.HEADER
..NAMES
Time,V U3.H3
.DATA
9.07471e-008,1.2664
9.07895e-008,1.2690
9.08319e-008,1.2709
9.08744e-008,1.2699
9.09168e-008,1.2637
9.09592e-008,1.2602
9.10016e-008,1.2576
9.10441e-008,1.2714
9.10865e-008,1.2802
9.11289e-008,1.2798
9.11713e-008,1.2784
9.12137e-008,1.2691
9.12562e-008,1.2612
9.12986e-008,1.2567
9.13410e-008,1.2544
9.13834e-008,1.2525
9.14259e-008,1.2530
9.14683e-008,1.2532
9.15107e-008,1.2538
9.15531e-008,1.2550
9.15956e-008,1.2556
9.16380e-008,1.2566
9.16804e-008,1.2567
9.17229e-008,1.2559
9.17653e-008,1.2554
9.18077e-008,1.2564
9.18501e-008,1.2597
9.18926e-008,1.2593
9.19350e-008,1.2579
9.19774e-008,1.2569
9.20198e-008,1.2557
9.20623e-008,1.2561
9.21047e-008,1.2575
9.21471e-008,1.2581
9.21895e-008,1.2583
9.22320e-008,1.2586
9.22744e-008,1.2584
9.23168e-008,1.2584
9.23592e-008,1.2584
9.24016e-008,1.2583
9.24441e-008,1.2585
9.24865e-008,1.2584
9.25289e-008,1.2580
9.25713e-008,1.2580
9.26138e-008,1.2586
9.26562e-008,1.2591
9.26986e-008,1.2585
9.27410e-008,1.2583
9.27835e-008,1.2582
9.28259e-008,1.2582
9.28683e-008,1.2587
9.29108e-008,1.2590
9.29532e-008,1.2588
9.29956e-008,1.2546
9.30380e-008,1.1830
9.30805e-008,0.9969
9.31229e-008,0.8523
9.31653e-008,0.6772
9.32077e-008,0.5189
9.32502e-008,0.4074
9.32926e-008,0.3336
9.33350e-008,0.2744
9.33774e-008,0.2436
9.34198e-008,0.2247
9.34623e-008,0.2143
9.35047e-008,0.2090
9.35471e-008,0.2062
9.35895e-008,0.2057
9.36320e-008,0.2079
9.36744e-008,0.2054
9.37168e-008,0.2067
9.37592e-008,0.2133
9.38017e-008,0.2209
9.38441e-008,0.2077
9.38865e-008,0.1942
9.39290e-008,0.2001
9.39714e-008,0.1986
9.40138e-008,0.2020
9.40562e-008,0.2134
9.40987e-008,0.2198
9.41411e-008,0.2217
9.41835e-008,0.2257
9.42259e-008,0.2261
9.42684e-008,0.2256
9.43108e-008,0.2251
9.43532e-008,0.2241
9.43956e-008,0.2246
9.44381e-008,0.2243
9.44805e-008,0.2221
9.45229e-008,0.2226
9.45653e-008,0.2250
9.46077e-008,0.2247
9.46502e-008,0.2200
9.46926e-008,0.2202
9.47350e-008,0.2229
9.47774e-008,0.2220
9.48199e-008,0.2230
9.48623e-008,0.2243
9.49047e-008,0.2227
9.49471e-008,0.2216
9.49896e-008,0.2219
9.50320e-008,0.2214
9.50744e-008,0.2211
9.51169e-008,0.2211
9.51593e-008,0.2212
9.52017e-008,0.2217
9.52441e-008,0.2213
9.52866e-008,0.2207
9.53290e-008,0.2214
9.53714e-008,0.2221
9.54138e-008,0.2211
9.54563e-008,0.2203
9.54987e-008,0.2212
9.55411e-008,0.2215
9.55835e-008,0.2210
9.56259e-008,0.2214
9.56684e-008,0.2213
9.57108e-008,0.2206
9.57532e-008,0.2207
9.57956e-008,0.2210
9.58381e-008,0.2411
9.58805e-008,0.3622
9.59229e-008,0.5016
9.59653e-008,0.6755
9.60078e-008,0.8457
9.60502e-008,0.9744
9.60926e-008,1.0737
9.61351e-008,1.1473
9.61775e-008,1.1965
9.62199e-008,1.2274
9.62623e-008,1.2462
9.63048e-008,1.2566
9.63472e-008,1.2631
9.63896e-008,1.2667
9.64320e-008,1.2666
9.64745e-008,1.2681
9.65169e-008,1.2683
9.65593e-008,1.2661
9.66017e-008,1.2591
9.66442e-008,1.2604
9.66866e-008,1.2723
9.67290e-008,1.2748
9.67714e-008,1.2791
9.68138e-008,1.2765
9.68563e-008,1.2670
9.68987e-008,1.2604
9.69411e-008,1.2568
9.69835e-008,1.2537
9.70260e-008,1.2528
9.70684e-008,1.2527
9.71108e-008,1.2529
9.71532e-008,1.2543
9.71957e-008,1.2548
9.72381e-008,1.2548
9.72805e-008,1.2563
9.73230e-008,1.2568
9.73654e-008,1.2560
9.74078e-008,1.2550
9.74502e-008,1.2571
9.74927e-008,1.2588
9.75351e-008,1.2581
9.75775e-008,1.2583
9.76199e-008,1.2569
9.76624e-008,1.2551
9.77048e-008,1.2338
9.77472e-008,1.0917
9.77896e-008,0.9194
9.78321e-008,0.7698
9.78745e-008,0.5905
9.79169e-008,0.4563
9.79593e-008,0.3672
9.80017e-008,0.3005
9.80442e-008,0.2549
9.80866e-008,0.2328
9.81290e-008,0.2177
9.81714e-008,0.2101
9.82139e-008,0.2066
9.82563e-008,0.2050
9.82987e-008,0.2068
9.83412e-008,0.2062
9.83836e-008,0.2046
9.84260e-008,0.2082
9.84684e-008,0.2174
9.85109e-008,0.2167
9.85533e-008,0.1978
9.85957e-008,0.1963
9.86381e-008,0.2077
9.86806e-008,0.3144
9.87230e-008,0.4843
9.87654e-008,0.6542
9.88078e-008,0.8396
9.88503e-008,0.9713
9.88927e-008,1.0760
9.89351e-008,1.1481
9.89775e-008,1.2000
9.90199e-008,1.2295
9.90624e-008,1.2493
9.91048e-008,1.2596
9.91472e-008,1.2645
9.91896e-008,1.2676
9.92321e-008,1.2694
9.92745e-008,1.2718
9.93169e-008,1.2703
9.93593e-008,1.2651
9.94018e-008,1.2610
9.94442e-008,1.2586
9.94866e-008,1.2729
9.95291e-008,1.2803
9.95715e-008,1.2628
9.96139e-008,1.1230
9.96563e-008,0.9154
9.96988e-008,0.7607
9.97412e-008,0.5805
9.97836e-008,0.4472
9.98260e-008,0.3563
9.98685e-008,0.2941
9.99109e-008,0.2481
9.99533e-008,0.2280
9.99957e-008,0.2145
1.000382e-007,0.2084
1.000806e-007,0.2058
1.001230e-007,0.2035
1.001654e-007,0.2043
1.002078e-007,0.2044
1.002503e-007,0.2030
1.002927e-007,0.2097
1.003351e-007,0.2187
1.003775e-007,0.2192
1.004200e-007,0.1970
1.004624e-007,0.1899
1.005048e-007,0.2004
1.005472e-007,0.2847
1.005897e-007,0.4582
1.006321e-007,0.6184
1.006745e-007,0.8095
1.007170e-007,0.9465
1.007594e-007,1.0582
1.008018e-007,1.1346
1.008442e-007,1.1915
1.008867e-007,1.2238
1.009291e-007,1.2457
1.009715e-007,1.2574
1.010139e-007,1.2630
1.010564e-007,1.2668
1.010988e-007,1.2698
1.011412e-007,1.2714
1.011836e-007,1.2707
1.012260e-007,1.2644
1.012685e-007,1.2614
1.013109e-007,1.2580
1.013533e-007,1.2707
1.013957e-007,1.2806
1.014382e-007,1.2702
1.014806e-007,1.1626
1.015230e-007,0.9488
1.015654e-007,0.7939
1.016079e-007,0.6131
1.016503e-007,0.4702
1.016927e-007,0.3706
1.017352e-007,0.3056
1.017776e-007,0.2545
1.018200e-007,0.2311
1.018624e-007,0.2164
1.019049e-007,0.2093
1.019473e-007,0.2060
1.019897e-007,0.2036
1.020321e-007,0.2034
1.020746e-007,0.2049
1.021170e-007,0.2027
1.021594e-007,0.2084
1.022018e-007,0.2166
1.022443e-007,0.2208
1.022867e-007,0.2014
1.023291e-007,0.1888
1.023715e-007,0.1979
1.024139e-007,0.2585
1.024564e-007,0.4266
1.024988e-007,0.5843
1.025412e-007,0.7764
1.025836e-007,0.9222
1.026261e-007,1.0397
1.026685e-007,1.1215
1.027109e-007,1.1825
1.027533e-007,1.2185
1.027958e-007,1.2423
1.028382e-007,1.2555
1.028806e-007,1.2623
1.029231e-007,1.2660
1.029655e-007,1.2694
1.030079e-007,1.2708
1.030503e-007,1.2715
1.030928e-007,1.2652
1.031352e-007,1.2621
1.031776e-007,1.2580
1.032200e-007,1.2674
1.032625e-007,1.2799
1.033049e-007,1.2750
1.033473e-007,1.1978
1.033897e-007,0.9869
1.034321e-007,0.8244
1.034746e-007,0.6480
1.035170e-007,0.4944
1.035594e-007,0.3864
1.036018e-007,0.3174
1.036443e-007,0.2623
1.036867e-007,0.2345
1.037291e-007,0.2187
1.037715e-007,0.2103
1.038140e-007,0.2064
1.038564e-007,0.2041
1.038988e-007,0.2029
1.039413e-007,0.2052
1.039837e-007,0.2026
1.040261e-007,0.2069
1.040685e-007,0.2147
1.041110e-007,0.2215
1.041534e-007,0.2064
1.041958e-007,0.1888
1.042382e-007,0.1955
1.042807e-007,0.1977
1.043231e-007,0.2030
1.043655e-007,0.2143
1.044079e-007,0.2204
1.044504e-007,0.2216
1.044928e-007,0.2252
1.045352e-007,0.2257
1.045776e-007,0.2250
1.046200e-007,0.2244
1.046625e-007,0.2233
1.047049e-007,0.2236
1.047473e-007,0.2234
1.047897e-007,0.2212
1.048322e-007,0.2223
1.048746e-007,0.2248
1.049170e-007,0.2242
1.049594e-007,0.2188
1.050019e-007,0.2186
1.050443e-007,0.2223
1.050867e-007,0.2223
1.051292e-007,0.2229
1.051716e-007,0.2239
1.052140e-007,0.2446
1.052564e-007,0.3647
1.052989e-007,0.5044
1.053413e-007,0.6795
1.053837e-007,0.8481
1.054261e-007,0.9768
1.054686e-007,1.0757
1.055110e-007,1.1489
1.055534e-007,1.1973
1.055958e-007,1.2279
1.056383e-007,1.2472
1.056807e-007,1.2578
1.057231e-007,1.2634
1.057655e-007,1.2659
1.058079e-007,1.2667
1.058504e-007,1.2691
1.058928e-007,1.2688
1.059352e-007,1.2664
1.059776e-007,1.2594
1.060201e-007,1.2605
1.060625e-007,1.2722
1.061049e-007,1.2752
1.061473e-007,1.2794
1.061898e-007,1.2765
1.062322e-007,1.2672
1.062746e-007,1.2606
1.063171e-007,1.2570
1.063595e-007,1.2537
1.064019e-007,1.2529
1.064443e-007,1.2530
1.064868e-007,1.2533
1.065292e-007,1.2543
1.065716e-007,1.2547
1.066140e-007,1.2552
1.066565e-007,1.2566
1.066989e-007,1.2569
1.067413e-007,1.2562
1.067837e-007,1.2551
1.068261e-007,1.2571
1.068686e-007,1.2589
1.069110e-007,1.2584
1.069534e-007,1.2584
1.069958e-007,1.2569
1.070383e-007,1.2556
1.070807e-007,1.2565
1.071231e-007,1.2576
1.071655e-007,1.2579
1.072080e-007,1.2584
1.072504e-007,1.2585
1.072928e-007,1.2584
1.073353e-007,1.2584
1.073777e-007,1.2582
1.074201e-007,1.2582
1.074625e-007,1.2586
1.075050e-007,1.2584
1.075474e-007,1.2580
1.075898e-007,1.2581
1.076322e-007,1.2587
1.076747e-007,1.2588
1.077171e-007,1.2585
1.077595e-007,1.2585
1.078019e-007,1.2582
1.078444e-007,1.2582
1.078868e-007,1.2588
1.079292e-007,1.2589
1.079716e-007,1.2588
1.080140e-007,1.2588
1.080565e-007,1.2587
1.080989e-007,1.2587
1.081413e-007,1.2588
1.081837e-007,1.2587
1.082262e-007,1.2589
1.082686e-007,1.2590
1.083110e-007,1.2589
1.083534e-007,1.2588
1.083959e-007,1.2590
1.084383e-007,1.2591
1.084807e-007,1.2590
1.085232e-007,1.2590
1.085656e-007,1.2590
1.086080e-007,1.2590
1.086504e-007,1.2591
1.086929e-007,1.2592
1.087353e-007,1.2592
1.087777e-007,1.2591
1.088201e-007,1.2591
1.088626e-007,1.2591
1.089050e-007,1.2591
1.089474e-007,1.2458
1.089898e-007,1.1258
1.090322e-007,0.9435
1.090747e-007,0.7998
1.091171e-007,0.6183
1.091595e-007,0.4766
1.092019e-007,0.3802
1.092444e-007,0.3121
1.092868e-007,0.2614
1.093292e-007,0.2370
1.093716e-007,0.2204
1.094141e-007,0.2124
1.094565e-007,0.2085
1.094989e-007,0.2060
1.095414e-007,0.2070
1.095838e-007,0.2078
1.096262e-007,0.2054
1.096686e-007,0.2086
1.097111e-007,0.2171
1.097535e-007,0.2196
1.097959e-007,0.2012
1.098383e-007,0.1957
1.098808e-007,0.2049
1.099232e-007,0.2885
1.099656e-007,0.4586
1.100080e-007,0.6217
1.100505e-007,0.8137
1.100929e-007,0.9506
1.101353e-007,1.0616
1.101777e-007,1.1376
1.102201e-007,1.1938
1.102626e-007,1.2257
1.103050e-007,1.2473
1.103474e-007,1.2588
1.103898e-007,1.2646
1.104323e-007,1.2677
1.104747e-007,1.2700
1.105171e-007,1.2720
1.105595e-007,1.2718
1.106020e-007,1.2661
1.106444e-007,1.2626
1.106868e-007,1.2586
1.107293e-007,1.2707
1.107717e-007,1.2807
1.108141e-007,1.2813
1.108565e-007,1.2806
1.108990e-007,1.2711
1.109414e-007,1.2628
1.109838e-007,1.2580
1.110262e-007,1.2556
1.110687e-007,1.2536
1.111111e-007,1.2541
1.111535e-007,1.2543
1.111959e-007,1.2549
1.112384e-007,1.2559
1.112808e-007,1.2565
1.113232e-007,1.2575
1.113656e-007,1.2578
1.114080e-007,1.2570
1.114505e-007,1.2565
1.114929e-007,1.2570
1.115353e-007,1.2603
1.115777e-007,1.2603
1.116202e-007,1.2590
1.116626e-007,1.2580
1.117050e-007,1.2565
1.117474e-007,1.2521
1.117899e-007,1.1770
1.118323e-007,0.9915
1.118747e-007,0.8478
1.119172e-007,0.6710
1.119596e-007,0.5143
1.120020e-007,0.4043
1.120444e-007,0.3313
1.120869e-007,0.2729
1.121293e-007,0.2431
1.121717e-007,0.2241
1.122141e-007,0.2138
1.122566e-007,0.2087
1.122990e-007,0.2064
1.123414e-007,0.2065
1.123838e-007,0.2081
1.124262e-007,0.2052
1.124687e-007,0.2065
1.125111e-007,0.2134
1.125535e-007,0.2210
1.125959e-007,0.2075
1.126384e-007,0.1946
1.126808e-007,0.2010
1.127232e-007,0.2483
1.127656e-007,0.4096
1.128081e-007,0.5688
1.128505e-007,0.7619
1.128929e-007,0.9132
1.129354e-007,1.0331
1.129778e-007,1.1172
1.130202e-007,1.1798
1.130626e-007,1.2176
1.131051e-007,1.2422
1.131475e-007,1.2560
1.131899e-007,1.2633
1.132323e-007,1.2666
1.132748e-007,1.2694
1.133172e-007,1.2710
1.133596e-007,1.2728
1.134020e-007,1.2674
1.134445e-007,1.2638
1.134869e-007,1.2585
1.135293e-007,1.2657
1.135717e-007,1.2794
1.136141e-007,1.2773
1.136566e-007,1.2110
1.136990e-007,1.0039
1.137414e-007,0.8362
1.137838e-007,0.6621
1.138263e-007,0.5045
1.138687e-007,0.3935
1.139111e-007,0.3225
1.139535e-007,0.2662
1.139960e-007,0.2365
1.140384e-007,0.2201
1.140808e-007,0.2111
1.141233e-007,0.2071
1.141657e-007,0.2050
1.142081e-007,0.2035
1.142505e-007,0.2057
1.142930e-007,0.2030
1.143354e-007,0.2065
1.143778e-007,0.2146
1.144202e-007,0.2223
1.144627e-007,0.2089
1.145051e-007,0.1896
1.145475e-007,0.1952
1.145899e-007,0.1981
1.146323e-007,0.2027
1.146748e-007,0.2140
1.147172e-007,0.2207
1.147596e-007,0.2219
1.148020e-007,0.2254
1.148445e-007,0.2262
1.148869e-007,0.2254
1.149293e-007,0.2249
1.149717e-007,0.2239
1.150142e-007,0.2240
1.150566e-007,0.2239
1.150990e-007,0.2216
1.151415e-007,0.2225
1.151839e-007,0.2251
1.152263e-007,0.2249
1.152687e-007,0.2196
1.153112e-007,0.2186
1.153536e-007,0.2224
1.153960e-007,0.2227
1.154384e-007,0.2232
1.154809e-007,0.2242
1.155233e-007,0.2225
1.155657e-007,0.2211
1.156081e-007,0.2216
1.156506e-007,0.2213
1.156930e-007,0.2210
1.157354e-007,0.2210
1.157778e-007,0.2211
1.158202e-007,0.2216
1.158627e-007,0.2212
1.159051e-007,0.2206
1.159475e-007,0.2214
1.159899e-007,0.2221
1.160324e-007,0.2212
1.160748e-007,0.2200
1.161172e-007,0.2208
1.161596e-007,0.2216
1.162021e-007,0.2212
1.162445e-007,0.2213
1.162869e-007,0.2212
1.163294e-007,0.2205
1.163718e-007,0.2206
1.164142e-007,0.2210
1.164566e-007,0.2334
1.164991e-007,0.3398
1.165415e-007,0.4814
1.165839e-007,0.6456
1.166263e-007,0.8244
1.166688e-007,0.9562
1.167112e-007,1.0610
1.167536e-007,1.1376
1.167960e-007,1.1908
1.168385e-007,1.2233
1.168809e-007,1.2441
1.169233e-007,1.2553
1.169657e-007,1.2624
1.170081e-007,1.2665
1.170506e-007,1.2666
1.170930e-007,1.2677
1.171354e-007,1.2686
1.171778e-007,1.2666
1.172203e-007,1.2603
1.172627e-007,1.2592
1.173051e-007,1.2710
1.173476e-007,1.2742
1.173900e-007,1.2516
1.174324e-007,1.0940
1.174748e-007,0.8963
1.175173e-007,0.7377
1.175597e-007,0.5601
1.176021e-007,0.4321
1.176445e-007,0.3467
1.176870e-007,0.2853
1.177294e-007,0.2434
1.177718e-007,0.2252
1.178142e-007,0.2125
1.178567e-007,0.2063
1.178991e-007,0.2042
1.179415e-007,0.2030
1.179839e-007,0.2045
1.180263e-007,0.2032
1.180688e-007,0.2027
1.181112e-007,0.2092
1.181536e-007,0.2186
1.181960e-007,0.2171
1.182385e-007,0.1945
1.182809e-007,0.1907
1.183233e-007,0.2038
1.183657e-007,0.3082
1.184082e-007,0.4800
1.184506e-007,0.6458
1.184930e-007,0.8320
1.185355e-007,0.9643
1.185779e-007,1.0707
1.186203e-007,1.1438
1.186627e-007,1.1968
1.187052e-007,1.2272
1.187476e-007,1.2476
1.187900e-007,1.2582
1.188324e-007,1.2631
1.188749e-007,1.2669
1.189173e-007,1.2693
1.189597e-007,1.2714
1.190021e-007,1.2698
1.190446e-007,1.2637
1.190870e-007,1.2601
1.191294e-007,1.2583
1.191718e-007,1.2727
1.192142e-007,1.2802
1.192567e-007,1.2646
1.192991e-007,1.1334
1.193415e-007,0.9237
1.193840e-007,0.7701
1.194264e-007,0.5891
1.194688e-007,0.4532
1.195112e-007,0.3599
1.195536e-007,0.2970
1.195961e-007,0.2494
1.196385e-007,0.2286
1.196809e-007,0.2147
1.197234e-007,0.2084
1.197658e-007,0.2056
1.198082e-007,0.2031
1.198506e-007,0.2036
1.198930e-007,0.2043
1.199355e-007,0.2028
1.199779e-007,0.2092
1.200203e-007,0.2178
1.200628e-007,0.2193
1.201052e-007,0.1978
1.201476e-007,0.1893
1.201900e-007,0.1973
1.202325e-007,0.1981
1.202749e-007,0.2067
1.203173e-007,0.2172
1.203597e-007,0.2207
1.204021e-007,0.2225
1.204446e-007,0.2257
1.204870e-007,0.2252
1.205294e-007,0.2247
1.205719e-007,0.2239
1.206143e-007,0.2231
1.206567e-007,0.2237
1.206991e-007,0.2224
1.207415e-007,0.2211
1.207840e-007,0.2231
1.208264e-007,0.2251
1.208688e-007,0.2224
1.209113e-007,0.2176
1.209537e-007,0.2199
1.209961e-007,0.2225
1.210385e-007,0.2221
1.210809e-007,0.2234
1.211234e-007,0.2233
1.211658e-007,0.2212
1.212082e-007,0.2208
1.212507e-007,0.2212
1.212931e-007,0.2207
1.213355e-007,0.2206
1.213779e-007,0.2206
1.214204e-007,0.2208
1.214628e-007,0.2212
1.215052e-007,0.2205
1.215476e-007,0.2204
1.215900e-007,0.2214
1.216325e-007,0.2215
1.216749e-007,0.2201
1.217173e-007,0.2197
1.217598e-007,0.2210
1.218022e-007,0.2211
1.218446e-007,0.2208
1.218870e-007,0.2210
1.219294e-007,0.2205
1.219719e-007,0.2200
1.220143e-007,0.2204
1.220567e-007,0.2207
1.220992e-007,0.2205
1.221416e-007,0.2205
1.221840e-007,0.2204
1.222264e-007,0.2206
1.222688e-007,0.2205
1.223113e-007,0.2202
1.223537e-007,0.2203
1.223961e-007,0.2206
1.224385e-007,0.2204
1.224810e-007,0.2200
1.225234e-007,0.2202
1.225658e-007,0.2205
1.226083e-007,0.2203
1.226507e-007,0.2203
1.226931e-007,0.2203
1.227355e-007,0.2201
1.227779e-007,0.2201
1.228204e-007,0.2203
1.228628e-007,0.2202
1.229052e-007,0.2201
1.229477e-007,0.2201
1.229901e-007,0.2201
1.230325e-007,0.2202
1.230749e-007,0.2201
1.231173e-007,0.2200
1.231598e-007,0.2201
1.232022e-007,0.2201
1.232446e-007,0.2200
1.232871e-007,0.2200
1.233295e-007,0.2201
1.233719e-007,0.2201
1.234143e-007,0.2200
1.234567e-007,0.2200
1.234992e-007,0.2200
1.235416e-007,0.2199
1.235840e-007,0.2200
1.236264e-007,0.2200
1.236689e-007,0.2199
1.237113e-007,0.2199
1.237537e-007,0.2199
