.HEADER
..NAMES
Time,V U3.A3
.DATA
9.07895e-008,1.2660
9.08319e-008,1.2713
9.08744e-008,1.2773
9.09168e-008,1.2729
9.09592e-008,1.2627
9.10016e-008,1.2542
9.10441e-008,1.2608
9.10865e-008,1.2782
9.11289e-008,1.2743
9.11713e-008,1.1752
9.12137e-008,0.9520
9.12562e-008,0.7904
9.12986e-008,0.6251
9.13410e-008,0.4780
9.13834e-008,0.3801
9.14259e-008,0.3081
9.14683e-008,0.2612
9.15107e-008,0.2353
9.15531e-008,0.2272
9.15956e-008,0.2169
9.16380e-008,0.2152
9.16804e-008,0.2118
9.17229e-008,0.2044
9.17653e-008,0.2018
9.18077e-008,0.1984
9.18501e-008,0.2007
9.18926e-008,0.2114
9.19350e-008,0.2245
9.19774e-008,0.2163
9.20198e-008,0.1903
9.20623e-008,0.1893
9.21047e-008,0.1985
9.21471e-008,0.2003
9.21895e-008,0.2093
9.22320e-008,0.2157
9.22744e-008,0.2190
9.23168e-008,0.2241
9.23592e-008,0.2274
9.24016e-008,0.2261
9.24441e-008,0.2249
9.24865e-008,0.2247
9.25289e-008,0.2213
9.25713e-008,0.2220
9.26138e-008,0.2216
9.26562e-008,0.2212
9.26986e-008,0.2240
9.27410e-008,0.2274
9.27835e-008,0.2243
9.28259e-008,0.2172
9.28683e-008,0.2186
9.29108e-008,0.2231
9.29532e-008,0.2231
9.29956e-008,0.2235
9.30380e-008,0.2559
9.30805e-008,0.3918
9.31229e-008,0.5377
9.31653e-008,0.7132
9.32077e-008,0.8742
9.32502e-008,0.9898
9.32926e-008,1.0857
9.33350e-008,1.1511
9.33774e-008,1.1997
9.34198e-008,1.2250
9.34623e-008,1.2416
9.35047e-008,1.2508
9.35471e-008,1.2577
9.35895e-008,1.2651
9.36320e-008,1.2645
9.36744e-008,1.2695
9.37168e-008,1.2721
9.37592e-008,1.2704
9.38017e-008,1.2614
9.38441e-008,1.2570
9.38865e-008,1.2689
9.39290e-008,1.2744
9.39714e-008,1.2210
9.40138e-008,1.0221
9.40562e-008,0.8366
9.40987e-008,0.6794
9.41411e-008,0.5164
9.41835e-008,0.4077
9.42259e-008,0.3288
9.42684e-008,0.2736
9.43108e-008,0.2408
9.43532e-008,0.2282
9.43956e-008,0.2202
9.44381e-008,0.2131
9.44805e-008,0.2127
9.45229e-008,0.2051
9.45653e-008,0.2043
9.46077e-008,0.2004
9.46502e-008,0.1984
9.46926e-008,0.2055
9.47350e-008,0.2200
9.47774e-008,0.2220
9.48199e-008,0.1981
9.48623e-008,0.1869
9.49047e-008,0.1964
9.49471e-008,0.1984
9.49896e-008,0.2060
9.50320e-008,0.2143
9.50744e-008,0.2177
9.51169e-008,0.2220
9.51593e-008,0.2263
9.52017e-008,0.2267
9.52441e-008,0.2246
9.52866e-008,0.2248
9.53290e-008,0.2218
9.53714e-008,0.2219
9.54138e-008,0.2221
9.54563e-008,0.2205
9.54987e-008,0.2222
9.55411e-008,0.2263
9.55835e-008,0.2262
9.56259e-008,0.2191
9.56684e-008,0.2171
9.57108e-008,0.2217
9.57532e-008,0.2229
9.57956e-008,0.2231
9.58381e-008,0.2361
9.58805e-008,0.3445
9.59229e-008,0.4962
9.59653e-008,0.6571
9.60078e-008,0.8344
9.60502e-008,0.9571
9.60926e-008,1.0604
9.61351e-008,1.1342
9.61775e-008,1.1871
9.62199e-008,1.2197
9.62623e-008,1.2362
9.63048e-008,1.2495
9.63472e-008,1.2544
9.63896e-008,1.2645
9.64320e-008,1.2642
9.64745e-008,1.2678
9.65169e-008,1.2715
9.65593e-008,1.2713
9.66017e-008,1.2646
9.66442e-008,1.2563
9.66866e-008,1.2646
9.67290e-008,1.2752
9.67714e-008,1.2502
9.68138e-008,1.0905
9.68563e-008,0.8807
9.68987e-008,0.7298
9.69411e-008,0.5585
9.69835e-008,0.4355
9.70260e-008,0.3496
9.70684e-008,0.2870
9.71108e-008,0.2484
9.71532e-008,0.2299
9.71957e-008,0.2237
9.72381e-008,0.2132
9.72805e-008,0.2139
9.73230e-008,0.2065
9.73654e-008,0.2044
9.74078e-008,0.2017
9.74502e-008,0.1982
9.74927e-008,0.2023
9.75351e-008,0.2156
9.75775e-008,0.2243
9.76199e-008,0.2061
9.76624e-008,0.1866
9.77048e-008,0.2007
9.77472e-008,0.3104
9.77896e-008,0.4918
9.78321e-008,0.6569
9.78745e-008,0.8411
9.79169e-008,0.9676
9.79593e-008,1.0717
9.80017e-008,1.1472
9.80442e-008,1.1948
9.80866e-008,1.2260
9.81290e-008,1.2381
9.81714e-008,1.2510
9.82139e-008,1.2542
9.82563e-008,1.2631
9.82987e-008,1.2664
9.83412e-008,1.2731
9.83836e-008,1.2773
9.84260e-008,1.2709
9.84684e-008,1.2603
9.85109e-008,1.2538
9.85533e-008,1.2645
9.85957e-008,1.2805
9.86381e-008,1.2817
9.86806e-008,1.2808
9.87230e-008,1.2737
9.87654e-008,1.2651
9.88078e-008,1.2612
9.88503e-008,1.2567
9.88927e-008,1.2534
9.89351e-008,1.2512
9.89775e-008,1.2520
9.90199e-008,1.2531
9.90624e-008,1.2552
9.91048e-008,1.2567
9.91472e-008,1.2569
9.91896e-008,1.2585
9.92321e-008,1.2567
9.92745e-008,1.2541
9.93169e-008,1.2532
9.93593e-008,1.2568
9.94018e-008,1.2607
9.94442e-008,1.2594
9.94866e-008,1.2576
9.95291e-008,1.2562
9.95715e-008,1.2476
9.96139e-008,1.1505
9.96563e-008,0.9523
9.96988e-008,0.8112
9.97412e-008,0.6427
9.97836e-008,0.4939
9.98260e-008,0.3952
9.98685e-008,0.3243
9.99109e-008,0.2743
9.99533e-008,0.2437
9.99957e-008,0.2318
1.000382e-007,0.2181
1.000806e-007,0.2166
1.001230e-007,0.2107
1.001654e-007,0.2063
1.002078e-007,0.2068
1.002503e-007,0.2039
1.002927e-007,0.2028
1.003351e-007,0.2088
1.003775e-007,0.2212
1.004200e-007,0.2147
1.004624e-007,0.1939
1.005048e-007,0.1958
1.005472e-007,0.2002
1.005897e-007,0.1992
1.006321e-007,0.2086
1.006745e-007,0.2161
1.007170e-007,0.2195
1.007594e-007,0.2238
1.008018e-007,0.2267
1.008442e-007,0.2256
1.008867e-007,0.2255
1.009291e-007,0.2249
1.009715e-007,0.2220
1.010139e-007,0.2235
1.010564e-007,0.2228
1.010988e-007,0.2214
1.011412e-007,0.2234
1.011836e-007,0.2268
1.012260e-007,0.2245
1.012685e-007,0.2187
1.013109e-007,0.2204
1.013533e-007,0.2231
1.013957e-007,0.2224
1.014382e-007,0.2239
1.014806e-007,0.2693
1.015230e-007,0.4124
1.015654e-007,0.5564
1.016079e-007,0.7363
1.016503e-007,0.8897
1.016927e-007,1.0034
1.017352e-007,1.0955
1.017776e-007,1.1579
1.018200e-007,1.2044
1.018624e-007,1.2274
1.019049e-007,1.2436
1.019473e-007,1.2509
1.019897e-007,1.2592
1.020321e-007,1.2655
1.020746e-007,1.2656
1.021170e-007,1.2704
1.021594e-007,1.2720
1.022018e-007,1.2695
1.022443e-007,1.2603
1.022867e-007,1.2584
1.023291e-007,1.2709
1.023715e-007,1.2769
1.024139e-007,1.2793
1.024564e-007,1.2788
1.024988e-007,1.2693
1.025412e-007,1.2634
1.025836e-007,1.2592
1.026261e-007,1.2559
1.026685e-007,1.2533
1.027109e-007,1.2521
1.027533e-007,1.2525
1.027958e-007,1.2537
1.028382e-007,1.2564
1.028806e-007,1.2555
1.029231e-007,1.2566
1.029655e-007,1.2575
1.030079e-007,1.2567
1.030503e-007,1.2545
1.030928e-007,1.2543
1.031352e-007,1.2580
1.031776e-007,1.2591
1.032200e-007,1.2585
1.032625e-007,1.2578
1.033049e-007,1.2559
1.033473e-007,1.2558
1.033897e-007,1.2569
1.034321e-007,1.2575
1.034746e-007,1.2575
1.035170e-007,1.2578
1.035594e-007,1.2579
1.036018e-007,1.2583
1.036443e-007,1.2588
1.036867e-007,1.2581
1.037291e-007,1.2579
1.037715e-007,1.2583
1.038140e-007,1.2580
1.038564e-007,1.2575
1.038988e-007,1.2576
1.039413e-007,1.2586
1.039837e-007,1.2588
1.040261e-007,1.2584
1.040685e-007,1.2581
1.041110e-007,1.2578
1.041534e-007,1.2580
1.041958e-007,1.2585
1.042382e-007,1.2586
1.042807e-007,1.2584
1.043231e-007,1.2584
1.043655e-007,1.2584
1.044079e-007,1.2585
1.044504e-007,1.2587
1.044928e-007,1.2584
1.045352e-007,1.2583
1.045776e-007,1.2586
1.046200e-007,1.2586
1.046625e-007,1.2585
1.047049e-007,1.2585
1.047473e-007,1.2588
1.047897e-007,1.2588
1.048322e-007,1.2587
1.048746e-007,1.2586
1.049170e-007,1.2586
1.049594e-007,1.2587
1.050019e-007,1.2589
1.050443e-007,1.2589
1.050867e-007,1.2588
1.051292e-007,1.2588
1.051716e-007,1.2588
1.052140e-007,1.2589
1.052564e-007,1.2589
1.052989e-007,1.2588
1.053413e-007,1.2588
1.053837e-007,1.2589
1.054261e-007,1.2590
1.054686e-007,1.2589
1.055110e-007,1.2589
1.055534e-007,1.2590
1.055958e-007,1.2590
1.056383e-007,1.2590
1.056807e-007,1.2590
1.057231e-007,1.2590
1.057655e-007,1.2590
1.058079e-007,1.2591
1.058504e-007,1.2591
1.058928e-007,1.2590
1.059352e-007,1.2590
1.059776e-007,1.2591
1.060201e-007,1.2591
1.060625e-007,1.2591
1.061049e-007,1.2591
1.061473e-007,1.2591
1.061898e-007,1.2591
1.062322e-007,1.2592
1.062746e-007,1.2591
1.063171e-007,1.2591
1.063595e-007,1.2592
1.064019e-007,1.2592
1.064443e-007,1.2592
1.064868e-007,1.2592
1.065292e-007,1.2592
1.065716e-007,1.2592
1.066140e-007,1.2592
1.066565e-007,1.2592
1.066989e-007,1.2592
1.067413e-007,1.2592
1.067837e-007,1.2592
1.068261e-007,1.2593
1.068686e-007,1.2593
1.069110e-007,1.2593
1.069534e-007,1.2593
1.069958e-007,1.2593
1.070383e-007,1.2591
1.070807e-007,1.2427
1.071231e-007,1.1107
1.071655e-007,0.9171
1.072080e-007,0.7785
1.072504e-007,0.6051
1.072928e-007,0.4691
1.073353e-007,0.3779
1.073777e-007,0.3118
1.074201e-007,0.2663
1.074625e-007,0.2413
1.075050e-007,0.2301
1.075474e-007,0.2178
1.075898e-007,0.2186
1.076322e-007,0.2105
1.076747e-007,0.2072
1.077171e-007,0.2063
1.077595e-007,0.2043
1.078019e-007,0.2048
1.078444e-007,0.2133
1.078868e-007,0.2237
1.079292e-007,0.2106
1.079716e-007,0.1926
1.080140e-007,0.1989
1.080565e-007,0.2006
1.080989e-007,0.2016
1.081413e-007,0.2118
1.081837e-007,0.2179
1.082262e-007,0.2213
1.082686e-007,0.2258
1.083110e-007,0.2277
1.083534e-007,0.2261
1.083959e-007,0.2269
1.084383e-007,0.2250
1.084807e-007,0.2227
1.085232e-007,0.2242
1.085656e-007,0.2232
1.086080e-007,0.2225
1.086504e-007,0.2251
1.086929e-007,0.2278
1.087353e-007,0.2236
1.087777e-007,0.2190
1.088201e-007,0.2221
1.088626e-007,0.2239
1.089050e-007,0.2231
1.089474e-007,0.2268
1.089898e-007,0.2946
1.090322e-007,0.4459
1.090747e-007,0.5920
1.091171e-007,0.7761
1.091595e-007,0.9159
1.092019e-007,1.0265
1.092444e-007,1.1117
1.092868e-007,1.1698
1.093292e-007,1.2118
1.093716e-007,1.2313
1.094141e-007,1.2472
1.094565e-007,1.2523
1.094989e-007,1.2623
1.095414e-007,1.2657
1.095838e-007,1.2671
1.096262e-007,1.2717
1.096686e-007,1.2724
1.097111e-007,1.2686
1.097535e-007,1.2590
1.097959e-007,1.2610
1.098383e-007,1.2738
1.098808e-007,1.2689
1.099232e-007,1.1683
1.099656e-007,0.9483
1.100080e-007,0.7887
1.100505e-007,0.6203
1.100929e-007,0.4754
1.101353e-007,0.3792
1.101777e-007,0.3080
1.102201e-007,0.2610
1.102626e-007,0.2347
1.103050e-007,0.2271
1.103474e-007,0.2167
1.103898e-007,0.2145
1.104323e-007,0.2104
1.104747e-007,0.2050
1.105171e-007,0.2038
1.105595e-007,0.1996
1.106020e-007,0.2004
1.106444e-007,0.2105
1.106868e-007,0.2240
1.107293e-007,0.2163
1.107717e-007,0.1912
1.108141e-007,0.1904
1.108565e-007,0.1982
1.108990e-007,0.2003
1.109414e-007,0.2099
1.109838e-007,0.2162
1.110262e-007,0.2194
1.110687e-007,0.2241
1.111111e-007,0.2275
1.111535e-007,0.2263
1.111959e-007,0.2251
1.112384e-007,0.2245
1.112808e-007,0.2216
1.113232e-007,0.2228
1.113656e-007,0.2220
1.114080e-007,0.2211
1.114505e-007,0.2239
1.114929e-007,0.2275
1.115353e-007,0.2246
1.115777e-007,0.2177
1.116202e-007,0.2190
1.116626e-007,0.2230
1.117050e-007,0.2232
1.117474e-007,0.2237
1.117899e-007,0.2233
1.118323e-007,0.2219
1.118747e-007,0.2221
1.119172e-007,0.2225
1.119596e-007,0.2215
1.120020e-007,0.2210
1.120444e-007,0.2212
1.120869e-007,0.2207
1.121293e-007,0.2215
1.121717e-007,0.2217
1.122141e-007,0.2209
1.122566e-007,0.2217
1.122990e-007,0.2228
1.123414e-007,0.2217
1.123838e-007,0.2197
1.124262e-007,0.2204
1.124687e-007,0.2220
1.125111e-007,0.2218
1.125535e-007,0.2215
1.125959e-007,0.2212
1.126384e-007,0.2208
1.126808e-007,0.2212
1.127232e-007,0.2510
1.127656e-007,0.3843
1.128081e-007,0.5310
1.128505e-007,0.7039
1.128929e-007,0.8689
1.129354e-007,0.9857
1.129778e-007,1.0824
1.130202e-007,1.1490
1.130626e-007,1.1978
1.131051e-007,1.2242
1.131475e-007,1.2409
1.131899e-007,1.2496
1.132323e-007,1.2553
1.132748e-007,1.2648
1.133172e-007,1.2661
1.133596e-007,1.2700
1.134020e-007,1.2709
1.134445e-007,1.2695
1.134869e-007,1.2615
1.135293e-007,1.2568
1.135717e-007,1.2685
1.136141e-007,1.2747
1.136566e-007,1.2271
1.136990e-007,1.0346
1.137414e-007,0.8444
1.137838e-007,0.6886
1.138263e-007,0.5235
1.138687e-007,0.4123
1.139111e-007,0.3322
1.139535e-007,0.2760
1.139960e-007,0.2418
1.140384e-007,0.2280
1.140808e-007,0.2209
1.141233e-007,0.2135
1.141657e-007,0.2131
1.142081e-007,0.2048
1.142505e-007,0.2039
1.142930e-007,0.2005
1.143354e-007,0.1985
1.143778e-007,0.2050
1.144202e-007,0.2191
1.144627e-007,0.2224
1.145051e-007,0.1995
1.145475e-007,0.1867
1.145899e-007,0.2158
1.146323e-007,0.3548
1.146748e-007,0.5297
1.147172e-007,0.7031
1.147596e-007,0.8772
1.148020e-007,0.9942
1.148445e-007,1.0932
1.148869e-007,1.1603
1.149293e-007,1.2045
1.149717e-007,1.2299
1.150142e-007,1.2412
1.150566e-007,1.2523
1.150990e-007,1.2559
1.151415e-007,1.2648
1.151839e-007,1.2674
1.152263e-007,1.2750
1.152687e-007,1.2765
1.153112e-007,1.2685
1.153536e-007,1.2579
1.153960e-007,1.2548
1.154384e-007,1.2692
1.154809e-007,1.2819
1.155233e-007,1.2814
1.155657e-007,1.2802
1.156081e-007,1.2711
1.156506e-007,1.2641
1.156930e-007,1.2602
1.157354e-007,1.2558
1.157778e-007,1.2529
1.158202e-007,1.2511
1.158627e-007,1.2525
1.159051e-007,1.2534
1.159475e-007,1.2560
1.159899e-007,1.2566
1.160324e-007,1.2575
1.160748e-007,1.2584
1.161172e-007,1.2561
1.161596e-007,1.2537
1.162021e-007,1.2538
1.162445e-007,1.2581
1.162869e-007,1.2608
1.163294e-007,1.2589
1.163718e-007,1.2574
1.164142e-007,1.2559
1.164566e-007,1.2558
1.164991e-007,1.2571
1.165415e-007,1.2576
1.165839e-007,1.2575
1.166263e-007,1.2577
1.166688e-007,1.2582
1.167112e-007,1.2585
1.167536e-007,1.2588
1.167960e-007,1.2585
1.168385e-007,1.2581
1.168809e-007,1.2585
1.169233e-007,1.2579
1.169657e-007,1.2573
1.170081e-007,1.2576
1.170506e-007,1.2588
1.170930e-007,1.2594
1.171354e-007,1.2585
1.171778e-007,1.2579
1.172203e-007,1.2578
1.172627e-007,1.2581
1.173051e-007,1.2587
1.173476e-007,1.2587
1.173900e-007,1.2455
1.174324e-007,1.1248
1.174748e-007,0.9280
1.175173e-007,0.7896
1.175597e-007,0.6173
1.176021e-007,0.4768
1.176445e-007,0.3830
1.176870e-007,0.3154
1.177294e-007,0.2684
1.177718e-007,0.2415
1.178142e-007,0.2303
1.178567e-007,0.2178
1.178991e-007,0.2183
1.179415e-007,0.2105
1.179839e-007,0.2064
1.180263e-007,0.2058
1.180688e-007,0.2038
1.181112e-007,0.2042
1.181536e-007,0.2118
1.181960e-007,0.2229
1.182385e-007,0.2118
1.182809e-007,0.1926
1.183233e-007,0.1976
1.183657e-007,0.2004
1.184082e-007,0.2005
1.184506e-007,0.2105
1.184930e-007,0.2171
1.185355e-007,0.2206
1.185779e-007,0.2249
1.186203e-007,0.2272
1.186627e-007,0.2258
1.187052e-007,0.2264
1.187476e-007,0.2248
1.187900e-007,0.2222
1.188324e-007,0.2237
1.188749e-007,0.2229
1.189173e-007,0.2221
1.189597e-007,0.2245
1.190021e-007,0.2274
1.190446e-007,0.2237
1.190870e-007,0.2186
1.191294e-007,0.2214
1.191718e-007,0.2236
1.192142e-007,0.2227
1.192567e-007,0.2253
1.192991e-007,0.2846
1.193415e-007,0.4342
1.193840e-007,0.5789
1.194264e-007,0.7622
1.194688e-007,0.9066
1.195112e-007,1.0184
1.195536e-007,1.1061
1.195961e-007,1.1656
1.196385e-007,1.2093
1.196809e-007,1.2298
1.197234e-007,1.2460
1.197658e-007,1.2517
1.198082e-007,1.2612
1.198506e-007,1.2655
1.198930e-007,1.2664
1.199355e-007,1.2712
1.199779e-007,1.2722
1.200203e-007,1.2689
1.200628e-007,1.2593
1.201052e-007,1.2598
1.201476e-007,1.2728
1.201900e-007,1.2706
1.202325e-007,1.1818
1.202749e-007,0.9639
1.203173e-007,0.7997
1.203597e-007,0.6334
1.204021e-007,0.4840
1.204446e-007,0.3853
1.204870e-007,0.3123
1.205294e-007,0.2636
1.205719e-007,0.2357
1.206143e-007,0.2273
1.206567e-007,0.2173
1.206991e-007,0.2141
1.207415e-007,0.2109
1.207840e-007,0.2048
1.208264e-007,0.2039
1.208688e-007,0.1996
1.209113e-007,0.1998
1.209537e-007,0.2092
1.209961e-007,0.2232
1.210385e-007,0.2177
1.210809e-007,0.1924
1.211234e-007,0.1894
1.211658e-007,0.1978
1.212082e-007,0.1996
1.212507e-007,0.2090
1.212931e-007,0.2157
1.213355e-007,0.2189
1.213779e-007,0.2235
1.214204e-007,0.2272
1.214628e-007,0.2263
1.215052e-007,0.2248
1.215476e-007,0.2245
1.215900e-007,0.2215
1.216325e-007,0.2225
1.216749e-007,0.2219
1.217173e-007,0.2208
1.217598e-007,0.2234
1.218022e-007,0.2272
1.218446e-007,0.2249
1.218870e-007,0.2178
1.219294e-007,0.2184
1.219719e-007,0.2227
1.220143e-007,0.2230
1.220567e-007,0.2235
1.220992e-007,0.2232
1.221416e-007,0.2217
1.221840e-007,0.2219
1.222264e-007,0.2224
1.222688e-007,0.2214
1.223113e-007,0.2208
1.223537e-007,0.2210
1.223961e-007,0.2205
1.224385e-007,0.2212
1.224810e-007,0.2216
1.225234e-007,0.2207
1.225658e-007,0.2214
1.226083e-007,0.2226
1.226507e-007,0.2217
1.226931e-007,0.2196
1.227355e-007,0.2201
1.227779e-007,0.2217
1.228204e-007,0.2217
1.228628e-007,0.2214
1.229052e-007,0.2210
1.229477e-007,0.2206
1.229901e-007,0.2209
1.230325e-007,0.2212
1.230749e-007,0.2209
1.231173e-007,0.2208
1.231598e-007,0.2209
1.232022e-007,0.2208
1.232446e-007,0.2210
1.232871e-007,0.2211
1.233295e-007,0.2207
1.233719e-007,0.2208
1.234143e-007,0.2212
1.234567e-007,0.2209
1.234992e-007,0.2203
1.235416e-007,0.2205
1.235840e-007,0.2211
1.236264e-007,0.2210
1.236689e-007,0.2208
1.237113e-007,0.2206
1.237537e-007,0.2205
