.HEADER
..NAMES
Time,V U3.P2
4.93235e-008,0.2508
4.93694e-008,0.2509
4.94153e-008,0.2505
4.94612e-008,0.2520
4.95072e-008,0.2556
4.95531e-008,0.2601
4.95990e-008,0.2634
4.96449e-008,0.2642
4.96909e-008,0.2613
4.97368e-008,0.2558
4.97827e-008,0.2498
4.98286e-008,0.2451
4.98746e-008,0.2434
4.99205e-008,0.2456
4.99664e-008,0.2506
5.00123e-008,0.2563
5.00583e-008,0.2607
5.01042e-008,0.2623
5.01501e-008,0.2608
5.01960e-008,0.2570
5.02420e-008,0.2528
5.02879e-008,0.2501
5.03338e-008,0.2494
5.03797e-008,0.2507
5.04257e-008,0.2532
5.04716e-008,0.2558
5.05175e-008,0.2572
5.05634e-008,0.2569
5.06094e-008,0.2551
5.06553e-008,0.2525
5.07012e-008,0.2504
5.07471e-008,0.2495
5.07931e-008,0.2501
5.08390e-008,0.2517
5.08849e-008,0.2536
5.09308e-008,0.2549
5.09767e-008,0.2550
5.10227e-008,0.2540
5.10686e-008,0.2524
5.11145e-008,0.2510
5.11604e-008,0.2503
5.12064e-008,0.2507
5.12523e-008,0.2519
5.12982e-008,0.2532
5.13441e-008,0.2541
5.13901e-008,0.2541
5.14360e-008,0.2532
5.14819e-008,0.2519
5.15278e-008,0.2507
5.15738e-008,0.2501
5.16197e-008,0.2503
5.16656e-008,0.2512
5.17115e-008,0.2523
5.17575e-008,0.2532
5.18034e-008,0.2535
5.18493e-008,0.2531
5.18952e-008,0.2522
5.19412e-008,0.2512
5.19871e-008,0.2505
5.20330e-008,0.2504
5.20789e-008,0.2508
5.21249e-008,0.2516
5.21708e-008,0.2523
5.22167e-008,0.2527
5.22626e-008,0.2526
5.23086e-008,0.2521
5.23545e-008,0.2513
5.24004e-008,0.2507
5.24463e-008,0.2504
5.24923e-008,0.2507
5.25382e-008,0.2512
5.25841e-008,0.2518
5.26300e-008,0.2521
5.26760e-008,0.2522
5.27219e-008,0.2518
5.27678e-008,0.2513
5.28137e-008,0.2508
5.28597e-008,0.2506
5.29056e-008,0.2507
5.29515e-008,0.2510
5.29974e-008,0.2514
5.30434e-008,0.2517
5.30893e-008,0.2517
5.31352e-008,0.2515
5.31812e-008,0.2512
5.32271e-008,0.2508
5.32730e-008,0.2506
5.33189e-008,0.2506
5.33649e-008,0.2525
5.34108e-008,0.2778
5.34567e-008,0.3501
5.35026e-008,0.4340
5.35486e-008,0.5462
5.35945e-008,0.7016
5.36404e-008,0.8590
5.36863e-008,0.9920
5.37323e-008,1.1054
5.37782e-008,1.1848
5.38241e-008,1.2175
5.38700e-008,1.2211
5.39160e-008,1.2024
5.39619e-008,1.1777
5.40078e-008,1.1604
5.40537e-008,1.1578
5.40997e-008,1.1670
5.41456e-008,1.1883
5.41915e-008,1.2127
5.42374e-008,1.2296
5.42834e-008,1.2383
5.43293e-008,1.2385
5.43752e-008,1.2360
5.44211e-008,1.2346
5.44671e-008,1.2338
5.45130e-008,1.2367
5.45589e-008,1.2425
5.46048e-008,1.2455
5.46508e-008,1.2444
5.46967e-008,1.2413
5.47426e-008,1.2358
5.47885e-008,1.2289
5.48345e-008,1.2236
5.48804e-008,1.2214
5.49263e-008,1.2204
5.49722e-008,1.2194
5.50181e-008,1.2191
5.50641e-008,1.2179
5.51100e-008,1.2148
5.51559e-008,1.2116
5.52018e-008,1.2097
5.52478e-008,1.2100
5.52937e-008,1.2130
5.53396e-008,1.2187
5.53855e-008,1.2248
5.54315e-008,1.2292
5.54774e-008,1.2307
5.55233e-008,1.2283
5.55692e-008,1.2230
5.56152e-008,1.2173
5.56611e-008,1.2131
5.57070e-008,1.2118
5.57529e-008,1.2138
5.57989e-008,1.2180
5.58448e-008,1.2225
5.58907e-008,1.2254
5.59366e-008,1.2257
5.59826e-008,1.2242
5.60285e-008,1.2215
5.60744e-008,1.2191
5.61203e-008,1.2180
5.61663e-008,1.2187
5.62122e-008,1.2205
5.62581e-008,1.2227
5.63040e-008,1.2245
5.63500e-008,1.2251
5.63959e-008,1.2244
5.64418e-008,1.2229
5.64877e-008,1.2212
5.65337e-008,1.2201
5.65796e-008,1.2201
5.66255e-008,1.2211
5.66714e-008,1.2225
5.67174e-008,1.2239
5.67633e-008,1.2245
5.68092e-008,1.2241
5.68551e-008,1.2228
5.69011e-008,1.2215
5.69470e-008,1.2208
5.69929e-008,1.2209
5.70389e-008,1.2220
5.70848e-008,1.2232
5.71307e-008,1.2169
5.71766e-008,1.1747
5.72226e-008,1.1020
5.72685e-008,1.0229
5.73144e-008,0.9062
5.73603e-008,0.7566
5.74063e-008,0.6089
5.74522e-008,0.4851
5.74981e-008,0.3792
5.75440e-008,0.3051
5.75900e-008,0.2663
5.76359e-008,0.2575
5.76818e-008,0.2698
5.77277e-008,0.2874
5.77737e-008,0.3002
5.78196e-008,0.3029
5.78655e-008,0.2970
5.79114e-008,0.2809
5.79574e-008,0.2636
5.80033e-008,0.2498
5.80492e-008,0.2413
5.80951e-008,0.2374
5.81411e-008,0.2347
5.81870e-008,0.2344
5.82329e-008,0.2348
5.82788e-008,0.2323
5.83248e-008,0.2281
5.83707e-008,0.2261
5.84166e-008,0.2268
5.84625e-008,0.2293
5.85085e-008,0.2337
5.85544e-008,0.2390
5.86003e-008,0.2433
5.86462e-008,0.2459
5.86922e-008,0.2485
5.87381e-008,0.2508
5.87840e-008,0.2523
5.88299e-008,0.2545
5.88758e-008,0.2576
5.89218e-008,0.2607
5.89677e-008,0.2625
5.90136e-008,0.2707
5.90595e-008,0.3184
5.91055e-008,0.3966
5.91514e-008,0.4859
5.91973e-008,0.6221
5.92432e-008,0.7838
5.92892e-008,0.9322
5.93351e-008,1.0584
5.93810e-008,1.1617
5.94269e-008,1.2173
5.94729e-008,1.2328
5.95188e-008,1.2212
5.95647e-008,1.1934
5.96106e-008,1.1681
5.96566e-008,1.1566
5.97025e-008,1.1607
5.97484e-008,1.1777
5.97944e-008,1.2046
5.98403e-008,1.2273
5.98862e-008,1.2405
5.99321e-008,1.2438
5.99780e-008,1.2399
6.00240e-008,1.2363
6.00699e-008,1.2338
6.01158e-008,1.2345
6.01618e-008,1.2402
6.02077e-008,1.2462
6.02536e-008,1.2478
6.02995e-008,1.2460
6.03454e-008,1.2415
6.03914e-008,1.2341
6.04373e-008,1.2268
6.04832e-008,1.2224
6.05292e-008,1.2211
6.05751e-008,1.2206
6.06210e-008,1.2209
6.06669e-008,1.2212
6.07128e-008,1.2191
6.07588e-008,1.2154
6.08047e-008,1.2119
6.08506e-008,1.2093
6.08965e-008,1.1948
6.09425e-008,1.1429
6.09884e-008,1.0750
6.10343e-008,0.9917
6.10803e-008,0.8632
6.11262e-008,0.7090
6.11721e-008,0.5633
6.12180e-008,0.4381
6.12639e-008,0.3344
6.13099e-008,0.2710
6.13558e-008,0.2454
6.14017e-008,0.2517
6.14477e-008,0.2745
6.14936e-008,0.2978
6.15395e-008,0.3095
6.15854e-008,0.3080
6.16313e-008,0.2941
6.16773e-008,0.2713
6.17232e-008,0.2514
6.17691e-008,0.2382
6.18151e-008,0.2336
6.18610e-008,0.2340
6.19069e-008,0.2358
6.19528e-008,0.2384
6.19987e-008,0.2380
6.20447e-008,0.2328
6.20906e-008,0.2263
6.21365e-008,0.2231
6.21825e-008,0.2234
6.22284e-008,0.2271
6.22743e-008,0.2339
6.23202e-008,0.2414
6.23661e-008,0.2466
6.24121e-008,0.2492
6.24580e-008,0.2506
6.25039e-008,0.2504
6.25499e-008,0.2503
6.25958e-008,0.2522
6.26417e-008,0.2561
6.26876e-008,0.2605
6.27335e-008,0.2644
6.27795e-008,0.2835
6.28254e-008,0.3463
6.28713e-008,0.4248
6.29173e-008,0.5265
6.29632e-008,0.6753
6.30091e-008,0.8350
6.30550e-008,0.9756
6.31009e-008,1.0974
6.31469e-008,1.1879
6.31928e-008,1.2282
6.32387e-008,1.2340
6.32847e-008,1.2138
6.33306e-008,1.1838
6.33765e-008,1.1607
6.34224e-008,1.1542
6.34683e-008,1.1626
6.35143e-008,1.1850
6.35602e-008,1.2132
6.36061e-008,1.2339
6.36521e-008,1.2444
6.36980e-008,1.2442
6.37439e-008,1.2389
6.37898e-008,1.2347
6.38357e-008,1.2321
6.38817e-008,1.2344
6.39276e-008,1.2414
6.39735e-008,1.2469
6.40195e-008,1.2479
6.40654e-008,1.2457
6.41113e-008,1.2400
6.41572e-008,1.2317
6.42031e-008,1.2244
6.42491e-008,1.2207
6.42950e-008,1.2197
6.43409e-008,1.2197
6.43869e-008,1.2208
6.44328e-008,1.2210
6.44787e-008,1.2186
6.45246e-008,1.2147
6.45705e-008,1.2113
6.46165e-008,1.2098
6.46624e-008,1.2115
6.47083e-008,1.2170
6.47542e-008,1.2240
6.48002e-008,1.2299
6.48461e-008,1.2331
6.48920e-008,1.2317
6.49380e-008,1.2264
6.49839e-008,1.2197
6.50298e-008,1.2140
6.50757e-008,1.2114
6.51216e-008,1.2127
6.51676e-008,1.2171
6.52135e-008,1.2226
6.52594e-008,1.2267
6.53054e-008,1.2279
6.53513e-008,1.2266
6.53972e-008,1.2236
6.54431e-008,1.2202
6.54890e-008,1.2181
6.55350e-008,1.2182
6.55809e-008,1.2201
6.56268e-008,1.2228
6.56728e-008,1.2253
6.57187e-008,1.2266
6.57646e-008,1.2262
6.58105e-008,1.2245
6.58564e-008,1.2223
6.59024e-008,1.2205
6.59483e-008,1.2200
6.59942e-008,1.2208
6.60402e-008,1.2226
6.60861e-008,1.2245
6.61320e-008,1.2256
6.61779e-008,1.2255
6.62238e-008,1.2242
6.62698e-008,1.2225
6.63157e-008,1.2212
6.63616e-008,1.2209
6.64076e-008,1.2218
6.64535e-008,1.2234
6.64994e-008,1.2250
6.65453e-008,1.2258
6.65912e-008,1.2256
6.66372e-008,1.2245
6.66831e-008,1.2231
6.67290e-008,1.2219
6.67750e-008,1.2215
6.68209e-008,1.2220
6.68668e-008,1.2231
6.69127e-008,1.2244
6.69586e-008,1.2252
6.70046e-008,1.2254
6.70505e-008,1.2249
6.70964e-008,1.2240
6.71424e-008,1.2230
6.71883e-008,1.2225
6.72342e-008,1.2225
6.72801e-008,1.2231
6.73260e-008,1.2240
6.73720e-008,1.2248
6.74179e-008,1.2252
6.74638e-008,1.2250
6.75098e-008,1.2243
6.75557e-008,1.2236
6.76016e-008,1.2230
6.76475e-008,1.2230
6.76934e-008,1.2234
6.77394e-008,1.2241
6.77853e-008,1.2247
6.78312e-008,1.2250
6.78772e-008,1.2249
6.79231e-008,1.2244
6.79690e-008,1.2239
6.80149e-008,1.2235
6.80608e-008,1.2235
6.81068e-008,1.2237
6.81527e-008,1.2242
6.81986e-008,1.2246
6.82446e-008,1.2249
6.82905e-008,1.2249
6.83364e-008,1.2246
6.83823e-008,1.2242
6.84282e-008,1.2239
6.84742e-008,1.2238
6.85201e-008,1.2239
6.85660e-008,1.2242
6.86119e-008,1.2246
6.86579e-008,1.2248
6.87038e-008,1.2249
6.87497e-008,1.2247
6.87957e-008,1.2245
6.88416e-008,1.2242
6.88875e-008,1.2240
6.89334e-008,1.2240
6.89793e-008,1.2243
6.90253e-008,1.2246
6.90712e-008,1.2248
6.91171e-008,1.2249
6.91631e-008,1.2248
6.92090e-008,1.2246
6.92549e-008,1.2244
6.93008e-008,1.2242
6.93467e-008,1.2242
6.93927e-008,1.2244
6.94386e-008,1.2246
6.94845e-008,1.2248
6.95305e-008,1.2249
6.95764e-008,1.2248
6.96223e-008,1.2247
6.96682e-008,1.2245
6.97141e-008,1.2244
6.97601e-008,1.2244
6.98060e-008,1.2245
6.98519e-008,1.2246
6.98979e-008,1.2248
6.99438e-008,1.2249
6.99897e-008,1.2249
7.00356e-008,1.2248
7.00815e-008,1.2247
7.01275e-008,1.2246
7.01734e-008,1.2245
7.02193e-008,1.2241
7.02653e-008,1.2122
7.03112e-008,1.1609
7.03571e-008,1.0879
7.04030e-008,1.0046
7.04489e-008,0.8793
7.04949e-008,0.7273
7.05408e-008,0.5836
7.05867e-008,0.4628
7.06327e-008,0.3607
7.06786e-008,0.2939
7.07245e-008,0.2615
7.07704e-008,0.2592
7.08163e-008,0.2746
7.08623e-008,0.2932
7.09082e-008,0.3045
7.09541e-008,0.3056
7.10001e-008,0.2969
7.10460e-008,0.2788
7.10919e-008,0.2612
7.11378e-008,0.2477
7.11837e-008,0.2404
7.12297e-008,0.2375
7.12756e-008,0.2359
7.13215e-008,0.2366
7.13675e-008,0.2368
7.14134e-008,0.2334
7.14593e-008,0.2288
7.15052e-008,0.2269
7.15511e-008,0.2277
7.15971e-008,0.2305
7.16430e-008,0.2356
7.16889e-008,0.2413
7.17349e-008,0.2456
7.17808e-008,0.2482
7.18267e-008,0.2507
7.18726e-008,0.2524
7.19185e-008,0.2535
7.19645e-008,0.2557
7.20104e-008,0.2589
7.20563e-008,0.2620
7.21023e-008,0.2635
7.21482e-008,0.2629
7.21941e-008,0.2597
7.22400e-008,0.2551
7.22859e-008,0.2506
7.23319e-008,0.2474
7.23778e-008,0.2467
7.24237e-008,0.2489
7.24697e-008,0.2529
7.25156e-008,0.2573
7.25615e-008,0.2605
7.26074e-008,0.2615
7.26534e-008,0.2601
7.26993e-008,0.2571
7.27452e-008,0.2540
7.27911e-008,0.2522
7.28370e-008,0.2518
7.28830e-008,0.2527
7.29289e-008,0.2545
7.29748e-008,0.2561
7.30208e-008,0.2569
7.30667e-008,0.2564
7.31126e-008,0.2550
7.31585e-008,0.2532
7.32044e-008,0.2518
7.32504e-008,0.2513
7.32963e-008,0.2518
7.33422e-008,0.2529
7.33882e-008,0.2541
7.34341e-008,0.2548
7.34800e-008,0.2548
7.35259e-008,0.2541
7.35718e-008,0.2530
7.36178e-008,0.2521
7.36637e-008,0.2517
7.37096e-008,0.2520
7.37556e-008,0.2529
7.38015e-008,0.2537
7.38474e-008,0.2541
7.38933e-008,0.2540
7.39392e-008,0.2533
7.39852e-008,0.2535
7.40311e-008,0.2736
7.40770e-008,0.3419
7.41230e-008,0.4257
7.41689e-008,0.5335
7.42148e-008,0.6870
7.42607e-008,0.8467
7.43066e-008,0.9822
7.43526e-008,1.0968
7.43985e-008,1.1800
7.44444e-008,1.2158
7.44904e-008,1.2215
7.45363e-008,1.2047
7.45822e-008,1.1804
7.46281e-008,1.1629
7.46740e-008,1.1596
7.47200e-008,1.1680
7.47659e-008,1.1880
7.48118e-008,1.2121
7.48578e-008,1.2290
7.49037e-008,1.2380
7.49496e-008,1.2388
7.49955e-008,1.2365
7.50414e-008,1.2357
7.50874e-008,1.2353
7.51333e-008,1.2380
7.51792e-008,1.2437
7.52252e-008,1.2467
7.52711e-008,1.2454
7.53170e-008,1.2421
7.53629e-008,1.2367
7.54088e-008,1.2300
7.54548e-008,1.2248
7.55007e-008,1.2227
7.55466e-008,1.2220
7.55926e-008,1.2209
7.56385e-008,1.2203
7.56844e-008,1.2189
7.57303e-008,1.2157
7.57762e-008,1.2123
7.58222e-008,1.2103
7.58681e-008,1.2105
7.59140e-008,1.2135
7.59600e-008,1.2193
7.60059e-008,1.2255
7.60518e-008,1.2299
7.60977e-008,1.2315
7.61436e-008,1.2292
7.61896e-008,1.2239
7.62355e-008,1.2182
7.62814e-008,1.2139
7.63274e-008,1.2126
7.63733e-008,1.2145
7.64192e-008,1.2186
7.64651e-008,1.2231
7.65110e-008,1.2260
7.65570e-008,1.2263
7.66029e-008,1.2248
7.66488e-008,1.2222
7.66947e-008,1.2198
7.67407e-008,1.2187
7.67866e-008,1.2194
7.68325e-008,1.2212
7.68785e-008,1.2234
7.69244e-008,1.2251
7.69703e-008,1.2257
7.70162e-008,1.2250
7.70621e-008,1.2235
7.71081e-008,1.2219
7.71540e-008,1.2208
7.71999e-008,1.2208
7.72459e-008,1.2217
7.72918e-008,1.2232
7.73377e-008,1.2245
7.73836e-008,1.2250
7.74295e-008,1.2246
7.74755e-008,1.2234
7.75214e-008,1.2221
7.75673e-008,1.2213
7.76133e-008,1.2215
7.76592e-008,1.2225
7.77051e-008,1.2238
7.77510e-008,1.2193
7.77969e-008,1.1816
7.78429e-008,1.1099
7.78888e-008,1.0325
7.79347e-008,0.9203
7.79807e-008,0.7726
7.80266e-008,0.6232
7.80725e-008,0.4973
7.81184e-008,0.3893
7.81643e-008,0.3113
7.82103e-008,0.2693
7.82562e-008,0.2576
7.83021e-008,0.2686
7.83481e-008,0.2861
7.83940e-008,0.2999
7.84399e-008,0.3035
7.84858e-008,0.2986
7.85317e-008,0.2833
7.85777e-008,0.2657
7.86236e-008,0.2515
7.86695e-008,0.2423
7.87155e-008,0.2381
7.87614e-008,0.2353
7.88073e-008,0.2347
7.88532e-008,0.2353
7.88991e-008,0.2332
7.89451e-008,0.2289
7.89910e-008,0.2266
7.90369e-008,0.2271
7.90829e-008,0.2293
7.91288e-008,0.2335
7.91747e-008,0.2388
7.92206e-008,0.2433
7.92665e-008,0.2460
7.93125e-008,0.2486
7.93584e-008,0.2510
7.94043e-008,0.2525
7.94503e-008,0.2546
7.94962e-008,0.2577
7.95421e-008,0.2608
7.95880e-008,0.2627
7.96339e-008,0.2691
7.96799e-008,0.3116
7.97258e-008,0.3888
7.97717e-008,0.4753
7.98177e-008,0.6065
7.98636e-008,0.7676
7.99095e-008,0.9185
7.99554e-008,1.0465
8.00013e-008,1.1533
8.00473e-008,1.2141
8.00932e-008,1.2329
8.01391e-008,1.2238
8.01851e-008,1.1968
8.02310e-008,1.1706
8.02769e-008,1.1574
8.03228e-008,1.1601
8.03687e-008,1.1756
8.04147e-008,1.2021
8.04606e-008,1.2257
8.05065e-008,1.2399
8.05524e-008,1.2443
8.05984e-008,1.2408
8.06443e-008,1.2369
8.06902e-008,1.2343
8.07362e-008,1.2345
8.07821e-008,1.2398
8.08280e-008,1.2460
8.08739e-008,1.2481
8.09198e-008,1.2466
8.09658e-008,1.2424
8.10117e-008,1.2352
8.10576e-008,1.2277
8.11036e-008,1.2229
8.11495e-008,1.2214
8.11954e-008,1.2209
8.12413e-008,1.2211
8.12872e-008,1.2215
8.13332e-008,1.2197
8.13791e-008,1.2161
8.14250e-008,1.2125
8.14710e-008,1.2105
8.15169e-008,1.2111
8.15628e-008,1.2153
8.16087e-008,1.2220
8.16546e-008,1.2283
8.17006e-008,1.2325
8.17465e-008,1.2329
8.17924e-008,1.2288
8.18384e-008,1.2225
8.18843e-008,1.2164
8.19302e-008,1.2127
8.19761e-008,1.2126
8.20220e-008,1.2159
8.20680e-008,1.2209
8.21139e-008,1.2256
8.21598e-008,1.2278
8.22058e-008,1.2273
8.22517e-008,1.2249
8.22976e-008,1.2217
8.23435e-008,1.2192
8.23894e-008,1.2186
8.24354e-008,1.2199
8.24813e-008,1.2222
8.25272e-008,1.2247
8.25732e-008,1.2264
8.26191e-008,1.2266
8.26650e-008,1.2254
8.27109e-008,1.2234
8.27568e-008,1.2215
8.28028e-008,1.2205
8.28487e-008,1.2209
8.28946e-008,1.2223
8.29406e-008,1.2242
8.29865e-008,1.2255
8.30324e-008,1.2258
8.30783e-008,1.2249
8.31242e-008,1.2233
8.31702e-008,1.2219
8.32161e-008,1.2213
8.32620e-008,1.2218
8.33080e-008,1.2232
8.33539e-008,1.2248
8.33998e-008,1.2258
8.34457e-008,1.2260
8.34916e-008,1.2251
8.35376e-008,1.2238
8.35835e-008,1.2226
8.36294e-008,1.2219
8.36754e-008,1.2222
8.37213e-008,1.2230
8.37672e-008,1.2242
8.38131e-008,1.2252
8.38590e-008,1.2256
8.39050e-008,1.2253
8.39509e-008,1.2245
8.39968e-008,1.2236
8.40428e-008,1.2229
8.40887e-008,1.2228
8.41346e-008,1.2232
8.41805e-008,1.2240
8.42264e-008,1.2248
8.42724e-008,1.2253
8.43183e-008,1.2253
8.43642e-008,1.2248
8.44101e-008,1.2241
8.44561e-008,1.2235
8.45020e-008,1.2232
8.45479e-008,1.2235
8.45939e-008,1.2241
8.46398e-008,1.2247
8.46857e-008,1.2251
8.47316e-008,1.2252
8.47775e-008,1.2248
8.48235e-008,1.2243
8.48694e-008,1.2239
8.49153e-008,1.2237
8.49613e-008,1.2239
8.50072e-008,1.2242
8.50531e-008,1.2247
8.50990e-008,1.2250
8.51449e-008,1.2251
8.51909e-008,1.2249
8.52368e-008,1.2245
8.52827e-008,1.2242
8.53287e-008,1.2240
8.53746e-008,1.2241
8.54205e-008,1.2243
8.54664e-008,1.2246
8.55123e-008,1.2249
8.55583e-008,1.2251
8.56042e-008,1.2250
8.56501e-008,1.2247
8.56961e-008,1.2245
8.57420e-008,1.2243
8.57879e-008,1.2242
8.58338e-008,1.2244
8.58797e-008,1.2247
8.59257e-008,1.2249
8.59716e-008,1.2250
8.60175e-008,1.2250
8.60635e-008,1.2248
8.61094e-008,1.2246
8.61553e-008,1.2245
8.62012e-008,1.2244
8.62471e-008,1.2245
8.62931e-008,1.2247
8.63390e-008,1.2249
8.63849e-008,1.2250
8.64309e-008,1.2250
8.64768e-008,1.2249
8.65227e-008,1.2248
8.65686e-008,1.2246
8.66145e-008,1.2246
8.66605e-008,1.2246
8.67064e-008,1.2248
8.67523e-008,1.2249
8.67983e-008,1.2250
8.68442e-008,1.2250
8.68901e-008,1.2250
8.69360e-008,1.2249
8.69819e-008,1.2248
8.70279e-008,1.2247
8.70738e-008,1.2247
8.71197e-008,1.2248
8.71657e-008,1.2249
8.72116e-008,1.2250
8.72575e-008,1.2251
8.73034e-008,1.2250
8.73493e-008,1.2250
8.73953e-008,1.2249
8.74412e-008,1.2248
8.74871e-008,1.2248
8.75331e-008,1.2249
8.75790e-008,1.2250
8.76249e-008,1.2250
8.76708e-008,1.2251
8.77167e-008,1.2251
8.77627e-008,1.2250
8.78086e-008,1.2250
8.78545e-008,1.2249
8.79005e-008,1.2249
8.79464e-008,1.2249
8.79923e-008,1.2250
8.80382e-008,1.2251
8.80841e-008,1.2251
8.81301e-008,1.2251
8.81760e-008,1.2251
8.82219e-008,1.2250
8.82678e-008,1.2250
8.83138e-008,1.2250
8.83597e-008,1.2250
8.84056e-008,1.2250
8.84516e-008,1.2251
8.84975e-008,1.2251
8.85434e-008,1.2251
8.85893e-008,1.2251
8.86352e-008,1.2251
8.86812e-008,1.2251
8.87271e-008,1.2250
8.87730e-008,1.2251
8.88190e-008,1.2251
8.88649e-008,1.2251
8.89108e-008,1.2252
8.89567e-008,1.2251
8.90026e-008,1.2189
8.90486e-008,1.1795
8.90945e-008,1.1081
8.91404e-008,1.0311
8.91864e-008,0.9181
8.92323e-008,0.7700
8.92782e-008,0.6210
8.93241e-008,0.4949
8.93700e-008,0.3863
8.94160e-008,0.3087
8.94619e-008,0.2676
8.95078e-008,0.2575
8.95538e-008,0.2699
8.95997e-008,0.2886
8.96456e-008,0.3029
8.96915e-008,0.3066
8.97374e-008,0.3010
8.97834e-008,0.2846
8.98293e-008,0.2661
8.98752e-008,0.2513
8.99212e-008,0.2421
8.99671e-008,0.2384
9.00130e-008,0.2364
9.00589e-008,0.2366
9.01048e-008,0.2374
9.01508e-008,0.2351
9.01967e-008,0.2303
9.02426e-008,0.2275
9.02886e-008,0.2277
9.03345e-008,0.2298
9.03804e-008,0.2343
9.04263e-008,0.2401
9.04722e-008,0.2449
9.05182e-008,0.2478
9.05641e-008,0.2503
9.06100e-008,0.2524
9.06560e-008,0.2535
9.07019e-008,0.2553
9.07478e-008,0.2583
9.07937e-008,0.2615
9.08396e-008,0.2637
9.08856e-008,0.2709
9.09315e-008,0.3153
9.09774e-008,0.3927
9.10234e-008,0.4799
9.10693e-008,0.6125
9.11152e-008,0.7735
9.11611e-008,0.9234
9.12070e-008,1.0509
9.12530e-008,1.1570
9.12989e-008,1.2163
9.13448e-008,1.2343
9.13908e-008,1.2244
9.14367e-008,1.1969
9.14826e-008,1.1707
9.15285e-008,1.1578
9.15744e-008,1.1608
9.16204e-008,1.1768
9.16663e-008,1.2037
9.17122e-008,1.2272
9.17582e-008,1.2413
9.18041e-008,1.2454
9.18500e-008,1.2416
9.18959e-008,1.2377
9.19418e-008,1.2349
9.19878e-008,1.2351
9.20337e-008,1.2406
9.20796e-008,1.2468
9.21255e-008,1.2488
9.21715e-008,1.2473
9.22174e-008,1.2431
9.22633e-008,1.2358
9.23093e-008,1.2282
9.23552e-008,1.2234
9.24011e-008,1.2219
9.24470e-008,1.2214
9.24929e-008,1.2217
9.25389e-008,1.2221
9.25848e-008,1.2204
9.26307e-008,1.2168
9.26767e-008,1.2132
9.27226e-008,1.2106
9.27685e-008,1.1978
9.28144e-008,1.1480
9.28603e-008,1.0802
9.29063e-008,0.9991
9.29522e-008,0.8734
9.29981e-008,0.7199
9.30441e-008,0.5728
9.30900e-008,0.4466
9.31359e-008,0.3407
9.31818e-008,0.2746
9.32277e-008,0.2467
9.32737e-008,0.2513
9.33196e-008,0.2737
9.33655e-008,0.2974
9.34115e-008,0.3102
9.34574e-008,0.3094
9.35033e-008,0.2964
9.35492e-008,0.2737
9.35951e-008,0.2533
9.36411e-008,0.2396
9.36870e-008,0.2344
9.37329e-008,0.2347
9.37789e-008,0.2364
9.38248e-008,0.2391
9.38707e-008,0.2391
9.39166e-008,0.2341
9.39625e-008,0.2275
9.40085e-008,0.2240
9.40544e-008,0.2240
9.41003e-008,0.2274
9.41463e-008,0.2341
9.41922e-008,0.2417
9.42381e-008,0.2471
9.42840e-008,0.2498
9.43299e-008,0.2513
9.43759e-008,0.2512
9.44218e-008,0.2510
9.44677e-008,0.2527
9.45137e-008,0.2565
9.45596e-008,0.2609
9.46055e-008,0.2647
9.46514e-008,0.2815
9.46973e-008,0.3415
9.47433e-008,0.4198
9.47892e-008,0.5183
9.48351e-008,0.6646
9.48811e-008,0.8249
9.49270e-008,0.9671
9.49729e-008,1.0902
9.50188e-008,1.1840
9.50647e-008,1.2274
9.51107e-008,1.2352
9.51566e-008,1.2164
9.52025e-008,1.1864
9.52485e-008,1.1625
9.52944e-008,1.1547
9.53403e-008,1.1622
9.53862e-008,1.1836
9.54321e-008,1.2120
9.54781e-008,1.2334
9.55240e-008,1.2446
9.55699e-008,1.2452
9.56159e-008,1.2399
9.56618e-008,1.2355
9.57077e-008,1.2327
9.57536e-008,1.2346
9.57995e-008,1.2415
9.58455e-008,1.2472
9.58914e-008,1.2485
9.59373e-008,1.2465
9.59833e-008,1.2411
9.60292e-008,1.2328
9.60751e-008,1.2253
9.61210e-008,1.2213
9.61669e-008,1.2203
9.62129e-008,1.2202
9.62588e-008,1.2213
9.63047e-008,1.2217
9.63506e-008,1.2193
9.63966e-008,1.2155
9.64425e-008,1.2120
9.64884e-008,1.2104
9.65344e-008,1.2118
9.65803e-008,1.2170
9.66262e-008,1.2240
9.66721e-008,1.2301
9.67180e-008,1.2336
9.67640e-008,1.2325
9.68099e-008,1.2273
9.68558e-008,1.2206
9.69018e-008,1.2148
9.69477e-008,1.2119
9.69936e-008,1.2130
9.70395e-008,1.2172
9.70854e-008,1.2227
9.71314e-008,1.2269
9.71773e-008,1.2284
9.72232e-008,1.2273
9.72692e-008,1.2243
9.73151e-008,1.2209
9.73610e-008,1.2187
9.74069e-008,1.2186
9.74528e-008,1.2204
9.74988e-008,1.2230
9.75447e-008,1.2256
9.75906e-008,1.2271
9.76366e-008,1.2268
9.76825e-008,1.2251
9.77284e-008,1.2229
9.77743e-008,1.2210
9.78202e-008,1.2204
9.78662e-008,1.2212
9.79121e-008,1.2229
9.79580e-008,1.2248
9.80040e-008,1.2260
9.80499e-008,1.2260
9.80958e-008,1.2247
9.81417e-008,1.2230
9.81876e-008,1.2217
9.82336e-008,1.2213
9.82795e-008,1.2221
9.83254e-008,1.2237
9.83714e-008,1.2253
9.84173e-008,1.2262
9.84632e-008,1.2261
9.85091e-008,1.2250
9.85550e-008,1.2236
9.86010e-008,1.2224
9.86469e-008,1.2219
