.HEADER
..NAMES
Time,V U3.E7
.DATA
8.87531e-008,1.4026
8.87955e-008,1.4075
8.88380e-008,1.4091
8.88804e-008,1.4039
8.89228e-008,1.3914
8.89652e-008,1.3753
8.90076e-008,1.3618
8.90501e-008,1.3551
8.90925e-008,1.3566
8.91349e-008,1.3630
8.91773e-008,1.3691
8.92198e-008,1.3726
8.92622e-008,1.3768
8.93046e-008,1.3869
8.93470e-008,1.4038
8.93895e-008,1.4280
8.94319e-008,1.4588
8.94743e-008,1.4912
8.95168e-008,1.5178
8.95592e-008,1.5343
8.96016e-008,1.5406
8.96440e-008,1.5387
8.96865e-008,1.5331
8.97289e-008,1.5292
8.97713e-008,1.5297
8.98137e-008,1.5350
8.98562e-008,1.5430
8.98986e-008,1.5509
8.99410e-008,1.5552
8.99834e-008,1.5545
9.00258e-008,1.5501
9.00683e-008,1.5451
9.01107e-008,1.5419
9.01531e-008,1.5397
9.01955e-008,1.5406
9.02380e-008,1.5289
9.02804e-008,1.4368
9.03228e-008,1.3195
9.03652e-008,1.1380
9.04077e-008,0.8890
9.04501e-008,0.6243
9.04925e-008,0.3735
9.05350e-008,0.1562
9.05774e-008,-0.0195
9.06198e-008,-0.1401
9.06622e-008,-0.2196
9.07047e-008,-0.2789
9.07471e-008,-0.3197
9.07895e-008,-0.3507
9.08319e-008,-0.3744
9.08744e-008,-0.3918
9.09168e-008,-0.3983
9.09592e-008,-0.3983
9.10016e-008,-0.3940
9.10441e-008,-0.3863
9.10865e-008,-0.3866
9.11289e-008,-0.3745
9.11713e-008,-0.2888
9.12137e-008,-0.0727
9.12562e-008,0.1724
9.12986e-008,0.5245
9.13410e-008,0.9057
9.13834e-008,1.2501
9.14259e-008,1.5172
9.14683e-008,1.6873
9.15107e-008,1.7789
9.15531e-008,1.8008
9.15956e-008,1.8021
9.16380e-008,1.8025
9.16804e-008,1.8049
9.17229e-008,1.8156
9.17653e-008,1.8281
9.18077e-008,1.8372
9.18501e-008,1.8310
9.18926e-008,1.8117
9.19350e-008,1.7821
9.19774e-008,1.7576
9.20198e-008,1.7434
9.20623e-008,1.6998
9.21047e-008,1.6372
9.21471e-008,1.5707
9.21895e-008,1.4885
9.22320e-008,1.4052
9.22744e-008,1.3398
9.23168e-008,1.3066
9.23592e-008,1.2991
9.24016e-008,1.3110
9.24441e-008,1.3380
9.24865e-008,1.3608
9.25289e-008,1.3738
9.25713e-008,1.3777
9.26138e-008,1.3754
9.26562e-008,1.3677
9.26986e-008,1.3608
9.27410e-008,1.3618
9.27835e-008,1.3720
9.28259e-008,1.3899
9.28683e-008,1.4027
9.29108e-008,1.4106
9.29532e-008,1.4254
9.29956e-008,1.4455
9.30380e-008,1.4699
9.30805e-008,1.5002
9.31229e-008,1.5334
9.31653e-008,1.5605
9.32077e-008,1.5752
9.32502e-008,1.5797
9.32926e-008,1.5731
9.33350e-008,1.5589
9.33774e-008,1.5459
9.34198e-008,1.5390
9.34623e-008,1.5376
9.35047e-008,1.5401
9.35471e-008,1.5458
9.35895e-008,1.5511
9.36320e-008,1.5525
9.36744e-008,1.5475
9.37168e-008,1.5382
9.37592e-008,1.5308
9.38017e-008,1.5259
9.38441e-008,1.5210
9.38865e-008,1.5152
9.39290e-008,1.5091
9.39714e-008,1.5112
9.40138e-008,1.4602
9.40562e-008,1.3610
9.40987e-008,1.2375
9.41411e-008,1.0329
9.41835e-008,0.7898
9.42259e-008,0.5410
9.42684e-008,0.3067
9.43108e-008,0.1007
9.43532e-008,-0.0606
9.43956e-008,-0.1679
9.44381e-008,-0.2457
9.44805e-008,-0.2967
9.45229e-008,-0.3302
9.45653e-008,-0.3520
9.46077e-008,-0.3706
9.46502e-008,-0.3844
9.46926e-008,-0.3921
9.47350e-008,-0.3946
9.47774e-008,-0.3883
9.48199e-008,-0.3850
9.48623e-008,-0.3834
9.49047e-008,-0.3452
9.49471e-008,-0.1754
9.49896e-008,0.0527
9.50320e-008,0.3518
9.50744e-008,0.7352
9.51169e-008,1.0984
9.51593e-008,1.4098
9.52017e-008,1.6276
9.52441e-008,1.7593
9.52866e-008,1.8141
9.53290e-008,1.8187
9.53714e-008,1.8203
9.54138e-008,1.8147
9.54563e-008,1.8194
9.54987e-008,1.8257
9.55411e-008,1.8373
9.55835e-008,1.8385
9.56259e-008,1.8267
9.56684e-008,1.8018
9.57108e-008,1.7723
9.57532e-008,1.7567
9.57956e-008,1.7261
9.58381e-008,1.6160
9.58805e-008,1.3608
9.59229e-008,1.0591
9.59653e-008,0.7129
9.60078e-008,0.3122
9.60502e-008,-0.0151
9.60926e-008,-0.2358
9.61351e-008,-0.3447
9.61775e-008,-0.3693
9.62199e-008,-0.3499
9.62623e-008,-0.3246
9.63048e-008,-0.3268
9.63472e-008,-0.3391
9.63896e-008,-0.3615
9.64320e-008,-0.3824
9.64745e-008,-0.3900
9.65169e-008,-0.3775
9.65593e-008,-0.3511
9.66017e-008,-0.3232
9.66442e-008,-0.3040
9.66866e-008,-0.2969
9.67290e-008,-0.2638
9.67714e-008,-0.1887
9.68138e-008,-0.0181
9.68563e-008,0.2153
9.68987e-008,0.4664
9.69411e-008,0.7697
9.69835e-008,1.0170
9.70260e-008,1.2107
9.70684e-008,1.3345
9.71108e-008,1.4062
9.71532e-008,1.4612
9.71957e-008,1.5080
9.72381e-008,1.5722
9.72805e-008,1.6312
9.73230e-008,1.6936
9.73654e-008,1.7405
9.74078e-008,1.7668
9.74502e-008,1.7667
9.74927e-008,1.7499
9.75351e-008,1.7345
9.75775e-008,1.7236
9.76199e-008,1.7193
9.76624e-008,1.7050
9.77048e-008,1.6342
9.77472e-008,1.4371
9.77896e-008,1.1659
9.78321e-008,0.8771
9.78745e-008,0.5206
9.79169e-008,0.2036
9.79593e-008,-0.0322
9.80017e-008,-0.1830
9.80442e-008,-0.2768
9.80866e-008,-0.3328
9.81290e-008,-0.3630
9.81714e-008,-0.3980
9.82139e-008,-0.4268
9.82563e-008,-0.4406
9.82987e-008,-0.4346
9.83412e-008,-0.4197
9.83836e-008,-0.4010
9.84260e-008,-0.3808
9.84684e-008,-0.3625
9.85109e-008,-0.3490
9.85533e-008,-0.3432
9.85957e-008,-0.3198
9.86381e-008,-0.2574
9.86806e-008,-0.1899
9.87230e-008,-0.1165
9.87654e-008,-0.0274
9.88078e-008,0.0516
9.88503e-008,0.1038
9.88927e-008,0.1303
9.89351e-008,0.1460
9.89775e-008,0.1506
9.90199e-008,0.1500
9.90624e-008,0.1551
9.91048e-008,0.1633
9.91472e-008,0.1713
9.91896e-008,0.1772
9.92321e-008,0.1811
9.92745e-008,0.1783
9.93169e-008,0.1692
9.93593e-008,0.1572
9.94018e-008,0.1487
9.94442e-008,0.1476
9.94866e-008,0.1404
9.95291e-008,0.1202
9.95715e-008,0.0944
9.96139e-008,0.0610
9.96563e-008,0.0536
9.96988e-008,0.1005
9.97412e-008,0.2245
9.97836e-008,0.4103
9.98260e-008,0.6524
9.98685e-008,0.9192
9.99109e-008,1.1647
9.99533e-008,1.3627
9.99957e-008,1.5045
1.000382e-007,1.5987
1.000806e-007,1.6584
1.001230e-007,1.6988
1.001654e-007,1.7346
1.002078e-007,1.7679
1.002503e-007,1.8011
1.002927e-007,1.8258
1.003351e-007,1.8386
1.003775e-007,1.8429
1.004200e-007,1.8416
1.004624e-007,1.8402
1.005048e-007,1.8401
1.005472e-007,1.8340
1.005897e-007,1.8095
1.006321e-007,1.7643
1.006745e-007,1.7038
1.007170e-007,1.6295
1.007594e-007,1.5522
1.008018e-007,1.4872
1.008442e-007,1.4430
1.008867e-007,1.4193
1.009291e-007,1.4102
1.009715e-007,1.4093
1.010139e-007,1.4083
1.010564e-007,1.4027
1.010988e-007,1.3924
1.011412e-007,1.3789
1.011836e-007,1.3670
1.012260e-007,1.3598
1.012685e-007,1.3591
1.013109e-007,1.3631
1.013533e-007,1.3680
1.013957e-007,1.3706
1.014382e-007,1.3787
1.014806e-007,1.4185
1.015230e-007,1.4097
1.015654e-007,1.3620
1.016079e-007,1.2819
1.016503e-007,1.1073
1.016927e-007,0.8730
1.017352e-007,0.6085
1.017776e-007,0.3462
1.018200e-007,0.1129
1.018624e-007,-0.0674
1.019049e-007,-0.1821
1.019473e-007,-0.2562
1.019897e-007,-0.2968
1.020321e-007,-0.3214
1.020746e-007,-0.3403
1.021170e-007,-0.3630
1.021594e-007,-0.3849
1.022018e-007,-0.4000
1.022443e-007,-0.4062
1.022867e-007,-0.3985
1.023291e-007,-0.3973
1.023715e-007,-0.4034
1.024139e-007,-0.3567
1.024564e-007,-0.1717
1.024988e-007,0.0537
1.025412e-007,0.3773
1.025836e-007,0.7692
1.026261e-007,1.1473
1.026685e-007,1.4640
1.027109e-007,1.6816
1.027533e-007,1.8087
1.027958e-007,1.8473
1.028382e-007,1.8411
1.028806e-007,1.8298
1.029231e-007,1.8178
1.029655e-007,1.8191
1.030079e-007,1.8272
1.030503e-007,1.8424
1.030928e-007,1.8467
1.031352e-007,1.8358
1.031776e-007,1.8066
1.032200e-007,1.7756
1.032625e-007,1.7600
1.033049e-007,1.7232
1.033473e-007,1.6604
1.033897e-007,1.5939
1.034321e-007,1.5136
1.034746e-007,1.4251
1.035170e-007,1.3470
1.035594e-007,1.2987
1.036018e-007,1.2796
1.036443e-007,1.2822
1.036867e-007,1.3072
1.037291e-007,1.3365
1.037715e-007,1.3585
1.038140e-007,1.3707
1.038564e-007,1.3749
1.038988e-007,1.3707
1.039413e-007,1.3616
1.039837e-007,1.3566
1.040261e-007,1.3608
1.040685e-007,1.3773
1.041110e-007,1.3935
1.041534e-007,1.4032
1.041958e-007,1.4178
1.042382e-007,1.4396
1.042807e-007,1.4811
1.043231e-007,1.4767
1.043655e-007,1.4065
1.044079e-007,1.3017
1.044504e-007,1.0894
1.044928e-007,0.8149
1.045352e-007,0.5207
1.045776e-007,0.2429
1.046200e-007,0.0105
1.046625e-007,-0.1563
1.047049e-007,-0.2488
1.047473e-007,-0.3010
1.047897e-007,-0.3257
1.048322e-007,-0.3420
1.048746e-007,-0.3575
1.049170e-007,-0.3815
1.049594e-007,-0.4058
1.050019e-007,-0.4170
1.050443e-007,-0.4163
1.050867e-007,-0.4070
1.051292e-007,-0.4046
1.051716e-007,-0.4109
1.052140e-007,-0.3962
1.052564e-007,-0.3657
1.052989e-007,-0.3237
1.053413e-007,-0.2619
1.053837e-007,-0.1828
1.054261e-007,-0.0965
1.054686e-007,-0.0161
1.055110e-007,0.0533
1.055534e-007,0.1001
1.055958e-007,0.1237
1.056383e-007,0.1354
1.056807e-007,0.1404
1.057231e-007,0.1421
1.057655e-007,0.1442
1.058079e-007,0.1519
1.058504e-007,0.1628
1.058928e-007,0.1725
1.059352e-007,0.1770
1.059776e-007,0.1741
1.060201e-007,0.1715
1.060625e-007,0.1700
1.061049e-007,0.1658
1.061473e-007,0.1553
1.061898e-007,0.1213
1.062322e-007,0.1132
1.062746e-007,0.1515
1.063171e-007,0.2435
1.063595e-007,0.3929
1.064019e-007,0.6077
1.064443e-007,0.8565
1.064868e-007,1.0999
1.065292e-007,1.3097
1.065716e-007,1.4714
1.066140e-007,1.5833
1.066565e-007,1.6535
1.066989e-007,1.6987
1.067413e-007,1.7291
1.067837e-007,1.7528
1.068261e-007,1.7777
1.068686e-007,1.8036
1.069110e-007,1.8237
1.069534e-007,1.8337
1.069958e-007,1.8319
1.070383e-007,1.8298
1.070807e-007,1.8333
1.071231e-007,1.8293
1.071655e-007,1.8092
1.072080e-007,1.7744
1.072504e-007,1.7249
1.072928e-007,1.6589
1.073353e-007,1.5854
1.073777e-007,1.5185
1.074201e-007,1.4659
1.074625e-007,1.4308
1.075050e-007,1.4130
1.075474e-007,1.4069
1.075898e-007,1.4042
1.076322e-007,1.4015
1.076747e-007,1.3972
1.077171e-007,1.3891
1.077595e-007,1.3780
1.078019e-007,1.3677
1.078444e-007,1.3630
1.078868e-007,1.3655
1.079292e-007,1.3695
1.079716e-007,1.3714
1.080140e-007,1.3738
1.080565e-007,1.3803
1.080989e-007,1.3919
1.081413e-007,1.4098
1.081837e-007,1.4349
1.082262e-007,1.4639
1.082686e-007,1.4916
1.083110e-007,1.5144
1.083534e-007,1.5294
1.083959e-007,1.5356
1.084383e-007,1.5356
1.084807e-007,1.5339
1.085232e-007,1.5329
1.085656e-007,1.5337
1.086080e-007,1.5371
1.086504e-007,1.5427
1.086929e-007,1.5485
1.087353e-007,1.5512
1.087777e-007,1.5499
1.088201e-007,1.5467
1.088626e-007,1.5440
1.089050e-007,1.5420
1.089474e-007,1.5396
1.089898e-007,1.5360
1.090322e-007,1.5300
1.090747e-007,1.5212
1.091171e-007,1.5104
1.091595e-007,1.4994
1.092019e-007,1.4899
1.092444e-007,1.4832
1.092868e-007,1.4808
1.093292e-007,1.4817
1.093716e-007,1.4837
1.094141e-007,1.4853
1.094565e-007,1.4856
1.094989e-007,1.4844
1.095414e-007,1.4816
1.095838e-007,1.4784
1.096262e-007,1.4765
1.096686e-007,1.4769
1.097111e-007,1.4786
1.097535e-007,1.4806
1.097959e-007,1.4822
1.098383e-007,1.4834
1.098808e-007,1.4897
1.099232e-007,1.4989
1.099656e-007,1.4344
1.100080e-007,1.3413
1.100505e-007,1.1917
1.100929e-007,0.9620
1.101353e-007,0.7006
1.101777e-007,0.4380
1.102201e-007,0.2005
1.102626e-007,0.0031
1.103050e-007,-0.1354
1.103474e-007,-0.2217
1.103898e-007,-0.2802
1.104323e-007,-0.3151
1.104747e-007,-0.3408
1.105171e-007,-0.3628
1.105595e-007,-0.3852
1.106020e-007,-0.3993
1.106444e-007,-0.4050
1.106868e-007,-0.4032
1.107293e-007,-0.3943
1.107717e-007,-0.3945
1.108141e-007,-0.3890
1.108565e-007,-0.3637
1.108990e-007,-0.3323
1.109414e-007,-0.2883
1.109838e-007,-0.2259
1.110262e-007,-0.1530
1.110687e-007,-0.0802
1.111111e-007,-0.0141
1.111535e-007,0.0429
1.111959e-007,0.0812
1.112384e-007,0.1051
1.112808e-007,0.1217
1.113232e-007,0.1330
1.113656e-007,0.1403
1.114080e-007,0.1478
1.114505e-007,0.1572
1.114929e-007,0.1651
1.115353e-007,0.1709
1.115777e-007,0.1716
1.116202e-007,0.1688
1.116626e-007,0.1679
1.117050e-007,0.1650
1.117474e-007,0.1581
1.117899e-007,0.1480
1.118323e-007,0.1320
1.118747e-007,0.1076
1.119172e-007,0.0771
1.119596e-007,0.0454
1.120020e-007,0.0143
1.120444e-007,-0.0131
1.120869e-007,-0.0322
1.121293e-007,-0.0438
1.121717e-007,-0.0513
1.122141e-007,-0.0561
1.122566e-007,-0.0591
1.122990e-007,-0.0628
1.123414e-007,-0.0676
1.123838e-007,-0.0725
1.124262e-007,-0.0764
1.124687e-007,-0.0773
1.125111e-007,-0.0763
1.125535e-007,-0.0749
1.125959e-007,-0.0728
1.126384e-007,-0.0699
1.126808e-007,-0.0660
1.127232e-007,-0.0600
1.127656e-007,-0.0505
1.128081e-007,-0.0382
1.128505e-007,-0.0245
1.128929e-007,-0.0103
1.129354e-007,0.0028
1.129778e-007,0.0125
1.130202e-007,0.0184
1.130626e-007,0.0220
1.131051e-007,0.0240
1.131475e-007,0.0252
1.131899e-007,0.0267
1.132323e-007,0.0290
1.132748e-007,0.0318
1.133172e-007,0.0342
1.133596e-007,0.0353
1.134020e-007,0.0352
1.134445e-007,0.0342
1.134869e-007,0.0329
1.135293e-007,0.0314
1.135717e-007,0.0298
1.136141e-007,0.0275
1.136566e-007,0.0225
1.136990e-007,0.0278
1.137414e-007,0.0764
1.137838e-007,0.1781
1.138263e-007,0.3385
1.138687e-007,0.5432
1.139111e-007,0.7875
1.139535e-007,1.0296
1.139960e-007,1.2428
1.140384e-007,1.4122
1.140808e-007,1.5339
1.141233e-007,1.6180
1.141657e-007,1.6719
1.142081e-007,1.7140
1.142505e-007,1.7464
1.142930e-007,1.7755
1.143354e-007,1.8005
1.143778e-007,1.8198
1.144202e-007,1.8306
1.144627e-007,1.8315
1.145051e-007,1.8266
1.145475e-007,1.8214
1.145899e-007,1.8133
1.146323e-007,1.7939
1.146748e-007,1.7584
1.147172e-007,1.7109
1.147596e-007,1.6523
1.148020e-007,1.5865
1.148445e-007,1.5254
1.148869e-007,1.4767
1.149293e-007,1.4436
1.149717e-007,1.4242
1.150142e-007,1.4151
1.150566e-007,1.4105
1.150990e-007,1.4048
1.151415e-007,1.3974
1.151839e-007,1.3882
1.152263e-007,1.3785
1.152687e-007,1.3698
1.153112e-007,1.3652
1.153536e-007,1.3662
1.153960e-007,1.3705
1.154384e-007,1.3751
1.154809e-007,1.3792
1.155233e-007,1.3863
1.155657e-007,1.3984
1.156081e-007,1.4156
1.156506e-007,1.4381
1.156930e-007,1.4640
1.157354e-007,1.4892
1.157778e-007,1.5098
1.158202e-007,1.5237
1.158627e-007,1.5309
1.159051e-007,1.5324
1.159475e-007,1.5318
1.159899e-007,1.5321
1.160324e-007,1.5343
1.160748e-007,1.5380
1.161172e-007,1.5428
1.161596e-007,1.5474
1.162021e-007,1.5499
1.162445e-007,1.5492
1.162869e-007,1.5462
1.163294e-007,1.5429
1.163718e-007,1.5403
1.164142e-007,1.5375
1.164566e-007,1.5336
1.164991e-007,1.5279
1.165415e-007,1.5199
1.165839e-007,1.5102
1.166263e-007,1.5002
1.166688e-007,1.4918
1.167112e-007,1.4859
1.167536e-007,1.4831
1.167960e-007,1.4831
1.168385e-007,1.4845
1.168809e-007,1.4854
1.169233e-007,1.4852
1.169657e-007,1.4837
1.170081e-007,1.4814
1.170506e-007,1.4788
1.170930e-007,1.4773
1.171354e-007,1.4774
1.171778e-007,1.4789
1.172203e-007,1.4810
1.172627e-007,1.4827
1.173051e-007,1.4840
1.173476e-007,1.4853
1.173900e-007,1.4870
1.174324e-007,1.4897
1.174748e-007,1.4932
1.175173e-007,1.4971
1.175597e-007,1.5007
1.176021e-007,1.5034
1.176445e-007,1.5048
1.176870e-007,1.5046
1.177294e-007,1.5036
1.177718e-007,1.5027
1.178142e-007,1.5024
1.178567e-007,1.5029
1.178991e-007,1.5039
1.179415e-007,1.5053
1.179839e-007,1.5062
1.180263e-007,1.5064
1.180688e-007,1.5056
1.181112e-007,1.5045
1.181536e-007,1.5034
1.181960e-007,1.5027
1.182385e-007,1.5022
1.182809e-007,1.5018
1.183233e-007,1.5011
1.183657e-007,1.4999
1.184082e-007,1.4985
1.184506e-007,1.4970
1.184930e-007,1.4958
1.185355e-007,1.4951
1.185779e-007,1.4951
1.186203e-007,1.4956
1.186627e-007,1.4963
1.187052e-007,1.4966
1.187476e-007,1.4966
1.187900e-007,1.4961
1.188324e-007,1.4954
1.188749e-007,1.4949
1.189173e-007,1.4947
1.189597e-007,1.4949
1.190021e-007,1.4955
1.190446e-007,1.4961
1.190870e-007,1.4966
1.191294e-007,1.4968
1.191718e-007,1.4969
1.192142e-007,1.4970
1.192567e-007,1.4973
1.192991e-007,1.4978
1.193415e-007,1.4984
1.193840e-007,1.4990
1.194264e-007,1.4993
1.194688e-007,1.4994
1.195112e-007,1.4992
1.195536e-007,1.4988
1.195961e-007,1.4985
1.196385e-007,1.4984
1.196809e-007,1.4986
1.197234e-007,1.4989
1.197658e-007,1.4993
1.198082e-007,1.4995
1.198506e-007,1.4994
1.198930e-007,1.4991
1.199355e-007,1.4988
1.199779e-007,1.4985
1.200203e-007,1.4984
1.200628e-007,1.4984
1.201052e-007,1.4984
1.201476e-007,1.4984
1.201900e-007,1.5019
1.202325e-007,1.5090
1.202749e-007,1.4439
1.203173e-007,1.3457
1.203597e-007,1.1970
1.204021e-007,0.9673
1.204446e-007,0.7063
1.204870e-007,0.4456
1.205294e-007,0.2101
1.205719e-007,0.0140
1.206143e-007,-0.1260
1.206567e-007,-0.2137
1.206991e-007,-0.2749
1.207415e-007,-0.3128
1.207840e-007,-0.3407
1.208264e-007,-0.3633
1.208688e-007,-0.3849
1.209113e-007,-0.3980
1.209537e-007,-0.4028
1.209961e-007,-0.4012
1.210385e-007,-0.3926
1.210809e-007,-0.3920
1.211234e-007,-0.3869
1.211658e-007,-0.3614
1.212082e-007,-0.3296
1.212507e-007,-0.2864
1.212931e-007,-0.2246
1.213355e-007,-0.1525
1.213779e-007,-0.0809
1.214204e-007,-0.0165
1.214628e-007,0.0394
1.215052e-007,0.0776
1.215476e-007,0.1018
1.215900e-007,0.1193
1.216325e-007,0.1317
1.216749e-007,0.1402
1.217173e-007,0.1482
1.217598e-007,0.1577
1.218022e-007,0.1652
1.218446e-007,0.1705
1.218870e-007,0.1709
1.219294e-007,0.1680
1.219719e-007,0.1671
1.220143e-007,0.1644
1.220567e-007,0.1574
1.220992e-007,0.1472
1.221416e-007,0.1312
1.221840e-007,0.1071
1.222264e-007,0.0768
1.222688e-007,0.0454
1.223113e-007,0.0151
1.223537e-007,-0.0117
1.223961e-007,-0.0305
1.224385e-007,-0.0422
1.224810e-007,-0.0500
1.225234e-007,-0.0554
1.225658e-007,-0.0590
1.226083e-007,-0.0629
1.226507e-007,-0.0679
1.226931e-007,-0.0726
1.227355e-007,-0.0762
1.227779e-007,-0.0769
1.228204e-007,-0.0758
1.228628e-007,-0.0744
1.229052e-007,-0.0725
1.229477e-007,-0.0696
1.229901e-007,-0.0657
1.230325e-007,-0.0598
1.230749e-007,-0.0503
1.231173e-007,-0.0379
1.231598e-007,-0.0244
1.232022e-007,-0.0105
1.232446e-007,0.0024
1.232871e-007,0.0118
1.233295e-007,0.0177
1.233719e-007,0.0214
1.234143e-007,0.0236
1.234567e-007,0.0251
1.234992e-007,0.0268
1.235416e-007,0.0292
1.235840e-007,0.0319
1.236264e-007,0.0342
1.236689e-007,0.0352
1.237113e-007,0.0349
1.237537e-007,0.0340
