.HEADER
..NAMES
Time,V U3.F3&G3
.DATA
9.10016e-008,0.2399
9.10441e-008,0.2250
9.10865e-008,0.2232
9.11289e-008,0.2256
9.11713e-008,0.2242
9.12137e-008,0.2177
9.12562e-008,0.2067
9.12986e-008,0.1955
9.13410e-008,0.1884
9.13834e-008,0.1928
9.14259e-008,0.2015
9.14683e-008,0.2063
9.15107e-008,0.2036
9.15531e-008,0.2041
9.15956e-008,0.2182
9.16380e-008,0.3027
9.16804e-008,0.4497
9.17229e-008,0.6014
9.17653e-008,0.7844
9.18077e-008,0.9406
9.18501e-008,1.0513
9.18926e-008,1.1342
9.19350e-008,1.1816
9.19774e-008,1.2118
9.20198e-008,1.2254
9.20623e-008,1.2316
9.21047e-008,1.2393
9.21471e-008,1.2478
9.21895e-008,1.2610
9.22320e-008,1.2739
9.22744e-008,1.2806
9.23168e-008,1.2783
9.23592e-008,1.2740
9.24016e-008,1.2700
9.24441e-008,1.2694
9.24865e-008,1.2659
9.25289e-008,1.2508
9.25713e-008,1.1585
9.26138e-008,0.9786
9.26562e-008,0.8107
9.26986e-008,0.6314
9.27410e-008,0.4683
9.27835e-008,0.3564
9.28259e-008,0.2830
9.28683e-008,0.2446
9.29108e-008,0.2266
9.29532e-008,0.2231
9.29956e-008,0.2251
9.30380e-008,0.2249
9.30805e-008,0.2195
9.31229e-008,0.2089
9.31653e-008,0.1978
9.32077e-008,0.1888
9.32502e-008,0.1914
9.32926e-008,0.1998
9.33350e-008,0.2061
9.33774e-008,0.2043
9.34198e-008,0.2033
9.34623e-008,0.2129
9.35047e-008,0.2777
9.35471e-008,0.4213
9.35895e-008,0.5686
9.36320e-008,0.7491
9.36744e-008,0.9138
9.37168e-008,1.0320
9.37592e-008,1.1207
9.38017e-008,1.1742
9.38441e-008,1.2072
9.38865e-008,1.2237
9.39290e-008,1.2305
9.39714e-008,1.2377
9.40138e-008,1.2459
9.40562e-008,1.2582
9.40987e-008,1.2716
9.41411e-008,1.2801
9.41835e-008,1.2791
9.42259e-008,1.2750
9.42684e-008,1.2705
9.43108e-008,1.2694
9.43532e-008,1.2671
9.43956e-008,1.2563
9.44381e-008,1.1868
9.44805e-008,1.0140
9.45229e-008,0.8437
9.45653e-008,0.6665
9.46077e-008,0.4970
9.46502e-008,0.3744
9.46926e-008,0.2946
9.47350e-008,0.2500
9.47774e-008,0.2288
9.48199e-008,0.2232
9.48623e-008,0.2246
9.49047e-008,0.2255
9.49471e-008,0.2210
9.49896e-008,0.2111
9.50320e-008,0.2000
9.50744e-008,0.1898
9.51169e-008,0.1901
9.51593e-008,0.1981
9.52017e-008,0.2055
9.52441e-008,0.2050
9.52866e-008,0.2029
9.53290e-008,0.2094
9.53714e-008,0.2564
9.54138e-008,0.3923
9.54563e-008,0.5378
9.54987e-008,0.7127
9.55411e-008,0.8850
9.55835e-008,1.0120
9.56259e-008,1.1057
9.56684e-008,1.1662
9.57108e-008,1.2019
9.57532e-008,1.2216
9.57956e-008,1.2294
9.58381e-008,1.2361
9.58805e-008,1.2442
9.59229e-008,1.2555
9.59653e-008,1.2692
9.60078e-008,1.2792
9.60502e-008,1.2797
9.60926e-008,1.2759
9.61351e-008,1.2712
9.61775e-008,1.2694
9.62199e-008,1.2681
9.62623e-008,1.2599
9.63048e-008,1.2102
9.63472e-008,1.0505
9.63896e-008,0.8759
9.64320e-008,0.7020
9.64745e-008,0.5277
9.65169e-008,0.3939
9.65593e-008,0.3078
9.66017e-008,0.2561
9.66442e-008,0.2317
9.66866e-008,0.2235
9.67290e-008,0.2240
9.67714e-008,0.2258
9.68138e-008,0.2222
9.68563e-008,0.2133
9.68987e-008,0.2022
9.69411e-008,0.1912
9.69835e-008,0.1892
9.70260e-008,0.1963
9.70684e-008,0.2045
9.71108e-008,0.2056
9.71532e-008,0.2028
9.71957e-008,0.2071
9.72381e-008,0.2396
9.72805e-008,0.3628
9.73230e-008,0.5087
9.73654e-008,0.6760
9.74078e-008,0.8543
9.74502e-008,0.9907
9.74927e-008,1.0892
9.75351e-008,1.1573
9.75775e-008,1.1959
9.76199e-008,1.2191
9.76624e-008,1.2283
9.77048e-008,1.2345
9.77472e-008,1.2426
9.77896e-008,1.2528
9.78321e-008,1.2667
9.78745e-008,1.2779
9.79169e-008,1.2803
9.79593e-008,1.2767
9.80017e-008,1.2720
9.80442e-008,1.2695
9.80866e-008,1.2687
9.81290e-008,1.2624
9.81714e-008,1.2282
9.82139e-008,1.0870
9.82563e-008,0.9080
9.82987e-008,0.7377
9.83412e-008,0.5599
9.83836e-008,0.4154
9.84260e-008,0.3222
9.84684e-008,0.2633
9.85109e-008,0.2353
9.85533e-008,0.2240
9.85957e-008,0.2235
9.86381e-008,0.2259
9.86806e-008,0.2232
9.87230e-008,0.2155
9.87654e-008,0.2044
9.88078e-008,0.1931
9.88503e-008,0.1885
9.88927e-008,0.1946
9.89351e-008,0.2033
9.89775e-008,0.2061
9.90199e-008,0.2030
9.90624e-008,0.2054
9.91048e-008,0.2273
9.91472e-008,0.3334
9.91896e-008,0.4806
9.92321e-008,0.6398
9.92745e-008,0.8220
9.93169e-008,0.9680
9.93593e-008,1.0716
9.94018e-008,1.1471
9.94442e-008,1.1893
9.94866e-008,1.2160
9.95291e-008,1.2270
9.95715e-008,1.2330
9.96139e-008,1.2411
9.96563e-008,1.2503
9.96988e-008,1.2641
9.97412e-008,1.2761
9.97836e-008,1.2806
9.98260e-008,1.2775
9.98685e-008,1.2730
9.99109e-008,1.2696
9.99533e-008,1.2692
9.99957e-008,1.2642
1.000382e-007,1.2413
1.000806e-007,1.1224
1.001230e-007,0.9407
1.001654e-007,0.7728
1.002078e-007,0.5932
1.002503e-007,0.4391
1.002927e-007,0.3378
1.003351e-007,0.2718
1.003775e-007,0.2394
1.004200e-007,0.2249
1.004624e-007,0.2232
1.005048e-007,0.2257
1.005472e-007,0.2241
1.005897e-007,0.2175
1.006321e-007,0.2065
1.006745e-007,0.1953
1.007170e-007,0.1884
1.007594e-007,0.1930
1.008018e-007,0.2017
1.008442e-007,0.2063
1.008867e-007,0.2035
1.009291e-007,0.2042
1.009715e-007,0.2188
1.010139e-007,0.3054
1.010564e-007,0.4527
1.010988e-007,0.6049
1.011412e-007,0.7880
1.011836e-007,0.9434
1.012260e-007,1.0532
1.012685e-007,1.1355
1.013109e-007,1.1824
1.013533e-007,1.2123
1.013957e-007,1.2256
1.014382e-007,1.2317
1.014806e-007,1.2395
1.015230e-007,1.2481
1.015654e-007,1.2613
1.016079e-007,1.2741
1.016503e-007,1.2806
1.016927e-007,1.2783
1.017352e-007,1.2739
1.017776e-007,1.2699
1.018200e-007,1.2694
1.018624e-007,1.2657
1.019049e-007,1.2502
1.019473e-007,1.1552
1.019897e-007,0.9747
1.020321e-007,0.8070
1.020746e-007,0.6275
1.021170e-007,0.4652
1.021594e-007,0.3545
1.022018e-007,0.2817
1.022443e-007,0.2441
1.022867e-007,0.2264
1.023291e-007,0.2231
1.023715e-007,0.2252
1.024139e-007,0.2249
1.024564e-007,0.2193
1.024988e-007,0.2086
1.025412e-007,0.1975
1.025836e-007,0.1887
1.026261e-007,0.1916
1.026685e-007,0.2000
1.027109e-007,0.2061
1.027533e-007,0.2042
1.027958e-007,0.2034
1.028382e-007,0.2133
1.028806e-007,0.2799
1.029231e-007,0.4243
1.029655e-007,0.5719
1.030079e-007,0.7528
1.030503e-007,0.9168
1.030928e-007,1.0341
1.031352e-007,1.1222
1.031776e-007,1.1750
1.032200e-007,1.2077
1.032625e-007,1.2239
1.033049e-007,1.2306
1.033473e-007,1.2379
1.033897e-007,1.2461
1.034321e-007,1.2586
1.034746e-007,1.2719
1.035170e-007,1.2802
1.035594e-007,1.2790
1.036018e-007,1.2749
1.036443e-007,1.2704
1.036867e-007,1.2694
1.037291e-007,1.2670
1.037715e-007,1.2559
1.038140e-007,1.1840
1.038564e-007,1.0100
1.038988e-007,0.8401
1.039413e-007,0.6626
1.039837e-007,0.4937
1.040261e-007,0.3723
1.040685e-007,0.2932
1.041110e-007,0.2494
1.041534e-007,0.2285
1.041958e-007,0.2232
1.042382e-007,0.2247
1.042807e-007,0.2254
1.043231e-007,0.2208
1.043655e-007,0.2109
1.044079e-007,0.1998
1.044504e-007,0.1896
1.044928e-007,0.1903
1.045352e-007,0.1983
1.045776e-007,0.2056
1.046200e-007,0.2049
1.046625e-007,0.2029
1.047049e-007,0.2097
1.047473e-007,0.2582
1.047897e-007,0.3953
1.048322e-007,0.5409
1.048746e-007,0.7165
1.049170e-007,0.8882
1.049594e-007,1.0142
1.050019e-007,1.1073
1.050443e-007,1.1671
1.050867e-007,1.2025
1.051292e-007,1.2219
1.051716e-007,1.2295
1.052140e-007,1.2362
1.052564e-007,1.2444
1.052989e-007,1.2558
1.053413e-007,1.2695
1.053837e-007,1.2794
1.054261e-007,1.2797
1.054686e-007,1.2758
1.055110e-007,1.2711
1.055534e-007,1.2694
1.055958e-007,1.2680
1.056383e-007,1.2597
1.056807e-007,1.2080
1.057231e-007,1.0464
1.057655e-007,0.8724
1.058079e-007,0.6981
1.058504e-007,0.5241
1.058928e-007,0.3916
1.059352e-007,0.3062
1.059776e-007,0.2554
1.060201e-007,0.2313
1.060625e-007,0.2234
1.061049e-007,0.2241
1.061473e-007,0.2258
1.061898e-007,0.2221
1.062322e-007,0.2131
1.062746e-007,0.2020
1.063171e-007,0.1910
1.063595e-007,0.1893
1.064019e-007,0.1965
1.064443e-007,0.2047
1.064868e-007,0.2056
1.065292e-007,0.2028
1.065716e-007,0.2073
1.066140e-007,0.2410
1.066565e-007,0.3658
1.066989e-007,0.5117
1.067413e-007,0.6799
1.067837e-007,0.8577
1.068261e-007,0.9931
1.068686e-007,1.0910
1.069110e-007,1.1583
1.069534e-007,1.1965
1.069958e-007,1.2194
1.070383e-007,1.2284
1.070807e-007,1.2347
1.071231e-007,1.2428
1.071655e-007,1.2531
1.072080e-007,1.2670
1.072504e-007,1.2780
1.072928e-007,1.2803
1.073353e-007,1.2767
1.073777e-007,1.2719
1.074201e-007,1.2695
1.074625e-007,1.2687
1.075050e-007,1.2622
1.075474e-007,1.2267
1.075898e-007,1.0830
1.076322e-007,0.9044
1.076747e-007,0.7337
1.077171e-007,0.5562
1.077595e-007,0.4128
1.078019e-007,0.3205
1.078444e-007,0.2624
1.078868e-007,0.2348
1.079292e-007,0.2239
1.079716e-007,0.2236
1.080140e-007,0.2259
1.080565e-007,0.2231
1.080989e-007,0.2153
1.081413e-007,0.2041
1.081837e-007,0.1929
1.082262e-007,0.1886
1.082686e-007,0.1948
1.083110e-007,0.2035
1.083534e-007,0.2061
1.083959e-007,0.2030
1.084383e-007,0.2055
1.084807e-007,0.2282
1.085232e-007,0.3363
1.085656e-007,0.4835
1.086080e-007,0.6436
1.086504e-007,0.8255
1.086929e-007,0.9705
1.087353e-007,1.0736
1.087777e-007,1.1483
1.088201e-007,1.1901
1.088626e-007,1.2164
1.089050e-007,1.2272
1.089474e-007,1.2332
1.089898e-007,1.2412
1.090322e-007,1.2506
1.090747e-007,1.2644
1.091171e-007,1.2764
1.091595e-007,1.2806
1.092019e-007,1.2775
1.092444e-007,1.2729
1.092868e-007,1.2696
1.093292e-007,1.2692
1.093716e-007,1.2641
1.094141e-007,1.2403
1.094565e-007,1.1186
1.094989e-007,0.9370
1.095414e-007,0.7690
1.095838e-007,0.5895
1.096262e-007,0.4363
1.096686e-007,0.3360
1.097111e-007,0.2707
1.097535e-007,0.2389
1.097959e-007,0.2248
1.098383e-007,0.2233
1.098808e-007,0.2257
1.099232e-007,0.2240
1.099656e-007,0.2173
1.100080e-007,0.2063
1.100505e-007,0.1950
1.100929e-007,0.1883
1.101353e-007,0.1932
1.101777e-007,0.2019
1.102201e-007,0.2063
1.102626e-007,0.2035
1.103050e-007,0.2043
1.103474e-007,0.2195
1.103898e-007,0.3080
1.104323e-007,0.4556
1.104747e-007,0.6085
1.105171e-007,0.7917
1.105595e-007,0.9461
1.106020e-007,1.0553
1.106444e-007,1.1368
1.106868e-007,1.1832
1.107293e-007,1.2127
1.107717e-007,1.2258
1.108141e-007,1.2319
1.108565e-007,1.2397
1.108990e-007,1.2483
1.109414e-007,1.2617
1.109838e-007,1.2744
1.110262e-007,1.2807
1.110687e-007,1.2782
1.111111e-007,1.2739
1.111535e-007,1.2699
1.111959e-007,1.2694
1.112384e-007,1.2656
1.112808e-007,1.2495
1.113232e-007,1.1518
1.113656e-007,0.9709
1.114080e-007,0.8033
1.114505e-007,0.6237
1.114929e-007,0.4621
1.115353e-007,0.3525
1.115777e-007,0.2805
1.116202e-007,0.2435
1.116626e-007,0.2262
1.117050e-007,0.2231
1.117474e-007,0.2253
1.117899e-007,0.2248
1.118323e-007,0.2192
1.118747e-007,0.2084
1.119172e-007,0.1973
1.119596e-007,0.1886
1.120020e-007,0.1917
1.120444e-007,0.2003
1.120869e-007,0.2062
1.121293e-007,0.2041
1.121717e-007,0.2034
1.122141e-007,0.2137
1.122566e-007,0.2822
1.122990e-007,0.4273
1.123414e-007,0.5752
1.123838e-007,0.7565
1.124262e-007,0.9197
1.124687e-007,1.0362
1.125111e-007,1.1237
1.125535e-007,1.1759
1.125959e-007,1.2083
1.126384e-007,1.2241
1.126808e-007,1.2307
1.127232e-007,1.2381
1.127656e-007,1.2463
1.128081e-007,1.2589
1.128505e-007,1.2721
1.128929e-007,1.2803
1.129354e-007,1.2790
1.129778e-007,1.2748
1.130202e-007,1.2704
1.130626e-007,1.2694
1.131051e-007,1.2669
1.131475e-007,1.2553
1.131899e-007,1.1810
1.132323e-007,1.0058
1.132748e-007,0.8363
1.133172e-007,0.6585
1.133596e-007,0.4902
1.134020e-007,0.3701
1.134445e-007,0.2918
1.134869e-007,0.2487
1.135293e-007,0.2282
1.135717e-007,0.2232
1.136141e-007,0.2247
1.136566e-007,0.2254
1.136990e-007,0.2207
1.137414e-007,0.2106
1.137838e-007,0.1995
1.138263e-007,0.1895
1.138687e-007,0.1904
1.139111e-007,0.1985
1.139535e-007,0.2057
1.139960e-007,0.2048
1.140384e-007,0.2029
1.140808e-007,0.2101
1.141233e-007,0.2601
1.141657e-007,0.3983
1.142081e-007,0.5440
1.142505e-007,0.7203
1.142930e-007,0.8912
1.143354e-007,1.0163
1.143778e-007,1.1090
1.144202e-007,1.1680
1.144627e-007,1.2031
1.145051e-007,1.2221
1.145475e-007,1.2296
1.145899e-007,1.2364
1.146323e-007,1.2446
1.146748e-007,1.2561
1.147172e-007,1.2698
1.147596e-007,1.2795
1.148020e-007,1.2796
1.148445e-007,1.2757
1.148869e-007,1.2710
1.149293e-007,1.2694
1.149717e-007,1.2679
1.150142e-007,1.2593
1.150566e-007,1.2056
1.150990e-007,1.0421
1.151415e-007,0.8686
1.151839e-007,0.6940
1.152263e-007,0.5205
1.152687e-007,0.3893
1.153112e-007,0.3046
1.153536e-007,0.2547
1.153960e-007,0.2310
1.154384e-007,0.2234
1.154809e-007,0.2241
1.155233e-007,0.2258
1.155657e-007,0.2220
1.156081e-007,0.2129
1.156506e-007,0.2017
1.156930e-007,0.1909
1.157354e-007,0.1894
1.157778e-007,0.1967
1.158202e-007,0.2048
1.158627e-007,0.2055
1.159051e-007,0.2028
1.159475e-007,0.2075
1.159899e-007,0.2423
1.160324e-007,0.3687
1.160748e-007,0.5146
1.161172e-007,0.6836
1.161596e-007,0.8609
1.162021e-007,0.9954
1.162445e-007,1.0928
1.162869e-007,1.1593
1.163294e-007,1.1972
1.163718e-007,1.2197
1.164142e-007,1.2286
1.164566e-007,1.2348
1.164991e-007,1.2430
1.165415e-007,1.2534
1.165839e-007,1.2673
1.166263e-007,1.2782
1.166688e-007,1.2802
1.167112e-007,1.2766
1.167536e-007,1.2719
1.167960e-007,1.2694
1.168385e-007,1.2686
1.168809e-007,1.2619
1.169233e-007,1.2248
1.169657e-007,1.0788
1.170081e-007,0.9008
1.170506e-007,0.7297
1.170930e-007,0.5525
1.171354e-007,0.4103
1.171778e-007,0.3188
1.172203e-007,0.2616
1.172627e-007,0.2344
1.173051e-007,0.2239
1.173476e-007,0.2236
1.173900e-007,0.2259
1.174324e-007,0.2231
1.174748e-007,0.2151
1.175173e-007,0.2039
1.175597e-007,0.1927
1.176021e-007,0.1886
1.176445e-007,0.1950
1.176870e-007,0.2036
1.177294e-007,0.2060
1.177718e-007,0.2029
1.178142e-007,0.2057
1.178567e-007,0.2292
1.178991e-007,0.3391
1.179415e-007,0.4863
1.179839e-007,0.6472
1.180263e-007,0.8288
1.180688e-007,0.9730
1.181112e-007,1.0754
1.181536e-007,1.1494
1.181960e-007,1.1908
1.182385e-007,1.2167
1.182809e-007,1.2274
1.183233e-007,1.2334
1.183657e-007,1.2414
1.184082e-007,1.2508
1.184506e-007,1.2647
1.184930e-007,1.2765
1.185355e-007,1.2806
1.185779e-007,1.2774
1.186203e-007,1.2728
1.186627e-007,1.2696
1.187052e-007,1.2691
1.187476e-007,1.2639
1.187900e-007,1.2389
1.188324e-007,1.1146
1.188749e-007,0.9333
1.189173e-007,0.7650
1.189597e-007,0.5856
1.190021e-007,0.4334
1.190446e-007,0.3341
1.190870e-007,0.2697
1.191294e-007,0.2384
1.191718e-007,0.2247
1.192142e-007,0.2233
1.192567e-007,0.2258
1.192991e-007,0.2240
1.193415e-007,0.2172
1.193840e-007,0.2060
1.194264e-007,0.1948
1.194688e-007,0.1883
1.195112e-007,0.1934
1.195536e-007,0.2021
1.195961e-007,0.2063
1.196385e-007,0.2034
1.196809e-007,0.2044
1.197234e-007,0.2202
1.197658e-007,0.3106
1.198082e-007,0.4584
1.198506e-007,0.6120
1.198930e-007,0.7952
1.199355e-007,0.9488
1.199779e-007,1.0572
1.200203e-007,1.1381
1.200628e-007,1.1840
1.201052e-007,1.2131
1.201476e-007,1.2260
1.201900e-007,1.2320
1.202325e-007,1.2399
1.202749e-007,1.2485
1.203173e-007,1.2620
1.203597e-007,1.2746
1.204021e-007,1.2807
1.204446e-007,1.2782
1.204870e-007,1.2738
1.205294e-007,1.2698
1.205719e-007,1.2693
1.206143e-007,1.2654
1.206567e-007,1.2485
1.206991e-007,1.1482
1.207415e-007,0.9669
1.207840e-007,0.7994
1.208264e-007,0.6197
1.208688e-007,0.4590
1.209113e-007,0.3505
1.209537e-007,0.2793
1.209961e-007,0.2430
1.210385e-007,0.2260
1.210809e-007,0.2231
1.211234e-007,0.2254
1.211658e-007,0.2247
1.212082e-007,0.2190
1.212507e-007,0.2082
1.212931e-007,0.1970
1.213355e-007,0.1886
1.213779e-007,0.1919
1.214204e-007,0.2005
1.214628e-007,0.2062
1.215052e-007,0.2040
1.215476e-007,0.2035
1.215900e-007,0.2142
1.216325e-007,0.2845
1.216749e-007,0.4301
1.217173e-007,0.5785
1.217598e-007,0.7602
1.218022e-007,0.9225
1.218446e-007,1.0382
1.218870e-007,1.1252
1.219294e-007,1.1767
1.219719e-007,1.2088
1.220143e-007,1.2243
1.220567e-007,1.2309
1.220992e-007,1.2382
1.221416e-007,1.2465
1.221840e-007,1.2592
1.222264e-007,1.2724
1.222688e-007,1.2804
1.223113e-007,1.2789
1.223537e-007,1.2748
1.223961e-007,1.2703
1.224385e-007,1.2694
1.224810e-007,1.2667
1.225234e-007,1.2549
1.225658e-007,1.1780
1.226083e-007,1.0020
1.226507e-007,0.8327
1.226931e-007,0.6546
1.227355e-007,0.4870
1.227779e-007,0.3681
1.228204e-007,0.2904
1.228628e-007,0.2481
1.229052e-007,0.2279
1.229477e-007,0.2232
1.229901e-007,0.2248
1.230325e-007,0.2253
1.230749e-007,0.2206
1.231173e-007,0.2104
1.231598e-007,0.1993
1.232022e-007,0.1894
1.232446e-007,0.1906
1.232871e-007,0.1987
1.233295e-007,0.2058
1.233719e-007,0.2048
1.234143e-007,0.2029
1.234567e-007,0.2105
1.234992e-007,0.2635
1.235416e-007,0.4024
1.235840e-007,0.5483
1.236264e-007,0.7253
1.236689e-007,0.8952
1.237113e-007,1.0190
1.237537e-007,1.1110
