.HEADER
..NAMES
Time,V U2.D3
.DATA
8.88380e-008,-0.3248
8.88804e-008,-0.3294
8.89228e-008,-0.3273
8.89652e-008,-0.3249
8.90076e-008,-0.3254
8.90501e-008,-0.3226
8.90925e-008,-0.3248
8.91349e-008,-0.3295
8.91773e-008,-0.3509
8.92198e-008,-0.3780
8.92622e-008,-0.3690
8.93046e-008,-0.3416
8.93470e-008,-0.2997
8.93895e-008,-0.2351
8.94319e-008,-0.1536
8.94743e-008,-0.0696
8.95168e-008,0.0114
8.95592e-008,0.0736
8.96016e-008,0.1093
8.96440e-008,0.1291
8.96865e-008,0.1374
8.97289e-008,0.1383
8.97713e-008,0.1348
8.98137e-008,0.1300
8.98562e-008,0.1280
8.98986e-008,0.1282
8.99410e-008,0.1297
8.99834e-008,0.1296
9.00258e-008,0.1325
9.00683e-008,0.1442
9.01107e-008,0.1532
9.01531e-008,0.1544
9.01955e-008,0.1472
9.02380e-008,0.1111
9.02804e-008,0.0978
9.03228e-008,0.1469
9.03652e-008,0.2469
9.04077e-008,0.3887
9.04501e-008,0.6019
9.04925e-008,0.8523
9.05350e-008,1.0980
9.05774e-008,1.3137
9.06198e-008,1.4771
9.06622e-008,1.5908
9.07047e-008,1.6618
9.07471e-008,1.7044
9.07895e-008,1.7259
9.08319e-008,1.7367
9.08744e-008,1.7414
9.09168e-008,1.7434
9.09592e-008,1.7446
9.10016e-008,1.7462
9.10441e-008,1.7471
9.10865e-008,1.7612
9.11289e-008,1.7704
9.11713e-008,1.6401
9.12137e-008,1.3775
9.12562e-008,1.1401
9.12986e-008,0.7832
9.13410e-008,0.3993
9.13834e-008,0.0552
9.14259e-008,-0.2003
9.14683e-008,-0.3656
9.15107e-008,-0.4197
9.15531e-008,-0.4197
9.15956e-008,-0.4031
9.16380e-008,-0.3812
9.16804e-008,-0.3579
9.17229e-008,-0.3314
9.17653e-008,-0.3096
9.18077e-008,-0.3008
9.18501e-008,-0.2943
9.18926e-008,-0.2863
9.19350e-008,-0.2843
9.19774e-008,-0.3120
9.20198e-008,-0.3178
9.20623e-008,-0.2574
9.21047e-008,-0.1234
9.21471e-008,0.1434
9.21895e-008,0.3819
9.22320e-008,0.7061
9.22744e-008,1.0045
9.23168e-008,1.2538
9.23592e-008,1.4200
9.24016e-008,1.5126
9.24441e-008,1.5446
9.24865e-008,1.5550
9.25289e-008,1.5655
9.25713e-008,1.5711
9.26138e-008,1.5784
9.26562e-008,1.5902
9.26986e-008,1.6077
9.27410e-008,1.6297
9.27835e-008,1.6428
9.28259e-008,1.6649
9.28683e-008,1.6909
9.29108e-008,1.7093
9.29532e-008,1.7048
9.29956e-008,1.6387
9.30380e-008,1.4640
9.30805e-008,1.1739
9.31229e-008,0.9303
9.31653e-008,0.6192
9.32077e-008,0.3009
9.32502e-008,0.0545
9.32926e-008,-0.1034
9.33350e-008,-0.2022
9.33774e-008,-0.2576
9.34198e-008,-0.2860
9.34623e-008,-0.3040
9.35047e-008,-0.3119
9.35471e-008,-0.3159
9.35895e-008,-0.3198
9.36320e-008,-0.3230
9.36744e-008,-0.3299
9.37168e-008,-0.3345
9.37592e-008,-0.3366
9.38017e-008,-0.3399
9.38441e-008,-0.3433
9.38865e-008,-0.3193
9.39290e-008,-0.2413
9.39714e-008,-0.1345
9.40138e-008,0.0823
9.40562e-008,0.2787
9.40987e-008,0.5346
9.41411e-008,0.8008
9.41835e-008,1.0282
9.42259e-008,1.2153
9.42684e-008,1.3575
9.43108e-008,1.4580
9.43532e-008,1.5245
9.43956e-008,1.5742
9.44381e-008,1.6035
9.44805e-008,1.6233
9.45229e-008,1.6385
9.45653e-008,1.6493
9.46077e-008,1.6598
9.46502e-008,1.6658
9.46926e-008,1.6751
9.47350e-008,1.6834
9.47774e-008,1.6803
9.48199e-008,1.6709
9.48623e-008,1.6274
9.49047e-008,1.5049
9.49471e-008,1.2474
9.49896e-008,1.0101
9.50320e-008,0.7243
9.50744e-008,0.3895
9.51169e-008,0.1085
9.51593e-008,-0.0989
9.52017e-008,-0.2372
9.52441e-008,-0.3176
9.52866e-008,-0.3448
9.53290e-008,-0.3518
9.53714e-008,-0.3466
9.54138e-008,-0.3379
9.54563e-008,-0.3274
9.54987e-008,-0.3182
9.55411e-008,-0.3171
9.55835e-008,-0.3194
9.56259e-008,-0.3167
9.56684e-008,-0.3155
9.57108e-008,-0.3212
9.57532e-008,-0.3189
9.57956e-008,-0.2653
9.58381e-008,-0.1822
9.58805e-008,0.0164
9.59229e-008,0.2286
9.59653e-008,0.4758
9.60078e-008,0.7670
9.60502e-008,1.0113
9.60926e-008,1.2179
9.61351e-008,1.3630
9.61775e-008,1.4587
9.62199e-008,1.5113
9.62623e-008,1.5512
9.63048e-008,1.5755
9.63472e-008,1.5928
9.63896e-008,1.6092
9.64320e-008,1.6249
9.64745e-008,1.6411
9.65169e-008,1.6532
9.65593e-008,1.6645
9.66017e-008,1.6803
9.66442e-008,1.6863
9.66866e-008,1.6881
9.67290e-008,1.6563
9.67714e-008,1.5524
9.68138e-008,1.3042
9.68563e-008,1.0471
9.68987e-008,0.7770
9.69411e-008,0.4330
9.69835e-008,0.1413
9.70260e-008,-0.0755
9.70684e-008,-0.2137
9.71108e-008,-0.2980
9.71532e-008,-0.3284
9.71957e-008,-0.3409
9.72381e-008,-0.3407
9.72805e-008,-0.3363
9.73230e-008,-0.3302
9.73654e-008,-0.3245
9.74078e-008,-0.3239
9.74502e-008,-0.3278
9.74927e-008,-0.3255
9.75351e-008,-0.3250
9.75775e-008,-0.3295
9.76199e-008,-0.3311
9.76624e-008,-0.2817
9.77048e-008,-0.2003
9.77472e-008,-0.0234
9.77896e-008,0.1985
9.78321e-008,0.4236
9.78745e-008,0.7165
9.79169e-008,0.9600
9.79593e-008,1.1731
9.80017e-008,1.3245
9.80442e-008,1.4318
9.80866e-008,1.4940
9.81290e-008,1.5413
9.81714e-008,1.5726
9.82139e-008,1.5933
9.82563e-008,1.6108
9.82987e-008,1.6265
9.83412e-008,1.6409
9.83836e-008,1.6530
9.84260e-008,1.6619
9.84684e-008,1.6777
9.85109e-008,1.6835
9.85533e-008,1.6847
9.85957e-008,1.6601
9.86381e-008,1.6118
9.86806e-008,1.5731
9.87230e-008,1.5236
9.87654e-008,1.4781
9.88078e-008,1.4472
9.88503e-008,1.4350
9.88927e-008,1.4342
9.89351e-008,1.4445
9.89775e-008,1.4542
9.90199e-008,1.4580
9.90624e-008,1.4595
9.91048e-008,1.4583
9.91472e-008,1.4557
9.91896e-008,1.4512
9.92321e-008,1.4450
9.92745e-008,1.4410
9.93169e-008,1.4359
9.93593e-008,1.4317
9.94018e-008,1.4264
9.94442e-008,1.4262
9.94866e-008,1.4397
9.95291e-008,1.4573
9.95715e-008,1.4872
9.96139e-008,1.4987
9.96563e-008,1.4047
9.96988e-008,1.3070
9.97412e-008,1.1267
9.97836e-008,0.8734
9.98260e-008,0.6000
9.98685e-008,0.3452
9.99109e-008,0.1139
9.99533e-008,-0.0608
9.99957e-008,-0.1769
1.000382e-007,-0.2503
1.000806e-007,-0.2890
1.001230e-007,-0.3067
1.001654e-007,-0.3141
1.002078e-007,-0.3158
1.002503e-007,-0.3195
1.002927e-007,-0.3219
1.003351e-007,-0.3278
1.003775e-007,-0.3341
1.004200e-007,-0.3502
1.004624e-007,-0.3741
1.005048e-007,-0.3647
1.005472e-007,-0.3363
1.005897e-007,-0.3009
1.006321e-007,-0.2437
1.006745e-007,-0.1690
1.007170e-007,-0.0933
1.007594e-007,-0.0211
1.008018e-007,0.0398
1.008442e-007,0.0794
1.008867e-007,0.1044
1.009291e-007,0.1185
1.009715e-007,0.1253
1.010139e-007,0.1274
1.010564e-007,0.1261
1.010988e-007,0.1254
1.011412e-007,0.1266
1.011836e-007,0.1293
1.012260e-007,0.1311
1.012685e-007,0.1336
1.013109e-007,0.1442
1.013533e-007,0.1526
1.013957e-007,0.1519
1.014382e-007,0.1451
1.014806e-007,0.1146
1.015230e-007,0.0936
1.015654e-007,0.1348
1.016079e-007,0.2288
1.016503e-007,0.3638
1.016927e-007,0.5641
1.017352e-007,0.8085
1.017776e-007,1.0527
1.018200e-007,1.2724
1.018624e-007,1.4426
1.019049e-007,1.5645
1.019473e-007,1.6432
1.019897e-007,1.6919
1.020321e-007,1.7184
1.020746e-007,1.7319
1.021170e-007,1.7381
1.021594e-007,1.7412
1.022018e-007,1.7428
1.022443e-007,1.7460
1.022867e-007,1.7480
1.023291e-007,1.7595
1.023715e-007,1.7832
1.024139e-007,1.7936
1.024564e-007,1.7790
1.024988e-007,1.7483
1.025412e-007,1.7029
1.025836e-007,1.6388
1.026261e-007,1.5681
1.026685e-007,1.5024
1.027109e-007,1.4528
1.027533e-007,1.4228
1.027958e-007,1.4096
1.028382e-007,1.4057
1.028806e-007,1.4059
1.029231e-007,1.4076
1.029655e-007,1.4104
1.030079e-007,1.4131
1.030503e-007,1.4141
1.030928e-007,1.4123
1.031352e-007,1.4115
1.031776e-007,1.4106
1.032200e-007,1.4030
1.032625e-007,1.3917
1.033049e-007,1.3919
1.033473e-007,1.4339
1.033897e-007,1.4115
1.034321e-007,1.3465
1.034746e-007,1.2684
1.035170e-007,1.0914
1.035594e-007,0.8600
1.036018e-007,0.6080
1.036443e-007,0.3504
1.036867e-007,0.1133
1.037291e-007,-0.0622
1.037715e-007,-0.1842
1.038140e-007,-0.2589
1.038564e-007,-0.2994
1.038988e-007,-0.3194
1.039413e-007,-0.3250
1.039837e-007,-0.3250
1.040261e-007,-0.3286
1.040685e-007,-0.3309
1.041110e-007,-0.3289
1.041534e-007,-0.3247
1.041958e-007,-0.3435
1.042382e-007,-0.3609
1.042807e-007,-0.3194
1.043231e-007,-0.1205
1.043655e-007,0.0997
1.044079e-007,0.4048
1.044504e-007,0.7786
1.044928e-007,1.1379
1.045352e-007,1.4501
1.045776e-007,1.6688
1.046200e-007,1.7884
1.046625e-007,1.8227
1.047049e-007,1.8161
1.047473e-007,1.7876
1.047897e-007,1.7554
1.048322e-007,1.7221
1.048746e-007,1.6946
1.049170e-007,1.6836
1.049594e-007,1.6802
1.050019e-007,1.6745
1.050443e-007,1.6748
1.050867e-007,1.6929
1.051292e-007,1.7185
1.051716e-007,1.6928
1.052140e-007,1.5611
1.052564e-007,1.2674
1.052989e-007,0.9836
1.053413e-007,0.6541
1.053837e-007,0.2731
1.054261e-007,-0.0295
1.054686e-007,-0.2229
1.055110e-007,-0.3105
1.055534e-007,-0.3253
1.055958e-007,-0.2985
1.056383e-007,-0.2728
1.056807e-007,-0.2503
1.057231e-007,-0.2332
1.057655e-007,-0.2260
1.058079e-007,-0.2335
1.058504e-007,-0.2522
1.058928e-007,-0.2684
1.059352e-007,-0.2809
1.059776e-007,-0.3026
1.060201e-007,-0.3292
1.060625e-007,-0.3359
1.061049e-007,-0.2730
1.061473e-007,-0.1720
1.061898e-007,0.0360
1.062322e-007,0.2579
1.062746e-007,0.4908
1.063171e-007,0.7636
1.063595e-007,0.9775
1.064019e-007,1.1485
1.064443e-007,1.2637
1.064868e-007,1.3503
1.065292e-007,1.4152
1.065716e-007,1.4797
1.066140e-007,1.5322
1.066565e-007,1.5776
1.066989e-007,1.6200
1.067413e-007,1.6534
1.067837e-007,1.6770
1.068261e-007,1.6927
1.068686e-007,1.7055
1.069110e-007,1.7206
1.069534e-007,1.7190
1.069958e-007,1.7061
1.070383e-007,1.6612
1.070807e-007,1.6023
1.071231e-007,1.5586
1.071655e-007,1.5099
1.072080e-007,1.4731
1.072504e-007,1.4571
1.072928e-007,1.4617
1.073353e-007,1.4737
1.073777e-007,1.4877
1.074201e-007,1.4904
1.074625e-007,1.4833
1.075050e-007,1.4730
1.075474e-007,1.4601
1.075898e-007,1.4472
1.076322e-007,1.4358
1.076747e-007,1.4272
1.077171e-007,1.4229
1.077595e-007,1.4181
1.078019e-007,1.4151
1.078444e-007,1.4130
1.078868e-007,1.4204
1.079292e-007,1.4420
1.079716e-007,1.4645
1.080140e-007,1.4853
1.080565e-007,1.5043
1.080989e-007,1.5168
1.081413e-007,1.5198
1.081837e-007,1.5158
1.082262e-007,1.5068
1.082686e-007,1.4985
1.083110e-007,1.4965
1.083534e-007,1.4993
1.083959e-007,1.5048
1.084383e-007,1.5109
1.084807e-007,1.5165
1.085232e-007,1.5216
1.085656e-007,1.5250
1.086080e-007,1.5267
1.086504e-007,1.5272
1.086929e-007,1.5286
1.087353e-007,1.5296
1.087777e-007,1.5253
1.088201e-007,1.5164
1.088626e-007,1.5068
1.089050e-007,1.4978
1.089474e-007,1.5013
1.089898e-007,1.4911
1.090322e-007,1.3896
1.090747e-007,1.2926
1.091171e-007,1.1224
1.091595e-007,0.8845
1.092019e-007,0.6266
1.092444e-007,0.3781
1.092868e-007,0.1454
1.093292e-007,-0.0352
1.093716e-007,-0.1587
1.094141e-007,-0.2387
1.094565e-007,-0.2833
1.094989e-007,-0.3042
1.095414e-007,-0.3127
1.095838e-007,-0.3149
1.096262e-007,-0.3182
1.096686e-007,-0.3191
1.097111e-007,-0.3188
1.097535e-007,-0.3160
1.097959e-007,-0.3233
1.098383e-007,-0.3415
1.098808e-007,-0.3313
1.099232e-007,-0.2168
1.099656e-007,0.0178
1.100080e-007,0.2529
1.100505e-007,0.6077
1.100929e-007,0.9622
1.101353e-007,1.2945
1.101777e-007,1.5460
1.102201e-007,1.7079
1.102626e-007,1.7768
1.103050e-007,1.7904
1.103474e-007,1.7760
1.103898e-007,1.7492
1.104323e-007,1.7224
1.104747e-007,1.6984
1.105171e-007,1.6830
1.105595e-007,1.6807
1.106020e-007,1.6774
1.106444e-007,1.6774
1.106868e-007,1.6854
1.107293e-007,1.7100
1.107717e-007,1.7155
1.108141e-007,1.6521
1.108565e-007,1.4507
1.108990e-007,1.1421
1.109414e-007,0.8702
1.109838e-007,0.5052
1.110262e-007,0.1603
1.110687e-007,-0.0964
1.111111e-007,-0.2408
1.111535e-007,-0.3043
1.111959e-007,-0.3053
1.112384e-007,-0.2854
1.112808e-007,-0.2673
1.113232e-007,-0.2522
1.113656e-007,-0.2421
1.114080e-007,-0.2421
1.114505e-007,-0.2529
1.114929e-007,-0.2703
1.115353e-007,-0.2809
1.115777e-007,-0.2950
1.116202e-007,-0.3153
1.116626e-007,-0.3362
1.117050e-007,-0.3146
1.117474e-007,-0.2330
1.117899e-007,-0.1593
1.118323e-007,-0.0802
1.118747e-007,0.0220
1.119172e-007,0.1080
1.119596e-007,0.1553
1.120020e-007,0.1722
1.120444e-007,0.1646
1.120869e-007,0.1407
1.121293e-007,0.1201
1.121717e-007,0.1064
1.122141e-007,0.0980
1.122566e-007,0.0924
1.122990e-007,0.0927
1.123414e-007,0.1022
1.123838e-007,0.1126
1.124262e-007,0.1182
1.124687e-007,0.1234
1.125111e-007,0.1366
1.125535e-007,0.1491
1.125959e-007,0.1356
1.126384e-007,0.1050
1.126808e-007,0.0725
1.127232e-007,0.0312
1.127656e-007,-0.0144
1.128081e-007,-0.0501
1.128505e-007,-0.0717
1.128929e-007,-0.0796
1.129354e-007,-0.0723
1.129778e-007,-0.0584
1.130202e-007,-0.0467
1.130626e-007,-0.0401
1.131051e-007,-0.0364
1.131475e-007,-0.0336
1.131899e-007,-0.0350
1.132323e-007,-0.0413
1.132748e-007,-0.0475
1.133172e-007,-0.0501
1.133596e-007,-0.0532
1.134020e-007,-0.0612
1.134445e-007,-0.0656
1.134869e-007,-0.0596
1.135293e-007,-0.0478
1.135717e-007,-0.0318
1.136141e-007,-0.0115
1.136566e-007,0.0060
1.136990e-007,0.0346
1.137414e-007,0.1075
1.137838e-007,0.2277
1.138263e-007,0.3839
1.138687e-007,0.5743
1.139111e-007,0.8033
1.139535e-007,1.0323
1.139960e-007,1.2382
1.140384e-007,1.4013
1.140808e-007,1.5237
1.141233e-007,1.6076
1.141657e-007,1.6618
1.142081e-007,1.6941
1.142505e-007,1.7132
1.142930e-007,1.7253
1.143354e-007,1.7313
1.143778e-007,1.7334
1.144202e-007,1.7335
1.144627e-007,1.7301
1.145051e-007,1.7303
1.145475e-007,1.7346
1.145899e-007,1.6664
1.146323e-007,1.4251
1.146748e-007,1.1840
1.147172e-007,0.8907
1.147596e-007,0.5145
1.148020e-007,0.1682
1.148445e-007,-0.1089
1.148869e-007,-0.2980
1.149293e-007,-0.3959
1.149717e-007,-0.4133
1.150142e-007,-0.4079
1.150566e-007,-0.3901
1.150990e-007,-0.3706
1.151415e-007,-0.3480
1.151839e-007,-0.3261
1.152263e-007,-0.3136
1.152687e-007,-0.3073
1.153112e-007,-0.2978
1.153536e-007,-0.2896
1.153960e-007,-0.3013
1.154384e-007,-0.3220
1.154809e-007,-0.2830
1.155233e-007,-0.2172
1.155657e-007,-0.1614
1.156081e-007,-0.0793
1.156506e-007,0.0185
1.156930e-007,0.0992
1.157354e-007,0.1516
1.157778e-007,0.1829
1.158202e-007,0.1878
1.158627e-007,0.1793
1.159051e-007,0.1673
1.159475e-007,0.1573
1.159899e-007,0.1477
1.160324e-007,0.1356
1.160748e-007,0.1271
1.161172e-007,0.1264
1.161596e-007,0.1266
1.162021e-007,0.1215
1.162445e-007,0.1193
1.162869e-007,0.1326
1.163294e-007,0.1388
1.163718e-007,0.1227
1.164142e-007,0.1004
1.164566e-007,0.0710
1.164991e-007,0.0379
1.165415e-007,0.0664
1.165839e-007,0.1562
1.166263e-007,0.3166
1.166688e-007,0.5212
1.167112e-007,0.7826
1.167536e-007,1.0446
1.167960e-007,1.2767
1.168385e-007,1.4537
1.168809e-007,1.5779
1.169233e-007,1.6573
1.169657e-007,1.7019
1.170081e-007,1.7240
1.170506e-007,1.7351
1.170930e-007,1.7432
1.171354e-007,1.7443
1.171778e-007,1.7414
1.172203e-007,1.7464
1.172627e-007,1.7552
1.173051e-007,1.7681
1.173476e-007,1.7894
1.173900e-007,1.7680
1.174324e-007,1.5666
1.174748e-007,1.2949
1.175173e-007,1.0201
1.175597e-007,0.6245
1.176021e-007,0.2431
1.176445e-007,-0.0726
1.176870e-007,-0.2849
1.177294e-007,-0.3975
1.177718e-007,-0.4150
1.178142e-007,-0.4062
1.178567e-007,-0.3837
1.178991e-007,-0.3596
1.179415e-007,-0.3360
1.179839e-007,-0.3125
1.180263e-007,-0.2957
1.180688e-007,-0.2913
1.181112e-007,-0.2874
1.181536e-007,-0.2848
1.181960e-007,-0.2949
1.182385e-007,-0.3251
1.182809e-007,-0.3048
1.183233e-007,-0.2252
1.183657e-007,-0.0430
1.184082e-007,0.2223
1.184506e-007,0.4701
1.184930e-007,0.7964
1.185355e-007,1.0648
1.185779e-007,1.2858
1.186203e-007,1.4181
1.186627e-007,1.4919
1.187052e-007,1.5170
1.187476e-007,1.5345
1.187900e-007,1.5503
1.188324e-007,1.5634
1.188749e-007,1.5775
1.189173e-007,1.5950
1.189597e-007,1.6170
1.190021e-007,1.6389
1.190446e-007,1.6536
1.190870e-007,1.6801
1.191294e-007,1.7014
1.191718e-007,1.7126
1.192142e-007,1.6895
1.192567e-007,1.6253
1.192991e-007,1.5681
1.193415e-007,1.5034
1.193840e-007,1.4422
1.194264e-007,1.4018
1.194688e-007,1.3913
1.195112e-007,1.4022
1.195536e-007,1.4289
1.195961e-007,1.4561
1.196385e-007,1.4705
1.196809e-007,1.4759
1.197234e-007,1.4752
1.197658e-007,1.4720
1.198082e-007,1.4650
1.198506e-007,1.4534
1.198930e-007,1.4450
1.199355e-007,1.4370
1.199779e-007,1.4280
1.200203e-007,1.4172
1.200628e-007,1.4117
1.201052e-007,1.4263
1.201476e-007,1.4513
1.201900e-007,1.4786
1.202325e-007,1.5073
1.202749e-007,1.5312
1.203173e-007,1.5441
1.203597e-007,1.5458
1.204021e-007,1.5372
1.204446e-007,1.5213
1.204870e-007,1.5075
1.205294e-007,1.5003
1.205719e-007,1.4993
1.206143e-007,1.5010
1.206567e-007,1.5035
1.206991e-007,1.5084
1.207415e-007,1.5140
1.207840e-007,1.5185
1.208264e-007,1.5214
1.208688e-007,1.5250
1.209113e-007,1.5302
1.209537e-007,1.5310
1.209961e-007,1.5245
1.210385e-007,1.5137
1.210809e-007,1.5010
1.211234e-007,1.4884
1.211658e-007,1.4796
1.212082e-007,1.4758
1.212507e-007,1.4765
1.212931e-007,1.4822
1.213355e-007,1.4905
1.213779e-007,1.4974
1.214204e-007,1.5006
1.214628e-007,1.5004
1.215052e-007,1.4991
1.215476e-007,1.4972
1.215900e-007,1.4945
1.216325e-007,1.4916
1.216749e-007,1.4896
1.217173e-007,1.4886
1.217598e-007,1.4869
1.218022e-007,1.4850
1.218446e-007,1.4850
1.218870e-007,1.4878
1.219294e-007,1.4926
1.219719e-007,1.4987
1.220143e-007,1.5040
1.220567e-007,1.5071
1.220992e-007,1.5082
1.221416e-007,1.5071
1.221840e-007,1.5039
1.222264e-007,1.4997
1.222688e-007,1.4965
1.223113e-007,1.4953
1.223537e-007,1.4957
1.223961e-007,1.4968
1.224385e-007,1.4980
1.224810e-007,1.4994
1.225234e-007,1.5008
1.225658e-007,1.5016
1.226083e-007,1.5020
1.226507e-007,1.5026
1.226931e-007,1.5032
1.227355e-007,1.5030
1.227779e-007,1.5018
1.228204e-007,1.4996
1.228628e-007,1.4968
1.229052e-007,1.4946
1.229477e-007,1.4935
1.229901e-007,1.4934
1.230325e-007,1.4942
1.230749e-007,1.4959
1.231173e-007,1.4979
1.231598e-007,1.4994
1.232022e-007,1.4998
1.232446e-007,1.4994
1.232871e-007,1.4988
1.233295e-007,1.4980
1.233719e-007,1.4973
1.234143e-007,1.4967
1.234567e-007,1.4964
1.234992e-007,1.4963
1.235416e-007,1.4961
1.235840e-007,1.4960
1.236264e-007,1.4961
1.236689e-007,1.4966
1.237113e-007,1.4977
1.237537e-007,1.4989
