.HEADER
..NAMES
Time,V U2.L2
.DATA
9.80040e-008,1.2222
9.80499e-008,1.2184
9.80958e-008,1.2168
9.81417e-008,1.2177
9.81876e-008,1.2203
9.82336e-008,1.2231
9.82795e-008,1.2248
9.83254e-008,1.2251
9.83714e-008,1.2243
9.84173e-008,1.2230
9.84632e-008,1.2218
9.85091e-008,1.2210
9.85550e-008,1.2206
9.86010e-008,1.2205
9.86469e-008,1.2209
9.86928e-008,1.2218
9.87388e-008,1.2230
9.87847e-008,1.2242
9.88306e-008,1.2247
9.88765e-008,1.2242
9.89224e-008,1.2227
9.89684e-008,1.2209
9.90143e-008,1.2197
9.90602e-008,1.2199
9.91062e-008,1.2214
9.91521e-008,1.2234
9.91980e-008,1.2249
9.92439e-008,1.2251
9.92898e-008,1.2240
9.93358e-008,1.2223
9.93817e-008,1.2208
9.94276e-008,1.2204
9.94736e-008,1.2211
9.95195e-008,1.2224
9.95654e-008,1.2236
9.96113e-008,1.2241
9.96572e-008,1.2239
9.97032e-008,1.2232
9.97491e-008,1.2224
9.97950e-008,1.2220
9.98410e-008,1.2220
9.98869e-008,1.2222
9.99328e-008,1.2225
9.99787e-008,1.2228
1.000246e-007,1.2229
1.000706e-007,1.2231
1.001165e-007,1.2233
1.001624e-007,1.2224
1.002083e-007,1.2016
1.002543e-007,1.1263
1.003002e-007,1.0269
1.003461e-007,0.8946
1.003921e-007,0.7331
1.004380e-007,0.5865
1.004839e-007,0.4759
1.005298e-007,0.4083
1.005757e-007,0.3828
1.006217e-007,0.3774
1.006676e-007,0.3803
1.007135e-007,0.3783
1.007595e-007,0.3581
1.008054e-007,0.3244
1.008513e-007,0.2902
1.008972e-007,0.2618
1.009431e-007,0.2471
1.009891e-007,0.2455
1.010350e-007,0.2519
1.010809e-007,0.2596
1.011269e-007,0.2663
1.011728e-007,0.2639
1.012187e-007,0.2584
1.012646e-007,0.2467
1.013105e-007,0.2324
1.013565e-007,0.2214
1.014024e-007,0.2150
1.014483e-007,0.2149
1.014943e-007,0.2229
1.015402e-007,0.2338
1.015861e-007,0.2435
1.016320e-007,0.2477
1.016779e-007,0.2446
1.017239e-007,0.2370
1.017698e-007,0.2304
1.018157e-007,0.2300
1.018617e-007,0.2366
1.019076e-007,0.2478
1.019535e-007,0.2598
1.019994e-007,0.2673
1.020453e-007,0.2679
1.020913e-007,0.2610
1.021372e-007,0.2513
1.021831e-007,0.2427
1.022291e-007,0.2389
1.022750e-007,0.2406
1.023209e-007,0.2462
1.023668e-007,0.2530
1.024127e-007,0.2582
1.024587e-007,0.2599
1.025046e-007,0.2585
1.025505e-007,0.2551
1.025965e-007,0.2513
1.026424e-007,0.2486
1.026883e-007,0.2473
1.027342e-007,0.2478
1.027801e-007,0.2499
1.028261e-007,0.2530
1.028720e-007,0.2563
1.029179e-007,0.2583
1.029639e-007,0.2580
1.030098e-007,0.2554
1.030557e-007,0.2514
1.031016e-007,0.2478
1.031475e-007,0.2462
1.031935e-007,0.2473
1.032394e-007,0.2505
1.032853e-007,0.2541
1.033313e-007,0.2563
1.033772e-007,0.2560
1.034231e-007,0.2536
1.034690e-007,0.2504
1.035149e-007,0.2479
1.035609e-007,0.2472
1.036068e-007,0.2484
1.036527e-007,0.2508
1.036987e-007,0.2531
1.037446e-007,0.2543
1.037905e-007,0.2540
1.038364e-007,0.2526
1.038823e-007,0.2509
1.039283e-007,0.2520
1.039742e-007,0.2870
1.040201e-007,0.3842
1.040660e-007,0.5022
1.041120e-007,0.6721
1.041579e-007,0.8529
1.042038e-007,0.9916
1.042498e-007,1.0773
1.042957e-007,1.1084
1.043416e-007,1.0936
1.043875e-007,1.0772
1.044334e-007,1.0702
1.044794e-007,1.0873
1.045253e-007,1.1301
1.045712e-007,1.1763
1.046172e-007,1.2117
1.046631e-007,1.2324
1.047090e-007,1.2340
1.047549e-007,1.2234
1.048008e-007,1.2120
1.048468e-007,1.2027
1.048927e-007,1.2004
1.049386e-007,1.2090
1.049846e-007,1.2190
1.050305e-007,1.2351
1.050764e-007,1.2496
1.051223e-007,1.2574
1.051682e-007,1.2596
1.052142e-007,1.2530
1.052601e-007,1.2385
1.053060e-007,1.2247
1.053520e-007,1.2155
1.053979e-007,1.2158
1.054438e-007,1.2259
1.054897e-007,1.2391
1.055356e-007,1.2470
1.055816e-007,1.2432
1.056275e-007,1.2296
1.056734e-007,1.2115
1.057194e-007,1.1977
1.057653e-007,1.1948
1.058112e-007,1.2036
1.058571e-007,1.2191
1.059030e-007,1.2330
1.059490e-007,1.2399
1.059949e-007,1.2377
1.060408e-007,1.2291
1.060868e-007,1.2190
1.061327e-007,1.2116
1.061786e-007,1.2094
1.062245e-007,1.2120
1.062704e-007,1.2170
1.063164e-007,1.2224
1.063623e-007,1.2260
1.064082e-007,1.2274
1.064542e-007,1.2269
1.065001e-007,1.2245
1.065460e-007,1.2212
1.065919e-007,1.2175
1.066378e-007,1.2145
1.066838e-007,1.2138
1.067297e-007,1.2161
1.067756e-007,1.2209
1.068216e-007,1.2264
1.068675e-007,1.2299
1.069134e-007,1.2294
1.069593e-007,1.2253
1.070052e-007,1.2194
1.070512e-007,1.2149
1.070971e-007,1.2142
1.071430e-007,1.2175
1.071890e-007,1.2229
1.072349e-007,1.2275
1.072808e-007,1.2290
1.073267e-007,1.2270
1.073726e-007,1.2230
1.074186e-007,1.2191
1.074645e-007,1.2172
1.075104e-007,1.2178
1.075564e-007,1.2202
1.076023e-007,1.2230
1.076482e-007,1.2247
1.076941e-007,1.2152
1.077400e-007,1.1565
1.077860e-007,1.0599
1.078319e-007,0.9412
1.078778e-007,0.7817
1.079237e-007,0.6269
1.079697e-007,0.5026
1.080156e-007,0.4214
1.080615e-007,0.3850
1.081075e-007,0.3778
1.081534e-007,0.3806
1.081993e-007,0.3836
1.082452e-007,0.3690
1.082911e-007,0.3362
1.083371e-007,0.2989
1.083830e-007,0.2659
1.084289e-007,0.2464
1.084749e-007,0.2424
1.085208e-007,0.2497
1.085667e-007,0.2591
1.086126e-007,0.2678
1.086585e-007,0.2673
1.087045e-007,0.2605
1.087504e-007,0.2494
1.087963e-007,0.2341
1.088423e-007,0.2223
1.088882e-007,0.2155
1.089341e-007,0.2144
1.089800e-007,0.2209
1.090259e-007,0.2315
1.090719e-007,0.2414
1.091178e-007,0.2471
1.091637e-007,0.2457
1.092097e-007,0.2389
1.092556e-007,0.2313
1.093015e-007,0.2286
1.093474e-007,0.2334
1.093933e-007,0.2436
1.094393e-007,0.2564
1.094852e-007,0.2661
1.095311e-007,0.2695
1.095771e-007,0.2768
1.096230e-007,0.3365
1.096689e-007,0.4348
1.097148e-007,0.5699
1.097607e-007,0.7562
1.098067e-007,0.9245
1.098526e-007,1.0440
1.098985e-007,1.1103
1.099445e-007,1.1154
1.099904e-007,1.0946
1.100363e-007,1.0776
1.100822e-007,1.0766
1.101281e-007,1.1049
1.101741e-007,1.1512
1.102200e-007,1.1920
1.102659e-007,1.2230
1.103119e-007,1.2363
1.103578e-007,1.2343
1.104037e-007,1.2247
1.104496e-007,1.2154
1.104955e-007,1.2059
1.105415e-007,1.2064
1.105874e-007,1.2112
1.106333e-007,1.2214
1.106793e-007,1.2383
1.107252e-007,1.2525
1.107711e-007,1.2618
1.108170e-007,1.2637
1.108629e-007,1.2527
1.109089e-007,1.2356
1.109548e-007,1.2198
1.110007e-007,1.2113
1.110467e-007,1.2155
1.110926e-007,1.2293
1.111385e-007,1.2436
1.111844e-007,1.2492
1.112303e-007,1.2417
1.112763e-007,1.2249
1.113222e-007,1.2060
1.113681e-007,1.1952
1.114141e-007,1.1957
1.114600e-007,1.1868
1.115059e-007,1.1272
1.115518e-007,1.0393
1.115977e-007,0.9074
1.116437e-007,0.7384
1.116896e-007,0.5809
1.117355e-007,0.4613
1.117814e-007,0.3903
1.118274e-007,0.3679
1.118733e-007,0.3690
1.119192e-007,0.3785
1.119652e-007,0.3805
1.120111e-007,0.3613
1.120570e-007,0.3273
1.121029e-007,0.2917
1.121488e-007,0.2614
1.121948e-007,0.2441
1.122407e-007,0.2393
1.122866e-007,0.2432
1.123326e-007,0.2509
1.123785e-007,0.2605
1.124244e-007,0.2635
1.124703e-007,0.2635
1.125162e-007,0.2542
1.125622e-007,0.2382
1.126081e-007,0.2219
1.126540e-007,0.2092
1.127000e-007,0.2056
1.127459e-007,0.2147
1.127918e-007,0.2305
1.128377e-007,0.2462
1.128836e-007,0.2543
1.129296e-007,0.2511
1.129755e-007,0.2399
1.130214e-007,0.2284
1.130674e-007,0.2245
1.131133e-007,0.2305
1.131592e-007,0.2439
1.132051e-007,0.2592
1.132510e-007,0.2694
1.132970e-007,0.2720
1.133429e-007,0.2913
1.133888e-007,0.3701
1.134348e-007,0.4739
1.134807e-007,0.6316
1.135266e-007,0.8176
1.135725e-007,0.9701
1.136184e-007,1.0706
1.136644e-007,1.1158
1.137103e-007,1.1067
1.137562e-007,1.0883
1.138022e-007,1.0767
1.138481e-007,1.0863
1.138940e-007,1.1227
1.139399e-007,1.1666
1.139858e-007,1.2017
1.140318e-007,1.2257
1.140777e-007,1.2335
1.141236e-007,1.2298
1.141696e-007,1.2228
1.142155e-007,1.2148
1.142614e-007,1.2077
1.143073e-007,1.2094
1.143532e-007,1.2126
1.143992e-007,1.2246
1.144451e-007,1.2411
1.144910e-007,1.2547
1.145370e-007,1.2637
1.145829e-007,1.2624
1.146288e-007,1.2483
1.146747e-007,1.2306
1.147206e-007,1.2156
1.147666e-007,1.2107
1.148125e-007,1.2189
1.148584e-007,1.2341
1.149044e-007,1.2466
1.149503e-007,1.2476
1.149962e-007,1.2363
1.150421e-007,1.2178
1.150880e-007,1.2010
1.151340e-007,1.1947
1.151799e-007,1.2009
1.152258e-007,1.2156
1.152718e-007,1.2302
1.153177e-007,1.2386
1.153636e-007,1.2381
1.154095e-007,1.2310
1.154554e-007,1.2220
1.155014e-007,1.2150
1.155473e-007,1.2121
1.155932e-007,1.2133
1.156391e-007,1.2163
1.156851e-007,1.2198
1.157310e-007,1.2230
1.157769e-007,1.2255
1.158228e-007,1.2271
1.158688e-007,1.2271
1.159147e-007,1.2250
1.159606e-007,1.2210
1.160065e-007,1.2161
1.160525e-007,1.2131
1.160984e-007,1.2137
1.161443e-007,1.2181
1.161903e-007,1.2247
1.162362e-007,1.2302
1.162821e-007,1.2316
1.163280e-007,1.2281
1.163739e-007,1.2217
1.164199e-007,1.2158
1.164658e-007,1.2136
1.165117e-007,1.2161
1.165577e-007,1.2216
1.166036e-007,1.2269
1.166495e-007,1.2293
1.166954e-007,1.2280
1.167413e-007,1.2242
1.167873e-007,1.2202
1.168332e-007,1.2180
1.168791e-007,1.2183
1.169251e-007,1.2203
1.169710e-007,1.2227
1.170169e-007,1.2243
1.170628e-007,1.2248
1.171087e-007,1.2244
1.171547e-007,1.2238
1.172006e-007,1.2232
1.172465e-007,1.2227
1.172925e-007,1.2220
1.173384e-007,1.2213
1.173843e-007,1.2208
1.174302e-007,1.2211
1.174761e-007,1.2223
1.175221e-007,1.2240
1.175680e-007,1.2254
1.176139e-007,1.2256
1.176599e-007,1.2244
1.177058e-007,1.2222
1.177517e-007,1.2203
1.177976e-007,1.2197
1.178435e-007,1.2208
1.178895e-007,1.2230
1.179354e-007,1.2250
1.179813e-007,1.2258
1.180273e-007,1.2251
1.180732e-007,1.2234
1.181191e-007,1.2217
1.181650e-007,1.2209
1.182109e-007,1.2213
1.182569e-007,1.2225
1.183028e-007,1.2237
1.183487e-007,1.2243
1.183947e-007,1.2242
1.184406e-007,1.2236
1.184865e-007,1.2230
1.185324e-007,1.2227
1.185783e-007,1.2227
1.186243e-007,1.2228
1.186702e-007,1.2229
1.187161e-007,1.2229
1.187621e-007,1.2229
1.188080e-007,1.2231
1.188539e-007,1.2235
1.188998e-007,1.2238
1.189457e-007,1.2239
1.189917e-007,1.2236
1.190376e-007,1.2230
1.190835e-007,1.2224
1.191295e-007,1.2222
1.191754e-007,1.2226
1.192213e-007,1.2233
1.192672e-007,1.2241
1.193132e-007,1.2243
1.193591e-007,1.2240
1.194050e-007,1.2233
1.194509e-007,1.2226
1.194968e-007,1.2224
1.195428e-007,1.2226
1.195887e-007,1.2232
1.196346e-007,1.2237
1.196805e-007,1.2240
1.197265e-007,1.2238
1.197724e-007,1.2235
1.198183e-007,1.2231
1.198643e-007,1.2230
1.199102e-007,1.2230
1.199561e-007,1.2232
1.200020e-007,1.2234
1.200479e-007,1.2235
1.200939e-007,1.2234
1.201398e-007,1.2234
1.201857e-007,1.2234
1.202316e-007,1.2235
1.202776e-007,1.2235
1.203235e-007,1.2235
1.203694e-007,1.2234
1.204154e-007,1.2232
1.204613e-007,1.2231
1.205072e-007,1.2232
1.205531e-007,1.2235
1.205991e-007,1.2237
1.206450e-007,1.2238
1.206909e-007,1.2237
1.207368e-007,1.2234
1.207827e-007,1.2232
1.208287e-007,1.2231
1.208746e-007,1.2232
1.209205e-007,1.2235
1.209664e-007,1.2237
1.210124e-007,1.2238
1.210583e-007,1.2237
1.211042e-007,1.2235
1.211502e-007,1.2234
1.211961e-007,1.2233
1.212420e-007,1.2234
1.212879e-007,1.2235
1.213339e-007,1.2236
1.213798e-007,1.2236
1.214257e-007,1.2236
1.214716e-007,1.2235
1.215175e-007,1.2235
1.215635e-007,1.2235
1.216094e-007,1.2236
1.216553e-007,1.2236
1.217012e-007,1.2236
1.217472e-007,1.2235
1.217931e-007,1.2235
1.218390e-007,1.2235
1.218850e-007,1.2236
1.219309e-007,1.2237
1.219768e-007,1.2237
1.220227e-007,1.2237
1.220687e-007,1.2236
1.221146e-007,1.2235
1.221605e-007,1.2235
1.222064e-007,1.2235
1.222523e-007,1.2236
1.222983e-007,1.2237
1.223442e-007,1.2237
1.223901e-007,1.2237
1.224360e-007,1.2236
1.224820e-007,1.2236
1.225279e-007,1.2235
1.225738e-007,1.2236
1.226198e-007,1.2236
1.226657e-007,1.2237
1.227116e-007,1.2237
1.227575e-007,1.2237
1.228035e-007,1.2237
1.228494e-007,1.2236
1.228953e-007,1.2236
1.229412e-007,1.2236
1.229871e-007,1.2237
1.230331e-007,1.2237
1.230790e-007,1.2237
1.231249e-007,1.2237
1.231708e-007,1.2237
1.232168e-007,1.2237
1.232627e-007,1.2237
1.233086e-007,1.2237
1.233546e-007,1.2237
1.234005e-007,1.2237
1.234464e-007,1.2237
1.234923e-007,1.2237
1.235382e-007,1.2237
1.235842e-007,1.2237
1.236301e-007,1.2237
1.236760e-007,1.2238
1.237219e-007,1.2237
