.HEADER
..NAMES
Time,V U3.R8
.DATA
4.91398e-008,0.2483
4.91857e-008,0.2483
4.92316e-008,0.2483
4.92775e-008,0.2483
4.93235e-008,0.2482
4.93694e-008,0.2482
4.94153e-008,0.2482
4.94612e-008,0.2482
4.95072e-008,0.2482
4.95531e-008,0.2484
4.95990e-008,0.2516
4.96449e-008,0.2719
4.96909e-008,0.3259
4.97368e-008,0.4048
4.97827e-008,0.5030
4.98286e-008,0.6352
4.98746e-008,0.7878
4.99205e-008,0.9292
4.99664e-008,1.0531
5.00123e-008,1.1512
5.00583e-008,1.2064
5.01042e-008,1.2242
5.01501e-008,1.2186
5.01960e-008,1.1966
5.02420e-008,1.1716
5.02879e-008,1.1567
5.03338e-008,1.1534
5.03797e-008,1.1618
5.04257e-008,1.1805
5.04716e-008,1.2013
5.05175e-008,1.2171
5.05634e-008,1.2269
5.06094e-008,1.2309
5.06553e-008,1.2308
5.07012e-008,1.2297
5.07471e-008,1.2299
5.07931e-008,1.2318
5.08390e-008,1.2343
5.08849e-008,1.2362
5.09308e-008,1.2368
5.09767e-008,1.2357
5.10227e-008,1.2328
5.10686e-008,1.2290
5.11145e-008,1.2257
5.11604e-008,1.2233
5.12064e-008,1.2217
5.12523e-008,1.2209
5.12982e-008,1.2203
5.13441e-008,1.2191
5.13901e-008,1.2173
5.14360e-008,1.2154
5.14819e-008,1.2141
5.15278e-008,1.2145
5.15738e-008,1.2168
5.16197e-008,1.2204
5.16656e-008,1.2243
5.17115e-008,1.2272
5.17575e-008,1.2282
5.18034e-008,1.2271
5.18493e-008,1.2242
5.18952e-008,1.2207
5.19412e-008,1.2176
5.19871e-008,1.2160
5.20330e-008,1.2163
5.20789e-008,1.2182
5.21249e-008,1.2207
5.21708e-008,1.2230
5.22167e-008,1.2242
5.22626e-008,1.2241
5.23086e-008,1.2230
5.23545e-008,1.2216
5.24004e-008,1.2206
5.24463e-008,1.2202
5.24923e-008,1.2205
5.25382e-008,1.2214
5.25841e-008,1.2225
5.26300e-008,1.2232
5.26760e-008,1.2235
5.27219e-008,1.2231
5.27678e-008,1.2224
5.28137e-008,1.2217
5.28597e-008,1.2213
5.29056e-008,1.2214
5.29515e-008,1.2219
5.29974e-008,1.2225
5.30434e-008,1.2230
5.30893e-008,1.2231
5.31352e-008,1.2229
5.31812e-008,1.2224
5.32271e-008,1.2220
5.32730e-008,1.2218
5.33189e-008,1.2212
5.33649e-008,1.2139
5.34108e-008,1.1836
5.34567e-008,1.1246
5.35026e-008,1.0499
5.35486e-008,0.9524
5.35945e-008,0.8201
5.36404e-008,0.6744
5.36863e-008,0.5409
5.37323e-008,0.4245
5.37782e-008,0.3339
5.38241e-008,0.2784
5.38700e-008,0.2540
5.39160e-008,0.2541
5.39619e-008,0.2717
5.40078e-008,0.2929
5.40537e-008,0.3072
5.40997e-008,0.3115
5.41456e-008,0.3052
5.41915e-008,0.2909
5.42374e-008,0.2752
5.42834e-008,0.2621
5.43293e-008,0.2522
5.43752e-008,0.2460
5.44211e-008,0.2434
5.44671e-008,0.2427
5.45130e-008,0.2419
5.45589e-008,0.2399
5.46048e-008,0.2372
5.46508e-008,0.2350
5.46967e-008,0.2337
5.47426e-008,0.2344
5.47885e-008,0.2369
5.48345e-008,0.2401
5.48804e-008,0.2432
5.49263e-008,0.2458
5.49722e-008,0.2478
5.50181e-008,0.2492
5.50641e-008,0.2504
5.51100e-008,0.2518
5.51559e-008,0.2535
5.52018e-008,0.2553
5.52478e-008,0.2563
5.52937e-008,0.2559
5.53396e-008,0.2541
5.53855e-008,0.2514
5.54315e-008,0.2483
5.54774e-008,0.2457
5.55233e-008,0.2445
5.55692e-008,0.2450
5.56152e-008,0.2470
5.56611e-008,0.2498
5.57070e-008,0.2524
5.57529e-008,0.2540
5.57989e-008,0.2542
5.58448e-008,0.2532
5.58907e-008,0.2515
5.59366e-008,0.2498
5.59826e-008,0.2488
5.60285e-008,0.2485
5.60744e-008,0.2490
5.61203e-008,0.2499
5.61663e-008,0.2508
5.62122e-008,0.2513
5.62581e-008,0.2512
5.63040e-008,0.2505
5.63500e-008,0.2497
5.63959e-008,0.2490
5.64418e-008,0.2487
5.64877e-008,0.2488
5.65337e-008,0.2493
5.65796e-008,0.2498
5.66255e-008,0.2502
5.66714e-008,0.2502
5.67174e-008,0.2500
5.67633e-008,0.2496
5.68092e-008,0.2492
5.68551e-008,0.2490
5.69011e-008,0.2491
5.69470e-008,0.2493
5.69929e-008,0.2496
5.70389e-008,0.2498
5.70848e-008,0.2498
5.71307e-008,0.2496
5.71766e-008,0.2492
5.72226e-008,0.2489
5.72685e-008,0.2487
5.73144e-008,0.2487
5.73603e-008,0.2489
5.74063e-008,0.2492
5.74522e-008,0.2495
5.74981e-008,0.2496
5.75440e-008,0.2495
5.75900e-008,0.2493
5.76359e-008,0.2490
5.76818e-008,0.2488
5.77277e-008,0.2487
5.77737e-008,0.2487
5.78196e-008,0.2489
5.78655e-008,0.2491
5.79114e-008,0.2492
5.79574e-008,0.2492
5.80033e-008,0.2491
5.80492e-008,0.2490
5.80951e-008,0.2488
5.81411e-008,0.2487
5.81870e-008,0.2487
5.82329e-008,0.2487
5.82788e-008,0.2488
5.83248e-008,0.2489
5.83707e-008,0.2490
5.84166e-008,0.2490
5.84625e-008,0.2489
5.85085e-008,0.2488
5.85544e-008,0.2487
5.86003e-008,0.2486
5.86462e-008,0.2487
5.86922e-008,0.2487
5.87381e-008,0.2488
5.87840e-008,0.2488
5.88299e-008,0.2488
5.88758e-008,0.2488
5.89218e-008,0.2488
5.89677e-008,0.2511
5.90136e-008,0.2677
5.90595e-008,0.3168
5.91055e-008,0.3933
5.91514e-008,0.4880
5.91973e-008,0.6153
5.92432e-008,0.7672
5.92892e-008,0.9110
5.93351e-008,1.0372
5.93810e-008,1.1401
5.94269e-008,1.2016
5.94729e-008,1.2236
5.95188e-008,1.2208
5.95647e-008,1.2006
5.96106e-008,1.1751
5.96566e-008,1.1585
5.97025e-008,1.1536
5.97484e-008,1.1603
5.97944e-008,1.1778
5.98403e-008,1.1989
5.98862e-008,1.2156
5.99321e-008,1.2262
5.99780e-008,1.2310
6.00240e-008,1.2313
6.00699e-008,1.2301
6.01158e-008,1.2301
6.01618e-008,1.2318
6.02077e-008,1.2343
6.02536e-008,1.2363
6.02995e-008,1.2370
6.03454e-008,1.2362
6.03914e-008,1.2335
6.04373e-008,1.2298
6.04832e-008,1.2264
6.05292e-008,1.2238
6.05751e-008,1.2221
6.06210e-008,1.2213
6.06669e-008,1.2206
6.07128e-008,1.2196
6.07588e-008,1.2178
6.08047e-008,1.2156
6.08506e-008,1.2103
6.08965e-008,1.1895
6.09425e-008,1.1412
6.09884e-008,1.0741
6.10343e-008,0.9891
6.10803e-008,0.8697
6.11262e-008,0.7255
6.11721e-008,0.5851
6.12180e-008,0.4589
6.12639e-008,0.3538
6.13099e-008,0.2833
6.13558e-008,0.2486
6.14017e-008,0.2428
6.14477e-008,0.2591
6.14936e-008,0.2845
6.15395e-008,0.3048
6.15854e-008,0.3142
6.16313e-008,0.3113
6.16773e-008,0.2974
6.17232e-008,0.2791
6.17691e-008,0.2628
6.18151e-008,0.2507
6.18610e-008,0.2435
6.19069e-008,0.2412
6.19528e-008,0.2418
6.19987e-008,0.2426
6.20447e-008,0.2415
6.20906e-008,0.2388
6.21365e-008,0.2355
6.21825e-008,0.2330
6.22284e-008,0.2322
6.22743e-008,0.2340
6.23202e-008,0.2375
6.23661e-008,0.2414
6.24121e-008,0.2448
6.24580e-008,0.2473
6.25039e-008,0.2487
6.25499e-008,0.2495
6.25958e-008,0.2503
6.26417e-008,0.2516
6.26876e-008,0.2538
6.27335e-008,0.2604
6.27795e-008,0.2865
6.28254e-008,0.3448
6.28713e-008,0.4242
6.29173e-008,0.5258
6.29632e-008,0.6618
6.30091e-008,0.8122
6.30550e-008,0.9505
6.31009e-008,1.0737
6.31469e-008,1.1682
6.31928e-008,1.2184
6.32387e-008,1.2328
6.32847e-008,1.2232
6.33306e-008,1.1974
6.33765e-008,1.1711
6.34224e-008,1.1559
6.34683e-008,1.1529
6.35143e-008,1.1631
6.35602e-008,1.1836
6.36061e-008,1.2054
6.36521e-008,1.2219
6.36980e-008,1.2317
6.37439e-008,1.2348
6.37898e-008,1.2333
6.38357e-008,1.2310
6.38817e-008,1.2304
6.39276e-008,1.2320
6.39735e-008,1.2346
6.40195e-008,1.2368
6.40654e-008,1.2378
6.41113e-008,1.2369
6.41572e-008,1.2339
6.42031e-008,1.2300
6.42491e-008,1.2263
6.42950e-008,1.2235
6.43409e-008,1.2218
6.43869e-008,1.2211
6.44328e-008,1.2208
6.44787e-008,1.2199
6.45246e-008,1.2184
6.45705e-008,1.2165
6.46165e-008,1.2153
6.46624e-008,1.2155
6.47083e-008,1.2177
6.47542e-008,1.2212
6.48002e-008,1.2251
6.48461e-008,1.2280
6.48920e-008,1.2291
6.49380e-008,1.2279
6.49839e-008,1.2249
6.50298e-008,1.2213
6.50757e-008,1.2181
6.51216e-008,1.2165
6.51676e-008,1.2168
6.52135e-008,1.2187
6.52594e-008,1.2214
6.53054e-008,1.2238
6.53513e-008,1.2250
6.53972e-008,1.2250
6.54431e-008,1.2238
6.54890e-008,1.2223
6.55350e-008,1.2211
6.55809e-008,1.2206
6.56268e-008,1.2209
6.56728e-008,1.2219
6.57187e-008,1.2230
6.57646e-008,1.2239
6.58105e-008,1.2241
6.58564e-008,1.2238
6.59024e-008,1.2230
6.59483e-008,1.2222
6.59942e-008,1.2218
6.60402e-008,1.2218
6.60861e-008,1.2223
6.61320e-008,1.2230
6.61779e-008,1.2235
6.62238e-008,1.2237
6.62698e-008,1.2234
6.63157e-008,1.2229
6.63616e-008,1.2225
6.64076e-008,1.2222
6.64535e-008,1.2210
6.64994e-008,1.2104
6.65453e-008,1.1736
6.65912e-008,1.1104
6.66372e-008,1.0324
6.66831e-008,0.9278
6.67290e-008,0.7899
6.67750e-008,0.6453
6.68209e-008,0.5152
6.68668e-008,0.4030
6.69127e-008,0.3194
6.69586e-008,0.2712
6.70046e-008,0.2526
6.70505e-008,0.2572
6.70964e-008,0.2768
6.71424e-008,0.2972
6.71883e-008,0.3095
6.72342e-008,0.3115
6.72801e-008,0.3030
6.73260e-008,0.2878
6.73720e-008,0.2724
6.74179e-008,0.2600
6.74638e-008,0.2509
6.75098e-008,0.2456
6.75557e-008,0.2436
6.76016e-008,0.2431
6.76475e-008,0.2420
6.76934e-008,0.2397
6.77394e-008,0.2370
6.77853e-008,0.2349
6.78312e-008,0.2340
6.78772e-008,0.2351
6.79231e-008,0.2379
6.79690e-008,0.2411
6.80149e-008,0.2441
6.80608e-008,0.2466
6.81068e-008,0.2484
6.81527e-008,0.2497
6.81986e-008,0.2509
6.82446e-008,0.2524
6.82905e-008,0.2543
6.83364e-008,0.2575
6.83823e-008,0.2712
6.84282e-008,0.3137
6.84742e-008,0.3845
6.85201e-008,0.4735
6.85660e-008,0.5932
6.86119e-008,0.7415
6.86579e-008,0.8875
6.87038e-008,1.0183
6.87497e-008,1.1292
6.87957e-008,1.2005
6.88416e-008,1.2296
6.88875e-008,1.2302
6.89334e-008,1.2107
6.89793e-008,1.1827
6.90253e-008,1.1620
6.90712e-008,1.1537
6.91171e-008,1.1578
6.91631e-008,1.1744
6.92090e-008,1.1966
6.92549e-008,1.2157
6.93008e-008,1.2283
6.93467e-008,1.2342
6.93927e-008,1.2344
6.94386e-008,1.2322
6.94845e-008,1.2309
6.95305e-008,1.2318
6.95764e-008,1.2342
6.96223e-008,1.2367
6.96682e-008,1.2382
6.97141e-008,1.2382
6.97601e-008,1.2359
6.98060e-008,1.2322
6.98519e-008,1.2283
6.98979e-008,1.2252
6.99438e-008,1.2230
6.99897e-008,1.2220
7.00356e-008,1.2217
7.00815e-008,1.2210
7.01275e-008,1.2197
7.01734e-008,1.2176
7.02193e-008,1.2130
7.02653e-008,1.1949
7.03112e-008,1.1500
7.03571e-008,1.0847
7.04030e-008,1.0031
7.04489e-008,0.8890
7.04949e-008,0.7468
7.05408e-008,0.6050
7.05867e-008,0.4768
7.06327e-008,0.3677
7.06786e-008,0.2915
7.07245e-008,0.2519
7.07704e-008,0.2423
7.08163e-008,0.2562
7.08623e-008,0.2814
7.09082e-008,0.3033
7.09541e-008,0.3147
7.10001e-008,0.3138
7.10460e-008,0.3012
7.10919e-008,0.2829
7.11378e-008,0.2658
7.11837e-008,0.2528
7.12297e-008,0.2447
7.12756e-008,0.2417
7.13215e-008,0.2422
7.13675e-008,0.2432
7.14134e-008,0.2426
7.14593e-008,0.2401
7.15052e-008,0.2369
7.15511e-008,0.2341
7.15971e-008,0.2329
7.16430e-008,0.2342
7.16889e-008,0.2375
7.17349e-008,0.2414
7.17808e-008,0.2450
7.18267e-008,0.2477
7.18726e-008,0.2494
7.19185e-008,0.2502
7.19645e-008,0.2509
7.20104e-008,0.2520
7.20563e-008,0.2539
7.21023e-008,0.2592
7.21482e-008,0.2814
7.21941e-008,0.3353
7.22400e-008,0.4125
7.22859e-008,0.5099
7.23319e-008,0.6415
7.23778e-008,0.7919
7.24237e-008,0.9324
7.24697e-008,1.0580
7.25156e-008,1.1579
7.25615e-008,1.2144
7.26074e-008,1.2329
7.26534e-008,1.2263
7.26993e-008,1.2021
7.27452e-008,1.1748
7.27911e-008,1.1578
7.28370e-008,1.1531
7.28830e-008,1.1613
7.29289e-008,1.1808
7.29748e-008,1.2030
7.30208e-008,1.2204
7.30667e-008,1.2312
7.31126e-008,1.2352
7.31585e-008,1.2341
7.32044e-008,1.2317
7.32504e-008,1.2309
7.32963e-008,1.2322
7.33422e-008,1.2346
7.33882e-008,1.2369
7.34341e-008,1.2381
7.34800e-008,1.2376
7.35259e-008,1.2349
7.35718e-008,1.2310
7.36178e-008,1.2272
7.36637e-008,1.2243
7.37096e-008,1.2224
7.37556e-008,1.2216
7.38015e-008,1.2212
7.38474e-008,1.2205
7.38933e-008,1.2190
7.39392e-008,1.2172
7.39852e-008,1.2158
7.40311e-008,1.2158
7.40770e-008,1.2177
7.41230e-008,1.2210
7.41689e-008,1.2249
7.42148e-008,1.2281
7.42607e-008,1.2294
7.43066e-008,1.2285
7.43526e-008,1.2258
7.43985e-008,1.2222
7.44444e-008,1.2189
7.44904e-008,1.2170
7.45363e-008,1.2170
7.45822e-008,1.2187
7.46281e-008,1.2214
7.46740e-008,1.2238
7.47200e-008,1.2253
7.47659e-008,1.2254
7.48118e-008,1.2244
7.48578e-008,1.2229
7.49037e-008,1.2216
7.49496e-008,1.2209
7.49955e-008,1.2212
7.50414e-008,1.2221
7.50874e-008,1.2232
7.51333e-008,1.2241
7.51792e-008,1.2245
7.52252e-008,1.2242
7.52711e-008,1.2235
7.53170e-008,1.2227
7.53629e-008,1.2221
7.54088e-008,1.2221
7.54548e-008,1.2225
7.55007e-008,1.2232
7.55466e-008,1.2238
7.55926e-008,1.2240
7.56385e-008,1.2238
7.56844e-008,1.2233
7.57303e-008,1.2228
7.57762e-008,1.2226
7.58222e-008,1.2217
7.58681e-008,1.2132
7.59140e-008,1.1806
7.59600e-008,1.1200
7.60059e-008,1.0442
7.60518e-008,0.9443
7.60977e-008,0.8099
7.61436e-008,0.6644
7.61896e-008,0.5320
7.62355e-008,0.4171
7.62814e-008,0.3290
7.63274e-008,0.2761
7.63733e-008,0.2539
7.64192e-008,0.2557
7.64651e-008,0.2741
7.65110e-008,0.2951
7.65570e-008,0.3087
7.66029e-008,0.3121
7.66488e-008,0.3050
7.66947e-008,0.2903
7.67407e-008,0.2746
7.67866e-008,0.2618
7.68325e-008,0.2523
7.68785e-008,0.2464
7.69244e-008,0.2440
7.69703e-008,0.2434
7.70162e-008,0.2425
7.70621e-008,0.2403
7.71081e-008,0.2376
7.71540e-008,0.2354
7.71999e-008,0.2343
7.72459e-008,0.2351
7.72918e-008,0.2377
7.73377e-008,0.2410
7.73836e-008,0.2440
7.74295e-008,0.2466
7.74755e-008,0.2485
7.75214e-008,0.2498
7.75673e-008,0.2510
7.76133e-008,0.2524
7.76592e-008,0.2542
7.77051e-008,0.2559
7.77510e-008,0.2569
7.77969e-008,0.2564
7.78429e-008,0.2545
7.78888e-008,0.2517
7.79347e-008,0.2486
7.79807e-008,0.2461
7.80266e-008,0.2450
7.80725e-008,0.2456
7.81184e-008,0.2477
7.81643e-008,0.2505
7.82103e-008,0.2531
7.82562e-008,0.2546
7.83021e-008,0.2547
7.83481e-008,0.2536
7.83940e-008,0.2519
7.84399e-008,0.2502
7.84858e-008,0.2492
7.85317e-008,0.2490
7.85777e-008,0.2495
7.86236e-008,0.2504
7.86695e-008,0.2513
7.87155e-008,0.2518
7.87614e-008,0.2516
7.88073e-008,0.2510
7.88532e-008,0.2501
7.88991e-008,0.2494
7.89451e-008,0.2491
7.89910e-008,0.2493
7.90369e-008,0.2498
7.90829e-008,0.2503
7.91288e-008,0.2507
7.91747e-008,0.2507
7.92206e-008,0.2504
7.92665e-008,0.2500
7.93125e-008,0.2496
7.93584e-008,0.2495
7.94043e-008,0.2495
7.94503e-008,0.2498
7.94962e-008,0.2501
7.95421e-008,0.2503
7.95880e-008,0.2521
7.96339e-008,0.2661
7.96799e-008,0.3114
7.97258e-008,0.3857
7.97717e-008,0.4780
7.98177e-008,0.6016
7.98636e-008,0.7527
7.99095e-008,0.8985
7.99554e-008,1.0266
8.00013e-008,1.1327
8.00473e-008,1.1985
8.00932e-008,1.2234
8.01391e-008,1.2224
8.01851e-008,1.2035
8.02310e-008,1.1778
8.02769e-008,1.1601
8.03228e-008,1.1544
8.03687e-008,1.1601
8.04147e-008,1.1769
8.04606e-008,1.1981
8.05065e-008,1.2152
8.05524e-008,1.2261
8.05984e-008,1.2313
8.06443e-008,1.2318
8.06902e-008,1.2307
8.07362e-008,1.2306
8.07821e-008,1.2323
8.08280e-008,1.2349
8.08739e-008,1.2370
8.09198e-008,1.2378
8.09658e-008,1.2371
8.10117e-008,1.2344
8.10576e-008,1.2307
8.11036e-008,1.2272
8.11495e-008,1.2246
8.11954e-008,1.2229
8.12413e-008,1.2220
8.12872e-008,1.2214
8.13332e-008,1.2204
8.13791e-008,1.2187
8.14250e-008,1.2166
8.14710e-008,1.2151
8.15169e-008,1.2149
8.15628e-008,1.2168
8.16087e-008,1.2203
8.16546e-008,1.2242
8.17006e-008,1.2275
8.17465e-008,1.2291
8.17924e-008,1.2283
8.18384e-008,1.2257
8.18843e-008,1.2222
8.19302e-008,1.2190
8.19761e-008,1.2170
8.20220e-008,1.2168
8.20680e-008,1.2184
8.21139e-008,1.2209
8.21598e-008,1.2233
8.22058e-008,1.2248
8.22517e-008,1.2249
8.22976e-008,1.2240
8.23435e-008,1.2226
8.23894e-008,1.2214
8.24354e-008,1.2209
8.24813e-008,1.2211
8.25272e-008,1.2219
8.25732e-008,1.2229
8.26191e-008,1.2238
8.26650e-008,1.2241
8.27109e-008,1.2239
8.27568e-008,1.2232
8.28028e-008,1.2225
8.28487e-008,1.2220
8.28946e-008,1.2220
8.29406e-008,1.2224
8.29865e-008,1.2230
8.30324e-008,1.2236
8.30783e-008,1.2238
8.31242e-008,1.2236
8.31702e-008,1.2231
8.32161e-008,1.2227
8.32620e-008,1.2224
8.33080e-008,1.2225
8.33539e-008,1.2229
8.33998e-008,1.2234
8.34457e-008,1.2239
8.34916e-008,1.2240
8.35376e-008,1.2239
8.35835e-008,1.2236
8.36294e-008,1.2231
8.36754e-008,1.2228
8.37213e-008,1.2227
8.37672e-008,1.2229
8.38131e-008,1.2232
8.38590e-008,1.2236
8.39050e-008,1.2239
8.39509e-008,1.2240
8.39968e-008,1.2239
8.40428e-008,1.2236
8.40887e-008,1.2233
8.41346e-008,1.2232
8.41805e-008,1.2232
8.42264e-008,1.2233
8.42724e-008,1.2236
8.43183e-008,1.2238
8.43642e-008,1.2239
8.44101e-008,1.2239
8.44561e-008,1.2238
8.45020e-008,1.2236
8.45479e-008,1.2235
8.45939e-008,1.2234
8.46398e-008,1.2235
8.46857e-008,1.2237
8.47316e-008,1.2238
8.47775e-008,1.2239
8.48235e-008,1.2239
8.48694e-008,1.2239
8.49153e-008,1.2238
8.49613e-008,1.2237
8.50072e-008,1.2236
8.50531e-008,1.2237
8.50990e-008,1.2238
8.51449e-008,1.2239
8.51909e-008,1.2233
8.52368e-008,1.2165
8.52827e-008,1.1876
8.53287e-008,1.1300
8.53746e-008,1.0562
8.54205e-008,0.9609
8.54664e-008,0.8309
8.55123e-008,0.6855
8.55583e-008,0.5511
8.56042e-008,0.4334
8.56501e-008,0.3402
8.56961e-008,0.2817
8.57420e-008,0.2551
8.57879e-008,0.2536
8.58338e-008,0.2705
8.58797e-008,0.2922
8.59257e-008,0.3076
8.59716e-008,0.3130
8.60175e-008,0.3077
8.60635e-008,0.2938
8.61094e-008,0.2777
8.61553e-008,0.2640
8.62012e-008,0.2535
8.62471e-008,0.2468
8.62931e-008,0.2440
8.63390e-008,0.2435
8.63849e-008,0.2430
8.64309e-008,0.2412
8.64768e-008,0.2386
8.65227e-008,0.2362
8.65686e-008,0.2348
8.66145e-008,0.2351
8.66605e-008,0.2373
8.67064e-008,0.2405
8.67523e-008,0.2437
8.67983e-008,0.2465
8.68442e-008,0.2486
8.68901e-008,0.2501
8.69360e-008,0.2513
8.69819e-008,0.2526
8.70279e-008,0.2542
8.70738e-008,0.2559
8.71197e-008,0.2569
8.71657e-008,0.2567
8.72116e-008,0.2551
8.72575e-008,0.2525
8.73034e-008,0.2494
8.73493e-008,0.2468
8.73953e-008,0.2454
8.74412e-008,0.2457
8.74871e-008,0.2475
8.75331e-008,0.2502
8.75790e-008,0.2529
8.76249e-008,0.2547
8.76708e-008,0.2550
8.77167e-008,0.2541
8.77627e-008,0.2525
8.78086e-008,0.2508
8.78545e-008,0.2496
8.79005e-008,0.2492
8.79464e-008,0.2496
8.79923e-008,0.2504
8.80382e-008,0.2514
8.80841e-008,0.2519
8.81301e-008,0.2519
8.81760e-008,0.2513
8.82219e-008,0.2505
8.82678e-008,0.2497
8.83138e-008,0.2494
8.83597e-008,0.2494
8.84056e-008,0.2499
8.84516e-008,0.2504
8.84975e-008,0.2508
8.85434e-008,0.2509
8.85893e-008,0.2507
8.86352e-008,0.2503
8.86812e-008,0.2499
8.87271e-008,0.2497
8.87730e-008,0.2497
8.88190e-008,0.2499
8.88649e-008,0.2502
8.89108e-008,0.2505
8.89567e-008,0.2517
8.90026e-008,0.2630
8.90486e-008,0.3034
8.90945e-008,0.3748
8.91404e-008,0.4642
8.91864e-008,0.5828
8.92323e-008,0.7318
8.92782e-008,0.8798
8.93241e-008,1.0101
8.93700e-008,1.1202
8.94160e-008,1.1922
8.94619e-008,1.2219
8.95078e-008,1.2239
8.95538e-008,1.2070
8.95997e-008,1.1812
8.96456e-008,1.1620
8.96915e-008,1.1547
8.97374e-008,1.1587
8.97834e-008,1.1743
8.98293e-008,1.1954
8.98752e-008,1.2134
8.99212e-008,1.2251
8.99671e-008,1.2311
9.00130e-008,1.2321
9.00589e-008,1.2310
9.01048e-008,1.2306
9.01508e-008,1.2321
9.01967e-008,1.2346
9.02426e-008,1.2369
9.02886e-008,1.2379
9.03345e-008,1.2374
9.03804e-008,1.2350
9.04263e-008,1.2313
9.04722e-008,1.2278
9.05182e-008,1.2250
9.05641e-008,1.2232
9.06100e-008,1.2222
9.06560e-008,1.2217
9.07019e-008,1.2207
9.07478e-008,1.2191
9.07937e-008,1.2169
9.08396e-008,1.2129
9.08856e-008,1.1973
9.09315e-008,1.1554
9.09774e-008,1.0916
9.10234e-008,1.0123
9.10693e-008,0.9016
9.11152e-008,0.7606
9.11611e-008,0.6175
9.12070e-008,0.4877
9.12530e-008,0.3764
9.12989e-008,0.2970
9.13448e-008,0.2545
9.13908e-008,0.2426
9.14367e-008,0.2546
9.14826e-008,0.2793
9.15285e-008,0.3017
9.15744e-008,0.3138
9.16204e-008,0.3138
9.16663e-008,0.3020
9.17122e-008,0.2840
9.17582e-008,0.2669
9.18041e-008,0.2537
9.18500e-008,0.2454
9.18959e-008,0.2420
9.19418e-008,0.2422
9.19878e-008,0.2432
9.20337e-008,0.2426
9.20796e-008,0.2401
9.21255e-008,0.2368
9.21715e-008,0.2340
9.22174e-008,0.2327
9.22633e-008,0.2340
9.23093e-008,0.2372
9.23552e-008,0.2411
9.24011e-008,0.2446
9.24470e-008,0.2474
9.24929e-008,0.2490
9.25389e-008,0.2499
9.25848e-008,0.2506
9.26307e-008,0.2517
9.26767e-008,0.2535
9.27226e-008,0.2553
9.27685e-008,0.2563
9.28144e-008,0.2558
9.28603e-008,0.2539
9.29063e-008,0.2508
9.29522e-008,0.2474
9.29981e-008,0.2448
9.30441e-008,0.2439
9.30900e-008,0.2449
9.31359e-008,0.2474
9.31818e-008,0.2507
9.32277e-008,0.2534
9.32737e-008,0.2549
9.33196e-008,0.2546
9.33655e-008,0.2531
9.34115e-008,0.2510
9.34574e-008,0.2492
9.35033e-008,0.2481
9.35492e-008,0.2481
9.35951e-008,0.2490
9.36411e-008,0.2502
9.36870e-008,0.2513
9.37329e-008,0.2517
9.37789e-008,0.2514
9.38248e-008,0.2506
9.38707e-008,0.2495
9.39166e-008,0.2487
9.39625e-008,0.2485
9.40085e-008,0.2488
9.40544e-008,0.2495
9.41003e-008,0.2501
9.41463e-008,0.2505
9.41922e-008,0.2505
9.42381e-008,0.2501
9.42840e-008,0.2496
9.43299e-008,0.2492
9.43759e-008,0.2490
9.44218e-008,0.2491
9.44677e-008,0.2495
9.45137e-008,0.2499
9.45596e-008,0.2504
9.46055e-008,0.2548
9.46514e-008,0.2790
9.46973e-008,0.3373
9.47433e-008,0.4184
9.47892e-008,0.5205
9.48351e-008,0.6575
9.48811e-008,0.8102
9.49270e-008,0.9492
9.49729e-008,1.0706
9.50188e-008,1.1632
9.50647e-008,1.2119
9.51107e-008,1.2253
9.51566e-008,1.2167
9.52025e-008,1.1932
9.52485e-008,1.1692
9.52944e-008,1.1563
9.53403e-008,1.1549
9.53862e-008,1.1652
9.54321e-008,1.1849
9.54781e-008,1.2053
9.55240e-008,1.2200
9.55699e-008,1.2286
9.56159e-008,1.2317
9.56618e-008,1.2311
9.57077e-008,1.2302
9.57536e-008,1.2308
9.57995e-008,1.2330
9.58455e-008,1.2356
9.58914e-008,1.2373
9.59373e-008,1.2376
9.59833e-008,1.2362
9.60292e-008,1.2329
9.60751e-008,1.2291
9.61210e-008,1.2259
9.61669e-008,1.2236
9.62129e-008,1.2223
9.62588e-008,1.2217
9.63047e-008,1.2210
9.63506e-008,1.2197
9.63966e-008,1.2178
9.64425e-008,1.2158
9.64884e-008,1.2146
9.65344e-008,1.2153
9.65803e-008,1.2178
9.66262e-008,1.2216
9.66721e-008,1.2255
9.67180e-008,1.2283
9.67640e-008,1.2289
9.68099e-008,1.2274
9.68558e-008,1.2243
9.69018e-008,1.2208
9.69477e-008,1.2179
9.69936e-008,1.2165
9.70395e-008,1.2171
9.70854e-008,1.2192
9.71314e-008,1.2218
9.71773e-008,1.2239
9.72232e-008,1.2249
9.72692e-008,1.2246
9.73151e-008,1.2234
9.73610e-008,1.2220
9.74069e-008,1.2210
9.74528e-008,1.2207
9.74988e-008,1.2212
9.75447e-008,1.2222
9.75906e-008,1.2232
9.76366e-008,1.2239
9.76825e-008,1.2240
9.77284e-008,1.2236
9.77743e-008,1.2228
9.78202e-008,1.2221
9.78662e-008,1.2218
9.79121e-008,1.2220
9.79580e-008,1.2226
9.80040e-008,1.2232
9.80499e-008,1.2236
9.80958e-008,1.2237
9.81417e-008,1.2233
9.81876e-008,1.2229
9.82336e-008,1.2225
9.82795e-008,1.2223
9.83254e-008,1.2226
9.83714e-008,1.2230
9.84173e-008,1.2235
