.HEADER
..NAMES
Time,V U3.C3
.DATA
9.08744e-008,1.2699
9.09168e-008,1.2696
9.09592e-008,1.2619
9.10016e-008,1.2630
9.10441e-008,1.2737
9.10865e-008,1.2758
9.11289e-008,1.2606
9.11713e-008,1.1239
9.12137e-008,0.9177
9.12562e-008,0.7670
9.12986e-008,0.5842
9.13410e-008,0.4458
9.13834e-008,0.3502
9.14259e-008,0.2902
9.14683e-008,0.2502
9.15107e-008,0.2365
9.15531e-008,0.2233
9.15956e-008,0.2180
9.16380e-008,0.2176
9.16804e-008,0.2083
9.17229e-008,0.2057
9.17653e-008,0.2012
9.18077e-008,0.2030
9.18501e-008,0.2066
9.18926e-008,0.2172
9.19350e-008,0.2123
9.19774e-008,0.1913
9.20198e-008,0.1921
9.20623e-008,0.2000
9.21047e-008,0.2013
9.21471e-008,0.2105
9.21895e-008,0.2197
9.22320e-008,0.2242
9.22744e-008,0.2285
9.23168e-008,0.2291
9.23592e-008,0.2257
9.24016e-008,0.2268
9.24441e-008,0.2242
9.24865e-008,0.2222
9.25289e-008,0.2228
9.25713e-008,0.2225
9.26138e-008,0.2231
9.26562e-008,0.2257
9.26986e-008,0.2262
9.27410e-008,0.2206
9.27835e-008,0.2195
9.28259e-008,0.2234
9.28683e-008,0.2238
9.29108e-008,0.2233
9.29532e-008,0.2239
9.29956e-008,0.2243
9.30380e-008,0.2788
9.30805e-008,0.4195
9.31229e-008,0.5570
9.31653e-008,0.7460
9.32077e-008,0.8949
9.32502e-008,1.0167
9.32926e-008,1.1066
9.33350e-008,1.1682
9.33774e-008,1.2052
9.34198e-008,1.2281
9.34623e-008,1.2437
9.35047e-008,1.2470
9.35471e-008,1.2575
9.35895e-008,1.2610
9.36320e-008,1.2673
9.36744e-008,1.2694
9.37168e-008,1.2702
9.37592e-008,1.2641
9.38017e-008,1.2606
9.38441e-008,1.2708
9.38865e-008,1.2757
9.39290e-008,1.2768
9.39714e-008,1.2777
9.40138e-008,1.2690
9.40562e-008,1.2617
9.40987e-008,1.2563
9.41411e-008,1.2516
9.41835e-008,1.2495
9.42259e-008,1.2510
9.42684e-008,1.2507
9.43108e-008,1.2526
9.43532e-008,1.2550
9.43956e-008,1.2551
9.44381e-008,1.2563
9.44805e-008,1.2561
9.45229e-008,1.2550
9.45653e-008,1.2534
9.46077e-008,1.2557
9.46502e-008,1.2576
9.46926e-008,1.2571
9.47350e-008,1.2570
9.47774e-008,1.2561
9.48199e-008,1.2551
9.48623e-008,1.2558
9.49047e-008,1.2564
9.49471e-008,1.2566
9.49896e-008,1.2576
9.50320e-008,1.2577
9.50744e-008,1.2574
9.51169e-008,1.2579
9.51593e-008,1.2575
9.52017e-008,1.2572
9.52441e-008,1.2574
9.52866e-008,1.2572
9.53290e-008,1.2568
9.53714e-008,1.2572
9.54138e-008,1.2580
9.54563e-008,1.2578
9.54987e-008,1.2575
9.55411e-008,1.2574
9.55835e-008,1.2573
9.56259e-008,1.2575
9.56684e-008,1.2578
9.57108e-008,1.2577
9.57532e-008,1.2578
9.57956e-008,1.2579
9.58381e-008,1.2576
9.58805e-008,1.2577
9.59229e-008,1.2578
9.59653e-008,1.2577
9.60078e-008,1.2578
9.60502e-008,1.2579
9.60926e-008,1.2578
9.61351e-008,1.2579
9.61775e-008,1.2581
9.62199e-008,1.2581
9.62623e-008,1.2580
9.63048e-008,1.2579
9.63472e-008,1.2579
9.63896e-008,1.2580
9.64320e-008,1.2581
9.64745e-008,1.2581
9.65169e-008,1.2581
9.65593e-008,1.2582
9.66017e-008,1.2581
9.66442e-008,1.2581
9.66866e-008,1.2582
9.67290e-008,1.2570
9.67714e-008,1.2187
9.68138e-008,1.0525
9.68563e-008,0.8948
9.68987e-008,0.7367
9.69411e-008,0.5628
9.69835e-008,0.4357
9.70260e-008,0.3487
9.70684e-008,0.2900
9.71108e-008,0.2542
9.71532e-008,0.2387
9.71957e-008,0.2230
9.72381e-008,0.2226
9.72805e-008,0.2161
9.73230e-008,0.2108
9.73654e-008,0.2088
9.74078e-008,0.2055
9.74502e-008,0.2047
9.74927e-008,0.2101
9.75351e-008,0.2187
9.75775e-008,0.2066
9.76199e-008,0.1937
9.76624e-008,0.2004
9.77048e-008,0.2012
9.77472e-008,0.2037
9.77896e-008,0.2137
9.78321e-008,0.2212
9.78745e-008,0.2258
9.79169e-008,0.2297
9.79593e-008,0.2283
9.80017e-008,0.2273
9.80442e-008,0.2279
9.80866e-008,0.2242
9.81290e-008,0.2242
9.81714e-008,0.2242
9.82139e-008,0.2233
9.82563e-008,0.2242
9.82987e-008,0.2272
9.83412e-008,0.2255
9.83836e-008,0.2209
9.84260e-008,0.2224
9.84684e-008,0.2246
9.85109e-008,0.2237
9.85533e-008,0.2241
9.85957e-008,0.2247
9.86381e-008,0.2239
9.86806e-008,0.2237
9.87230e-008,0.2228
9.87654e-008,0.2218
9.88078e-008,0.2226
9.88503e-008,0.2224
9.88927e-008,0.2220
9.89351e-008,0.2228
9.89775e-008,0.2226
9.90199e-008,0.2224
9.90624e-008,0.2232
9.91048e-008,0.2232
9.91472e-008,0.2217
9.91896e-008,0.2217
9.92321e-008,0.2228
9.92745e-008,0.2226
9.93169e-008,0.2223
9.93593e-008,0.2224
9.94018e-008,0.2222
9.94442e-008,0.2222
9.94866e-008,0.2222
9.95291e-008,0.2219
9.95715e-008,0.2221
9.96139e-008,0.2223
9.96563e-008,0.2220
9.96988e-008,0.2221
9.97412e-008,0.2222
9.97836e-008,0.2219
9.98260e-008,0.2220
9.98685e-008,0.2222
9.99109e-008,0.2218
9.99533e-008,0.2216
9.99957e-008,0.2220
1.000382e-007,0.2220
1.000806e-007,0.2218
1.001230e-007,0.2218
1.001654e-007,0.2218
1.002078e-007,0.2218
1.002503e-007,0.2218
1.002927e-007,0.2217
1.003351e-007,0.2217
1.003775e-007,0.2218
1.004200e-007,0.2217
1.004624e-007,0.2216
1.005048e-007,0.2217
1.005472e-007,0.2216
1.005897e-007,0.2216
1.006321e-007,0.2217
1.006745e-007,0.2216
1.007170e-007,0.2215
1.007594e-007,0.2215
1.008018e-007,0.2216
1.008442e-007,0.2215
1.008867e-007,0.2215
1.009291e-007,0.2215
1.009715e-007,0.2215
1.010139e-007,0.2215
1.010564e-007,0.2214
1.010988e-007,0.2214
1.011412e-007,0.2214
1.011836e-007,0.2214
1.012260e-007,0.2214
1.012685e-007,0.2214
1.013109e-007,0.2214
1.013533e-007,0.2213
1.013957e-007,0.2214
1.014382e-007,0.2243
1.014806e-007,0.2937
1.015230e-007,0.4361
1.015654e-007,0.5795
1.016079e-007,0.7682
1.016503e-007,0.9105
1.016927e-007,1.0300
1.017352e-007,1.1148
1.017776e-007,1.1733
1.018200e-007,1.2076
1.018624e-007,1.2296
1.019049e-007,1.2426
1.019473e-007,1.2483
1.019897e-007,1.2587
1.020321e-007,1.2608
1.020746e-007,1.2666
1.021170e-007,1.2688
1.021594e-007,1.2693
1.022018e-007,1.2625
1.022443e-007,1.2610
1.022867e-007,1.2715
1.023291e-007,1.2754
1.023715e-007,1.2667
1.024139e-007,1.1587
1.024564e-007,0.9467
1.024988e-007,0.7954
1.025412e-007,0.6135
1.025836e-007,0.4662
1.026261e-007,0.3634
1.026685e-007,0.2983
1.027109e-007,0.2549
1.027533e-007,0.2376
1.027958e-007,0.2256
1.028382e-007,0.2164
1.028806e-007,0.2184
1.029231e-007,0.2087
1.029655e-007,0.2059
1.030079e-007,0.2011
1.030503e-007,0.2019
1.030928e-007,0.2050
1.031352e-007,0.2150
1.031776e-007,0.2147
1.032200e-007,0.1936
1.032625e-007,0.1898
1.033049e-007,0.1991
1.033473e-007,0.2001
1.033897e-007,0.2082
1.034321e-007,0.2180
1.034746e-007,0.2231
1.035170e-007,0.2275
1.035594e-007,0.2291
1.036018e-007,0.2255
1.036443e-007,0.2261
1.036867e-007,0.2247
1.037291e-007,0.2218
1.037715e-007,0.2224
1.038140e-007,0.2221
1.038564e-007,0.2225
1.038988e-007,0.2248
1.039413e-007,0.2263
1.039837e-007,0.2212
1.040261e-007,0.2187
1.040685e-007,0.2225
1.041110e-007,0.2236
1.041534e-007,0.2229
1.041958e-007,0.2235
1.042382e-007,0.2235
1.042807e-007,0.2615
1.043231e-007,0.3950
1.043655e-007,0.5301
1.044079e-007,0.7137
1.044504e-007,0.8721
1.044928e-007,0.9973
1.045352e-007,1.0933
1.045776e-007,1.1589
1.046200e-007,1.2003
1.046625e-007,1.2239
1.047049e-007,1.2422
1.047473e-007,1.2455
1.047897e-007,1.2559
1.048322e-007,1.2600
1.048746e-007,1.2660
1.049170e-007,1.2690
1.049594e-007,1.2699
1.050019e-007,1.2654
1.050443e-007,1.2598
1.050867e-007,1.2687
1.051292e-007,1.2753
1.051716e-007,1.2726
1.052140e-007,1.2097
1.052564e-007,1.0051
1.052989e-007,0.8396
1.053413e-007,0.6679
1.053837e-007,0.5042
1.054261e-007,0.3892
1.054686e-007,0.3149
1.055110e-007,0.2657
1.055534e-007,0.2399
1.055958e-007,0.2305
1.056383e-007,0.2170
1.056807e-007,0.2196
1.057231e-007,0.2112
1.057655e-007,0.2067
1.058079e-007,0.2024
1.058504e-007,0.2013
1.058928e-007,0.2039
1.059352e-007,0.2116
1.059776e-007,0.2179
1.060201e-007,0.2000
1.060625e-007,0.1879
1.061049e-007,0.1974
1.061473e-007,0.1996
1.061898e-007,0.2051
1.062322e-007,0.2156
1.062746e-007,0.2221
1.063171e-007,0.2261
1.063595e-007,0.2294
1.064019e-007,0.2266
1.064443e-007,0.2257
1.064868e-007,0.2258
1.065292e-007,0.2221
1.065716e-007,0.2223
1.066140e-007,0.2222
1.066565e-007,0.2223
1.066989e-007,0.2239
1.067413e-007,0.2265
1.067837e-007,0.2232
1.068261e-007,0.2186
1.068686e-007,0.2213
1.069110e-007,0.2238
1.069534e-007,0.2230
1.069958e-007,0.2234
1.070383e-007,0.2234
1.070807e-007,0.2224
1.071231e-007,0.2225
1.071655e-007,0.2214
1.072080e-007,0.2206
1.072504e-007,0.2216
1.072928e-007,0.2213
1.073353e-007,0.2211
1.073777e-007,0.2219
1.074201e-007,0.2216
1.074625e-007,0.2217
1.075050e-007,0.2225
1.075474e-007,0.2220
1.075898e-007,0.2204
1.076322e-007,0.2209
1.076747e-007,0.2221
1.077171e-007,0.2219
1.077595e-007,0.2215
1.078019e-007,0.2215
1.078444e-007,0.2213
1.078868e-007,0.2214
1.079292e-007,0.2214
1.079716e-007,0.2211
1.080140e-007,0.2334
1.080565e-007,0.3376
1.080989e-007,0.4775
1.081413e-007,0.6385
1.081837e-007,0.8181
1.082262e-007,0.9506
1.082686e-007,1.0608
1.083110e-007,1.1356
1.083534e-007,1.1866
1.083959e-007,1.2144
1.084383e-007,1.2360
1.084807e-007,1.2437
1.085232e-007,1.2523
1.085656e-007,1.2593
1.086080e-007,1.2624
1.086504e-007,1.2677
1.086929e-007,1.2693
1.087353e-007,1.2679
1.087777e-007,1.2603
1.088201e-007,1.2640
1.088626e-007,1.2738
1.089050e-007,1.2754
1.089474e-007,1.2777
1.089898e-007,1.2735
1.090322e-007,1.2648
1.090747e-007,1.2587
1.091171e-007,1.2535
1.091595e-007,1.2496
1.092019e-007,1.2496
1.092444e-007,1.2505
1.092868e-007,1.2507
1.093292e-007,1.2539
1.093716e-007,1.2543
1.094141e-007,1.2550
1.094565e-007,1.2559
1.094989e-007,1.2555
1.095414e-007,1.2537
1.095838e-007,1.2536
1.096262e-007,1.2565
1.096686e-007,1.2570
1.097111e-007,1.2566
1.097535e-007,1.2562
1.097959e-007,1.2551
1.098383e-007,1.2548
1.098808e-007,1.2424
1.099232e-007,1.1239
1.099656e-007,0.9444
1.100080e-007,0.8041
1.100505e-007,0.6215
1.100929e-007,0.4777
1.101353e-007,0.3763
1.101777e-007,0.3082
1.102201e-007,0.2631
1.102626e-007,0.2427
1.103050e-007,0.2262
1.103474e-007,0.2197
1.103898e-007,0.2189
1.104323e-007,0.2107
1.104747e-007,0.2090
1.105171e-007,0.2052
1.105595e-007,0.2034
1.106020e-007,0.2053
1.106444e-007,0.2158
1.106868e-007,0.2124
1.107293e-007,0.1951
1.107717e-007,0.1963
1.108141e-007,0.2051
1.108565e-007,0.2916
1.108990e-007,0.4626
1.109414e-007,0.6212
1.109838e-007,0.8139
1.110262e-007,0.9527
1.110687e-007,1.0642
1.111111e-007,1.1383
1.111535e-007,1.1915
1.111959e-007,1.2174
1.112384e-007,1.2352
1.112808e-007,1.2470
1.113232e-007,1.2510
1.113656e-007,1.2616
1.114080e-007,1.2660
1.114505e-007,1.2724
1.114929e-007,1.2693
1.115353e-007,1.2684
1.115777e-007,1.2629
1.116202e-007,1.2624
1.116626e-007,1.2759
1.117050e-007,1.2804
1.117474e-007,1.2792
1.117899e-007,1.2764
1.118323e-007,1.2665
1.118747e-007,1.2586
1.119172e-007,1.2542
1.119596e-007,1.2506
1.120020e-007,1.2490
1.120444e-007,1.2516
1.120869e-007,1.2518
1.121293e-007,1.2542
1.121717e-007,1.2562
1.122141e-007,1.2565
1.122566e-007,1.2564
1.122990e-007,1.2556
1.123414e-007,1.2550
1.123838e-007,1.2540
1.124262e-007,1.2570
1.124687e-007,1.2587
1.125111e-007,1.2575
1.125535e-007,1.2567
1.125959e-007,1.2559
1.126384e-007,1.2552
1.126808e-007,1.2562
1.127232e-007,1.2571
1.127656e-007,1.2571
1.128081e-007,1.2581
1.128505e-007,1.2581
1.128929e-007,1.2577
1.129354e-007,1.2581
1.129778e-007,1.2577
1.130202e-007,1.2574
1.130626e-007,1.2574
1.131051e-007,1.2573
1.131475e-007,1.2571
1.131899e-007,1.2576
1.132323e-007,1.2583
1.132748e-007,1.2579
1.133172e-007,1.2575
1.133596e-007,1.2575
1.134020e-007,1.2575
1.134445e-007,1.2577
1.134869e-007,1.2580
1.135293e-007,1.2579
1.135717e-007,1.2579
1.136141e-007,1.2546
1.136566e-007,1.1894
1.136990e-007,1.0069
1.137414e-007,0.8628
1.137838e-007,0.6911
1.138263e-007,0.5283
1.138687e-007,0.4111
1.139111e-007,0.3324
1.139535e-007,0.2788
1.139960e-007,0.2496
1.140384e-007,0.2345
1.140808e-007,0.2211
1.141233e-007,0.2221
1.141657e-007,0.2135
1.142081e-007,0.2104
1.142505e-007,0.2076
1.142930e-007,0.2050
1.143354e-007,0.2047
1.143778e-007,0.2126
1.144202e-007,0.2176
1.144627e-007,0.2017
1.145051e-007,0.1940
1.145475e-007,0.2018
1.145899e-007,0.2406
1.146323e-007,0.3987
1.146748e-007,0.5547
1.147172e-007,0.7427
1.147596e-007,0.9034
1.148020e-007,1.0252
1.148445e-007,1.1135
1.148869e-007,1.1735
1.149293e-007,1.2110
1.149717e-007,1.2277
1.150142e-007,1.2458
1.150566e-007,1.2484
1.150990e-007,1.2593
1.151415e-007,1.2643
1.151839e-007,1.2714
1.152263e-007,1.2715
1.152687e-007,1.2690
1.153112e-007,1.2665
1.153536e-007,1.2610
1.153960e-007,1.2710
1.154384e-007,1.2809
1.154809e-007,1.2773
1.155233e-007,1.2198
1.155657e-007,1.0189
1.156081e-007,0.8476
1.156506e-007,0.6802
1.156930e-007,0.5144
1.157354e-007,0.3964
1.157778e-007,0.3201
1.158202e-007,0.2706
1.158627e-007,0.2427
1.159051e-007,0.2333
1.159475e-007,0.2193
1.159899e-007,0.2209
1.160324e-007,0.2122
1.160748e-007,0.2074
1.161172e-007,0.2039
1.161596e-007,0.2025
1.162021e-007,0.2055
1.162445e-007,0.2122
1.162869e-007,0.2188
1.163294e-007,0.2019
1.163718e-007,0.1884
1.164142e-007,0.1977
1.164566e-007,0.2240
1.164991e-007,0.3669
1.165415e-007,0.5273
1.165839e-007,0.7044
1.166263e-007,0.8767
1.166688e-007,1.0024
1.167112e-007,1.0979
1.167536e-007,1.1613
1.167960e-007,1.2046
1.168385e-007,1.2225
1.168809e-007,1.2423
1.169233e-007,1.2469
1.169657e-007,1.2571
1.170081e-007,1.2640
1.170506e-007,1.2698
1.170930e-007,1.2713
1.171354e-007,1.2676
1.171778e-007,1.2669
1.172203e-007,1.2613
1.172627e-007,1.2685
1.173051e-007,1.2802
1.173476e-007,1.2795
1.173900e-007,1.2789
1.174324e-007,1.2725
1.174748e-007,1.2630
1.175173e-007,1.2565
1.175597e-007,1.2530
1.176021e-007,1.2495
1.176445e-007,1.2504
1.176870e-007,1.2523
1.177294e-007,1.2525
1.177718e-007,1.2559
1.178142e-007,1.2564
1.178567e-007,1.2568
1.178991e-007,1.2559
1.179415e-007,1.2556
1.179839e-007,1.2547
1.180263e-007,1.2553
1.180688e-007,1.2585
1.181112e-007,1.2584
1.181536e-007,1.2571
1.181960e-007,1.2566
1.182385e-007,1.2557
1.182809e-007,1.2555
1.183233e-007,1.2376
1.183657e-007,1.1022
1.184082e-007,0.9285
1.184506e-007,0.7841
1.184930e-007,0.6022
1.185355e-007,0.4639
1.185779e-007,0.3674
1.186203e-007,0.3023
1.186627e-007,0.2598
1.187052e-007,0.2415
1.187476e-007,0.2252
1.187900e-007,0.2210
1.188324e-007,0.2187
1.188749e-007,0.2112
1.189173e-007,0.2091
1.189597e-007,0.2053
1.190021e-007,0.2040
1.190446e-007,0.2069
1.190870e-007,0.2175
1.191294e-007,0.2112
1.191718e-007,0.1945
1.192142e-007,0.1980
1.192567e-007,0.2014
1.192991e-007,0.2013
1.193415e-007,0.2107
1.193840e-007,0.2193
1.194264e-007,0.2241
1.194688e-007,0.2287
1.195112e-007,0.2287
1.195536e-007,0.2266
1.195961e-007,0.2279
1.196385e-007,0.2249
1.196809e-007,0.2235
1.197234e-007,0.2240
1.197658e-007,0.2230
1.198082e-007,0.2233
1.198506e-007,0.2263
1.198930e-007,0.2264
1.199355e-007,0.2214
1.199779e-007,0.2213
1.200203e-007,0.2242
1.200628e-007,0.2236
1.201052e-007,0.2236
1.201476e-007,0.2245
1.201900e-007,0.2238
1.202325e-007,0.2234
1.202749e-007,0.2229
1.203173e-007,0.2216
1.203597e-007,0.2222
1.204021e-007,0.2224
1.204446e-007,0.2217
1.204870e-007,0.2224
1.205294e-007,0.2225
1.205719e-007,0.2221
1.206143e-007,0.2228
1.206567e-007,0.2232
1.206991e-007,0.2218
1.207415e-007,0.2213
1.207840e-007,0.2224
1.208264e-007,0.2225
1.208688e-007,0.2221
1.209113e-007,0.2222
1.209537e-007,0.2221
1.209961e-007,0.2220
1.210385e-007,0.2221
1.210809e-007,0.2217
1.211234e-007,0.2218
1.211658e-007,0.2222
1.212082e-007,0.2219
1.212507e-007,0.2219
1.212931e-007,0.2220
1.213355e-007,0.2218
1.213779e-007,0.2218
1.214204e-007,0.2220
1.214628e-007,0.2217
1.215052e-007,0.2214
1.215476e-007,0.2217
1.215900e-007,0.2219
1.216325e-007,0.2217
1.216749e-007,0.2216
1.217173e-007,0.2216
1.217598e-007,0.2216
1.218022e-007,0.2217
1.218446e-007,0.2216
1.218870e-007,0.2215
1.219294e-007,0.2216
1.219719e-007,0.2216
1.220143e-007,0.2215
1.220567e-007,0.2215
1.220992e-007,0.2215
1.221416e-007,0.2214
1.221840e-007,0.2215
1.222264e-007,0.2215
1.222688e-007,0.2213
1.223113e-007,0.2214
1.223537e-007,0.2215
1.223961e-007,0.2214
1.224385e-007,0.2214
1.224810e-007,0.2213
1.225234e-007,0.2213
1.225658e-007,0.2214
1.226083e-007,0.2213
1.226507e-007,0.2213
1.226931e-007,0.2213
1.227355e-007,0.2213
1.227779e-007,0.2213
1.228204e-007,0.2213
1.228628e-007,0.2213
1.229052e-007,0.2212
1.229477e-007,0.2213
1.229901e-007,0.2213
1.230325e-007,0.2212
1.230749e-007,0.2212
1.231173e-007,0.2212
1.231598e-007,0.2212
1.232022e-007,0.2212
1.232446e-007,0.2212
1.232871e-007,0.2212
1.233295e-007,0.2212
1.233719e-007,0.2212
1.234143e-007,0.2211
1.234567e-007,0.2211
1.234992e-007,0.2211
1.235416e-007,0.2211
1.235840e-007,0.2211
1.236264e-007,0.2211
1.236689e-007,0.2211
1.237113e-007,0.2211
1.237537e-007,0.2211
