.HEADER
..NAMES
Time,V U2.E7
.DATA
8.89652e-008,1.4460
8.90076e-008,1.4628
8.90501e-008,1.4826
8.90925e-008,1.5058
8.91349e-008,1.5253
8.91773e-008,1.5361
8.92198e-008,1.5421
8.92622e-008,1.5393
8.93046e-008,1.5283
8.93470e-008,1.5211
8.93895e-008,1.5177
8.94319e-008,1.5173
8.94743e-008,1.5193
8.95168e-008,1.5235
8.95592e-008,1.5276
8.96016e-008,1.5275
8.96440e-008,1.5261
8.96865e-008,1.5240
8.97289e-008,1.5198
8.97713e-008,1.5142
8.98137e-008,1.5080
8.98562e-008,1.4999
8.98986e-008,1.4908
8.99410e-008,1.4847
8.99834e-008,1.4805
9.00258e-008,1.4785
9.00683e-008,1.4818
9.01107e-008,1.4870
9.01531e-008,1.4977
9.01955e-008,1.5006
9.02380e-008,1.4148
9.02804e-008,1.3181
9.03228e-008,1.1408
9.03652e-008,0.8993
9.04077e-008,0.6352
9.04501e-008,0.3805
9.04925e-008,0.1533
9.05350e-008,-0.0240
9.05774e-008,-0.1391
9.06198e-008,-0.2211
9.06622e-008,-0.2667
9.07047e-008,-0.2925
9.07471e-008,-0.3140
9.07895e-008,-0.3305
9.08319e-008,-0.3440
9.08744e-008,-0.3499
9.09168e-008,-0.3567
9.09592e-008,-0.3686
9.10016e-008,-0.3554
9.10441e-008,-0.3300
9.10865e-008,-0.2950
9.11289e-008,-0.1841
9.11713e-008,0.0385
9.12137e-008,0.2584
9.12562e-008,0.5746
9.12986e-008,0.8765
9.13410e-008,1.1441
9.13834e-008,1.3484
9.14259e-008,1.4901
9.14683e-008,1.5687
9.15107e-008,1.6075
9.15531e-008,1.6467
9.15956e-008,1.6631
9.16380e-008,1.6807
9.16804e-008,1.6936
9.17229e-008,1.7063
9.17653e-008,1.7094
9.18077e-008,1.6979
9.18501e-008,1.6940
9.18926e-008,1.6816
9.19350e-008,1.6346
9.19774e-008,1.5895
9.20198e-008,1.5345
9.20623e-008,1.4737
9.21047e-008,1.4254
9.21471e-008,1.3980
9.21895e-008,1.3863
9.22320e-008,1.3921
9.22744e-008,1.4126
9.23168e-008,1.4222
9.23592e-008,1.4272
9.24016e-008,1.4291
9.24441e-008,1.4260
9.24865e-008,1.4204
9.25289e-008,1.4146
9.25713e-008,1.4178
9.26138e-008,1.4219
9.26562e-008,1.4240
9.26986e-008,1.4350
9.27410e-008,1.4508
9.27835e-008,1.4694
9.28259e-008,1.4926
9.28683e-008,1.5165
9.29108e-008,1.5329
9.29532e-008,1.5451
9.29956e-008,1.5531
9.30380e-008,1.4635
9.30805e-008,1.3473
9.31229e-008,1.1778
9.31653e-008,0.9312
9.32077e-008,0.6593
9.32502e-008,0.3979
9.32926e-008,0.1657
9.33350e-008,-0.0233
9.33774e-008,-0.1503
9.34198e-008,-0.2359
9.34623e-008,-0.2903
9.35047e-008,-0.3167
9.35471e-008,-0.3397
9.35895e-008,-0.3577
9.36320e-008,-0.3727
9.36744e-008,-0.3754
9.37168e-008,-0.3724
9.37592e-008,-0.3786
9.38017e-008,-0.3622
9.38441e-008,-0.3269
9.38865e-008,-0.2894
9.39290e-008,-0.2116
9.39714e-008,-0.0053
9.40138e-008,0.2005
9.40562e-008,0.4787
9.40987e-008,0.7819
9.41411e-008,1.0506
9.41835e-008,1.2691
9.42259e-008,1.4291
9.42684e-008,1.5262
9.43108e-008,1.5755
9.43532e-008,1.6172
9.43956e-008,1.6442
9.44381e-008,1.6596
9.44805e-008,1.6758
9.45229e-008,1.6874
9.45653e-008,1.6954
9.46077e-008,1.6850
9.46502e-008,1.6769
9.46926e-008,1.6739
9.47350e-008,1.6377
9.47774e-008,1.5965
9.48199e-008,1.5514
9.48623e-008,1.4519
9.49047e-008,1.2575
9.49471e-008,1.0740
9.49896e-008,0.8504
9.50320e-008,0.5832
9.50744e-008,0.3509
9.51169e-008,0.1538
9.51593e-008,-0.0092
9.52017e-008,-0.1281
9.52441e-008,-0.2049
9.52866e-008,-0.2627
9.53290e-008,-0.2987
9.53714e-008,-0.3054
9.54138e-008,-0.3124
9.54563e-008,-0.3197
9.54987e-008,-0.3176
9.55411e-008,-0.3042
9.55835e-008,-0.3001
9.56259e-008,-0.2985
9.56684e-008,-0.2636
9.57108e-008,-0.2242
9.57532e-008,-0.1882
9.57956e-008,-0.1258
9.58381e-008,0.0071
9.58805e-008,0.1487
9.59229e-008,0.3373
9.59653e-008,0.5750
9.60078e-008,0.7971
9.60502e-008,1.0189
9.60926e-008,1.2121
9.61351e-008,1.3541
9.61775e-008,1.4514
9.62199e-008,1.5271
9.62623e-008,1.5832
9.63048e-008,1.6107
9.63472e-008,1.6400
9.63896e-008,1.6635
9.64320e-008,1.6788
9.64745e-008,1.6787
9.65169e-008,1.6795
9.65593e-008,1.6823
9.66017e-008,1.6659
9.66442e-008,1.6466
9.66866e-008,1.6245
9.67290e-008,1.5866
9.67714e-008,1.5515
9.68138e-008,1.5187
9.68563e-008,1.4863
9.68987e-008,1.4623
9.69411e-008,1.4551
9.69835e-008,1.4518
9.70260e-008,1.4453
9.70684e-008,1.4448
9.71108e-008,1.4424
9.71532e-008,1.4372
9.71957e-008,1.4301
9.72381e-008,1.4276
9.72805e-008,1.4282
9.73230e-008,1.4273
9.73654e-008,1.4311
9.74078e-008,1.4375
9.74502e-008,1.4439
9.74927e-008,1.4557
9.75351e-008,1.4702
9.75775e-008,1.4829
9.76199e-008,1.4958
9.76624e-008,1.5094
9.77048e-008,1.5164
9.77472e-008,1.5170
9.77896e-008,1.5179
9.78321e-008,1.5174
9.78745e-008,1.5166
9.79169e-008,1.5172
9.79593e-008,1.5198
9.80017e-008,1.5223
9.80442e-008,1.5235
9.80866e-008,1.5244
9.81290e-008,1.5236
9.81714e-008,1.5212
9.82139e-008,1.5191
9.82563e-008,1.5159
9.82987e-008,1.5107
9.83412e-008,1.5055
9.83836e-008,1.5013
9.84260e-008,1.4958
9.84684e-008,1.4910
9.85109e-008,1.4894
9.85533e-008,1.4893
9.85957e-008,1.4899
9.86381e-008,1.4910
9.86806e-008,1.4918
9.87230e-008,1.4914
9.87654e-008,1.4903
9.88078e-008,1.4893
9.88503e-008,1.4882
9.88927e-008,1.4877
9.89351e-008,1.4885
9.89775e-008,1.4896
9.90199e-008,1.4905
9.90624e-008,1.4922
9.91048e-008,1.4944
9.91472e-008,1.4960
9.91896e-008,1.4977
9.92321e-008,1.4999
9.92745e-008,1.5014
9.93169e-008,1.5019
9.93593e-008,1.5018
9.94018e-008,1.5012
9.94442e-008,1.5003
9.94866e-008,1.5001
9.95291e-008,1.5002
9.95715e-008,1.5006
9.96139e-008,1.5012
9.96563e-008,1.5019
9.96988e-008,1.5020
9.97412e-008,1.5016
9.97836e-008,1.5011
9.98260e-008,1.5006
9.98685e-008,1.4997
9.99109e-008,1.4990
9.99533e-008,1.4984
9.99957e-008,1.4977
1.000382e-007,1.4971
1.000806e-007,1.4966
1.001230e-007,1.4964
1.001654e-007,1.4965
1.002078e-007,1.4970
1.002503e-007,1.4974
1.002927e-007,1.4975
1.003351e-007,1.4974
1.003775e-007,1.4973
1.004200e-007,1.4969
1.004624e-007,1.4966
1.005048e-007,1.4965
1.005472e-007,1.4967
1.005897e-007,1.4969
1.006321e-007,1.4973
1.006745e-007,1.4977
1.007170e-007,1.4979
1.007594e-007,1.4981
1.008018e-007,1.4983
1.008442e-007,1.4985
1.008867e-007,1.4987
1.009291e-007,1.4988
1.009715e-007,1.4987
1.010139e-007,1.4984
1.010564e-007,1.4983
1.010988e-007,1.4982
1.011412e-007,1.4982
1.011836e-007,1.4983
1.012260e-007,1.4985
1.012685e-007,1.4987
1.013109e-007,1.4987
1.013533e-007,1.4986
1.013957e-007,1.5026
1.014382e-007,1.5114
1.014806e-007,1.4346
1.015230e-007,1.3391
1.015654e-007,1.1785
1.016079e-007,0.9414
1.016503e-007,0.6749
1.016927e-007,0.4138
1.017352e-007,0.1776
1.017776e-007,-0.0117
1.018200e-007,-0.1363
1.018624e-007,-0.2221
1.019049e-007,-0.2742
1.019473e-007,-0.2999
1.019897e-007,-0.3208
1.020321e-007,-0.3364
1.020746e-007,-0.3481
1.021170e-007,-0.3515
1.021594e-007,-0.3531
1.022018e-007,-0.3641
1.022443e-007,-0.3548
1.022867e-007,-0.3307
1.023291e-007,-0.2998
1.023715e-007,-0.2106
1.024139e-007,0.0051
1.024564e-007,0.2203
1.024988e-007,0.5227
1.025412e-007,0.8319
1.025836e-007,1.1048
1.026261e-007,1.3178
1.026685e-007,1.4686
1.027109e-007,1.5550
1.027533e-007,1.5966
1.027958e-007,1.6357
1.028382e-007,1.6565
1.028806e-007,1.6721
1.029231e-007,1.6867
1.029655e-007,1.6987
1.030079e-007,1.7053
1.030503e-007,1.6960
1.030928e-007,1.6918
1.031352e-007,1.6857
1.031776e-007,1.6432
1.032200e-007,1.5976
1.032625e-007,1.5454
1.033049e-007,1.4837
1.033473e-007,1.4323
1.033897e-007,1.4019
1.034321e-007,1.3886
1.034746e-007,1.3916
1.035170e-007,1.4117
1.035594e-007,1.4239
1.036018e-007,1.4285
1.036443e-007,1.4315
1.036867e-007,1.4285
1.037291e-007,1.4236
1.037715e-007,1.4170
1.038140e-007,1.4187
1.038564e-007,1.4230
1.038988e-007,1.4240
1.039413e-007,1.4328
1.039837e-007,1.4479
1.040261e-007,1.4655
1.040685e-007,1.4881
1.041110e-007,1.5128
1.041534e-007,1.5307
1.041958e-007,1.5416
1.042382e-007,1.5463
1.042807e-007,1.5390
1.043231e-007,1.5280
1.043655e-007,1.5215
1.044079e-007,1.5181
1.044504e-007,1.5180
1.044928e-007,1.5205
1.045352e-007,1.5255
1.045776e-007,1.5282
1.046200e-007,1.5275
1.046625e-007,1.5264
1.047049e-007,1.5238
1.047473e-007,1.5193
1.047897e-007,1.5138
1.048322e-007,1.5069
1.048746e-007,1.4975
1.049170e-007,1.4887
1.049594e-007,1.4826
1.050019e-007,1.4779
1.050443e-007,1.4776
1.050867e-007,1.4822
1.051292e-007,1.4881
1.051716e-007,1.5073
1.052140e-007,1.4707
1.052564e-007,1.3755
1.052989e-007,1.2556
1.053413e-007,1.0416
1.053837e-007,0.7856
1.054261e-007,0.5225
1.054686e-007,0.2772
1.055110e-007,0.0686
1.055534e-007,-0.0804
1.055958e-007,-0.1778
1.056383e-007,-0.2457
1.056807e-007,-0.2774
1.057231e-007,-0.3020
1.057655e-007,-0.3204
1.058079e-007,-0.3357
1.058504e-007,-0.3465
1.058928e-007,-0.3507
1.059352e-007,-0.3630
1.059776e-007,-0.3666
1.060201e-007,-0.3450
1.060625e-007,-0.3176
1.061049e-007,-0.2746
1.061473e-007,-0.2128
1.061898e-007,-0.1414
1.062322e-007,-0.0713
1.062746e-007,-0.0052
1.063171e-007,0.0454
1.063595e-007,0.0766
1.064019e-007,0.1014
1.064443e-007,0.1146
1.064868e-007,0.1211
1.065292e-007,0.1269
1.065716e-007,0.1339
1.066140e-007,0.1409
1.066565e-007,0.1440
1.066989e-007,0.1483
1.067413e-007,0.1537
1.067837e-007,0.1532
1.068261e-007,0.1477
1.068686e-007,0.1370
1.069110e-007,0.1180
1.069534e-007,0.0912
1.069958e-007,0.0612
1.070383e-007,0.0282
1.070807e-007,0.0060
1.071231e-007,0.0440
1.071655e-007,0.1367
1.072080e-007,0.3078
1.072504e-007,0.5219
1.072928e-007,0.7826
1.073353e-007,1.0373
1.073777e-007,1.2586
1.074201e-007,1.4307
1.074625e-007,1.5482
1.075050e-007,1.6270
1.075474e-007,1.6752
1.075898e-007,1.7124
1.076322e-007,1.7364
1.076747e-007,1.7601
1.077171e-007,1.7815
1.077595e-007,1.7965
1.078019e-007,1.8071
1.078444e-007,1.8155
1.078868e-007,1.8119
1.079292e-007,1.7890
1.079716e-007,1.7445
1.080140e-007,1.6872
1.080565e-007,1.6177
1.080989e-007,1.5469
1.081413e-007,1.4864
1.081837e-007,1.4432
1.082262e-007,1.4203
1.082686e-007,1.4119
1.083110e-007,1.4110
1.083534e-007,1.4097
1.083959e-007,1.4078
1.084383e-007,1.4038
1.084807e-007,1.3960
1.085232e-007,1.3883
1.085656e-007,1.3831
1.086080e-007,1.3796
1.086504e-007,1.3777
1.086929e-007,1.3804
1.087353e-007,1.3913
1.087777e-007,1.4093
1.088201e-007,1.4339
1.088626e-007,1.4624
1.089050e-007,1.4906
1.089474e-007,1.5142
1.089898e-007,1.5294
1.090322e-007,1.5352
1.090747e-007,1.5338
1.091171e-007,1.5308
1.091595e-007,1.5287
1.092019e-007,1.5281
1.092444e-007,1.5302
1.092868e-007,1.5343
1.093292e-007,1.5383
1.093716e-007,1.5407
1.094141e-007,1.5419
1.094565e-007,1.5419
1.094989e-007,1.5397
1.095414e-007,1.5349
1.095838e-007,1.5273
1.096262e-007,1.5172
1.096686e-007,1.5061
1.097111e-007,1.4953
1.097535e-007,1.4866
1.097959e-007,1.4815
1.098383e-007,1.4875
1.098808e-007,1.4963
1.099232e-007,1.4182
1.099656e-007,1.3272
1.100080e-007,1.1600
1.100505e-007,0.9212
1.100929e-007,0.6551
1.101353e-007,0.3963
1.101777e-007,0.1641
1.102201e-007,-0.0184
1.102626e-007,-0.1364
1.103050e-007,-0.2188
1.103474e-007,-0.2658
1.103898e-007,-0.2898
1.104323e-007,-0.3089
1.104747e-007,-0.3232
1.105171e-007,-0.3344
1.105595e-007,-0.3382
1.106020e-007,-0.3441
1.106444e-007,-0.3592
1.106868e-007,-0.3521
1.107293e-007,-0.3313
1.107717e-007,-0.3007
1.108141e-007,-0.2487
1.108565e-007,-0.1805
1.108990e-007,-0.1075
1.109414e-007,-0.0370
1.109838e-007,0.0253
1.110262e-007,0.0652
1.110687e-007,0.0919
1.111111e-007,0.1109
1.111535e-007,0.1185
1.111959e-007,0.1235
1.112384e-007,0.1288
1.112808e-007,0.1359
1.113232e-007,0.1401
1.113656e-007,0.1419
1.114080e-007,0.1475
1.114505e-007,0.1507
1.114929e-007,0.1487
1.115353e-007,0.1427
1.115777e-007,0.1297
1.116202e-007,0.1069
1.116626e-007,0.0780
1.117050e-007,0.0462
1.117474e-007,0.0121
1.117899e-007,0.0174
1.118323e-007,0.0813
1.118747e-007,0.2185
1.119172e-007,0.4100
1.119596e-007,0.6545
1.120020e-007,0.9169
1.120444e-007,1.1573
1.120869e-007,1.3547
1.121293e-007,1.4976
1.121717e-007,1.5934
1.122141e-007,1.6550
1.122566e-007,1.6956
1.122990e-007,1.7251
1.123414e-007,1.7472
1.123838e-007,1.7700
1.124262e-007,1.7887
1.124687e-007,1.8009
1.125111e-007,1.8118
1.125535e-007,1.8160
1.125959e-007,1.8038
1.126384e-007,1.7688
1.126808e-007,1.7169
1.127232e-007,1.6525
1.127656e-007,1.5801
1.128081e-007,1.5135
1.128505e-007,1.4611
1.128929e-007,1.4288
1.129354e-007,1.4144
1.129778e-007,1.4108
1.130202e-007,1.4106
1.130626e-007,1.4086
1.131051e-007,1.4065
1.131475e-007,1.4005
1.131899e-007,1.3924
1.132323e-007,1.3859
1.132748e-007,1.3816
1.133172e-007,1.3785
1.133596e-007,1.3780
1.134020e-007,1.3846
1.134445e-007,1.3993
1.134869e-007,1.4210
1.135293e-007,1.4484
1.135717e-007,1.4774
1.136141e-007,1.5039
1.136566e-007,1.5235
1.136990e-007,1.5336
1.137414e-007,1.5351
1.137838e-007,1.5321
1.138263e-007,1.5296
1.138687e-007,1.5281
1.139111e-007,1.5287
1.139535e-007,1.5320
1.139960e-007,1.5362
1.140384e-007,1.5395
1.140808e-007,1.5412
1.141233e-007,1.5421
1.141657e-007,1.5411
1.142081e-007,1.5377
1.142505e-007,1.5315
1.142930e-007,1.5224
1.143354e-007,1.5115
1.143778e-007,1.5003
1.144202e-007,1.4903
1.144627e-007,1.4833
1.145051e-007,1.4807
1.145475e-007,1.4820
1.145899e-007,1.4847
1.146323e-007,1.4871
1.146748e-007,1.4884
1.147172e-007,1.4879
1.147596e-007,1.4861
1.148020e-007,1.4838
1.148445e-007,1.4820
1.148869e-007,1.4811
1.149293e-007,1.4812
1.149717e-007,1.4821
1.150142e-007,1.4838
1.150566e-007,1.4865
1.150990e-007,1.4903
1.151415e-007,1.4947
1.151839e-007,1.4990
1.152263e-007,1.5028
1.152687e-007,1.5053
1.153112e-007,1.5058
1.153536e-007,1.5046
1.153960e-007,1.5028
1.154384e-007,1.5017
1.154809e-007,1.5144
1.155233e-007,1.4813
1.155657e-007,1.3839
1.156081e-007,1.2678
1.156506e-007,1.0555
1.156930e-007,0.7968
1.157354e-007,0.5276
1.157778e-007,0.2760
1.158202e-007,0.0608
1.158627e-007,-0.0944
1.159051e-007,-0.1937
1.159475e-007,-0.2635
1.159899e-007,-0.2959
1.160324e-007,-0.3184
1.160748e-007,-0.3346
1.161172e-007,-0.3465
1.161596e-007,-0.3525
1.162021e-007,-0.3507
1.162445e-007,-0.3582
1.162869e-007,-0.3615
1.163294e-007,-0.3410
1.163718e-007,-0.3156
1.164142e-007,-0.2748
1.164566e-007,-0.2142
1.164991e-007,-0.1422
1.165415e-007,-0.0704
1.165839e-007,-0.0019
1.166263e-007,0.0519
1.166688e-007,0.0842
1.167112e-007,0.1091
1.167536e-007,0.1226
1.167960e-007,0.1284
1.168385e-007,0.1332
1.168809e-007,0.1391
1.169233e-007,0.1451
1.169657e-007,0.1464
1.170081e-007,0.1485
1.170506e-007,0.1524
1.170930e-007,0.1512
1.171354e-007,0.1458
1.171778e-007,0.1360
1.172203e-007,0.1182
1.172627e-007,0.0919
1.173051e-007,0.0618
1.173476e-007,0.0285
1.173900e-007,0.0034
1.174324e-007,0.0373
1.174748e-007,0.1257
1.175173e-007,0.2947
1.175597e-007,0.5063
1.176021e-007,0.7669
1.176445e-007,1.0237
1.176870e-007,1.2481
1.177294e-007,1.4239
1.177718e-007,1.5446
1.178142e-007,1.6255
1.178567e-007,1.6751
1.178991e-007,1.7126
1.179415e-007,1.7365
1.179839e-007,1.7594
1.180263e-007,1.7804
1.180688e-007,1.7956
1.181112e-007,1.8063
1.181536e-007,1.8153
1.181960e-007,1.8129
1.182385e-007,1.7916
1.182809e-007,1.7478
1.183233e-007,1.6908
1.183657e-007,1.6214
1.184082e-007,1.5499
1.184506e-007,1.4884
1.184930e-007,1.4440
1.185355e-007,1.4202
1.185779e-007,1.4111
1.186203e-007,1.4101
1.186627e-007,1.4090
1.187052e-007,1.4072
1.187476e-007,1.4036
1.187900e-007,1.3963
1.188324e-007,1.3887
1.188749e-007,1.3835
1.189173e-007,1.3799
1.189597e-007,1.3778
1.190021e-007,1.3799
1.190446e-007,1.3902
1.190870e-007,1.4078
1.191294e-007,1.4323
1.191718e-007,1.4609
1.192142e-007,1.4894
1.192567e-007,1.5135
1.192991e-007,1.5293
1.193415e-007,1.5355
1.193840e-007,1.5343
1.194264e-007,1.5312
1.194688e-007,1.5291
1.195112e-007,1.5283
1.195536e-007,1.5302
1.195961e-007,1.5341
1.196385e-007,1.5380
1.196809e-007,1.5405
1.197234e-007,1.5418
1.197658e-007,1.5419
1.198082e-007,1.5399
1.198506e-007,1.5354
1.198930e-007,1.5279
1.199355e-007,1.5179
1.199779e-007,1.5067
1.200203e-007,1.4957
1.200628e-007,1.4868
1.201052e-007,1.4815
1.201476e-007,1.4857
1.201900e-007,1.4983
1.202325e-007,1.4252
1.202749e-007,1.3350
1.203173e-007,1.1759
1.203597e-007,0.9406
1.204021e-007,0.6754
1.204446e-007,0.4153
1.204870e-007,0.1805
1.205294e-007,-0.0068
1.205719e-007,-0.1290
1.206143e-007,-0.2135
1.206567e-007,-0.2636
1.206991e-007,-0.2881
1.207415e-007,-0.3076
1.207840e-007,-0.3221
1.208264e-007,-0.3337
1.208688e-007,-0.3381
1.209113e-007,-0.3431
1.209537e-007,-0.3586
1.209961e-007,-0.3536
1.210385e-007,-0.3331
1.210809e-007,-0.3038
1.211234e-007,-0.2534
1.211658e-007,-0.1860
1.212082e-007,-0.1130
1.212507e-007,-0.0423
1.212931e-007,0.0212
1.213355e-007,0.0628
1.213779e-007,0.0899
1.214204e-007,0.1099
1.214628e-007,0.1181
1.215052e-007,0.1232
1.215476e-007,0.1283
1.215900e-007,0.1354
1.216325e-007,0.1400
1.216749e-007,0.1417
1.217173e-007,0.1470
1.217598e-007,0.1507
1.218022e-007,0.1491
1.218446e-007,0.1434
1.218870e-007,0.1310
1.219294e-007,0.1089
1.219719e-007,0.0803
1.220143e-007,0.0488
1.220567e-007,0.0152
1.220992e-007,-0.0120
1.221416e-007,-0.0293
1.221840e-007,-0.0413
1.222264e-007,-0.0477
1.222688e-007,-0.0498
1.223113e-007,-0.0507
1.223537e-007,-0.0533
1.223961e-007,-0.0566
1.224385e-007,-0.0589
1.224810e-007,-0.0614
1.225234e-007,-0.0638
1.225658e-007,-0.0649
1.226083e-007,-0.0645
1.226507e-007,-0.0621
1.226931e-007,-0.0562
1.227355e-007,-0.0465
1.227779e-007,-0.0347
1.228204e-007,-0.0201
1.228628e-007,-0.0051
1.229052e-007,0.0065
1.229477e-007,0.0144
1.229901e-007,0.0192
1.230325e-007,0.0212
1.230749e-007,0.0213
1.231173e-007,0.0214
1.231598e-007,0.0224
1.232022e-007,0.0238
1.232446e-007,0.0255
1.232871e-007,0.0272
1.233295e-007,0.0283
1.233719e-007,0.0288
1.234143e-007,0.0287
1.234567e-007,0.0275
1.234992e-007,0.0246
1.235416e-007,0.0206
1.235840e-007,0.0154
1.236264e-007,0.0087
1.236689e-007,0.0021
1.237113e-007,-0.0031
1.237537e-007,-0.0067
