.HEADER
..NAMES
Time,V U3.C7&B7
.DATA
9.07047e-008,0.2725
9.07471e-008,0.4262
9.07895e-008,0.6034
9.08319e-008,0.7878
9.08744e-008,0.9382
9.09168e-008,1.0502
9.09592e-008,1.1194
9.10016e-008,1.1704
9.10441e-008,1.2220
9.10865e-008,1.2493
9.11289e-008,1.2514
9.11713e-008,1.2507
9.12137e-008,1.2580
9.12562e-008,1.2595
9.12986e-008,1.2618
9.13410e-008,1.2656
9.13834e-008,1.2692
9.14259e-008,1.2668
9.14683e-008,1.2638
9.15107e-008,1.2653
9.15531e-008,1.2703
9.15956e-008,1.2651
9.16380e-008,1.1901
9.16804e-008,1.0066
9.17229e-008,0.8050
9.17653e-008,0.6225
9.18077e-008,0.4797
9.18501e-008,0.3718
9.18926e-008,0.3026
9.19350e-008,0.2589
9.19774e-008,0.2179
9.20198e-008,0.1978
9.20623e-008,0.2019
9.21047e-008,0.2106
9.21471e-008,0.2068
9.21895e-008,0.2055
9.22320e-008,0.2046
9.22744e-008,0.2050
9.23168e-008,0.2055
9.23592e-008,0.2083
9.24016e-008,0.2085
9.24441e-008,0.2052
9.24865e-008,0.2019
9.25289e-008,0.2035
9.25713e-008,0.2515
9.26138e-008,0.3925
9.26562e-008,0.5677
9.26986e-008,0.7530
9.27410e-008,0.9123
9.27835e-008,1.0312
9.28259e-008,1.1090
9.28683e-008,1.1597
9.29108e-008,1.2134
9.29532e-008,1.2462
9.29956e-008,1.2523
9.30380e-008,1.2498
9.30805e-008,1.2569
9.31229e-008,1.2594
9.31653e-008,1.2611
9.32077e-008,1.2647
9.32502e-008,1.2688
9.32926e-008,1.2677
9.33350e-008,1.2640
9.33774e-008,1.2646
9.34198e-008,1.2694
9.34623e-008,1.2687
9.35047e-008,1.2143
9.35471e-008,1.0471
9.35895e-008,0.8431
9.36320e-008,0.6558
9.36744e-008,0.5042
9.37168e-008,0.3904
9.37592e-008,0.3128
9.38017e-008,0.2675
9.38441e-008,0.2246
9.38865e-008,0.1997
9.39290e-008,0.1996
9.39714e-008,0.2101
9.40138e-008,0.2077
9.40562e-008,0.2056
9.40987e-008,0.2048
9.41411e-008,0.2049
9.41835e-008,0.2053
9.42259e-008,0.2077
9.42684e-008,0.2089
9.43108e-008,0.2059
9.43532e-008,0.2025
9.43956e-008,0.2018
9.44381e-008,0.2347
9.44805e-008,0.3598
9.45229e-008,0.5326
9.45653e-008,0.7170
9.46077e-008,0.8849
9.46502e-008,1.0106
9.46926e-008,1.0974
9.47350e-008,1.1494
9.47774e-008,1.2037
9.48199e-008,1.2420
9.48623e-008,1.2528
9.49047e-008,1.2494
9.49471e-008,1.2554
9.49896e-008,1.2594
9.50320e-008,1.2606
9.50744e-008,1.2640
9.51169e-008,1.2682
9.51593e-008,1.2684
9.52017e-008,1.2645
9.52441e-008,1.2641
9.52866e-008,1.2683
9.53290e-008,1.2705
9.53714e-008,1.2336
9.54138e-008,1.0865
9.54563e-008,0.8818
9.54987e-008,0.6906
9.55411e-008,0.5302
9.55835e-008,0.4104
9.56259e-008,0.3244
9.56684e-008,0.2759
9.57108e-008,0.2322
9.57532e-008,0.2027
9.57956e-008,0.1978
9.58381e-008,0.2089
9.58805e-008,0.2087
9.59229e-008,0.2056
9.59653e-008,0.2050
9.60078e-008,0.2047
9.60502e-008,0.2052
9.60926e-008,0.2070
9.61351e-008,0.2091
9.61775e-008,0.2065
9.62199e-008,0.2032
9.62623e-008,0.2011
9.63048e-008,0.2220
9.63472e-008,0.3287
9.63896e-008,0.4980
9.64320e-008,0.6803
9.64745e-008,0.8556
9.65169e-008,0.9886
9.65593e-008,1.0842
9.66017e-008,1.1396
9.66442e-008,1.1933
9.66866e-008,1.2367
9.67290e-008,1.2526
9.67714e-008,1.2497
9.68138e-008,1.2538
9.68563e-008,1.2592
9.68987e-008,1.2601
9.69411e-008,1.2632
9.69835e-008,1.2674
9.70260e-008,1.2689
9.70684e-008,1.2651
9.71108e-008,1.2638
9.71532e-008,1.2673
9.71957e-008,1.2712
9.72381e-008,1.2479
9.72805e-008,1.1237
9.73230e-008,0.9212
9.73654e-008,0.7266
9.74078e-008,0.5579
9.74502e-008,0.4316
9.74927e-008,0.3377
9.75351e-008,0.2841
9.75775e-008,0.2405
9.76199e-008,0.2065
9.76624e-008,0.1968
9.77048e-008,0.2070
9.77472e-008,0.2097
9.77896e-008,0.2058
9.78321e-008,0.2052
9.78745e-008,0.2046
9.79169e-008,0.2052
9.79593e-008,0.2064
9.80017e-008,0.2091
9.80442e-008,0.2072
9.80866e-008,0.2038
9.81290e-008,0.2010
9.81714e-008,0.2130
9.82139e-008,0.3001
9.82563e-008,0.4637
9.82987e-008,0.6436
9.83412e-008,0.8244
9.83836e-008,0.9653
9.84260e-008,1.0691
9.84684e-008,1.1301
9.85109e-008,1.1825
9.85533e-008,1.2303
9.85957e-008,1.2516
9.86381e-008,1.2504
9.86806e-008,1.2522
9.87230e-008,1.2588
9.87654e-008,1.2597
9.88078e-008,1.2625
9.88503e-008,1.2666
9.88927e-008,1.2692
9.89351e-008,1.2659
9.89775e-008,1.2637
9.90199e-008,1.2663
9.90624e-008,1.2710
9.91048e-008,1.2580
9.91472e-008,1.1575
9.91896e-008,0.9614
9.92321e-008,0.7634
9.92745e-008,0.5874
9.93169e-008,0.4538
9.93593e-008,0.3528
9.94018e-008,0.2926
9.94442e-008,0.2491
9.94866e-008,0.2114
9.95291e-008,0.1967
9.95715e-008,0.2046
9.96139e-008,0.2104
9.96563e-008,0.2061
9.96988e-008,0.2054
9.97412e-008,0.2045
9.97836e-008,0.2051
9.98260e-008,0.2058
9.98685e-008,0.2089
9.99109e-008,0.2079
9.99533e-008,0.2045
9.99957e-008,0.2013
1.000382e-007,0.2072
1.000806e-007,0.2748
1.001230e-007,0.4296
1.001654e-007,0.6072
1.002078e-007,0.7913
1.002503e-007,0.9409
1.002927e-007,1.0521
1.003351e-007,1.1204
1.003775e-007,1.1715
1.004200e-007,1.2229
1.004624e-007,1.2496
1.005048e-007,1.2513
1.005472e-007,1.2508
1.005897e-007,1.2581
1.006321e-007,1.2595
1.006745e-007,1.2619
1.007170e-007,1.2657
1.007594e-007,1.2692
1.008018e-007,1.2667
1.008442e-007,1.2637
1.008867e-007,1.2654
1.009291e-007,1.2704
1.009715e-007,1.2646
1.010139e-007,1.1872
1.010564e-007,1.0021
1.010988e-007,0.8008
1.011412e-007,0.6188
1.011836e-007,0.4770
1.012260e-007,0.3697
1.012685e-007,0.3015
1.013109e-007,0.2579
1.013533e-007,0.2171
1.013957e-007,0.1976
1.014382e-007,0.2021
1.014806e-007,0.2106
1.015230e-007,0.2067
1.015654e-007,0.2055
1.016079e-007,0.2046
1.016503e-007,0.2051
1.016927e-007,0.2055
1.017352e-007,0.2084
1.017776e-007,0.2084
1.018200e-007,0.2051
1.018624e-007,0.2018
1.019049e-007,0.2037
1.019473e-007,0.2533
1.019897e-007,0.3959
1.020321e-007,0.5714
1.020746e-007,0.7567
1.021170e-007,0.9151
1.021594e-007,1.0333
1.022018e-007,1.1101
1.022443e-007,1.1608
1.022867e-007,1.2143
1.023291e-007,1.2466
1.023715e-007,1.2522
1.024139e-007,1.2498
1.024564e-007,1.2570
1.024988e-007,1.2594
1.025412e-007,1.2612
1.025836e-007,1.2648
1.026261e-007,1.2689
1.026685e-007,1.2676
1.027109e-007,1.2640
1.027533e-007,1.2647
1.027958e-007,1.2695
1.028382e-007,1.2685
1.028806e-007,1.2120
1.029231e-007,1.0426
1.029655e-007,0.8388
1.030079e-007,0.6520
1.030503e-007,0.5014
1.030928e-007,0.3883
1.031352e-007,0.3115
1.031776e-007,0.2665
1.032200e-007,0.2238
1.032625e-007,0.1994
1.033049e-007,0.1998
1.033473e-007,0.2102
1.033897e-007,0.2076
1.034321e-007,0.2055
1.034746e-007,0.2047
1.035170e-007,0.2049
1.035594e-007,0.2053
1.036018e-007,0.2077
1.036443e-007,0.2089
1.036867e-007,0.2058
1.037291e-007,0.2024
1.037715e-007,0.2019
1.038140e-007,0.2360
1.038564e-007,0.3630
1.038988e-007,0.5363
1.039413e-007,0.7208
1.039837e-007,0.8878
1.040261e-007,1.0128
1.040685e-007,1.0987
1.041110e-007,1.1504
1.041534e-007,1.2048
1.041958e-007,1.2425
1.042382e-007,1.2527
1.042807e-007,1.2494
1.043231e-007,1.2556
1.043655e-007,1.2594
1.044079e-007,1.2606
1.044504e-007,1.2640
1.044928e-007,1.2683
1.045352e-007,1.2683
1.045776e-007,1.2644
1.046200e-007,1.2641
1.046625e-007,1.2684
1.047049e-007,1.2704
1.047473e-007,1.2318
1.047897e-007,1.0822
1.048322e-007,0.8774
1.048746e-007,0.6867
1.049170e-007,0.5272
1.049594e-007,0.4081
1.050019e-007,0.3229
1.050443e-007,0.2749
1.050867e-007,0.2313
1.051292e-007,0.2022
1.051716e-007,0.1979
1.052140e-007,0.2090
1.052564e-007,0.2086
1.052989e-007,0.2056
1.053413e-007,0.2050
1.053837e-007,0.2047
1.054261e-007,0.2052
1.054686e-007,0.2071
1.055110e-007,0.2091
1.055534e-007,0.2065
1.055958e-007,0.2031
1.056383e-007,0.2011
1.056807e-007,0.2229
1.057231e-007,0.3317
1.057655e-007,0.5016
1.058079e-007,0.6842
1.058504e-007,0.8588
1.058928e-007,0.9910
1.059352e-007,1.0856
1.059776e-007,1.1406
1.060201e-007,1.1944
1.060625e-007,1.2374
1.061049e-007,1.2527
1.061473e-007,1.2496
1.061898e-007,1.2539
1.062322e-007,1.2592
1.062746e-007,1.2601
1.063171e-007,1.2633
1.063595e-007,1.2675
1.064019e-007,1.2689
1.064443e-007,1.2650
1.064868e-007,1.2638
1.065292e-007,1.2674
1.065716e-007,1.2711
1.066140e-007,1.2467
1.066565e-007,1.1197
1.066989e-007,0.9167
1.067413e-007,0.7225
1.067837e-007,0.5546
1.068261e-007,0.4292
1.068686e-007,0.3360
1.069110e-007,0.2832
1.069534e-007,0.2395
1.069958e-007,0.2060
1.070383e-007,0.1968
1.070807e-007,0.2072
1.071231e-007,0.2096
1.071655e-007,0.2057
1.072080e-007,0.2052
1.072504e-007,0.2046
1.072928e-007,0.2052
1.073353e-007,0.2064
1.073777e-007,0.2091
1.074201e-007,0.2071
1.074625e-007,0.2037
1.075050e-007,0.2010
1.075474e-007,0.2136
1.075898e-007,0.3028
1.076322e-007,0.4673
1.076747e-007,0.6475
1.077171e-007,0.8278
1.077595e-007,0.9679
1.078019e-007,1.0708
1.078444e-007,1.1311
1.078868e-007,1.1836
1.079292e-007,1.2311
1.079716e-007,1.2517
1.080140e-007,1.2503
1.080565e-007,1.2523
1.080989e-007,1.2589
1.081413e-007,1.2597
1.081837e-007,1.2626
1.082262e-007,1.2666
1.082686e-007,1.2692
1.083110e-007,1.2658
1.083534e-007,1.2636
1.083959e-007,1.2664
1.084383e-007,1.2710
1.084807e-007,1.2572
1.085232e-007,1.1541
1.085656e-007,0.9568
1.086080e-007,0.7592
1.086504e-007,0.5839
1.086929e-007,0.4513
1.087353e-007,0.3510
1.087777e-007,0.2916
1.088201e-007,0.2482
1.088626e-007,0.2107
1.089050e-007,0.1966
1.089474e-007,0.2049
1.089898e-007,0.2103
1.090322e-007,0.2060
1.090747e-007,0.2054
1.091171e-007,0.2045
1.091595e-007,0.2052
1.092019e-007,0.2059
1.092444e-007,0.2089
1.092868e-007,0.2078
1.093292e-007,0.2044
1.093716e-007,0.2012
1.094141e-007,0.2075
1.094565e-007,0.2770
1.094989e-007,0.4331
1.095414e-007,0.6110
1.095838e-007,0.7950
1.096262e-007,0.9435
1.096686e-007,1.0540
1.097111e-007,1.1215
1.097535e-007,1.1726
1.097959e-007,1.2237
1.098383e-007,1.2499
1.098808e-007,1.2512
1.099232e-007,1.2509
1.099656e-007,1.2582
1.100080e-007,1.2595
1.100505e-007,1.2619
1.100929e-007,1.2658
1.101353e-007,1.2692
1.101777e-007,1.2666
1.102201e-007,1.2637
1.102626e-007,1.2655
1.103050e-007,1.2704
1.103474e-007,1.2641
1.103898e-007,1.1843
1.104323e-007,0.9975
1.104747e-007,0.7966
1.105171e-007,0.6152
1.105595e-007,0.4744
1.106020e-007,0.3677
1.106444e-007,0.3004
1.106868e-007,0.2569
1.107293e-007,0.2164
1.107717e-007,0.1974
1.108141e-007,0.2024
1.108565e-007,0.2106
1.108990e-007,0.2066
1.109414e-007,0.2055
1.109838e-007,0.2046
1.110262e-007,0.2051
1.110687e-007,0.2055
1.111111e-007,0.2084
1.111535e-007,0.2084
1.111959e-007,0.2050
1.112384e-007,0.2017
1.112808e-007,0.2039
1.113232e-007,0.2551
1.113656e-007,0.3993
1.114080e-007,0.5751
1.114505e-007,0.7604
1.114929e-007,0.9179
1.115353e-007,1.0354
1.115777e-007,1.1112
1.116202e-007,1.1618
1.116626e-007,1.2153
1.117050e-007,1.2470
1.117474e-007,1.2521
1.117899e-007,1.2498
1.118323e-007,1.2571
1.118747e-007,1.2594
1.119172e-007,1.2613
1.119596e-007,1.2649
1.120020e-007,1.2689
1.120444e-007,1.2675
1.120869e-007,1.2639
1.121293e-007,1.2647
1.121717e-007,1.2695
1.122141e-007,1.2682
1.122566e-007,1.2097
1.122990e-007,1.0382
1.123414e-007,0.8345
1.123838e-007,0.6482
1.124262e-007,0.4986
1.124687e-007,0.3861
1.125111e-007,0.3103
1.125535e-007,0.2656
1.125959e-007,0.2230
1.126384e-007,0.1991
1.126808e-007,0.2000
1.127232e-007,0.2103
1.127656e-007,0.2075
1.128081e-007,0.2055
1.128505e-007,0.2047
1.128929e-007,0.2049
1.129354e-007,0.2053
1.129778e-007,0.2078
1.130202e-007,0.2088
1.130626e-007,0.2057
1.131051e-007,0.2023
1.131475e-007,0.2020
1.131899e-007,0.2374
1.132323e-007,0.3662
1.132748e-007,0.5399
1.133172e-007,0.7246
1.133596e-007,0.8908
1.134020e-007,1.0150
1.134445e-007,1.0999
1.134869e-007,1.1515
1.135293e-007,1.2058
1.135717e-007,1.2430
1.136141e-007,1.2527
1.136566e-007,1.2494
1.136990e-007,1.2557
1.137414e-007,1.2593
1.137838e-007,1.2607
1.138263e-007,1.2641
1.138687e-007,1.2684
1.139111e-007,1.2682
1.139535e-007,1.2643
1.139960e-007,1.2642
1.140384e-007,1.2685
1.140808e-007,1.2702
1.141233e-007,1.2298
1.141657e-007,1.0777
1.142081e-007,0.8728
1.142505e-007,0.6826
1.142930e-007,0.5241
1.143354e-007,0.4058
1.143778e-007,0.3215
1.144202e-007,0.2740
1.144627e-007,0.2304
1.145051e-007,0.2018
1.145475e-007,0.1981
1.145899e-007,0.2092
1.146323e-007,0.2084
1.146748e-007,0.2056
1.147172e-007,0.2049
1.147596e-007,0.2048
1.148020e-007,0.2052
1.148445e-007,0.2071
1.148869e-007,0.2091
1.149293e-007,0.2064
1.149717e-007,0.2030
1.150142e-007,0.2011
1.150566e-007,0.2239
1.150990e-007,0.3346
1.151415e-007,0.5051
1.151839e-007,0.6880
1.152263e-007,0.8619
1.152687e-007,0.9933
1.153112e-007,1.0871
1.153536e-007,1.1416
1.153960e-007,1.1956
1.154384e-007,1.2379
1.154809e-007,1.2527
1.155233e-007,1.2495
1.155657e-007,1.2541
1.156081e-007,1.2592
1.156506e-007,1.2602
1.156930e-007,1.2634
1.157354e-007,1.2676
1.157778e-007,1.2688
1.158202e-007,1.2649
1.158627e-007,1.2638
1.159051e-007,1.2675
1.159475e-007,1.2711
1.159899e-007,1.2452
1.160324e-007,1.1156
1.160748e-007,0.9122
1.161172e-007,0.7183
1.161596e-007,0.5514
1.162021e-007,0.4267
1.162445e-007,0.3344
1.162869e-007,0.2822
1.163294e-007,0.2386
1.163718e-007,0.2055
1.164142e-007,0.1968
1.164566e-007,0.2074
1.164991e-007,0.2095
1.165415e-007,0.2057
1.165839e-007,0.2051
1.166263e-007,0.2046
1.166688e-007,0.2052
1.167112e-007,0.2065
1.167536e-007,0.2091
1.167960e-007,0.2070
1.168385e-007,0.2036
1.168809e-007,0.2010
1.169233e-007,0.2143
1.169657e-007,0.3053
1.170081e-007,0.4707
1.170506e-007,0.6512
1.170930e-007,0.8311
1.171354e-007,0.9703
1.171778e-007,1.0724
1.172203e-007,1.1321
1.172627e-007,1.1847
1.173051e-007,1.2318
1.173476e-007,1.2519
1.173900e-007,1.2502
1.174324e-007,1.2524
1.174748e-007,1.2589
1.175173e-007,1.2598
1.175597e-007,1.2627
1.176021e-007,1.2668
1.176445e-007,1.2692
1.176870e-007,1.2657
1.177294e-007,1.2636
1.177718e-007,1.2664
1.178142e-007,1.2710
1.178567e-007,1.2561
1.178991e-007,1.1504
1.179415e-007,0.9523
1.179839e-007,0.7550
1.180263e-007,0.5805
1.180688e-007,0.4487
1.181112e-007,0.3491
1.181536e-007,0.2906
1.181960e-007,0.2472
1.182385e-007,0.2102
1.182809e-007,0.1965
1.183233e-007,0.2051
1.183657e-007,0.2103
1.184082e-007,0.2060
1.184506e-007,0.2053
1.184930e-007,0.2045
1.185355e-007,0.2052
1.185779e-007,0.2059
1.186203e-007,0.2089
1.186627e-007,0.2077
1.187052e-007,0.2043
1.187476e-007,0.2012
1.187900e-007,0.2080
1.188324e-007,0.2792
1.188749e-007,0.4364
1.189173e-007,0.6147
1.189597e-007,0.7985
1.190021e-007,0.9461
1.190446e-007,1.0558
1.190870e-007,1.1225
1.191294e-007,1.1738
1.191718e-007,1.2245
1.192142e-007,1.2501
1.192567e-007,1.2511
1.192991e-007,1.2510
1.193415e-007,1.2582
1.193840e-007,1.2595
1.194264e-007,1.2620
1.194688e-007,1.2659
1.195112e-007,1.2692
1.195536e-007,1.2665
1.195961e-007,1.2636
1.196385e-007,1.2655
1.196809e-007,1.2705
1.197234e-007,1.2634
1.197658e-007,1.1810
1.198082e-007,0.9929
1.198506e-007,0.7923
1.198930e-007,0.6115
1.199355e-007,0.4717
1.199779e-007,0.3657
1.200203e-007,0.2993
1.200628e-007,0.2559
1.201052e-007,0.2157
1.201476e-007,0.1972
1.201900e-007,0.2026
1.202325e-007,0.2106
1.202749e-007,0.2065
1.203173e-007,0.2054
1.203597e-007,0.2045
1.204021e-007,0.2051
1.204446e-007,0.2056
1.204870e-007,0.2084
1.205294e-007,0.2083
1.205719e-007,0.2050
1.206143e-007,0.2017
1.206567e-007,0.2042
1.206991e-007,0.2570
1.207415e-007,0.4025
1.207840e-007,0.5787
1.208264e-007,0.7641
1.208688e-007,0.9207
1.209113e-007,1.0373
1.209537e-007,1.1123
1.209961e-007,1.1629
1.210385e-007,1.2162
1.210809e-007,1.2473
1.211234e-007,1.2521
1.211658e-007,1.2499
1.212082e-007,1.2572
1.212507e-007,1.2594
1.212931e-007,1.2613
1.213355e-007,1.2650
1.213779e-007,1.2690
1.214204e-007,1.2673
1.214628e-007,1.2639
1.215052e-007,1.2648
1.215476e-007,1.2696
1.215900e-007,1.2677
1.216325e-007,1.2069
1.216749e-007,1.0336
1.217173e-007,0.8301
1.217598e-007,0.6443
1.218022e-007,0.4957
1.218446e-007,0.3839
1.218870e-007,0.3090
1.219294e-007,0.2646
1.219719e-007,0.2222
1.220143e-007,0.1988
1.220567e-007,0.2002
1.220992e-007,0.2103
1.221416e-007,0.2073
1.221840e-007,0.2055
1.222264e-007,0.2047
1.222688e-007,0.2050
1.223113e-007,0.2053
1.223537e-007,0.2078
1.223961e-007,0.2088
1.224385e-007,0.2056
1.224810e-007,0.2023
1.225234e-007,0.2021
1.225658e-007,0.2389
1.226083e-007,0.3694
1.226507e-007,0.5434
1.226931e-007,0.7284
1.227355e-007,0.8937
1.227779e-007,1.0172
1.228204e-007,1.1012
1.228628e-007,1.1525
1.229052e-007,1.2068
1.229477e-007,1.2435
1.229901e-007,1.2527
1.230325e-007,1.2494
1.230749e-007,1.2558
1.231173e-007,1.2593
1.231598e-007,1.2607
1.232022e-007,1.2642
1.232446e-007,1.2685
1.232871e-007,1.2681
1.233295e-007,1.2643
1.233719e-007,1.2642
1.234143e-007,1.2686
1.234567e-007,1.2700
1.234992e-007,1.2275
1.235416e-007,1.0735
1.235840e-007,0.8687
1.236264e-007,0.6789
1.236689e-007,0.5213
1.237113e-007,0.4036
1.237537e-007,0.3203
