.HEADER
..NAMES
Time,V U3.C7&B7
.DATA
8.74804e-008,-1.0685
8.75228e-008,-1.0680
8.75652e-008,-1.0576
8.76076e-008,-1.0551
8.76501e-008,-1.0589
8.76925e-008,-1.0554
8.77349e-008,-1.0530
8.77773e-008,-1.0616
8.78197e-008,-1.0711
8.78622e-008,-1.0328
8.79046e-008,-0.8131
8.79470e-008,-0.4399
8.79894e-008,-0.0597
8.80319e-008,0.2841
8.80743e-008,0.5461
8.81167e-008,0.7374
8.81591e-008,0.8519
8.82016e-008,0.9402
8.82440e-008,1.0199
8.82864e-008,1.0503
8.83289e-008,1.0417
8.83713e-008,1.0478
8.84137e-008,1.0680
8.84561e-008,1.0710
8.84986e-008,1.0593
8.85410e-008,1.0534
8.85834e-008,1.0564
8.86258e-008,1.0542
8.86683e-008,1.0520
8.87107e-008,1.0592
8.87531e-008,1.0693
8.87955e-008,1.0403
8.88380e-008,0.8420
8.88804e-008,0.4750
8.89228e-008,0.0945
8.89652e-008,-0.2530
8.90076e-008,-0.5228
8.90501e-008,-0.7253
8.90925e-008,-0.8476
8.91349e-008,-0.9320
8.91773e-008,-1.0125
8.92198e-008,-1.0514
8.92622e-008,-1.0478
8.93046e-008,-1.0496
8.93470e-008,-1.0664
8.93895e-008,-1.0693
8.94319e-008,-1.0595
8.94743e-008,-1.0545
8.95168e-008,-1.0586
8.95592e-008,-1.0564
8.96016e-008,-1.0528
8.96440e-008,-1.0592
8.96865e-008,-1.0704
8.97289e-008,-1.0499
8.97713e-008,-0.8739
8.98137e-008,-0.5157
8.98562e-008,-0.1330
8.98986e-008,0.2229
8.99410e-008,0.5006
8.99834e-008,0.7059
9.00258e-008,0.8342
9.00683e-008,0.9222
9.01107e-008,1.0074
9.01531e-008,1.0487
9.01955e-008,1.0438
9.02380e-008,1.0443
9.02804e-008,1.0649
9.03228e-008,1.0720
9.03652e-008,1.0619
9.04077e-008,1.0534
9.04501e-008,1.0560
9.04925e-008,1.0550
9.05350e-008,1.0519
9.05774e-008,1.0570
9.06198e-008,1.0682
9.06622e-008,1.0542
9.07047e-008,0.8990
9.07471e-008,0.5509
9.07895e-008,0.1679
9.08319e-008,-0.1905
9.08744e-008,-0.4756
9.09168e-008,-0.6914
9.09592e-008,-0.8295
9.10016e-008,-0.9149
9.10441e-008,-0.9991
9.10865e-008,-1.0479
9.11289e-008,-1.0498
9.11713e-008,-1.0471
9.12137e-008,-1.0636
9.12562e-008,-1.0702
9.12986e-008,-1.0617
9.13410e-008,-1.0544
9.13834e-008,-1.0579
9.14259e-008,-1.0574
9.14683e-008,-1.0529
9.15107e-008,-1.0570
9.15531e-008,-1.0689
9.15956e-008,-1.0608
9.16380e-008,-0.9267
9.16804e-008,-0.5915
9.17229e-008,-0.2070
9.17653e-008,0.1583
9.18077e-008,0.4526
9.18501e-008,0.6714
9.18926e-008,0.8148
9.19350e-008,0.9045
9.19774e-008,0.9931
9.20198e-008,1.0451
9.20623e-008,1.0463
9.21047e-008,1.0418
9.21471e-008,1.0611
9.21895e-008,1.0723
9.22320e-008,1.0645
9.22744e-008,1.0539
9.23168e-008,1.0554
9.23592e-008,1.0557
9.24016e-008,1.0521
9.24441e-008,1.0552
9.24865e-008,1.0664
9.25289e-008,1.0628
9.25713e-008,0.9475
9.26138e-008,0.6264
9.26562e-008,0.2418
9.26986e-008,-0.1249
9.27410e-008,-0.4260
9.27835e-008,-0.6544
9.28259e-008,-0.8091
9.28683e-008,-0.8983
9.29108e-008,-0.9842
9.29532e-008,-1.0425
9.29956e-008,-1.0517
9.30380e-008,-1.0457
9.30805e-008,-1.0602
9.31229e-008,-1.0704
9.31653e-008,-1.0639
9.32077e-008,-1.0548
9.32502e-008,-1.0570
9.32926e-008,-1.0582
9.33350e-008,-1.0534
9.33774e-008,-1.0552
9.34198e-008,-1.0668
9.34623e-008,-1.0671
9.35047e-008,-0.9705
9.35471e-008,-0.6662
9.35895e-008,-0.2815
9.36320e-008,0.0906
9.36744e-008,0.4018
9.37168e-008,0.6339
9.37592e-008,0.7931
9.38017e-008,0.8874
9.38441e-008,0.9771
9.38865e-008,1.0393
9.39290e-008,1.0486
9.39714e-008,1.0404
9.40138e-008,1.0568
9.40562e-008,1.0718
9.40987e-008,1.0670
9.41411e-008,1.0551
9.41835e-008,1.0546
9.42259e-008,1.0562
9.42684e-008,1.0526
9.43108e-008,1.0537
9.43532e-008,1.0642
9.43956e-008,1.0674
9.44381e-008,0.9868
9.44805e-008,0.7002
9.45229e-008,0.3163
9.45653e-008,-0.0564
9.46077e-008,-0.3737
9.46502e-008,-0.6147
9.46926e-008,-0.7857
9.47350e-008,-0.8821
9.47774e-008,-0.9680
9.48199e-008,-1.0349
9.48623e-008,-1.0530
9.49047e-008,-1.0453
9.49471e-008,-1.0566
9.49896e-008,-1.0699
9.50320e-008,-1.0660
9.50744e-008,-1.0558
9.51169e-008,-1.0560
9.51593e-008,-1.0587
9.52017e-008,-1.0543
9.52441e-008,-1.0539
9.52866e-008,-1.0644
9.53290e-008,-1.0702
9.53714e-008,-1.0050
9.54138e-008,-0.7384
9.54563e-008,-0.3564
9.54987e-008,0.0204
9.55411e-008,0.3479
9.55835e-008,0.5937
9.56259e-008,0.7685
9.56684e-008,0.8706
9.57108e-008,0.9600
9.57532e-008,1.0314
9.57956e-008,1.0502
9.58381e-008,1.0404
9.58805e-008,1.0524
9.59229e-008,1.0705
9.59653e-008,1.0692
9.60078e-008,1.0569
9.60502e-008,1.0539
9.60926e-008,1.0565
9.61351e-008,1.0533
9.61775e-008,1.0527
9.62199e-008,1.0618
9.62623e-008,1.0693
9.63048e-008,1.0169
9.63472e-008,0.7706
9.63896e-008,0.3912
9.64320e-008,0.0143
9.64745e-008,-0.3183
9.65169e-008,-0.5724
9.65593e-008,-0.7590
9.66017e-008,-0.8660
9.66442e-008,-0.9511
9.66866e-008,-1.0254
9.67290e-008,-1.0531
9.67714e-008,-1.0460
9.68138e-008,-1.0530
9.68563e-008,-1.0686
9.68987e-008,-1.0678
9.69411e-008,-1.0574
9.69835e-008,-1.0551
9.70260e-008,-1.0589
9.70684e-008,-1.0552
9.71108e-008,-1.0531
9.71532e-008,-1.0619
9.71957e-008,-1.0711
9.72381e-008,-1.0307
9.72805e-008,-0.8063
9.73230e-008,-0.4317
9.73654e-008,-0.0517
9.74078e-008,0.2906
9.74502e-008,0.5509
9.74927e-008,0.7406
9.75351e-008,0.8538
9.75775e-008,0.9422
9.76199e-008,1.0212
9.76624e-008,1.0505
9.77048e-008,1.0415
9.77472e-008,1.0482
9.77896e-008,1.0683
9.78321e-008,1.0709
9.78745e-008,1.0591
9.79169e-008,1.0534
9.79593e-008,1.0564
9.80017e-008,1.0541
9.80442e-008,1.0521
9.80866e-008,1.0595
9.81290e-008,1.0694
9.81714e-008,1.0386
9.82139e-008,0.8356
9.82563e-008,0.4668
9.82987e-008,0.0866
9.83412e-008,-0.2595
9.83836e-008,-0.5278
9.84260e-008,-0.7288
9.84684e-008,-0.8495
9.85109e-008,-0.9338
9.85533e-008,-1.0139
9.85957e-008,-1.0517
9.86381e-008,-1.0475
9.86806e-008,-1.0498
9.87230e-008,-1.0666
9.87654e-008,-1.0692
9.88078e-008,-1.0593
9.88503e-008,-1.0545
9.88927e-008,-1.0586
9.89351e-008,-1.0563
9.89775e-008,-1.0527
9.90199e-008,-1.0594
9.90624e-008,-1.0706
9.91048e-008,-1.0486
9.91472e-008,-0.8679
9.91896e-008,-0.5075
9.92321e-008,-0.1250
9.92745e-008,0.2297
9.93169e-008,0.5057
9.93593e-008,0.7095
9.94018e-008,0.8362
9.94442e-008,0.9241
9.94866e-008,1.0090
9.95291e-008,1.0491
9.95715e-008,1.0436
9.96139e-008,1.0446
9.96563e-008,1.0653
9.96988e-008,1.0720
9.97412e-008,1.0616
9.97836e-008,1.0533
9.98260e-008,1.0561
9.98685e-008,1.0549
9.99109e-008,1.0519
9.99533e-008,1.0573
9.99957e-008,1.0684
1.000382e-007,1.0532
1.000806e-007,0.8935
1.001230e-007,0.5428
1.001654e-007,0.1599
1.002078e-007,-0.1974
1.002503e-007,-0.4808
1.002927e-007,-0.6952
1.003351e-007,-0.8315
1.003775e-007,-0.9167
1.004200e-007,-1.0007
1.004624e-007,-1.0485
1.005048e-007,-1.0495
1.005472e-007,-1.0473
1.005897e-007,-1.0639
1.006321e-007,-1.0701
1.006745e-007,-1.0614
1.007170e-007,-1.0543
1.007594e-007,-1.0580
1.008018e-007,-1.0573
1.008442e-007,-1.0528
1.008867e-007,-1.0572
1.009291e-007,-1.0691
1.009715e-007,-1.0600
1.010139e-007,-0.9217
1.010564e-007,-0.5834
1.010988e-007,-0.1990
1.011412e-007,0.1654
1.011836e-007,0.4580
1.012260e-007,0.6753
1.012685e-007,0.8171
1.013109e-007,0.9064
1.013533e-007,0.9948
1.013957e-007,1.0457
1.014382e-007,1.0461
1.014806e-007,1.0420
1.015230e-007,1.0616
1.015654e-007,1.0724
1.016079e-007,1.0643
1.016503e-007,1.0538
1.016927e-007,1.0555
1.017352e-007,1.0556
1.017776e-007,1.0521
1.018200e-007,1.0554
1.018624e-007,1.0666
1.019049e-007,1.0623
1.019473e-007,0.9430
1.019897e-007,0.6184
1.020321e-007,0.2338
1.020746e-007,-0.1321
1.021170e-007,-0.4315
1.021594e-007,-0.6586
1.022018e-007,-0.8114
1.022443e-007,-0.9000
1.022867e-007,-0.9858
1.023291e-007,-1.0432
1.023715e-007,-1.0515
1.024139e-007,-1.0457
1.024564e-007,-1.0606
1.024988e-007,-1.0704
1.025412e-007,-1.0636
1.025836e-007,-1.0547
1.026261e-007,-1.0571
1.026685e-007,-1.0581
1.027109e-007,-1.0533
1.027533e-007,-1.0554
1.027958e-007,-1.0670
1.028382e-007,-1.0667
1.028806e-007,-0.9665
1.029231e-007,-0.6583
1.029655e-007,-0.2734
1.030079e-007,0.0981
1.030503e-007,0.4075
1.030928e-007,0.6381
1.031352e-007,0.7957
1.031776e-007,0.8892
1.032200e-007,0.9790
1.032625e-007,1.0402
1.033049e-007,1.0484
1.033473e-007,1.0405
1.033897e-007,1.0574
1.034321e-007,1.0720
1.034746e-007,1.0668
1.035170e-007,1.0550
1.035594e-007,1.0547
1.036018e-007,1.0562
1.036443e-007,1.0526
1.036867e-007,1.0539
1.037291e-007,1.0645
1.037715e-007,1.0672
1.038140e-007,0.9833
1.038564e-007,0.6925
1.038988e-007,0.3081
1.039413e-007,-0.0639
1.039837e-007,-0.3795
1.040261e-007,-0.6191
1.040685e-007,-0.7884
1.041110e-007,-0.8838
1.041534e-007,-0.9698
1.041958e-007,-1.0359
1.042382e-007,-1.0529
1.042807e-007,-1.0452
1.043231e-007,-1.0570
1.043655e-007,-1.0700
1.044079e-007,-1.0657
1.044504e-007,-1.0556
1.044928e-007,-1.0561
1.045352e-007,-1.0587
1.045776e-007,-1.0541
1.046200e-007,-1.0540
1.046625e-007,-1.0646
1.047049e-007,-1.0701
1.047473e-007,-1.0021
1.047897e-007,-0.7309
1.048322e-007,-0.3482
1.048746e-007,0.0282
1.049170e-007,0.3539
1.049594e-007,0.5982
1.050019e-007,0.7714
1.050443e-007,0.8724
1.050867e-007,0.9619
1.051292e-007,1.0324
1.051716e-007,1.0501
1.052140e-007,1.0403
1.052564e-007,1.0529
1.052989e-007,1.0708
1.053413e-007,1.0690
1.053837e-007,1.0567
1.054261e-007,1.0539
1.054686e-007,1.0565
1.055110e-007,1.0532
1.055534e-007,1.0528
1.055958e-007,1.0621
1.056383e-007,1.0693
1.056807e-007,1.0144
1.057231e-007,0.7634
1.057655e-007,0.3830
1.058079e-007,0.0065
1.058504e-007,-0.3244
1.058928e-007,-0.5771
1.059352e-007,-0.7621
1.059776e-007,-0.8678
1.060201e-007,-0.9529
1.060625e-007,-1.0266
1.061049e-007,-1.0532
1.061473e-007,-1.0458
1.061898e-007,-1.0533
1.062322e-007,-1.0688
1.062746e-007,-1.0676
1.063171e-007,-1.0571
1.063595e-007,-1.0552
1.064019e-007,-1.0589
1.064443e-007,-1.0551
1.064868e-007,-1.0531
1.065292e-007,-1.0621
1.065716e-007,-1.0711
1.066140e-007,-1.0286
1.066565e-007,-0.7994
1.066989e-007,-0.4235
1.067413e-007,-0.0437
1.067837e-007,0.2970
1.068261e-007,0.5557
1.068686e-007,0.7439
1.069110e-007,0.8557
1.069534e-007,0.9441
1.069958e-007,1.0225
1.070383e-007,1.0506
1.070807e-007,1.0413
1.071231e-007,1.0487
1.071655e-007,1.0687
1.072080e-007,1.0708
1.072504e-007,1.0589
1.072928e-007,1.0534
1.073353e-007,1.0565
1.073777e-007,1.0541
1.074201e-007,1.0522
1.074625e-007,1.0597
1.075050e-007,1.0696
1.075474e-007,1.0370
1.075898e-007,0.8292
1.076322e-007,0.4586
1.076747e-007,0.0786
1.077171e-007,-0.2661
1.077595e-007,-0.5327
1.078019e-007,-0.7323
1.078444e-007,-0.8513
1.078868e-007,-0.9356
1.079292e-007,-1.0153
1.079716e-007,-1.0520
1.080140e-007,-1.0473
1.080565e-007,-1.0500
1.080989e-007,-1.0669
1.081413e-007,-1.0691
1.081837e-007,-1.0590
1.082262e-007,-1.0545
1.082686e-007,-1.0586
1.083110e-007,-1.0562
1.083534e-007,-1.0527
1.083959e-007,-1.0596
1.084383e-007,-1.0707
1.084807e-007,-1.0472
1.085232e-007,-0.8619
1.085656e-007,-0.4993
1.086080e-007,-0.1168
1.086504e-007,0.2366
1.086929e-007,0.5108
1.087353e-007,0.7131
1.087777e-007,0.8382
1.088201e-007,0.9261
1.088626e-007,1.0104
1.089050e-007,1.0494
1.089474e-007,1.0433
1.089898e-007,1.0449
1.090322e-007,1.0657
1.090747e-007,1.0720
1.091171e-007,1.0614
1.091595e-007,1.0533
1.092019e-007,1.0561
1.092444e-007,1.0549
1.092868e-007,1.0519
1.093292e-007,1.0575
1.093716e-007,1.0686
1.094141e-007,1.0522
1.094565e-007,0.8880
1.094989e-007,0.5346
1.095414e-007,0.1518
1.095838e-007,-0.2044
1.096262e-007,-0.4861
1.096686e-007,-0.6991
1.097111e-007,-0.8336
1.097535e-007,-0.9184
1.097959e-007,-1.0022
1.098383e-007,-1.0490
1.098808e-007,-1.0493
1.099232e-007,-1.0474
1.099656e-007,-1.0642
1.100080e-007,-1.0701
1.100505e-007,-1.0612
1.100929e-007,-1.0543
1.101353e-007,-1.0581
1.101777e-007,-1.0572
1.102201e-007,-1.0528
1.102626e-007,-1.0574
1.103050e-007,-1.0693
1.103474e-007,-1.0593
1.103898e-007,-0.9166
1.104323e-007,-0.5753
1.104747e-007,-0.1908
1.105171e-007,0.1727
1.105595e-007,0.4633
1.106020e-007,0.6792
1.106444e-007,0.8193
1.106868e-007,0.9083
1.107293e-007,0.9964
1.107717e-007,1.0463
1.108141e-007,1.0458
1.108565e-007,1.0422
1.108990e-007,1.0620
1.109414e-007,1.0725
1.109838e-007,1.0640
1.110262e-007,1.0537
1.110687e-007,1.0555
1.111111e-007,1.0556
1.111535e-007,1.0521
1.111959e-007,1.0556
1.112384e-007,1.0669
1.112808e-007,1.0617
1.113232e-007,0.9385
1.113656e-007,0.6105
1.114080e-007,0.2257
1.114505e-007,-0.1394
1.114929e-007,-0.4370
1.115353e-007,-0.6627
1.115777e-007,-0.8138
1.116202e-007,-0.9017
1.116626e-007,-0.9875
1.117050e-007,-1.0439
1.117474e-007,-1.0513
1.117899e-007,-1.0457
1.118323e-007,-1.0609
1.118747e-007,-1.0704
1.119172e-007,-1.0634
1.119596e-007,-1.0546
1.120020e-007,-1.0572
1.120444e-007,-1.0580
1.120869e-007,-1.0532
1.121293e-007,-1.0555
1.121717e-007,-1.0672
1.122141e-007,-1.0663
1.122566e-007,-0.9625
1.122990e-007,-0.6505
1.123414e-007,-0.2653
1.123838e-007,0.1056
1.124262e-007,0.4132
1.124687e-007,0.6423
1.125111e-007,0.7982
1.125535e-007,0.8911
1.125959e-007,0.9808
1.126384e-007,1.0410
1.126808e-007,1.0483
1.127232e-007,1.0405
1.127656e-007,1.0578
1.128081e-007,1.0722
1.128505e-007,1.0666
1.128929e-007,1.0548
1.129354e-007,1.0548
1.129778e-007,1.0562
1.130202e-007,1.0525
1.130626e-007,1.0540
1.131051e-007,1.0647
1.131475e-007,1.0668
1.131899e-007,0.9795
1.132323e-007,0.6846
1.132748e-007,0.2999
1.133172e-007,-0.0716
1.133596e-007,-0.3854
1.134020e-007,-0.6236
1.134445e-007,-0.7912
1.134869e-007,-0.8855
1.135293e-007,-0.9716
1.135717e-007,-1.0368
1.136141e-007,-1.0528
1.136566e-007,-1.0452
1.136990e-007,-1.0573
1.137414e-007,-1.0701
1.137838e-007,-1.0655
1.138263e-007,-1.0555
1.138687e-007,-1.0562
1.139111e-007,-1.0586
1.139535e-007,-1.0540
1.139960e-007,-1.0541
1.140384e-007,-1.0649
1.140808e-007,-1.0697
1.141233e-007,-0.9987
1.141657e-007,-0.7232
1.142081e-007,-0.3399
1.142505e-007,0.0361
1.142930e-007,0.3600
1.143354e-007,0.6027
1.143778e-007,0.7743
1.144202e-007,0.8743
1.144627e-007,0.9639
1.145051e-007,1.0334
1.145475e-007,1.0501
1.145899e-007,1.0403
1.146323e-007,1.0534
1.146748e-007,1.0710
1.147172e-007,1.0688
1.147596e-007,1.0565
1.148020e-007,1.0540
1.148445e-007,1.0565
1.148869e-007,1.0532
1.149293e-007,1.0529
1.149717e-007,1.0624
1.150142e-007,1.0691
1.150566e-007,1.0116
1.150990e-007,0.7561
1.151415e-007,0.3749
1.151839e-007,-0.0013
1.152263e-007,-0.3307
1.152687e-007,-0.5818
1.153112e-007,-0.7652
1.153536e-007,-0.8695
1.153960e-007,-0.9547
1.154384e-007,-1.0277
1.154809e-007,-1.0533
1.155233e-007,-1.0457
1.155657e-007,-1.0537
1.156081e-007,-1.0690
1.156506e-007,-1.0674
1.156930e-007,-1.0569
1.157354e-007,-1.0552
1.157778e-007,-1.0588
1.158202e-007,-1.0550
1.158627e-007,-1.0531
1.159051e-007,-1.0623
1.159475e-007,-1.0710
1.159899e-007,-1.0262
1.160324e-007,-0.7924
1.160748e-007,-0.4153
1.161172e-007,-0.0357
1.161596e-007,0.3035
1.162021e-007,0.5605
1.162445e-007,0.7471
1.162869e-007,0.8576
1.163294e-007,0.9461
1.163718e-007,1.0237
1.164142e-007,1.0507
1.164566e-007,1.0412
1.164991e-007,1.0491
1.165415e-007,1.0690
1.165839e-007,1.0707
1.166263e-007,1.0586
1.166688e-007,1.0535
1.167112e-007,1.0565
1.167536e-007,1.0540
1.167960e-007,1.0522
1.168385e-007,1.0600
1.168809e-007,1.0696
1.169233e-007,1.0350
1.169657e-007,0.8226
1.170081e-007,0.4505
1.170506e-007,0.0708
1.170930e-007,-0.2727
1.171354e-007,-0.5376
1.171778e-007,-0.7357
1.172203e-007,-0.8531
1.172627e-007,-0.9374
1.173051e-007,-1.0166
1.173476e-007,-1.0523
1.173900e-007,-1.0471
1.174324e-007,-1.0503
1.174748e-007,-1.0671
1.175173e-007,-1.0690
1.175597e-007,-1.0588
1.176021e-007,-1.0545
1.176445e-007,-1.0586
1.176870e-007,-1.0560
1.177294e-007,-1.0527
1.177718e-007,-1.0598
1.178142e-007,-1.0707
1.178567e-007,-1.0455
1.178991e-007,-0.8557
1.179415e-007,-0.4913
1.179839e-007,-0.1089
1.180263e-007,0.2434
1.180688e-007,0.5158
1.181112e-007,0.7166
1.181536e-007,0.8402
1.181960e-007,0.9281
1.182385e-007,1.0118
1.182809e-007,1.0497
1.183233e-007,1.0432
1.183657e-007,1.0453
1.184082e-007,1.0661
1.184506e-007,1.0719
1.184930e-007,1.0612
1.185355e-007,1.0533
1.185779e-007,1.0562
1.186203e-007,1.0548
1.186627e-007,1.0520
1.187052e-007,1.0577
1.187476e-007,1.0687
1.187900e-007,1.0508
1.188324e-007,0.8823
1.188749e-007,0.5266
1.189173e-007,0.1439
1.189597e-007,-0.2113
1.190021e-007,-0.4913
1.190446e-007,-0.7029
1.190870e-007,-0.8356
1.191294e-007,-0.9203
1.191718e-007,-1.0036
1.192142e-007,-1.0494
1.192567e-007,-1.0491
1.192991e-007,-1.0476
1.193415e-007,-1.0644
1.193840e-007,-1.0700
1.194264e-007,-1.0609
1.194688e-007,-1.0542
1.195112e-007,-1.0581
1.195536e-007,-1.0571
1.195961e-007,-1.0527
1.196385e-007,-1.0576
1.196809e-007,-1.0694
1.197234e-007,-1.0581
1.197658e-007,-0.9113
1.198082e-007,-0.5672
1.198506e-007,-0.1828
1.198930e-007,0.1799
1.199355e-007,0.4687
1.199779e-007,0.6830
1.200203e-007,0.8215
1.200628e-007,0.9103
1.201052e-007,0.9980
1.201476e-007,1.0467
1.201900e-007,1.0456
1.202325e-007,1.0424
1.202749e-007,1.0625
1.203173e-007,1.0725
1.203597e-007,1.0638
1.204021e-007,1.0537
1.204446e-007,1.0556
1.204870e-007,1.0556
1.205294e-007,1.0521
1.205719e-007,1.0558
1.206143e-007,1.0671
1.206567e-007,1.0608
1.206991e-007,0.9336
1.207415e-007,0.6024
1.207840e-007,0.2178
1.208264e-007,-0.1466
1.208688e-007,-0.4425
1.209113e-007,-0.6668
1.209537e-007,-0.8161
1.209961e-007,-0.9035
1.210385e-007,-0.9891
1.210809e-007,-1.0446
1.211234e-007,-1.0512
1.211658e-007,-1.0458
1.212082e-007,-1.0612
1.212507e-007,-1.0704
1.212931e-007,-1.0632
1.213355e-007,-1.0545
1.213779e-007,-1.0573
1.214204e-007,-1.0579
1.214628e-007,-1.0532
1.215052e-007,-1.0557
1.215476e-007,-1.0674
1.215900e-007,-1.0656
1.216325e-007,-0.9580
1.216749e-007,-0.6426
1.217173e-007,-0.2572
1.217598e-007,0.1131
1.218022e-007,0.4188
1.218446e-007,0.6464
1.218870e-007,0.8007
1.219294e-007,0.8930
1.219719e-007,0.9825
1.220143e-007,1.0416
1.220567e-007,1.0481
1.220992e-007,1.0407
1.221416e-007,1.0583
1.221840e-007,1.0723
1.222264e-007,1.0664
1.222688e-007,1.0547
1.223113e-007,1.0549
1.223537e-007,1.0562
1.223961e-007,1.0525
1.224385e-007,1.0542
1.224810e-007,1.0650
1.225234e-007,1.0664
1.225658e-007,0.9758
1.226083e-007,0.6771
1.226507e-007,0.2921
1.226931e-007,-0.0790
1.227355e-007,-0.3911
1.227779e-007,-0.6279
1.228204e-007,-0.7938
1.228628e-007,-0.8872
1.229052e-007,-0.9733
1.229477e-007,-1.0377
1.229901e-007,-1.0527
1.230325e-007,-1.0452
1.230749e-007,-1.0576
1.231173e-007,-1.0701
1.231598e-007,-1.0653
1.232022e-007,-1.0554
1.232446e-007,-1.0563
1.232871e-007,-1.0585
1.233295e-007,-1.0539
1.233719e-007,-1.0542
1.234143e-007,-1.0651
1.234567e-007,-1.0693
1.234992e-007,-0.9940
1.235416e-007,-0.7141
1.235840e-007,-0.3307
1.236264e-007,0.0444
1.236689e-007,0.3665
1.237113e-007,0.6077
1.237537e-007,0.7773
