.HEADER
..NAMES
Time,V U3.F3&G3
.DATA
8.74804e-008,-1.0423
8.75228e-008,-1.0679
8.75652e-008,-1.0900
8.76076e-008,-1.0912
8.76501e-008,-1.0780
8.76925e-008,-1.0649
8.77349e-008,-1.0618
8.77773e-008,-1.0642
8.78197e-008,-1.0533
8.78622e-008,-0.9799
8.79046e-008,-0.7061
8.79470e-008,-0.3824
8.79894e-008,-0.0455
8.80319e-008,0.3074
8.80743e-008,0.5860
8.81167e-008,0.7753
8.81591e-008,0.8978
8.82016e-008,0.9636
8.82440e-008,0.9968
8.82864e-008,1.0023
8.83289e-008,1.0068
8.83713e-008,1.0188
8.84137e-008,1.0383
8.84561e-008,1.0646
8.84986e-008,1.0876
8.85410e-008,1.0899
8.85834e-008,1.0774
8.86258e-008,1.0651
8.86683e-008,1.0608
8.87107e-008,1.0634
8.87531e-008,1.0540
8.87955e-008,0.9940
8.88380e-008,0.7397
8.88804e-008,0.4121
8.89228e-008,0.0795
8.89652e-008,-0.2768
8.90076e-008,-0.5647
8.90501e-008,-0.7600
8.90925e-008,-0.8904
8.91349e-008,-0.9602
8.91773e-008,-0.9960
8.92198e-008,-1.0030
8.92622e-008,-1.0074
8.93046e-008,-1.0185
8.93470e-008,-1.0373
8.93895e-008,-1.0630
8.94319e-008,-1.0867
8.94743e-008,-1.0929
8.95168e-008,-1.0807
8.95592e-008,-1.0671
8.96016e-008,-1.0613
8.96440e-008,-1.0644
8.96865e-008,-1.0571
8.97289e-008,-1.0075
8.97713e-008,-0.7717
8.98137e-008,-0.4427
8.98562e-008,-0.1166
8.98986e-008,0.2423
8.99410e-008,0.5398
8.99834e-008,0.7430
9.00258e-008,0.8799
9.00683e-008,0.9529
9.01107e-008,0.9934
9.01531e-008,1.0019
9.01955e-008,1.0053
9.02380e-008,1.0161
9.02804e-008,1.0336
9.03228e-008,1.0595
9.03652e-008,1.0840
9.04077e-008,1.0915
9.04501e-008,1.0798
9.04925e-008,1.0674
9.05350e-008,1.0606
9.05774e-008,1.0634
9.06198e-008,1.0573
9.06622e-008,1.0170
9.07047e-008,0.8038
9.07471e-008,0.4731
9.07895e-008,0.1500
9.08319e-008,-0.2107
9.08744e-008,-0.5165
9.09168e-008,-0.7267
9.09592e-008,-0.8708
9.10016e-008,-0.9491
9.10441e-008,-0.9922
9.10865e-008,-1.0023
9.11289e-008,-1.0061
9.11713e-008,-1.0159
9.12137e-008,-1.0327
9.12562e-008,-1.0580
9.12986e-008,-1.0826
9.13410e-008,-1.0939
9.13834e-008,-1.0834
9.14259e-008,-1.0696
9.14683e-008,-1.0613
9.15107e-008,-1.0641
9.15531e-008,-1.0598
9.15956e-008,-1.0266
9.16380e-008,-0.8341
9.16804e-008,-0.5039
9.17229e-008,-0.1857
9.17653e-008,0.1749
9.18077e-008,0.4894
9.18501e-008,0.7086
9.18926e-008,0.8591
9.19350e-008,0.9413
9.19774e-008,0.9887
9.20198e-008,1.0013
9.20623e-008,1.0041
9.21047e-008,1.0136
9.21471e-008,1.0293
9.21895e-008,1.0543
9.22320e-008,1.0798
9.22744e-008,1.0923
9.23168e-008,1.0824
9.23592e-008,1.0698
9.24016e-008,1.0609
9.24441e-008,1.0629
9.24865e-008,1.0598
9.25289e-008,1.0325
9.25713e-008,0.8632
9.26138e-008,0.5355
9.26562e-008,0.2178
9.26986e-008,-0.1422
9.27410e-008,-0.4640
9.27835e-008,-0.6914
9.28259e-008,-0.8483
9.28683e-008,-0.9370
9.29108e-008,-0.9868
9.29532e-008,-1.0015
9.29956e-008,-1.0050
9.30380e-008,-1.0135
9.30805e-008,-1.0286
9.31229e-008,-1.0530
9.31653e-008,-1.0780
9.32077e-008,-1.0938
9.32502e-008,-1.0861
9.32926e-008,-1.0723
9.33350e-008,-1.0618
9.33774e-008,-1.0634
9.34198e-008,-1.0619
9.34623e-008,-1.0392
9.35047e-008,-0.8904
9.35471e-008,-0.5671
9.35895e-008,-0.2518
9.36320e-008,0.1054
9.36744e-008,0.4348
9.37168e-008,0.6720
9.37592e-008,0.8353
9.38017e-008,0.9288
9.38441e-008,0.9822
9.38865e-008,1.0005
9.39290e-008,1.0033
9.39714e-008,1.0112
9.40138e-008,1.0254
9.40562e-008,1.0491
9.40987e-008,1.0751
9.41411e-008,1.0920
9.41835e-008,1.0850
9.42259e-008,1.0722
9.42684e-008,1.0617
9.43108e-008,1.0622
9.43532e-008,1.0616
9.43956e-008,1.0425
9.44381e-008,0.9153
9.44805e-008,0.6001
9.45229e-008,0.2827
9.45653e-008,-0.0718
9.46077e-008,-0.4075
9.46502e-008,-0.6539
9.46926e-008,-0.8228
9.47350e-008,-0.9238
9.47774e-008,-0.9798
9.48199e-008,-1.0004
9.48623e-008,-1.0042
9.49047e-008,-1.0113
9.49471e-008,-1.0249
9.49896e-008,-1.0479
9.50320e-008,-1.0733
9.50744e-008,-1.0927
9.51169e-008,-1.0887
9.51593e-008,-1.0750
9.52017e-008,-1.0630
9.52441e-008,-1.0626
9.52866e-008,-1.0634
9.53290e-008,-1.0474
9.53714e-008,-0.9383
9.54138e-008,-0.6324
9.54563e-008,-0.3149
9.54987e-008,0.0342
9.55411e-008,0.3762
9.55835e-008,0.6330
9.56259e-008,0.8084
9.56684e-008,0.9151
9.57108e-008,0.9742
9.57532e-008,0.9992
9.57956e-008,1.0027
9.58381e-008,1.0090
9.58805e-008,1.0221
9.59229e-008,1.0439
9.59653e-008,1.0702
9.60078e-008,1.0905
9.60502e-008,1.0875
9.60926e-008,1.0747
9.61351e-008,1.0631
9.61775e-008,1.0614
9.62199e-008,1.0628
9.62623e-008,1.0491
9.63048e-008,0.9582
9.63472e-008,0.6662
9.63896e-008,0.3449
9.64320e-008,-0.0001
9.64745e-008,-0.3472
9.65169e-008,-0.6135
9.65593e-008,-0.7944
9.66017e-008,-0.9091
9.66442e-008,-0.9713
9.66866e-008,-0.9988
9.67290e-008,-1.0036
9.67714e-008,-1.0093
9.68138e-008,-1.0217
9.68563e-008,-1.0428
9.68987e-008,-1.0684
9.69411e-008,-1.0904
9.69835e-008,-1.0910
9.70260e-008,-1.0777
9.70684e-008,-1.0646
9.71108e-008,-1.0619
9.71532e-008,-1.0642
9.71957e-008,-1.0529
9.72381e-008,-0.9766
9.72805e-008,-0.6989
9.73230e-008,-0.3759
9.73654e-008,-0.0377
9.74078e-008,0.3143
9.74502e-008,0.5908
9.74927e-008,0.7787
9.75351e-008,0.8997
9.75775e-008,0.9647
9.76199e-008,0.9971
9.76624e-008,1.0023
9.77048e-008,1.0070
9.77472e-008,1.0191
9.77896e-008,1.0388
9.78321e-008,1.0652
9.78745e-008,1.0880
9.79169e-008,1.0897
9.79593e-008,1.0771
9.80017e-008,1.0649
9.80442e-008,1.0608
9.80866e-008,1.0634
9.81290e-008,1.0537
9.81714e-008,0.9913
9.82139e-008,0.7326
9.82563e-008,0.4056
9.82987e-008,0.0719
9.83412e-008,-0.2839
9.83836e-008,-0.5697
9.84260e-008,-0.7635
9.84684e-008,-0.8924
9.85109e-008,-0.9613
9.85533e-008,-0.9963
9.85957e-008,-1.0030
9.86381e-008,-1.0075
9.86806e-008,-1.0188
9.87230e-008,-1.0378
9.87654e-008,-1.0635
9.88078e-008,-1.0871
9.88503e-008,-1.0928
9.88927e-008,-1.0804
9.89351e-008,-1.0668
9.89775e-008,-1.0613
9.90199e-008,-1.0644
9.90624e-008,-1.0567
9.91048e-008,-1.0052
9.91472e-008,-0.7648
9.91896e-008,-0.4361
9.92321e-008,-0.1091
9.92745e-008,0.2495
9.93169e-008,0.5450
9.93593e-008,0.7466
9.94018e-008,0.8820
9.94442e-008,0.9541
9.94866e-008,0.9939
9.95291e-008,1.0019
9.95715e-008,1.0054
9.96139e-008,1.0164
9.96563e-008,1.0341
9.96988e-008,1.0601
9.97412e-008,1.0845
9.97836e-008,1.0914
9.98260e-008,1.0796
9.98685e-008,1.0671
9.99109e-008,1.0606
9.99533e-008,1.0634
9.99957e-008,1.0570
1.000382e-007,1.0152
1.000806e-007,0.7972
1.001230e-007,0.4665
1.001654e-007,0.1426
1.002078e-007,-0.2179
1.002503e-007,-0.5220
1.002927e-007,-0.7304
1.003351e-007,-0.8731
1.003775e-007,-0.9503
1.004200e-007,-0.9926
1.004624e-007,-1.0024
1.005048e-007,-1.0061
1.005472e-007,-1.0162
1.005897e-007,-1.0332
1.006321e-007,-1.0585
1.006745e-007,-1.0830
1.007170e-007,-1.0938
1.007594e-007,-1.0831
1.008018e-007,-1.0693
1.008442e-007,-1.0612
1.008867e-007,-1.0642
1.009291e-007,-1.0596
1.009715e-007,-1.0250
1.010139e-007,-0.8277
1.010564e-007,-0.4972
1.010988e-007,-0.1784
1.011412e-007,0.1823
1.011836e-007,0.4951
1.012260e-007,0.7124
1.012685e-007,0.8615
1.013109e-007,0.9426
1.013533e-007,0.9893
1.013957e-007,1.0014
1.014382e-007,1.0042
1.014806e-007,1.0138
1.015230e-007,1.0297
1.015654e-007,1.0549
1.016079e-007,1.0803
1.016503e-007,1.0923
1.016927e-007,1.0821
1.017352e-007,1.0695
1.017776e-007,1.0608
1.018200e-007,1.0630
1.018624e-007,1.0596
1.019049e-007,1.0313
1.019473e-007,0.8573
1.019897e-007,0.5287
1.020321e-007,0.2108
1.020746e-007,-0.1496
1.021170e-007,-0.4700
1.021594e-007,-0.6953
1.022018e-007,-0.8509
1.022443e-007,-0.9383
1.022867e-007,-0.9875
1.023291e-007,-1.0016
1.023715e-007,-1.0051
1.024139e-007,-1.0138
1.024564e-007,-1.0290
1.024988e-007,-1.0535
1.025412e-007,-1.0785
1.025836e-007,-1.0939
1.026261e-007,-1.0858
1.026685e-007,-1.0719
1.027109e-007,-1.0617
1.027533e-007,-1.0635
1.027958e-007,-1.0617
1.028382e-007,-1.0382
1.028806e-007,-0.8849
1.029231e-007,-0.5602
1.029655e-007,-0.2448
1.030079e-007,0.1130
1.030503e-007,0.4409
1.030928e-007,0.6761
1.031352e-007,0.8380
1.031776e-007,0.9302
1.032200e-007,0.9831
1.032625e-007,1.0007
1.033049e-007,1.0034
1.033473e-007,1.0114
1.033897e-007,1.0258
1.034321e-007,1.0497
1.034746e-007,1.0757
1.035170e-007,1.0921
1.035594e-007,1.0847
1.036018e-007,1.0720
1.036443e-007,1.0616
1.036867e-007,1.0623
1.037291e-007,1.0615
1.037715e-007,1.0418
1.038140e-007,0.9104
1.038564e-007,0.5930
1.038988e-007,0.2759
1.039413e-007,-0.0794
1.039837e-007,-0.4138
1.040261e-007,-0.6581
1.040685e-007,-0.8257
1.041110e-007,-0.9253
1.041534e-007,-0.9807
1.041958e-007,-1.0006
1.042382e-007,-1.0043
1.042807e-007,-1.0115
1.043231e-007,-1.0252
1.043655e-007,-1.0484
1.044079e-007,-1.0738
1.044504e-007,-1.0929
1.044928e-007,-1.0884
1.045352e-007,-1.0747
1.045776e-007,-1.0628
1.046200e-007,-1.0627
1.046625e-007,-1.0632
1.047049e-007,-1.0468
1.047473e-007,-0.9339
1.047897e-007,-0.6252
1.048322e-007,-0.3082
1.048746e-007,0.0419
1.049170e-007,0.3828
1.049594e-007,0.6374
1.050019e-007,0.8115
1.050443e-007,0.9167
1.050867e-007,0.9752
1.051292e-007,0.9994
1.051716e-007,1.0028
1.052140e-007,1.0092
1.052564e-007,1.0224
1.052989e-007,1.0445
1.053413e-007,1.0708
1.053837e-007,1.0908
1.054261e-007,1.0873
1.054686e-007,1.0744
1.055110e-007,1.0629
1.055534e-007,1.0615
1.055958e-007,1.0628
1.056383e-007,1.0487
1.056807e-007,0.9545
1.057231e-007,0.6590
1.057655e-007,0.3382
1.058079e-007,-0.0078
1.058504e-007,-0.3540
1.058928e-007,-0.6181
1.059352e-007,-0.7977
1.059776e-007,-0.9108
1.060201e-007,-0.9722
1.060625e-007,-0.9990
1.061049e-007,-1.0036
1.061473e-007,-1.0094
1.061898e-007,-1.0220
1.062322e-007,-1.0433
1.062746e-007,-1.0689
1.063171e-007,-1.0907
1.063595e-007,-1.0907
1.064019e-007,-1.0774
1.064443e-007,-1.0644
1.064868e-007,-1.0619
1.065292e-007,-1.0641
1.065716e-007,-1.0524
1.066140e-007,-0.9733
1.066565e-007,-0.6917
1.066989e-007,-0.3693
1.067413e-007,-0.0299
1.067837e-007,0.3213
1.068261e-007,0.5957
1.068686e-007,0.7821
1.069110e-007,0.9015
1.069534e-007,0.9659
1.069958e-007,0.9974
1.070383e-007,1.0024
1.070807e-007,1.0072
1.071231e-007,1.0194
1.071655e-007,1.0394
1.072080e-007,1.0658
1.072504e-007,1.0884
1.072928e-007,1.0895
1.073353e-007,1.0769
1.073777e-007,1.0647
1.074201e-007,1.0609
1.074625e-007,1.0634
1.075050e-007,1.0533
1.075474e-007,0.9886
1.075898e-007,0.7256
1.076322e-007,0.3990
1.076747e-007,0.0641
1.077171e-007,-0.2909
1.077595e-007,-0.5748
1.078019e-007,-0.7670
1.078444e-007,-0.8943
1.078868e-007,-0.9625
1.079292e-007,-0.9966
1.079716e-007,-1.0031
1.080140e-007,-1.0077
1.080565e-007,-1.0191
1.080989e-007,-1.0383
1.081413e-007,-1.0640
1.081837e-007,-1.0875
1.082262e-007,-1.0926
1.082686e-007,-1.0801
1.083110e-007,-1.0665
1.083534e-007,-1.0613
1.083959e-007,-1.0644
1.084383e-007,-1.0564
1.084807e-007,-1.0028
1.085232e-007,-0.7579
1.085656e-007,-0.4295
1.086080e-007,-0.1014
1.086504e-007,0.2567
1.086929e-007,0.5504
1.087353e-007,0.7503
1.087777e-007,0.8841
1.088201e-007,0.9554
1.088626e-007,0.9944
1.089050e-007,1.0020
1.089474e-007,1.0056
1.089898e-007,1.0167
1.090322e-007,1.0346
1.090747e-007,1.0607
1.091171e-007,1.0850
1.091595e-007,1.0913
1.092019e-007,1.0794
1.092444e-007,1.0669
1.092868e-007,1.0606
1.093292e-007,1.0635
1.093716e-007,1.0568
1.094141e-007,1.0134
1.094565e-007,0.7906
1.094989e-007,0.4598
1.095414e-007,0.1350
1.095838e-007,-0.2252
1.096262e-007,-0.5275
1.096686e-007,-0.7342
1.097111e-007,-0.8754
1.097535e-007,-0.9516
1.097959e-007,-0.9931
1.098383e-007,-1.0025
1.098808e-007,-1.0062
1.099232e-007,-1.0164
1.099656e-007,-1.0336
1.100080e-007,-1.0590
1.100505e-007,-1.0835
1.100929e-007,-1.0938
1.101353e-007,-1.0828
1.101777e-007,-1.0689
1.102201e-007,-1.0612
1.102626e-007,-1.0642
1.103050e-007,-1.0593
1.103474e-007,-1.0235
1.103898e-007,-0.8214
1.104323e-007,-0.4905
1.104747e-007,-0.1710
1.105171e-007,0.1897
1.105595e-007,0.5009
1.106020e-007,0.7164
1.106444e-007,0.8640
1.106868e-007,0.9440
1.107293e-007,0.9899
1.107717e-007,1.0015
1.108141e-007,1.0043
1.108565e-007,1.0141
1.108990e-007,1.0302
1.109414e-007,1.0555
1.109838e-007,1.0808
1.110262e-007,1.0923
1.110687e-007,1.0819
1.111111e-007,1.0693
1.111535e-007,1.0608
1.111959e-007,1.0631
1.112384e-007,1.0594
1.112808e-007,1.0302
1.113232e-007,0.8515
1.113656e-007,0.5219
1.114080e-007,0.2035
1.114505e-007,-0.1571
1.114929e-007,-0.4759
1.115353e-007,-0.6993
1.115777e-007,-0.8535
1.116202e-007,-0.9397
1.116626e-007,-0.9881
1.117050e-007,-1.0017
1.117474e-007,-1.0051
1.117899e-007,-1.0140
1.118323e-007,-1.0294
1.118747e-007,-1.0540
1.119172e-007,-1.0790
1.119596e-007,-1.0940
1.120020e-007,-1.0855
1.120444e-007,-1.0716
1.120869e-007,-1.0616
1.121293e-007,-1.0636
1.121717e-007,-1.0615
1.122141e-007,-1.0373
1.122566e-007,-0.8794
1.122990e-007,-0.5533
1.123414e-007,-0.2378
1.123838e-007,0.1205
1.124262e-007,0.4471
1.124687e-007,0.6803
1.125111e-007,0.8408
1.125535e-007,0.9317
1.125959e-007,0.9839
1.126384e-007,1.0008
1.126808e-007,1.0035
1.127232e-007,1.0117
1.127656e-007,1.0262
1.128081e-007,1.0503
1.128505e-007,1.0762
1.128929e-007,1.0923
1.129354e-007,1.0845
1.129778e-007,1.0717
1.130202e-007,1.0615
1.130626e-007,1.0624
1.131051e-007,1.0613
1.131475e-007,1.0408
1.131899e-007,0.9052
1.132323e-007,0.5858
1.132748e-007,0.2688
1.133172e-007,-0.0872
1.133596e-007,-0.4202
1.134020e-007,-0.6623
1.134445e-007,-0.8287
1.134869e-007,-0.9268
1.135293e-007,-0.9815
1.135717e-007,-1.0007
1.136141e-007,-1.0043
1.136566e-007,-1.0117
1.136990e-007,-1.0256
1.137414e-007,-1.0489
1.137838e-007,-1.0743
1.138263e-007,-1.0930
1.138687e-007,-1.0881
1.139111e-007,-1.0743
1.139535e-007,-1.0626
1.139960e-007,-1.0627
1.140384e-007,-1.0631
1.140808e-007,-1.0459
1.141233e-007,-0.9292
1.141657e-007,-0.6180
1.142081e-007,-0.3013
1.142505e-007,0.0498
1.142930e-007,0.3894
1.143354e-007,0.6419
1.143778e-007,0.8146
1.144202e-007,0.9183
1.144627e-007,0.9762
1.145051e-007,0.9996
1.145475e-007,1.0029
1.145899e-007,1.0095
1.146323e-007,1.0228
1.146748e-007,1.0451
1.147172e-007,1.0713
1.147596e-007,1.0910
1.148020e-007,1.0870
1.148445e-007,1.0742
1.148869e-007,1.0628
1.149293e-007,1.0616
1.149717e-007,1.0627
1.150142e-007,1.0480
1.150566e-007,0.9504
1.150990e-007,0.6518
1.151415e-007,0.3315
1.151839e-007,-0.0156
1.152263e-007,-0.3607
1.152687e-007,-0.6226
1.153112e-007,-0.8009
1.153536e-007,-0.9124
1.153960e-007,-0.9732
1.154384e-007,-0.9992
1.154809e-007,-1.0037
1.155233e-007,-1.0096
1.155657e-007,-1.0223
1.156081e-007,-1.0438
1.156506e-007,-1.0694
1.156930e-007,-1.0910
1.157354e-007,-1.0905
1.157778e-007,-1.0771
1.158202e-007,-1.0642
1.158627e-007,-1.0619
1.159051e-007,-1.0641
1.159475e-007,-1.0518
1.159899e-007,-0.9697
1.160324e-007,-0.6845
1.160748e-007,-0.3627
1.161172e-007,-0.0221
1.161596e-007,0.3281
1.162021e-007,0.6005
1.162445e-007,0.7855
1.162869e-007,0.9033
1.163294e-007,0.9670
1.163718e-007,0.9977
1.164142e-007,1.0025
1.164566e-007,1.0074
1.164991e-007,1.0197
1.165415e-007,1.0400
1.165839e-007,1.0663
1.166263e-007,1.0887
1.166688e-007,1.0894
1.167112e-007,1.0766
1.167536e-007,1.0645
1.167960e-007,1.0610
1.168385e-007,1.0634
1.168809e-007,1.0529
1.169233e-007,0.9856
1.169657e-007,0.7186
1.170081e-007,0.3926
1.170506e-007,0.0564
1.170930e-007,-0.2978
1.171354e-007,-0.5797
1.171778e-007,-0.7705
1.172203e-007,-0.8962
1.172627e-007,-0.9636
1.173051e-007,-0.9969
1.173476e-007,-1.0031
1.173900e-007,-1.0078
1.174324e-007,-1.0193
1.174748e-007,-1.0388
1.175173e-007,-1.0645
1.175597e-007,-1.0879
1.176021e-007,-1.0924
1.176445e-007,-1.0798
1.176870e-007,-1.0662
1.177294e-007,-1.0613
1.177718e-007,-1.0644
1.178142e-007,-1.0559
1.178567e-007,-1.0002
1.178991e-007,-0.7510
1.179415e-007,-0.4231
1.179839e-007,-0.0937
1.180263e-007,0.2638
1.180688e-007,0.5555
1.181112e-007,0.7539
1.181536e-007,0.8862
1.181960e-007,0.9566
1.182385e-007,0.9948
1.182809e-007,1.0021
1.183233e-007,1.0058
1.183657e-007,1.0170
1.184082e-007,1.0351
1.184506e-007,1.0612
1.184930e-007,1.0854
1.185355e-007,1.0912
1.185779e-007,1.0791
1.186203e-007,1.0667
1.186627e-007,1.0606
1.187052e-007,1.0635
1.187476e-007,1.0564
1.187900e-007,1.0111
1.188324e-007,0.7839
1.188749e-007,0.4533
1.189173e-007,0.1274
1.189597e-007,-0.2324
1.190021e-007,-0.5329
1.190446e-007,-0.7379
1.190870e-007,-0.8776
1.191294e-007,-0.9528
1.191718e-007,-0.9935
1.192142e-007,-1.0025
1.192567e-007,-1.0063
1.192991e-007,-1.0167
1.193415e-007,-1.0341
1.193840e-007,-1.0595
1.194264e-007,-1.0840
1.194688e-007,-1.0937
1.195112e-007,-1.0825
1.195536e-007,-1.0687
1.195961e-007,-1.0611
1.196385e-007,-1.0642
1.196809e-007,-1.0590
1.197234e-007,-1.0215
1.197658e-007,-0.8149
1.198082e-007,-0.4839
1.198506e-007,-0.1635
1.198930e-007,0.1970
1.199355e-007,0.5065
1.199779e-007,0.7202
1.200203e-007,0.8664
1.200628e-007,0.9453
1.201052e-007,0.9905
1.201476e-007,1.0016
1.201900e-007,1.0045
1.202325e-007,1.0144
1.202749e-007,1.0306
1.203173e-007,1.0561
1.203597e-007,1.0813
1.204021e-007,1.0923
1.204446e-007,1.0817
1.204870e-007,1.0690
1.205294e-007,1.0607
1.205719e-007,1.0632
1.206143e-007,1.0591
1.206567e-007,1.0286
1.206991e-007,0.8454
1.207415e-007,0.5152
1.207840e-007,0.1962
1.208264e-007,-0.1646
1.208688e-007,-0.4817
1.209113e-007,-0.7032
1.209537e-007,-0.8561
1.209961e-007,-0.9410
1.210385e-007,-0.9887
1.210809e-007,-1.0018
1.211234e-007,-1.0052
1.211658e-007,-1.0142
1.212082e-007,-1.0298
1.212507e-007,-1.0545
1.212931e-007,-1.0795
1.213355e-007,-1.0940
1.213779e-007,-1.0852
1.214204e-007,-1.0713
1.214628e-007,-1.0615
1.215052e-007,-1.0636
1.215476e-007,-1.0613
1.215900e-007,-1.0358
1.216325e-007,-0.8737
1.216749e-007,-0.5464
1.217173e-007,-0.2307
1.217598e-007,0.1281
1.218022e-007,0.4532
1.218446e-007,0.6843
1.218870e-007,0.8436
1.219294e-007,0.9331
1.219719e-007,0.9846
1.220143e-007,1.0009
1.220567e-007,1.0036
1.220992e-007,1.0120
1.221416e-007,1.0266
1.221840e-007,1.0509
1.222264e-007,1.0767
1.222688e-007,1.0923
1.223113e-007,1.0842
1.223537e-007,1.0715
1.223961e-007,1.0614
1.224385e-007,1.0625
1.224810e-007,1.0612
1.225234e-007,1.0400
1.225658e-007,0.9002
1.226083e-007,0.5791
1.226507e-007,0.2620
1.226931e-007,-0.0947
1.227355e-007,-0.4264
1.227779e-007,-0.6664
1.228204e-007,-0.8316
1.228628e-007,-0.9282
1.229052e-007,-0.9823
1.229477e-007,-1.0008
1.229901e-007,-1.0044
1.230325e-007,-1.0119
1.230749e-007,-1.0259
1.231173e-007,-1.0494
1.231598e-007,-1.0748
1.232022e-007,-1.0932
1.232446e-007,-1.0878
1.232871e-007,-1.0740
1.233295e-007,-1.0624
1.233719e-007,-1.0628
1.234143e-007,-1.0629
1.234567e-007,-1.0448
1.234992e-007,-0.9227
1.235416e-007,-0.6100
1.235840e-007,-0.2936
1.236264e-007,0.0586
1.236689e-007,0.3965
1.237113e-007,0.6465
1.237537e-007,0.8178
