.HEADER
..NAMES
Time,V U2.H3
.DATA
9.07047e-008,1.2570
9.07471e-008,1.2590
9.07895e-008,1.2584
9.08319e-008,1.2591
9.08744e-008,1.2635
9.09168e-008,1.2692
9.09592e-008,1.2764
9.10016e-008,1.2853
9.10441e-008,1.2884
9.10865e-008,1.2764
9.11289e-008,1.2004
9.11713e-008,1.0166
9.12137e-008,0.8243
9.12562e-008,0.6661
9.12986e-008,0.5177
9.13410e-008,0.3963
9.13834e-008,0.3183
9.14259e-008,0.2718
9.14683e-008,0.2453
9.15107e-008,0.2267
9.15531e-008,0.2137
9.15956e-008,0.2127
9.16380e-008,0.2157
9.16804e-008,0.2152
9.17229e-008,0.2152
9.17653e-008,0.2149
9.18077e-008,0.2090
9.18501e-008,0.2008
9.18926e-008,0.1927
9.19350e-008,0.1837
9.19774e-008,0.1837
9.20198e-008,0.1955
9.20623e-008,0.2063
9.21047e-008,0.2130
9.21471e-008,0.2194
9.21895e-008,0.2242
9.22320e-008,0.2263
9.22744e-008,0.2255
9.23168e-008,0.2234
9.23592e-008,0.2234
9.24016e-008,0.2240
9.24441e-008,0.2225
9.24865e-008,0.2207
9.25289e-008,0.2202
9.25713e-008,0.2197
9.26138e-008,0.2193
9.26562e-008,0.2200
9.26986e-008,0.2211
9.27410e-008,0.2223
9.27835e-008,0.2235
9.28259e-008,0.2232
9.28683e-008,0.2217
9.29108e-008,0.2207
9.29532e-008,0.2207
9.29956e-008,0.2420
9.30380e-008,0.3399
9.30805e-008,0.4907
9.31229e-008,0.6592
9.31653e-008,0.8256
9.32077e-008,0.9624
9.32502e-008,1.0647
9.32926e-008,1.1391
9.33350e-008,1.1882
9.33774e-008,1.2188
9.34198e-008,1.2395
9.34623e-008,1.2503
9.35047e-008,1.2560
9.35471e-008,1.2587
9.35895e-008,1.2586
9.36320e-008,1.2585
9.36744e-008,1.2619
9.37168e-008,1.2674
9.37592e-008,1.2740
9.38017e-008,1.2828
9.38441e-008,1.2886
9.38865e-008,1.2855
9.39290e-008,1.2775
9.39714e-008,1.2683
9.40138e-008,1.2602
9.40562e-008,1.2552
9.40987e-008,1.2526
9.41411e-008,1.2518
9.41835e-008,1.2528
9.42259e-008,1.2538
9.42684e-008,1.2544
9.43108e-008,1.2553
9.43532e-008,1.2563
9.43956e-008,1.2572
9.44381e-008,1.2583
9.44805e-008,1.2590
9.45229e-008,1.2588
9.45653e-008,1.2582
9.46077e-008,1.2574
9.46502e-008,1.2562
9.46926e-008,1.2557
9.47350e-008,1.2563
9.47774e-008,1.2573
9.48199e-008,1.2584
9.48623e-008,1.2589
9.49047e-008,1.2591
9.49471e-008,1.2591
9.49896e-008,1.2590
9.50320e-008,1.2587
9.50744e-008,1.2586
9.51169e-008,1.2587
9.51593e-008,1.2587
9.52017e-008,1.2586
9.52441e-008,1.2585
9.52866e-008,1.2584
9.53290e-008,1.2584
9.53714e-008,1.2585
9.54138e-008,1.2586
9.54563e-008,1.2588
9.54987e-008,1.2590
9.55411e-008,1.2590
9.55835e-008,1.2590
9.56259e-008,1.2588
9.56684e-008,1.2587
9.57108e-008,1.2587
9.57532e-008,1.2588
9.57956e-008,1.2588
9.58381e-008,1.2589
9.58805e-008,1.2589
9.59229e-008,1.2589
9.59653e-008,1.2589
9.60078e-008,1.2590
9.60502e-008,1.2590
9.60926e-008,1.2590
9.61351e-008,1.2591
9.61775e-008,1.2591
9.62199e-008,1.2591
9.62623e-008,1.2591
9.63048e-008,1.2591
9.63472e-008,1.2591
9.63896e-008,1.2591
9.64320e-008,1.2591
9.64745e-008,1.2591
9.65169e-008,1.2592
9.65593e-008,1.2592
9.66017e-008,1.2592
9.66442e-008,1.2592
9.66866e-008,1.2588
9.67290e-008,1.2439
9.67714e-008,1.1482
9.68138e-008,0.9716
9.68563e-008,0.8036
9.68987e-008,0.6470
9.69411e-008,0.4971
9.69835e-008,0.3856
9.70260e-008,0.3155
9.70684e-008,0.2717
9.71108e-008,0.2454
9.71532e-008,0.2256
9.71957e-008,0.2159
9.72381e-008,0.2158
9.72805e-008,0.2158
9.73230e-008,0.2148
9.73654e-008,0.2161
9.74078e-008,0.2155
9.74502e-008,0.2097
9.74927e-008,0.2030
9.75351e-008,0.1943
9.75775e-008,0.1857
9.76199e-008,0.1883
9.76624e-008,0.2049
9.77048e-008,0.2817
9.77472e-008,0.4395
9.77896e-008,0.6139
9.78321e-008,0.7844
9.78745e-008,0.9324
9.79169e-008,1.0433
9.79593e-008,1.1244
9.80017e-008,1.1805
9.80442e-008,1.2137
9.80866e-008,1.2357
9.81290e-008,1.2493
9.81714e-008,1.2555
9.82139e-008,1.2577
9.82563e-008,1.2589
9.82987e-008,1.2593
9.83412e-008,1.2621
9.83836e-008,1.2688
9.84260e-008,1.2757
9.84684e-008,1.2830
9.85109e-008,1.2902
9.85533e-008,1.2891
9.85957e-008,1.2802
9.86381e-008,1.2706
9.86806e-008,1.2624
9.87230e-008,1.2567
9.87654e-008,1.2538
9.88078e-008,1.2524
9.88503e-008,1.2529
9.88927e-008,1.2544
9.89351e-008,1.2551
9.89775e-008,1.2557
9.90199e-008,1.2569
9.90624e-008,1.2580
9.91048e-008,1.2589
9.91472e-008,1.2597
9.91896e-008,1.2596
9.92321e-008,1.2589
9.92745e-008,1.2581
9.93169e-008,1.2570
9.93593e-008,1.2562
9.94018e-008,1.2566
9.94442e-008,1.2578
9.94866e-008,1.2588
9.95291e-008,1.2531
9.95715e-008,1.1889
9.96139e-008,1.0258
9.96563e-008,0.8507
9.96988e-008,0.6928
9.97412e-008,0.5381
9.97836e-008,0.4133
9.98260e-008,0.3325
9.98685e-008,0.2821
9.99109e-008,0.2517
9.99533e-008,0.2304
9.99957e-008,0.2170
1.000382e-007,0.2149
1.000806e-007,0.2159
1.001230e-007,0.2147
1.001654e-007,0.2157
1.002078e-007,0.2164
1.002503e-007,0.2117
1.002927e-007,0.2049
1.003351e-007,0.1971
1.003775e-007,0.1873
1.004200e-007,0.1859
1.004624e-007,0.1954
1.005048e-007,0.2047
1.005472e-007,0.2119
1.005897e-007,0.2193
1.006321e-007,0.2245
1.006745e-007,0.2267
1.007170e-007,0.2261
1.007594e-007,0.2243
1.008018e-007,0.2244
1.008442e-007,0.2247
1.008867e-007,0.2232
1.009291e-007,0.2218
1.009715e-007,0.2214
1.010139e-007,0.2206
1.010564e-007,0.2200
1.010988e-007,0.2205
1.011412e-007,0.2214
1.011836e-007,0.2226
1.012260e-007,0.2239
1.012685e-007,0.2238
1.013109e-007,0.2226
1.013533e-007,0.2216
1.013957e-007,0.2210
1.014382e-007,0.2206
1.014806e-007,0.2204
1.015230e-007,0.2203
1.015654e-007,0.2206
1.016079e-007,0.2209
1.016503e-007,0.2207
1.016927e-007,0.2205
1.017352e-007,0.2207
1.017776e-007,0.2209
1.018200e-007,0.2209
1.018624e-007,0.2209
1.019049e-007,0.2210
1.019473e-007,0.2209
1.019897e-007,0.2207
1.020321e-007,0.2205
1.020746e-007,0.2203
1.021170e-007,0.2204
1.021594e-007,0.2205
1.022018e-007,0.2206
1.022443e-007,0.2206
1.022867e-007,0.2206
1.023291e-007,0.2206
1.023715e-007,0.2206
1.024139e-007,0.2205
1.024564e-007,0.2204
1.024988e-007,0.2205
1.025412e-007,0.2205
1.025836e-007,0.2204
1.026261e-007,0.2204
1.026685e-007,0.2204
1.027109e-007,0.2203
1.027533e-007,0.2203
1.027958e-007,0.2203
1.028382e-007,0.2203
1.028806e-007,0.2203
1.029231e-007,0.2203
1.029655e-007,0.2203
1.030079e-007,0.2203
1.030503e-007,0.2202
1.030928e-007,0.2202
1.031352e-007,0.2202
1.031776e-007,0.2202
1.032200e-007,0.2202
1.032625e-007,0.2206
1.033049e-007,0.2391
1.033473e-007,0.3309
1.033897e-007,0.4793
1.034321e-007,0.6462
1.034746e-007,0.8136
1.035170e-007,0.9533
1.035594e-007,1.0580
1.036018e-007,1.1343
1.036443e-007,1.1849
1.036867e-007,1.2165
1.037291e-007,1.2379
1.037715e-007,1.2493
1.038140e-007,1.2554
1.038564e-007,1.2585
1.038988e-007,1.2588
1.039413e-007,1.2587
1.039837e-007,1.2617
1.040261e-007,1.2669
1.040685e-007,1.2732
1.041110e-007,1.2820
1.041534e-007,1.2882
1.041958e-007,1.2838
1.042382e-007,1.2416
1.042807e-007,1.0926
1.043231e-007,0.8906
1.043655e-007,0.7226
1.044079e-007,0.5714
1.044504e-007,0.4360
1.044928e-007,0.3427
1.045352e-007,0.2863
1.045776e-007,0.2533
1.046200e-007,0.2334
1.046625e-007,0.2171
1.047049e-007,0.2119
1.047473e-007,0.2148
1.047897e-007,0.2155
1.048322e-007,0.2149
1.048746e-007,0.2155
1.049170e-007,0.2119
1.049594e-007,0.2037
1.050019e-007,0.1959
1.050443e-007,0.1867
1.050867e-007,0.1819
1.051292e-007,0.1907
1.051716e-007,0.2169
1.052140e-007,0.3145
1.052564e-007,0.4780
1.052989e-007,0.6499
1.053413e-007,0.8168
1.053837e-007,0.9575
1.054261e-007,1.0609
1.054686e-007,1.1366
1.055110e-007,1.1878
1.055534e-007,1.2178
1.055958e-007,1.2381
1.056383e-007,1.2496
1.056807e-007,1.2548
1.057231e-007,1.2572
1.057655e-007,1.2585
1.058079e-007,1.2594
1.058504e-007,1.2632
1.058928e-007,1.2701
1.059352e-007,1.2765
1.059776e-007,1.2838
1.060201e-007,1.2896
1.060625e-007,1.2864
1.061049e-007,1.2774
1.061473e-007,1.2684
1.061898e-007,1.2605
1.062322e-007,1.2554
1.062746e-007,1.2530
1.063171e-007,1.2519
1.063595e-007,1.2527
1.064019e-007,1.2541
1.064443e-007,1.2548
1.064868e-007,1.2555
1.065292e-007,1.2568
1.065716e-007,1.2577
1.066140e-007,1.2586
1.066565e-007,1.2592
1.066989e-007,1.2590
1.067413e-007,1.2582
1.067837e-007,1.2575
1.068261e-007,1.2565
1.068686e-007,1.2559
1.069110e-007,1.2565
1.069534e-007,1.2576
1.069958e-007,1.2583
1.070383e-007,1.2468
1.070807e-007,1.1597
1.071231e-007,0.9855
1.071655e-007,0.8155
1.072080e-007,0.6584
1.072504e-007,0.5069
1.072928e-007,0.3920
1.073353e-007,0.3193
1.073777e-007,0.2737
1.074201e-007,0.2464
1.074625e-007,0.2262
1.075050e-007,0.2155
1.075474e-007,0.2150
1.075898e-007,0.2154
1.076322e-007,0.2144
1.076747e-007,0.2158
1.077171e-007,0.2156
1.077595e-007,0.2099
1.078019e-007,0.2032
1.078444e-007,0.1947
1.078868e-007,0.1856
1.079292e-007,0.1872
1.079716e-007,0.2027
1.080140e-007,0.2735
1.080565e-007,0.4272
1.080989e-007,0.6010
1.081413e-007,0.7724
1.081837e-007,0.9227
1.082262e-007,1.0362
1.082686e-007,1.1191
1.083110e-007,1.1769
1.083534e-007,1.2116
1.083959e-007,1.2342
1.084383e-007,1.2484
1.084807e-007,1.2549
1.085232e-007,1.2573
1.085656e-007,1.2586
1.086080e-007,1.2590
1.086504e-007,1.2615
1.086929e-007,1.2680
1.087353e-007,1.2750
1.087777e-007,1.2823
1.088201e-007,1.2896
1.088626e-007,1.2890
1.089050e-007,1.2699
1.089474e-007,1.1774
1.089898e-007,0.9862
1.090322e-007,0.8012
1.090747e-007,0.6465
1.091171e-007,0.4998
1.091595e-007,0.3842
1.092019e-007,0.3117
1.092444e-007,0.2684
1.092868e-007,0.2436
1.093292e-007,0.2252
1.093716e-007,0.2140
1.094141e-007,0.2143
1.094565e-007,0.2166
1.094989e-007,0.2155
1.095414e-007,0.2154
1.095838e-007,0.2145
1.096262e-007,0.2080
1.096686e-007,0.2000
1.097111e-007,0.1920
1.097535e-007,0.1837
1.097959e-007,0.1858
1.098383e-007,0.1980
1.098808e-007,0.2078
1.099232e-007,0.2142
1.099656e-007,0.2206
1.100080e-007,0.2251
1.100505e-007,0.2267
1.100929e-007,0.2256
1.101353e-007,0.2237
1.101777e-007,0.2239
1.102201e-007,0.2242
1.102626e-007,0.2225
1.103050e-007,0.2209
1.103474e-007,0.2206
1.103898e-007,0.2200
1.104323e-007,0.2198
1.104747e-007,0.2206
1.105171e-007,0.2216
1.105595e-007,0.2228
1.106020e-007,0.2239
1.106444e-007,0.2233
1.106868e-007,0.2218
1.107293e-007,0.2209
1.107717e-007,0.2205
1.108141e-007,0.2203
1.108565e-007,0.2201
1.108990e-007,0.2200
1.109414e-007,0.2203
1.109838e-007,0.2207
1.110262e-007,0.2204
1.110687e-007,0.2202
1.111111e-007,0.2205
1.111535e-007,0.2207
1.111959e-007,0.2207
1.112384e-007,0.2207
1.112808e-007,0.2207
1.113232e-007,0.2206
1.113656e-007,0.2204
1.114080e-007,0.2202
1.114505e-007,0.2201
1.114929e-007,0.2202
1.115353e-007,0.2204
1.115777e-007,0.2204
1.116202e-007,0.2204
1.116626e-007,0.2204
1.117050e-007,0.2211
1.117474e-007,0.2455
1.117899e-007,0.3468
1.118323e-007,0.4983
1.118747e-007,0.6669
1.119172e-007,0.8322
1.119596e-007,0.9675
1.120020e-007,1.0686
1.120444e-007,1.1416
1.120869e-007,1.1894
1.121293e-007,1.2196
1.121717e-007,1.2398
1.122141e-007,1.2503
1.122566e-007,1.2560
1.122990e-007,1.2588
1.123414e-007,1.2588
1.123838e-007,1.2589
1.124262e-007,1.2623
1.124687e-007,1.2676
1.125111e-007,1.2742
1.125535e-007,1.2831
1.125959e-007,1.2884
1.126384e-007,1.2820
1.126808e-007,1.2302
1.127232e-007,1.0685
1.127656e-007,0.8685
1.128081e-007,0.7042
1.128505e-007,0.5538
1.128929e-007,0.4225
1.129354e-007,0.3343
1.129778e-007,0.2813
1.130202e-007,0.2506
1.130626e-007,0.2312
1.131051e-007,0.2158
1.131475e-007,0.2121
1.131899e-007,0.2152
1.132323e-007,0.2154
1.132748e-007,0.2150
1.133172e-007,0.2154
1.133596e-007,0.2110
1.134020e-007,0.2028
1.134445e-007,0.1949
1.134869e-007,0.1856
1.135293e-007,0.1822
1.135717e-007,0.1921
1.136141e-007,0.2041
1.136566e-007,0.2115
1.136990e-007,0.2179
1.137414e-007,0.2233
1.137838e-007,0.2260
1.138263e-007,0.2260
1.138687e-007,0.2238
1.139111e-007,0.2232
1.139535e-007,0.2240
1.139960e-007,0.2230
1.140384e-007,0.2210
1.140808e-007,0.2203
1.141233e-007,0.2198
1.141657e-007,0.2193
1.142081e-007,0.2198
1.142505e-007,0.2208
1.142930e-007,0.2220
1.143354e-007,0.2233
1.143778e-007,0.2235
1.144202e-007,0.2221
1.144627e-007,0.2209
1.145051e-007,0.2203
1.145475e-007,0.2200
1.145899e-007,0.2199
1.146323e-007,0.2197
1.146748e-007,0.2199
1.147172e-007,0.2203
1.147596e-007,0.2203
1.148020e-007,0.2200
1.148445e-007,0.2201
1.148869e-007,0.2204
1.149293e-007,0.2205
1.149717e-007,0.2205
1.150142e-007,0.2205
1.150566e-007,0.2204
1.150990e-007,0.2203
1.151415e-007,0.2201
1.151839e-007,0.2198
1.152263e-007,0.2199
1.152687e-007,0.2201
1.153112e-007,0.2202
1.153536e-007,0.2202
1.153960e-007,0.2202
1.154384e-007,0.2202
1.154809e-007,0.2287
1.155233e-007,0.2975
1.155657e-007,0.4363
1.156081e-007,0.5992
1.156506e-007,0.7698
1.156930e-007,0.9190
1.157354e-007,1.0323
1.157778e-007,1.1161
1.158202e-007,1.1734
1.158627e-007,1.2089
1.159051e-007,1.2330
1.159475e-007,1.2468
1.159899e-007,1.2541
1.160324e-007,1.2579
1.160748e-007,1.2589
1.161172e-007,1.2584
1.161596e-007,1.2604
1.162021e-007,1.2653
1.162445e-007,1.2712
1.162869e-007,1.2794
1.163294e-007,1.2872
1.163718e-007,1.2871
1.164142e-007,1.2803
1.164566e-007,1.2714
1.164991e-007,1.2626
1.165415e-007,1.2565
1.165839e-007,1.2531
1.166263e-007,1.2516
1.166688e-007,1.2522
1.167112e-007,1.2534
1.167536e-007,1.2540
1.167960e-007,1.2548
1.168385e-007,1.2558
1.168809e-007,1.2567
1.169233e-007,1.2577
1.169657e-007,1.2587
1.170081e-007,1.2588
1.170506e-007,1.2584
1.170930e-007,1.2576
1.171354e-007,1.2565
1.171778e-007,1.2556
1.172203e-007,1.2559
1.172627e-007,1.2568
1.173051e-007,1.2577
1.173476e-007,1.2488
1.173900e-007,1.1701
1.174324e-007,0.9994
1.174748e-007,0.8275
1.175173e-007,0.6701
1.175597e-007,0.5173
1.176021e-007,0.3989
1.176445e-007,0.3234
1.176870e-007,0.2763
1.177294e-007,0.2480
1.177718e-007,0.2273
1.178142e-007,0.2156
1.178567e-007,0.2145
1.178991e-007,0.2152
1.179415e-007,0.2141
1.179839e-007,0.2154
1.180263e-007,0.2156
1.180688e-007,0.2103
1.181112e-007,0.2035
1.181536e-007,0.1952
1.181960e-007,0.1858
1.182385e-007,0.1863
1.182809e-007,0.1964
1.183233e-007,0.2053
1.183657e-007,0.2125
1.184082e-007,0.2198
1.184506e-007,0.2246
1.184930e-007,0.2263
1.185355e-007,0.2254
1.185779e-007,0.2237
1.186203e-007,0.2241
1.186627e-007,0.2242
1.187052e-007,0.2226
1.187476e-007,0.2214
1.187900e-007,0.2210
1.188324e-007,0.2201
1.188749e-007,0.2197
1.189173e-007,0.2203
1.189597e-007,0.2211
1.190021e-007,0.2225
1.190446e-007,0.2236
1.190870e-007,0.2233
1.191294e-007,0.2220
1.191718e-007,0.2212
1.192142e-007,0.2206
1.192567e-007,0.2202
1.192991e-007,0.2200
1.193415e-007,0.2200
1.193840e-007,0.2203
1.194264e-007,0.2206
1.194688e-007,0.2204
1.195112e-007,0.2202
1.195536e-007,0.2204
1.195961e-007,0.2205
1.196385e-007,0.2206
1.196809e-007,0.2207
1.197234e-007,0.2207
1.197658e-007,0.2206
1.198082e-007,0.2204
1.198506e-007,0.2202
1.198930e-007,0.2200
1.199355e-007,0.2201
1.199779e-007,0.2202
1.200203e-007,0.2203
1.200628e-007,0.2203
1.201052e-007,0.2203
1.201476e-007,0.2203
1.201900e-007,0.2203
1.202325e-007,0.2202
1.202749e-007,0.2202
1.203173e-007,0.2202
1.203597e-007,0.2202
1.204021e-007,0.2202
1.204446e-007,0.2201
1.204870e-007,0.2201
1.205294e-007,0.2201
1.205719e-007,0.2201
1.206143e-007,0.2201
1.206567e-007,0.2201
1.206991e-007,0.2201
1.207415e-007,0.2201
1.207840e-007,0.2201
1.208264e-007,0.2200
1.208688e-007,0.2200
1.209113e-007,0.2200
1.209537e-007,0.2200
1.209961e-007,0.2200
1.210385e-007,0.2200
1.210809e-007,0.2200
1.211234e-007,0.2200
1.211658e-007,0.2200
1.212082e-007,0.2199
1.212507e-007,0.2199
1.212931e-007,0.2199
1.213355e-007,0.2199
1.213779e-007,0.2199
1.214204e-007,0.2199
1.214628e-007,0.2199
1.215052e-007,0.2199
1.215476e-007,0.2199
1.215900e-007,0.2199
1.216325e-007,0.2199
1.216749e-007,0.2199
1.217173e-007,0.2199
1.217598e-007,0.2199
1.218022e-007,0.2199
1.218446e-007,0.2198
1.218870e-007,0.2198
1.219294e-007,0.2198
1.219719e-007,0.2198
1.220143e-007,0.2198
1.220567e-007,0.2198
1.220992e-007,0.2198
1.221416e-007,0.2198
1.221840e-007,0.2198
1.222264e-007,0.2198
1.222688e-007,0.2198
1.223113e-007,0.2198
1.223537e-007,0.2198
1.223961e-007,0.2198
1.224385e-007,0.2198
1.224810e-007,0.2198
1.225234e-007,0.2198
1.225658e-007,0.2198
1.226083e-007,0.2198
1.226507e-007,0.2198
1.226931e-007,0.2198
1.227355e-007,0.2197
1.227779e-007,0.2197
1.228204e-007,0.2197
1.228628e-007,0.2197
1.229052e-007,0.2197
1.229477e-007,0.2197
1.229901e-007,0.2197
1.230325e-007,0.2197
1.230749e-007,0.2197
1.231173e-007,0.2197
1.231598e-007,0.2197
1.232022e-007,0.2197
1.232446e-007,0.2197
1.232871e-007,0.2197
1.233295e-007,0.2197
1.233719e-007,0.2197
1.234143e-007,0.2197
1.234567e-007,0.2197
1.234992e-007,0.2197
1.235416e-007,0.2197
1.235840e-007,0.2197
1.236264e-007,0.2197
1.236689e-007,0.2197
1.237113e-007,0.2197
1.237537e-007,0.2197
