.HEADER
..NAMES
Time,V U2.A2
.DATA
9.08744e-008,0.2065
9.09168e-008,0.2034
9.09592e-008,0.2088
9.10016e-008,0.2212
9.10441e-008,0.2244
9.10865e-008,0.2057
9.11289e-008,0.1925
9.11713e-008,0.2554
9.12137e-008,0.4304
9.12562e-008,0.6036
9.12986e-008,0.7909
9.13410e-008,0.9443
9.13834e-008,1.0349
9.14259e-008,1.1088
9.14683e-008,1.1688
9.15107e-008,1.2104
9.15531e-008,1.2360
9.15956e-008,1.2529
9.16380e-008,1.2606
9.16804e-008,1.2666
9.17229e-008,1.2678
9.17653e-008,1.2664
9.18077e-008,1.2693
9.18501e-008,1.2739
9.18926e-008,1.2669
9.19350e-008,1.2534
9.19774e-008,1.2479
9.20198e-008,1.2611
9.20623e-008,1.2774
9.21047e-008,1.2800
9.21471e-008,1.2808
9.21895e-008,1.2705
9.22320e-008,1.2577
9.22744e-008,1.2548
9.23168e-008,1.2556
9.23592e-008,1.2543
9.24016e-008,1.2537
9.24441e-008,1.2538
9.24865e-008,1.2540
9.25289e-008,1.2548
9.25713e-008,1.2544
9.26138e-008,1.2548
9.26562e-008,1.2576
9.26986e-008,1.2585
9.27410e-008,1.2551
9.27835e-008,1.2531
9.28259e-008,1.2553
9.28683e-008,1.2595
9.29108e-008,1.2605
9.29532e-008,1.2592
9.29956e-008,1.2575
9.30380e-008,1.2545
9.30805e-008,1.2545
9.31229e-008,1.2573
9.31653e-008,1.2585
9.32077e-008,1.2581
9.32502e-008,1.2580
9.32926e-008,1.2580
9.33350e-008,1.2579
9.33774e-008,1.2578
9.34198e-008,1.2576
9.34623e-008,1.2580
9.35047e-008,1.2588
9.35471e-008,1.2581
9.35895e-008,1.2570
9.36320e-008,1.2574
9.36744e-008,1.2584
9.37168e-008,1.2589
9.37592e-008,1.2586
9.38017e-008,1.2581
9.38441e-008,1.2575
9.38865e-008,1.2573
9.39290e-008,1.2582
9.39714e-008,1.2589
9.40138e-008,1.2586
9.40562e-008,1.2582
9.40987e-008,1.2582
9.41411e-008,1.2582
9.41835e-008,1.2583
9.42259e-008,1.2583
9.42684e-008,1.2583
9.43108e-008,1.2586
9.43532e-008,1.2586
9.43956e-008,1.2582
9.44381e-008,1.2582
9.44805e-008,1.2585
9.45229e-008,1.2587
9.45653e-008,1.2587
9.46077e-008,1.2586
9.46502e-008,1.2584
9.46926e-008,1.2583
9.47350e-008,1.2586
9.47774e-008,1.2589
9.48199e-008,1.2588
9.48623e-008,1.2586
9.49047e-008,1.2585
9.49471e-008,1.2586
9.49896e-008,1.2587
9.50320e-008,1.2587
9.50744e-008,1.2587
9.51169e-008,1.2588
9.51593e-008,1.2588
9.52017e-008,1.2587
9.52441e-008,1.2587
9.52866e-008,1.2588
9.53290e-008,1.2589
9.53714e-008,1.2589
9.54138e-008,1.2588
9.54563e-008,1.2588
9.54987e-008,1.2588
9.55411e-008,1.2588
9.55835e-008,1.2589
9.56259e-008,1.2590
9.56684e-008,1.2589
9.57108e-008,1.2588
9.57532e-008,1.2589
9.57956e-008,1.2589
9.58381e-008,1.2590
9.58805e-008,1.2589
9.59229e-008,1.2590
9.59653e-008,1.2590
9.60078e-008,1.2590
9.60502e-008,1.2590
9.60926e-008,1.2590
9.61351e-008,1.2590
9.61775e-008,1.2590
9.62199e-008,1.2590
9.62623e-008,1.2590
9.63048e-008,1.2590
9.63472e-008,1.2590
9.63896e-008,1.2591
9.64320e-008,1.2591
9.64745e-008,1.2591
9.65169e-008,1.2591
9.65593e-008,1.2591
9.66017e-008,1.2591
9.66442e-008,1.2591
9.66866e-008,1.2591
9.67290e-008,1.2589
9.67714e-008,1.2412
9.68138e-008,1.1042
9.68563e-008,0.8924
9.68987e-008,0.7514
9.69411e-008,0.5919
9.69835e-008,0.4548
9.70260e-008,0.3763
9.70684e-008,0.3224
9.71108e-008,0.2700
9.71532e-008,0.2412
9.71957e-008,0.2249
9.72381e-008,0.2132
9.72805e-008,0.2081
9.73230e-008,0.2063
9.73654e-008,0.2054
9.74078e-008,0.2080
9.74502e-008,0.2068
9.74927e-008,0.2051
9.75351e-008,0.2141
9.75775e-008,0.2261
9.76199e-008,0.2232
9.76624e-008,0.2009
9.77048e-008,0.1998
9.77472e-008,0.3030
9.77896e-008,0.4901
9.78321e-008,0.6613
9.78745e-008,0.8490
9.79169e-008,0.9773
9.79593e-008,1.0612
9.80017e-008,1.1303
9.80442e-008,1.1857
9.80866e-008,1.2207
9.81290e-008,1.2437
9.81714e-008,1.2573
9.82139e-008,1.2642
9.82563e-008,1.2688
9.82987e-008,1.2685
9.83412e-008,1.2677
9.83836e-008,1.2725
9.84260e-008,1.2746
9.84684e-008,1.2642
9.85109e-008,1.2513
9.85533e-008,1.2509
9.85957e-008,1.2684
9.86381e-008,1.2682
9.86806e-008,1.1491
9.87230e-008,0.9155
9.87654e-008,0.7443
9.88078e-008,0.5846
9.88503e-008,0.4493
9.88927e-008,0.3707
9.89351e-008,0.3167
9.89775e-008,0.2652
9.90199e-008,0.2345
9.90624e-008,0.2202
9.91048e-008,0.2096
9.91472e-008,0.2043
9.91896e-008,0.2034
9.92321e-008,0.2053
9.92745e-008,0.2070
9.93169e-008,0.2035
9.93593e-008,0.1997
9.94018e-008,0.2107
9.94442e-008,0.2280
9.94866e-008,0.2288
9.95291e-008,0.2042
9.95715e-008,0.1903
9.96139e-008,0.2666
9.96563e-008,0.4541
9.96988e-008,0.6316
9.97412e-008,0.8185
9.97836e-008,0.9590
9.98260e-008,1.0456
9.98685e-008,1.1173
9.99109e-008,1.1757
9.99533e-008,1.2147
9.99957e-008,1.2388
1.000382e-007,1.2550
1.000806e-007,1.2628
1.001230e-007,1.2673
1.001654e-007,1.2669
1.002078e-007,1.2665
1.002503e-007,1.2714
1.002927e-007,1.2758
1.003351e-007,1.2666
1.003775e-007,1.2517
1.004200e-007,1.2472
1.004624e-007,1.2635
1.005048e-007,1.2742
1.005472e-007,1.1873
1.005897e-007,0.9588
1.006321e-007,0.7720
1.006745e-007,0.6155
1.007170e-007,0.4697
1.007594e-007,0.3828
1.008018e-007,0.3266
1.008442e-007,0.2739
1.008867e-007,0.2381
1.009291e-007,0.2224
1.009715e-007,0.2106
1.010139e-007,0.2044
1.010564e-007,0.2030
1.010988e-007,0.2049
1.011412e-007,0.2068
1.011836e-007,0.2043
1.012260e-007,0.1987
1.012685e-007,0.2068
1.013109e-007,0.2252
1.013533e-007,0.2311
1.013957e-007,0.2096
1.014382e-007,0.1884
1.014806e-007,0.1941
1.015230e-007,0.1993
1.015654e-007,0.2061
1.016079e-007,0.2193
1.016503e-007,0.2233
1.016927e-007,0.2204
1.017352e-007,0.2226
1.017776e-007,0.2248
1.018200e-007,0.2235
1.018624e-007,0.2230
1.019049e-007,0.2233
1.019473e-007,0.2239
1.019897e-007,0.2235
1.020321e-007,0.2202
1.020746e-007,0.2188
1.021170e-007,0.2237
1.021594e-007,0.2271
1.022018e-007,0.2230
1.022443e-007,0.2166
1.022867e-007,0.2171
1.023291e-007,0.2208
1.023715e-007,0.2220
1.024139e-007,0.2552
1.024564e-007,0.3947
1.024988e-007,0.5529
1.025412e-007,0.7204
1.025836e-007,0.8870
1.026261e-007,0.9952
1.026685e-007,1.0768
1.027109e-007,1.1413
1.027533e-007,1.1914
1.027958e-007,1.2229
1.028382e-007,1.2439
1.028806e-007,1.2538
1.029231e-007,1.2618
1.029655e-007,1.2677
1.030079e-007,1.2682
1.030503e-007,1.2656
1.030928e-007,1.2676
1.031352e-007,1.2671
1.031776e-007,1.2606
1.032200e-007,1.2528
1.032625e-007,1.2577
1.033049e-007,1.2719
1.033473e-007,1.2749
1.033897e-007,1.2775
1.034321e-007,1.2742
1.034746e-007,1.2624
1.035170e-007,1.2562
1.035594e-007,1.2558
1.036018e-007,1.2551
1.036443e-007,1.2540
1.036867e-007,1.2537
1.037291e-007,1.2533
1.037715e-007,1.2547
1.038140e-007,1.2554
1.038564e-007,1.2547
1.038988e-007,1.2554
1.039413e-007,1.2575
1.039837e-007,1.2566
1.040261e-007,1.2547
1.040685e-007,1.2550
1.041110e-007,1.2580
1.041534e-007,1.2594
1.041958e-007,1.2587
1.042382e-007,1.2575
1.042807e-007,1.2224
1.043231e-007,1.0519
1.043655e-007,0.8555
1.044079e-007,0.7200
1.044504e-007,0.5569
1.044928e-007,0.4332
1.045352e-007,0.3634
1.045776e-007,0.3094
1.046200e-007,0.2607
1.046625e-007,0.2364
1.047049e-007,0.2204
1.047473e-007,0.2108
1.047897e-007,0.2068
1.048322e-007,0.2045
1.048746e-007,0.2041
1.049170e-007,0.2073
1.049594e-007,0.2053
1.050019e-007,0.2055
1.050443e-007,0.2162
1.050867e-007,0.2262
1.051292e-007,0.2174
1.051716e-007,0.1956
1.052140e-007,0.1963
1.052564e-007,0.2032
1.052989e-007,0.2008
1.053413e-007,0.2106
1.053837e-007,0.2214
1.054261e-007,0.2212
1.054686e-007,0.2211
1.055110e-007,0.2245
1.055534e-007,0.2240
1.055958e-007,0.2235
1.056383e-007,0.2234
1.056807e-007,0.2231
1.057231e-007,0.2235
1.057655e-007,0.2229
1.058079e-007,0.2201
1.058504e-007,0.2216
1.058928e-007,0.2255
1.059352e-007,0.2243
1.059776e-007,0.2190
1.060201e-007,0.2176
1.060625e-007,0.2212
1.061049e-007,0.2214
1.061473e-007,0.2299
1.061898e-007,0.3292
1.062322e-007,0.4965
1.062746e-007,0.6511
1.063171e-007,0.8286
1.063595e-007,0.9574
1.064019e-007,1.0479
1.064443e-007,1.1175
1.064868e-007,1.1745
1.065292e-007,1.2119
1.065716e-007,1.2371
1.066140e-007,1.2512
1.066565e-007,1.2590
1.066989e-007,1.2657
1.067413e-007,1.2685
1.067837e-007,1.2662
1.068261e-007,1.2668
1.068686e-007,1.2687
1.069110e-007,1.2638
1.069534e-007,1.2548
1.069958e-007,1.2533
1.070383e-007,1.2670
1.070807e-007,1.2571
1.071231e-007,1.1182
1.071655e-007,0.8907
1.072080e-007,0.7310
1.072504e-007,0.5686
1.072928e-007,0.4380
1.073353e-007,0.3637
1.073777e-007,0.3104
1.074201e-007,0.2595
1.074625e-007,0.2313
1.075050e-007,0.2175
1.075474e-007,0.2084
1.075898e-007,0.2036
1.076322e-007,0.2016
1.076747e-007,0.2031
1.077171e-007,0.2062
1.077595e-007,0.2032
1.078019e-007,0.2001
1.078444e-007,0.2115
1.078868e-007,0.2273
1.079292e-007,0.2247
1.079716e-007,0.2000
1.080140e-007,0.1895
1.080565e-007,0.1975
1.080989e-007,0.1991
1.081413e-007,0.2090
1.081837e-007,0.2211
1.082262e-007,0.2219
1.082686e-007,0.2199
1.083110e-007,0.2232
1.083534e-007,0.2241
1.083959e-007,0.2231
1.084383e-007,0.2225
1.084807e-007,0.2226
1.085232e-007,0.2233
1.085656e-007,0.2227
1.086080e-007,0.2192
1.086504e-007,0.2196
1.086929e-007,0.2247
1.087353e-007,0.2256
1.087777e-007,0.2202
1.088201e-007,0.2160
1.088626e-007,0.2185
1.089050e-007,0.2208
1.089474e-007,0.2233
1.089898e-007,0.2880
1.090322e-007,0.4485
1.090747e-007,0.6006
1.091171e-007,0.7773
1.091595e-007,0.9256
1.092019e-007,1.0234
1.092444e-007,1.0980
1.092868e-007,1.1589
1.093292e-007,1.2024
1.093716e-007,1.2303
1.094141e-007,1.2478
1.094565e-007,1.2562
1.094989e-007,1.2637
1.095414e-007,1.2681
1.095838e-007,1.2669
1.096262e-007,1.2656
1.096686e-007,1.2681
1.097111e-007,1.2654
1.097535e-007,1.2573
1.097959e-007,1.2520
1.098383e-007,1.2622
1.098808e-007,1.2669
1.099232e-007,1.1760
1.099656e-007,0.9529
1.100080e-007,0.7746
1.100505e-007,0.6171
1.100929e-007,0.4685
1.101353e-007,0.3815
1.101777e-007,0.3258
1.102201e-007,0.2728
1.102626e-007,0.2367
1.103050e-007,0.2209
1.103474e-007,0.2101
1.103898e-007,0.2047
1.104323e-007,0.2016
1.104747e-007,0.2020
1.105171e-007,0.2051
1.105595e-007,0.2047
1.106020e-007,0.1997
1.106444e-007,0.2066
1.106868e-007,0.2232
1.107293e-007,0.2281
1.107717e-007,0.2076
1.108141e-007,0.1899
1.108565e-007,0.2449
1.108990e-007,0.4190
1.109414e-007,0.5991
1.109838e-007,0.7858
1.110262e-007,0.9400
1.110687e-007,1.0307
1.111111e-007,1.1052
1.111535e-007,1.1660
1.111959e-007,1.2089
1.112384e-007,1.2345
1.112808e-007,1.2519
1.113232e-007,1.2605
1.113656e-007,1.2664
1.114080e-007,1.2668
1.114505e-007,1.2656
1.114929e-007,1.2692
1.115353e-007,1.2747
1.115777e-007,1.2679
1.116202e-007,1.2535
1.116626e-007,1.2465
1.117050e-007,1.2592
1.117474e-007,1.2776
1.117899e-007,1.2814
1.118323e-007,1.2811
1.118747e-007,1.2706
1.119172e-007,1.2576
1.119596e-007,1.2547
1.120020e-007,1.2557
1.120444e-007,1.2545
1.120869e-007,1.2536
1.121293e-007,1.2539
1.121717e-007,1.2541
1.122141e-007,1.2547
1.122566e-007,1.2542
1.122990e-007,1.2548
1.123414e-007,1.2577
1.123838e-007,1.2588
1.124262e-007,1.2553
1.124687e-007,1.2529
1.125111e-007,1.2549
1.125535e-007,1.2595
1.125959e-007,1.2611
1.126384e-007,1.2595
1.126808e-007,1.2559
1.127232e-007,1.2085
1.127656e-007,1.0248
1.128081e-007,0.8400
1.128505e-007,0.7028
1.128929e-007,0.5388
1.129354e-007,0.4227
1.129778e-007,0.3574
1.130202e-007,0.3029
1.130626e-007,0.2564
1.131051e-007,0.2342
1.131475e-007,0.2191
1.131899e-007,0.2107
1.132323e-007,0.2064
1.132748e-007,0.2037
1.133172e-007,0.2041
1.133596e-007,0.2077
1.134020e-007,0.2053
1.134445e-007,0.2066
1.134869e-007,0.2176
1.135293e-007,0.2259
1.135717e-007,0.2146
1.136141e-007,0.1945
1.136566e-007,0.2201
1.136990e-007,0.3645
1.137414e-007,0.5465
1.137838e-007,0.7250
1.138263e-007,0.9014
1.138687e-007,1.0063
1.139111e-007,1.0855
1.139535e-007,1.1502
1.139960e-007,1.1992
1.140384e-007,1.2288
1.140808e-007,1.2488
1.141233e-007,1.2587
1.141657e-007,1.2656
1.142081e-007,1.2687
1.142505e-007,1.2675
1.142930e-007,1.2681
1.143354e-007,1.2736
1.143778e-007,1.2712
1.144202e-007,1.2586
1.144627e-007,1.2488
1.145051e-007,1.2553
1.145475e-007,1.2729
1.145899e-007,1.2469
1.146323e-007,1.0728
1.146748e-007,0.8487
1.147172e-007,0.6920
1.147596e-007,0.5316
1.148020e-007,0.4179
1.148445e-007,0.3511
1.148869e-007,0.2982
1.149293e-007,0.2512
1.149717e-007,0.2285
1.150142e-007,0.2156
1.150566e-007,0.2070
1.150990e-007,0.2030
1.151415e-007,0.2034
1.151839e-007,0.2055
1.152263e-007,0.2062
1.152687e-007,0.2010
1.153112e-007,0.2014
1.153536e-007,0.2164
1.153960e-007,0.2306
1.154384e-007,0.2220
1.154809e-007,0.1954
1.155233e-007,0.2007
1.155657e-007,0.3238
1.156081e-007,0.5173
1.156506e-007,0.6940
1.156930e-007,0.8753
1.157354e-007,0.9901
1.157778e-007,1.0714
1.158202e-007,1.1384
1.158627e-007,1.1913
1.159051e-007,1.2235
1.159475e-007,1.2451
1.159899e-007,1.2577
1.160324e-007,1.2645
1.160748e-007,1.2673
1.161172e-007,1.2662
1.161596e-007,1.2671
1.162021e-007,1.2735
1.162445e-007,1.2738
1.162869e-007,1.2610
1.163294e-007,1.2479
1.163718e-007,1.2505
1.164142e-007,1.2704
1.164566e-007,1.2626
1.164991e-007,1.1188
1.165415e-007,0.8843
1.165839e-007,0.7209
1.166263e-007,0.5608
1.166688e-007,0.4349
1.167112e-007,0.3617
1.167536e-007,0.3085
1.167960e-007,0.2585
1.168385e-007,0.2315
1.168809e-007,0.2178
1.169233e-007,0.2077
1.169657e-007,0.2031
1.170081e-007,0.2032
1.170506e-007,0.2053
1.170930e-007,0.2065
1.171354e-007,0.2017
1.171778e-007,0.1993
1.172203e-007,0.2126
1.172627e-007,0.2296
1.173051e-007,0.2264
1.173476e-007,0.1997
1.173900e-007,0.1925
1.174324e-007,0.2895
1.174748e-007,0.4817
1.175173e-007,0.6574
1.175597e-007,0.8434
1.176021e-007,0.9725
1.176445e-007,1.0565
1.176870e-007,1.1262
1.177294e-007,1.1824
1.177718e-007,1.2183
1.178142e-007,1.2413
1.178567e-007,1.2561
1.178991e-007,1.2634
1.179415e-007,1.2671
1.179839e-007,1.2662
1.180263e-007,1.2663
1.180688e-007,1.2723
1.181112e-007,1.2751
1.181536e-007,1.2640
1.181960e-007,1.2495
1.182385e-007,1.2480
1.182809e-007,1.2665
1.183233e-007,1.2708
1.183657e-007,1.1603
1.184082e-007,0.9258
1.184506e-007,0.7504
1.184930e-007,0.5921
1.185355e-007,0.4541
1.185779e-007,0.3734
1.186203e-007,0.3189
1.186627e-007,0.2670
1.187052e-007,0.2350
1.187476e-007,0.2203
1.187900e-007,0.2091
1.188324e-007,0.2036
1.188749e-007,0.2029
1.189173e-007,0.2050
1.189597e-007,0.2065
1.190021e-007,0.2030
1.190446e-007,0.1985
1.190870e-007,0.2090
1.191294e-007,0.2272
1.191718e-007,0.2294
1.192142e-007,0.2051
1.192567e-007,0.1891
1.192991e-007,0.2593
1.193415e-007,0.4438
1.193840e-007,0.6221
1.194264e-007,0.8090
1.194688e-007,0.9534
1.195112e-007,1.0410
1.195536e-007,1.1136
1.195961e-007,1.1726
1.196385e-007,1.2127
1.196809e-007,1.2373
1.197234e-007,1.2541
1.197658e-007,1.2621
1.198082e-007,1.2668
1.198506e-007,1.2664
1.198930e-007,1.2659
1.199355e-007,1.2707
1.199779e-007,1.2756
1.200203e-007,1.2669
1.200628e-007,1.2518
1.201052e-007,1.2466
1.201476e-007,1.2621
1.201900e-007,1.2746
1.202325e-007,1.1962
1.202749e-007,0.9714
1.203173e-007,0.7799
1.203597e-007,0.6241
1.204021e-007,0.4757
1.204446e-007,0.3862
1.204870e-007,0.3291
1.205294e-007,0.2764
1.205719e-007,0.2391
1.206143e-007,0.2229
1.206567e-007,0.2107
1.206991e-007,0.2043
1.207415e-007,0.2027
1.207840e-007,0.2045
1.208264e-007,0.2064
1.208688e-007,0.2043
1.209113e-007,0.1985
1.209537e-007,0.2058
1.209961e-007,0.2241
1.210385e-007,0.2312
1.210809e-007,0.2109
1.211234e-007,0.1885
1.211658e-007,0.1933
1.212082e-007,0.1989
1.212507e-007,0.2052
1.212931e-007,0.2184
1.213355e-007,0.2231
1.213779e-007,0.2203
1.214204e-007,0.2222
1.214628e-007,0.2245
1.215052e-007,0.2233
1.215476e-007,0.2227
1.215900e-007,0.2231
1.216325e-007,0.2237
1.216749e-007,0.2233
1.217173e-007,0.2202
1.217598e-007,0.2185
1.218022e-007,0.2232
1.218446e-007,0.2269
1.218870e-007,0.2231
1.219294e-007,0.2166
1.219719e-007,0.2166
1.220143e-007,0.2205
1.220567e-007,0.2215
1.220992e-007,0.2232
1.221416e-007,0.2238
1.221840e-007,0.2208
1.222264e-007,0.2191
1.222688e-007,0.2204
1.223113e-007,0.2205
1.223537e-007,0.2198
1.223961e-007,0.2200
1.224385e-007,0.2205
1.224810e-007,0.2207
1.225234e-007,0.2201
1.225658e-007,0.2190
1.226083e-007,0.2198
1.226507e-007,0.2216
1.226931e-007,0.2212
1.227355e-007,0.2192
1.227779e-007,0.2187
1.228204e-007,0.2199
1.228628e-007,0.2205
1.229052e-007,0.2205
1.229477e-007,0.2207
1.229901e-007,0.2200
1.230325e-007,0.2191
1.230749e-007,0.2195
1.231173e-007,0.2202
1.231598e-007,0.2199
1.232022e-007,0.2197
1.232446e-007,0.2199
1.232871e-007,0.2200
1.233295e-007,0.2199
1.233719e-007,0.2195
1.234143e-007,0.2194
1.234567e-007,0.2200
1.234992e-007,0.2202
1.235416e-007,0.2196
1.235840e-007,0.2192
1.236264e-007,0.2195
1.236689e-007,0.2198
1.237113e-007,0.2198
1.237537e-007,0.2198
