.HEADER
..NAMES
Time,V U2.F3&G3
.DATA
9.07047e-008,0.9156
9.07471e-008,0.7500
9.07895e-008,0.5677
9.08319e-008,0.4267
9.08744e-008,0.3354
9.09168e-008,0.2781
9.09592e-008,0.2417
9.10016e-008,0.2282
9.10441e-008,0.2255
9.10865e-008,0.2196
9.11289e-008,0.2079
9.11713e-008,0.1953
9.12137e-008,0.1903
9.12562e-008,0.1942
9.12986e-008,0.1977
9.13410e-008,0.1973
9.13834e-008,0.1993
9.14259e-008,0.2053
9.14683e-008,0.2068
9.15107e-008,0.2129
9.15531e-008,0.2379
9.15956e-008,0.3388
9.16380e-008,0.4728
9.16804e-008,0.6256
9.17229e-008,0.8090
9.17653e-008,0.9507
9.18077e-008,1.0561
9.18501e-008,1.1313
9.18926e-008,1.1820
9.19350e-008,1.2114
9.19774e-008,1.2291
9.20198e-008,1.2423
9.20623e-008,1.2543
9.21047e-008,1.2674
9.21471e-008,1.2748
9.21895e-008,1.2755
9.22320e-008,1.2757
9.22744e-008,1.2744
9.23168e-008,1.2704
9.23592e-008,1.2649
9.24016e-008,1.2647
9.24441e-008,1.2592
9.24865e-008,1.2323
9.25289e-008,1.1153
9.25713e-008,0.9457
9.26138e-008,0.7858
9.26562e-008,0.6010
9.26986e-008,0.4500
9.27410e-008,0.3501
9.27835e-008,0.2875
9.28259e-008,0.2470
9.28683e-008,0.2295
9.29108e-008,0.2260
9.29532e-008,0.2212
9.29956e-008,0.2105
9.30380e-008,0.1974
9.30805e-008,0.1903
9.31229e-008,0.1932
9.31653e-008,0.1973
9.32077e-008,0.1976
9.32502e-008,0.1983
9.32926e-008,0.2044
9.33350e-008,0.2066
9.33774e-008,0.2109
9.34198e-008,0.2292
9.34623e-008,0.3128
9.35047e-008,0.4474
9.35471e-008,0.5908
9.35895e-008,0.7756
9.36320e-008,0.9262
9.36744e-008,1.0379
9.37168e-008,1.1188
9.37592e-008,1.1738
9.38017e-008,1.2070
9.38441e-008,1.2261
9.38865e-008,1.2400
9.39290e-008,1.2518
9.39714e-008,1.2650
9.40138e-008,1.2741
9.40562e-008,1.2755
9.40987e-008,1.2758
9.41411e-008,1.2747
9.41835e-008,1.2716
9.42259e-008,1.2655
9.42684e-008,1.2647
9.43108e-008,1.2611
9.43532e-008,1.2419
9.43956e-008,1.1467
9.44381e-008,0.9768
9.44805e-008,0.8199
9.45229e-008,0.6360
9.45653e-008,0.4755
9.46077e-008,0.3663
9.46502e-008,0.2976
9.46926e-008,0.2533
9.47350e-008,0.2313
9.47774e-008,0.2263
9.48199e-008,0.2227
9.48623e-008,0.2130
9.49047e-008,0.1998
9.49471e-008,0.1908
9.49896e-008,0.1923
9.50320e-008,0.1967
9.50744e-008,0.1979
9.51169e-008,0.1976
9.51593e-008,0.2033
9.52017e-008,0.2064
9.52441e-008,0.2094
9.52866e-008,0.2231
9.53290e-008,0.2890
9.53714e-008,0.4217
9.54138e-008,0.5585
9.54563e-008,0.7402
9.54987e-008,0.9003
9.55411e-008,1.0185
9.55835e-008,1.1053
9.56259e-008,1.1647
9.56684e-008,1.2020
9.57108e-008,1.2229
9.57532e-008,1.2376
9.57956e-008,1.2494
9.58381e-008,1.2624
9.58805e-008,1.2730
9.59229e-008,1.2755
9.59653e-008,1.2758
9.60078e-008,1.2750
9.60502e-008,1.2726
9.60926e-008,1.2665
9.61351e-008,1.2646
9.61775e-008,1.2626
9.62199e-008,1.2486
9.62623e-008,1.1748
9.63048e-008,1.0095
9.63472e-008,0.8520
9.63896e-008,0.6721
9.64320e-008,0.5030
9.64745e-008,0.3839
9.65169e-008,0.3086
9.65593e-008,0.2605
9.66017e-008,0.2338
9.66442e-008,0.2267
9.66866e-008,0.2239
9.67290e-008,0.2153
9.67714e-008,0.2024
9.68138e-008,0.1918
9.68563e-008,0.1914
9.68987e-008,0.1960
9.69411e-008,0.1980
9.69835e-008,0.1972
9.70260e-008,0.2020
9.70684e-008,0.2062
9.71108e-008,0.2082
9.71532e-008,0.2188
9.71957e-008,0.2683
9.72381e-008,0.3954
9.72805e-008,0.5289
9.73230e-008,0.7034
9.73654e-008,0.8728
9.74078e-008,0.9979
9.74502e-008,1.0907
9.74927e-008,1.1548
9.75351e-008,1.1964
9.75775e-008,1.2195
9.76199e-008,1.2350
9.76624e-008,1.2471
9.77048e-008,1.2598
9.77472e-008,1.2715
9.77896e-008,1.2754
9.78321e-008,1.2757
9.78745e-008,1.2753
9.79169e-008,1.2734
9.79593e-008,1.2677
9.80017e-008,1.2645
9.80442e-008,1.2637
9.80866e-008,1.2532
9.81290e-008,1.1983
9.81714e-008,1.0434
9.82139e-008,0.8826
9.82563e-008,0.7091
9.82987e-008,0.5326
9.83412e-008,0.4031
9.83836e-008,0.3206
9.84260e-008,0.2684
9.84684e-008,0.2370
9.85109e-008,0.2273
9.85533e-008,0.2248
9.85957e-008,0.2174
9.86381e-008,0.2050
9.86806e-008,0.1932
9.87230e-008,0.1907
9.87654e-008,0.1952
9.88078e-008,0.1980
9.88503e-008,0.1971
9.88927e-008,0.2007
9.89351e-008,0.2059
9.89775e-008,0.2074
9.90199e-008,0.2156
9.90624e-008,0.2516
9.91048e-008,0.3685
9.91472e-008,0.5015
9.91896e-008,0.6660
9.92321e-008,0.8435
9.92745e-008,0.9762
9.93169e-008,1.0749
9.93593e-008,1.1441
9.94018e-008,1.1900
9.94442e-008,1.2159
9.94866e-008,1.2323
9.95291e-008,1.2448
9.95715e-008,1.2572
9.96139e-008,1.2697
9.96563e-008,1.2752
9.96988e-008,1.2757
9.97412e-008,1.2755
9.97836e-008,1.2740
9.98260e-008,1.2690
9.98685e-008,1.2645
9.99109e-008,1.2644
9.99533e-008,1.2566
9.99957e-008,1.2171
1.000382e-007,1.0778
1.000806e-007,0.9123
1.001230e-007,0.7460
1.001654e-007,0.5640
1.002078e-007,0.4242
1.002503e-007,0.3339
1.002927e-007,0.2771
1.003351e-007,0.2412
1.003775e-007,0.2281
1.004200e-007,0.2255
1.004624e-007,0.2194
1.005048e-007,0.2076
1.005472e-007,0.1950
1.005897e-007,0.1903
1.006321e-007,0.1943
1.006745e-007,0.1977
1.007170e-007,0.1973
1.007594e-007,0.1994
1.008018e-007,0.2054
1.008442e-007,0.2069
1.008867e-007,0.2131
1.009291e-007,0.2389
1.009715e-007,0.3415
1.010139e-007,0.4755
1.010564e-007,0.6293
1.010988e-007,0.8124
1.011412e-007,0.9532
1.011836e-007,1.0580
1.012260e-007,1.1326
1.012685e-007,1.1828
1.013109e-007,1.2119
1.013533e-007,1.2295
1.013957e-007,1.2425
1.014382e-007,1.2546
1.014806e-007,1.2676
1.015230e-007,1.2749
1.015654e-007,1.2756
1.016079e-007,1.2757
1.016503e-007,1.2744
1.016927e-007,1.2703
1.017352e-007,1.2648
1.017776e-007,1.2647
1.018200e-007,1.2590
1.018624e-007,1.2311
1.019049e-007,1.1116
1.019473e-007,0.9423
1.019897e-007,0.7819
1.020321e-007,0.5972
1.020746e-007,0.4473
1.021170e-007,0.3484
1.021594e-007,0.2864
1.022018e-007,0.2464
1.022443e-007,0.2293
1.022867e-007,0.2259
1.023291e-007,0.2211
1.023715e-007,0.2102
1.024139e-007,0.1972
1.024564e-007,0.1903
1.024988e-007,0.1933
1.025412e-007,0.1973
1.025836e-007,0.1976
1.026261e-007,0.1984
1.026685e-007,0.2046
1.027109e-007,0.2066
1.027533e-007,0.2111
1.027958e-007,0.2299
1.028382e-007,0.3153
1.028806e-007,0.4501
1.029231e-007,0.5943
1.029655e-007,0.7792
1.030079e-007,0.9289
1.030503e-007,1.0399
1.030928e-007,1.1202
1.031352e-007,1.1747
1.031776e-007,1.2075
1.032200e-007,1.2265
1.032625e-007,1.2402
1.033049e-007,1.2521
1.033473e-007,1.2652
1.033897e-007,1.2742
1.034321e-007,1.2755
1.034746e-007,1.2758
1.035170e-007,1.2747
1.035594e-007,1.2715
1.036018e-007,1.2654
1.036443e-007,1.2648
1.036867e-007,1.2610
1.037291e-007,1.2412
1.037715e-007,1.1434
1.038140e-007,0.9733
1.038564e-007,0.8162
1.038988e-007,0.6320
1.039413e-007,0.4725
1.039837e-007,0.3644
1.040261e-007,0.2964
1.040685e-007,0.2525
1.041110e-007,0.2311
1.041534e-007,0.2263
1.041958e-007,0.2226
1.042382e-007,0.2127
1.042807e-007,0.1995
1.043231e-007,0.1907
1.043655e-007,0.1924
1.044079e-007,0.1968
1.044504e-007,0.1978
1.044928e-007,0.1976
1.045352e-007,0.2035
1.045776e-007,0.2064
1.046200e-007,0.2095
1.046625e-007,0.2236
1.047049e-007,0.2912
1.047473e-007,0.4244
1.047897e-007,0.5617
1.048322e-007,0.7440
1.048746e-007,0.9031
1.049170e-007,1.0206
1.049594e-007,1.1068
1.050019e-007,1.1657
1.050443e-007,1.2026
1.050867e-007,1.2233
1.051292e-007,1.2378
1.051716e-007,1.2496
1.052140e-007,1.2627
1.052564e-007,1.2731
1.052989e-007,1.2755
1.053413e-007,1.2758
1.053837e-007,1.2750
1.054261e-007,1.2725
1.054686e-007,1.2664
1.055110e-007,1.2646
1.055534e-007,1.2625
1.055958e-007,1.2481
1.056383e-007,1.1719
1.056807e-007,1.0057
1.057231e-007,0.8485
1.057655e-007,0.6681
1.058079e-007,0.4998
1.058504e-007,0.3818
1.058928e-007,0.3073
1.059352e-007,0.2596
1.059776e-007,0.2335
1.060201e-007,0.2267
1.060625e-007,0.2238
1.061049e-007,0.2151
1.061473e-007,0.2021
1.061898e-007,0.1916
1.062322e-007,0.1915
1.062746e-007,0.1961
1.063171e-007,0.1980
1.063595e-007,0.1972
1.064019e-007,0.2022
1.064443e-007,0.2063
1.064868e-007,0.2083
1.065292e-007,0.2191
1.065716e-007,0.2701
1.066140e-007,0.3982
1.066565e-007,0.5319
1.066989e-007,0.7073
1.067413e-007,0.8758
1.067837e-007,1.0002
1.068261e-007,1.0923
1.068686e-007,1.1559
1.069110e-007,1.1971
1.069534e-007,1.2199
1.069958e-007,1.2353
1.070383e-007,1.2473
1.070807e-007,1.2601
1.071231e-007,1.2717
1.071655e-007,1.2754
1.072080e-007,1.2758
1.072504e-007,1.2752
1.072928e-007,1.2733
1.073353e-007,1.2675
1.073777e-007,1.2645
1.074201e-007,1.2636
1.074625e-007,1.2529
1.075050e-007,1.1961
1.075474e-007,1.0395
1.075898e-007,0.8792
1.076322e-007,0.7050
1.076747e-007,0.5291
1.077171e-007,0.4008
1.077595e-007,0.3192
1.078019e-007,0.2675
1.078444e-007,0.2366
1.078868e-007,0.2272
1.079292e-007,0.2247
1.079716e-007,0.2172
1.080140e-007,0.2047
1.080565e-007,0.1930
1.080989e-007,0.1908
1.081413e-007,0.1953
1.081837e-007,0.1980
1.082262e-007,0.1971
1.082686e-007,0.2009
1.083110e-007,0.2060
1.083534e-007,0.2074
1.083959e-007,0.2159
1.084383e-007,0.2530
1.084807e-007,0.3713
1.085232e-007,0.5043
1.085656e-007,0.6700
1.086080e-007,0.8467
1.086504e-007,0.9786
1.086929e-007,1.0767
1.087353e-007,1.1453
1.087777e-007,1.1908
1.088201e-007,1.2163
1.088626e-007,1.2326
1.089050e-007,1.2450
1.089474e-007,1.2575
1.089898e-007,1.2700
1.090322e-007,1.2753
1.090747e-007,1.2757
1.091171e-007,1.2755
1.091595e-007,1.2739
1.092019e-007,1.2688
1.092444e-007,1.2645
1.092868e-007,1.2643
1.093292e-007,1.2563
1.093716e-007,1.2154
1.094141e-007,1.0740
1.094565e-007,0.9090
1.094989e-007,0.7419
1.095414e-007,0.5604
1.095838e-007,0.4217
1.096262e-007,0.3323
1.096686e-007,0.2761
1.097111e-007,0.2407
1.097535e-007,0.2280
1.097959e-007,0.2254
1.098383e-007,0.2192
1.098808e-007,0.2073
1.099232e-007,0.1948
1.099656e-007,0.1903
1.100080e-007,0.1944
1.100505e-007,0.1978
1.100929e-007,0.1973
1.101353e-007,0.1996
1.101777e-007,0.2055
1.102201e-007,0.2069
1.102626e-007,0.2134
1.103050e-007,0.2399
1.103474e-007,0.3442
1.103898e-007,0.4782
1.104323e-007,0.6331
1.104747e-007,0.8158
1.105171e-007,0.9558
1.105595e-007,1.0599
1.106020e-007,1.1339
1.106444e-007,1.1836
1.106868e-007,1.2124
1.107293e-007,1.2298
1.107717e-007,1.2428
1.108141e-007,1.2548
1.108565e-007,1.2679
1.108990e-007,1.2749
1.109414e-007,1.2756
1.109838e-007,1.2756
1.110262e-007,1.2744
1.110687e-007,1.2702
1.111111e-007,1.2648
1.111535e-007,1.2647
1.111959e-007,1.2588
1.112384e-007,1.2300
1.112808e-007,1.1080
1.113232e-007,0.9389
1.113656e-007,0.7780
1.114080e-007,0.5934
1.114505e-007,0.4446
1.114929e-007,0.3467
1.115353e-007,0.2853
1.115777e-007,0.2458
1.116202e-007,0.2292
1.116626e-007,0.2259
1.117050e-007,0.2209
1.117474e-007,0.2100
1.117899e-007,0.1969
1.118323e-007,0.1903
1.118747e-007,0.1935
1.119172e-007,0.1974
1.119596e-007,0.1975
1.120020e-007,0.1985
1.120444e-007,0.2047
1.120869e-007,0.2066
1.121293e-007,0.2113
1.121717e-007,0.2305
1.122141e-007,0.3178
1.122566e-007,0.4527
1.122990e-007,0.5978
1.123414e-007,0.7827
1.123838e-007,0.9316
1.124262e-007,1.0419
1.124687e-007,1.1216
1.125111e-007,1.1756
1.125535e-007,1.2081
1.125959e-007,1.2268
1.126384e-007,1.2405
1.126808e-007,1.2523
1.127232e-007,1.2655
1.127656e-007,1.2743
1.128081e-007,1.2756
1.128505e-007,1.2758
1.128929e-007,1.2747
1.129354e-007,1.2714
1.129778e-007,1.2654
1.130202e-007,1.2648
1.130626e-007,1.2608
1.131051e-007,1.2401
1.131475e-007,1.1399
1.131899e-007,0.9696
1.132323e-007,0.8123
1.132748e-007,0.6279
1.133172e-007,0.4695
1.133596e-007,0.3624
1.134020e-007,0.2952
1.134445e-007,0.2518
1.134869e-007,0.2309
1.135293e-007,0.2263
1.135717e-007,0.2224
1.136141e-007,0.2124
1.136566e-007,0.1993
1.136990e-007,0.1907
1.137414e-007,0.1925
1.137838e-007,0.1969
1.138263e-007,0.1978
1.138687e-007,0.1977
1.139111e-007,0.2036
1.139535e-007,0.2065
1.139960e-007,0.2097
1.140384e-007,0.2241
1.140808e-007,0.2934
1.141233e-007,0.4271
1.141657e-007,0.5650
1.142081e-007,0.7477
1.142505e-007,0.9059
1.142930e-007,1.0228
1.143354e-007,1.1083
1.143778e-007,1.1668
1.144202e-007,1.2032
1.144627e-007,1.2237
1.145051e-007,1.2381
1.145475e-007,1.2499
1.145899e-007,1.2630
1.146323e-007,1.2733
1.146748e-007,1.2755
1.147172e-007,1.2758
1.147596e-007,1.2749
1.148020e-007,1.2724
1.148445e-007,1.2663
1.148869e-007,1.2647
1.149293e-007,1.2624
1.149717e-007,1.2474
1.150142e-007,1.1689
1.150566e-007,1.0019
1.150990e-007,0.8449
1.151415e-007,0.6639
1.151839e-007,0.4965
1.152263e-007,0.3797
1.152687e-007,0.3060
1.153112e-007,0.2588
1.153536e-007,0.2332
1.153960e-007,0.2267
1.154384e-007,0.2237
1.154809e-007,0.2148
1.155233e-007,0.2018
1.155657e-007,0.1915
1.156081e-007,0.1916
1.156506e-007,0.1962
1.156930e-007,0.1980
1.157354e-007,0.1973
1.157778e-007,0.2024
1.158202e-007,0.2063
1.158627e-007,0.2084
1.159051e-007,0.2196
1.159475e-007,0.2719
1.159899e-007,0.4008
1.160324e-007,0.5348
1.160748e-007,0.7111
1.161172e-007,0.8787
1.161596e-007,1.0024
1.162021e-007,1.0939
1.162445e-007,1.1570
1.162869e-007,1.1977
1.163294e-007,1.2203
1.163718e-007,1.2356
1.164142e-007,1.2475
1.164566e-007,1.2604
1.164991e-007,1.2719
1.165415e-007,1.2755
1.165839e-007,1.2758
1.166263e-007,1.2752
1.166688e-007,1.2733
1.167112e-007,1.2674
1.167536e-007,1.2645
1.167960e-007,1.2635
1.168385e-007,1.2524
1.168809e-007,1.1936
1.169233e-007,1.0356
1.169657e-007,0.8758
1.170081e-007,0.7008
1.170506e-007,0.5257
1.170930e-007,0.3986
1.171354e-007,0.3178
1.171778e-007,0.2666
1.172203e-007,0.2363
1.172627e-007,0.2272
1.173051e-007,0.2246
1.173476e-007,0.2170
1.173900e-007,0.2044
1.174324e-007,0.1928
1.174748e-007,0.1909
1.175173e-007,0.1954
1.175597e-007,0.1980
1.176021e-007,0.1971
1.176445e-007,0.2010
1.176870e-007,0.2060
1.177294e-007,0.2075
1.177718e-007,0.2162
1.178142e-007,0.2543
1.178567e-007,0.3739
1.178991e-007,0.5069
1.179415e-007,0.6738
1.179839e-007,0.8498
1.180263e-007,0.9809
1.180688e-007,1.0784
1.181112e-007,1.1465
1.181536e-007,1.1915
1.181960e-007,1.2168
1.182385e-007,1.2329
1.182809e-007,1.2453
1.183233e-007,1.2577
1.183657e-007,1.2702
1.184082e-007,1.2753
1.184506e-007,1.2757
1.184930e-007,1.2754
1.185355e-007,1.2739
1.185779e-007,1.2687
1.186203e-007,1.2645
1.186627e-007,1.2643
1.187052e-007,1.2559
1.187476e-007,1.2134
1.187900e-007,1.0701
1.188324e-007,0.9056
1.188749e-007,0.7377
1.189173e-007,0.5568
1.189597e-007,0.4192
1.190021e-007,0.3307
1.190446e-007,0.2751
1.190870e-007,0.2402
1.191294e-007,0.2279
1.191718e-007,0.2254
1.192142e-007,0.2190
1.192567e-007,0.2071
1.192991e-007,0.1946
1.193415e-007,0.1904
1.193840e-007,0.1945
1.194264e-007,0.1978
1.194688e-007,0.1973
1.195112e-007,0.1997
1.195536e-007,0.2056
1.195961e-007,0.2070
1.196385e-007,0.2136
1.196809e-007,0.2410
1.197234e-007,0.3468
1.197658e-007,0.4807
1.198082e-007,0.6368
1.198506e-007,0.8190
1.198930e-007,0.9582
1.199355e-007,1.0618
1.199779e-007,1.1351
1.200203e-007,1.1845
1.200628e-007,1.2129
1.201052e-007,1.2301
1.201476e-007,1.2430
1.201900e-007,1.2551
1.202325e-007,1.2681
1.202749e-007,1.2750
1.203173e-007,1.2756
1.203597e-007,1.2756
1.204021e-007,1.2743
1.204446e-007,1.2701
1.204870e-007,1.2648
1.205294e-007,1.2647
1.205719e-007,1.2586
1.206143e-007,1.2284
1.206567e-007,1.1041
1.206991e-007,0.9354
1.207415e-007,0.7739
1.207840e-007,0.5896
1.208264e-007,0.4418
1.208688e-007,0.3450
1.209113e-007,0.2842
1.209537e-007,0.2451
1.209961e-007,0.2290
1.210385e-007,0.2259
1.210809e-007,0.2208
1.211234e-007,0.2097
1.211658e-007,0.1967
1.212082e-007,0.1903
1.212507e-007,0.1936
1.212931e-007,0.1975
1.213355e-007,0.1975
1.213779e-007,0.1986
1.214204e-007,0.2048
1.214628e-007,0.2066
1.215052e-007,0.2116
1.215476e-007,0.2313
1.215900e-007,0.3202
1.216325e-007,0.4552
1.216749e-007,0.6013
1.217173e-007,0.7862
1.217598e-007,0.9342
1.218022e-007,1.0439
1.218446e-007,1.1229
1.218870e-007,1.1766
1.219294e-007,1.2086
1.219719e-007,1.2272
1.220143e-007,1.2407
1.220567e-007,1.2526
1.220992e-007,1.2657
1.221416e-007,1.2744
1.221840e-007,1.2756
1.222264e-007,1.2758
1.222688e-007,1.2746
1.223113e-007,1.2713
1.223537e-007,1.2653
1.223961e-007,1.2648
1.224385e-007,1.2606
1.224810e-007,1.2392
1.225234e-007,1.1366
1.225658e-007,0.9662
1.226083e-007,0.8086
1.226507e-007,0.6240
1.226931e-007,0.4666
1.227355e-007,0.3606
1.227779e-007,0.2941
1.228204e-007,0.2511
1.228628e-007,0.2307
1.229052e-007,0.2263
1.229477e-007,0.2223
1.229901e-007,0.2122
1.230325e-007,0.1990
1.230749e-007,0.1906
1.231173e-007,0.1926
1.231598e-007,0.1969
1.232022e-007,0.1978
1.232446e-007,0.1978
1.232871e-007,0.2038
1.233295e-007,0.2065
1.233719e-007,0.2099
1.234143e-007,0.2250
1.234567e-007,0.2972
1.234992e-007,0.4307
1.235416e-007,0.5694
1.235840e-007,0.7525
1.236264e-007,0.9093
1.236689e-007,1.0252
1.237113e-007,1.1100
1.237537e-007,1.1679
