.HEADER
..NAMES
Time,V U2.C7&B7
.DATA
8.73531e-008,-1.0247
8.73955e-008,-1.0388
8.74379e-008,-1.0497
8.74804e-008,-1.0542
8.75228e-008,-1.0531
8.75652e-008,-1.0630
8.76076e-008,-1.0783
8.76501e-008,-1.0875
8.76925e-008,-1.0794
8.77349e-008,-1.0825
8.77773e-008,-1.0944
8.78197e-008,-1.0765
8.78622e-008,-0.9507
8.79046e-008,-0.5859
8.79470e-008,-0.2092
8.79894e-008,0.1112
8.80319e-008,0.3909
8.80743e-008,0.5952
8.81167e-008,0.7418
8.81591e-008,0.8639
8.82016e-008,0.9433
8.82440e-008,0.9919
8.82864e-008,1.0217
8.83289e-008,1.0357
8.83713e-008,1.0449
8.84137e-008,1.0500
8.84561e-008,1.0479
8.84986e-008,1.0572
8.85410e-008,1.0734
8.85834e-008,1.0837
8.86258e-008,1.0766
8.86683e-008,1.0777
8.87107e-008,1.0914
8.87531e-008,1.0791
8.87955e-008,0.9736
8.88380e-008,0.6275
8.88804e-008,0.2426
8.89228e-008,-0.0800
8.89652e-008,-0.3669
8.90076e-008,-0.5784
8.90501e-008,-0.7278
8.90925e-008,-0.8541
8.91349e-008,-0.9372
8.91773e-008,-0.9884
8.92198e-008,-1.0194
8.92622e-008,-1.0337
8.93046e-008,-1.0423
8.93470e-008,-1.0499
8.93895e-008,-1.0486
8.94319e-008,-1.0566
8.94743e-008,-1.0732
8.95168e-008,-1.0839
8.95592e-008,-1.0779
8.96016e-008,-1.0782
8.96440e-008,-1.0930
8.96865e-008,-1.0837
8.97289e-008,-0.9947
8.97713e-008,-0.6687
8.98137e-008,-0.2751
8.98562e-008,0.0484
8.98986e-008,0.3409
8.99410e-008,0.5608
8.99834e-008,0.7136
9.00258e-008,0.8436
9.00683e-008,0.9306
9.01107e-008,0.9835
9.01531e-008,1.0157
9.01955e-008,1.0328
9.02380e-008,1.0414
9.02804e-008,1.0493
9.03228e-008,1.0480
9.03652e-008,1.0542
9.04077e-008,1.0702
9.04501e-008,1.0827
9.04925e-008,1.0784
9.05350e-008,1.0758
9.05774e-008,1.0905
9.06198e-008,1.0850
9.06622e-008,1.0112
9.07047e-008,0.7091
9.07471e-008,0.3093
9.07895e-008,-0.0177
9.08319e-008,-0.3162
9.08744e-008,-0.5435
9.09168e-008,-0.7004
9.09592e-008,-0.8329
9.10016e-008,-0.9237
9.10441e-008,-0.9803
9.10865e-008,-1.0140
9.11289e-008,-1.0321
9.11713e-008,-1.0402
9.12137e-008,-1.0495
9.12562e-008,-1.0489
9.12986e-008,-1.0538
9.13410e-008,-1.0699
9.13834e-008,-1.0830
9.14259e-008,-1.0800
9.14683e-008,-1.0761
9.15107e-008,-1.0911
9.15531e-008,-1.0884
9.15956e-008,-1.0268
9.16380e-008,-0.7492
9.16804e-008,-0.3441
9.17229e-008,-0.0140
9.17653e-008,0.2889
9.18077e-008,0.5242
9.18501e-008,0.6860
9.18926e-008,0.8211
9.19350e-008,0.9165
9.19774e-008,0.9754
9.20198e-008,1.0103
9.20623e-008,1.0317
9.21047e-008,1.0425
9.21471e-008,1.0519
9.21895e-008,1.0523
9.22320e-008,1.0553
9.22744e-008,1.0695
9.23168e-008,1.0835
9.23592e-008,1.0834
9.24016e-008,1.0767
9.24441e-008,1.0895
9.24865e-008,1.0894
9.25289e-008,1.0373
9.25713e-008,0.7856
9.26138e-008,0.3790
9.26562e-008,0.0436
9.26986e-008,-0.2638
9.27410e-008,-0.5064
9.27835e-008,-0.6737
9.28259e-008,-0.8103
9.28683e-008,-0.9090
9.29108e-008,-0.9719
9.29532e-008,-1.0091
9.29956e-008,-1.0324
9.30380e-008,-1.0456
9.30805e-008,-1.0561
9.31229e-008,-1.0574
9.31653e-008,-1.0594
9.32077e-008,-1.0723
9.32502e-008,-1.0862
9.32926e-008,-1.0886
9.33350e-008,-1.0801
9.33774e-008,-1.0910
9.34198e-008,-1.0932
9.34623e-008,-1.0489
9.35047e-008,-0.8229
9.35471e-008,-0.4165
9.35895e-008,-0.0744
9.36320e-008,0.2361
9.36744e-008,0.4860
9.37168e-008,0.6599
9.37592e-008,0.7981
9.38017e-008,0.9010
9.38441e-008,0.9672
9.38865e-008,1.0063
9.39290e-008,1.0315
9.39714e-008,1.0462
9.40138e-008,1.0564
9.40562e-008,1.0570
9.40987e-008,1.0578
9.41411e-008,1.0695
9.41835e-008,1.0838
9.42259e-008,1.0889
9.42684e-008,1.0789
9.43108e-008,1.0867
9.43532e-008,1.0918
9.43956e-008,1.0553
9.44381e-008,0.8548
9.44805e-008,0.4540
9.45229e-008,0.1051
9.45653e-008,-0.2093
9.46077e-008,-0.4658
9.46502e-008,-0.6459
9.46926e-008,-0.7859
9.47350e-008,-0.8929
9.47774e-008,-0.9623
9.48199e-008,-1.0044
9.48623e-008,-1.0298
9.49047e-008,-1.0421
9.49471e-008,-1.0525
9.49896e-008,-1.0540
9.50320e-008,-1.0541
9.50744e-008,-1.0667
9.51169e-008,-1.0817
9.51593e-008,-1.0872
9.52017e-008,-1.0778
9.52441e-008,-1.0855
9.52866e-008,-1.0937
9.53290e-008,-1.0649
9.53714e-008,-0.8898
9.54138e-008,-0.4955
9.54563e-008,-0.1386
9.54987e-008,0.1778
9.55411e-008,0.4420
9.55835e-008,0.6293
9.56259e-008,0.7714
9.56684e-008,0.8842
9.57108e-008,0.9565
9.57532e-008,0.9996
9.57956e-008,1.0265
9.58381e-008,1.0393
9.58805e-008,1.0499
9.59229e-008,1.0532
9.59653e-008,1.0527
9.60078e-008,1.0639
9.60502e-008,1.0789
9.60926e-008,1.0863
9.61351e-008,1.0773
9.61775e-008,1.0830
9.62199e-008,1.0931
9.62623e-008,1.0696
9.63048e-008,0.9177
9.63472e-008,0.5346
9.63896e-008,0.1696
9.64320e-008,-0.1490
9.64745e-008,-0.4205
9.65169e-008,-0.6150
9.65593e-008,-0.7589
9.66017e-008,-0.8759
9.66442e-008,-0.9509
9.66866e-008,-0.9967
9.67290e-008,-1.0251
9.67714e-008,-1.0389
9.68138e-008,-1.0499
9.68563e-008,-1.0542
9.68987e-008,-1.0531
9.69411e-008,-1.0633
9.69835e-008,-1.0786
9.70260e-008,-1.0875
9.70684e-008,-1.0792
9.71108e-008,-1.0828
9.71532e-008,-1.0944
9.71957e-008,-1.0756
9.72381e-008,-0.9457
9.72805e-008,-0.5769
9.73230e-008,-0.2022
9.73654e-008,0.1178
9.74078e-008,0.3961
9.74502e-008,0.5987
9.74927e-008,0.7448
9.75351e-008,0.8660
9.75775e-008,0.9447
9.76199e-008,0.9927
9.76624e-008,1.0223
9.77048e-008,1.0373
9.77472e-008,1.0482
9.77896e-008,1.0534
9.78321e-008,1.0521
9.78745e-008,1.0609
9.79169e-008,1.0761
9.79593e-008,1.0864
9.80017e-008,1.0791
9.80442e-008,1.0801
9.80866e-008,1.0929
9.81290e-008,1.0786
9.81714e-008,0.9679
9.82139e-008,0.6170
9.82563e-008,0.2340
9.82987e-008,-0.0881
9.83412e-008,-0.3732
9.83836e-008,-0.5830
9.84260e-008,-0.7318
9.84684e-008,-0.8568
9.85109e-008,-0.9386
9.85533e-008,-0.9896
9.85957e-008,-1.0206
9.86381e-008,-1.0381
9.86806e-008,-1.0508
9.87230e-008,-1.0576
9.87654e-008,-1.0570
9.88078e-008,-1.0639
9.88503e-008,-1.0783
9.88927e-008,-1.0898
9.89351e-008,-1.0840
9.89775e-008,-1.0825
9.90199e-008,-1.0954
9.90624e-008,-1.0838
9.91048e-008,-0.9896
9.91472e-008,-0.6589
9.91896e-008,-0.2666
9.92321e-008,0.0575
9.92745e-008,0.3481
9.93169e-008,0.5664
9.93593e-008,0.7185
9.94018e-008,0.8466
9.94442e-008,0.9319
9.94866e-008,0.9859
9.95291e-008,1.0183
9.95715e-008,1.0381
9.96139e-008,1.0514
9.96563e-008,1.0576
9.96988e-008,1.0562
9.97412e-008,1.0617
9.97836e-008,1.0754
9.98260e-008,1.0885
9.98685e-008,1.0847
9.99109e-008,1.0795
9.99533e-008,1.0918
9.99957e-008,1.0844
1.000382e-007,1.0051
1.000806e-007,0.6980
1.001230e-007,0.2999
1.001654e-007,-0.0276
1.002078e-007,-0.3242
1.002503e-007,-0.5492
1.002927e-007,-0.7052
1.003351e-007,-0.8361
1.003775e-007,-0.9249
1.004200e-007,-0.9826
1.004624e-007,-1.0166
1.005048e-007,-1.0356
1.005472e-007,-1.0468
1.005897e-007,-1.0544
1.006321e-007,-1.0529
1.006745e-007,-1.0581
1.007170e-007,-1.0732
1.007594e-007,-1.0862
1.008018e-007,-1.0836
1.008442e-007,-1.0780
1.008867e-007,-1.0915
1.009291e-007,-1.0882
1.009715e-007,-1.0235
1.010139e-007,-0.7405
1.010564e-007,-0.3363
1.010988e-007,-0.0060
1.011412e-007,0.2958
1.011836e-007,0.5288
1.012260e-007,0.6896
1.012685e-007,0.8239
1.013109e-007,0.9178
1.013533e-007,0.9773
1.013957e-007,1.0123
1.014382e-007,1.0329
1.014806e-007,1.0438
1.015230e-007,1.0526
1.015654e-007,1.0523
1.016079e-007,1.0559
1.016503e-007,1.0703
1.016927e-007,1.0839
1.017352e-007,1.0834
1.017776e-007,1.0765
1.018200e-007,1.0894
1.018624e-007,1.0891
1.019049e-007,1.0352
1.019473e-007,0.7777
1.019897e-007,0.3711
1.020321e-007,0.0368
1.020746e-007,-0.2698
1.021170e-007,-0.5105
1.021594e-007,-0.6764
1.022018e-007,-0.8129
1.022443e-007,-0.9107
1.022867e-007,-0.9730
1.023291e-007,-1.0099
1.023715e-007,-1.0322
1.024139e-007,-1.0434
1.024564e-007,-1.0531
1.024988e-007,-1.0533
1.025412e-007,-1.0557
1.025836e-007,-1.0697
1.026261e-007,-1.0840
1.026685e-007,-1.0854
1.027109e-007,-1.0774
1.027533e-007,-1.0893
1.027958e-007,-1.0917
1.028382e-007,-1.0472
1.028806e-007,-0.8161
1.029231e-007,-0.4091
1.029655e-007,-0.0687
1.030079e-007,0.2412
1.030503e-007,0.4895
1.030928e-007,0.6618
1.031352e-007,0.8000
1.031776e-007,0.9026
1.032200e-007,0.9680
1.032625e-007,1.0064
1.033049e-007,1.0302
1.033473e-007,1.0417
1.033897e-007,1.0517
1.034321e-007,1.0528
1.034746e-007,1.0540
1.035170e-007,1.0672
1.035594e-007,1.0818
1.036018e-007,1.0853
1.036443e-007,1.0764
1.036867e-007,1.0865
1.037291e-007,1.0918
1.037715e-007,1.0550
1.038140e-007,0.8495
1.038564e-007,0.4462
1.038988e-007,0.0996
1.039413e-007,-0.2139
1.039837e-007,-0.4696
1.040261e-007,-0.6480
1.040685e-007,-0.7880
1.041110e-007,-0.8950
1.041534e-007,-0.9632
1.041958e-007,-1.0039
1.042382e-007,-1.0295
1.042807e-007,-1.0433
1.043231e-007,-1.0548
1.043655e-007,-1.0576
1.044079e-007,-1.0581
1.044504e-007,-1.0697
1.044928e-007,-1.0840
1.045352e-007,-1.0897
1.045776e-007,-1.0803
1.046200e-007,-1.0883
1.046625e-007,-1.0951
1.047049e-007,-1.0637
1.047473e-007,-0.8829
1.047897e-007,-0.4858
1.048322e-007,-0.1304
1.048746e-007,0.1850
1.049170e-007,0.4478
1.049594e-007,0.6340
1.050019e-007,0.7754
1.050443e-007,0.8865
1.050867e-007,0.9579
1.051292e-007,1.0008
1.051716e-007,1.0275
1.052140e-007,1.0407
1.052564e-007,1.0513
1.052989e-007,1.0537
1.053413e-007,1.0530
1.053837e-007,1.0643
1.054261e-007,1.0795
1.054686e-007,1.0867
1.055110e-007,1.0774
1.055534e-007,1.0832
1.055958e-007,1.0929
1.056383e-007,1.0684
1.056807e-007,0.9118
1.057231e-007,0.5258
1.057655e-007,0.1627
1.058079e-007,-0.1555
1.058504e-007,-0.4256
1.058928e-007,-0.6183
1.059352e-007,-0.7617
1.059776e-007,-0.8778
1.060201e-007,-0.9522
1.060625e-007,-0.9975
1.061049e-007,-1.0256
1.061473e-007,-1.0392
1.061898e-007,-1.0501
1.062322e-007,-1.0541
1.062746e-007,-1.0531
1.063171e-007,-1.0636
1.063595e-007,-1.0789
1.064019e-007,-1.0875
1.064443e-007,-1.0789
1.064868e-007,-1.0830
1.065292e-007,-1.0944
1.065716e-007,-1.0748
1.066140e-007,-0.9406
1.066565e-007,-0.5680
1.066989e-007,-0.1950
1.067413e-007,0.1245
1.067837e-007,0.4012
1.068261e-007,0.6022
1.068686e-007,0.7477
1.069110e-007,0.8682
1.069534e-007,0.9461
1.069958e-007,0.9935
1.070383e-007,1.0228
1.070807e-007,1.0375
1.071231e-007,1.0484
1.071655e-007,1.0534
1.072080e-007,1.0521
1.072504e-007,1.0612
1.072928e-007,1.0764
1.073353e-007,1.0865
1.073777e-007,1.0789
1.074201e-007,1.0804
1.074625e-007,1.0931
1.075050e-007,1.0779
1.075474e-007,0.9635
1.075898e-007,0.6081
1.076322e-007,0.2267
1.076747e-007,-0.0948
1.077171e-007,-0.3785
1.077595e-007,-0.5866
1.078019e-007,-0.7347
1.078444e-007,-0.8590
1.078868e-007,-0.9401
1.079292e-007,-0.9904
1.079716e-007,-1.0211
1.080140e-007,-1.0371
1.080565e-007,-1.0481
1.080989e-007,-1.0542
1.081413e-007,-1.0528
1.081837e-007,-1.0607
1.082262e-007,-1.0760
1.082686e-007,-1.0872
1.083110e-007,-1.0809
1.083534e-007,-1.0803
1.083959e-007,-1.0939
1.084383e-007,-1.0825
1.084807e-007,-0.9863
1.085232e-007,-0.6508
1.085656e-007,-0.2601
1.086080e-007,0.0632
1.086504e-007,0.3528
1.086929e-007,0.5692
1.087353e-007,0.7204
1.087777e-007,0.8484
1.088201e-007,0.9334
1.088626e-007,0.9862
1.089050e-007,1.0180
1.089474e-007,1.0355
1.089898e-007,1.0463
1.090322e-007,1.0533
1.090747e-007,1.0520
1.091171e-007,1.0584
1.091595e-007,1.0735
1.092019e-007,1.0858
1.092444e-007,1.0811
1.092868e-007,1.0781
1.093292e-007,1.0919
1.093716e-007,1.0844
1.094141e-007,1.0035
1.094565e-007,0.6905
1.094989e-007,0.2931
1.095414e-007,-0.0329
1.095838e-007,-0.3285
1.096262e-007,-0.5523
1.096686e-007,-0.7072
1.097111e-007,-0.8382
1.097535e-007,-0.9268
1.097959e-007,-0.9827
1.098383e-007,-1.0160
1.098808e-007,-1.0336
1.099232e-007,-1.0422
1.099656e-007,-1.0504
1.100080e-007,-1.0489
1.100505e-007,-1.0543
1.100929e-007,-1.0706
1.101353e-007,-1.0836
1.101777e-007,-1.0799
1.102201e-007,-1.0762
1.102626e-007,-1.0910
1.103050e-007,-1.0873
1.103474e-007,-1.0212
1.103898e-007,-0.7328
1.104323e-007,-0.3289
1.104747e-007,-0.0003
1.105171e-007,0.3004
1.105595e-007,0.5324
1.106020e-007,0.6918
1.106444e-007,0.8259
1.106868e-007,0.9196
1.107293e-007,0.9776
1.107717e-007,1.0118
1.108141e-007,1.0324
1.108565e-007,1.0430
1.108990e-007,1.0520
1.109414e-007,1.0521
1.109838e-007,1.0558
1.110262e-007,1.0703
1.110687e-007,1.0840
1.111111e-007,1.0830
1.111535e-007,1.0767
1.111959e-007,1.0901
1.112384e-007,1.0889
1.112808e-007,1.0330
1.113232e-007,0.7699
1.113656e-007,0.3631
1.114080e-007,0.0298
1.114505e-007,-0.2755
1.114929e-007,-0.5149
1.115353e-007,-0.6796
1.115777e-007,-0.8154
1.116202e-007,-0.9124
1.116626e-007,-0.9740
1.117050e-007,-1.0104
1.117474e-007,-1.0330
1.117899e-007,-1.0461
1.118323e-007,-1.0563
1.118747e-007,-1.0573
1.119172e-007,-1.0597
1.119596e-007,-1.0728
1.120020e-007,-1.0867
1.120444e-007,-1.0881
1.120869e-007,-1.0800
1.121293e-007,-1.0916
1.121717e-007,-1.0926
1.122141e-007,-1.0452
1.122566e-007,-0.8080
1.122990e-007,-0.4000
1.123414e-007,-0.0606
1.123838e-007,0.2481
1.124262e-007,0.4950
1.124687e-007,0.6660
1.125111e-007,0.8036
1.125535e-007,0.9046
1.125959e-007,0.9694
1.126384e-007,1.0076
1.126808e-007,1.0313
1.127232e-007,1.0431
1.127656e-007,1.0528
1.128081e-007,1.0532
1.128505e-007,1.0544
1.128929e-007,1.0677
1.129354e-007,1.0824
1.129778e-007,1.0855
1.130202e-007,1.0764
1.130626e-007,1.0866
1.131051e-007,1.0914
1.131475e-007,1.0530
1.131899e-007,0.8422
1.132323e-007,0.4378
1.132748e-007,0.0926
1.133172e-007,-0.2203
1.133596e-007,-0.4743
1.134020e-007,-0.6511
1.134445e-007,-0.7907
1.134869e-007,-0.8967
1.135293e-007,-0.9644
1.135717e-007,-1.0046
1.136141e-007,-1.0291
1.136566e-007,-1.0385
1.136990e-007,-1.0481
1.137414e-007,-1.0500
1.137838e-007,-1.0503
1.138263e-007,-1.0640
1.138687e-007,-1.0797
1.139111e-007,-1.0836
1.139535e-007,-1.0748
1.139960e-007,-1.0851
1.140384e-007,-1.0927
1.140808e-007,-1.0622
1.141233e-007,-0.8775
1.141657e-007,-0.4783
1.142081e-007,-0.1255
1.142505e-007,0.1892
1.142930e-007,0.4510
1.143354e-007,0.6351
1.143778e-007,0.7764
1.144202e-007,0.8881
1.144627e-007,0.9587
1.145051e-007,0.9999
1.145475e-007,1.0262
1.145899e-007,1.0364
1.146323e-007,1.0459
1.146748e-007,1.0491
1.147172e-007,1.0488
1.147596e-007,1.0614
1.148020e-007,1.0772
1.148445e-007,1.0832
1.148869e-007,1.0744
1.149293e-007,1.0823
1.149717e-007,1.0924
1.150142e-007,1.0678
1.150566e-007,0.9076
1.150990e-007,0.5182
1.151415e-007,0.1569
1.151839e-007,-0.1605
1.152263e-007,-0.4295
1.152687e-007,-0.6207
1.153112e-007,-0.7638
1.153536e-007,-0.8797
1.153960e-007,-0.9533
1.154384e-007,-0.9973
1.154809e-007,-1.0247
1.155233e-007,-1.0353
1.155657e-007,-1.0451
1.156081e-007,-1.0501
1.156506e-007,-1.0491
1.156930e-007,-1.0606
1.157354e-007,-1.0769
1.157778e-007,-1.0840
1.158202e-007,-1.0756
1.158627e-007,-1.0822
1.159051e-007,-1.0940
1.159475e-007,-1.0738
1.159899e-007,-0.9359
1.160324e-007,-0.5591
1.160748e-007,-0.1886
1.161172e-007,0.1298
1.161596e-007,0.4056
1.162021e-007,0.6049
1.162445e-007,0.7499
1.162869e-007,0.8704
1.163294e-007,0.9474
1.163718e-007,0.9931
1.164142e-007,1.0221
1.164566e-007,1.0349
1.164991e-007,1.0442
1.165415e-007,1.0497
1.165839e-007,1.0481
1.166263e-007,1.0581
1.166688e-007,1.0743
1.167112e-007,1.0837
1.167536e-007,1.0759
1.167960e-007,1.0792
1.168385e-007,1.0924
1.168809e-007,1.0771
1.169233e-007,0.9603
1.169657e-007,0.6007
1.170081e-007,0.2210
1.170506e-007,-0.1000
1.170930e-007,-0.3827
1.171354e-007,-0.5893
1.171778e-007,-0.7367
1.172203e-007,-0.8608
1.172627e-007,-0.9414
1.173051e-007,-0.9904
1.173476e-007,-1.0209
1.173900e-007,-1.0364
1.174324e-007,-1.0472
1.174748e-007,-1.0538
1.175173e-007,-1.0526
1.175597e-007,-1.0606
1.176021e-007,-1.0760
1.176445e-007,-1.0870
1.176870e-007,-1.0804
1.177294e-007,-1.0807
1.177718e-007,-1.0942
1.178142e-007,-1.0817
1.178567e-007,-0.9821
1.178991e-007,-0.6421
1.179415e-007,-0.2529
1.179839e-007,0.0701
1.180263e-007,0.3582
1.180688e-007,0.5731
1.181112e-007,0.7235
1.181536e-007,0.8507
1.181960e-007,0.9349
1.182385e-007,0.9870
1.182809e-007,1.0185
1.183233e-007,1.0357
1.183657e-007,1.0466
1.184082e-007,1.0535
1.184506e-007,1.0521
1.184930e-007,1.0587
1.185355e-007,1.0738
1.185779e-007,1.0860
1.186203e-007,1.0809
1.186627e-007,1.0783
1.187052e-007,1.0921
1.187476e-007,1.0837
1.187900e-007,0.9998
1.188324e-007,0.6820
1.188749e-007,0.2858
1.189173e-007,-0.0397
1.189597e-007,-0.3341
1.190021e-007,-0.5562
1.190446e-007,-0.7102
1.190870e-007,-0.8405
1.191294e-007,-0.9283
1.191718e-007,-0.9835
1.192142e-007,-1.0165
1.192567e-007,-1.0338
1.192991e-007,-1.0424
1.193415e-007,-1.0504
1.193840e-007,-1.0489
1.194264e-007,-1.0546
1.194688e-007,-1.0709
1.195112e-007,-1.0837
1.195536e-007,-1.0797
1.195961e-007,-1.0763
1.196385e-007,-1.0912
1.196809e-007,-1.0867
1.197234e-007,-1.0180
1.197658e-007,-0.7244
1.198082e-007,-0.3214
1.198506e-007,0.0066
1.198930e-007,0.3062
1.199355e-007,0.5365
1.199779e-007,0.6948
1.200203e-007,0.8285
1.200628e-007,0.9212
1.201052e-007,0.9785
1.201476e-007,1.0124
1.201900e-007,1.0318
1.202325e-007,1.0401
1.202749e-007,1.0487
1.203173e-007,1.0481
1.203597e-007,1.0525
1.204021e-007,1.0682
1.204446e-007,1.0819
1.204870e-007,1.0800
1.205294e-007,1.0746
1.205719e-007,1.0889
1.206143e-007,1.0880
1.206567e-007,1.0314
1.206991e-007,0.7634
1.207415e-007,0.3566
1.207840e-007,0.0243
1.208264e-007,-0.2804
1.208688e-007,-0.5181
1.209113e-007,-0.6815
1.209537e-007,-0.8173
1.209961e-007,-0.9141
1.210385e-007,-0.9746
1.210809e-007,-1.0103
1.211234e-007,-1.0319
1.211658e-007,-1.0427
1.212082e-007,-1.0525
1.212507e-007,-1.0530
1.212931e-007,-1.0558
1.213355e-007,-1.0700
1.213779e-007,-1.0841
1.214204e-007,-1.0847
1.214628e-007,-1.0774
1.215052e-007,-1.0902
1.215476e-007,-1.0912
1.215900e-007,-1.0430
1.216325e-007,-0.8009
1.216749e-007,-0.3927
1.217173e-007,-0.0548
1.217598e-007,0.2532
1.218022e-007,0.4986
1.218446e-007,0.6681
1.218870e-007,0.8055
1.219294e-007,0.9062
1.219719e-007,0.9701
1.220143e-007,1.0075
1.220567e-007,1.0308
1.220992e-007,1.0422
1.221416e-007,1.0520
1.221840e-007,1.0528
1.222264e-007,1.0543
1.222688e-007,1.0678
1.223113e-007,1.0824
1.223537e-007,1.0851
1.223961e-007,1.0764
1.224385e-007,1.0872
1.224810e-007,1.0914
1.225234e-007,1.0514
1.225658e-007,0.8354
1.226083e-007,0.4297
1.226507e-007,0.0858
1.226931e-007,-0.2263
1.227355e-007,-0.4788
1.227779e-007,-0.6542
1.228204e-007,-0.7935
1.228628e-007,-0.8985
1.229052e-007,-0.9654
1.229477e-007,-1.0052
1.229901e-007,-1.0299
1.230325e-007,-1.0417
1.230749e-007,-1.0520
1.231173e-007,-1.0537
1.231598e-007,-1.0543
1.232022e-007,-1.0672
1.232446e-007,-1.0821
1.232871e-007,-1.0866
1.233295e-007,-1.0775
1.233719e-007,-1.0868
1.234143e-007,-1.0934
1.234567e-007,-1.0600
1.234992e-007,-0.8680
1.235416e-007,-0.4683
1.235840e-007,-0.1170
1.236264e-007,0.1974
1.236689e-007,0.4569
1.237113e-007,0.6397
1.237537e-007,0.7805
