.HEADER
..NAMES
Time,V U3.D7
.DATA
9.07047e-008,1.2578
9.07471e-008,1.2577
9.07895e-008,1.2581
9.08319e-008,1.2584
9.08744e-008,1.2582
9.09168e-008,1.2579
9.09592e-008,1.2579
9.10016e-008,1.2582
9.10441e-008,1.2584
9.10865e-008,1.2583
9.11289e-008,1.2582
9.11713e-008,1.2581
9.12137e-008,1.2582
9.12562e-008,1.2583
9.12986e-008,1.2584
9.13410e-008,1.2584
9.13834e-008,1.2585
9.14259e-008,1.2584
9.14683e-008,1.2582
9.15107e-008,1.2582
9.15531e-008,1.2583
9.15956e-008,1.2583
9.16380e-008,1.2584
9.16804e-008,1.2585
9.17229e-008,1.2585
9.17653e-008,1.2584
9.18077e-008,1.2584
9.18501e-008,1.2585
9.18926e-008,1.2585
9.19350e-008,1.2585
9.19774e-008,1.2585
9.20198e-008,1.2585
9.20623e-008,1.2583
9.21047e-008,1.2463
9.21471e-008,1.1536
9.21895e-008,0.9904
9.22320e-008,0.8401
9.22744e-008,0.6629
9.23168e-008,0.5089
9.23592e-008,0.4024
9.24016e-008,0.3309
9.24441e-008,0.2821
9.24865e-008,0.2586
9.25289e-008,0.2416
9.25713e-008,0.2294
9.26138e-008,0.2230
9.26562e-008,0.2200
9.26986e-008,0.2144
9.27410e-008,0.2123
9.27835e-008,0.2106
9.28259e-008,0.2069
9.28683e-008,0.2032
9.29108e-008,0.2047
9.29532e-008,0.2077
9.29956e-008,0.2048
9.30380e-008,0.1946
9.30805e-008,0.1927
9.31229e-008,0.1953
9.31653e-008,0.1979
9.32077e-008,0.2066
9.32502e-008,0.2171
9.32926e-008,0.2231
9.33350e-008,0.2273
9.33774e-008,0.2284
9.34198e-008,0.2262
9.34623e-008,0.2250
9.35047e-008,0.2253
9.35471e-008,0.2245
9.35895e-008,0.2242
9.36320e-008,0.2248
9.36744e-008,0.2244
9.37168e-008,0.2233
9.37592e-008,0.2239
9.38017e-008,0.2251
9.38441e-008,0.2250
9.38865e-008,0.2236
9.39290e-008,0.2232
9.39714e-008,0.2262
9.40138e-008,0.2724
9.40562e-008,0.3928
9.40987e-008,0.5322
9.41411e-008,0.7100
9.41835e-008,0.8679
9.42259e-008,0.9944
9.42684e-008,1.0864
9.43108e-008,1.1512
9.43532e-008,1.1903
9.43956e-008,1.2171
9.44381e-008,1.2344
9.44805e-008,1.2472
9.45229e-008,1.2539
9.45653e-008,1.2598
9.46077e-008,1.2627
9.46502e-008,1.2660
9.46926e-008,1.2688
9.47350e-008,1.2723
9.47774e-008,1.2728
9.48199e-008,1.2715
9.48623e-008,1.2708
9.49047e-008,1.2702
9.49471e-008,1.2030
9.49896e-008,1.0320
9.50320e-008,0.8683
9.50744e-008,0.6849
9.51169e-008,0.5175
9.51593e-008,0.4009
9.52017e-008,0.3259
9.52441e-008,0.2753
9.52866e-008,0.2532
9.53290e-008,0.2389
9.53714e-008,0.2272
9.54138e-008,0.2196
9.54563e-008,0.2175
9.54987e-008,0.2123
9.55411e-008,0.2099
9.55835e-008,0.2088
9.56259e-008,0.2060
9.56684e-008,0.2007
9.57108e-008,0.2010
9.57532e-008,0.2050
9.57956e-008,0.2056
9.58381e-008,0.1949
9.58805e-008,0.1891
9.59229e-008,0.1917
9.59653e-008,0.1948
9.60078e-008,0.2033
9.60502e-008,0.2151
9.60926e-008,0.2222
9.61351e-008,0.2269
9.61775e-008,0.2286
9.62199e-008,0.2261
9.62623e-008,0.2238
9.63048e-008,0.2240
9.63472e-008,0.2236
9.63896e-008,0.2231
9.64320e-008,0.2239
9.64745e-008,0.2238
9.65169e-008,0.2225
9.65593e-008,0.2225
9.66017e-008,0.2240
9.66442e-008,0.2246
9.66866e-008,0.2233
9.67290e-008,0.2221
9.67714e-008,0.2233
9.68138e-008,0.2487
9.68563e-008,0.3537
9.68987e-008,0.4874
9.69411e-008,0.6558
9.69835e-008,0.8245
9.70260e-008,0.9600
9.70684e-008,1.0616
9.71108e-008,1.1343
9.71532e-008,1.1800
9.71957e-008,1.2098
9.72381e-008,1.2294
9.72805e-008,1.2437
9.73230e-008,1.2515
9.73654e-008,1.2578
9.74078e-008,1.2613
9.74502e-008,1.2646
9.74927e-008,1.2674
9.75351e-008,1.2710
9.75775e-008,1.2723
9.76199e-008,1.2715
9.76624e-008,1.2699
9.77048e-008,1.2720
9.77472e-008,1.2356
9.77896e-008,1.0849
9.78321e-008,0.9150
9.78745e-008,0.7406
9.79169e-008,0.5611
9.79593e-008,0.4295
9.80017e-008,0.3448
9.80442e-008,0.2869
9.80866e-008,0.2573
9.81290e-008,0.2427
9.81714e-008,0.2299
9.82139e-008,0.2206
9.82563e-008,0.2179
9.82987e-008,0.2135
9.83412e-008,0.2099
9.83836e-008,0.2088
9.84260e-008,0.2069
9.84684e-008,0.2016
9.85109e-008,0.1999
9.85533e-008,0.2033
9.85957e-008,0.2063
9.86381e-008,0.1983
9.86806e-008,0.2069
9.87230e-008,0.3152
9.87654e-008,0.4679
9.88078e-008,0.6456
9.88503e-008,0.8351
9.88927e-008,0.9789
9.89351e-008,1.0826
9.89775e-008,1.1534
9.90199e-008,1.1934
9.90624e-008,1.2155
9.91048e-008,1.2334
9.91472e-008,1.2468
9.91896e-008,1.2537
9.92321e-008,1.2598
9.92745e-008,1.2641
9.93169e-008,1.2653
9.93593e-008,1.2673
9.94018e-008,1.2724
9.94442e-008,1.2757
9.94866e-008,1.2737
9.95291e-008,1.2692
9.95715e-008,1.2733
9.96139e-008,1.2823
9.96563e-008,1.2849
9.96988e-008,1.2847
9.97412e-008,1.2786
9.97836e-008,1.2675
9.98260e-008,1.2586
9.98685e-008,1.2526
9.99109e-008,1.2491
9.99533e-008,1.2504
9.99957e-008,1.2535
1.000382e-007,1.2550
1.000806e-007,1.2555
1.001230e-007,1.2560
1.001654e-007,1.2555
1.002078e-007,1.2553
1.002503e-007,1.2564
1.002927e-007,1.2573
1.003351e-007,1.2567
1.003775e-007,1.2555
1.004200e-007,1.2555
1.004624e-007,1.2570
1.005048e-007,1.2571
1.005472e-007,1.2399
1.005897e-007,1.1330
1.006321e-007,0.9698
1.006745e-007,0.8181
1.007170e-007,0.6416
1.007594e-007,0.4935
1.008018e-007,0.3931
1.008442e-007,0.3246
1.008867e-007,0.2788
1.009291e-007,0.2560
1.009715e-007,0.2391
1.010139e-007,0.2270
1.010564e-007,0.2215
1.010988e-007,0.2184
1.011412e-007,0.2134
1.011836e-007,0.2113
1.012260e-007,0.2093
1.012685e-007,0.2052
1.013109e-007,0.2024
1.013533e-007,0.2045
1.013957e-007,0.2072
1.014382e-007,0.2028
1.014806e-007,0.1928
1.015230e-007,0.1921
1.015654e-007,0.1948
1.016079e-007,0.1979
1.016503e-007,0.2073
1.016927e-007,0.2174
1.017352e-007,0.2230
1.017776e-007,0.2268
1.018200e-007,0.2274
1.018624e-007,0.2252
1.019049e-007,0.2243
1.019473e-007,0.2247
1.019897e-007,0.2239
1.020321e-007,0.2237
1.020746e-007,0.2242
1.021170e-007,0.2236
1.021594e-007,0.2227
1.022018e-007,0.2235
1.022443e-007,0.2246
1.022867e-007,0.2243
1.023291e-007,0.2229
1.023715e-007,0.2227
1.024139e-007,0.2277
1.024564e-007,0.2845
1.024988e-007,0.4086
1.025412e-007,0.5519
1.025836e-007,0.7311
1.026261e-007,0.8845
1.026685e-007,1.0069
1.027109e-007,1.0953
1.027533e-007,1.1566
1.027958e-007,1.1937
1.028382e-007,1.2193
1.028806e-007,1.2358
1.029231e-007,1.2477
1.029655e-007,1.2543
1.030079e-007,1.2599
1.030503e-007,1.2627
1.030928e-007,1.2660
1.031352e-007,1.2689
1.031776e-007,1.2721
1.032200e-007,1.2723
1.032625e-007,1.2708
1.033049e-007,1.2708
1.033473e-007,1.2675
1.033897e-007,1.1857
1.034321e-007,1.0107
1.034746e-007,0.8479
1.035170e-007,0.6622
1.035594e-007,0.5006
1.036018e-007,0.3899
1.036443e-007,0.3183
1.036867e-007,0.2710
1.037291e-007,0.2511
1.037715e-007,0.2370
1.038140e-007,0.2256
1.038564e-007,0.2189
1.038988e-007,0.2167
1.039413e-007,0.2114
1.039837e-007,0.2095
1.040261e-007,0.2083
1.040685e-007,0.2050
1.041110e-007,0.2001
1.041534e-007,0.2010
1.041958e-007,0.2052
1.042382e-007,0.2045
1.042807e-007,0.1932
1.043231e-007,0.1889
1.043655e-007,0.1917
1.044079e-007,0.1951
1.044504e-007,0.2044
1.044928e-007,0.2159
1.045352e-007,0.2225
1.045776e-007,0.2270
1.046200e-007,0.2282
1.046625e-007,0.2255
1.047049e-007,0.2235
1.047473e-007,0.2237
1.047897e-007,0.2232
1.048322e-007,0.2229
1.048746e-007,0.2237
1.049170e-007,0.2234
1.049594e-007,0.2221
1.050019e-007,0.2224
1.050443e-007,0.2239
1.050867e-007,0.2243
1.051292e-007,0.2228
1.051716e-007,0.2219
1.052140e-007,0.2227
1.052564e-007,0.2234
1.052989e-007,0.2237
1.053413e-007,0.2243
1.053837e-007,0.2238
1.054261e-007,0.2229
1.054686e-007,0.2222
1.055110e-007,0.2213
1.055534e-007,0.2209
1.055958e-007,0.2215
1.056383e-007,0.2220
1.056807e-007,0.2220
1.057231e-007,0.2222
1.057655e-007,0.2222
1.058079e-007,0.2217
1.058504e-007,0.2216
1.058928e-007,0.2220
1.059352e-007,0.2221
1.059776e-007,0.2218
1.060201e-007,0.2216
1.060625e-007,0.2216
1.061049e-007,0.2218
1.061473e-007,0.2224
1.061898e-007,0.2493
1.062322e-007,0.3552
1.062746e-007,0.4892
1.063171e-007,0.6597
1.063595e-007,0.8286
1.064019e-007,0.9638
1.064443e-007,1.0654
1.064868e-007,1.1374
1.065292e-007,1.1815
1.065716e-007,1.2101
1.066140e-007,1.2293
1.066565e-007,1.2431
1.066989e-007,1.2508
1.067413e-007,1.2575
1.067837e-007,1.2612
1.068261e-007,1.2640
1.068686e-007,1.2666
1.069110e-007,1.2705
1.069534e-007,1.2720
1.069958e-007,1.2711
1.070383e-007,1.2694
1.070807e-007,1.2740
1.071231e-007,1.2797
1.071655e-007,1.2817
1.072080e-007,1.2817
1.072504e-007,1.2758
1.072928e-007,1.2665
1.073353e-007,1.2590
1.073777e-007,1.2534
1.074201e-007,1.2505
1.074625e-007,1.2511
1.075050e-007,1.2528
1.075474e-007,1.2539
1.075898e-007,1.2546
1.076322e-007,1.2550
1.076747e-007,1.2549
1.077171e-007,1.2551
1.077595e-007,1.2558
1.078019e-007,1.2562
1.078444e-007,1.2558
1.078868e-007,1.2552
1.079292e-007,1.2554
1.079716e-007,1.2564
1.080140e-007,1.2554
1.080565e-007,1.2264
1.080989e-007,1.0970
1.081413e-007,0.9378
1.081837e-007,0.7801
1.082262e-007,0.6052
1.082686e-007,0.4669
1.083110e-007,0.3758
1.083534e-007,0.3114
1.083959e-007,0.2720
1.084383e-007,0.2515
1.084807e-007,0.2358
1.085232e-007,0.2247
1.085656e-007,0.2208
1.086080e-007,0.2167
1.086504e-007,0.2122
1.086929e-007,0.2104
1.087353e-007,0.2084
1.087777e-007,0.2038
1.088201e-007,0.2021
1.088626e-007,0.2046
1.089050e-007,0.2068
1.089474e-007,0.2003
1.089898e-007,0.2064
1.090322e-007,0.3066
1.090747e-007,0.4573
1.091171e-007,0.6294
1.091595e-007,0.8200
1.092019e-007,0.9673
1.092444e-007,1.0743
1.092868e-007,1.1478
1.093292e-007,1.1911
1.093716e-007,1.2146
1.094141e-007,1.2331
1.094565e-007,1.2466
1.094989e-007,1.2539
1.095414e-007,1.2595
1.095838e-007,1.2641
1.096262e-007,1.2655
1.096686e-007,1.2675
1.097111e-007,1.2723
1.097535e-007,1.2756
1.097959e-007,1.2740
1.098383e-007,1.2698
1.098808e-007,1.2731
1.099232e-007,1.2821
1.099656e-007,1.2847
1.100080e-007,1.2847
1.100505e-007,1.2795
1.100929e-007,1.2687
1.101353e-007,1.2595
1.101777e-007,1.2533
1.102201e-007,1.2496
1.102626e-007,1.2504
1.103050e-007,1.2534
1.103474e-007,1.2550
1.103898e-007,1.2554
1.104323e-007,1.2561
1.104747e-007,1.2557
1.105171e-007,1.2554
1.105595e-007,1.2564
1.106020e-007,1.2574
1.106444e-007,1.2568
1.106868e-007,1.2557
1.107293e-007,1.2556
1.107717e-007,1.2570
1.108141e-007,1.2572
1.108565e-007,1.2432
1.108990e-007,1.1451
1.109414e-007,0.9813
1.109838e-007,0.8309
1.110262e-007,0.6546
1.110687e-007,0.5032
1.111111e-007,0.3993
1.111535e-007,0.3292
1.111959e-007,0.2812
1.112384e-007,0.2575
1.112808e-007,0.2402
1.113232e-007,0.2279
1.113656e-007,0.2217
1.114080e-007,0.2188
1.114505e-007,0.2136
1.114929e-007,0.2115
1.115353e-007,0.2095
1.115777e-007,0.2056
1.116202e-007,0.2024
1.116626e-007,0.2042
1.117050e-007,0.2071
1.117474e-007,0.2035
1.117899e-007,0.1933
1.118323e-007,0.1919
1.118747e-007,0.1947
1.119172e-007,0.1975
1.119596e-007,0.2064
1.120020e-007,0.2168
1.120444e-007,0.2226
1.120869e-007,0.2266
1.121293e-007,0.2275
1.121717e-007,0.2253
1.122141e-007,0.2243
1.122566e-007,0.2246
1.122990e-007,0.2239
1.123414e-007,0.2236
1.123838e-007,0.2241
1.124262e-007,0.2236
1.124687e-007,0.2227
1.125111e-007,0.2234
1.125535e-007,0.2245
1.125959e-007,0.2244
1.126384e-007,0.2229
1.126808e-007,0.2226
1.127232e-007,0.2264
1.127656e-007,0.2767
1.128081e-007,0.3984
1.128505e-007,0.5392
1.128929e-007,0.7177
1.129354e-007,0.8739
1.129778e-007,0.9988
1.130202e-007,1.0895
1.130626e-007,1.1529
1.131051e-007,1.1913
1.131475e-007,1.2177
1.131899e-007,1.2346
1.132323e-007,1.2471
1.132748e-007,1.2537
1.133172e-007,1.2595
1.133596e-007,1.2624
1.134020e-007,1.2657
1.134445e-007,1.2685
1.134869e-007,1.2719
1.135293e-007,1.2723
1.135717e-007,1.2710
1.136141e-007,1.2705
1.136566e-007,1.2691
1.136990e-007,1.1966
1.137414e-007,1.0240
1.137838e-007,0.8608
1.138263e-007,0.6763
1.138687e-007,0.5111
1.139111e-007,0.3966
1.139535e-007,0.3229
1.139960e-007,0.2735
1.140384e-007,0.2522
1.140808e-007,0.2379
1.141233e-007,0.2264
1.141657e-007,0.2191
1.142081e-007,0.2170
1.142505e-007,0.2117
1.142930e-007,0.2095
1.143354e-007,0.2084
1.143778e-007,0.2054
1.144202e-007,0.2002
1.144627e-007,0.2007
1.145051e-007,0.2049
1.145475e-007,0.2050
1.145899e-007,0.1940
1.146323e-007,0.1888
1.146748e-007,0.1915
1.147172e-007,0.1946
1.147596e-007,0.2035
1.148020e-007,0.2152
1.148445e-007,0.2221
1.148869e-007,0.2267
1.149293e-007,0.2283
1.149717e-007,0.2257
1.150142e-007,0.2235
1.150566e-007,0.2237
1.150990e-007,0.2232
1.151415e-007,0.2228
1.151839e-007,0.2236
1.152263e-007,0.2234
1.152687e-007,0.2222
1.153112e-007,0.2223
1.153536e-007,0.2238
1.153960e-007,0.2243
1.154384e-007,0.2229
1.154809e-007,0.2218
1.155233e-007,0.2226
1.155657e-007,0.2233
1.156081e-007,0.2237
1.156506e-007,0.2242
1.156930e-007,0.2238
1.157354e-007,0.2229
1.157778e-007,0.2222
1.158202e-007,0.2213
1.158627e-007,0.2208
1.159051e-007,0.2214
1.159475e-007,0.2219
1.159899e-007,0.2220
1.160324e-007,0.2221
1.160748e-007,0.2221
1.161172e-007,0.2217
1.161596e-007,0.2216
1.162021e-007,0.2219
1.162445e-007,0.2221
1.162869e-007,0.2218
1.163294e-007,0.2215
1.163718e-007,0.2216
1.164142e-007,0.2217
1.164566e-007,0.2222
1.164991e-007,0.2443
1.165415e-007,0.3452
1.165839e-007,0.4781
1.166263e-007,0.6454
1.166688e-007,0.8171
1.167112e-007,0.9545
1.167536e-007,1.0588
1.167960e-007,1.1329
1.168385e-007,1.1789
1.168809e-007,1.2081
1.169233e-007,1.2281
1.169657e-007,1.2422
1.170081e-007,1.2503
1.170506e-007,1.2570
1.170930e-007,1.2610
1.171354e-007,1.2637
1.171778e-007,1.2663
1.172203e-007,1.2701
1.172627e-007,1.2719
1.173051e-007,1.2713
1.173476e-007,1.2693
1.173900e-007,1.2733
1.174324e-007,1.2794
1.174748e-007,1.2815
1.175173e-007,1.2818
1.175597e-007,1.2764
1.176021e-007,1.2671
1.176445e-007,1.2594
1.176870e-007,1.2537
1.177294e-007,1.2505
1.177718e-007,1.2509
1.178142e-007,1.2526
1.178567e-007,1.2538
1.178991e-007,1.2545
1.179415e-007,1.2550
1.179839e-007,1.2548
1.180263e-007,1.2550
1.180688e-007,1.2557
1.181112e-007,1.2562
1.181536e-007,1.2558
1.181960e-007,1.2552
1.182385e-007,1.2553
1.182809e-007,1.2563
1.183233e-007,1.2565
1.183657e-007,1.2564
1.184082e-007,1.2559
1.184506e-007,1.2552
1.184930e-007,1.2552
1.185355e-007,1.2558
1.185779e-007,1.2565
1.186203e-007,1.2573
1.186627e-007,1.2579
1.187052e-007,1.2579
1.187476e-007,1.2575
1.187900e-007,1.2572
1.188324e-007,1.2570
1.188749e-007,1.2570
1.189173e-007,1.2572
1.189597e-007,1.2574
1.190021e-007,1.2574
1.190446e-007,1.2572
1.190870e-007,1.2572
1.191294e-007,1.2574
1.191718e-007,1.2576
1.192142e-007,1.2575
1.192567e-007,1.2575
1.192991e-007,1.2574
1.193415e-007,1.2575
1.193840e-007,1.2576
1.194264e-007,1.2577
1.194688e-007,1.2577
1.195112e-007,1.2578
1.195536e-007,1.2577
1.195961e-007,1.2576
1.196385e-007,1.2576
1.196809e-007,1.2577
1.197234e-007,1.2577
1.197658e-007,1.2578
1.198082e-007,1.2579
1.198506e-007,1.2579
1.198930e-007,1.2578
1.199355e-007,1.2578
1.199779e-007,1.2579
1.200203e-007,1.2579
1.200628e-007,1.2580
1.201052e-007,1.2579
1.201476e-007,1.2579
1.201900e-007,1.2580
1.202325e-007,1.2580
1.202749e-007,1.2580
1.203173e-007,1.2580
1.203597e-007,1.2581
1.204021e-007,1.2581
1.204446e-007,1.2581
1.204870e-007,1.2581
1.205294e-007,1.2581
1.205719e-007,1.2581
1.206143e-007,1.2581
1.206567e-007,1.2582
1.206991e-007,1.2582
1.207415e-007,1.2582
1.207840e-007,1.2582
1.208264e-007,1.2582
1.208688e-007,1.2582
1.209113e-007,1.2582
1.209537e-007,1.2582
1.209961e-007,1.2582
1.210385e-007,1.2583
1.210809e-007,1.2583
1.211234e-007,1.2583
1.211658e-007,1.2583
1.212082e-007,1.2583
1.212507e-007,1.2583
1.212931e-007,1.2583
1.213355e-007,1.2583
1.213779e-007,1.2583
1.214204e-007,1.2584
1.214628e-007,1.2584
1.215052e-007,1.2584
1.215476e-007,1.2584
1.215900e-007,1.2584
1.216325e-007,1.2584
1.216749e-007,1.2584
1.217173e-007,1.2584
1.217598e-007,1.2584
1.218022e-007,1.2584
1.218446e-007,1.2584
1.218870e-007,1.2584
1.219294e-007,1.2585
1.219719e-007,1.2585
1.220143e-007,1.2585
1.220567e-007,1.2585
1.220992e-007,1.2585
1.221416e-007,1.2585
1.221840e-007,1.2585
1.222264e-007,1.2585
1.222688e-007,1.2585
1.223113e-007,1.2585
1.223537e-007,1.2585
1.223961e-007,1.2585
1.224385e-007,1.2585
1.224810e-007,1.2585
1.225234e-007,1.2586
1.225658e-007,1.2586
1.226083e-007,1.2586
1.226507e-007,1.2586
1.226931e-007,1.2586
1.227355e-007,1.2586
1.227779e-007,1.2586
1.228204e-007,1.2586
1.228628e-007,1.2586
1.229052e-007,1.2586
1.229477e-007,1.2586
1.229901e-007,1.2586
1.230325e-007,1.2586
1.230749e-007,1.2586
1.231173e-007,1.2586
1.231598e-007,1.2586
1.232022e-007,1.2586
1.232446e-007,1.2586
1.232871e-007,1.2587
1.233295e-007,1.2587
1.233719e-007,1.2587
1.234143e-007,1.2587
1.234567e-007,1.2587
1.234992e-007,1.2587
1.235416e-007,1.2587
1.235840e-007,1.2587
1.236264e-007,1.2587
1.236689e-007,1.2587
1.237113e-007,1.2587
1.237537e-007,1.2587
