.HEADER
..NAMES
Time,V U1.P25&R25
.DATA
2.88490e-008,-0.7830
2.88914e-008,-0.8041
2.89339e-008,-0.8385
2.89763e-008,-0.8380
2.90187e-008,-0.8579
2.90611e-008,-0.8788
2.91035e-008,-0.8903
2.91460e-008,-0.8971
2.91884e-008,-0.8707
2.92308e-008,-0.8537
2.92733e-008,-0.8520
2.93157e-008,-0.8588
2.93581e-008,-0.9026
2.94005e-008,-0.9680
2.94429e-008,-1.0143
2.94854e-008,-0.8445
2.95278e-008,-0.4344
2.95702e-008,-0.0369
2.96127e-008,0.3363
2.96551e-008,0.5591
2.96975e-008,0.6955
2.97399e-008,0.7828
2.97824e-008,0.7894
2.98248e-008,0.8039
2.98672e-008,0.8342
2.99096e-008,0.8324
2.99521e-008,0.8513
2.99945e-008,0.8774
3.00369e-008,0.8914
3.00793e-008,0.9009
3.01218e-008,0.8745
3.01642e-008,0.8535
3.02066e-008,0.8521
3.02490e-008,0.8580
3.02914e-008,0.8974
3.03339e-008,0.9621
3.03763e-008,1.0139
3.04187e-008,0.8784
3.04612e-008,0.4779
3.05036e-008,0.0812
3.05460e-008,-0.3064
3.05884e-008,-0.5444
3.06309e-008,-0.6823
3.06733e-008,-0.7733
3.07157e-008,-0.7815
3.07581e-008,-0.7974
3.08005e-008,-0.8348
3.08430e-008,-0.8383
3.08854e-008,-0.8523
3.09278e-008,-0.8762
3.09702e-008,-0.8876
3.10127e-008,-0.8983
3.10551e-008,-0.8768
3.10975e-008,-0.8551
3.11400e-008,-0.8521
3.11824e-008,-0.8554
3.12248e-008,-0.8909
3.12672e-008,-0.9554
3.13096e-008,-1.0113
3.13521e-008,-0.9090
3.13945e-008,-0.5181
3.14369e-008,-0.1198
3.14793e-008,0.2780
3.15218e-008,0.5275
3.15642e-008,0.6707
3.16066e-008,0.7737
3.16491e-008,0.7885
3.16915e-008,0.7990
3.17339e-008,0.8303
3.17763e-008,0.8332
3.18188e-008,0.8452
3.18612e-008,0.8737
3.19036e-008,0.8885
3.19460e-008,0.9015
3.19884e-008,0.8812
3.20309e-008,0.8553
3.20733e-008,0.8519
3.21157e-008,0.8552
