.HEADER
..NAMES
Time,V U1.H24&G25
.DATA
4.53523e-008,1.2459
4.53947e-008,1.2147
4.54372e-008,0.9936
4.54796e-008,0.7504
4.55220e-008,0.5712
4.55645e-008,0.4354
4.56069e-008,0.3511
4.56493e-008,0.3184
4.56917e-008,0.2962
4.57342e-008,0.2890
4.57766e-008,0.2788
4.58190e-008,0.2712
4.58614e-008,0.2705
4.59038e-008,0.2712
4.59463e-008,0.2881
4.59887e-008,0.2875
4.60311e-008,0.2934
4.60735e-008,0.3118
4.61160e-008,0.3043
4.61584e-008,0.2876
4.62008e-008,0.2658
4.62433e-008,0.2299
4.62857e-008,0.2136
4.63281e-008,0.2266
4.63705e-008,0.3935
4.64129e-008,0.5987
4.64554e-008,0.7820
4.64978e-008,0.9487
4.65402e-008,1.0462
4.65826e-008,1.0959
4.66251e-008,1.1378
4.66675e-008,1.1556
4.67099e-008,1.1780
4.67524e-008,1.1962
4.67948e-008,1.2024
4.68372e-008,1.2082
4.68796e-008,1.1946
4.69221e-008,1.1893
4.69645e-008,1.1823
4.70069e-008,1.1703
4.70493e-008,1.1768
4.70917e-008,1.1835
4.71342e-008,1.1970
4.71766e-008,1.2311
4.72190e-008,1.2448
4.72615e-008,1.2282
4.73039e-008,1.0445
4.73463e-008,0.7842
4.73887e-008,0.6033
4.74312e-008,0.4560
4.74736e-008,0.3600
4.75160e-008,0.3251
4.75584e-008,0.3010
4.76008e-008,0.2949
4.76433e-008,0.2817
4.76857e-008,0.2707
4.77281e-008,0.2693
4.77705e-008,0.2673
4.78130e-008,0.2841
4.78554e-008,0.2898
4.78978e-008,0.2920
4.79403e-008,0.3097
4.79827e-008,0.3074
4.80251e-008,0.2891
4.80675e-008,0.2717
4.81099e-008,0.2363
4.81524e-008,0.2151
4.81948e-008,0.2217
4.82372e-008,0.3523
4.82796e-008,0.5646
4.83221e-008,0.7407
4.83645e-008,0.9228
4.84069e-008,1.0322
4.84494e-008,1.0847
4.84918e-008,1.1305
4.85342e-008,1.1509
4.85766e-008,1.1743
4.86191e-008,1.1944
4.86615e-008,1.2011
4.87039e-008,1.2003
4.87463e-008,1.1913
4.87887e-008,1.1861
4.88312e-008,1.1832
4.88736e-008,1.1728
4.89160e-008,1.1761
4.89585e-008,1.1820
4.90009e-008,1.1905
4.90433e-008,1.2249
4.90857e-008,1.2442
4.91282e-008,1.2381
4.91706e-008,1.0966
4.92130e-008,0.8297
4.92554e-008,0.6429
4.92978e-008,0.4820
4.93403e-008,0.3739
4.93827e-008,0.3319
4.94251e-008,0.3046
4.94676e-008,0.2931
4.95100e-008,0.2816
4.95524e-008,0.2730
4.95948e-008,0.2704
4.96373e-008,0.2736
4.96797e-008,0.2874
4.97221e-008,0.2952
4.97645e-008,0.2922
4.98069e-008,0.3062
4.98494e-008,0.3094
4.98918e-008,0.2929
4.99342e-008,0.2782
4.99766e-008,0.2444
5.00191e-008,0.2174
5.00615e-008,0.2180
5.01039e-008,0.3125
5.01464e-008,0.5244
5.01888e-008,0.6985
5.02312e-008,0.8920
5.02736e-008,1.0151
5.03160e-008,1.0750
5.03585e-008,1.1224
5.04009e-008,1.1496
5.04433e-008,1.1720
5.04857e-008,1.1907
5.05282e-008,1.2006
5.05706e-008,1.2054
5.06130e-008,1.2002
5.06555e-008,1.1895
5.06979e-008,1.1875
5.07403e-008,1.1757
5.07827e-008,1.1723
5.08252e-008,1.1816
5.08676e-008,1.1871
5.09100e-008,1.2182
5.09524e-008,1.2430
5.09948e-008,1.2430
5.10373e-008,1.1409
5.10797e-008,0.8748
5.11221e-008,0.6771
5.11646e-008,0.5051
5.12070e-008,0.3890
5.12494e-008,0.3366
5.12918e-008,0.3093
5.13343e-008,0.2953
5.13767e-008,0.2863
5.14191e-008,0.2752
5.14615e-008,0.2695
5.15039e-008,0.2665
5.15464e-008,0.2752
5.15888e-008,0.2908
5.16312e-008,0.2890
5.16736e-008,0.3022
5.17161e-008,0.3129
5.17585e-008,0.2957
5.18009e-008,0.2809
5.18434e-008,0.2502
5.18858e-008,0.2198
5.19282e-008,0.2153
5.19706e-008,0.2764
5.20130e-008,0.4863
5.20555e-008,0.6664
5.20979e-008,0.8630
5.21403e-008,0.9977
5.21827e-008,1.0669
5.22252e-008,1.1133
5.22676e-008,1.1448
5.23100e-008,1.1649
5.23525e-008,1.1867
5.23949e-008,1.2008
5.24373e-008,1.2073
5.24797e-008,1.2051
5.25222e-008,1.1894
5.25646e-008,1.1875
5.26070e-008,1.1771
5.26494e-008,1.1708
5.26918e-008,1.1812
5.27343e-008,1.1853
5.27767e-008,1.2110
5.28191e-008,1.2400
5.28616e-008,1.2448
5.29040e-008,1.1828
5.29464e-008,0.9279
5.29888e-008,0.7105
5.30313e-008,0.5327
5.30737e-008,0.4089
5.31161e-008,0.3430
5.31585e-008,0.3146
5.32009e-008,0.2968
5.32434e-008,0.2896
5.32858e-008,0.2769
5.33282e-008,0.2685
5.33707e-008,0.2703
5.34131e-008,0.2788
5.34555e-008,0.2950
5.34979e-008,0.2926
5.35404e-008,0.2996
5.35828e-008,0.3116
5.36252e-008,0.2991
5.36676e-008,0.2849
5.37100e-008,0.2589
5.37525e-008,0.2250
5.37949e-008,0.2138
5.38373e-008,0.2432
5.38797e-008,0.4404
5.39222e-008,0.6322
5.39646e-008,0.8245
5.40070e-008,0.9737
5.40495e-008,1.0567
5.40919e-008,1.1042
5.41343e-008,1.1427
5.41767e-008,1.1626
5.42192e-008,1.1838
5.42616e-008,1.1990
5.43040e-008,1.1980
5.43464e-008,1.1903
5.43888e-008,1.1815
5.44313e-008,1.1819
5.44737e-008,1.1770
5.45161e-008,1.1732
5.45586e-008,1.1805
5.46010e-008,1.1818
5.46434e-008,1.2021
5.46858e-008,1.2356
5.47283e-008,1.2458
5.47707e-008,1.2143
5.48131e-008,0.9904
5.48555e-008,0.7496
5.48979e-008,0.5698
5.49404e-008,0.4347
5.49828e-008,0.3515
5.50252e-008,0.3191
5.50677e-008,0.2959
5.51101e-008,0.2869
5.51525e-008,0.2772
5.51949e-008,0.2703
5.52374e-008,0.2722
5.52798e-008,0.2789
5.53222e-008,0.2945
5.53646e-008,0.2926
5.54070e-008,0.2958
5.54495e-008,0.3110
5.54919e-008,0.3032
5.55343e-008,0.2883
5.55767e-008,0.2666
5.56192e-008,0.2305
5.56616e-008,0.2138
5.57040e-008,0.2261
5.57465e-008,0.3958
5.57889e-008,0.5993
5.58313e-008,0.7837
5.58737e-008,0.9491
5.59161e-008,1.0462
5.59586e-008,1.0965
5.60010e-008,1.1391
5.60434e-008,1.1586
5.60858e-008,1.1800
5.61283e-008,1.1965
5.61707e-008,1.1998
5.62131e-008,1.1978
5.62556e-008,1.1880
5.62980e-008,1.1869
5.63404e-008,1.1815
5.63828e-008,1.1720
5.64253e-008,1.1780
5.64677e-008,1.1817
5.65101e-008,1.1964
5.65525e-008,1.2317
5.65949e-008,1.2453
5.66374e-008,1.2290
5.66798e-008,1.0416
5.67222e-008,0.7828
5.67647e-008,0.6017
5.68071e-008,0.4555
5.68495e-008,0.3596
5.68919e-008,0.3241
5.69344e-008,0.2991
5.69768e-008,0.2913
5.70192e-008,0.2799
5.70616e-008,0.2718
5.71040e-008,0.2710
5.71465e-008,0.2752
5.71889e-008,0.2910
5.72313e-008,0.2938
5.72738e-008,0.2938
5.73162e-008,0.3095
5.73586e-008,0.3064
5.74010e-008,0.2901
5.74435e-008,0.2724
5.74859e-008,0.2365
5.75283e-008,0.2151
5.75707e-008,0.2213
5.76131e-008,0.3544
5.76556e-008,0.5655
5.76980e-008,0.7424
5.77404e-008,0.9232
5.77828e-008,1.0328
5.78253e-008,1.0859
5.78677e-008,1.1319
5.79101e-008,1.1536
5.79526e-008,1.1764
5.79950e-008,1.1943
5.80374e-008,1.2001
5.80798e-008,1.1987
5.81223e-008,1.1900
5.81647e-008,1.1864
5.82071e-008,1.1835
5.82495e-008,1.1729
5.82919e-008,1.1762
5.83344e-008,1.1816
5.83768e-008,1.1907
5.84192e-008,1.2255
5.84617e-008,1.2445
5.85041e-008,1.2376
5.85465e-008,1.0913
5.85889e-008,0.8246
5.86314e-008,0.6387
5.86738e-008,0.4794
5.87162e-008,0.3721
5.87586e-008,0.3307
5.88010e-008,0.3035
5.88435e-008,0.2926
5.88859e-008,0.2814
5.89283e-008,0.2732
5.89708e-008,0.2707
5.90132e-008,0.2738
5.90556e-008,0.2877
5.90980e-008,0.2949
5.91405e-008,0.2922
5.91829e-008,0.3066
5.92253e-008,0.3092
5.92677e-008,0.2926
5.93101e-008,0.2777
5.93526e-008,0.2435
5.93950e-008,0.2171
5.94374e-008,0.2184
5.94798e-008,0.3161
5.95223e-008,0.5284
5.95647e-008,0.7024
5.96071e-008,0.8951
5.96496e-008,1.0170
5.96920e-008,1.0760
5.97344e-008,1.1234
5.97768e-008,1.1499
5.98192e-008,1.1724
5.98617e-008,1.1910
5.99041e-008,1.2001
5.99465e-008,1.1992
5.99889e-008,1.1925
6.00314e-008,1.1859
6.00738e-008,1.1852
6.01162e-008,1.1745
6.01586e-008,1.1744
6.02011e-008,1.1814
6.02435e-008,1.1865
6.02859e-008,1.2186
6.03283e-008,1.2430
6.03708e-008,1.2434
6.04132e-008,1.1382
6.04556e-008,0.8725
6.04981e-008,0.6758
6.05405e-008,0.5043
6.05829e-008,0.3884
6.06253e-008,0.3366
6.06678e-008,0.3087
6.07102e-008,0.2933
6.07526e-008,0.2835
6.07950e-008,0.2749
6.08375e-008,0.2703
6.08799e-008,0.2727
6.09223e-008,0.2840
6.09647e-008,0.2955
6.10071e-008,0.2916
6.10496e-008,0.3033
6.10920e-008,0.3112
6.11344e-008,0.2956
6.11768e-008,0.2818
6.12193e-008,0.2509
6.12617e-008,0.2201
6.13041e-008,0.2149
6.13465e-008,0.2786
6.13890e-008,0.4880
6.14314e-008,0.6674
6.14738e-008,0.8641
6.15163e-008,0.9981
6.15587e-008,1.0674
6.16011e-008,1.1144
6.16435e-008,1.1468
6.16860e-008,1.1680
6.17284e-008,1.1874
6.17708e-008,1.1999
6.18132e-008,1.2047
6.18557e-008,1.2028
6.18981e-008,1.1895
6.19405e-008,1.1887
6.19829e-008,1.1781
6.20254e-008,1.1711
6.20678e-008,1.1804
6.21102e-008,1.1847
6.21526e-008,1.2116
6.21950e-008,1.2407
6.22375e-008,1.2453
6.22799e-008,1.1790
6.23223e-008,0.9216
6.23647e-008,0.7065
6.24072e-008,0.5294
6.24496e-008,0.4065
6.24920e-008,0.3417
6.25344e-008,0.3133
6.25769e-008,0.2958
6.26193e-008,0.2888
6.26617e-008,0.2773
6.27042e-008,0.2693
6.27466e-008,0.2708
6.27890e-008,0.2790
6.28314e-008,0.2946
6.28739e-008,0.2922
6.29163e-008,0.3000
6.29587e-008,0.3119
6.30011e-008,0.2988
6.30436e-008,0.2846
6.30860e-008,0.2579
6.31284e-008,0.2242
6.31708e-008,0.2138
6.32132e-008,0.2454
6.32557e-008,0.4451
6.32981e-008,0.6355
6.33405e-008,0.8285
6.33829e-008,0.9762
6.34254e-008,1.0580
6.34678e-008,1.1053
6.35102e-008,1.1430
6.35526e-008,1.1630
6.35951e-008,1.1840
6.36375e-008,1.1992
6.36799e-008,1.1979
6.37224e-008,1.1903
6.37648e-008,1.1815
6.38072e-008,1.1818
6.38496e-008,1.1768
6.38921e-008,1.1732
6.39345e-008,1.1806
6.39769e-008,1.1819
6.40193e-008,1.2028
6.40618e-008,1.2361
6.41042e-008,1.2458
6.41466e-008,1.2122
6.41890e-008,0.9842
6.42315e-008,0.7456
6.42739e-008,0.5659
6.43163e-008,0.4320
6.43587e-008,0.3505
6.44011e-008,0.3185
6.44436e-008,0.2957
6.44860e-008,0.2866
6.45284e-008,0.2770
6.45708e-008,0.2702
6.46133e-008,0.2722
6.46557e-008,0.2792
6.46981e-008,0.2947
6.47405e-008,0.2924
6.47830e-008,0.2961
6.48254e-008,0.3112
6.48678e-008,0.3027
6.49103e-008,0.2880
6.49527e-008,0.2659
6.49951e-008,0.2297
6.50375e-008,0.2137
6.50800e-008,0.2266
6.51224e-008,0.4002
6.51648e-008,0.6028
6.52072e-008,0.7882
6.52497e-008,0.9517
6.52921e-008,1.0475
6.53345e-008,1.0975
6.53769e-008,1.1397
6.54193e-008,1.1591
6.54618e-008,1.1804
6.55042e-008,1.1968
6.55466e-008,1.1998
6.55890e-008,1.1977
6.56315e-008,1.1878
6.56739e-008,1.1869
6.57163e-008,1.1813
6.57587e-008,1.1720
6.58012e-008,1.1781
6.58436e-008,1.1816
6.58860e-008,1.1970
6.59284e-008,1.2322
6.59709e-008,1.2454
6.60133e-008,1.2281
6.60557e-008,1.0357
6.60982e-008,0.7783
6.61406e-008,0.5976
6.61830e-008,0.4528
6.62254e-008,0.3583
6.62679e-008,0.3234
6.63103e-008,0.2988
6.63527e-008,0.2910
6.63951e-008,0.2798
6.64376e-008,0.2716
6.64800e-008,0.2720
6.65224e-008,0.2828
6.65648e-008,0.2971
6.66072e-008,0.2970
6.66497e-008,0.2961
6.66921e-008,0.3093
6.67345e-008,0.3047
6.67769e-008,0.2908
6.68194e-008,0.2728
6.68618e-008,0.2361
6.69042e-008,0.2152
6.69466e-008,0.2209
6.69891e-008,0.3564
6.70315e-008,0.5664
6.70739e-008,0.7447
6.71164e-008,0.9241
6.71588e-008,1.0331
6.72012e-008,1.0865
6.72436e-008,1.1331
6.72861e-008,1.1564
6.73285e-008,1.1785
6.73709e-008,1.1940
6.74133e-008,1.1990
6.74558e-008,1.1912
6.74982e-008,1.1825
6.75406e-008,1.1817
6.75830e-008,1.1817
6.76255e-008,1.1736
6.76679e-008,1.1776
6.77103e-008,1.1806
6.77527e-008,1.1900
6.77951e-008,1.2252
6.78376e-008,1.2446
6.78800e-008,1.2383
6.79224e-008,1.0885
6.79648e-008,0.8230
6.80073e-008,0.6371
6.80497e-008,0.4791
6.80921e-008,0.3716
6.81345e-008,0.3301
6.81770e-008,0.3024
6.82194e-008,0.2900
6.82618e-008,0.2791
6.83043e-008,0.2732
6.83467e-008,0.2716
6.83891e-008,0.2755
6.84315e-008,0.2893
6.84740e-008,0.2946
6.85164e-008,0.2918
6.85588e-008,0.3067
6.86012e-008,0.3092
6.86437e-008,0.2928
6.86861e-008,0.2776
6.87285e-008,0.2428
6.87709e-008,0.2166
6.88133e-008,0.2186
6.88558e-008,0.3196
6.88982e-008,0.5323
6.89406e-008,0.7066
6.89830e-008,0.8980
6.90255e-008,1.0189
6.90679e-008,1.0775
6.91103e-008,1.1249
6.91527e-008,1.1507
6.91952e-008,1.1729
6.92376e-008,1.1911
6.92800e-008,1.1998
6.93225e-008,1.1991
6.93649e-008,1.1924
6.94073e-008,1.1860
6.94497e-008,1.1851
6.94922e-008,1.1743
6.95346e-008,1.1744
6.95770e-008,1.1814
6.96194e-008,1.1868
6.96619e-008,1.2194
6.97043e-008,1.2432
6.97467e-008,1.2425
6.97891e-008,1.1328
6.98316e-008,0.8667
6.98740e-008,0.6715
6.99164e-008,0.5013
6.99588e-008,0.3862
7.00012e-008,0.3359
7.00437e-008,0.3081
7.00861e-008,0.2933
7.01285e-008,0.2833
7.01709e-008,0.2748
7.02134e-008,0.2707
7.02558e-008,0.2788
7.02982e-008,0.2921
7.03406e-008,0.2990
7.03831e-008,0.2939
7.04255e-008,0.3048
7.04679e-008,0.3092
7.05104e-008,0.2953
7.05528e-008,0.2825
7.05952e-008,0.2507
7.06376e-008,0.2202
7.06801e-008,0.2153
7.07225e-008,0.2808
7.07649e-008,0.4896
7.08073e-008,0.6685
7.08498e-008,0.8656
7.08922e-008,0.9986
7.09346e-008,1.0675
7.09770e-008,1.1152
7.10194e-008,1.1487
7.10619e-008,1.1710
7.11043e-008,1.1879
7.11467e-008,1.1989
7.11891e-008,1.1983
7.12316e-008,1.1931
7.12740e-008,1.1853
7.13164e-008,1.1867
7.13588e-008,1.1767
7.14013e-008,1.1730
7.14437e-008,1.1808
7.14861e-008,1.1836
7.15286e-008,1.2116
7.15710e-008,1.2409
7.16134e-008,1.2456
7.16558e-008,1.1768
7.16983e-008,0.9187
7.17407e-008,0.7056
7.17831e-008,0.5286
7.18255e-008,0.4059
7.18680e-008,0.3412
7.19104e-008,0.3123
7.19528e-008,0.2938
7.19952e-008,0.2855
7.20377e-008,0.2768
7.20801e-008,0.2704
7.21225e-008,0.2691
7.21649e-008,0.2745
7.22073e-008,0.2907
7.22498e-008,0.2871
7.22922e-008,0.2982
7.23346e-008,0.3131
7.23770e-008,0.2991
7.24195e-008,0.2842
7.24619e-008,0.2563
7.25043e-008,0.2226
7.25467e-008,0.2136
7.25892e-008,0.2484
7.26316e-008,0.4519
7.26740e-008,0.6414
7.27165e-008,0.8346
7.27589e-008,0.9804
7.28013e-008,1.0607
7.28437e-008,1.1075
7.28862e-008,1.1432
7.29286e-008,1.1617
7.29710e-008,1.1830
7.30134e-008,1.1987
7.30559e-008,1.2009
7.30983e-008,1.1981
7.31407e-008,1.1870
7.31831e-008,1.1865
7.32256e-008,1.1783
7.32680e-008,1.1718
7.33104e-008,1.1799
7.33528e-008,1.1828
7.33952e-008,1.2048
7.34377e-008,1.2374
7.34801e-008,1.2456
7.35225e-008,1.2078
7.35649e-008,0.9745
7.36074e-008,0.7384
7.36498e-008,0.5592
7.36922e-008,0.4272
7.37346e-008,0.3485
7.37771e-008,0.3177
7.38195e-008,0.2965
7.38619e-008,0.2890
7.39044e-008,0.2783
7.39468e-008,0.2701
7.39892e-008,0.2712
7.40316e-008,0.2778
7.40741e-008,0.2941
7.41165e-008,0.2926
7.41589e-008,0.2969
7.42013e-008,0.3115
7.42438e-008,0.3020
7.42862e-008,0.2872
7.43286e-008,0.2647
7.43710e-008,0.2289
7.44134e-008,0.2137
7.44559e-008,0.2271
7.44983e-008,0.4046
7.45407e-008,0.6061
7.45831e-008,0.7926
7.46256e-008,0.9545
7.46680e-008,1.0486
7.47104e-008,1.0979
7.47528e-008,1.1396
7.47953e-008,1.1591
7.48377e-008,1.1807
7.48801e-008,1.1973
7.49226e-008,1.2014
7.49650e-008,1.2055
7.50074e-008,1.1926
7.50498e-008,1.1899
7.50923e-008,1.1830
7.51347e-008,1.1711
7.51771e-008,1.1770
7.52195e-008,1.1826
7.52620e-008,1.1983
7.53044e-008,1.2327
7.53468e-008,1.2454
7.53892e-008,1.2252
7.54317e-008,1.0266
7.54741e-008,0.7708
7.55165e-008,0.5911
7.55589e-008,0.4481
7.56013e-008,0.3560
7.56438e-008,0.3224
7.56862e-008,0.2991
7.57286e-008,0.2934
7.57710e-008,0.2811
7.58135e-008,0.2709
7.58559e-008,0.2702
7.58983e-008,0.2742
7.59407e-008,0.2906
7.59832e-008,0.2938
7.60256e-008,0.2947
7.60680e-008,0.3100
7.61105e-008,0.3055
7.61529e-008,0.2892
7.61953e-008,0.2707
7.62377e-008,0.2347
7.62802e-008,0.2148
7.63226e-008,0.2219
7.63650e-008,0.3621
7.64074e-008,0.5725
7.64499e-008,0.7513
7.64923e-008,0.9291
7.65347e-008,1.0356
7.65771e-008,1.0874
7.66195e-008,1.1330
7.66620e-008,1.1541
7.67044e-008,1.1771
7.67468e-008,1.1953
7.67892e-008,1.2002
7.68317e-008,1.1936
7.68741e-008,1.1838
7.69165e-008,1.1809
7.69589e-008,1.1803
7.70014e-008,1.1729
7.70438e-008,1.1776
7.70862e-008,1.1812
7.71287e-008,1.1910
7.71711e-008,1.2258
7.72135e-008,1.2443
7.72559e-008,1.2367
7.72984e-008,1.0829
7.73408e-008,0.8181
7.73832e-008,0.6328
7.74256e-008,0.4761
7.74681e-008,0.3702
7.75105e-008,0.3301
7.75529e-008,0.3025
7.75953e-008,0.2906
7.76378e-008,0.2791
7.76802e-008,0.2722
7.77226e-008,0.2723
7.77650e-008,0.2834
7.78074e-008,0.2967
7.78499e-008,0.2978
7.78923e-008,0.2934
7.79347e-008,0.3064
7.79771e-008,0.3070
7.80196e-008,0.2936
7.80620e-008,0.2785
7.81044e-008,0.2426
7.81468e-008,0.2166
7.81893e-008,0.2183
7.82317e-008,0.3212
7.82741e-008,0.5336
7.83166e-008,0.7086
7.83590e-008,0.8992
7.84014e-008,1.0193
7.84438e-008,1.0778
7.84863e-008,1.1261
7.85287e-008,1.1537
7.85711e-008,1.1756
7.86135e-008,1.1907
7.86560e-008,1.1984
7.86984e-008,1.1974
7.87408e-008,1.1909
7.87832e-008,1.1864
7.88257e-008,1.1856
7.88681e-008,1.1742
7.89105e-008,1.1744
7.89529e-008,1.1811
7.89953e-008,1.1869
7.90378e-008,1.2200
7.90802e-008,1.2437
7.91226e-008,1.2423
7.91650e-008,1.1278
7.92075e-008,0.8612
7.92499e-008,0.6676
7.92923e-008,0.4989
7.93347e-008,0.3842
7.93772e-008,0.3346
7.94196e-008,0.3068
7.94620e-008,0.2928
7.95045e-008,0.2830
7.95469e-008,0.2751
7.95893e-008,0.2706
7.96317e-008,0.2729
7.96742e-008,0.2847
7.97166e-008,0.2952
7.97590e-008,0.2916
7.98014e-008,0.3041
7.98439e-008,0.3109
7.98863e-008,0.2948
7.99287e-008,0.2809
7.99711e-008,0.2491
8.00135e-008,0.2192
8.00560e-008,0.2159
8.00984e-008,0.2885
8.01408e-008,0.4978
8.01832e-008,0.6754
8.02257e-008,0.8717
8.02681e-008,1.0028
8.03105e-008,1.0695
8.03529e-008,1.1165
8.03954e-008,1.1474
8.04378e-008,1.1689
8.04802e-008,1.1882
8.05227e-008,1.1998
8.05651e-008,1.1956
8.06075e-008,1.1879
8.06499e-008,1.1813
8.06924e-008,1.1820
8.07348e-008,1.1746
8.07772e-008,1.1747
8.08196e-008,1.1815
8.08621e-008,1.1839
8.09045e-008,1.2120
8.09469e-008,1.2404
8.09893e-008,1.2456
8.10318e-008,1.1741
8.10742e-008,0.9165
8.11166e-008,0.7054
8.11590e-008,0.5279
8.12014e-008,0.4054
8.12439e-008,0.3418
8.12863e-008,0.3129
8.13287e-008,0.2932
8.13711e-008,0.2833
8.14136e-008,0.2754
8.14560e-008,0.2699
8.14984e-008,0.2732
8.15408e-008,0.2827
8.15833e-008,0.2959
8.16257e-008,0.2914
8.16681e-008,0.3000
8.17106e-008,0.3116
8.17530e-008,0.2985
8.17954e-008,0.2848
8.18378e-008,0.2571
8.18803e-008,0.2235
8.19227e-008,0.2135
8.19651e-008,0.2532
8.20075e-008,0.4556
8.20500e-008,0.6431
8.20924e-008,0.8369
8.21348e-008,0.9812
8.21772e-008,1.0609
8.22196e-008,1.1083
8.22621e-008,1.1448
8.23045e-008,1.1648
8.23469e-008,1.1845
8.23893e-008,1.1987
8.24318e-008,1.1996
8.24742e-008,1.1960
8.25166e-008,1.1863
8.25590e-008,1.1868
8.26015e-008,1.1783
8.26439e-008,1.1722
8.26863e-008,1.1800
8.27288e-008,1.1825
8.27712e-008,1.2056
8.28136e-008,1.2379
8.28560e-008,1.2457
8.28985e-008,1.2049
8.29409e-008,0.9685
8.29833e-008,0.7351
8.30257e-008,0.5559
8.30682e-008,0.4251
8.31106e-008,0.3476
8.31530e-008,0.3167
8.31954e-008,0.2957
8.32379e-008,0.2882
8.32803e-008,0.2781
8.33227e-008,0.2704
8.33651e-008,0.2740
8.34075e-008,0.2864
8.34500e-008,0.2987
8.34924e-008,0.2953
8.35348e-008,0.2991
8.35772e-008,0.3104
8.36197e-008,0.3009
8.36621e-008,0.2880
8.37045e-008,0.2647
8.37469e-008,0.2288
8.37894e-008,0.2139
8.38318e-008,0.2294
8.38742e-008,0.4087
8.39167e-008,0.6080
8.39591e-008,0.7957
8.40015e-008,0.9558
8.40439e-008,1.0492
8.40864e-008,1.0989
8.41288e-008,1.1410
8.41712e-008,1.1622
8.42136e-008,1.1821
8.42561e-008,1.1967
8.42985e-008,1.1989
8.43409e-008,1.1959
8.43833e-008,1.1864
8.44257e-008,1.1872
8.44682e-008,1.1810
8.45106e-008,1.1720
8.45530e-008,1.1786
8.45954e-008,1.1816
8.46379e-008,1.1982
8.46803e-008,1.2333
8.47227e-008,1.2457
8.47651e-008,1.2238
8.48076e-008,1.0238
8.48500e-008,0.7701
8.48924e-008,0.5901
8.49349e-008,0.4480
8.49773e-008,0.3561
8.50197e-008,0.3214
8.50621e-008,0.2976
8.51046e-008,0.2902
8.51470e-008,0.2794
8.51894e-008,0.2717
8.52318e-008,0.2713
8.52743e-008,0.2758
8.53167e-008,0.2918
8.53591e-008,0.2933
8.54015e-008,0.2944
8.54440e-008,0.3101
8.54864e-008,0.3053
8.55288e-008,0.2893
8.55712e-008,0.2703
8.56136e-008,0.2342
8.56561e-008,0.2146
8.56985e-008,0.2224
8.57409e-008,0.3685
8.57833e-008,0.5773
8.58258e-008,0.7564
8.58682e-008,0.9322
8.59106e-008,1.0375
8.59530e-008,1.0895
8.59955e-008,1.1344
8.60379e-008,1.1550
8.60803e-008,1.1775
8.61228e-008,1.1951
8.61652e-008,1.2001
8.62076e-008,1.1984
8.62500e-008,1.1892
8.62925e-008,1.1865
8.63349e-008,1.1827
8.63773e-008,1.1725
8.64197e-008,1.1769
8.64622e-008,1.1816
8.65046e-008,1.1925
8.65470e-008,1.2277
8.65894e-008,1.2448
8.66319e-008,1.2347
8.66743e-008,1.0751
8.67167e-008,0.8100
8.67591e-008,0.6259
8.68015e-008,0.4713
8.68440e-008,0.3676
8.68864e-008,0.3285
8.69288e-008,0.3019
8.69712e-008,0.2922
8.70137e-008,0.2808
8.70561e-008,0.2727
8.70985e-008,0.2708
8.71409e-008,0.2742
8.71834e-008,0.2888
8.72258e-008,0.2945
8.72682e-008,0.2926
8.73107e-008,0.3076
8.73531e-008,0.3083
8.73955e-008,0.2917
8.74379e-008,0.2759
8.74804e-008,0.2411
8.75228e-008,0.2163
8.75652e-008,0.2194
8.76076e-008,0.3295
8.76501e-008,0.5415
8.76925e-008,0.7156
8.77349e-008,0.9049
8.77773e-008,1.0226
8.78197e-008,1.0792
8.78622e-008,1.1264
8.79046e-008,1.1511
8.79470e-008,1.1737
8.79894e-008,1.1921
8.80319e-008,1.2001
8.80743e-008,1.1944
8.81167e-008,1.1855
8.81591e-008,1.1809
8.82016e-008,1.1814
8.82440e-008,1.1733
8.82864e-008,1.1764
8.83289e-008,1.1814
8.83713e-008,1.1873
8.84137e-008,1.2201
8.84561e-008,1.2429
8.84986e-008,1.2423
8.85410e-008,1.1251
8.85834e-008,0.8596
8.86258e-008,0.6666
8.86683e-008,0.4983
8.87107e-008,0.3841
8.87531e-008,0.3354
8.87955e-008,0.3072
8.88380e-008,0.2917
8.88804e-008,0.2806
8.89228e-008,0.2736
8.89652e-008,0.2714
8.90076e-008,0.2817
8.90501e-008,0.2945
8.90925e-008,0.2988
8.91349e-008,0.2928
8.91773e-008,0.3041
8.92198e-008,0.3085
8.92622e-008,0.2957
8.93046e-008,0.2824
8.93470e-008,0.2494
8.93895e-008,0.2194
8.94319e-008,0.2154
8.94743e-008,0.2903
8.95168e-008,0.4996
8.95592e-008,0.6769
8.96016e-008,0.8733
8.96440e-008,1.0033
8.96865e-008,1.0699
8.97289e-008,1.1180
8.97713e-008,1.1505
8.98137e-008,1.1724
8.98562e-008,1.1880
8.98986e-008,1.1983
8.99410e-008,1.1927
8.99834e-008,1.1857
9.00258e-008,1.1818
9.00683e-008,1.1837
9.01107e-008,1.1751
9.01531e-008,1.1749
9.01955e-008,1.1809
9.02380e-008,1.1835
9.02804e-008,1.2127
9.03228e-008,1.2411
9.03652e-008,1.2460
9.04077e-008,1.1695
9.04501e-008,0.9103
9.04925e-008,0.7017
9.05350e-008,0.5249
9.05774e-008,0.4031
9.06198e-008,0.3404
9.06622e-008,0.3115
9.07047e-008,0.2923
9.07471e-008,0.2826
9.07895e-008,0.2760
9.08319e-008,0.2711
9.08744e-008,0.2796
