.HEADER
..NAMES
Time,V U1.P25&R25
.DATA
9.08340e-008,0.3170
9.08764e-008,0.3000
9.09189e-008,0.2820
9.09613e-008,0.2777
9.10037e-008,0.2806
9.10461e-008,0.2944
9.10886e-008,0.3148
9.11310e-008,0.3206
9.11734e-008,0.3144
9.12158e-008,0.2925
9.12583e-008,0.2571
9.13007e-008,0.2266
9.13431e-008,0.2337
9.13855e-008,0.3956
9.14279e-008,0.5844
9.14704e-008,0.7958
9.15128e-008,0.9508
9.15552e-008,1.0339
9.15976e-008,1.0859
9.16401e-008,1.0902
9.16825e-008,1.0982
9.17249e-008,1.1214
9.17673e-008,1.1340
9.18098e-008,1.1505
9.18522e-008,1.1793
9.18946e-008,1.1942
9.19371e-008,1.1937
9.19795e-008,1.1785
9.20219e-008,1.1628
9.20643e-008,1.1639
9.21068e-008,1.1641
9.21492e-008,1.1717
9.21916e-008,1.2018
9.22340e-008,1.2336
9.22765e-008,1.2221
9.23189e-008,1.0309
9.23613e-008,0.8026
9.24037e-008,0.5981
9.24462e-008,0.4594
9.24886e-008,0.3862
9.25310e-008,0.3370
9.25734e-008,0.3365
9.26158e-008,0.3523
9.26583e-008,0.3422
9.27007e-008,0.3201
9.27431e-008,0.3039
9.27855e-008,0.2848
9.28280e-008,0.2774
9.28704e-008,0.2798
9.29128e-008,0.2903
9.29552e-008,0.3118
9.29977e-008,0.3207
9.30401e-008,0.3164
9.30825e-008,0.2984
9.31250e-008,0.2640
9.31674e-008,0.2319
9.32098e-008,0.2193
9.32522e-008,0.3570
9.32947e-008,0.5477
9.33371e-008,0.7547
9.33795e-008,0.9260
9.34219e-008,1.0206
9.34644e-008,1.0796
9.35068e-008,1.0919
9.35492e-008,1.0945
9.35916e-008,1.1170
9.36340e-008,1.1324
9.36765e-008,1.1456
9.37189e-008,1.1740
9.37613e-008,1.1930
9.38037e-008,1.1946
9.38462e-008,1.1826
9.38886e-008,1.1644
9.39310e-008,1.1631
9.39734e-008,1.1645
9.40159e-008,1.1681
9.40583e-008,1.1952
9.41007e-008,1.2279
9.41432e-008,1.2362
9.41856e-008,1.0779
9.42280e-008,0.8421
9.42704e-008,0.6351
9.43129e-008,0.4817
9.43553e-008,0.3981
9.43977e-008,0.3445
9.44401e-008,0.3323
9.44826e-008,0.3506
9.45250e-008,0.3465
9.45674e-008,0.3236
9.46098e-008,0.3075
9.46523e-008,0.2881
9.46947e-008,0.2776
9.47371e-008,0.2793
9.47795e-008,0.2867
9.48219e-008,0.3081
9.48644e-008,0.3202
9.49068e-008,0.3180
9.49492e-008,0.3036
9.49916e-008,0.2710
9.50341e-008,0.2376
9.50765e-008,0.2183
9.51189e-008,0.3226
9.51613e-008,0.5120
9.52038e-008,0.7112
9.52462e-008,0.8984
9.52886e-008,1.0063
9.53311e-008,1.0699
9.53735e-008,1.0934
9.54159e-008,1.0917
9.54583e-008,1.1123
9.55008e-008,1.1306
9.55432e-008,1.1416
9.55856e-008,1.1683
9.56280e-008,1.1910
9.56705e-008,1.1951
9.57129e-008,1.1863
9.57553e-008,1.1669
9.57977e-008,1.1623
9.58402e-008,1.1649
9.58826e-008,1.1657
9.59250e-008,1.1886
9.59674e-008,1.2219
9.60098e-008,1.2400
9.60523e-008,1.1195
9.60947e-008,0.8841
9.61371e-008,0.6759
9.61795e-008,0.5065
9.62220e-008,0.4099
9.62644e-008,0.3548
9.63068e-008,0.3299
9.63492e-008,0.3482
9.63917e-008,0.3501
9.64341e-008,0.3275
9.64765e-008,0.3108
9.65190e-008,0.2917
9.65614e-008,0.2783
9.66038e-008,0.2788
9.66462e-008,0.2839
9.66887e-008,0.3039
9.67311e-008,0.3192
9.67735e-008,0.3192
9.68159e-008,0.3079
9.68584e-008,0.2782
9.69008e-008,0.2436
9.69432e-008,0.2209
9.69856e-008,0.2932
9.70280e-008,0.4753
9.70705e-008,0.6675
9.71129e-008,0.8683
9.71553e-008,0.9914
9.71977e-008,1.0583
9.72402e-008,1.0929
9.72826e-008,1.0900
9.73250e-008,1.1075
9.73674e-008,1.1284
9.74099e-008,1.1384
9.74523e-008,1.1625
9.74947e-008,1.1882
9.75372e-008,1.1951
9.75796e-008,1.1895
9.76220e-008,1.1702
9.76644e-008,1.1618
9.77069e-008,1.1649
9.77493e-008,1.1643
9.77917e-008,1.1824
9.78341e-008,1.2156
9.78766e-008,1.2408
9.79190e-008,1.1573
9.79614e-008,0.9291
9.80038e-008,0.7192
9.80463e-008,0.5330
9.80887e-008,0.4226
9.81311e-008,0.3649
9.81735e-008,0.3302
9.82159e-008,0.3451
9.82584e-008,0.3524
9.83008e-008,0.3319
9.83432e-008,0.3137
9.83856e-008,0.2956
9.84281e-008,0.2797
9.84705e-008,0.2783
9.85129e-008,0.2819
9.85553e-008,0.2994
9.85978e-008,0.3175
9.86402e-008,0.3200
9.86826e-008,0.3114
9.87251e-008,0.2851
9.87675e-008,0.2498
9.88099e-008,0.2227
9.88523e-008,0.2645
9.88948e-008,0.4376
9.89372e-008,0.6262
9.89796e-008,0.8360
9.90220e-008,0.9743
9.90645e-008,1.0469
9.91069e-008,1.0903
9.91493e-008,1.0895
9.91917e-008,1.1028
9.92341e-008,1.1255
9.92766e-008,1.1360
9.93190e-008,1.1567
9.93614e-008,1.1844
9.94038e-008,1.1949
9.94463e-008,1.1919
9.94887e-008,1.1740
9.95311e-008,1.1619
9.95735e-008,1.1646
9.96160e-008,1.1639
9.96584e-008,1.1768
9.97008e-008,1.2092
9.97433e-008,1.2388
9.97857e-008,1.1924
9.98281e-008,0.9765
9.98705e-008,0.7600
9.99130e-008,0.5615
9.99554e-008,0.4381
9.99978e-008,0.3743
1.000402e-007,0.3324
1.000827e-007,0.3413
1.001251e-007,0.3533
1.001675e-007,0.3367
1.002099e-007,0.3166
1.002524e-007,0.2996
1.002948e-007,0.2818
1.003372e-007,0.2777
1.003796e-007,0.2806
1.004220e-007,0.2949
1.004645e-007,0.3152
1.005069e-007,0.3206
1.005493e-007,0.3141
1.005917e-007,0.2918
1.006342e-007,0.2564
1.006766e-007,0.2261
1.007190e-007,0.2357
1.007614e-007,0.3994
1.008039e-007,0.5881
1.008463e-007,0.7999
1.008887e-007,0.9534
1.009312e-007,1.0352
1.009736e-007,1.0863
1.010160e-007,1.0901
1.010584e-007,1.0986
1.011009e-007,1.1217
1.011433e-007,1.1341
1.011857e-007,1.1511
1.012281e-007,1.1798
1.012706e-007,1.1943
1.013130e-007,1.1936
1.013554e-007,1.1781
1.013978e-007,1.1627
1.014402e-007,1.1639
1.014827e-007,1.1640
1.015251e-007,1.1721
1.015675e-007,1.2025
1.016099e-007,1.2342
1.016524e-007,1.2190
1.016948e-007,1.0255
1.017372e-007,0.7986
1.017796e-007,0.5944
1.018221e-007,0.4573
1.018645e-007,0.3847
1.019069e-007,0.3367
1.019494e-007,0.3370
1.019918e-007,0.3524
1.020342e-007,0.3417
1.020766e-007,0.3198
1.021191e-007,0.3036
1.021615e-007,0.2844
1.022039e-007,0.2773
1.022463e-007,0.2799
1.022888e-007,0.2908
1.023312e-007,0.3120
1.023736e-007,0.3206
1.024160e-007,0.3162
1.024585e-007,0.2978
1.025009e-007,0.2632
1.025433e-007,0.2313
1.025857e-007,0.2216
1.026281e-007,0.3626
1.026706e-007,0.5528
1.027130e-007,0.7601
1.027554e-007,0.9291
1.027978e-007,1.0224
1.028403e-007,1.0807
1.028827e-007,1.0915
1.029251e-007,1.0949
1.029675e-007,1.1177
1.030100e-007,1.1326
1.030524e-007,1.1462
1.030948e-007,1.1745
1.031373e-007,1.1930
1.031797e-007,1.1945
1.032221e-007,1.1821
1.032645e-007,1.1641
1.033070e-007,1.1631
1.033494e-007,1.1646
1.033918e-007,1.1687
1.034342e-007,1.1961
1.034767e-007,1.2286
1.035191e-007,1.2338
1.035615e-007,1.0730
1.036039e-007,0.8379
1.036464e-007,0.6310
1.036888e-007,0.4793
1.037312e-007,0.3967
1.037736e-007,0.3438
1.038160e-007,0.3327
1.038585e-007,0.3507
1.039009e-007,0.3461
1.039433e-007,0.3233
1.039857e-007,0.3072
1.040282e-007,0.2876
1.040706e-007,0.2775
1.041130e-007,0.2794
1.041554e-007,0.2872
1.041979e-007,0.3083
1.042403e-007,0.3202
1.042827e-007,0.3179
1.043252e-007,0.3030
1.043676e-007,0.2702
1.044100e-007,0.2369
1.044524e-007,0.2187
1.044949e-007,0.3278
1.045373e-007,0.5171
1.045797e-007,0.7168
1.046221e-007,0.9018
1.046646e-007,1.0081
1.047070e-007,1.0715
1.047494e-007,1.0931
1.047918e-007,1.0919
1.048342e-007,1.1130
1.048767e-007,1.1309
1.049191e-007,1.1421
1.049615e-007,1.1690
1.050039e-007,1.1912
1.050464e-007,1.1950
1.050888e-007,1.1859
1.051312e-007,1.1665
1.051736e-007,1.1624
1.052161e-007,1.1649
1.052585e-007,1.1661
1.053009e-007,1.1895
1.053434e-007,1.2227
1.053858e-007,1.2399
1.054282e-007,1.1152
1.054706e-007,0.8793
1.055131e-007,0.6713
1.055555e-007,0.5039
1.055979e-007,0.4085
1.056403e-007,0.3539
1.056828e-007,0.3301
1.057252e-007,0.3484
1.057676e-007,0.3496
1.058100e-007,0.3272
1.058525e-007,0.3104
1.058949e-007,0.2912
1.059373e-007,0.2782
1.059797e-007,0.2788
1.060221e-007,0.2843
1.060646e-007,0.3042
1.061070e-007,0.3192
1.061494e-007,0.3191
1.061918e-007,0.3075
1.062343e-007,0.2773
1.062767e-007,0.2429
1.063191e-007,0.2206
1.063615e-007,0.2980
1.064040e-007,0.4808
1.064464e-007,0.6731
1.064888e-007,0.8721
1.065313e-007,0.9932
1.065737e-007,1.0601
1.066161e-007,1.0930
1.066585e-007,1.0900
1.067010e-007,1.1082
1.067434e-007,1.1288
1.067858e-007,1.1388
1.068282e-007,1.1632
1.068707e-007,1.1884
1.069131e-007,1.1951
1.069555e-007,1.1891
1.069979e-007,1.1696
1.070403e-007,1.1618
1.070828e-007,1.1650
1.071252e-007,1.1646
1.071676e-007,1.1833
1.072100e-007,1.2165
1.072525e-007,1.2410
1.072949e-007,1.1532
1.073373e-007,0.9240
1.073797e-007,0.7146
1.074222e-007,0.5302
1.074646e-007,0.4212
1.075070e-007,0.3641
1.075495e-007,0.3302
1.075919e-007,0.3454
1.076343e-007,0.3521
1.076767e-007,0.3315
1.077192e-007,0.3134
1.077616e-007,0.2951
1.078040e-007,0.2795
1.078464e-007,0.2783
1.078889e-007,0.2822
1.079313e-007,0.2999
1.079737e-007,0.3176
1.080161e-007,0.3200
1.080586e-007,0.3111
1.081010e-007,0.2843
1.081434e-007,0.2491
1.081858e-007,0.2225
1.082282e-007,0.2696
1.082707e-007,0.4433
1.083131e-007,0.6315
1.083555e-007,0.8403
1.083979e-007,0.9764
1.084404e-007,1.0486
1.084828e-007,1.0907
1.085252e-007,1.0893
1.085676e-007,1.1035
1.086101e-007,1.1260
1.086525e-007,1.1363
1.086949e-007,1.1574
1.087374e-007,1.1848
1.087798e-007,1.1949
1.088222e-007,1.1916
1.088646e-007,1.1734
1.089071e-007,1.1618
1.089495e-007,1.1647
1.089919e-007,1.1640
1.090343e-007,1.1776
1.090768e-007,1.2100
1.091192e-007,1.2392
1.091616e-007,1.1888
1.092040e-007,0.9711
1.092465e-007,0.7559
1.092889e-007,0.5584
1.093313e-007,0.4364
1.093737e-007,0.3734
1.094161e-007,0.3323
1.094586e-007,0.3417
1.095010e-007,0.3531
1.095434e-007,0.3363
1.095858e-007,0.3163
1.096283e-007,0.2991
1.096707e-007,0.2815
1.097131e-007,0.2777
1.097555e-007,0.2809
1.097980e-007,0.2954
1.098404e-007,0.3153
1.098828e-007,0.3205
1.099253e-007,0.3139
1.099677e-007,0.2910
1.100101e-007,0.2556
1.100525e-007,0.2255
1.100950e-007,0.2409
1.101374e-007,0.4052
1.101798e-007,0.5933
1.102222e-007,0.8048
1.102647e-007,0.9559
1.103071e-007,1.0369
1.103495e-007,1.0870
1.103919e-007,1.0898
1.104343e-007,1.0991
1.104768e-007,1.1224
1.105192e-007,1.1344
1.105616e-007,1.1518
1.106040e-007,1.1803
1.106465e-007,1.1943
1.106889e-007,1.1934
1.107313e-007,1.1775
1.107737e-007,1.1624
1.108162e-007,1.1641
1.108586e-007,1.1641
1.109010e-007,1.1728
1.109435e-007,1.2034
1.109859e-007,1.2349
1.110283e-007,1.2166
1.110707e-007,1.0199
1.111132e-007,0.7943
1.111556e-007,0.5905
1.111980e-007,0.4551
1.112404e-007,0.3836
1.112829e-007,0.3361
1.113253e-007,0.3375
1.113677e-007,0.3525
1.114101e-007,0.3412
1.114526e-007,0.3194
1.114950e-007,0.3031
1.115374e-007,0.2841
1.115798e-007,0.2774
1.116222e-007,0.2800
1.116647e-007,0.2912
1.117071e-007,0.3123
1.117495e-007,0.3206
1.117919e-007,0.3161
1.118344e-007,0.2971
1.118768e-007,0.2624
1.119192e-007,0.2307
1.119616e-007,0.2225
1.120041e-007,0.3664
1.120465e-007,0.5565
1.120889e-007,0.7647
1.121314e-007,0.9319
1.121738e-007,1.0239
1.122162e-007,1.0814
1.122586e-007,1.0913
1.123011e-007,1.0953
1.123435e-007,1.1181
1.123859e-007,1.1328
1.124283e-007,1.1467
1.124708e-007,1.1751
1.125132e-007,1.1932
1.125556e-007,1.1944
1.125980e-007,1.1816
1.126404e-007,1.1639
1.126829e-007,1.1632
1.127253e-007,1.1645
1.127677e-007,1.1690
1.128101e-007,1.1968
1.128526e-007,1.2292
1.128950e-007,1.2331
1.129374e-007,1.0680
1.129798e-007,0.8334
1.130223e-007,0.6268
1.130647e-007,0.4767
1.131071e-007,0.3954
1.131496e-007,0.3428
1.131920e-007,0.3331
1.132344e-007,0.3509
1.132768e-007,0.3456
1.133193e-007,0.3229
1.133617e-007,0.3068
1.134041e-007,0.2872
1.134465e-007,0.2774
1.134890e-007,0.2794
1.135314e-007,0.2875
1.135738e-007,0.3088
1.136162e-007,0.3203
1.136587e-007,0.3177
1.137011e-007,0.3025
1.137435e-007,0.2694
1.137859e-007,0.2363
1.138283e-007,0.2183
1.138708e-007,0.3310
1.139132e-007,0.5208
1.139556e-007,0.7215
1.139980e-007,0.9050
1.140405e-007,1.0097
1.140829e-007,1.0726
1.141253e-007,1.0931
1.141677e-007,1.0922
1.142102e-007,1.1135
1.142526e-007,1.1311
1.142950e-007,1.1425
1.143375e-007,1.1696
1.143799e-007,1.1914
1.144223e-007,1.1950
1.144647e-007,1.1855
1.145072e-007,1.1662
1.145496e-007,1.1624
1.145920e-007,1.1649
1.146344e-007,1.1663
1.146769e-007,1.1902
1.147193e-007,1.2233
1.147617e-007,1.2397
1.148041e-007,1.1108
1.148466e-007,0.8745
1.148890e-007,0.6665
1.149314e-007,0.5009
1.149738e-007,0.4072
1.150162e-007,0.3526
1.150587e-007,0.3303
1.151011e-007,0.3487
1.151435e-007,0.3493
1.151859e-007,0.3267
1.152284e-007,0.3101
1.152708e-007,0.2908
1.153132e-007,0.2781
1.153557e-007,0.2789
1.153981e-007,0.2846
1.154405e-007,0.3047
1.154829e-007,0.3194
1.155254e-007,0.3190
1.155678e-007,0.3070
1.156102e-007,0.2765
1.156526e-007,0.2422
1.156951e-007,0.2204
1.157375e-007,0.3007
1.157799e-007,0.4846
1.158223e-007,0.6776
1.158648e-007,0.8755
1.159072e-007,0.9950
1.159496e-007,1.0613
1.159920e-007,1.0931
1.160344e-007,1.0902
1.160769e-007,1.1087
1.161193e-007,1.1291
1.161617e-007,1.1391
1.162041e-007,1.1638
1.162466e-007,1.1888
1.162890e-007,1.1951
1.163314e-007,1.1888
1.163738e-007,1.1693
1.164163e-007,1.1619
1.164587e-007,1.1650
1.165011e-007,1.1647
1.165436e-007,1.1839
1.165860e-007,1.2171
1.166284e-007,1.2411
1.166708e-007,1.1492
1.167133e-007,0.9188
1.167557e-007,0.7098
1.167981e-007,0.5271
1.168405e-007,0.4197
1.168830e-007,0.3629
1.169254e-007,0.3300
1.169678e-007,0.3458
1.170102e-007,0.3519
1.170527e-007,0.3310
1.170951e-007,0.3131
1.171375e-007,0.2946
1.171799e-007,0.2794
1.172223e-007,0.2784
1.172648e-007,0.2824
1.173072e-007,0.3004
1.173496e-007,0.3178
1.173920e-007,0.3199
1.174345e-007,0.3107
1.174769e-007,0.2836
1.175193e-007,0.2484
1.175617e-007,0.2222
1.176042e-007,0.2724
1.176466e-007,0.4472
1.176890e-007,0.6357
1.177315e-007,0.8439
1.177739e-007,0.9784
1.178163e-007,1.0498
1.178587e-007,1.0910
1.179012e-007,1.0893
1.179436e-007,1.1040
1.179860e-007,1.1263
1.180284e-007,1.1365
1.180709e-007,1.1580
1.181133e-007,1.1853
1.181557e-007,1.1949
1.181981e-007,1.1914
1.182405e-007,1.1730
1.182830e-007,1.1618
1.183254e-007,1.1647
1.183678e-007,1.1640
1.184102e-007,1.1782
1.184527e-007,1.2107
1.184951e-007,1.2396
1.185375e-007,1.1850
1.185799e-007,0.9658
1.186224e-007,0.7515
1.186648e-007,0.5550
1.187072e-007,0.4345
1.187497e-007,0.3723
1.187921e-007,0.3319
1.188345e-007,0.3422
1.188769e-007,0.3531
1.189194e-007,0.3357
1.189618e-007,0.3160
1.190042e-007,0.2986
1.190466e-007,0.2812
1.190891e-007,0.2778
1.191315e-007,0.2809
1.191739e-007,0.2959
1.192163e-007,0.3156
1.192587e-007,0.3205
1.193012e-007,0.3136
1.193436e-007,0.2903
1.193860e-007,0.2549
1.194284e-007,0.2250
1.194709e-007,0.2434
1.195133e-007,0.4091
1.195557e-007,0.5972
1.195982e-007,0.8088
1.196406e-007,0.9584
1.196830e-007,1.0382
1.197254e-007,1.0874
1.197678e-007,1.0897
1.198103e-007,1.0996
1.198527e-007,1.1228
1.198951e-007,1.1346
1.199376e-007,1.1523
1.199800e-007,1.1808
1.200224e-007,1.1944
1.200648e-007,1.1932
1.201072e-007,1.1771
1.201497e-007,1.1623
1.201921e-007,1.1641
1.202345e-007,1.1640
1.202770e-007,1.1732
1.203194e-007,1.2041
1.203618e-007,1.2354
1.204042e-007,1.2142
1.204467e-007,1.0144
1.204891e-007,0.7900
1.205315e-007,0.5867
1.205739e-007,0.4528
1.206163e-007,0.3824
1.206588e-007,0.3355
1.207012e-007,0.3380
1.207436e-007,0.3527
1.207861e-007,0.3406
1.208285e-007,0.3191
1.208709e-007,0.3026
1.209133e-007,0.2837
1.209557e-007,0.2774
1.209982e-007,0.2801
1.210406e-007,0.2917
1.210830e-007,0.3128
1.211255e-007,0.3206
1.211679e-007,0.3158
1.212103e-007,0.2965
1.212527e-007,0.2616
1.212951e-007,0.2301
1.213376e-007,0.2233
1.213800e-007,0.3703
1.214224e-007,0.5603
1.214649e-007,0.7691
1.215073e-007,0.9347
1.215497e-007,1.0253
1.215921e-007,1.0821
1.216346e-007,1.0912
1.216770e-007,1.0957
1.217194e-007,1.1186
1.217618e-007,1.1329
1.218042e-007,1.1472
1.218467e-007,1.1758
1.218891e-007,1.1934
1.219315e-007,1.1944
1.219740e-007,1.1812
1.220164e-007,1.1637
1.220588e-007,1.1633
1.221012e-007,1.1644
1.221436e-007,1.1693
1.221861e-007,1.1975
1.222285e-007,1.2299
1.222709e-007,1.2324
1.223134e-007,1.0629
1.223558e-007,0.8290
1.223982e-007,0.6225
1.224406e-007,0.4741
1.224830e-007,0.3941
1.225255e-007,0.3418
1.225679e-007,0.3336
1.226103e-007,0.3512
1.226528e-007,0.3452
1.226952e-007,0.3225
1.227376e-007,0.3064
1.227800e-007,0.2869
1.228225e-007,0.2774
1.228649e-007,0.2794
1.229073e-007,0.2879
1.229497e-007,0.3093
1.229921e-007,0.3204
1.230346e-007,0.3175
1.230770e-007,0.3020
1.231194e-007,0.2686
1.231619e-007,0.2357
1.232043e-007,0.2180
1.232467e-007,0.3342
1.232891e-007,0.5244
1.233315e-007,0.7261
1.233740e-007,0.9080
1.234164e-007,1.0113
1.234588e-007,1.0736
1.235013e-007,1.0930
1.235437e-007,1.0925
1.235861e-007,1.1140
1.236285e-007,1.1313
1.236709e-007,1.1428
1.237134e-007,1.1702
