.HEADER
..NAMES
Time,V U1.H24&G25
.DATA
2.48611e-008,0.6367
2.49035e-008,0.8302
2.49459e-008,0.9775
2.49883e-008,1.0592
2.50308e-008,1.1048
2.50732e-008,1.1418
2.51156e-008,1.1618
2.51580e-008,1.1825
2.52004e-008,1.1978
2.52429e-008,1.1992
2.52853e-008,1.1956
2.53277e-008,1.1853
2.53702e-008,1.1861
2.54126e-008,1.1784
2.54550e-008,1.1710
2.54974e-008,1.1781
2.55398e-008,1.1809
2.55823e-008,1.2016
2.56247e-008,1.2353
2.56671e-008,1.2451
2.57096e-008,1.2100
2.57520e-008,0.9796
2.57944e-008,0.7389
2.58368e-008,0.5594
2.58793e-008,0.4267
2.59217e-008,0.3467
2.59641e-008,0.3173
2.60065e-008,0.2966
2.60489e-008,0.2884
2.60914e-008,0.2784
2.61338e-008,0.2704
2.61762e-008,0.2709
2.62187e-008,0.2774
2.62611e-008,0.2939
2.63035e-008,0.2922
2.63459e-008,0.2960
2.63883e-008,0.3117
2.64308e-008,0.3033
2.64732e-008,0.2877
2.65156e-008,0.2667
2.65580e-008,0.2304
2.66005e-008,0.2131
2.66429e-008,0.2256
2.66853e-008,0.3997
2.67278e-008,0.6037
2.67702e-008,0.7901
2.68126e-008,0.9535
2.68550e-008,1.0484
2.68974e-008,1.0963
2.69399e-008,1.1373
2.69823e-008,1.1572
2.70247e-008,1.1790
2.70672e-008,1.1961
2.71096e-008,1.1993
2.71520e-008,1.1969
2.71944e-008,1.1867
2.72368e-008,1.1861
2.72793e-008,1.1808
2.73217e-008,1.1711
2.73641e-008,1.1766
2.74065e-008,1.1804
2.74490e-008,1.1949
2.74914e-008,1.2302
2.75338e-008,1.2447
2.75763e-008,1.2272
2.76187e-008,1.0342
2.76611e-008,0.7751
2.77035e-008,0.5936
2.77459e-008,0.4493
2.77884e-008,0.3555
2.78308e-008,0.3224
2.78732e-008,0.2994
2.79157e-008,0.2907
2.79581e-008,0.2797
2.80005e-008,0.2715
2.80429e-008,0.2706
2.80854e-008,0.2752
2.81278e-008,0.2914
2.81702e-008,0.2934
2.82126e-008,0.2934
2.82550e-008,0.3098
2.82975e-008,0.3068
2.83399e-008,0.2900
2.83823e-008,0.2727
2.84248e-008,0.2369
2.84672e-008,0.2143
2.85096e-008,0.2207
2.85520e-008,0.3576
2.85944e-008,0.5696
2.86369e-008,0.7485
2.86793e-008,0.9279
2.87217e-008,1.0354
2.87642e-008,1.0867
2.88066e-008,1.1309
2.88490e-008,1.1528
2.88914e-008,1.1753
2.89339e-008,1.1936
2.89763e-008,1.1994
2.90187e-008,1.1959
2.90611e-008,1.1862
2.91035e-008,1.1823
2.91460e-008,1.1801
2.91884e-008,1.1696
2.92308e-008,1.1736
2.92733e-008,1.1795
2.93157e-008,1.1890
2.93581e-008,1.2235
2.94005e-008,1.2434
2.94429e-008,1.2358
2.94854e-008,1.0850
2.95278e-008,0.8174
2.95702e-008,0.6308
2.96127e-008,0.4739
2.96551e-008,0.3681
2.96975e-008,0.3288
2.97399e-008,0.3035
2.97824e-008,0.2917
2.98248e-008,0.2800
2.98672e-008,0.2724
2.99096e-008,0.2706
2.99521e-008,0.2771
2.99945e-008,0.2925
3.00369e-008,0.2983
3.00793e-008,0.2946
3.01218e-008,0.3090
3.01642e-008,0.3102
3.02066e-008,0.2929
3.02490e-008,0.2785
3.02914e-008,0.2448
3.03339e-008,0.2167
3.03763e-008,0.2183
3.04187e-008,0.3182
3.04612e-008,0.5317
3.05036e-008,0.7075
3.05460e-008,0.8992
3.05884e-008,1.0190
3.06309e-008,1.0771
3.06733e-008,1.1232
3.07157e-008,1.1499
3.07581e-008,1.1729
3.08005e-008,1.1907
3.08430e-008,1.1988
3.08854e-008,1.1974
3.09278e-008,1.1905
