.HEADER
..NAMES
Time,V U1.W24&W25
.DATA
4.54372e-008,1.1177
4.54796e-008,0.8948
4.55220e-008,0.6928
4.55645e-008,0.5174
4.56069e-008,0.3885
4.56493e-008,0.3065
4.56917e-008,0.2663
4.57342e-008,0.2681
4.57766e-008,0.2826
4.58190e-008,0.3115
4.58614e-008,0.3402
4.59038e-008,0.3351
4.59463e-008,0.3114
4.59887e-008,0.2898
4.60311e-008,0.2872
4.60735e-008,0.2893
4.61160e-008,0.2905
4.61584e-008,0.2904
4.62008e-008,0.2792
4.62433e-008,0.2468
4.62857e-008,0.2187
4.63281e-008,0.2134
4.63705e-008,0.2984
4.64129e-008,0.4738
4.64554e-008,0.6541
4.64978e-008,0.8518
4.65402e-008,0.9993
4.65826e-008,1.0976
4.66251e-008,1.1535
4.66675e-008,1.1675
4.67099e-008,1.1713
4.67524e-008,1.1546
4.67948e-008,1.1334
4.68372e-008,1.1348
4.68796e-008,1.1486
4.69221e-008,1.1736
4.69645e-008,1.1878
4.70069e-008,1.1918
4.70493e-008,1.1896
4.70917e-008,1.1875
4.71342e-008,1.1969
4.71766e-008,1.2225
4.72190e-008,1.2412
4.72615e-008,1.2451
4.73039e-008,1.1541
4.73463e-008,0.9373
4.73887e-008,0.7353
4.74312e-008,0.5469
4.74736e-008,0.4092
4.75160e-008,0.3200
4.75584e-008,0.2704
4.76008e-008,0.2663
4.76433e-008,0.2785
4.76857e-008,0.3049
4.77281e-008,0.3367
4.77705e-008,0.3383
4.78130e-008,0.3167
4.78554e-008,0.2924
4.78978e-008,0.2869
4.79403e-008,0.2889
4.79827e-008,0.2904
4.80251e-008,0.2906
4.80675e-008,0.2833
4.81099e-008,0.2538
4.81524e-008,0.2226
4.81948e-008,0.2120
4.82372e-008,0.2701
4.82796e-008,0.4383
4.83221e-008,0.6149
4.83645e-008,0.8190
4.84069e-008,0.9748
4.84494e-008,1.0811
4.84918e-008,1.1463
4.85342e-008,1.1659
4.85766e-008,1.1719
4.86191e-008,1.1591
4.86615e-008,1.1362
4.87039e-008,1.1332
4.87463e-008,1.1449
4.87887e-008,1.1688
4.88312e-008,1.1861
4.88736e-008,1.1916
4.89160e-008,1.1902
4.89585e-008,1.1875
4.90009e-008,1.1934
4.90433e-008,1.2172
4.90857e-008,1.2388
4.91282e-008,1.2470
4.91706e-008,1.1892
4.92130e-008,0.9818
4.92554e-008,0.7758
4.92978e-008,0.5775
4.93403e-008,0.4324
4.93827e-008,0.3343
4.94251e-008,0.2760
4.94676e-008,0.2648
4.95100e-008,0.2751
4.95524e-008,0.2988
4.95948e-008,0.3316
4.96373e-008,0.3408
4.96797e-008,0.3218
4.97221e-008,0.2960
4.97645e-008,0.2869
4.98069e-008,0.2886
4.98494e-008,0.2903
4.98918e-008,0.2906
4.99342e-008,0.2864
4.99766e-008,0.2608
5.00191e-008,0.2274
5.00615e-008,0.2113
5.01039e-008,0.2411
5.01464e-008,0.4022
5.01888e-008,0.5797
5.02312e-008,0.7831
5.02736e-008,0.9475
5.03160e-008,1.0642
5.03585e-008,1.1379
5.04009e-008,1.1640
5.04433e-008,1.1715
5.04857e-008,1.1631
5.05282e-008,1.1399
5.05706e-008,1.1320
5.06130e-008,1.1419
5.06555e-008,1.1637
5.06979e-008,1.1841
5.07403e-008,1.1912
5.07827e-008,1.1908
5.08252e-008,1.1878
5.08676e-008,1.1908
5.09100e-008,1.2118
5.09524e-008,1.2358
5.09948e-008,1.2463
5.10373e-008,1.2165
5.10797e-008,1.0281
5.11221e-008,0.8132
5.11646e-008,0.6113
5.12070e-008,0.4581
5.12494e-008,0.3500
5.12918e-008,0.2830
5.13343e-008,0.2641
5.13767e-008,0.2723
5.14191e-008,0.2932
5.14615e-008,0.3256
5.15039e-008,0.3420
5.15464e-008,0.3265
5.15888e-008,0.3005
5.16312e-008,0.2871
5.16736e-008,0.2881
5.17161e-008,0.2901
5.17585e-008,0.2906
5.18009e-008,0.2885
5.18434e-008,0.2674
5.18858e-008,0.2329
5.19282e-008,0.2129
5.19706e-008,0.2205
5.20130e-008,0.3649
5.20555e-008,0.5453
5.20979e-008,0.7435
5.21403e-008,0.9181
5.21827e-008,1.0454
5.22252e-008,1.1279
5.22676e-008,1.1620
5.23100e-008,1.1708
5.23525e-008,1.1666
5.23949e-008,1.1443
5.24373e-008,1.1313
5.24797e-008,1.1393
5.25222e-008,1.1584
5.25646e-008,1.1815
5.26070e-008,1.1904
5.26494e-008,1.1913
5.26918e-008,1.1883
5.27343e-008,1.1890
5.27767e-008,1.2065
5.28191e-008,1.2321
5.28616e-008,1.2449
5.29040e-008,1.2320
5.29464e-008,1.0735
5.29888e-008,0.8508
5.30313e-008,0.6485
5.30737e-008,0.4854
5.31161e-008,0.3675
5.31585e-008,0.2927
5.32009e-008,0.2642
5.32434e-008,0.2701
5.32858e-008,0.2879
5.33282e-008,0.3191
5.33707e-008,0.3420
5.34131e-008,0.3307
5.34555e-008,0.3055
5.34979e-008,0.2879
5.35404e-008,0.2877
5.35828e-008,0.2897
5.36252e-008,0.2906
5.36676e-008,0.2898
5.37100e-008,0.2734
5.37525e-008,0.2392
5.37949e-008,0.2152
5.38373e-008,0.2142
5.38797e-008,0.3308
5.39222e-008,0.5116
5.39646e-008,0.7013
5.40070e-008,0.8872
5.40495e-008,1.0244
5.40919e-008,1.1150
5.41343e-008,1.1591
5.41767e-008,1.1694
5.42192e-008,1.1694
5.42616e-008,1.1491
5.43040e-008,1.1316
5.43464e-008,1.1370
5.43888e-008,1.1534
5.44313e-008,1.1782
5.44737e-008,1.1893
5.45161e-008,1.1917
5.45586e-008,1.1889
5.46010e-008,1.1880
5.46434e-008,1.2016
5.46858e-008,1.2279
5.47283e-008,1.2433
5.47707e-008,1.2400
5.48131e-008,1.1136
5.48555e-008,0.8901
5.48979e-008,0.6880
5.49404e-008,0.5140
5.49828e-008,0.3863
5.50252e-008,0.3050
5.50677e-008,0.2659
5.51101e-008,0.2683
5.51525e-008,0.2831
5.51949e-008,0.3123
5.52374e-008,0.3405
5.52798e-008,0.3346
5.53222e-008,0.3108
5.53646e-008,0.2895
5.54070e-008,0.2873
5.54495e-008,0.2894
5.54919e-008,0.2905
5.55343e-008,0.2904
5.55767e-008,0.2787
5.56192e-008,0.2459
5.56616e-008,0.2182
5.57040e-008,0.2135
5.57465e-008,0.3012
5.57889e-008,0.4774
5.58313e-008,0.6584
5.58737e-008,0.8553
5.59161e-008,1.0018
5.59586e-008,1.0993
5.60010e-008,1.1542
5.60434e-008,1.1677
5.60858e-008,1.1712
5.61283e-008,1.1541
5.61707e-008,1.1331
5.62131e-008,1.1350
5.62556e-008,1.1490
5.62980e-008,1.1741
5.63404e-008,1.1880
5.63828e-008,1.1918
5.64253e-008,1.1895
5.64677e-008,1.1875
5.65101e-008,1.1972
5.65525e-008,1.2230
5.65949e-008,1.2414
5.66374e-008,1.2448
5.66798e-008,1.1501
5.67222e-008,0.9323
5.67647e-008,0.7306
5.68071e-008,0.5436
5.68495e-008,0.4067
5.68919e-008,0.3184
5.69344e-008,0.2699
5.69768e-008,0.2665
5.70192e-008,0.2789
5.70616e-008,0.3056
5.71040e-008,0.3372
5.71465e-008,0.3380
5.71889e-008,0.3161
5.72313e-008,0.2921
5.72738e-008,0.2870
5.73162e-008,0.2890
5.73586e-008,0.2904
5.74010e-008,0.2906
5.74435e-008,0.2829
5.74859e-008,0.2530
5.75283e-008,0.2221
5.75707e-008,0.2121
5.76131e-008,0.2729
5.76556e-008,0.4420
5.76980e-008,0.6187
5.77404e-008,0.8225
5.77828e-008,0.9775
5.78253e-008,1.0828
5.78677e-008,1.1471
5.79101e-008,1.1661
5.79526e-008,1.1718
5.79950e-008,1.1587
5.80374e-008,1.1359
5.80798e-008,1.1333
5.81223e-008,1.1452
5.81647e-008,1.1694
5.82071e-008,1.1863
5.82495e-008,1.1916
5.82919e-008,1.1901
5.83344e-008,1.1875
5.83768e-008,1.1937
5.84192e-008,1.2178
5.84617e-008,1.2390
5.85041e-008,1.2470
5.85465e-008,1.1853
5.85889e-008,0.9767
5.86314e-008,0.7715
5.86738e-008,0.5740
5.87162e-008,0.4297
5.87586e-008,0.3326
5.88010e-008,0.2753
5.88435e-008,0.2649
5.88859e-008,0.2754
5.89283e-008,0.2994
5.89708e-008,0.3323
5.90132e-008,0.3405
5.90556e-008,0.3212
5.90980e-008,0.2956
5.91405e-008,0.2869
5.91829e-008,0.2886
5.92253e-008,0.2903
5.92677e-008,0.2906
5.93101e-008,0.2861
5.93526e-008,0.2600
5.93950e-008,0.2267
5.94374e-008,0.2112
5.94798e-008,0.2435
5.95223e-008,0.4060
5.95647e-008,0.5833
5.96071e-008,0.7870
5.96496e-008,0.9505
5.96920e-008,1.0660
5.97344e-008,1.1388
5.97768e-008,1.1642
5.98192e-008,1.1716
5.98617e-008,1.1627
5.99041e-008,1.1395
5.99465e-008,1.1320
5.99889e-008,1.1421
6.00314e-008,1.1642
6.00738e-008,1.1843
6.01162e-008,1.1912
6.01586e-008,1.1907
6.02011e-008,1.1878
6.02435e-008,1.1910
6.02859e-008,1.2123
6.03283e-008,1.2361
6.03708e-008,1.2464
6.04132e-008,1.2143
6.04556e-008,1.0228
6.04981e-008,0.8090
6.05405e-008,0.6074
6.05829e-008,0.4551
6.06253e-008,0.3482
6.06678e-008,0.2820
6.07102e-008,0.2642
6.07526e-008,0.2726
6.07950e-008,0.2937
6.08375e-008,0.3263
6.08799e-008,0.3420
6.09223e-008,0.3259
6.09647e-008,0.2999
6.10071e-008,0.2871
6.10496e-008,0.2882
6.10920e-008,0.2901
6.11344e-008,0.2906
6.11768e-008,0.2883
6.12193e-008,0.2667
6.12617e-008,0.2322
6.13041e-008,0.2127
6.13465e-008,0.2215
6.13890e-008,0.3686
6.14314e-008,0.5488
6.14738e-008,0.7478
6.15163e-008,0.9213
6.15587e-008,1.0475
6.16011e-008,1.1291
6.16435e-008,1.1622
6.16860e-008,1.1708
6.17284e-008,1.1662
6.17708e-008,1.1438
6.18132e-008,1.1313
6.18557e-008,1.1395
6.18981e-008,1.1589
6.19405e-008,1.1818
6.19829e-008,1.1905
6.20254e-008,1.1912
6.20678e-008,1.1883
6.21102e-008,1.1891
6.21526e-008,1.2070
6.21950e-008,1.2325
6.22375e-008,1.2451
6.22799e-008,1.2313
6.23223e-008,1.0687
6.23647e-008,0.8464
6.24072e-008,0.6442
6.24496e-008,0.4822
6.24920e-008,0.3655
6.25344e-008,0.2914
6.25769e-008,0.2640
6.26193e-008,0.2703
6.26617e-008,0.2884
6.27042e-008,0.3198
6.27466e-008,0.3421
6.27890e-008,0.3303
6.28314e-008,0.3049
6.28739e-008,0.2878
6.29163e-008,0.2877
6.29587e-008,0.2898
6.30011e-008,0.2906
6.30436e-008,0.2897
6.30860e-008,0.2728
6.31284e-008,0.2384
6.31708e-008,0.2149
6.32132e-008,0.2143
6.32557e-008,0.3339
6.32981e-008,0.5150
6.33405e-008,0.7059
6.33829e-008,0.8905
6.34254e-008,1.0268
6.34678e-008,1.1166
6.35102e-008,1.1595
6.35526e-008,1.1696
6.35951e-008,1.1691
6.36375e-008,1.1486
6.36799e-008,1.1314
6.37224e-008,1.1372
6.37648e-008,1.1539
6.38072e-008,1.1786
6.38496e-008,1.1895
6.38921e-008,1.1916
6.39345e-008,1.1888
6.39769e-008,1.1880
6.40193e-008,1.2020
6.40618e-008,1.2283
6.41042e-008,1.2435
6.41466e-008,1.2394
6.41890e-008,1.1095
6.42315e-008,0.8855
6.42739e-008,0.6834
6.43163e-008,0.5107
6.43587e-008,0.3841
6.44011e-008,0.3035
6.44436e-008,0.2655
6.44860e-008,0.2684
6.45284e-008,0.2835
6.45708e-008,0.3130
6.46133e-008,0.3408
6.46557e-008,0.3342
6.46981e-008,0.3102
6.47405e-008,0.2893
6.47830e-008,0.2873
6.48254e-008,0.2894
6.48678e-008,0.2905
6.49103e-008,0.2904
6.49527e-008,0.2782
6.49951e-008,0.2451
6.50375e-008,0.2178
6.50800e-008,0.2136
6.51224e-008,0.3040
6.51648e-008,0.4810
6.52072e-008,0.6630
6.52497e-008,0.8587
6.52921e-008,1.0043
6.53345e-008,1.1010
6.53769e-008,1.1548
6.54193e-008,1.1679
6.54618e-008,1.1710
6.55042e-008,1.1536
6.55466e-008,1.1328
6.55890e-008,1.1351
6.56315e-008,1.1494
6.56739e-008,1.1746
6.57163e-008,1.1882
6.57587e-008,1.1918
6.58012e-008,1.1894
6.58436e-008,1.1875
6.58860e-008,1.1976
6.59284e-008,1.2235
6.59709e-008,1.2416
6.60133e-008,1.2445
6.60557e-008,1.1460
6.60982e-008,0.9275
6.61406e-008,0.7257
6.61830e-008,0.5401
6.62254e-008,0.4043
6.62679e-008,0.3168
6.63103e-008,0.2693
6.63527e-008,0.2666
6.63951e-008,0.2793
6.64376e-008,0.3063
6.64800e-008,0.3377
6.65224e-008,0.3377
6.65648e-008,0.3155
6.66072e-008,0.2917
6.66497e-008,0.2870
6.66921e-008,0.2890
6.67345e-008,0.2905
6.67769e-008,0.2906
6.68194e-008,0.2825
6.68618e-008,0.2522
6.69042e-008,0.2215
6.69466e-008,0.2123
6.69891e-008,0.2757
6.70315e-008,0.4456
6.70739e-008,0.6228
6.71164e-008,0.8260
6.71588e-008,0.9802
6.72012e-008,1.0845
6.72436e-008,1.1479
6.72861e-008,1.1663
6.73285e-008,1.1718
6.73709e-008,1.1583
6.74133e-008,1.1355
6.74558e-008,1.1334
6.74982e-008,1.1456
6.75406e-008,1.1699
6.75830e-008,1.1866
6.76255e-008,1.1917
6.76679e-008,1.1900
6.77103e-008,1.1875
6.77527e-008,1.1940
6.77951e-008,1.2183
6.78376e-008,1.2393
6.78800e-008,1.2470
6.79224e-008,1.1815
6.79648e-008,0.9717
6.80073e-008,0.7670
6.80497e-008,0.5704
6.80921e-008,0.4269
6.81345e-008,0.3310
6.81770e-008,0.2745
6.82194e-008,0.2650
6.82618e-008,0.2758
6.83043e-008,0.3000
6.83467e-008,0.3329
6.83891e-008,0.3403
6.84315e-008,0.3207
6.84740e-008,0.2951
6.85164e-008,0.2868
6.85588e-008,0.2886
6.86012e-008,0.2903
6.86437e-008,0.2907
6.86861e-008,0.2858
6.87285e-008,0.2592
6.87709e-008,0.2261
6.88133e-008,0.2110
6.88558e-008,0.2459
6.88982e-008,0.4096
6.89406e-008,0.5868
6.89830e-008,0.7910
6.90255e-008,0.9536
6.90679e-008,1.0679
6.91103e-008,1.1397
6.91527e-008,1.1645
6.91952e-008,1.1716
6.92376e-008,1.1623
6.92800e-008,1.1390
6.93225e-008,1.1321
6.93649e-008,1.1424
6.94073e-008,1.1648
6.94497e-008,1.1846
6.94922e-008,1.1913
6.95346e-008,1.1906
6.95770e-008,1.1877
6.96194e-008,1.1912
6.96619e-008,1.2129
6.97043e-008,1.2364
6.97467e-008,1.2466
6.97891e-008,1.2117
6.98316e-008,1.0174
6.98740e-008,0.8045
6.99164e-008,0.6033
6.99588e-008,0.4521
7.00012e-008,0.3463
7.00437e-008,0.2811
7.00861e-008,0.2642
7.01285e-008,0.2728
7.01709e-008,0.2944
7.02134e-008,0.3270
7.02558e-008,0.3418
7.02982e-008,0.3254
7.03406e-008,0.2994
7.03831e-008,0.2870
7.04255e-008,0.2882
7.04679e-008,0.2901
7.05104e-008,0.2906
7.05528e-008,0.2881
7.05952e-008,0.2659
7.06376e-008,0.2315
7.06801e-008,0.2124
7.07225e-008,0.2225
7.07649e-008,0.3723
7.08073e-008,0.5523
7.08498e-008,0.7521
7.08922e-008,0.9245
7.09346e-008,1.0496
7.09770e-008,1.1303
7.10194e-008,1.1625
7.10619e-008,1.1709
7.11043e-008,1.1659
7.11467e-008,1.1433
7.11891e-008,1.1313
7.12316e-008,1.1397
7.12740e-008,1.1595
7.13164e-008,1.1821
7.13588e-008,1.1906
7.14013e-008,1.1912
7.14437e-008,1.1882
7.14861e-008,1.1893
7.15286e-008,1.2075
7.15710e-008,1.2329
7.16134e-008,1.2452
7.16558e-008,1.2302
7.16983e-008,1.0636
7.17407e-008,0.8420
7.17831e-008,0.6399
7.18255e-008,0.4790
7.18680e-008,0.3634
7.19104e-008,0.2901
7.19528e-008,0.2640
7.19952e-008,0.2705
7.20377e-008,0.2890
7.20801e-008,0.3206
7.21225e-008,0.3422
7.21649e-008,0.3298
7.22073e-008,0.3043
7.22498e-008,0.2877
7.22922e-008,0.2878
7.23346e-008,0.2898
7.23770e-008,0.2906
7.24195e-008,0.2896
7.24619e-008,0.2722
7.25043e-008,0.2376
7.25467e-008,0.2145
7.25892e-008,0.2144
7.26316e-008,0.3371
7.26740e-008,0.5183
7.27165e-008,0.7103
7.27589e-008,0.8938
7.28013e-008,1.0290
7.28437e-008,1.1181
7.28862e-008,1.1599
7.29286e-008,1.1697
7.29710e-008,1.1688
7.30134e-008,1.1481
7.30559e-008,1.1313
7.30983e-008,1.1373
7.31407e-008,1.1544
7.31831e-008,1.1790
7.32256e-008,1.1896
7.32680e-008,1.1916
7.33104e-008,1.1887
7.33528e-008,1.1881
7.33952e-008,1.2025
7.34377e-008,1.2287
7.34801e-008,1.2436
7.35225e-008,1.2384
7.35649e-008,1.1050
7.36074e-008,0.8809
7.36498e-008,0.6787
7.36922e-008,0.5074
7.37346e-008,0.3819
7.37771e-008,0.3020
7.38195e-008,0.2652
7.38619e-008,0.2686
7.39044e-008,0.2840
7.39468e-008,0.3138
7.39892e-008,0.3410
7.40316e-008,0.3338
7.40741e-008,0.3096
7.41165e-008,0.2891
7.41589e-008,0.2874
7.42013e-008,0.2895
7.42438e-008,0.2905
7.42862e-008,0.2903
7.43286e-008,0.2776
7.43710e-008,0.2443
7.44134e-008,0.2174
7.44559e-008,0.2136
7.44983e-008,0.3066
7.45407e-008,0.4842
7.45831e-008,0.6674
7.46256e-008,0.8621
7.46680e-008,1.0068
7.47104e-008,1.1027
7.47528e-008,1.1554
7.47953e-008,1.1681
7.48377e-008,1.1708
7.48801e-008,1.1532
7.49226e-008,1.1326
7.49650e-008,1.1352
7.50074e-008,1.1498
7.50498e-008,1.1751
7.50923e-008,1.1884
7.51347e-008,1.1918
7.51771e-008,1.1893
7.52195e-008,1.1876
7.52620e-008,1.1980
7.53044e-008,1.2240
7.53468e-008,1.2418
7.53892e-008,1.2436
7.54317e-008,1.1418
7.54741e-008,0.9226
7.55165e-008,0.7208
7.55589e-008,0.5367
7.56013e-008,0.4018
7.56438e-008,0.3152
7.56862e-008,0.2687
7.57286e-008,0.2668
7.57710e-008,0.2797
7.58135e-008,0.3070
7.58559e-008,0.3381
7.58983e-008,0.3373
7.59407e-008,0.3149
7.59832e-008,0.2914
7.60256e-008,0.2870
7.60680e-008,0.2891
7.61105e-008,0.2905
7.61529e-008,0.2906
7.61953e-008,0.2821
7.62377e-008,0.2513
7.62802e-008,0.2210
7.63226e-008,0.2124
7.63650e-008,0.2783
7.64074e-008,0.4490
7.64499e-008,0.6266
7.64923e-008,0.8295
7.65347e-008,0.9829
7.65771e-008,1.0862
7.66195e-008,1.1488
7.66620e-008,1.1665
7.67044e-008,1.1717
7.67468e-008,1.1579
7.67892e-008,1.1351
7.68317e-008,1.1335
7.68741e-008,1.1459
7.69165e-008,1.1704
7.69589e-008,1.1868
7.70014e-008,1.1917
7.70438e-008,1.1899
7.70862e-008,1.1875
7.71287e-008,1.1943
7.71711e-008,1.2188
7.72135e-008,1.2395
7.72559e-008,1.2466
7.72984e-008,1.1775
7.73408e-008,0.9666
7.73832e-008,0.7624
7.74256e-008,0.5668
7.74681e-008,0.4242
7.75105e-008,0.3293
7.75529e-008,0.2738
7.75953e-008,0.2651
7.76378e-008,0.2761
7.76802e-008,0.3007
7.77226e-008,0.3335
7.77650e-008,0.3400
7.78074e-008,0.3201
7.78499e-008,0.2947
7.78923e-008,0.2869
7.79347e-008,0.2887
7.79771e-008,0.2903
7.80196e-008,0.2907
7.80620e-008,0.2855
7.81044e-008,0.2584
7.81468e-008,0.2255
7.81893e-008,0.2112
7.82317e-008,0.2485
7.82741e-008,0.4131
7.83166e-008,0.5902
7.83590e-008,0.7948
7.84014e-008,0.9566
7.84438e-008,1.0697
7.84863e-008,1.1406
7.85287e-008,1.1647
7.85711e-008,1.1717
7.86135e-008,1.1620
7.86560e-008,1.1386
7.86984e-008,1.1321
7.87408e-008,1.1426
7.87832e-008,1.1653
7.88257e-008,1.1849
7.88681e-008,1.1914
7.89105e-008,1.1906
7.89529e-008,1.1877
7.89953e-008,1.1915
7.90378e-008,1.2134
7.90802e-008,1.2367
7.91226e-008,1.2467
7.91650e-008,1.2089
7.92075e-008,1.0123
7.92499e-008,0.8004
7.92923e-008,0.5994
7.93347e-008,0.4492
7.93772e-008,0.3445
7.94196e-008,0.2802
7.94620e-008,0.2642
7.95045e-008,0.2731
7.95469e-008,0.2949
7.95893e-008,0.3277
7.96317e-008,0.3417
7.96742e-008,0.3249
7.97166e-008,0.2989
7.97590e-008,0.2870
7.98014e-008,0.2883
7.98439e-008,0.2901
7.98863e-008,0.2906
7.99287e-008,0.2880
7.99711e-008,0.2652
8.00135e-008,0.2308
8.00560e-008,0.2122
8.00984e-008,0.2267
8.01408e-008,0.3778
8.01832e-008,0.5572
8.02257e-008,0.7573
8.02681e-008,0.9282
8.03105e-008,1.0521
8.03529e-008,1.1316
8.03954e-008,1.1627
8.04378e-008,1.1710
8.04802e-008,1.1653
8.05227e-008,1.1426
8.05651e-008,1.1315
8.06075e-008,1.1402
8.06499e-008,1.1602
8.06924e-008,1.1824
8.07348e-008,1.1906
8.07772e-008,1.1911
8.08196e-008,1.1881
8.08621e-008,1.1895
8.09045e-008,1.2083
8.09469e-008,1.2334
8.09893e-008,1.2454
8.10318e-008,1.2273
8.10742e-008,1.0587
8.11166e-008,0.8380
8.11590e-008,0.6359
8.12014e-008,0.4761
8.12439e-008,0.3614
8.12863e-008,0.2891
8.13287e-008,0.2640
8.13711e-008,0.2708
8.14136e-008,0.2896
8.14560e-008,0.3212
8.14984e-008,0.3421
8.15408e-008,0.3293
8.15833e-008,0.3037
8.16257e-008,0.2875
8.16681e-008,0.2878
8.17106e-008,0.2898
8.17530e-008,0.2905
8.17954e-008,0.2893
8.18378e-008,0.2714
8.18803e-008,0.2370
8.19227e-008,0.2144
8.19651e-008,0.2162
8.20075e-008,0.3422
8.20500e-008,0.5232
8.20924e-008,0.7158
8.21348e-008,0.8978
8.21772e-008,1.0316
8.22196e-008,1.1198
8.22621e-008,1.1602
8.23045e-008,1.1698
8.23469e-008,1.1684
8.23893e-008,1.1473
8.24318e-008,1.1314
8.24742e-008,1.1378
8.25166e-008,1.1550
8.25590e-008,1.1793
8.26015e-008,1.1896
8.26439e-008,1.1915
8.26863e-008,1.1887
8.27288e-008,1.1882
8.27712e-008,1.2032
8.28136e-008,1.2294
8.28560e-008,1.2439
8.28985e-008,1.2377
8.29409e-008,1.1006
8.29833e-008,0.8766
8.30257e-008,0.6744
8.30682e-008,0.5043
8.31106e-008,0.3798
8.31530e-008,0.3007
8.31954e-008,0.2651
8.32379e-008,0.2688
8.32803e-008,0.2846
8.33227e-008,0.3145
8.33651e-008,0.3411
8.34075e-008,0.3333
8.34500e-008,0.3090
8.34924e-008,0.2889
8.35348e-008,0.2874
8.35772e-008,0.2894
8.36197e-008,0.2905
8.36621e-008,0.2902
8.37045e-008,0.2769
8.37469e-008,0.2436
8.37894e-008,0.2172
8.38318e-008,0.2137
8.38742e-008,0.3113
8.39167e-008,0.4893
8.39591e-008,0.6731
8.40015e-008,0.8662
8.40439e-008,1.0096
8.40864e-008,1.1048
8.41288e-008,1.1560
8.41712e-008,1.1682
8.42136e-008,1.1706
8.42561e-008,1.1524
8.42985e-008,1.1324
8.43409e-008,1.1357
8.43833e-008,1.1504
8.44257e-008,1.1755
8.44682e-008,1.1884
8.45106e-008,1.1917
8.45530e-008,1.1893
8.45954e-008,1.1876
8.46379e-008,1.1986
8.46803e-008,1.2247
8.47227e-008,1.2421
8.47651e-008,1.2432
8.48076e-008,1.1379
8.48500e-008,0.9179
8.48924e-008,0.7163
8.49349e-008,0.5336
8.49773e-008,0.3996
8.50197e-008,0.3138
8.50621e-008,0.2683
8.51046e-008,0.2670
8.51470e-008,0.2802
8.51894e-008,0.3077
8.52318e-008,0.3384
8.52743e-008,0.3369
8.53167e-008,0.3143
8.53591e-008,0.2911
8.54015e-008,0.2870
8.54440e-008,0.2891
8.54864e-008,0.2904
8.55288e-008,0.2905
8.55712e-008,0.2815
8.56136e-008,0.2506
8.56561e-008,0.2207
8.56985e-008,0.2126
8.57409e-008,0.2830
8.57833e-008,0.4543
8.58258e-008,0.6318
8.58682e-008,0.8337
8.59106e-008,0.9859
8.59530e-008,1.0884
8.59955e-008,1.1496
8.60379e-008,1.1666
8.60803e-008,1.1717
8.61228e-008,1.1571
8.61652e-008,1.1348
8.62076e-008,1.1339
8.62500e-008,1.1464
8.62925e-008,1.1710
8.63349e-008,1.1868
8.63773e-008,1.1917
8.64197e-008,1.1899
8.64622e-008,1.1874
8.65046e-008,1.1948
8.65470e-008,1.2196
8.65894e-008,1.2399
8.66319e-008,1.2465
8.66743e-008,1.1736
8.67167e-008,0.9617
8.67591e-008,0.7581
8.68015e-008,0.5635
8.68440e-008,0.4217
8.68864e-008,0.3277
8.69288e-008,0.2733
8.69712e-008,0.2653
8.70137e-008,0.2765
8.70561e-008,0.3014
8.70985e-008,0.3340
8.71409e-008,0.3398
8.71834e-008,0.3195
8.72258e-008,0.2943
8.72682e-008,0.2868
8.73107e-008,0.2887
8.73531e-008,0.2903
8.73955e-008,0.2906
8.74379e-008,0.2850
8.74804e-008,0.2576
8.75228e-008,0.2251
8.75652e-008,0.2113
8.76076e-008,0.2537
8.76501e-008,0.4185
8.76925e-008,0.5950
8.77349e-008,0.7996
8.77773e-008,0.9600
8.78197e-008,1.0718
8.78622e-008,1.1417
8.79046e-008,1.1648
8.79470e-008,1.1717
8.79894e-008,1.1613
8.80319e-008,1.1381
8.80743e-008,1.1325
8.81167e-008,1.1431
8.81591e-008,1.1660
8.82016e-008,1.1850
8.82440e-008,1.1913
8.82864e-008,1.1905
8.83289e-008,1.1876
8.83713e-008,1.1918
8.84137e-008,1.2142
8.84561e-008,1.2371
8.84986e-008,1.2468
8.85410e-008,1.2060
8.85834e-008,1.0072
8.86258e-008,0.7965
8.86683e-008,0.5957
8.87107e-008,0.4464
8.87531e-008,0.3427
8.87955e-008,0.2796
8.88380e-008,0.2643
8.88804e-008,0.2735
8.89228e-008,0.2956
8.89652e-008,0.3283
8.90076e-008,0.3416
8.90501e-008,0.3244
8.90925e-008,0.2984
8.91349e-008,0.2869
8.91773e-008,0.2883
8.92198e-008,0.2901
8.92622e-008,0.2906
8.93046e-008,0.2876
8.93470e-008,0.2645
8.93895e-008,0.2303
8.94319e-008,0.2121
8.94743e-008,0.2285
8.95168e-008,0.3816
8.95592e-008,0.5607
8.96016e-008,0.7616
8.96440e-008,0.9313
8.96865e-008,1.0540
8.97289e-008,1.1326
8.97713e-008,1.1629
8.98137e-008,1.1711
8.98562e-008,1.1650
8.98986e-008,1.1422
8.99410e-008,1.1315
8.99834e-008,1.1404
9.00258e-008,1.1607
9.00683e-008,1.1826
9.01107e-008,1.1907
9.01531e-008,1.1911
9.01955e-008,1.1881
9.02380e-008,1.1897
9.02804e-008,1.2088
9.03228e-008,1.2338
9.03652e-008,1.2455
9.04077e-008,1.2259
9.04501e-008,1.0537
9.04925e-008,0.8338
9.05350e-008,0.6317
9.05774e-008,0.4730
9.06198e-008,0.3595
9.06622e-008,0.2880
9.07047e-008,0.2640
9.07471e-008,0.2710
9.07895e-008,0.2902
9.08319e-008,0.3220
9.08744e-008,0.3422
9.09168e-008,0.3288
9.09592e-008,0.3031
