.HEADER
..NAMES
Time,V U1.M20
.DATA
9.73610e-008,1.2300
9.74069e-008,1.2300
9.74528e-008,1.2300
9.74988e-008,1.2301
9.75447e-008,1.2300
9.75906e-008,1.2300
9.76366e-008,1.2300
9.76825e-008,1.2300
9.77284e-008,1.2300
9.77743e-008,1.2300
9.78202e-008,1.2300
9.78662e-008,1.2209
9.79121e-008,1.1334
9.79580e-008,0.9923
9.80040e-008,0.8465
9.80499e-008,0.6925
9.80958e-008,0.5197
9.81417e-008,0.3854
9.81876e-008,0.2933
9.82336e-008,0.2383
9.82795e-008,0.2108
9.83254e-008,0.2058
9.83714e-008,0.2004
9.84173e-008,0.1986
9.84632e-008,0.1971
9.85091e-008,0.1973
9.85550e-008,0.1953
9.86010e-008,0.1958
9.86469e-008,0.1973
9.86928e-008,0.2075
9.87388e-008,0.2296
9.87847e-008,0.2594
9.88306e-008,0.2853
9.88765e-008,0.3004
9.89224e-008,0.3002
9.89684e-008,0.2892
9.90143e-008,0.2758
9.90602e-008,0.2686
9.91062e-008,0.2713
9.91521e-008,0.2825
9.91980e-008,0.2943
9.92439e-008,0.2988
9.92898e-008,0.2914
9.93358e-008,0.2738
9.93817e-008,0.2526
9.94276e-008,0.2356
9.94736e-008,0.2277
9.95195e-008,0.2292
9.95654e-008,0.2370
9.96113e-008,0.2468
9.96572e-008,0.2547
9.97032e-008,0.2585
9.97491e-008,0.2577
9.97950e-008,0.2535
9.98410e-008,0.2476
9.98869e-008,0.2420
9.99328e-008,0.2380
9.99787e-008,0.2363
1.000246e-007,0.2375
1.000706e-007,0.2411
1.001165e-007,0.2454
1.001624e-007,0.2484
1.002083e-007,0.2481
1.002543e-007,0.2440
1.003002e-007,0.2381
1.003461e-007,0.2334
1.003921e-007,0.2324
1.004380e-007,0.2354
1.004839e-007,0.2406
1.005298e-007,0.2451
1.005757e-007,0.2469
1.006217e-007,0.2456
1.006676e-007,0.2425
1.007135e-007,0.2395
1.007595e-007,0.2379
1.008054e-007,0.2382
1.008513e-007,0.2400
1.008972e-007,0.2422
1.009431e-007,0.2438
1.009891e-007,0.2444
1.010350e-007,0.2438
1.010809e-007,0.2425
1.011269e-007,0.2411
1.011728e-007,0.2401
1.012187e-007,0.2397
1.012646e-007,0.2398
1.013105e-007,0.2405
1.013565e-007,0.2415
1.014024e-007,0.2427
1.014483e-007,0.2437
1.014943e-007,0.2440
1.015402e-007,0.2433
1.015861e-007,0.2420
1.016320e-007,0.2565
1.016779e-007,0.3832
1.017239e-007,0.5430
1.017698e-007,0.7241
1.018157e-007,0.9097
1.018617e-007,1.0802
1.019076e-007,1.1680
1.019535e-007,1.2241
1.019994e-007,1.2499
1.020453e-007,1.2583
1.020913e-007,1.2605
1.021372e-007,1.2707
1.021831e-007,1.2746
1.022291e-007,1.2771
1.022750e-007,1.2789
1.023209e-007,1.2791
1.023668e-007,1.2784
1.024127e-007,1.2756
1.024587e-007,1.2626
1.025046e-007,1.2344
1.025505e-007,1.2002
1.025965e-007,1.1712
1.026424e-007,1.1594
1.026883e-007,1.1698
1.027342e-007,1.1938
1.027801e-007,1.2138
1.028261e-007,1.2173
1.028720e-007,1.2007
1.029179e-007,1.1747
1.029639e-007,1.1563
1.030098e-007,1.1579
1.030557e-007,1.1799
1.031016e-007,1.2121
1.031475e-007,1.2393
1.031935e-007,1.2511
1.032394e-007,1.2466
1.032853e-007,1.2331
1.033313e-007,1.2194
1.033772e-007,1.2115
1.034231e-007,1.2107
1.034690e-007,1.2144
1.035149e-007,1.1845
1.035609e-007,1.0590
1.036068e-007,0.9228
1.036527e-007,0.7691
1.036987e-007,0.6044
1.037446e-007,0.4450
1.037905e-007,0.3330
1.038364e-007,0.2550
1.038823e-007,0.2128
1.039283e-007,0.1978
1.039742e-007,0.1979
1.040201e-007,0.2011
1.040660e-007,0.2078
1.041120e-007,0.2116
1.041579e-007,0.2082
1.042038e-007,0.1999
1.042498e-007,0.1918
1.042957e-007,0.1918
1.043416e-007,0.2088
1.043875e-007,0.2421
1.044334e-007,0.2781
1.044794e-007,0.3040
1.045253e-007,0.3110
1.045712e-007,0.3002
1.046172e-007,0.2810
1.046631e-007,0.2662
1.047090e-007,0.2635
1.047549e-007,0.2739
1.048008e-007,0.2900
1.048468e-007,0.3016
1.048927e-007,0.3009
1.049386e-007,0.2870
1.049846e-007,0.2649
1.050305e-007,0.2436
1.050764e-007,0.2300
1.051223e-007,0.2266
1.051682e-007,0.2316
1.052142e-007,0.2410
1.052601e-007,0.2505
1.053060e-007,0.2575
1.053520e-007,0.2605
1.053979e-007,0.3056
1.054438e-007,0.4492
1.054897e-007,0.6012
1.055356e-007,0.7819
1.055816e-007,0.9694
1.056275e-007,1.1105
1.056734e-007,1.1910
1.057194e-007,1.2406
1.057653e-007,1.2655
1.058112e-007,1.2688
1.058571e-007,1.2723
1.059030e-007,1.2719
1.059490e-007,1.2682
1.059949e-007,1.2655
1.060408e-007,1.2697
1.060868e-007,1.2740
1.061327e-007,1.2801
1.061786e-007,1.2786
1.062245e-007,1.2610
1.062704e-007,1.2264
1.063164e-007,1.1888
1.063623e-007,1.1605
1.064082e-007,1.1548
1.064542e-007,1.1722
1.065001e-007,1.1996
1.065460e-007,1.2184
1.065919e-007,1.2172
1.066378e-007,1.1960
1.066838e-007,1.1691
1.067297e-007,1.1543
1.067756e-007,1.1611
1.068216e-007,1.1870
1.068675e-007,1.2192
1.069134e-007,1.2431
1.069593e-007,1.2507
1.070052e-007,1.2439
1.070512e-007,1.2305
1.070971e-007,1.2186
1.071430e-007,1.2124
1.071890e-007,1.2118
1.072349e-007,1.2110
1.072808e-007,1.1428
1.073267e-007,1.0092
1.073726e-007,0.8707
1.074186e-007,0.7184
1.074645e-007,0.5469
1.075104e-007,0.4035
1.075564e-007,0.3031
1.076023e-007,0.2377
1.076482e-007,0.2029
1.076941e-007,0.1957
1.077400e-007,0.1963
1.077860e-007,0.2029
1.078319e-007,0.2095
1.078778e-007,0.2126
1.079237e-007,0.2066
1.079697e-007,0.1981
1.080156e-007,0.1906
1.080615e-007,0.1952
1.081075e-007,0.2177
1.081534e-007,0.2538
1.081993e-007,0.2877
1.082452e-007,0.3086
1.082911e-007,0.3094
1.083371e-007,0.2948
1.083830e-007,0.2758
1.084289e-007,0.2642
1.084749e-007,0.2656
1.085208e-007,0.2786
1.085667e-007,0.2941
1.086126e-007,0.3023
1.086585e-007,0.2973
1.087045e-007,0.2802
1.087504e-007,0.2577
1.087963e-007,0.2385
1.088423e-007,0.2281
1.088882e-007,0.2275
1.089341e-007,0.2342
1.089800e-007,0.2438
1.090259e-007,0.2528
1.090719e-007,0.2588
1.091178e-007,0.2664
1.091637e-007,0.3525
1.092097e-007,0.5024
1.092556e-007,0.6662
1.093015e-007,0.8444
1.093474e-007,1.0294
1.093933e-007,1.1410
1.094393e-007,1.2111
1.094852e-007,1.2507
1.095311e-007,1.2694
1.095771e-007,1.2688
1.096230e-007,1.2738
1.096689e-007,1.2705
1.097148e-007,1.2674
1.097607e-007,1.2662
1.098067e-007,1.2712
1.098526e-007,1.2758
1.098985e-007,1.2806
1.099445e-007,1.2745
1.099904e-007,1.2504
1.100363e-007,1.2133
1.100822e-007,1.1775
1.101281e-007,1.1559
1.101741e-007,1.1587
1.102200e-007,1.1815
1.102659e-007,1.2076
1.103119e-007,1.2203
1.103578e-007,1.2115
1.104037e-007,1.1865
1.104496e-007,1.1621
1.104955e-007,1.1543
1.105415e-007,1.1685
1.105874e-007,1.1982
1.106333e-007,1.2289
1.106793e-007,1.2475
1.107252e-007,1.2495
1.107711e-007,1.2395
1.108170e-007,1.2260
1.108629e-007,1.2158
1.109089e-007,1.2117
1.109548e-007,1.2126
1.110007e-007,1.2158
1.110467e-007,1.2201
1.110926e-007,1.2254
1.111385e-007,1.2314
1.111844e-007,1.2368
1.112303e-007,1.2393
1.112763e-007,1.2373
1.113222e-007,1.2312
1.113681e-007,1.2239
1.114141e-007,1.2195
1.114600e-007,1.2209
1.115059e-007,1.2281
1.115518e-007,1.2375
1.115977e-007,1.2441
1.116437e-007,1.2442
1.116896e-007,1.2379
1.117355e-007,1.2288
1.117814e-007,1.2220
1.118274e-007,1.2210
1.118733e-007,1.2257
1.119192e-007,1.2326
1.119652e-007,1.2375
1.120111e-007,1.2381
1.120570e-007,1.2349
1.121029e-007,1.2304
1.121488e-007,1.2272
1.121948e-007,1.2266
1.122407e-007,1.2279
1.122866e-007,1.2298
1.123326e-007,1.2312
1.123785e-007,1.2320
1.124244e-007,1.2324
1.124703e-007,1.2327
1.125162e-007,1.2328
1.125622e-007,1.2322
1.126081e-007,1.2308
1.126540e-007,1.2289
1.127000e-007,1.2276
1.127459e-007,1.2275
1.127918e-007,1.2290
1.128377e-007,1.2314
1.128836e-007,1.2334
1.129296e-007,1.2340
1.129755e-007,1.2327
1.130214e-007,1.2303
1.130674e-007,1.2281
1.131133e-007,1.2272
1.131592e-007,1.2282
1.132051e-007,1.2303
1.132510e-007,1.2322
1.132970e-007,1.2329
1.133429e-007,1.2323
1.133888e-007,1.2308
1.134348e-007,1.2295
1.134807e-007,1.2290
1.135266e-007,1.2293
1.135725e-007,1.2300
1.136184e-007,1.2306
1.136644e-007,1.2308
1.137103e-007,1.2308
1.137562e-007,1.2307
1.138022e-007,1.2307
1.138481e-007,1.2306
1.138940e-007,1.2304
1.139399e-007,1.2301
1.139858e-007,1.2297
1.140318e-007,1.2296
1.140777e-007,1.2298
1.141236e-007,1.2304
1.141696e-007,1.2309
1.142155e-007,1.2312
1.142614e-007,1.2310
1.143073e-007,1.2304
1.143532e-007,1.2297
1.143992e-007,1.2294
1.144451e-007,1.2295
1.144910e-007,1.2300
1.145370e-007,1.2306
1.145829e-007,1.2310
1.146288e-007,1.2309
1.146747e-007,1.2305
1.147206e-007,1.2300
1.147666e-007,1.2297
1.148125e-007,1.2298
1.148584e-007,1.2300
1.149044e-007,1.2303
1.149503e-007,1.2304
1.149962e-007,1.2304
1.150421e-007,1.2303
1.150880e-007,1.2302
1.151340e-007,1.2302
1.151799e-007,1.2302
1.152258e-007,1.2301
1.152718e-007,1.2301
1.153177e-007,1.2300
1.153636e-007,1.2300
1.154095e-007,1.2301
1.154554e-007,1.2303
1.155014e-007,1.2304
1.155473e-007,1.2303
1.155932e-007,1.2302
1.156391e-007,1.2300
1.156851e-007,1.2299
1.157310e-007,1.2299
1.157769e-007,1.2300
1.158228e-007,1.2302
1.158688e-007,1.2303
1.159147e-007,1.2303
1.159606e-007,1.2302
1.160065e-007,1.2301
1.160525e-007,1.2300
1.160984e-007,1.2299
1.161443e-007,1.2300
1.161903e-007,1.2301
1.162362e-007,1.2301
1.162821e-007,1.2302
1.163280e-007,1.2301
1.163739e-007,1.2301
1.164199e-007,1.2300
1.164658e-007,1.2300
1.165117e-007,1.2300
1.165577e-007,1.2300
1.166036e-007,1.2300
1.166495e-007,1.2300
1.166954e-007,1.2300
1.167413e-007,1.2300
1.167873e-007,1.2301
1.168332e-007,1.2301
1.168791e-007,1.2301
1.169251e-007,1.2300
1.169710e-007,1.2300
1.170169e-007,1.2299
1.170628e-007,1.2300
1.171087e-007,1.2300
1.171547e-007,1.2301
1.172006e-007,1.2301
1.172465e-007,1.2300
1.172925e-007,1.2300
1.173384e-007,1.2300
1.173843e-007,1.2299
1.174302e-007,1.2300
1.174761e-007,1.2300
1.175221e-007,1.2300
1.175680e-007,1.2300
1.176139e-007,1.2300
1.176599e-007,1.2300
1.177058e-007,1.2300
1.177517e-007,1.2300
1.177976e-007,1.2300
1.178435e-007,1.2300
1.178895e-007,1.2300
1.179354e-007,1.2300
1.179813e-007,1.2300
1.180273e-007,1.2300
1.180732e-007,1.2300
1.181191e-007,1.2300
1.181650e-007,1.2300
1.182109e-007,1.2299
1.182569e-007,1.2299
1.183028e-007,1.2299
1.183487e-007,1.2299
1.183947e-007,1.2299
1.184406e-007,1.2299
1.184865e-007,1.2299
1.185324e-007,1.2299
1.185783e-007,1.2299
1.186243e-007,1.2299
1.186702e-007,1.2299
1.187161e-007,1.2299
1.187621e-007,1.2299
1.188080e-007,1.2299
1.188539e-007,1.2299
1.188998e-007,1.2299
1.189457e-007,1.2299
1.189917e-007,1.2299
1.190376e-007,1.2299
1.190835e-007,1.2299
1.191295e-007,1.2299
1.191754e-007,1.2299
1.192213e-007,1.2299
1.192672e-007,1.2299
1.193132e-007,1.2299
1.193591e-007,1.2299
1.194050e-007,1.2299
1.194509e-007,1.2299
1.194968e-007,1.2299
1.195428e-007,1.2299
1.195887e-007,1.2299
1.196346e-007,1.2299
1.196805e-007,1.2299
1.197265e-007,1.2299
1.197724e-007,1.2299
1.198183e-007,1.2299
1.198643e-007,1.2299
1.199102e-007,1.2299
1.199561e-007,1.2299
1.200020e-007,1.2299
1.200479e-007,1.2299
1.200939e-007,1.2299
1.201398e-007,1.2299
1.201857e-007,1.2299
1.202316e-007,1.2299
1.202776e-007,1.2299
1.203235e-007,1.2299
1.203694e-007,1.2298
1.204154e-007,1.2298
1.204613e-007,1.2298
1.205072e-007,1.2298
1.205531e-007,1.2298
1.205991e-007,1.2298
1.206450e-007,1.2298
1.206909e-007,1.2298
1.207368e-007,1.2298
1.207827e-007,1.2298
1.208287e-007,1.2298
1.208746e-007,1.2298
1.209205e-007,1.2298
1.209664e-007,1.2298
1.210124e-007,1.2298
1.210583e-007,1.2298
1.211042e-007,1.2298
1.211502e-007,1.2298
1.211961e-007,1.2298
1.212420e-007,1.2298
1.212879e-007,1.2298
1.213339e-007,1.2298
1.213798e-007,1.2298
1.214257e-007,1.2298
1.214716e-007,1.2298
1.215175e-007,1.2298
1.215635e-007,1.2298
1.216094e-007,1.2298
1.216553e-007,1.2298
1.217012e-007,1.2298
1.217472e-007,1.2298
1.217931e-007,1.2298
1.218390e-007,1.2298
1.218850e-007,1.2298
1.219309e-007,1.2298
1.219768e-007,1.2298
1.220227e-007,1.2298
1.220687e-007,1.2298
1.221146e-007,1.2298
1.221605e-007,1.2298
1.222064e-007,1.2298
1.222523e-007,1.2298
1.222983e-007,1.2298
1.223442e-007,1.2298
1.223901e-007,1.2298
1.224360e-007,1.2298
1.224820e-007,1.2298
1.225279e-007,1.2298
1.225738e-007,1.2298
1.226198e-007,1.2298
1.226657e-007,1.2298
1.227116e-007,1.2298
1.227575e-007,1.2298
1.228035e-007,1.2298
1.228494e-007,1.2298
1.228953e-007,1.2298
1.229412e-007,1.2298
1.229871e-007,1.2298
1.230331e-007,1.2298
1.230790e-007,1.2298
1.231249e-007,1.2298
1.231708e-007,1.2298
1.232168e-007,1.2298
1.232627e-007,1.2298
1.233086e-007,1.2298
1.233546e-007,1.2298
1.234005e-007,1.2298
1.234464e-007,1.2298
1.234923e-007,1.2298
1.235382e-007,1.2298
1.235842e-007,1.2298
1.236301e-007,1.2298
1.236760e-007,1.2298
1.237219e-007,1.2297
