.HEADER
..NAMES
Time,V U1.P25&R25
.DATA
4.53523e-008,0.2400
4.53947e-008,0.2236
4.54372e-008,0.3468
4.54796e-008,0.5335
4.55220e-008,0.7340
4.55645e-008,0.9042
4.56069e-008,1.0046
4.56493e-008,1.0794
4.56917e-008,1.1151
4.57342e-008,1.1370
4.57766e-008,1.1598
4.58190e-008,1.1633
4.58614e-008,1.1467
4.59038e-008,1.1521
4.59463e-008,1.1592
4.59887e-008,1.1733
4.60311e-008,1.1806
4.60735e-008,1.1730
4.61160e-008,1.1734
4.61584e-008,1.1700
4.62008e-008,1.1683
4.62433e-008,1.1880
4.62857e-008,1.2196
4.63281e-008,1.2326
4.63705e-008,1.0898
4.64129e-008,0.8571
4.64554e-008,0.6532
4.64978e-008,0.5023
4.65402e-008,0.4157
4.65826e-008,0.3455
4.66251e-008,0.3050
4.66675e-008,0.3009
4.67099e-008,0.3019
4.67524e-008,0.2953
4.67948e-008,0.3093
4.68372e-008,0.3107
4.68796e-008,0.3104
4.69221e-008,0.2999
4.69645e-008,0.2882
4.70069e-008,0.2995
4.70493e-008,0.3103
4.70917e-008,0.3126
4.71342e-008,0.3028
4.71766e-008,0.2779
4.72190e-008,0.2460
4.72615e-008,0.2240
4.73039e-008,0.3152
4.73463e-008,0.4984
4.73887e-008,0.6915
4.74312e-008,0.8771
4.74736e-008,0.9884
4.75160e-008,1.0660
4.75584e-008,1.1111
4.76008e-008,1.1323
4.76433e-008,1.1555
4.76857e-008,1.1659
4.77281e-008,1.1485
4.77705e-008,1.1504
4.78130e-008,1.1577
4.78554e-008,1.1700
4.78978e-008,1.1811
4.79403e-008,1.1741
4.79827e-008,1.1731
4.80251e-008,1.1712
4.80675e-008,1.1673
4.81099e-008,1.1825
4.81524e-008,1.2134
4.81948e-008,1.2354
4.82372e-008,1.1292
4.82796e-008,0.8993
4.83221e-008,0.6942
4.83645e-008,0.5261
4.84069e-008,0.4291
4.84494e-008,0.3597
4.84918e-008,0.3091
4.85342e-008,0.3007
4.85766e-008,0.3034
4.86191e-008,0.2945
4.86615e-008,0.3069
4.87039e-008,0.3110
4.87463e-008,0.3108
4.87887e-008,0.3032
4.88312e-008,0.2886
4.88736e-008,0.2966
4.89160e-008,0.3088
4.89585e-008,0.3130
4.90009e-008,0.3059
4.90433e-008,0.2838
4.90857e-008,0.2522
4.91282e-008,0.2266
4.91706e-008,0.2875
4.92130e-008,0.4621
4.92554e-008,0.6492
4.92978e-008,0.8477
4.93403e-008,0.9717
4.93827e-008,1.0515
4.94251e-008,1.1054
4.94676e-008,1.1276
4.95100e-008,1.1511
4.95524e-008,1.1670
4.95948e-008,1.1515
4.96373e-008,1.1486
4.96797e-008,1.1564
4.97221e-008,1.1668
4.97645e-008,1.1806
4.98069e-008,1.1757
4.98494e-008,1.1727
4.98918e-008,1.1722
4.99342e-008,1.1671
4.99766e-008,1.1776
5.00191e-008,1.2071
5.00615e-008,1.2350
5.01039e-008,1.1654
5.01464e-008,0.9446
5.01888e-008,0.7363
5.02312e-008,0.5515
5.02736e-008,0.4432
5.03160e-008,0.3733
5.03585e-008,0.3152
5.04009e-008,0.3011
5.04433e-008,0.3038
5.04857e-008,0.2951
5.05282e-008,0.3037
5.05706e-008,0.3114
5.06130e-008,0.3107
5.06555e-008,0.3059
5.06979e-008,0.2902
5.07403e-008,0.2937
5.07827e-008,0.3070
5.08252e-008,0.3129
5.08676e-008,0.3084
5.09100e-008,0.2893
5.09524e-008,0.2585
5.09948e-008,0.2290
5.10373e-008,0.2595
5.10797e-008,0.4250
5.11221e-008,0.6098
5.11646e-008,0.8157
5.12070e-008,0.9531
5.12494e-008,1.0372
5.12918e-008,1.0985
5.13343e-008,1.1230
5.13767e-008,1.1467
5.14191e-008,1.1662
5.14615e-008,1.1552
5.15039e-008,1.1471
5.15464e-008,1.1551
5.15888e-008,1.1638
5.16312e-008,1.1791
5.16736e-008,1.1775
5.17161e-008,1.1725
5.17585e-008,1.1730
5.18009e-008,1.1676
5.18434e-008,1.1736
5.18858e-008,1.2008
5.19282e-008,1.2317
5.19706e-008,1.1981
5.20130e-008,0.9917
5.20555e-008,0.7754
5.20979e-008,0.5797
5.21403e-008,0.4595
5.21827e-008,0.3862
5.22252e-008,0.3226
5.22676e-008,0.3019
5.23100e-008,0.3032
5.23525e-008,0.2969
5.23949e-008,0.3005
5.24373e-008,0.3115
5.24797e-008,0.3105
5.25222e-008,0.3081
5.25646e-008,0.2928
5.26070e-008,0.2911
5.26494e-008,0.3050
5.26918e-008,0.3124
5.27343e-008,0.3103
5.27767e-008,0.2943
5.28191e-008,0.2648
5.28616e-008,0.2335
5.29040e-008,0.2343
5.29464e-008,0.3874
5.29888e-008,0.5731
5.30313e-008,0.7794
5.30737e-008,0.9315
5.31161e-008,1.0224
5.31585e-008,1.0907
5.32009e-008,1.1189
5.32434e-008,1.1422
5.32858e-008,1.1638
5.33282e-008,1.1593
5.33707e-008,1.1463
5.34131e-008,1.1538
5.34555e-008,1.1614
5.34979e-008,1.1767
5.35404e-008,1.1792
5.35828e-008,1.1725
5.36252e-008,1.1734
5.36676e-008,1.1686
5.37100e-008,1.1705
5.37525e-008,1.1946
5.37949e-008,1.2263
5.38373e-008,1.2207
5.38797e-008,1.0400
5.39222e-008,0.8133
5.39646e-008,0.6125
5.40070e-008,0.4785
5.40495e-008,0.4001
5.40919e-008,0.3317
5.41343e-008,0.3029
5.41767e-008,0.3020
5.42192e-008,0.2994
5.42616e-008,0.2976
5.43040e-008,0.3110
5.43464e-008,0.3105
5.43888e-008,0.3095
5.44313e-008,0.2961
5.44737e-008,0.2892
5.45161e-008,0.3026
5.45586e-008,0.3116
5.46010e-008,0.3117
5.46434e-008,0.2987
5.46858e-008,0.2711
5.47283e-008,0.2394
5.47707e-008,0.2235
5.48131e-008,0.3503
5.48555e-008,0.5372
5.48979e-008,0.7385
5.49404e-008,0.9071
5.49828e-008,1.0064
5.50252e-008,1.0807
5.50677e-008,1.1155
5.51101e-008,1.1376
5.51525e-008,1.1602
5.51949e-008,1.1630
5.52374e-008,1.1466
5.52798e-008,1.1523
5.53222e-008,1.1594
5.53646e-008,1.1737
5.54070e-008,1.1805
5.54495e-008,1.1730
5.54919e-008,1.1734
5.55343e-008,1.1698
5.55767e-008,1.1684
5.56192e-008,1.1886
5.56616e-008,1.2203
5.57040e-008,1.2323
5.57465e-008,1.0852
5.57889e-008,0.8525
5.58313e-008,0.6489
5.58737e-008,0.4998
5.59161e-008,0.4143
5.59586e-008,0.3439
5.60010e-008,0.3047
5.60434e-008,0.3010
5.60858e-008,0.3017
5.61283e-008,0.2954
5.61707e-008,0.3096
5.62131e-008,0.3106
5.62556e-008,0.3104
5.62980e-008,0.2995
5.63404e-008,0.2882
5.63828e-008,0.2999
5.64253e-008,0.3104
5.64677e-008,0.3126
5.65101e-008,0.3025
5.65525e-008,0.2773
5.65949e-008,0.2454
5.66374e-008,0.2236
5.66798e-008,0.3181
5.67222e-008,0.5021
5.67647e-008,0.6960
5.68071e-008,0.8802
5.68495e-008,0.9901
5.68919e-008,1.0675
5.69344e-008,1.1116
5.69768e-008,1.1328
5.70192e-008,1.1560
5.70616e-008,1.1658
5.71040e-008,1.1482
5.71465e-008,1.1506
5.71889e-008,1.1579
5.72313e-008,1.1704
5.72738e-008,1.1811
5.73162e-008,1.1740
5.73586e-008,1.1732
5.74010e-008,1.1711
5.74435e-008,1.1673
5.74859e-008,1.1830
5.75283e-008,1.2141
5.75707e-008,1.2354
5.76131e-008,1.1250
5.76556e-008,0.8945
5.76980e-008,0.6895
5.77404e-008,0.5233
5.77828e-008,0.4277
5.78253e-008,0.3581
5.78677e-008,0.3084
5.79101e-008,0.3008
5.79526e-008,0.3033
5.79950e-008,0.2944
5.80374e-008,0.3072
5.80798e-008,0.3110
5.81223e-008,0.3108
5.81647e-008,0.3029
5.82071e-008,0.2885
5.82495e-008,0.2969
5.82919e-008,0.3090
5.83344e-008,0.3130
5.83768e-008,0.3056
5.84192e-008,0.2832
5.84617e-008,0.2515
5.85041e-008,0.2264
5.85465e-008,0.2901
5.85889e-008,0.4659
5.86314e-008,0.6536
5.86738e-008,0.8510
5.87162e-008,0.9736
5.87586e-008,1.0530
5.88010e-008,1.1061
5.88435e-008,1.1282
5.88859e-008,1.1516
5.89283e-008,1.1670
5.89708e-008,1.1511
5.90132e-008,1.1488
5.90556e-008,1.1565
5.90980e-008,1.1671
5.91405e-008,1.1807
5.91829e-008,1.1755
5.92253e-008,1.1728
5.92677e-008,1.1721
5.93101e-008,1.1671
5.93526e-008,1.1781
5.93950e-008,1.2078
5.94374e-008,1.2352
5.94798e-008,1.1616
5.95223e-008,0.9394
5.95647e-008,0.7318
5.96071e-008,0.5485
5.96496e-008,0.4416
5.96920e-008,0.3718
5.97344e-008,0.3144
5.97768e-008,0.3010
5.98192e-008,0.3039
5.98617e-008,0.2949
5.99041e-008,0.3041
5.99465e-008,0.3114
5.99889e-008,0.3108
6.00314e-008,0.3057
6.00738e-008,0.2900
6.01162e-008,0.2940
6.01586e-008,0.3073
6.02011e-008,0.3130
6.02435e-008,0.3082
6.02859e-008,0.2887
6.03283e-008,0.2578
6.03708e-008,0.2286
6.04132e-008,0.2622
6.04556e-008,0.4288
6.04981e-008,0.6139
6.05405e-008,0.8193
6.05829e-008,0.9553
6.06253e-008,1.0386
6.06678e-008,1.0992
6.07102e-008,1.1235
6.07526e-008,1.1472
6.07950e-008,1.1664
6.08375e-008,1.1548
6.08799e-008,1.1473
6.09223e-008,1.1553
6.09647e-008,1.1642
6.10071e-008,1.1793
6.10496e-008,1.1773
6.10920e-008,1.1725
6.11344e-008,1.1729
6.11768e-008,1.1675
6.12193e-008,1.1739
6.12617e-008,1.2015
6.13041e-008,1.2323
6.13465e-008,1.1950
6.13890e-008,0.9864
6.14314e-008,0.7711
6.14738e-008,0.5763
6.15163e-008,0.4576
6.15587e-008,0.3848
6.16011e-008,0.3217
6.16435e-008,0.3017
6.16860e-008,0.3034
6.17284e-008,0.2967
6.17708e-008,0.3008
6.18132e-008,0.3115
6.18557e-008,0.3106
6.18981e-008,0.3079
6.19405e-008,0.2925
6.19829e-008,0.2914
6.20254e-008,0.3053
6.20678e-008,0.3125
6.21102e-008,0.3101
6.21526e-008,0.2938
6.21950e-008,0.2641
6.22375e-008,0.2329
6.22799e-008,0.2359
6.23223e-008,0.3914
6.23647e-008,0.5769
6.24072e-008,0.7835
6.24496e-008,0.9340
6.24920e-008,1.0240
6.25344e-008,1.0915
6.25769e-008,1.1194
6.26193e-008,1.1427
6.26617e-008,1.1641
6.27042e-008,1.1589
6.27466e-008,1.1463
6.27890e-008,1.1540
6.28314e-008,1.1616
6.28739e-008,1.1770
6.29163e-008,1.1791
6.29587e-008,1.1725
6.30011e-008,1.1733
6.30436e-008,1.1685
6.30860e-008,1.1707
6.31284e-008,1.1952
6.31708e-008,1.2269
6.32132e-008,1.2192
6.32557e-008,1.0348
6.32981e-008,0.8089
6.33405e-008,0.6086
6.33829e-008,0.4762
6.34254e-008,0.3986
6.34678e-008,0.3305
6.35102e-008,0.3028
6.35526e-008,0.3022
6.35951e-008,0.2991
6.36375e-008,0.2978
6.36799e-008,0.3111
6.37224e-008,0.3105
6.37648e-008,0.3094
6.38072e-008,0.2957
6.38496e-008,0.2893
6.38921e-008,0.3029
6.39345e-008,0.3118
6.39769e-008,0.3116
6.40193e-008,0.2983
6.40618e-008,0.2704
6.41042e-008,0.2387
6.41466e-008,0.2235
6.41890e-008,0.3538
6.42315e-008,0.5409
6.42739e-008,0.7431
6.43163e-008,0.9099
6.43587e-008,1.0081
6.44011e-008,1.0819
6.44436e-008,1.1159
6.44860e-008,1.1381
6.45284e-008,1.1607
6.45708e-008,1.1627
6.46133e-008,1.1464
6.46557e-008,1.1525
6.46981e-008,1.1596
6.47405e-008,1.1741
6.47830e-008,1.1805
6.48254e-008,1.1730
6.48678e-008,1.1734
6.49103e-008,1.1697
6.49527e-008,1.1685
6.49951e-008,1.1892
6.50375e-008,1.2210
6.50800e-008,1.2320
6.51224e-008,1.0806
6.51648e-008,0.8480
6.52072e-008,0.6446
6.52497e-008,0.4972
6.52921e-008,0.4128
6.53345e-008,0.3423
6.53769e-008,0.3044
6.54193e-008,0.3011
6.54618e-008,0.3015
6.55042e-008,0.2956
6.55466e-008,0.3098
6.55890e-008,0.3107
6.56315e-008,0.3104
6.56739e-008,0.2992
6.57163e-008,0.2882
6.57587e-008,0.3002
6.58012e-008,0.3107
6.58436e-008,0.3125
6.58860e-008,0.3021
6.59284e-008,0.2766
6.59709e-008,0.2447
6.60133e-008,0.2233
6.60557e-008,0.3209
6.60982e-008,0.5057
6.61406e-008,0.7007
6.61830e-008,0.8833
6.62254e-008,0.9919
6.62679e-008,1.0690
6.63103e-008,1.1121
6.63527e-008,1.1334
6.63951e-008,1.1565
6.64376e-008,1.1656
6.64800e-008,1.1480
6.65224e-008,1.1508
6.65648e-008,1.1580
6.66072e-008,1.1708
6.66497e-008,1.1811
6.66921e-008,1.1739
6.67345e-008,1.1732
6.67769e-008,1.1709
6.68194e-008,1.1673
6.68618e-008,1.1836
6.69042e-008,1.2148
6.69466e-008,1.2354
6.69891e-008,1.1209
6.70315e-008,0.8896
6.70739e-008,0.6847
6.71164e-008,0.5205
6.71588e-008,0.4263
6.72012e-008,0.3565
6.72436e-008,0.3079
6.72861e-008,0.3008
6.73285e-008,0.3032
6.73709e-008,0.2945
6.74133e-008,0.3075
6.74558e-008,0.3110
6.74982e-008,0.3108
6.75406e-008,0.3025
6.75830e-008,0.2883
6.76255e-008,0.2973
6.76679e-008,0.3093
6.77103e-008,0.3130
6.77527e-008,0.3053
6.77951e-008,0.2826
6.78376e-008,0.2509
6.78800e-008,0.2262
6.79224e-008,0.2928
6.79648e-008,0.4696
6.80073e-008,0.6581
6.80497e-008,0.8543
6.80921e-008,0.9754
6.81345e-008,1.0545
6.81770e-008,1.1067
6.82194e-008,1.1287
6.82618e-008,1.1521
6.83043e-008,1.1670
6.83467e-008,1.1508
6.83891e-008,1.1490
6.84315e-008,1.1567
6.84740e-008,1.1675
6.85164e-008,1.1808
6.85588e-008,1.1754
6.86012e-008,1.1729
6.86437e-008,1.1720
6.86861e-008,1.1670
6.87285e-008,1.1785
6.87709e-008,1.2085
6.88133e-008,1.2355
6.88558e-008,1.1577
6.88982e-008,0.9343
6.89406e-008,0.7271
6.89830e-008,0.5455
6.90255e-008,0.4400
6.90679e-008,0.3704
6.91103e-008,0.3136
6.91527e-008,0.3010
6.91952e-008,0.3039
6.92376e-008,0.2947
6.92800e-008,0.3045
6.93225e-008,0.3114
6.93649e-008,0.3108
6.94073e-008,0.3055
6.94497e-008,0.2897
6.94922e-008,0.2943
6.95346e-008,0.3076
6.95770e-008,0.3130
6.96194e-008,0.3079
6.96619e-008,0.2882
6.97043e-008,0.2571
6.97467e-008,0.2285
6.97891e-008,0.2650
6.98316e-008,0.4325
6.98740e-008,0.6180
6.99164e-008,0.8229
6.99588e-008,0.9575
7.00012e-008,1.0401
7.00437e-008,1.0999
7.00861e-008,1.1241
7.01285e-008,1.1476
7.01709e-008,1.1666
7.02134e-008,1.1544
7.02558e-008,1.1474
7.02982e-008,1.1555
7.03406e-008,1.1645
7.03831e-008,1.1795
7.04255e-008,1.1772
7.04679e-008,1.1726
7.05104e-008,1.1728
7.05528e-008,1.1674
7.05952e-008,1.1743
7.06376e-008,1.2022
7.06801e-008,1.2325
7.07225e-008,1.1914
7.07649e-008,0.9809
7.08073e-008,0.7667
7.08498e-008,0.5729
7.08922e-008,0.4556
7.09346e-008,0.3832
7.09770e-008,0.3208
7.10194e-008,0.3016
7.10619e-008,0.3035
7.11043e-008,0.2964
7.11467e-008,0.3012
7.11891e-008,0.3116
7.12316e-008,0.3106
7.12740e-008,0.3077
7.13164e-008,0.2921
7.13588e-008,0.2917
7.14013e-008,0.3056
7.14437e-008,0.3126
7.14861e-008,0.3099
7.15286e-008,0.2933
7.15710e-008,0.2634
7.16134e-008,0.2324
7.16558e-008,0.2375
7.16983e-008,0.3951
7.17407e-008,0.5807
7.17831e-008,0.7875
7.18255e-008,0.9365
7.18680e-008,1.0255
7.19104e-008,1.0924
7.19528e-008,1.1199
7.19952e-008,1.1432
7.20377e-008,1.1645
7.20801e-008,1.1584
7.21225e-008,1.1464
7.21649e-008,1.1542
7.22073e-008,1.1619
7.22498e-008,1.1773
7.22922e-008,1.1790
7.23346e-008,1.1726
7.23770e-008,1.1733
7.24195e-008,1.1683
7.24619e-008,1.1710
7.25043e-008,1.1959
7.25467e-008,1.2275
7.25892e-008,1.2172
7.26316e-008,1.0293
7.26740e-008,0.8045
7.27165e-008,0.6047
7.27589e-008,0.4739
7.28013e-008,0.3969
7.28437e-008,0.3293
7.28862e-008,0.3026
7.29286e-008,0.3024
7.29710e-008,0.2989
7.30134e-008,0.2981
7.30559e-008,0.3112
7.30983e-008,0.3105
7.31407e-008,0.3093
7.31831e-008,0.2953
7.32256e-008,0.2895
7.32680e-008,0.3033
7.33104e-008,0.3119
7.33528e-008,0.3114
7.33952e-008,0.2978
7.34377e-008,0.2697
7.34801e-008,0.2381
7.35225e-008,0.2235
7.35649e-008,0.3573
7.36074e-008,0.5444
7.36498e-008,0.7475
7.36922e-008,0.9127
7.37346e-008,1.0098
7.37771e-008,1.0830
7.38195e-008,1.1163
7.38619e-008,1.1387
7.39044e-008,1.1610
7.39468e-008,1.1623
7.39892e-008,1.1464
7.40316e-008,1.1527
7.40741e-008,1.1598
7.41165e-008,1.1744
7.41589e-008,1.1804
7.42013e-008,1.1730
7.42438e-008,1.1734
7.42862e-008,1.1695
7.43286e-008,1.1687
7.43710e-008,1.1898
7.44134e-008,1.2216
7.44559e-008,1.2312
7.44983e-008,1.0756
7.45407e-008,0.8435
7.45831e-008,0.6404
7.46256e-008,0.4947
7.46680e-008,0.4112
7.47104e-008,0.3407
7.47528e-008,0.3042
7.47953e-008,0.3012
7.48377e-008,0.3013
7.48801e-008,0.2958
7.49226e-008,0.3100
7.49650e-008,0.3107
7.50074e-008,0.3103
7.50498e-008,0.2988
7.50923e-008,0.2883
7.51347e-008,0.3006
7.51771e-008,0.3108
7.52195e-008,0.3124
7.52620e-008,0.3017
7.53044e-008,0.2759
7.53468e-008,0.2440
7.53892e-008,0.2229
7.54317e-008,0.3238
7.54741e-008,0.5092
7.55165e-008,0.7052
7.55589e-008,0.8863
7.56013e-008,0.9936
7.56438e-008,1.0704
7.56862e-008,1.1126
7.57286e-008,1.1340
7.57710e-008,1.1569
7.58135e-008,1.1653
7.58559e-008,1.1478
7.58983e-008,1.1510
7.59407e-008,1.1582
7.59832e-008,1.1711
7.60256e-008,1.1811
7.60680e-008,1.1739
7.61105e-008,1.1733
7.61529e-008,1.1708
7.61953e-008,1.1674
7.62377e-008,1.1841
7.62802e-008,1.2155
7.63226e-008,1.2348
7.63650e-008,1.1164
7.64074e-008,0.8848
7.64499e-008,0.6800
7.64923e-008,0.5178
7.65347e-008,0.4248
7.65771e-008,0.3548
7.66195e-008,0.3074
7.66620e-008,0.3008
7.67044e-008,0.3031
7.67468e-008,0.2945
7.67892e-008,0.3078
7.68317e-008,0.3110
7.68741e-008,0.3108
7.69165e-008,0.3022
7.69589e-008,0.2883
7.70014e-008,0.2977
7.70438e-008,0.3095
7.70862e-008,0.3129
7.71287e-008,0.3050
7.71711e-008,0.2819
7.72135e-008,0.2502
7.72559e-008,0.2259
7.72984e-008,0.2952
7.73408e-008,0.4732
7.73832e-008,0.6625
7.74256e-008,0.8575
7.74681e-008,0.9773
7.75105e-008,1.0559
7.75529e-008,1.1074
7.75953e-008,1.1293
7.76378e-008,1.1525
7.76802e-008,1.1669
7.77226e-008,1.1504
7.77650e-008,1.1492
7.78074e-008,1.1569
7.78499e-008,1.1678
7.78923e-008,1.1809
7.79347e-008,1.1753
7.79771e-008,1.1730
7.80196e-008,1.1719
7.80620e-008,1.1670
7.81044e-008,1.1790
7.81468e-008,1.2092
7.81893e-008,1.2353
7.82317e-008,1.1535
7.82741e-008,0.9292
7.83166e-008,0.7223
7.83590e-008,0.5427
7.84014e-008,0.4383
7.84438e-008,0.3688
7.84863e-008,0.3129
7.85287e-008,0.3009
7.85711e-008,0.3039
7.86135e-008,0.2946
7.86560e-008,0.3048
7.86984e-008,0.3114
7.87408e-008,0.3109
7.87832e-008,0.3052
7.88257e-008,0.2895
7.88681e-008,0.2947
7.89105e-008,0.3078
7.89529e-008,0.3130
7.89953e-008,0.3076
7.90378e-008,0.2876
7.90802e-008,0.2564
7.91226e-008,0.2282
7.91650e-008,0.2674
7.92075e-008,0.4361
7.92499e-008,0.6220
7.92923e-008,0.8264
7.93347e-008,0.9597
7.93772e-008,1.0415
7.94196e-008,1.1007
7.94620e-008,1.1247
7.95045e-008,1.1481
7.95469e-008,1.1667
7.95893e-008,1.1540
7.96317e-008,1.1476
7.96742e-008,1.1556
7.97166e-008,1.1648
7.97590e-008,1.1797
7.98014e-008,1.1771
7.98439e-008,1.1727
7.98863e-008,1.1727
7.99287e-008,1.1673
7.99711e-008,1.1747
8.00135e-008,1.2028
8.00560e-008,1.2330
8.00984e-008,1.1881
8.01408e-008,0.9759
8.01832e-008,0.7628
8.02257e-008,0.5699
8.02681e-008,0.4537
8.03105e-008,0.3818
8.03529e-008,0.3201
8.03954e-008,0.3016
8.04378e-008,0.3035
8.04802e-008,0.2962
8.05227e-008,0.3016
8.05651e-008,0.3116
8.06075e-008,0.3107
8.06499e-008,0.3074
8.06924e-008,0.2919
8.07348e-008,0.2919
8.07772e-008,0.3057
8.08196e-008,0.3126
8.08621e-008,0.3097
8.09045e-008,0.2928
8.09469e-008,0.2628
8.09893e-008,0.2318
8.10318e-008,0.2424
8.10742e-008,0.4007
8.11166e-008,0.5857
8.11590e-008,0.7923
8.12014e-008,0.9391
8.12439e-008,1.0276
8.12863e-008,1.0936
8.13287e-008,1.1203
8.13711e-008,1.1437
8.14136e-008,1.1648
8.14560e-008,1.1580
8.14984e-008,1.1465
8.15408e-008,1.1543
8.15833e-008,1.1622
8.16257e-008,1.1777
8.16681e-008,1.1787
8.17106e-008,1.1724
8.17530e-008,1.1733
8.17954e-008,1.1684
8.18378e-008,1.1715
8.18803e-008,1.1967
8.19227e-008,1.2283
8.19651e-008,1.2142
8.20075e-008,1.0239
8.20500e-008,0.8005
8.20924e-008,0.6011
8.21348e-008,0.4720
8.21772e-008,0.3953
8.22196e-008,0.3285
8.22621e-008,0.3026
8.23045e-008,0.3024
8.23469e-008,0.2987
8.23893e-008,0.2985
8.24318e-008,0.3113
8.24742e-008,0.3105
8.25166e-008,0.3091
8.25590e-008,0.2950
8.26015e-008,0.2898
8.26439e-008,0.3034
8.26863e-008,0.3119
8.27288e-008,0.3113
8.27712e-008,0.2973
8.28136e-008,0.2690
8.28560e-008,0.2374
8.28985e-008,0.2258
8.29409e-008,0.3629
8.29833e-008,0.5495
8.30257e-008,0.7529
8.30682e-008,0.9156
8.31106e-008,1.0120
8.31530e-008,1.0846
8.31954e-008,1.1167
8.32379e-008,1.1392
8.32803e-008,1.1615
8.33227e-008,1.1618
8.33651e-008,1.1464
8.34075e-008,1.1529
8.34500e-008,1.1601
8.34924e-008,1.1748
8.35348e-008,1.1802
8.35772e-008,1.1727
8.36197e-008,1.1735
8.36621e-008,1.1695
8.37045e-008,1.1691
8.37469e-008,1.1907
8.37894e-008,1.2224
8.38318e-008,1.2289
8.38742e-008,1.0707
8.39167e-008,0.8393
8.39591e-008,0.6365
8.40015e-008,0.4925
8.40439e-008,0.4096
8.40864e-008,0.3396
8.41288e-008,0.3040
8.41712e-008,0.3013
8.42136e-008,0.3010
8.42561e-008,0.2961
8.42985e-008,0.3102
8.43409e-008,0.3106
8.43833e-008,0.3102
8.44257e-008,0.2984
8.44682e-008,0.2885
8.45106e-008,0.3008
8.45530e-008,0.3109
8.45954e-008,0.3124
8.46379e-008,0.3013
8.46803e-008,0.2753
8.47227e-008,0.2434
8.47651e-008,0.2232
8.48076e-008,0.3289
8.48500e-008,0.5144
8.48924e-008,0.7107
8.49349e-008,0.8896
8.49773e-008,0.9957
8.50197e-008,1.0724
8.50621e-008,1.1131
8.51046e-008,1.1345
8.51470e-008,1.1575
8.51894e-008,1.1650
8.52318e-008,1.1476
8.52743e-008,1.1512
8.53167e-008,1.1584
8.53591e-008,1.1716
8.54015e-008,1.1810
8.54440e-008,1.1736
8.54864e-008,1.1733
8.55288e-008,1.1707
8.55712e-008,1.1677
8.56136e-008,1.1849
8.56561e-008,1.2163
8.56985e-008,1.2347
8.57409e-008,1.1122
8.57833e-008,0.8802
8.58258e-008,0.6755
8.58682e-008,0.5154
8.59106e-008,0.4232
8.59530e-008,0.3535
8.59955e-008,0.3070
8.60379e-008,0.3008
8.60803e-008,0.3029
8.61228e-008,0.2947
8.61652e-008,0.3081
8.62076e-008,0.3109
8.62500e-008,0.3107
8.62925e-008,0.3018
8.63349e-008,0.2884
8.63773e-008,0.2979
8.64197e-008,0.3095
8.64622e-008,0.3129
8.65046e-008,0.3047
8.65470e-008,0.2813
8.65894e-008,0.2495
8.66319e-008,0.2257
8.66743e-008,0.3000
8.67167e-008,0.4786
8.67591e-008,0.6680
8.68015e-008,0.8612
8.68440e-008,0.9794
8.68864e-008,1.0581
8.69288e-008,1.1082
8.69712e-008,1.1297
8.70137e-008,1.1531
8.70561e-008,1.1668
8.70985e-008,1.1501
8.71409e-008,1.1495
8.71834e-008,1.1570
8.72258e-008,1.1682
8.72682e-008,1.1810
8.73107e-008,1.1750
8.73531e-008,1.1729
8.73955e-008,1.1719
8.74379e-008,1.1672
8.74804e-008,1.1798
8.75228e-008,1.2100
8.75652e-008,1.2356
8.76076e-008,1.1496
8.76501e-008,0.9242
8.76925e-008,0.7179
8.77349e-008,0.5401
8.77773e-008,0.4367
8.78197e-008,0.3675
8.78622e-008,0.3123
8.79046e-008,0.3009
8.79470e-008,0.3038
8.79894e-008,0.2947
8.80319e-008,0.3052
8.80743e-008,0.3113
8.81167e-008,0.3109
8.81591e-008,0.3048
8.82016e-008,0.2894
8.82440e-008,0.2950
8.82864e-008,0.3079
8.83289e-008,0.3131
8.83713e-008,0.3074
8.84137e-008,0.2870
8.84561e-008,0.2557
8.84986e-008,0.2279
8.85410e-008,0.2725
8.85834e-008,0.4418
8.86258e-008,0.6272
8.86683e-008,0.8306
8.87107e-008,0.9618
8.87531e-008,1.0437
8.87955e-008,1.1017
8.88380e-008,1.1251
8.88804e-008,1.1487
8.89228e-008,1.1668
8.89652e-008,1.1535
8.90076e-008,1.1478
8.90501e-008,1.1558
8.90925e-008,1.1652
8.91349e-008,1.1799
8.91773e-008,1.1767
8.92198e-008,1.1726
8.92622e-008,1.1727
8.93046e-008,1.1674
8.93470e-008,1.1753
8.93895e-008,1.2037
8.94319e-008,1.2335
8.94743e-008,1.1844
8.95168e-008,0.9706
8.95592e-008,0.7585
8.96016e-008,0.5667
8.96440e-008,0.4520
8.96865e-008,0.3804
8.97289e-008,0.3192
8.97713e-008,0.3015
8.98137e-008,0.3036
8.98562e-008,0.2960
8.98986e-008,0.3020
8.99410e-008,0.3115
8.99834e-008,0.3107
9.00258e-008,0.3072
9.00683e-008,0.2916
9.01107e-008,0.2922
9.01531e-008,0.3059
9.01955e-008,0.3127
9.02380e-008,0.3096
9.02804e-008,0.2922
9.03228e-008,0.2620
9.03652e-008,0.2313
9.04077e-008,0.2447
9.04501e-008,0.4045
9.04925e-008,0.5895
9.05350e-008,0.7963
9.05774e-008,0.9416
9.06198e-008,1.0292
9.06622e-008,1.0944
9.07047e-008,1.1207
9.07471e-008,1.1443
9.07895e-008,1.1651
9.08319e-008,1.1575
9.08744e-008,1.1466
