.HEADER
..NAMES
Time,V U1.U21
.DATA
4.90479e-008,1.2230
4.90938e-008,1.2190
4.91398e-008,1.1869
4.91857e-008,1.0505
4.92316e-008,0.9321
4.92775e-008,0.7954
4.93235e-008,0.6467
4.93694e-008,0.4918
4.94153e-008,0.3686
4.94612e-008,0.2974
4.95072e-008,0.2588
4.95531e-008,0.2487
4.95990e-008,0.2516
4.96449e-008,0.2635
4.96909e-008,0.2712
4.97368e-008,0.2617
4.97827e-008,0.2471
4.98286e-008,0.2258
4.98746e-008,0.2140
4.99205e-008,0.2075
4.99664e-008,0.2138
5.00123e-008,0.2381
5.00583e-008,0.2653
5.01042e-008,0.2901
5.01501e-008,0.2932
5.01960e-008,0.2848
5.02420e-008,0.2758
5.02879e-008,0.2671
5.03338e-008,0.2652
5.03797e-008,0.2629
5.04257e-008,0.2648
5.04716e-008,0.2680
5.05175e-008,0.2672
5.05634e-008,0.2584
5.06094e-008,0.2445
5.06553e-008,0.2332
5.07012e-008,0.2262
5.07471e-008,0.2264
5.07931e-008,0.2296
5.08390e-008,0.2369
5.08849e-008,0.2464
5.09308e-008,0.2520
5.09767e-008,0.2529
5.10227e-008,0.2486
5.10686e-008,0.2434
5.11145e-008,0.2386
5.11604e-008,0.2340
5.12064e-008,0.2322
5.12523e-008,0.2345
5.12982e-008,0.2416
5.13441e-008,0.2486
5.13901e-008,0.2511
5.14360e-008,0.2481
5.14819e-008,0.2420
5.15278e-008,0.2367
5.15738e-008,0.2339
5.16197e-008,0.2341
5.16656e-008,0.2365
5.17115e-008,0.2402
5.17575e-008,0.2435
5.18034e-008,0.2453
5.18493e-008,0.2457
5.18952e-008,0.2443
5.19412e-008,0.2420
5.19871e-008,0.2394
5.20330e-008,0.2380
5.20789e-008,0.2387
5.21249e-008,0.2406
5.21708e-008,0.2426
5.22167e-008,0.2435
5.22626e-008,0.2437
5.23086e-008,0.2435
5.23545e-008,0.2427
5.24004e-008,0.2410
5.24463e-008,0.2391
5.24923e-008,0.2384
5.25382e-008,0.2397
5.25841e-008,0.2421
5.26300e-008,0.2440
5.26760e-008,0.2442
5.27219e-008,0.2432
5.27678e-008,0.2417
5.28137e-008,0.2408
5.28597e-008,0.2404
5.29056e-008,0.3094
5.29515e-008,0.4832
5.29974e-008,0.6204
5.30434e-008,0.8041
5.30893e-008,0.9670
5.31352e-008,1.0830
5.31812e-008,1.1527
5.32271e-008,1.1849
5.32730e-008,1.2043
5.33189e-008,1.2151
5.33649e-008,1.2197
5.34108e-008,1.2130
5.34567e-008,1.2106
5.35026e-008,1.2158
5.35486e-008,1.2268
5.35945e-008,1.2487
5.36404e-008,1.2619
5.36863e-008,1.2709
5.37323e-008,1.2533
5.37782e-008,1.2174
5.38241e-008,1.1829
5.38700e-008,1.1617
5.39160e-008,1.1756
5.39619e-008,1.1993
5.40078e-008,1.2178
5.40537e-008,1.2218
5.40997e-008,1.2068
5.41456e-008,1.1931
5.41915e-008,1.1867
5.42374e-008,1.1948
5.42834e-008,1.2139
5.43293e-008,1.2340
5.43752e-008,1.2443
5.44211e-008,1.2438
5.44671e-008,1.2388
5.45130e-008,1.2335
5.45589e-008,1.2333
5.46048e-008,1.2313
5.46508e-008,1.2266
5.46967e-008,1.2224
5.47426e-008,1.2132
5.47885e-008,1.1230
5.48345e-008,0.9843
5.48804e-008,0.8690
5.49263e-008,0.7211
5.49722e-008,0.5656
5.50181e-008,0.4200
5.50641e-008,0.3265
5.51100e-008,0.2737
5.51559e-008,0.2538
5.52018e-008,0.2516
5.52478e-008,0.2583
5.52937e-008,0.2707
5.53396e-008,0.2669
5.53855e-008,0.2544
5.54315e-008,0.2356
5.54774e-008,0.2181
5.55233e-008,0.2116
5.55692e-008,0.2088
5.56152e-008,0.2272
5.56611e-008,0.2529
5.57070e-008,0.2799
5.57529e-008,0.2948
5.57989e-008,0.2886
5.58448e-008,0.2805
5.58907e-008,0.2710
5.59366e-008,0.2663
5.59826e-008,0.2648
5.60285e-008,0.2640
5.60744e-008,0.2675
5.61203e-008,0.2690
5.61663e-008,0.2645
5.62122e-008,0.2516
5.62581e-008,0.2383
5.63040e-008,0.2287
5.63500e-008,0.2258
5.63959e-008,0.2285
5.64418e-008,0.2336
5.64877e-008,0.2430
5.65337e-008,0.2505
5.65796e-008,0.2534
5.66255e-008,0.2594
5.66714e-008,0.3698
5.67174e-008,0.5263
5.67633e-008,0.6747
5.68092e-008,0.8527
5.68551e-008,1.0050
5.69011e-008,1.1081
5.69470e-008,1.1690
5.69929e-008,1.2032
5.70389e-008,1.2182
5.70848e-008,1.2214
5.71307e-008,1.2172
5.71766e-008,1.2036
5.72226e-008,1.2045
5.72685e-008,1.2106
5.73144e-008,1.2291
5.73603e-008,1.2540
5.74063e-008,1.2683
5.74522e-008,1.2744
5.74981e-008,1.2469
5.75440e-008,1.2081
5.75900e-008,1.1716
5.76359e-008,1.1576
5.76818e-008,1.1777
5.77277e-008,1.2026
5.77737e-008,1.2223
5.78196e-008,1.2212
5.78655e-008,1.2050
5.79114e-008,1.1915
5.79574e-008,1.1878
5.80033e-008,1.1992
5.80492e-008,1.2185
5.80951e-008,1.2359
5.81411e-008,1.2423
5.81870e-008,1.2420
5.82329e-008,1.2381
5.82788e-008,1.2352
5.83248e-008,1.2349
5.83707e-008,1.2302
5.84166e-008,1.2246
5.84625e-008,1.2196
5.85085e-008,1.1954
5.85544e-008,1.0714
5.86003e-008,0.9474
5.86462e-008,0.8176
5.86922e-008,0.6703
5.87381e-008,0.5133
5.87840e-008,0.3834
5.88299e-008,0.3059
5.88758e-008,0.2622
5.89218e-008,0.2491
5.89677e-008,0.2510
5.90136e-008,0.2618
5.90595e-008,0.2720
5.91055e-008,0.2640
5.91514e-008,0.2502
5.91973e-008,0.2291
5.92432e-008,0.2154
5.92892e-008,0.2089
5.93351e-008,0.2117
5.93810e-008,0.2347
5.94269e-008,0.2614
5.94729e-008,0.2876
5.95188e-008,0.2944
5.95647e-008,0.2866
5.96106e-008,0.2780
5.96566e-008,0.2686
5.97025e-008,0.2657
5.97484e-008,0.2632
5.97944e-008,0.2644
5.98403e-008,0.2681
5.98862e-008,0.2682
5.99321e-008,0.2608
5.99780e-008,0.2469
6.00240e-008,0.2350
6.00699e-008,0.2270
6.01158e-008,0.2264
6.01618e-008,0.2294
6.02077e-008,0.2359
6.02536e-008,0.2456
6.02995e-008,0.2518
6.03454e-008,0.2534
6.03914e-008,0.2497
6.04373e-008,0.2444
6.04832e-008,0.2397
6.05292e-008,0.2349
6.05751e-008,0.2326
6.06210e-008,0.2342
6.06669e-008,0.2406
6.07128e-008,0.2480
6.07588e-008,0.2513
6.08047e-008,0.2492
6.08506e-008,0.2434
6.08965e-008,0.2378
6.09425e-008,0.2344
6.09884e-008,0.2342
6.10343e-008,0.2363
6.10803e-008,0.2399
6.11262e-008,0.2435
6.11721e-008,0.2455
6.12180e-008,0.2461
6.12639e-008,0.2449
6.13099e-008,0.2426
6.13558e-008,0.2400
6.14017e-008,0.2383
6.14477e-008,0.2388
6.14936e-008,0.2406
6.15395e-008,0.2426
6.15854e-008,0.2437
6.16313e-008,0.2440
6.16773e-008,0.2439
6.17232e-008,0.2432
6.17691e-008,0.2416
6.18151e-008,0.2396
6.18610e-008,0.2387
6.19069e-008,0.2397
6.19528e-008,0.2420
6.19987e-008,0.2441
6.20447e-008,0.2446
6.20906e-008,0.2437
6.21365e-008,0.2422
6.21825e-008,0.2411
6.22284e-008,0.2407
6.22743e-008,0.2877
6.23202e-008,0.4620
6.23661e-008,0.5995
6.24121e-008,0.7808
6.24580e-008,0.9480
6.25039e-008,1.0707
6.25499e-008,1.1467
6.25958e-008,1.1811
6.26417e-008,1.2028
6.26876e-008,1.2142
6.27335e-008,1.2198
6.27795e-008,1.2149
6.28254e-008,1.2102
6.28713e-008,1.2155
6.29173e-008,1.2247
6.29632e-008,1.2462
6.30091e-008,1.2609
6.30550e-008,1.2706
6.31009e-008,1.2577
6.31469e-008,1.2225
6.31928e-008,1.1875
6.32387e-008,1.1630
6.32847e-008,1.1727
6.33306e-008,1.1966
6.33765e-008,1.2160
6.34224e-008,1.2229
6.34683e-008,1.2093
6.35143e-008,1.1949
6.35602e-008,1.1872
6.36061e-008,1.1931
6.36521e-008,1.2113
6.36980e-008,1.2318
6.37439e-008,1.2439
6.37898e-008,1.2444
6.38357e-008,1.2399
6.38817e-008,1.2342
6.39276e-008,1.2334
6.39735e-008,1.2321
6.40195e-008,1.2274
6.40654e-008,1.2232
6.41113e-008,1.2178
6.41572e-008,1.1434
6.42031e-008,1.0014
6.42491e-008,0.8895
6.42950e-008,0.7415
6.43409e-008,0.5874
6.43869e-008,0.4379
6.44328e-008,0.3359
6.44787e-008,0.2794
6.45246e-008,0.2556
6.45705e-008,0.2515
6.46165e-008,0.2571
6.46624e-008,0.2696
6.47083e-008,0.2685
6.47542e-008,0.2565
6.48002e-008,0.2388
6.48461e-008,0.2199
6.48920e-008,0.2126
6.49380e-008,0.2083
6.49839e-008,0.2240
6.50298e-008,0.2494
6.50757e-008,0.2765
6.51216e-008,0.2945
6.51676e-008,0.2901
6.52135e-008,0.2819
6.52594e-008,0.2724
6.53054e-008,0.2666
6.53513e-008,0.2653
6.53972e-008,0.2639
6.54431e-008,0.2672
6.54890e-008,0.2693
6.55350e-008,0.2659
6.55809e-008,0.2538
6.56268e-008,0.2401
6.56728e-008,0.2299
6.57187e-008,0.2259
6.57646e-008,0.2282
6.58105e-008,0.2328
6.58564e-008,0.2418
6.59024e-008,0.2499
6.59483e-008,0.2534
6.59942e-008,0.2561
6.60402e-008,0.3472
6.60861e-008,0.5088
6.61320e-008,0.6493
6.61779e-008,0.8295
6.62238e-008,0.9865
6.62698e-008,1.0967
6.63157e-008,1.1639
6.63616e-008,1.1999
6.64076e-008,1.2171
6.64535e-008,1.2217
6.64994e-008,1.2185
6.65453e-008,1.2052
6.65912e-008,1.2039
6.66372e-008,1.2096
6.66831e-008,1.2258
6.67290e-008,1.2515
6.67750e-008,1.2666
6.68209e-008,1.2756
6.68668e-008,1.2521
6.69127e-008,1.2136
6.69586e-008,1.1762
6.70046e-008,1.1572
6.70505e-008,1.1744
6.70964e-008,1.1995
6.71424e-008,1.2205
6.71883e-008,1.2230
6.72342e-008,1.2074
6.72801e-008,1.1932
6.73260e-008,1.1876
6.73720e-008,1.1971
6.74179e-008,1.2159
6.74638e-008,1.2342
6.75098e-008,1.2422
6.75557e-008,1.2425
6.76016e-008,1.2389
6.76475e-008,1.2355
6.76934e-008,1.2353
6.77394e-008,1.2312
6.77853e-008,1.2255
6.78312e-008,1.2204
6.78772e-008,1.2023
6.79231e-008,1.0915
6.79690e-008,0.9614
6.80149e-008,0.8385
6.80608e-008,0.6918
6.81068e-008,0.5347
6.81527e-008,0.3980
6.81986e-008,0.3143
6.82446e-008,0.2661
6.82905e-008,0.2500
6.83364e-008,0.2505
6.83823e-008,0.2599
6.84282e-008,0.2720
6.84742e-008,0.2657
6.85201e-008,0.2526
6.85660e-008,0.2321
6.86119e-008,0.2166
6.86579e-008,0.2100
6.87038e-008,0.2100
6.87497e-008,0.2314
6.87957e-008,0.2577
6.88416e-008,0.2847
6.88875e-008,0.2950
6.89334e-008,0.2878
6.89793e-008,0.2795
6.90253e-008,0.2698
6.90712e-008,0.2660
6.91171e-008,0.2637
6.91631e-008,0.2640
6.92090e-008,0.2678
6.92549e-008,0.2687
6.93008e-008,0.2626
6.93467e-008,0.2490
6.93927e-008,0.2366
6.94386e-008,0.2278
6.94845e-008,0.2262
6.95305e-008,0.2290
6.95764e-008,0.2348
6.96223e-008,0.2445
6.96682e-008,0.2514
6.97141e-008,0.2537
6.97601e-008,0.2665
6.98060e-008,0.4055
6.98519e-008,0.5517
6.98979e-008,0.7132
6.99438e-008,0.8878
6.99897e-008,1.0307
7.00356e-008,1.1245
7.00815e-008,1.1769
7.01275e-008,1.2078
7.01734e-008,1.2198
7.02193e-008,1.2214
7.02653e-008,1.2152
7.03112e-008,1.2026
7.03571e-008,1.2056
7.04030e-008,1.2130
7.04489e-008,1.2346
7.04949e-008,1.2576
7.05408e-008,1.2712
7.05867e-008,1.2714
7.06327e-008,1.2392
7.06786e-008,1.2003
7.07245e-008,1.1659
7.07704e-008,1.1601
7.08163e-008,1.1830
7.08623e-008,1.2073
7.09082e-008,1.2242
7.09541e-008,1.2182
7.10001e-008,1.2020
7.10460e-008,1.1898
7.10919e-008,1.1892
7.11378e-008,1.2031
7.11837e-008,1.2227
7.12297e-008,1.2383
7.12756e-008,1.2426
7.13215e-008,1.2415
7.13675e-008,1.2372
7.14134e-008,1.2353
7.14593e-008,1.2345
7.15052e-008,1.2292
7.15511e-008,1.2237
7.15971e-008,1.2189
7.16430e-008,1.1809
7.16889e-008,1.0412
7.17349e-008,0.9265
7.17808e-008,0.7870
7.18267e-008,0.6374
7.18726e-008,0.4831
7.19185e-008,0.3627
7.19645e-008,0.2941
7.20104e-008,0.2579
7.20563e-008,0.2490
7.21023e-008,0.2525
7.21482e-008,0.2651
7.21941e-008,0.2715
7.22400e-008,0.2615
7.22859e-008,0.2463
7.23319e-008,0.2252
7.23778e-008,0.2142
7.24237e-008,0.2079
7.24697e-008,0.2157
7.25156e-008,0.2402
7.25615e-008,0.2673
7.26074e-008,0.2912
7.26534e-008,0.2931
7.26993e-008,0.2851
7.27452e-008,0.2761
7.27911e-008,0.2676
7.28370e-008,0.2655
7.28830e-008,0.2630
7.29289e-008,0.2653
7.29748e-008,0.2686
7.30208e-008,0.2676
7.30667e-008,0.2583
7.31126e-008,0.2442
7.31585e-008,0.2330
7.32044e-008,0.2264
7.32504e-008,0.2270
7.32963e-008,0.2304
7.33422e-008,0.2380
7.33882e-008,0.2474
7.34341e-008,0.2526
7.34800e-008,0.2532
7.35259e-008,0.2486
7.35718e-008,0.2436
7.36178e-008,0.2388
7.36637e-008,0.2342
7.37096e-008,0.2327
7.37556e-008,0.2352
7.38015e-008,0.2424
7.38474e-008,0.2492
7.38933e-008,0.2514
7.39392e-008,0.2483
7.39852e-008,0.2422
7.40311e-008,0.2370
7.40770e-008,0.2342
7.41230e-008,0.2346
7.41689e-008,0.2370
7.42148e-008,0.2408
7.42607e-008,0.2441
7.43066e-008,0.2459
7.43526e-008,0.2461
7.43985e-008,0.2446
7.44444e-008,0.2422
7.44904e-008,0.2397
7.45363e-008,0.2384
7.45822e-008,0.2392
7.46281e-008,0.2411
7.46740e-008,0.2430
7.47200e-008,0.2439
7.47659e-008,0.2441
7.48118e-008,0.2439
7.48578e-008,0.2430
7.49037e-008,0.2413
7.49496e-008,0.2394
7.49955e-008,0.2388
7.50414e-008,0.2402
7.50874e-008,0.2426
7.51333e-008,0.2444
7.51792e-008,0.2446
7.52252e-008,0.2435
7.52711e-008,0.2421
7.53170e-008,0.2411
7.53629e-008,0.2420
7.54088e-008,0.3226
7.54548e-008,0.4951
7.55007e-008,0.6338
7.55466e-008,0.8174
7.55926e-008,0.9775
7.56385e-008,1.0899
7.56844e-008,1.1561
7.57303e-008,1.1873
7.57762e-008,1.2057
7.58222e-008,1.2161
7.58681e-008,1.2202
7.59140e-008,1.2126
7.59600e-008,1.2114
7.60059e-008,1.2166
7.60518e-008,1.2286
7.60977e-008,1.2506
7.61436e-008,1.2630
7.61896e-008,1.2712
7.62355e-008,1.2511
7.62814e-008,1.2151
7.63274e-008,1.1810
7.63733e-008,1.1619
7.64192e-008,1.1778
7.64651e-008,1.2012
7.65110e-008,1.2192
7.65570e-008,1.2214
7.66029e-008,1.2059
7.66488e-008,1.1927
7.66947e-008,1.1872
7.67407e-008,1.1963
7.67866e-008,1.2158
7.68325e-008,1.2356
7.68785e-008,1.2448
7.69244e-008,1.2440
7.69703e-008,1.2387
7.70162e-008,1.2337
7.70621e-008,1.2337
7.71081e-008,1.2313
7.71540e-008,1.2266
7.71999e-008,1.2224
7.72459e-008,1.2201
7.72918e-008,1.2241
7.73377e-008,1.2311
7.73836e-008,1.2399
7.74295e-008,1.2454
7.74755e-008,1.2428
7.75214e-008,1.2335
7.75673e-008,1.2215
7.76133e-008,1.2158
7.76592e-008,1.2197
7.77051e-008,1.2303
7.77510e-008,1.2407
7.77969e-008,1.2447
7.78429e-008,1.2411
7.78888e-008,1.2333
7.79347e-008,1.2270
7.79807e-008,1.2251
7.80266e-008,1.2278
7.80725e-008,1.2312
7.81184e-008,1.2322
7.81643e-008,1.2313
7.82103e-008,1.2301
7.82562e-008,1.2310
7.83021e-008,1.2331
7.83481e-008,1.2342
7.83940e-008,1.2330
7.84399e-008,1.2300
7.84858e-008,1.2273
7.85317e-008,1.2266
7.85777e-008,1.2284
7.86236e-008,1.2320
7.86695e-008,1.2352
7.87155e-008,1.2361
7.87614e-008,1.2337
7.88073e-008,1.2296
7.88532e-008,1.2264
7.88991e-008,1.2262
7.89451e-008,1.2288
7.89910e-008,1.2322
7.90369e-008,1.2342
7.90829e-008,1.2336
7.91288e-008,1.2122
7.91747e-008,1.0867
7.92206e-008,0.9491
7.92665e-008,0.8176
7.93125e-008,0.6704
7.93584e-008,0.5190
7.94043e-008,0.3937
7.94503e-008,0.3227
7.94962e-008,0.2808
7.95421e-008,0.2622
7.95880e-008,0.2528
7.96339e-008,0.2521
7.96799e-008,0.2585
7.97258e-008,0.2535
7.97717e-008,0.2466
7.98177e-008,0.2319
7.98636e-008,0.2206
7.99095e-008,0.2141
7.99554e-008,0.2139
8.00013e-008,0.2354
8.00473e-008,0.2607
8.00932e-008,0.2852
8.01391e-008,0.2906
8.01851e-008,0.2807
8.02310e-008,0.2738
8.02769e-008,0.2687
8.03228e-008,0.2701
8.03687e-008,0.2692
8.04147e-008,0.2677
8.04606e-008,0.2678
8.05065e-008,0.2652
8.05524e-008,0.2571
8.05984e-008,0.2438
8.06443e-008,0.2339
8.06902e-008,0.2284
8.07362e-008,0.2296
8.07821e-008,0.2327
8.08280e-008,0.2372
8.08739e-008,0.2443
8.09198e-008,0.2490
8.09658e-008,0.2507
8.10117e-008,0.2664
8.10576e-008,0.4116
8.11036e-008,0.5569
8.11495e-008,0.7202
8.11954e-008,0.8938
8.12413e-008,1.0349
8.12872e-008,1.1278
8.13332e-008,1.1787
8.13791e-008,1.2076
8.14250e-008,1.2178
8.14710e-008,1.2186
8.15169e-008,1.2131
8.15628e-008,1.2028
8.16087e-008,1.2077
8.16546e-008,1.2155
8.17006e-008,1.2365
8.17465e-008,1.2576
8.17924e-008,1.2700
8.18384e-008,1.2687
8.18843e-008,1.2364
8.19302e-008,1.1986
8.19761e-008,1.1655
8.20220e-008,1.1616
8.20680e-008,1.1848
8.21139e-008,1.2084
8.21598e-008,1.2239
8.22058e-008,1.2167
8.22517e-008,1.2007
8.22976e-008,1.1892
8.23435e-008,1.1894
8.23894e-008,1.2036
8.24354e-008,1.2231
8.24813e-008,1.2385
8.25272e-008,1.2428
8.25732e-008,1.2418
8.26191e-008,1.2373
8.26650e-008,1.2349
8.27109e-008,1.2334
8.27568e-008,1.2279
8.28028e-008,1.2231
8.28487e-008,1.2191
8.28946e-008,1.1781
8.29406e-008,1.0362
8.29865e-008,0.9222
8.30324e-008,0.7808
8.30783e-008,0.6308
8.31242e-008,0.4774
8.31702e-008,0.3589
8.32161e-008,0.2921
8.32620e-008,0.2574
8.33080e-008,0.2491
8.33539e-008,0.2529
8.33998e-008,0.2655
8.34457e-008,0.2711
8.34916e-008,0.2608
8.35376e-008,0.2454
8.35835e-008,0.2243
8.36294e-008,0.2138
8.36754e-008,0.2075
8.37213e-008,0.2164
8.37672e-008,0.2412
8.38131e-008,0.2686
8.38590e-008,0.2920
8.39050e-008,0.2928
8.39509e-008,0.2844
8.39968e-008,0.2752
8.40428e-008,0.2671
8.40887e-008,0.2655
8.41346e-008,0.2632
8.41805e-008,0.2656
8.42264e-008,0.2686
8.42724e-008,0.2672
8.43183e-008,0.2575
8.43642e-008,0.2436
8.44101e-008,0.2326
8.44561e-008,0.2263
8.45020e-008,0.2270
8.45479e-008,0.2305
8.45939e-008,0.2383
8.46398e-008,0.2476
8.46857e-008,0.2527
8.47316e-008,0.2530
8.47775e-008,0.3034
8.48235e-008,0.4685
8.48694e-008,0.6008
8.49153e-008,0.7816
8.49613e-008,0.9474
8.50072e-008,1.0704
8.50531e-008,1.1511
8.50990e-008,1.1911
8.51449e-008,1.2136
8.51909e-008,1.2212
8.52368e-008,1.2199
8.52827e-008,1.2090
8.53287e-008,1.2025
8.53746e-008,1.2076
8.54205e-008,1.2195
8.54664e-008,1.2447
8.55123e-008,1.2628
8.55583e-008,1.2751
8.56042e-008,1.2613
8.56501e-008,1.2244
8.56961e-008,1.1860
8.57420e-008,1.1585
8.57879e-008,1.1674
8.58338e-008,1.1924
8.58797e-008,1.2154
8.59257e-008,1.2248
8.59716e-008,1.2119
8.60175e-008,1.1966
8.60635e-008,1.1876
8.61094e-008,1.1930
8.61553e-008,1.2103
8.62012e-008,1.2296
8.62471e-008,1.2410
8.62931e-008,1.2426
8.63390e-008,1.2400
8.63849e-008,1.2359
8.64309e-008,1.2353
8.64768e-008,1.2327
8.65227e-008,1.2269
8.65686e-008,1.2217
8.66145e-008,1.2141
8.66605e-008,1.1316
8.67064e-008,0.9916
8.67523e-008,0.8792
8.67983e-008,0.7320
8.68442e-008,0.5777
8.68901e-008,0.4299
8.69360e-008,0.3317
8.69819e-008,0.2756
8.70279e-008,0.2526
8.70738e-008,0.2493
8.71197e-008,0.2563
8.71657e-008,0.2701
8.72116e-008,0.2686
8.72575e-008,0.2566
8.73034e-008,0.2381
8.73493e-008,0.2193
8.73953e-008,0.2118
8.74412e-008,0.2076
8.74871e-008,0.2244
8.75331e-008,0.2502
8.75790e-008,0.2778
8.76249e-008,0.2949
8.76708e-008,0.2900
8.77167e-008,0.2819
8.77627e-008,0.2721
8.78086e-008,0.2663
8.78545e-008,0.2645
8.79005e-008,0.2632
8.79464e-008,0.2668
8.79923e-008,0.2689
8.80382e-008,0.2651
8.80841e-008,0.2528
8.81301e-008,0.2396
8.81760e-008,0.2296
8.82219e-008,0.2259
8.82678e-008,0.2280
8.83138e-008,0.2326
8.83597e-008,0.2418
8.84056e-008,0.2499
8.84516e-008,0.2535
8.84975e-008,0.2519
8.85434e-008,0.2465
8.85893e-008,0.2418
8.86352e-008,0.2368
8.86812e-008,0.2332
8.87271e-008,0.2330
8.87730e-008,0.2376
8.88190e-008,0.2454
8.88649e-008,0.2507
8.89108e-008,0.2508
8.89567e-008,0.2460
8.90026e-008,0.2400
8.90486e-008,0.2356
8.90945e-008,0.2340
8.91404e-008,0.2353
8.91864e-008,0.2383
8.92323e-008,0.2422
8.92782e-008,0.2449
8.93241e-008,0.2461
8.93700e-008,0.2457
8.94160e-008,0.2437
8.94619e-008,0.2412
8.95078e-008,0.2389
8.95538e-008,0.2384
8.95997e-008,0.2398
8.96456e-008,0.2419
8.96915e-008,0.2435
8.97374e-008,0.2440
8.97834e-008,0.2441
8.98293e-008,0.2436
8.98752e-008,0.2425
8.99212e-008,0.2405
8.99671e-008,0.2389
9.00130e-008,0.2391
9.00589e-008,0.2411
9.01048e-008,0.2435
9.01508e-008,0.2447
9.01967e-008,0.2443
9.02426e-008,0.2429
9.02886e-008,0.2416
9.03345e-008,0.2409
9.03804e-008,0.2535
9.04263e-008,0.3889
9.04722e-008,0.5466
9.05182e-008,0.7053
9.05641e-008,0.8821
9.06100e-008,1.0277
9.06560e-008,1.1198
9.07019e-008,1.1682
9.07478e-008,1.1962
9.07937e-008,1.2105
9.08396e-008,1.2184
9.08856e-008,1.2193
9.09315e-008,1.2099
9.09774e-008,1.2136
9.10234e-008,1.2192
9.10693e-008,1.2368
9.11152e-008,1.2566
9.11611e-008,1.2669
9.12070e-008,1.2679
9.12530e-008,1.2377
9.12989e-008,1.2017
9.13448e-008,1.1702
9.13908e-008,1.1645
9.14367e-008,1.1872
9.14826e-008,1.2089
9.15285e-008,1.2230
9.15744e-008,1.2164
9.16204e-008,1.2002
9.16663e-008,1.1891
9.17122e-008,1.1888
9.17582e-008,1.2031
9.18041e-008,1.2238
9.18500e-008,1.2409
9.18959e-008,1.2452
9.19418e-008,1.2424
9.19878e-008,1.2362
9.20337e-008,1.2333
9.20796e-008,1.2334
9.21255e-008,1.2295
9.21715e-008,1.2250
9.22174e-008,1.2209
9.22633e-008,1.1916
9.23093e-008,1.0577
9.23552e-008,0.9377
9.24011e-008,0.8019
9.24470e-008,0.6528
9.24929e-008,0.4966
9.25389e-008,0.3719
9.25848e-008,0.3001
9.26307e-008,0.2615
9.26767e-008,0.2515
9.27226e-008,0.2539
9.27685e-008,0.2644
9.28144e-008,0.2716
9.28603e-008,0.2619
9.29063e-008,0.2474
9.29522e-008,0.2266
9.29981e-008,0.2150
9.30441e-008,0.2091
9.30900e-008,0.2149
9.31359e-008,0.2388
9.31818e-008,0.2654
9.32277e-008,0.2900
9.32737e-008,0.2937
9.33196e-008,0.2854
9.33655e-008,0.2766
9.34115e-008,0.2680
9.34574e-008,0.2662
9.35033e-008,0.2640
9.35492e-008,0.2658
9.35951e-008,0.2691
9.36411e-008,0.2684
9.36870e-008,0.2597
9.37329e-008,0.2454
9.37789e-008,0.2338
9.38248e-008,0.2266
9.38707e-008,0.2270
9.39166e-008,0.2306
9.39625e-008,0.2378
9.40085e-008,0.2472
9.40544e-008,0.2526
9.41003e-008,0.2534
9.41463e-008,0.2846
9.41922e-008,0.4472
9.42381e-008,0.5817
9.42840e-008,0.7579
9.43299e-008,0.9278
9.43759e-008,1.0572
9.44218e-008,1.1431
9.44677e-008,1.1866
9.45137e-008,1.2121
9.45596e-008,1.2209
9.46055e-008,1.2206
9.46514e-008,1.2114
9.46973e-008,1.2024
9.47433e-008,1.2072
9.47892e-008,1.2172
9.48351e-008,1.2416
9.48811e-008,1.2615
9.49270e-008,1.2744
9.49729e-008,1.2656
9.50188e-008,1.2298
9.50647e-008,1.1911
9.51107e-008,1.1607
9.51566e-008,1.1647
9.52025e-008,1.1895
9.52485e-008,1.2130
9.52944e-008,1.2254
9.53403e-008,1.2144
9.53862e-008,1.1986
9.54321e-008,1.1884
9.54781e-008,1.1916
9.55240e-008,1.2079
9.55699e-008,1.2275
9.56159e-008,1.2405
9.56618e-008,1.2429
9.57077e-008,1.2409
9.57536e-008,1.2365
9.57995e-008,1.2355
9.58455e-008,1.2336
9.58914e-008,1.2278
9.59373e-008,1.2225
9.59833e-008,1.2185
9.60292e-008,1.2205
9.60751e-008,1.2273
9.61210e-008,1.2368
9.61669e-008,1.2452
9.62129e-008,1.2458
9.62588e-008,1.2383
9.63047e-008,1.2255
9.63506e-008,1.2159
9.63966e-008,1.2159
9.64425e-008,1.2248
9.64884e-008,1.2369
9.65344e-008,1.2442
9.65803e-008,1.2435
9.66262e-008,1.2366
9.66721e-008,1.2291
9.67180e-008,1.2253
9.67640e-008,1.2264
9.68099e-008,1.2297
9.68558e-008,1.2312
9.69018e-008,1.2308
9.69477e-008,1.2298
9.69936e-008,1.2305
9.70395e-008,1.2329
9.70854e-008,1.2346
9.71314e-008,1.2340
9.71773e-008,1.2310
9.72232e-008,1.2275
9.72692e-008,1.2258
9.73151e-008,1.2269
9.73610e-008,1.2304
9.74069e-008,1.2342
9.74528e-008,1.2363
9.74988e-008,1.2351
9.75447e-008,1.2313
9.75906e-008,1.2272
9.76366e-008,1.2256
9.76825e-008,1.2272
9.77284e-008,1.2306
9.77743e-008,1.2335
9.78202e-008,1.2340
9.78662e-008,1.2322
9.79121e-008,1.2299
9.79580e-008,1.2288
9.80040e-008,1.2294
9.80499e-008,1.2305
9.80958e-008,1.2310
9.81417e-008,1.2304
9.81876e-008,1.2295
9.82336e-008,1.2296
9.82795e-008,1.2306
9.83254e-008,1.2319
