.HEADER
..NAMES
Time,V U1.T24
.DATA
4.52251e-008,0.2247
4.52675e-008,0.2191
4.53099e-008,0.2200
4.53523e-008,0.2221
4.53947e-008,0.2189
4.54372e-008,0.2161
4.54796e-008,0.2119
4.55220e-008,0.2076
4.55645e-008,0.2089
4.56069e-008,0.2136
4.56493e-008,0.2195
4.56917e-008,0.2231
4.57342e-008,0.2199
4.57766e-008,0.2147
4.58190e-008,0.2107
4.58614e-008,0.2104
4.59038e-008,0.3336
4.59463e-008,0.5260
4.59887e-008,0.7354
4.60311e-008,0.9399
4.60735e-008,1.0695
4.61160e-008,1.1393
4.61584e-008,1.1815
4.62008e-008,1.1906
4.62433e-008,1.2070
4.62857e-008,1.2071
4.63281e-008,1.1928
4.63705e-008,1.1820
4.64129e-008,1.1788
4.64554e-008,1.1805
4.64978e-008,1.2023
4.65402e-008,1.2265
4.65826e-008,1.2340
4.66251e-008,1.2235
4.66675e-008,1.1996
4.67099e-008,1.1794
4.67524e-008,1.1787
4.67948e-008,1.1857
4.68372e-008,1.0476
4.68796e-008,0.8178
4.69221e-008,0.6206
4.69645e-008,0.4278
4.70069e-008,0.3173
4.70493e-008,0.2774
4.70917e-008,0.2522
4.71342e-008,0.2631
4.71766e-008,0.2612
4.72190e-008,0.2624
4.72615e-008,0.2866
4.73039e-008,0.3022
4.73463e-008,0.2996
4.73887e-008,0.2994
4.74312e-008,0.2730
4.74736e-008,0.2411
4.75160e-008,0.2370
4.75584e-008,0.2560
4.76008e-008,0.2842
4.76433e-008,0.3041
4.76857e-008,0.2988
4.77281e-008,0.2659
4.77705e-008,0.3317
4.78130e-008,0.5153
4.78554e-008,0.7248
4.78978e-008,0.9598
4.79403e-008,1.0984
4.79827e-008,1.1636
4.80251e-008,1.1999
4.80675e-008,1.1990
4.81099e-008,1.2088
4.81524e-008,1.2148
4.81948e-008,1.1985
4.82372e-008,1.1808
4.82796e-008,1.1749
4.83221e-008,1.1695
4.83645e-008,1.1909
4.84069e-008,1.2224
4.84494e-008,1.2391
4.84918e-008,1.2334
4.85342e-008,1.2055
4.85766e-008,1.1762
4.86191e-008,1.1689
4.86615e-008,1.1913
4.87039e-008,1.2298
4.87463e-008,1.2641
4.87887e-008,1.2748
4.88312e-008,1.2653
4.88736e-008,1.2545
4.89160e-008,1.2487
4.89585e-008,1.2495
4.90009e-008,1.2567
4.90433e-008,1.2599
4.90857e-008,1.2580
4.91282e-008,1.2580
4.91706e-008,1.2595
4.92130e-008,1.2638
4.92554e-008,1.2698
4.92978e-008,1.2717
4.93403e-008,1.2696
4.93827e-008,1.2641
4.94251e-008,1.2575
4.94676e-008,1.2565
4.95100e-008,1.2606
4.95524e-008,1.2661
4.95948e-008,1.2707
4.96373e-008,1.2700
4.96797e-008,1.2645
4.97221e-008,1.2599
4.97645e-008,1.2586
4.98069e-008,1.2603
4.98494e-008,1.2633
4.98918e-008,1.2646
4.99342e-008,1.2639
4.99766e-008,1.2627
5.00191e-008,1.2619
5.00615e-008,1.2626
5.01039e-008,1.2638
5.01464e-008,1.2640
5.01888e-008,1.2634
5.02312e-008,1.2624
5.02736e-008,1.2614
5.03160e-008,1.2614
5.03585e-008,1.2624
5.04009e-008,1.2636
5.04433e-008,1.2643
5.04857e-008,1.2640
5.05282e-008,1.2629
5.05706e-008,1.2619
5.06130e-008,1.2617
5.06555e-008,1.2624
5.06979e-008,1.2633
5.07403e-008,1.2636
5.07827e-008,1.2633
5.08252e-008,1.2628
5.08676e-008,1.2624
5.09100e-008,1.2625
5.09524e-008,1.2630
5.09948e-008,1.2632
5.10373e-008,1.2630
5.10797e-008,1.2627
5.11221e-008,1.2625
5.11646e-008,1.2626
5.12070e-008,1.2628
5.12494e-008,1.2630
5.12918e-008,1.2631
5.13343e-008,1.2630
5.13767e-008,1.2627
5.14191e-008,1.2626
5.14615e-008,1.2619
5.15039e-008,1.2038
5.15464e-008,0.9739
5.15888e-008,0.7717
5.16312e-008,0.5634
5.16736e-008,0.4043
5.17161e-008,0.3192
5.17585e-008,0.2801
5.18009e-008,0.2613
5.18434e-008,0.2687
5.18858e-008,0.2634
5.19282e-008,0.2745
5.19706e-008,0.2977
5.20130e-008,0.2978
5.20555e-008,0.2963
5.20979e-008,0.2849
5.21403e-008,0.2549
5.21827e-008,0.2365
5.22252e-008,0.2478
5.22676e-008,0.2702
5.23100e-008,0.2927
5.23525e-008,0.3008
5.23949e-008,0.2826
5.24373e-008,0.2729
5.24797e-008,0.4260
5.25222e-008,0.6154
5.25646e-008,0.8590
5.26070e-008,1.0382
5.26494e-008,1.1357
5.26918e-008,1.1841
5.27343e-008,1.2044
5.27767e-008,1.2011
5.28191e-008,1.2155
5.28616e-008,1.2091
5.29040e-008,1.1867
5.29464e-008,1.1780
5.29888e-008,1.1703
5.30313e-008,1.1781
5.30737e-008,1.2077
5.31161e-008,1.2337
5.31585e-008,1.2379
5.32009e-008,1.2203
5.32434e-008,1.1884
5.32858e-008,1.1690
5.33282e-008,1.1777
5.33707e-008,1.1703
5.34131e-008,0.9769
5.34555e-008,0.7683
5.34979e-008,0.5544
5.35404e-008,0.3838
5.35828e-008,0.2974
5.36252e-008,0.2656
5.36676e-008,0.2509
5.37100e-008,0.2665
5.37525e-008,0.2595
5.37949e-008,0.2678
5.38373e-008,0.2939
5.38797e-008,0.3004
5.39222e-008,0.3014
5.39646e-008,0.2948
5.40070e-008,0.2629
5.40495e-008,0.2368
5.40919e-008,0.2406
5.41343e-008,0.2624
5.41767e-008,0.2911
5.42192e-008,0.3054
5.42616e-008,0.2914
5.43040e-008,0.2546
5.43464e-008,0.2187
5.43888e-008,0.1999
5.44313e-008,0.2040
5.44737e-008,0.2163
5.45161e-008,0.2228
5.45586e-008,0.2265
5.46010e-008,0.2247
5.46434e-008,0.2188
5.46858e-008,0.2196
5.47283e-008,0.2216
5.47707e-008,0.2188
5.48131e-008,0.2162
5.48555e-008,0.2118
5.48979e-008,0.2074
5.49404e-008,0.2086
5.49828e-008,0.2132
5.50252e-008,0.2193
5.50677e-008,0.2230
5.51101e-008,0.2200
5.51525e-008,0.2147
5.51949e-008,0.2105
5.52374e-008,0.2087
5.52798e-008,0.2126
5.53222e-008,0.2181
5.53646e-008,0.2200
5.54070e-008,0.2193
5.54495e-008,0.2174
5.54919e-008,0.2155
5.55343e-008,0.2154
5.55767e-008,0.2163
5.56192e-008,0.2170
5.56616e-008,0.2169
5.57040e-008,0.2160
5.57465e-008,0.2154
5.57889e-008,0.2158
5.58313e-008,0.2166
5.58737e-008,0.2175
5.59161e-008,0.2182
5.59586e-008,0.2175
5.60010e-008,0.2162
5.60434e-008,0.2155
5.60858e-008,0.2154
5.61283e-008,0.2161
5.61707e-008,0.2172
5.62131e-008,0.3248
5.62556e-008,0.5104
5.62980e-008,0.7124
5.63404e-008,0.9245
5.63828e-008,1.0617
5.64253e-008,1.1367
5.64677e-008,1.1814
5.65101e-008,1.1906
5.65525e-008,1.2055
5.65949e-008,1.2069
5.66374e-008,1.1944
5.66798e-008,1.1833
5.67222e-008,1.1800
5.67647e-008,1.1794
5.68071e-008,1.1993
5.68495e-008,1.2232
5.68919e-008,1.2329
5.69344e-008,1.2251
5.69768e-008,1.2027
5.70192e-008,1.1817
5.70616e-008,1.1782
5.71040e-008,1.1994
5.71465e-008,1.2309
5.71889e-008,1.2575
5.72313e-008,1.2670
5.72738e-008,1.2617
5.73162e-008,1.2550
5.73586e-008,1.2509
5.74010e-008,1.2513
5.74435e-008,1.2566
5.74859e-008,1.2584
5.75283e-008,1.2573
5.75707e-008,1.2587
5.76131e-008,1.2606
5.76556e-008,1.2642
5.76980e-008,1.2689
5.77404e-008,1.2700
5.77828e-008,1.2677
5.78253e-008,1.2633
5.78677e-008,1.2586
5.79101e-008,1.2584
5.79526e-008,1.2618
5.79950e-008,1.2660
5.80374e-008,1.2693
5.80798e-008,1.2683
5.81223e-008,1.2640
5.81647e-008,1.2607
5.82071e-008,1.2598
5.82495e-008,1.2609
5.82919e-008,1.2630
5.83344e-008,1.2639
5.83768e-008,1.2634
5.84192e-008,1.2627
5.84617e-008,1.2623
5.85041e-008,1.2629
5.85465e-008,1.2636
5.85889e-008,1.2637
5.86314e-008,1.2631
5.86738e-008,1.2623
5.87162e-008,1.2616
5.87586e-008,1.2617
5.88010e-008,1.2626
5.88435e-008,1.2635
5.88859e-008,1.2639
5.89283e-008,1.2636
5.89708e-008,1.2627
5.90132e-008,1.2620
5.90556e-008,1.2620
5.90980e-008,1.2625
5.91405e-008,1.2632
5.91829e-008,1.2634
5.92253e-008,1.2631
5.92677e-008,1.2628
5.93101e-008,1.2625
5.93526e-008,1.2626
5.93950e-008,1.2629
5.94374e-008,1.2630
5.94798e-008,1.2629
5.95223e-008,1.2627
5.95647e-008,1.2626
5.96071e-008,1.2626
5.96496e-008,1.2628
5.96920e-008,1.2630
5.97344e-008,1.2630
5.97768e-008,1.2629
5.98192e-008,1.2627
5.98617e-008,1.2626
5.99041e-008,1.2604
5.99465e-008,1.1807
5.99889e-008,0.9449
6.00314e-008,0.7488
6.00738e-008,0.5409
6.01162e-008,0.3896
6.01586e-008,0.3143
6.02011e-008,0.2760
6.02435e-008,0.2623
6.02859e-008,0.2680
6.03283e-008,0.2636
6.03708e-008,0.2773
6.04132e-008,0.2993
6.04556e-008,0.2969
6.04981e-008,0.2962
6.05405e-008,0.2819
6.05829e-008,0.2513
6.06253e-008,0.2365
6.06678e-008,0.2501
6.07102e-008,0.2732
6.07526e-008,0.2947
6.07950e-008,0.3001
6.08375e-008,0.2787
6.08799e-008,0.2435
6.09223e-008,0.2158
6.09647e-008,0.2047
6.10071e-008,0.2102
6.10496e-008,0.2184
6.10920e-008,0.2219
6.11344e-008,0.2253
6.11768e-008,0.2230
6.12193e-008,0.2191
6.12617e-008,0.2214
6.13041e-008,0.2213
6.13465e-008,0.2172
6.13890e-008,0.2147
6.14314e-008,0.2105
6.14738e-008,0.2079
6.15163e-008,0.2107
6.15587e-008,0.2154
6.16011e-008,0.2204
6.16435e-008,0.2217
6.16860e-008,0.2176
6.17284e-008,0.2133
6.17708e-008,0.2103
6.18132e-008,0.2102
6.18557e-008,0.2147
6.18981e-008,0.2186
6.19405e-008,0.2191
6.19829e-008,0.2183
6.20254e-008,0.2169
6.20678e-008,0.2157
6.21102e-008,0.2159
6.21526e-008,0.2166
6.21950e-008,0.2168
6.22375e-008,0.2164
6.22799e-008,0.2157
6.23223e-008,0.2156
6.23647e-008,0.2162
6.24072e-008,0.2169
6.24496e-008,0.2176
6.24920e-008,0.2179
6.25344e-008,0.2169
6.25769e-008,0.2159
6.26193e-008,0.2155
6.26617e-008,0.2156
6.27042e-008,0.2164
6.27466e-008,0.2330
6.27890e-008,0.3831
6.28314e-008,0.5662
6.28739e-008,0.7906
6.29163e-008,0.9746
6.29587e-008,1.0910
6.30011e-008,1.1538
6.30436e-008,1.1875
6.30860e-008,1.1936
6.31284e-008,1.2082
6.31708e-008,1.2041
6.32132e-008,1.1895
6.32557e-008,1.1828
6.32981e-008,1.1778
6.33405e-008,1.1842
6.33829e-008,1.2072
6.34254e-008,1.2283
6.34678e-008,1.2319
6.35102e-008,1.2192
6.35526e-008,1.1949
6.35951e-008,1.1781
6.36375e-008,1.1827
6.36799e-008,1.2091
6.37224e-008,1.2404
6.37648e-008,1.2625
6.38072e-008,1.2663
6.38496e-008,1.2593
6.38921e-008,1.2534
6.39345e-008,1.2502
6.39769e-008,1.2528
6.40193e-008,1.2578
6.40618e-008,1.2580
6.41042e-008,1.2575
6.41466e-008,1.2593
6.41890e-008,1.2614
6.42315e-008,1.2658
6.42739e-008,1.2697
6.43163e-008,1.2694
6.43587e-008,1.2665
6.44011e-008,1.2615
6.44436e-008,1.2580
6.44860e-008,1.2593
6.45284e-008,1.2630
6.45708e-008,1.2673
6.46133e-008,1.2537
6.46557e-008,1.0731
6.46981e-008,0.8383
6.47405e-008,0.6375
6.47830e-008,0.4538
6.48254e-008,0.3401
6.48678e-008,0.2941
6.49103e-008,0.2633
6.49527e-008,0.2685
6.49951e-008,0.2638
6.50375e-008,0.2678
6.50800e-008,0.2907
6.51224e-008,0.3014
6.51648e-008,0.2965
6.52072e-008,0.2922
6.52497e-008,0.2659
6.52921e-008,0.2384
6.53345e-008,0.2405
6.53769e-008,0.2616
6.54193e-008,0.2864
6.54618e-008,0.3014
6.55042e-008,0.2932
6.55466e-008,0.2604
6.55890e-008,0.2269
6.56315e-008,0.2071
6.56739e-008,0.2062
6.57163e-008,0.2157
6.57587e-008,0.2209
6.58012e-008,0.2240
6.58436e-008,0.2249
6.58860e-008,0.2201
6.59284e-008,0.2198
6.59709e-008,0.2225
6.60133e-008,0.2194
6.60557e-008,0.2160
6.60982e-008,0.2128
6.61406e-008,0.2083
6.61830e-008,0.2088
6.62254e-008,0.2132
6.62679e-008,0.2184
6.63103e-008,0.2221
6.63527e-008,0.2201
6.63951e-008,0.2151
6.64376e-008,0.2115
6.64800e-008,0.2095
6.65224e-008,0.2122
6.65648e-008,0.2173
6.66072e-008,0.2194
6.66497e-008,0.2188
6.66921e-008,0.2176
6.67345e-008,0.2161
6.67769e-008,0.2157
6.68194e-008,0.2164
6.68618e-008,0.2169
6.69042e-008,0.2168
6.69466e-008,0.2161
6.69891e-008,0.2155
6.70315e-008,0.2159
6.70739e-008,0.2166
6.71164e-008,0.2174
6.71588e-008,0.2180
6.72012e-008,0.2176
6.72436e-008,0.2164
6.72861e-008,0.2156
6.73285e-008,0.2155
6.73709e-008,0.2160
6.74133e-008,0.2170
6.74558e-008,0.2988
6.74982e-008,0.4797
6.75406e-008,0.6696
6.75830e-008,0.8947
6.76255e-008,1.0427
6.76679e-008,1.1260
6.77103e-008,1.1755
6.77527e-008,1.1900
6.77951e-008,1.2028
6.78376e-008,1.2080
6.78800e-008,1.1972
6.79224e-008,1.1843
6.79648e-008,1.1812
6.80073e-008,1.1779
6.80497e-008,1.1952
6.80921e-008,1.2195
6.81345e-008,1.2325
6.81770e-008,1.2275
6.82194e-008,1.2071
6.82618e-008,1.1845
6.83043e-008,1.1771
6.83467e-008,1.1946
6.83891e-008,1.2254
6.84315e-008,1.2539
6.84740e-008,1.2667
6.85164e-008,1.2631
6.85588e-008,1.2559
6.86012e-008,1.2514
6.86437e-008,1.2507
6.86861e-008,1.2557
6.87285e-008,1.2585
6.87709e-008,1.2574
6.88133e-008,1.2584
6.88558e-008,1.2602
6.88982e-008,1.2634
6.89406e-008,1.2683
6.89830e-008,1.2701
6.90255e-008,1.2683
6.90679e-008,1.2642
6.91103e-008,1.2592
6.91527e-008,1.2581
6.91952e-008,1.2611
6.92376e-008,1.2653
6.92800e-008,1.2664
6.93225e-008,1.1827
6.93649e-008,0.9417
6.94073e-008,0.7428
6.94497e-008,0.5343
6.94922e-008,0.3856
6.95346e-008,0.3140
6.95770e-008,0.2767
6.96194e-008,0.2634
6.96619e-008,0.2678
6.97043e-008,0.2632
6.97467e-008,0.2778
6.97891e-008,0.3004
6.98316e-008,0.2978
6.98740e-008,0.2966
6.99164e-008,0.2810
6.99588e-008,0.2496
7.00012e-008,0.2354
7.00437e-008,0.2504
7.00861e-008,0.2744
7.01285e-008,0.2962
7.01709e-008,0.3010
7.02134e-008,0.2782
7.02558e-008,0.2422
7.02982e-008,0.2146
7.03406e-008,0.2045
7.03831e-008,0.2109
7.04255e-008,0.2192
7.04679e-008,0.2223
7.05104e-008,0.2253
7.05528e-008,0.2227
7.05952e-008,0.2190
7.06376e-008,0.2217
7.06801e-008,0.2215
7.07225e-008,0.2174
7.07649e-008,0.2147
7.08073e-008,0.2103
7.08498e-008,0.2078
7.08922e-008,0.2109
7.09346e-008,0.2158
7.09770e-008,0.2208
7.10194e-008,0.2218
7.10619e-008,0.2175
7.11043e-008,0.2131
7.11467e-008,0.2101
7.11891e-008,0.2102
7.12316e-008,0.2150
7.12740e-008,0.2189
7.13164e-008,0.2193
7.13588e-008,0.2183
7.14013e-008,0.2168
7.14437e-008,0.2157
7.14861e-008,0.2160
7.15286e-008,0.2168
7.15710e-008,0.2170
7.16134e-008,0.2165
7.16558e-008,0.2157
7.16983e-008,0.2156
7.17407e-008,0.2163
7.17831e-008,0.2170
7.18255e-008,0.2178
7.18680e-008,0.2180
7.19104e-008,0.2170
7.19528e-008,0.2159
7.19952e-008,0.2156
7.20377e-008,0.2157
7.20801e-008,0.2165
7.21225e-008,0.2174
7.21649e-008,0.2175
7.22073e-008,0.2169
7.22498e-008,0.2163
7.22922e-008,0.2161
7.23346e-008,0.2163
7.23770e-008,0.2167
7.24195e-008,0.2168
7.24619e-008,0.2168
7.25043e-008,0.2165
7.25467e-008,0.2164
7.25892e-008,0.2165
7.26316e-008,0.2167
7.26740e-008,0.2168
7.27165e-008,0.2168
7.27589e-008,0.2166
7.28013e-008,0.2164
7.28437e-008,0.2164
7.28862e-008,0.2165
7.29286e-008,0.2167
7.29710e-008,0.2168
7.30134e-008,0.2168
7.30559e-008,0.2263
7.30983e-008,0.3673
7.31407e-008,0.5525
7.31831e-008,0.7729
7.32256e-008,0.9641
7.32680e-008,1.0852
7.33104e-008,1.1503
7.33528e-008,1.1863
7.33952e-008,1.1924
7.34377e-008,1.2079
7.34801e-008,1.2052
7.35225e-008,1.1909
7.35649e-008,1.1829
7.36074e-008,1.1781
7.36498e-008,1.1827
7.36922e-008,1.2053
7.37346e-008,1.2275
7.37771e-008,1.2327
7.38195e-008,1.2211
7.38619e-008,1.1968
7.39044e-008,1.1787
7.39468e-008,1.1812
7.39892e-008,1.1811
7.40316e-008,1.0083
7.40741e-008,0.7877
7.41165e-008,0.5848
7.41589e-008,0.4052
7.42013e-008,0.3076
7.42438e-008,0.2719
7.42862e-008,0.2508
7.43286e-008,0.2649
7.43710e-008,0.2599
7.44134e-008,0.2653
7.44559e-008,0.2912
7.44983e-008,0.3016
7.45407e-008,0.3000
7.45831e-008,0.2967
7.46256e-008,0.2671
7.46680e-008,0.2383
7.47104e-008,0.2394
7.47528e-008,0.2604
7.47953e-008,0.2885
7.48377e-008,0.3049
7.48801e-008,0.2947
7.49226e-008,0.2593
7.49650e-008,0.2230
7.50074e-008,0.2021
7.50498e-008,0.2037
7.50923e-008,0.2156
7.51347e-008,0.2222
7.51771e-008,0.2257
7.52195e-008,0.2253
7.52620e-008,0.2196
7.53044e-008,0.2195
7.53468e-008,0.2221
7.53892e-008,0.2194
7.54317e-008,0.2164
7.54741e-008,0.2126
7.55165e-008,0.2078
7.55589e-008,0.2084
7.56013e-008,0.2129
7.56438e-008,0.2187
7.56862e-008,0.2230
7.57286e-008,0.2206
7.57710e-008,0.2153
7.58135e-008,0.2111
7.58559e-008,0.2089
7.58983e-008,0.3115
7.59407e-008,0.5025
7.59832e-008,0.7030
7.60256e-008,0.9184
7.60680e-008,1.0564
7.61105e-008,1.1316
7.61529e-008,1.1777
7.61953e-008,1.1897
7.62377e-008,1.2052
7.62802e-008,1.2080
7.63226e-008,1.1950
7.63650e-008,1.1825
7.64074e-008,1.1797
7.64499e-008,1.1789
7.64923e-008,1.1990
7.65347e-008,1.2239
7.65771e-008,1.2341
7.66195e-008,1.2257
7.66620e-008,1.2029
7.67044e-008,1.1812
7.67468e-008,1.1773
7.67892e-008,1.1987
7.68317e-008,1.2305
7.68741e-008,1.2574
7.69165e-008,1.2669
7.69589e-008,1.2614
7.70014e-008,1.2547
7.70438e-008,1.2510
7.70862e-008,1.2515
7.71287e-008,1.2568
7.71711e-008,1.2587
7.72135e-008,1.2571
7.72559e-008,1.2584
7.72984e-008,1.2605
7.73408e-008,1.2642
7.73832e-008,1.2691
7.74256e-008,1.2702
7.74681e-008,1.2678
7.75105e-008,1.2633
7.75529e-008,1.2586
7.75953e-008,1.2583
7.76378e-008,1.2618
7.76802e-008,1.2661
7.77226e-008,1.2645
7.77650e-008,1.1579
7.78074e-008,0.9134
7.78499e-008,0.7180
7.78923e-008,0.5134
7.79347e-008,0.3729
7.79771e-008,0.3096
7.80196e-008,0.2727
7.80620e-008,0.2647
7.81044e-008,0.2667
7.81468e-008,0.2639
7.81893e-008,0.2810
7.82317e-008,0.3016
7.82741e-008,0.2972
7.83166e-008,0.2961
7.83590e-008,0.2775
7.84014e-008,0.2462
7.84438e-008,0.2361
7.84863e-008,0.2531
7.85287e-008,0.2776
7.85711e-008,0.2980
7.86135e-008,0.2998
7.86560e-008,0.2739
7.86984e-008,0.3038
7.87408e-008,0.4769
7.87832e-008,0.6698
7.88257e-008,0.9167
7.88681e-008,1.0723
7.89105e-008,1.1502
7.89529e-008,1.1928
7.89953e-008,1.2022
7.90378e-008,1.2053
7.90802e-008,1.2164
7.91226e-008,1.2041
7.91650e-008,1.1828
7.92075e-008,1.1769
7.92499e-008,1.1692
7.92923e-008,1.1848
7.93347e-008,1.2162
7.93772e-008,1.2373
7.94196e-008,1.2358
7.94620e-008,1.2125
7.95045e-008,1.1813
7.95469e-008,1.1683
7.95893e-008,1.1848
7.96317e-008,1.2210
7.96742e-008,1.2575
7.97166e-008,1.2740
7.97590e-008,1.2675
7.98014e-008,1.2562
7.98439e-008,1.2500
7.98863e-008,1.2488
7.99287e-008,1.2551
7.99711e-008,1.2597
8.00135e-008,1.2581
8.00560e-008,1.2576
8.00984e-008,1.2591
8.01408e-008,1.2625
8.01832e-008,1.2686
8.02257e-008,1.2716
8.02681e-008,1.2701
8.03105e-008,1.2654
8.03529e-008,1.2586
8.03954e-008,1.2561
8.04378e-008,1.2596
8.04802e-008,1.2648
8.05227e-008,1.2695
8.05651e-008,1.2176
8.06075e-008,0.9844
8.06499e-008,0.7748
8.06924e-008,0.5654
8.07348e-008,0.4060
8.07772e-008,0.3213
8.08196e-008,0.2833
8.08621e-008,0.2623
8.09045e-008,0.2688
8.09469e-008,0.2625
8.09893e-008,0.2734
8.10318e-008,0.2982
8.10742e-008,0.2993
8.11166e-008,0.2969
8.11590e-008,0.2854
8.12014e-008,0.2545
8.12439e-008,0.2350
8.12863e-008,0.2466
8.13287e-008,0.2702
8.13711e-008,0.2936
8.14136e-008,0.3022
8.14560e-008,0.2838
8.14984e-008,0.2478
8.15408e-008,0.2180
8.15833e-008,0.2047
8.16257e-008,0.2093
8.16681e-008,0.2185
8.17106e-008,0.2219
8.17530e-008,0.2249
8.17954e-008,0.2234
8.18378e-008,0.2190
8.18803e-008,0.2210
8.19227e-008,0.2221
8.19651e-008,0.2180
8.20075e-008,0.2151
8.20500e-008,0.2110
8.20924e-008,0.2077
8.21348e-008,0.2101
8.21772e-008,0.2149
8.22196e-008,0.2201
8.22621e-008,0.2222
8.23045e-008,0.2184
8.23469e-008,0.2137
8.23893e-008,0.2105
8.24318e-008,0.2204
8.24742e-008,0.3690
8.25166e-008,0.5585
8.25590e-008,0.7802
8.26015e-008,0.9679
8.26439e-008,1.0859
8.26863e-008,1.1491
8.27288e-008,1.1853
8.27712e-008,1.1926
8.28136e-008,1.2084
8.28560e-008,1.2050
8.28985e-008,1.1895
8.29409e-008,1.1817
8.29833e-008,1.1776
8.30257e-008,1.1834
8.30682e-008,1.2069
8.31106e-008,1.2292
8.31530e-008,1.2329
8.31954e-008,1.2197
8.32379e-008,1.1950
8.32803e-008,1.1774
8.33227e-008,1.1814
8.33651e-008,1.1812
8.34075e-008,1.0039
8.34500e-008,0.7837
8.34924e-008,0.5790
8.35348e-008,0.4011
8.35772e-008,0.3059
8.36197e-008,0.2713
8.36621e-008,0.2509
8.37045e-008,0.2652
8.37469e-008,0.2596
8.37894e-008,0.2653
8.38318e-008,0.2916
8.38742e-008,0.3016
8.39167e-008,0.3002
8.39591e-008,0.2964
8.40015e-008,0.2662
8.40439e-008,0.2376
8.40864e-008,0.2393
8.41288e-008,0.2607
8.41712e-008,0.2891
8.42136e-008,0.3052
8.42561e-008,0.2942
8.42985e-008,0.2584
8.43409e-008,0.2220
8.43833e-008,0.2016
8.44257e-008,0.2038
8.44682e-008,0.2159
8.45106e-008,0.2223
8.45530e-008,0.2257
8.45954e-008,0.2251
8.46379e-008,0.2193
8.46803e-008,0.2194
8.47227e-008,0.2221
8.47651e-008,0.2193
8.48076e-008,0.2164
8.48500e-008,0.2124
8.48924e-008,0.2076
8.49349e-008,0.2084
8.49773e-008,0.2129
8.50197e-008,0.2188
8.50621e-008,0.2230
8.51046e-008,0.2204
8.51470e-008,0.2151
8.51894e-008,0.2109
8.52318e-008,0.2088
8.52743e-008,0.3147
8.53167e-008,0.5063
8.53591e-008,0.7083
8.54015e-008,0.9219
8.54440e-008,1.0586
8.54864e-008,1.1327
8.55288e-008,1.1783
8.55712e-008,1.1897
8.56136e-008,1.2054
8.56561e-008,1.2078
8.56985e-008,1.1946
8.57409e-008,1.1823
8.57833e-008,1.1794
8.58258e-008,1.1790
8.58682e-008,1.1994
8.59106e-008,1.2243
8.59530e-008,1.2341
8.59955e-008,1.2252
8.60379e-008,1.2023
8.60803e-008,1.1808
8.61228e-008,1.1774
8.61652e-008,1.1867
8.62076e-008,1.0706
8.62500e-008,0.8386
8.62925e-008,0.6446
8.63349e-008,0.4444
8.63773e-008,0.3252
8.64197e-008,0.2810
8.64622e-008,0.2538
8.65046e-008,0.2612
8.65470e-008,0.2623
8.65894e-008,0.2609
8.66319e-008,0.2833
8.66743e-008,0.3020
8.67167e-008,0.2993
8.67591e-008,0.3005
8.68015e-008,0.2767
8.68440e-008,0.2435
8.68864e-008,0.2358
8.69288e-008,0.2533
8.69712e-008,0.2810
8.70137e-008,0.3029
8.70561e-008,0.3008
8.70985e-008,0.2701
8.71409e-008,0.2317
8.71834e-008,0.2052
8.72258e-008,0.2012
8.72682e-008,0.2125
8.73107e-008,0.2211
8.73531e-008,0.2248
8.73955e-008,0.2262
8.74379e-008,0.2208
8.74804e-008,0.2186
8.75228e-008,0.2218
8.75652e-008,0.2204
8.76076e-008,0.2171
8.76501e-008,0.2139
8.76925e-008,0.2087
8.77349e-008,0.2076
8.77773e-008,0.2114
8.78197e-008,0.2170
8.78622e-008,0.2224
8.79046e-008,0.2218
8.79470e-008,0.2166
8.79894e-008,0.2121
8.80319e-008,0.2090
8.80743e-008,0.2107
8.81167e-008,0.2165
8.81591e-008,0.2198
8.82016e-008,0.2197
8.82440e-008,0.2183
8.82864e-008,0.2162
8.83289e-008,0.2154
8.83713e-008,0.2161
8.84137e-008,0.2170
8.84561e-008,0.2172
8.84986e-008,0.2165
8.85410e-008,0.2156
8.85834e-008,0.2157
8.86258e-008,0.2164
8.86683e-008,0.2172
8.87107e-008,0.2181
8.87531e-008,0.2180
8.87955e-008,0.2168
8.88380e-008,0.2158
8.88804e-008,0.2154
8.89228e-008,0.2158
8.89652e-008,0.2169
8.90076e-008,0.2177
8.90501e-008,0.2176
8.90925e-008,0.2168
8.91349e-008,0.2162
8.91773e-008,0.2160
8.92198e-008,0.2164
8.92622e-008,0.2168
8.93046e-008,0.2169
8.93470e-008,0.2168
8.93895e-008,0.2165
8.94319e-008,0.2164
8.94743e-008,0.2166
8.95168e-008,0.2168
8.95592e-008,0.2169
8.96016e-008,0.2169
8.96440e-008,0.2166
8.96865e-008,0.2164
8.97289e-008,0.2164
8.97713e-008,0.2165
8.98137e-008,0.2168
8.98562e-008,0.2169
8.98986e-008,0.2169
8.99410e-008,0.2485
8.99834e-008,0.4132
9.00258e-008,0.5944
9.00683e-008,0.8278
9.01107e-008,0.9992
9.01531e-008,1.1038
9.01955e-008,1.1610
9.02380e-008,1.1890
9.02804e-008,1.1962
9.03228e-008,1.2091
9.03652e-008,1.2029
9.04077e-008,1.1876
9.04501e-008,1.1826
9.04925e-008,1.1770
9.05350e-008,1.1872
9.05774e-008,1.2114
9.06198e-008,1.2307
9.06622e-008,1.2314
9.07047e-008,1.2160
9.07471e-008,1.1913
