.HEADER
..NAMES
Time,V U1.J24
4.56069e-008,1.0447
4.56493e-008,1.1135
4.56917e-008,1.1517
4.57342e-008,1.1725
4.57766e-008,1.1878
4.58190e-008,1.1949
4.58614e-008,1.1973
4.59038e-008,1.2029
4.59463e-008,1.2143
4.59887e-008,1.2236
4.60311e-008,1.2097
4.60735e-008,1.1922
4.61160e-008,1.1739
4.61584e-008,1.1698
4.62008e-008,1.2017
4.62433e-008,1.2338
4.62857e-008,1.2560
4.63281e-008,1.2332
4.63705e-008,1.0055
4.64129e-008,0.7710
4.64554e-008,0.5906
4.64978e-008,0.4422
4.65402e-008,0.3584
4.65826e-008,0.3153
4.66251e-008,0.2891
4.66675e-008,0.2831
4.67099e-008,0.2784
4.67524e-008,0.2749
4.67948e-008,0.2722
4.68372e-008,0.2663
4.68796e-008,0.2510
4.69221e-008,0.2455
4.69645e-008,0.2818
4.70069e-008,0.3089
4.70493e-008,0.3139
4.70917e-008,0.3028
4.71342e-008,0.2500
4.71766e-008,0.2146
4.72190e-008,0.2115
4.72615e-008,0.2142
4.73039e-008,0.3706
4.73463e-008,0.5746
4.73887e-008,0.7663
4.74312e-008,0.9467
4.74736e-008,1.0512
4.75160e-008,1.1129
4.75584e-008,1.1545
4.76008e-008,1.1707
4.76433e-008,1.1840
4.76857e-008,1.1925
4.77281e-008,1.2016
4.77705e-008,1.2067
4.78130e-008,1.2142
4.78554e-008,1.2232
4.78978e-008,1.1997
4.79403e-008,1.1804
4.79827e-008,1.1732
4.80251e-008,1.1698
4.80675e-008,1.2065
4.81099e-008,1.2405
4.81524e-008,1.2548
4.81948e-008,1.2649
4.82372e-008,1.2545
4.82796e-008,1.2485
4.83221e-008,1.2515
4.83645e-008,1.2520
4.84069e-008,1.2566
4.84494e-008,1.2604
4.84918e-008,1.2611
4.85342e-008,1.2618
4.85766e-008,1.2640
4.86191e-008,1.2647
4.86615e-008,1.2610
4.87039e-008,1.2604
4.87463e-008,1.2618
4.87887e-008,1.2631
4.88312e-008,1.2696
4.88736e-008,1.2708
4.89160e-008,1.2662
4.89585e-008,1.2633
4.90009e-008,1.2590
4.90433e-008,1.2592
4.90857e-008,1.2628
4.91282e-008,1.2633
4.91706e-008,1.2642
4.92130e-008,1.2643
4.92554e-008,1.2629
4.92978e-008,1.2628
4.93403e-008,1.2634
4.93827e-008,1.2631
4.94251e-008,1.2627
4.94676e-008,1.2628
4.95100e-008,1.2631
4.95524e-008,1.2633
4.95948e-008,1.2642
4.96373e-008,1.2637
4.96797e-008,1.2625
4.97221e-008,1.2623
4.97645e-008,1.2622
4.98069e-008,1.2631
4.98494e-008,1.2641
4.98918e-008,1.2636
4.99342e-008,1.2634
4.99766e-008,1.2631
5.00191e-008,1.2627
5.00615e-008,1.2569
5.01039e-008,1.1458
5.01464e-008,0.9118
5.01888e-008,0.7336
5.02312e-008,0.5496
5.02736e-008,0.4130
5.03160e-008,0.3458
5.03585e-008,0.3042
5.04009e-008,0.2908
5.04433e-008,0.2811
5.04857e-008,0.2748
5.05282e-008,0.2730
5.05706e-008,0.2714
5.06130e-008,0.2637
5.06555e-008,0.2479
5.06979e-008,0.2590
5.07403e-008,0.2889
5.07827e-008,0.3002
5.08252e-008,0.3083
5.08676e-008,0.2839
5.09100e-008,0.2383
5.09524e-008,0.2209
5.09948e-008,0.2106
5.10373e-008,0.2881
5.10797e-008,0.4974
5.11221e-008,0.6816
5.11646e-008,0.8916
5.12070e-008,1.0233
5.12494e-008,1.0918
5.12918e-008,1.1415
5.13343e-008,1.1642
5.13767e-008,1.1820
5.14191e-008,1.1897
5.14615e-008,1.1968
5.15039e-008,1.2032
5.15464e-008,1.2091
5.15888e-008,1.2237
5.16312e-008,1.2146
5.16736e-008,1.1863
5.17161e-008,1.1753
5.17585e-008,1.1646
5.18009e-008,1.1862
5.18434e-008,1.2306
5.18858e-008,1.2512
5.19282e-008,1.2606
5.19706e-008,1.1545
5.20130e-008,0.8872
5.20555e-008,0.7000
5.20979e-008,0.5231
5.21403e-008,0.3994
5.21827e-008,0.3408
5.22252e-008,0.3024
5.22676e-008,0.2873
5.23100e-008,0.2806
5.23525e-008,0.2770
5.23949e-008,0.2730
5.24373e-008,0.2683
5.24797e-008,0.2616
5.25222e-008,0.2454
5.25646e-008,0.2591
5.26070e-008,0.2994
5.26494e-008,0.3099
5.26918e-008,0.3114
5.27343e-008,0.2822
5.27767e-008,0.2287
5.28191e-008,0.2138
5.28616e-008,0.2111
5.29040e-008,0.2137
5.29464e-008,0.2247
5.29888e-008,0.2242
5.30313e-008,0.2227
5.30737e-008,0.2230
5.31161e-008,0.2182
5.31585e-008,0.2166
5.32009e-008,0.2175
5.32434e-008,0.2150
5.32858e-008,0.2124
5.33282e-008,0.2161
5.33707e-008,0.2211
5.34131e-008,0.2191
5.34555e-008,0.2169
5.34979e-008,0.2109
5.35404e-008,0.2050
5.35828e-008,0.2114
5.36252e-008,0.2175
5.36676e-008,0.2195
5.37100e-008,0.2208
5.37525e-008,0.2172
5.37949e-008,0.2156
5.38373e-008,0.2392
5.38797e-008,0.3935
5.39222e-008,0.5698
5.39646e-008,0.7849
5.40070e-008,0.9502
5.40495e-008,1.0543
5.40919e-008,1.1196
5.41343e-008,1.1538
5.41767e-008,1.1751
5.42192e-008,1.1886
5.42616e-008,1.1949
5.43040e-008,1.1976
5.43464e-008,1.2043
5.43888e-008,1.2165
5.44313e-008,1.2229
5.44737e-008,1.2069
5.45161e-008,1.1897
5.45586e-008,1.1717
5.46010e-008,1.1723
5.46434e-008,1.2064
5.46858e-008,1.2367
5.47283e-008,1.2582
5.47707e-008,1.2645
5.48131e-008,1.2548
5.48555e-008,1.2509
5.48979e-008,1.2503
5.49404e-008,1.2521
5.49828e-008,1.2579
5.50252e-008,1.2597
5.50677e-008,1.2601
5.51101e-008,1.2621
5.51525e-008,1.2643
5.51949e-008,1.2647
5.52374e-008,1.2622
5.52798e-008,1.2607
5.53222e-008,1.2601
5.53646e-008,1.2629
5.54070e-008,1.2693
5.54495e-008,1.2702
5.54919e-008,1.2674
5.55343e-008,1.2631
5.55767e-008,1.2588
5.56192e-008,1.2597
5.56616e-008,1.2620
5.57040e-008,1.2633
5.57465e-008,1.2647
5.57889e-008,1.2638
5.58313e-008,1.2628
5.58737e-008,1.2630
5.59161e-008,1.2632
5.59586e-008,1.2631
5.60010e-008,1.2629
5.60434e-008,1.2626
5.60858e-008,1.2627
5.61283e-008,1.2634
5.61707e-008,1.2642
5.62131e-008,1.2637
5.62556e-008,1.2627
5.62980e-008,1.2621
5.63404e-008,1.2620
5.63828e-008,1.2632
5.64253e-008,1.2638
5.64677e-008,1.2637
5.65101e-008,1.2635
5.65525e-008,1.2629
5.65949e-008,1.2627
5.66374e-008,1.2630
5.66798e-008,1.2632
5.67222e-008,1.2631
5.67647e-008,1.2631
5.68071e-008,1.2630
5.68495e-008,1.2630
5.68919e-008,1.2632
5.69344e-008,1.2633
5.69768e-008,1.2631
5.70192e-008,1.2629
5.70616e-008,1.2628
5.71040e-008,1.2630
5.71465e-008,1.2633
5.71889e-008,1.2633
5.72313e-008,1.2631
5.72738e-008,1.2630
5.73162e-008,1.2629
5.73586e-008,1.2629
5.74010e-008,1.2631
5.74435e-008,1.2631
5.74859e-008,1.2630
5.75283e-008,1.2630
5.75707e-008,1.2630
5.76131e-008,1.2630
5.76556e-008,1.2630
5.76980e-008,1.2630
5.77404e-008,1.2630
5.77828e-008,1.2630
5.78253e-008,1.2630
5.78677e-008,1.2630
5.79101e-008,1.2631
5.79526e-008,1.2630
5.79950e-008,1.2630
5.80374e-008,1.2629
5.80798e-008,1.2630
5.81223e-008,1.2630
5.81647e-008,1.2630
5.82071e-008,1.2630
5.82495e-008,1.2630
5.82919e-008,1.2630
5.83344e-008,1.2630
5.83768e-008,1.2630
5.84192e-008,1.2630
5.84617e-008,1.2630
5.85041e-008,1.2630
5.85465e-008,1.2629
5.85889e-008,1.2629
5.86314e-008,1.2630
5.86738e-008,1.2630
5.87162e-008,1.2629
5.87586e-008,1.2629
5.88010e-008,1.2629
5.88435e-008,1.2629
5.88859e-008,1.2629
5.89283e-008,1.2629
5.89708e-008,1.2629
5.90132e-008,1.2629
5.90556e-008,1.2629
5.90980e-008,1.2629
5.91405e-008,1.2629
5.91829e-008,1.2629
5.92253e-008,1.2629
5.92677e-008,1.2629
5.93101e-008,1.2629
5.93526e-008,1.2629
5.93950e-008,1.2629
5.94374e-008,1.2629
5.94798e-008,1.2629
5.95223e-008,1.2629
5.95647e-008,1.2629
5.96071e-008,1.2629
5.96496e-008,1.2629
5.96920e-008,1.2629
5.97344e-008,1.2629
5.97768e-008,1.2629
5.98192e-008,1.2629
5.98617e-008,1.2629
5.99041e-008,1.2629
5.99465e-008,1.2629
5.99889e-008,1.2629
6.00314e-008,1.2629
6.00738e-008,1.2629
6.01162e-008,1.2629
6.01586e-008,1.2629
6.02011e-008,1.2629
6.02435e-008,1.2629
6.02859e-008,1.2629
6.03283e-008,1.2629
6.03708e-008,1.2629
6.04132e-008,1.2629
6.04556e-008,1.2629
6.04981e-008,1.2629
6.05405e-008,1.2629
6.05829e-008,1.2629
6.06253e-008,1.2629
6.06678e-008,1.2628
6.07102e-008,1.2628
6.07526e-008,1.2628
6.07950e-008,1.2628
6.08375e-008,1.2628
6.08799e-008,1.2628
6.09223e-008,1.2628
6.09647e-008,1.2628
6.10071e-008,1.2628
6.10496e-008,1.2628
6.10920e-008,1.2628
6.11344e-008,1.2628
6.11768e-008,1.2628
6.12193e-008,1.2628
6.12617e-008,1.2628
6.13041e-008,1.2605
6.13465e-008,1.1801
6.13890e-008,0.9491
6.14314e-008,0.7652
6.14738e-008,0.5771
6.15163e-008,0.4313
6.15587e-008,0.3542
6.16011e-008,0.3095
6.16435e-008,0.2919
6.16860e-008,0.2823
6.17284e-008,0.2757
6.17708e-008,0.2729
6.18132e-008,0.2716
6.18557e-008,0.2653
6.18981e-008,0.2495
6.19405e-008,0.2542
6.19829e-008,0.2846
6.20254e-008,0.2985
6.20678e-008,0.3076
6.21102e-008,0.2909
6.21526e-008,0.2443
6.21950e-008,0.2221
6.22375e-008,0.2120
6.22799e-008,0.2097
6.23223e-008,0.2198
6.23647e-008,0.2233
6.24072e-008,0.2237
6.24496e-008,0.2236
6.24920e-008,0.2184
6.25344e-008,0.2166
6.25769e-008,0.2177
6.26193e-008,0.2154
6.26617e-008,0.2127
6.27042e-008,0.2148
6.27466e-008,0.2189
6.27890e-008,0.2187
6.28314e-008,0.2179
6.28739e-008,0.2132
6.29163e-008,0.2067
6.29587e-008,0.2100
6.30011e-008,0.2150
6.30436e-008,0.2177
6.30860e-008,0.2201
6.31284e-008,0.2182
6.31708e-008,0.2164
6.32132e-008,0.2408
6.32557e-008,0.3966
6.32981e-008,0.5723
6.33405e-008,0.7885
6.33829e-008,0.9529
6.34254e-008,1.0556
6.34678e-008,1.1200
6.35102e-008,1.1536
6.35526e-008,1.1753
6.35951e-008,1.1888
6.36375e-008,1.1951
6.36799e-008,1.1975
6.37224e-008,1.2036
6.37648e-008,1.2161
6.38072e-008,1.2225
6.38496e-008,1.2066
6.38921e-008,1.1897
6.39345e-008,1.1711
6.39769e-008,1.1721
6.40193e-008,1.2066
6.40618e-008,1.2368
6.41042e-008,1.2584
6.41466e-008,1.2643
6.41890e-008,1.2544
6.42315e-008,1.2505
6.42739e-008,1.2501
6.43163e-008,1.2520
6.43587e-008,1.2578
6.44011e-008,1.2596
6.44436e-008,1.2599
6.44860e-008,1.2618
6.45284e-008,1.2641
6.45708e-008,1.2645
6.46133e-008,1.2620
6.46557e-008,1.2606
6.46981e-008,1.2598
6.47405e-008,1.2627
6.47830e-008,1.2692
6.48254e-008,1.2700
6.48678e-008,1.2672
6.49103e-008,1.2629
6.49527e-008,1.2585
6.49951e-008,1.2596
6.50375e-008,1.2618
6.50800e-008,1.2632
6.51224e-008,1.2645
6.51648e-008,1.2636
6.52072e-008,1.2625
6.52497e-008,1.2628
6.52921e-008,1.2631
6.53345e-008,1.2630
6.53769e-008,1.2627
6.54193e-008,1.2625
6.54618e-008,1.2625
6.55042e-008,1.2632
6.55466e-008,1.2641
6.55890e-008,1.2635
6.56315e-008,1.2625
6.56739e-008,1.2619
6.57163e-008,1.2619
6.57587e-008,1.2630
6.58012e-008,1.2637
6.58436e-008,1.2635
6.58860e-008,1.2633
6.59284e-008,1.2627
6.59709e-008,1.2625
6.60133e-008,1.2469
6.60557e-008,1.0697
6.60982e-008,0.8482
6.61406e-008,0.6672
6.61830e-008,0.4977
6.62254e-008,0.3844
6.62679e-008,0.3284
6.63103e-008,0.2965
6.63527e-008,0.2872
6.63951e-008,0.2791
6.64376e-008,0.2732
6.64800e-008,0.2725
6.65224e-008,0.2696
6.65648e-008,0.2580
6.66072e-008,0.2470
6.66497e-008,0.2695
6.66921e-008,0.2941
6.67345e-008,0.3034
6.67769e-008,0.3052
6.68194e-008,0.2673
6.68618e-008,0.2289
6.69042e-008,0.2175
6.69466e-008,0.2091
6.69891e-008,0.3518
6.70315e-008,0.5624
6.70739e-008,0.7567
6.71164e-008,0.9425
6.71588e-008,1.0499
6.72012e-008,1.1106
6.72436e-008,1.1532
6.72861e-008,1.1702
6.73285e-008,1.1846
6.73709e-008,1.1918
6.74133e-008,1.1991
6.74558e-008,1.2046
6.74982e-008,1.2131
6.75406e-008,1.2254
6.75830e-008,1.2044
6.76255e-008,1.1809
6.76679e-008,1.1712
6.77103e-008,1.1659
6.77527e-008,1.2018
6.77951e-008,1.2401
6.78376e-008,1.2557
6.78800e-008,1.2655
6.79224e-008,1.2547
6.79648e-008,1.2474
6.80073e-008,1.2506
6.80497e-008,1.2517
6.80921e-008,1.2562
6.81345e-008,1.2600
6.81770e-008,1.2605
6.82194e-008,1.2612
6.82618e-008,1.2637
6.83043e-008,1.2650
6.83467e-008,1.2613
6.83891e-008,1.2596
6.84315e-008,1.2608
6.84740e-008,1.2623
6.85164e-008,1.2691
6.85588e-008,1.2714
6.86012e-008,1.2665
6.86437e-008,1.2630
6.86861e-008,1.2585
6.87285e-008,1.2585
6.87709e-008,1.2624
6.88133e-008,1.2633
6.88558e-008,1.2640
6.88982e-008,1.2640
6.89406e-008,1.2625
6.89830e-008,1.2625
6.90255e-008,1.2631
6.90679e-008,1.2630
6.91103e-008,1.2624
6.91527e-008,1.2624
6.91952e-008,1.2627
6.92376e-008,1.2630
6.92800e-008,1.2640
6.93225e-008,1.2636
6.93649e-008,1.2622
6.94073e-008,1.2619
6.94497e-008,1.2618
6.94922e-008,1.2627
6.95346e-008,1.2639
6.95770e-008,1.2635
6.96194e-008,1.2631
6.96619e-008,1.2628
6.97043e-008,1.2624
6.97467e-008,1.2579
6.97891e-008,1.1564
6.98316e-008,0.9227
6.98740e-008,0.7433
6.99164e-008,0.5577
6.99588e-008,0.4180
7.00012e-008,0.3483
7.00437e-008,0.3057
7.00861e-008,0.2910
7.01285e-008,0.2812
7.01709e-008,0.2748
7.02134e-008,0.2728
7.02558e-008,0.2714
7.02982e-008,0.2642
7.03406e-008,0.2482
7.03831e-008,0.2572
7.04255e-008,0.2875
7.04679e-008,0.2994
7.05104e-008,0.3080
7.05528e-008,0.2861
7.05952e-008,0.2398
7.06376e-008,0.2211
7.06801e-008,0.2108
7.07225e-008,0.2107
7.07649e-008,0.2208
7.08073e-008,0.2233
7.08498e-008,0.2240
7.08922e-008,0.2231
7.09346e-008,0.2179
7.09770e-008,0.2168
7.10194e-008,0.2178
7.10619e-008,0.2150
7.11043e-008,0.2126
7.11467e-008,0.2154
7.11891e-008,0.2191
7.12316e-008,0.2186
7.12740e-008,0.2177
7.13164e-008,0.2123
7.13588e-008,0.2066
7.14013e-008,0.2108
7.14437e-008,0.2154
7.14861e-008,0.2181
7.15286e-008,0.2202
7.15710e-008,0.2178
7.16134e-008,0.2164
7.16558e-008,0.2550
7.16983e-008,0.4186
7.17407e-008,0.5929
7.17831e-008,0.8122
7.18255e-008,0.9688
7.18680e-008,1.0646
7.19104e-008,1.1256
7.19528e-008,1.1556
7.19952e-008,1.1778
7.20377e-008,1.1901
7.20801e-008,1.1954
7.21225e-008,1.1979
7.21649e-008,1.2045
7.22073e-008,1.2180
7.22498e-008,1.2216
7.22922e-008,1.2043
7.23346e-008,1.1877
7.23770e-008,1.1693
7.24195e-008,1.1750
7.24619e-008,1.2110
7.25043e-008,1.2396
7.25467e-008,1.2605
7.25892e-008,1.2634
7.26316e-008,1.2535
7.26740e-008,1.2504
7.27165e-008,1.2500
7.27589e-008,1.2527
7.28013e-008,1.2583
7.28437e-008,1.2596
7.28862e-008,1.2600
7.29286e-008,1.2621
7.29710e-008,1.2643
7.30134e-008,1.2644
7.30559e-008,1.2618
7.30983e-008,1.2604
7.31407e-008,1.2598
7.31831e-008,1.2634
7.32256e-008,1.2697
7.32680e-008,1.2698
7.33104e-008,1.2668
7.33528e-008,1.2622
7.33952e-008,1.2583
7.34377e-008,1.2599
7.34801e-008,1.2620
7.35225e-008,1.2634
7.35649e-008,1.2645
7.36074e-008,1.2634
7.36498e-008,1.2625
7.36922e-008,1.2629
7.37346e-008,1.2631
7.37771e-008,1.2630
7.38195e-008,1.2627
7.38619e-008,1.2624
7.39044e-008,1.2625
7.39468e-008,1.2633
7.39892e-008,1.2641
7.40316e-008,1.2634
7.40741e-008,1.2624
7.41165e-008,1.2618
7.41589e-008,1.2619
7.42013e-008,1.2631
7.42438e-008,1.2637
7.42862e-008,1.2635
7.43286e-008,1.2633
7.43710e-008,1.2627
7.44134e-008,1.2625
7.44559e-008,1.2386
7.44983e-008,1.0397
7.45407e-008,0.8280
7.45831e-008,0.6439
7.46256e-008,0.4805
7.46680e-008,0.3758
7.47104e-008,0.3232
7.47528e-008,0.2951
7.47953e-008,0.2859
7.48377e-008,0.2783
7.48801e-008,0.2730
7.49226e-008,0.2724
7.49650e-008,0.2689
7.50074e-008,0.2559
7.50498e-008,0.2478
7.50923e-008,0.2734
7.51347e-008,0.2953
7.51771e-008,0.3047
7.52195e-008,0.3029
7.52620e-008,0.2613
7.53044e-008,0.2267
7.53468e-008,0.2162
7.53892e-008,0.2084
7.54317e-008,0.2161
7.54741e-008,0.2232
7.55165e-008,0.2232
7.55589e-008,0.2246
7.56013e-008,0.2204
7.56438e-008,0.2167
7.56862e-008,0.2176
7.57286e-008,0.2168
7.57710e-008,0.2134
7.58135e-008,0.2134
7.58559e-008,0.2178
7.58983e-008,0.2191
7.59407e-008,0.2182
7.59832e-008,0.2159
7.60256e-008,0.2084
7.60680e-008,0.2078
7.61105e-008,0.2137
7.61529e-008,0.2166
7.61953e-008,0.2196
7.62377e-008,0.2193
7.62802e-008,0.2167
7.63226e-008,0.2168
7.63650e-008,0.3289
7.64074e-008,0.5099
7.64499e-008,0.7052
7.64923e-008,0.8988
7.65347e-008,1.0239
7.65771e-008,1.0996
7.66195e-008,1.1462
7.66620e-008,1.1663
7.67044e-008,1.1852
7.67468e-008,1.1936
7.67892e-008,1.1964
7.68317e-008,1.2009
7.68741e-008,1.2104
7.69165e-008,1.2234
7.69589e-008,1.2139
7.70014e-008,1.1954
7.70438e-008,1.1780
7.70862e-008,1.1667
7.71287e-008,1.1925
7.71711e-008,1.2275
7.72135e-008,1.2508
7.72559e-008,1.2469
7.72984e-008,1.0679
7.73408e-008,0.8118
7.73832e-008,0.6328
7.74256e-008,0.4697
7.74681e-008,0.3703
7.75105e-008,0.3247
7.75529e-008,0.2918
7.75953e-008,0.2846
7.76378e-008,0.2787
7.76802e-008,0.2752
7.77226e-008,0.2729
7.77650e-008,0.2678
7.78074e-008,0.2552
7.78499e-008,0.2426
7.78923e-008,0.2714
7.79347e-008,0.3059
7.79771e-008,0.3126
7.80196e-008,0.3089
7.80620e-008,0.2631
7.81044e-008,0.2180
7.81468e-008,0.2118
7.81893e-008,0.2090
7.82317e-008,0.2182
7.82741e-008,0.2262
7.83166e-008,0.2230
7.83590e-008,0.2235
7.84014e-008,0.2211
7.84438e-008,0.2169
7.84863e-008,0.2173
7.85287e-008,0.2171
7.85711e-008,0.2134
7.86135e-008,0.2125
7.86560e-008,0.2181
7.86984e-008,0.2211
7.87408e-008,0.2187
7.87832e-008,0.2157
7.88257e-008,0.2076
7.88681e-008,0.2057
7.89105e-008,0.2139
7.89529e-008,0.2182
7.89953e-008,0.2206
7.90378e-008,0.2200
7.90802e-008,0.2160
7.91226e-008,0.2158
7.91650e-008,0.2157
7.92075e-008,0.2150
7.92499e-008,0.2165
7.92923e-008,0.2168
7.93347e-008,0.2157
7.93772e-008,0.2160
7.94196e-008,0.2170
7.94620e-008,0.2170
7.95045e-008,0.2165
7.95469e-008,0.2159
7.95893e-008,0.2147
7.96317e-008,0.2154
7.96742e-008,0.2175
7.97166e-008,0.2178
7.97590e-008,0.2172
7.98014e-008,0.2161
7.98439e-008,0.2151
7.98863e-008,0.2159
7.99287e-008,0.2164
7.99711e-008,0.2163
8.00135e-008,0.2167
8.00560e-008,0.2165
8.00984e-008,0.2730
8.01408e-008,0.4437
8.01832e-008,0.6176
8.02257e-008,0.8342
8.02681e-008,0.9841
8.03105e-008,1.0735
8.03529e-008,1.1307
8.03954e-008,1.1573
8.04378e-008,1.1802
8.04802e-008,1.1914
8.05227e-008,1.1968
8.05651e-008,1.1996
8.06075e-008,1.2052
8.06499e-008,1.2190
8.06924e-008,1.2194
8.07348e-008,1.2019
8.07772e-008,1.1866
8.08196e-008,1.1687
8.08621e-008,1.1793
8.09045e-008,1.2158
8.09469e-008,1.2421
8.09893e-008,1.2620
8.10318e-008,1.2626
8.10742e-008,1.2530
8.11166e-008,1.2505
8.11590e-008,1.2503
8.12014e-008,1.2537
8.12439e-008,1.2589
8.12863e-008,1.2600
8.13287e-008,1.2603
8.13711e-008,1.2623
8.14136e-008,1.2645
8.14560e-008,1.2642
8.14984e-008,1.2618
8.15408e-008,1.2608
8.15833e-008,1.2601
8.16257e-008,1.2643
8.16681e-008,1.2702
8.17106e-008,1.2694
8.17530e-008,1.2665
8.17954e-008,1.2618
8.18378e-008,1.2585
8.18803e-008,1.2604
8.19227e-008,1.2623
8.19651e-008,1.2637
8.20075e-008,1.2647
8.20500e-008,1.2634
8.20924e-008,1.2627
8.21348e-008,1.2630
8.21772e-008,1.2632
8.22196e-008,1.2631
8.22621e-008,1.2628
8.23045e-008,1.2626
8.23469e-008,1.2626
8.23893e-008,1.2636
8.24318e-008,1.2642
8.24742e-008,1.2634
8.25166e-008,1.2625
8.25590e-008,1.2620
8.26015e-008,1.2622
8.26439e-008,1.2634
8.26863e-008,1.2638
8.27288e-008,1.2636
8.27712e-008,1.2633
8.28136e-008,1.2627
8.28560e-008,1.2626
8.28985e-008,1.2245
8.29409e-008,1.0095
8.29833e-008,0.8083
8.30257e-008,0.6215
8.30682e-008,0.4640
8.31106e-008,0.3682
8.31530e-008,0.3188
8.31954e-008,0.2941
8.32379e-008,0.2847
8.32803e-008,0.2776
8.33227e-008,0.2730
8.33651e-008,0.2723
8.34075e-008,0.2682
8.34500e-008,0.2539
8.34924e-008,0.2494
8.35348e-008,0.2774
8.35772e-008,0.2965
8.36197e-008,0.3060
8.36621e-008,0.2999
8.37045e-008,0.2557
8.37469e-008,0.2251
8.37894e-008,0.2149
8.38318e-008,0.2087
8.38742e-008,0.2175
8.39167e-008,0.2235
8.39591e-008,0.2234
8.40015e-008,0.2245
8.40439e-008,0.2198
8.40864e-008,0.2167
8.41288e-008,0.2178
8.41712e-008,0.2165
8.42136e-008,0.2132
8.42561e-008,0.2139
8.42985e-008,0.2184
8.43409e-008,0.2191
8.43833e-008,0.2183
8.44257e-008,0.2152
8.44682e-008,0.2078
8.45106e-008,0.2085
8.45530e-008,0.2143
8.45954e-008,0.2170
8.46379e-008,0.2200
8.46803e-008,0.2191
8.47227e-008,0.2167
8.47651e-008,0.2165
8.48076e-008,0.2151
8.48500e-008,0.2151
8.48924e-008,0.2167
8.49349e-008,0.2164
8.49773e-008,0.2158
8.50197e-008,0.2163
8.50621e-008,0.2168
8.51046e-008,0.2167
8.51470e-008,0.2166
8.51894e-008,0.2159
8.52318e-008,0.2148
8.52743e-008,0.2159
8.53167e-008,0.2173
8.53591e-008,0.2173
8.54015e-008,0.2170
8.54440e-008,0.2160
8.54864e-008,0.2155
8.55288e-008,0.2160
8.55712e-008,0.2160
8.56136e-008,0.2163
8.56561e-008,0.2167
8.56985e-008,0.2164
8.57409e-008,0.2161
8.57833e-008,0.2163
8.58258e-008,0.2163
8.58682e-008,0.2163
8.59106e-008,0.2164
8.59530e-008,0.2162
8.59955e-008,0.2160
8.60379e-008,0.2164
8.60803e-008,0.2166
8.61228e-008,0.2165
8.61652e-008,0.2163
8.62076e-008,0.2161
8.62500e-008,0.2162
8.62925e-008,0.2164
8.63349e-008,0.2164
8.63773e-008,0.2164
8.64197e-008,0.2165
8.64622e-008,0.2163
8.65046e-008,0.2163
8.65470e-008,0.2164
8.65894e-008,0.2163
8.66319e-008,0.2164
8.66743e-008,0.2164
8.67167e-008,0.2163
8.67591e-008,0.2163
8.68015e-008,0.2164
8.68440e-008,0.2164
8.68864e-008,0.2164
8.69288e-008,0.2163
8.69712e-008,0.2163
8.70137e-008,0.2164
8.70561e-008,0.2164
8.70985e-008,0.2164
8.71409e-008,0.2164
8.71834e-008,0.2164
8.72258e-008,0.2164
8.72682e-008,0.2164
8.73107e-008,0.2164
8.73531e-008,0.2164
8.73955e-008,0.2164
8.74379e-008,0.2164
8.74804e-008,0.2164
8.75228e-008,0.2164
8.75652e-008,0.2164
8.76076e-008,0.3043
8.76501e-008,0.4829
8.76925e-008,0.6656
8.77349e-008,0.8714
8.77773e-008,1.0080
8.78197e-008,1.0885
8.78622e-008,1.1403
8.79046e-008,1.1619
8.79470e-008,1.1831
8.79894e-008,1.1930
8.80319e-008,1.1976
8.80743e-008,1.2010
8.81167e-008,1.2076
8.81591e-008,1.2214
8.82016e-008,1.2161
8.82440e-008,1.1984
8.82864e-008,1.1826
8.83289e-008,1.1674
8.83713e-008,1.1869
8.84137e-008,1.2229
8.84561e-008,1.2468
8.84986e-008,1.2539
8.85410e-008,1.1131
8.85834e-008,0.8489
8.86258e-008,0.6666
8.86683e-008,0.4937
8.87107e-008,0.3821
8.87531e-008,0.3326
8.87955e-008,0.2963
8.88380e-008,0.2860
8.88804e-008,0.2791
8.89228e-008,0.2756
8.89652e-008,0.2737
8.90076e-008,0.2694
8.90501e-008,0.2588
8.90925e-008,0.2428
8.91349e-008,0.2641
8.91773e-008,0.3025
8.92198e-008,0.3119
8.92622e-008,0.3123
8.93046e-008,0.2738
8.93470e-008,0.2229
8.93895e-008,0.2123
8.94319e-008,0.2093
8.94743e-008,0.2917
8.95168e-008,0.4996
8.95592e-008,0.6776
8.96016e-008,0.8857
8.96440e-008,1.0188
8.96865e-008,1.0892
8.97289e-008,1.1406
8.97713e-008,1.1634
8.98137e-008,1.1807
8.98562e-008,1.1889
8.98986e-008,1.1980
8.99410e-008,1.2051
8.99834e-008,1.2096
9.00258e-008,1.2224
9.00683e-008,1.2118
9.01107e-008,1.1848
9.01531e-008,1.1771
9.01955e-008,1.1675
9.02380e-008,1.1881
9.02804e-008,1.2304
9.03228e-008,1.2491
9.03652e-008,1.2594
9.04077e-008,1.1572
9.04501e-008,0.8910
9.04925e-008,0.7030
9.05350e-008,0.5252
9.05774e-008,0.4003
9.06198e-008,0.3412
9.06622e-008,0.3031
9.07047e-008,0.2878
9.07471e-008,0.2807
9.07895e-008,0.2768
9.08319e-008,0.2726
9.08744e-008,0.2685
9.09168e-008,0.2625
9.09592e-008,0.2462
9.10016e-008,0.2588
9.10441e-008,0.2986
9.10865e-008,0.3093
9.11289e-008,0.3116
9.11713e-008,0.2834
