.HEADER
..NAMES
Time,V U1.J25
4.56069e-008,0.3813
4.56493e-008,0.3132
4.56917e-008,0.2730
4.57342e-008,0.2634
4.57766e-008,0.2598
4.58190e-008,0.2613
4.58614e-008,0.2657
4.59038e-008,0.2588
4.59463e-008,0.2521
4.59887e-008,0.2410
4.60311e-008,0.2389
4.60735e-008,0.2756
4.61160e-008,0.2972
4.61584e-008,0.2996
4.62008e-008,0.2960
4.62433e-008,0.2623
4.62857e-008,0.2218
4.63281e-008,0.2081
4.63705e-008,0.2049
4.64129e-008,0.2084
4.64554e-008,0.2160
4.64978e-008,0.2192
4.65402e-008,0.2233
4.65826e-008,0.2246
4.66251e-008,0.2226
4.66675e-008,0.2206
4.67099e-008,0.2161
4.67524e-008,0.2138
4.67948e-008,0.2129
4.68372e-008,0.2128
4.68796e-008,0.2207
4.69221e-008,0.2224
4.69645e-008,0.2166
4.70069e-008,0.2143
4.70493e-008,0.2109
4.70917e-008,0.2082
4.71342e-008,0.2128
4.71766e-008,0.2175
4.72190e-008,0.2190
4.72615e-008,0.2192
4.73039e-008,0.2177
4.73463e-008,0.2172
4.73887e-008,0.2171
4.74312e-008,0.2162
4.74736e-008,0.2158
4.75160e-008,0.2152
4.75584e-008,0.2157
4.76008e-008,0.2165
4.76433e-008,0.2165
4.76857e-008,0.2179
4.77281e-008,0.2178
4.77705e-008,0.2156
4.78130e-008,0.2154
4.78554e-008,0.2160
4.78978e-008,0.2160
4.79403e-008,0.2171
4.79827e-008,0.2176
4.80251e-008,0.2170
4.80675e-008,0.2165
4.81099e-008,0.2160
4.81524e-008,0.2162
4.81948e-008,0.2165
4.82372e-008,0.2164
4.82796e-008,0.2163
4.83221e-008,0.2163
4.83645e-008,0.2166
4.84069e-008,0.2168
4.84494e-008,0.2166
4.84918e-008,0.2167
4.85342e-008,0.2166
4.85766e-008,0.2161
4.86191e-008,0.2162
4.86615e-008,0.2166
4.87039e-008,0.2166
4.87463e-008,0.2167
4.87887e-008,0.2167
4.88312e-008,0.2164
4.88736e-008,0.2164
4.89160e-008,0.2164
4.89585e-008,0.2165
4.90009e-008,0.2166
4.90433e-008,0.2165
4.90857e-008,0.2165
4.91282e-008,0.2165
4.91706e-008,0.2800
4.92130e-008,0.4438
4.92554e-008,0.6203
4.92978e-008,0.8322
4.93403e-008,0.9859
4.93827e-008,1.0844
4.94251e-008,1.1491
4.94676e-008,1.1832
4.95100e-008,1.2013
4.95524e-008,1.2082
4.95948e-008,1.2067
4.96373e-008,1.2082
4.96797e-008,1.2155
4.97221e-008,1.2225
4.97645e-008,1.2366
4.98069e-008,1.2228
4.98494e-008,1.1981
4.98918e-008,1.1829
4.99342e-008,1.1728
4.99766e-008,1.1897
5.00191e-008,1.2262
5.00615e-008,1.2521
5.01039e-008,1.2668
5.01464e-008,1.2670
5.01888e-008,1.2596
5.02312e-008,1.2556
5.02736e-008,1.2542
5.03160e-008,1.2531
5.03585e-008,1.2545
5.04009e-008,1.2548
5.04433e-008,1.2581
5.04857e-008,1.2625
5.05282e-008,1.2642
5.05706e-008,1.2665
5.06130e-008,1.2622
5.06555e-008,1.2575
5.06979e-008,1.2588
5.07403e-008,1.2611
5.07827e-008,1.2653
5.08252e-008,1.2696
5.08676e-008,1.2682
5.09100e-008,1.2640
5.09524e-008,1.2606
5.09948e-008,1.2587
5.10373e-008,1.2598
5.10797e-008,1.2614
5.11221e-008,1.2618
5.11646e-008,1.2624
5.12070e-008,1.2623
5.12494e-008,1.2629
5.12918e-008,1.2633
5.13343e-008,1.2627
5.13767e-008,1.2624
5.14191e-008,1.2614
5.14615e-008,1.2607
5.15039e-008,1.2619
5.15464e-008,1.2629
5.15888e-008,1.2630
5.16312e-008,1.2631
5.16736e-008,1.2621
5.17161e-008,1.2612
5.17585e-008,1.2614
5.18009e-008,1.2618
5.18434e-008,1.2625
5.18858e-008,1.2628
5.19282e-008,1.2621
5.19706e-008,1.2143
5.20130e-008,1.0059
5.20555e-008,0.8096
5.20979e-008,0.6184
5.21403e-008,0.4598
5.21827e-008,0.3550
5.22252e-008,0.2980
5.22676e-008,0.2674
5.23100e-008,0.2626
5.23525e-008,0.2598
5.23949e-008,0.2621
5.24373e-008,0.2649
5.24797e-008,0.2557
5.25222e-008,0.2505
5.25646e-008,0.2368
5.26070e-008,0.2477
5.26494e-008,0.2866
5.26918e-008,0.2983
5.27343e-008,0.3001
5.27767e-008,0.2894
5.28191e-008,0.2474
5.28616e-008,0.2152
5.29040e-008,0.2065
5.29464e-008,0.2053
5.29888e-008,0.2109
5.30313e-008,0.2177
5.30737e-008,0.2202
5.31161e-008,0.2245
5.31585e-008,0.2240
5.32009e-008,0.2221
5.32434e-008,0.2195
5.32858e-008,0.2148
5.33282e-008,0.2139
5.33707e-008,0.2122
5.34131e-008,0.2148
5.34555e-008,0.2227
5.34979e-008,0.2207
5.35404e-008,0.2156
5.35828e-008,0.2137
5.36252e-008,0.2095
5.36676e-008,0.2090
5.37100e-008,0.2148
5.37525e-008,0.2182
5.37949e-008,0.2193
5.38373e-008,0.2284
5.38797e-008,0.3554
5.39222e-008,0.5298
5.39646e-008,0.7348
5.40070e-008,0.9149
5.40495e-008,1.0416
5.40919e-008,1.1202
5.41343e-008,1.1694
5.41767e-008,1.1926
5.42192e-008,1.2076
5.42616e-008,1.2102
5.43040e-008,1.2065
5.43464e-008,1.2109
5.43888e-008,1.2164
5.44313e-008,1.2308
5.44737e-008,1.2335
5.45161e-008,1.2099
5.45586e-008,1.1917
5.46010e-008,1.1757
5.46434e-008,1.1768
5.46858e-008,1.2072
5.47283e-008,1.2408
5.47707e-008,1.2361
5.48131e-008,1.0492
5.48555e-008,0.8113
5.48979e-008,0.6128
5.49404e-008,0.4539
5.49828e-008,0.3480
5.50252e-008,0.2928
5.50677e-008,0.2592
5.51101e-008,0.2545
5.51525e-008,0.2570
5.51949e-008,0.2637
5.52374e-008,0.2706
5.52798e-008,0.2609
5.53222e-008,0.2474
5.53646e-008,0.2334
5.54070e-008,0.2374
5.54495e-008,0.2830
5.54919e-008,0.3093
5.55343e-008,0.3106
5.55767e-008,0.2966
5.56192e-008,0.2517
5.56616e-008,0.2090
5.57040e-008,0.2000
5.57465e-008,0.2040
5.57889e-008,0.2115
5.58313e-008,0.2186
5.58737e-008,0.2199
5.59161e-008,0.2235
5.59586e-008,0.2255
5.60010e-008,0.2237
5.60434e-008,0.2208
5.60858e-008,0.2149
5.61283e-008,0.2117
5.61707e-008,0.2115
5.62131e-008,0.2138
5.62556e-008,0.2231
5.62980e-008,0.2239
5.63404e-008,0.2166
5.63828e-008,0.2125
5.64253e-008,0.2085
5.64677e-008,0.2074
5.65101e-008,0.2140
5.65525e-008,0.2195
5.65949e-008,0.2203
5.66374e-008,0.2192
5.66798e-008,0.3080
5.67222e-008,0.4797
5.67647e-008,0.6689
5.68071e-008,0.8678
5.68495e-008,1.0100
5.68919e-008,1.0989
5.69344e-008,1.1583
5.69768e-008,1.1877
5.70192e-008,1.2053
5.70616e-008,1.2103
5.71040e-008,1.2070
5.71465e-008,1.2085
5.71889e-008,1.2148
5.72313e-008,1.2256
5.72738e-008,1.2363
5.73162e-008,1.2181
5.73586e-008,1.1963
5.74010e-008,1.1799
5.74435e-008,1.1732
5.74859e-008,1.1961
5.75283e-008,1.2326
5.75707e-008,1.2446
5.76131e-008,1.1183
5.76556e-008,0.8712
5.76980e-008,0.6716
5.77404e-008,0.4950
5.77828e-008,0.3727
5.78253e-008,0.3074
5.78677e-008,0.2664
5.79101e-008,0.2537
5.79526e-008,0.2558
5.79950e-008,0.2618
5.80374e-008,0.2693
5.80798e-008,0.2656
5.81223e-008,0.2504
5.81647e-008,0.2380
5.82071e-008,0.2312
5.82495e-008,0.2685
5.82919e-008,0.3059
5.83344e-008,0.3113
5.83768e-008,0.3035
5.84192e-008,0.2675
5.84617e-008,0.2179
5.85041e-008,0.2004
5.85465e-008,0.2024
5.85889e-008,0.2092
5.86314e-008,0.2171
5.86738e-008,0.2198
5.87162e-008,0.2221
5.87586e-008,0.2256
5.88010e-008,0.2244
5.88435e-008,0.2219
5.88859e-008,0.2168
5.89283e-008,0.2120
5.89708e-008,0.2117
5.90132e-008,0.2122
5.90556e-008,0.2205
5.90980e-008,0.2252
5.91405e-008,0.2187
5.91829e-008,0.2135
5.92253e-008,0.2099
5.92677e-008,0.2069
5.93101e-008,0.2118
5.93526e-008,0.2185
5.93950e-008,0.2203
5.94374e-008,0.2197
5.94798e-008,0.2177
5.95223e-008,0.2168
5.95647e-008,0.2175
5.96071e-008,0.2167
5.96496e-008,0.2159
5.96920e-008,0.2151
5.97344e-008,0.2152
5.97768e-008,0.2165
5.98192e-008,0.2170
5.98617e-008,0.2182
5.99041e-008,0.2183
5.99465e-008,0.2159
5.99889e-008,0.2149
6.00314e-008,0.2158
6.00738e-008,0.2162
6.01162e-008,0.2173
6.01586e-008,0.2181
6.02011e-008,0.2173
6.02435e-008,0.2164
6.02859e-008,0.2160
6.03283e-008,0.2162
6.03708e-008,0.2168
6.04132e-008,0.2167
6.04556e-008,0.2164
6.04981e-008,0.2163
6.05405e-008,0.2166
6.05829e-008,0.2170
6.06253e-008,0.2169
6.06678e-008,0.2168
6.07102e-008,0.2167
6.07526e-008,0.2162
6.07950e-008,0.2162
6.08375e-008,0.2167
6.08799e-008,0.2169
6.09223e-008,0.2168
6.09647e-008,0.2168
6.10071e-008,0.2165
6.10496e-008,0.2164
6.10920e-008,0.2165
6.11344e-008,0.2166
6.11768e-008,0.2168
6.12193e-008,0.2167
6.12617e-008,0.2166
6.13041e-008,0.2166
6.13465e-008,0.2457
6.13890e-008,0.3956
6.14314e-008,0.5677
6.14738e-008,0.7822
6.15163e-008,0.9495
6.15587e-008,1.0635
6.16011e-008,1.1347
6.16435e-008,1.1766
6.16860e-008,1.1966
6.17284e-008,1.2081
6.17708e-008,1.2082
6.18132e-008,1.2067
6.18557e-008,1.2140
6.18981e-008,1.2190
6.19405e-008,1.2346
6.19829e-008,1.2298
6.20254e-008,1.2035
6.20678e-008,1.1873
6.21102e-008,1.1736
6.21526e-008,1.1819
6.21950e-008,1.2166
6.22375e-008,1.2466
6.22799e-008,1.2150
6.23223e-008,0.9912
6.23647e-008,0.7692
6.24072e-008,0.5722
6.24496e-008,0.4257
6.24920e-008,0.3325
6.25344e-008,0.2838
6.25769e-008,0.2561
6.26193e-008,0.2554
6.26617e-008,0.2590
6.27042e-008,0.2650
6.27466e-008,0.2702
6.27890e-008,0.2572
6.28314e-008,0.2449
6.28739e-008,0.2309
6.29163e-008,0.2454
6.29587e-008,0.2927
6.30011e-008,0.3109
6.30436e-008,0.3094
6.30860e-008,0.2896
6.31284e-008,0.2401
6.31708e-008,0.2049
6.32132e-008,0.2005
6.32557e-008,0.2056
6.32981e-008,0.2135
6.33405e-008,0.2195
6.33829e-008,0.2203
6.34254e-008,0.2247
6.34678e-008,0.2254
6.35102e-008,0.2232
6.35526e-008,0.2198
6.35951e-008,0.2137
6.36375e-008,0.2118
6.36799e-008,0.2116
6.37224e-008,0.2158
6.37648e-008,0.2246
6.38072e-008,0.2225
6.38496e-008,0.2154
6.38921e-008,0.2119
6.39345e-008,0.2078
6.39769e-008,0.2085
6.40193e-008,0.2158
6.40618e-008,0.2200
6.41042e-008,0.2203
6.41466e-008,0.2236
6.41890e-008,0.3413
6.42315e-008,0.5170
6.42739e-008,0.7186
6.43163e-008,0.9035
6.43587e-008,1.0339
6.44011e-008,1.1151
6.44436e-008,1.1670
6.44860e-008,1.1919
6.45284e-008,1.2079
6.45708e-008,1.2107
6.46133e-008,1.2065
6.46557e-008,1.2101
6.46981e-008,1.2158
6.47405e-008,1.2297
6.47830e-008,1.2351
6.48254e-008,1.2125
6.48678e-008,1.1931
6.49103e-008,1.1766
6.49527e-008,1.1755
6.49951e-008,1.2044
6.50375e-008,1.2391
6.50800e-008,1.2601
6.51224e-008,1.2687
6.51648e-008,1.2640
6.52072e-008,1.2572
6.52497e-008,1.2555
6.52921e-008,1.2537
6.53345e-008,1.2541
6.53769e-008,1.2548
6.54193e-008,1.2556
6.54618e-008,1.2598
6.55042e-008,1.2632
6.55466e-008,1.2659
6.55890e-008,1.2659
6.56315e-008,1.2598
6.56739e-008,1.2578
6.57163e-008,1.2596
6.57587e-008,1.2624
6.58012e-008,1.2676
6.58436e-008,1.2700
6.58860e-008,1.2667
6.59284e-008,1.2625
6.59709e-008,1.2595
6.60133e-008,1.2487
6.60557e-008,1.1152
6.60982e-008,0.8946
6.61406e-008,0.7100
6.61830e-008,0.5320
6.62254e-008,0.3975
6.62679e-008,0.3238
6.63103e-008,0.2787
6.63527e-008,0.2645
6.63951e-008,0.2599
6.64376e-008,0.2594
6.64800e-008,0.2643
6.65224e-008,0.2610
6.65648e-008,0.2539
6.66072e-008,0.2448
6.66497e-008,0.2372
6.66921e-008,0.2686
6.67345e-008,0.2949
6.67769e-008,0.2986
6.68194e-008,0.2983
6.68618e-008,0.2706
6.69042e-008,0.2273
6.69466e-008,0.2096
6.69891e-008,0.2051
6.70315e-008,0.2074
6.70739e-008,0.2152
6.71164e-008,0.2192
6.71588e-008,0.2225
6.72012e-008,0.2247
6.72436e-008,0.2228
6.72861e-008,0.2212
6.73285e-008,0.2174
6.73709e-008,0.2143
6.74133e-008,0.2134
6.74558e-008,0.2123
6.74982e-008,0.2193
6.75406e-008,0.2229
6.75830e-008,0.2177
6.76255e-008,0.2149
6.76679e-008,0.2120
6.77103e-008,0.2083
6.77527e-008,0.2118
6.77951e-008,0.2171
6.78376e-008,0.2190
6.78800e-008,0.2195
6.79224e-008,0.2858
6.79648e-008,0.4499
6.80073e-008,0.6284
6.80497e-008,0.8377
6.80921e-008,0.9896
6.81345e-008,1.0862
6.81770e-008,1.1503
6.82194e-008,1.1840
6.82618e-008,1.2020
6.83043e-008,1.2097
6.83467e-008,1.2082
6.83891e-008,1.2081
6.84315e-008,1.2146
6.84740e-008,1.2227
6.85164e-008,1.2362
6.85588e-008,1.2223
6.86012e-008,1.1989
6.86437e-008,1.1831
6.86861e-008,1.1729
6.87285e-008,1.1903
6.87709e-008,1.2269
6.88133e-008,1.2474
6.88558e-008,1.1548
6.88982e-008,0.9115
6.89406e-008,0.7073
6.89830e-008,0.5207
6.90255e-008,0.3895
6.90679e-008,0.3157
6.91103e-008,0.2723
6.91527e-008,0.2540
6.91952e-008,0.2556
6.92376e-008,0.2606
6.92800e-008,0.2676
6.93225e-008,0.2678
6.93649e-008,0.2525
6.94073e-008,0.2409
6.94497e-008,0.2299
6.94922e-008,0.2597
6.95346e-008,0.3024
6.95770e-008,0.3113
6.96194e-008,0.3063
6.96619e-008,0.2763
6.97043e-008,0.2250
6.97467e-008,0.2013
6.97891e-008,0.2563
6.98316e-008,0.4481
6.98740e-008,0.6438
6.99164e-008,0.8613
6.99588e-008,1.0096
7.00012e-008,1.1049
7.00437e-008,1.1631
7.00861e-008,1.1932
7.01285e-008,1.2032
7.01709e-008,1.2043
7.02134e-008,1.2016
7.02558e-008,1.2020
7.02982e-008,1.2186
7.03406e-008,1.2315
7.03831e-008,1.2424
7.04255e-008,1.2226
7.04679e-008,1.1872
7.05104e-008,1.1693
7.05528e-008,1.1652
7.05952e-008,1.1904
7.06376e-008,1.2343
7.06801e-008,1.2610
7.07225e-008,1.2702
7.07649e-008,1.2666
7.08073e-008,1.2589
7.08498e-008,1.2547
7.08922e-008,1.2538
7.09346e-008,1.2515
7.09770e-008,1.2528
7.10194e-008,1.2546
7.10619e-008,1.2587
7.11043e-008,1.2648
7.11467e-008,1.2665
7.11891e-008,1.2663
7.12316e-008,1.2607
7.12740e-008,1.2553
7.13164e-008,1.2579
7.13588e-008,1.2624
7.14013e-008,1.2674
7.14437e-008,1.2712
7.14861e-008,1.2685
7.15286e-008,1.2627
7.15710e-008,1.2593
7.16134e-008,1.2585
7.16558e-008,1.2601
7.16983e-008,1.2618
7.17407e-008,1.2617
7.17831e-008,1.2622
7.18255e-008,1.2627
7.18680e-008,1.2633
7.19104e-008,1.2637
7.19528e-008,1.2628
7.19952e-008,1.2619
7.20377e-008,1.2609
7.20801e-008,1.2606
7.21225e-008,1.2622
7.21649e-008,1.2634
7.22073e-008,1.2634
7.22498e-008,1.2630
7.22922e-008,1.2619
7.23346e-008,1.2609
7.23770e-008,1.2613
7.24195e-008,1.2621
7.24619e-008,1.2627
7.25043e-008,1.2628
7.25467e-008,1.2623
7.25892e-008,1.2622
7.26316e-008,1.2623
7.26740e-008,1.2624
7.27165e-008,1.2623
7.27589e-008,1.2620
7.28013e-008,1.2619
7.28437e-008,1.2620
7.28862e-008,1.2621
7.29286e-008,1.2625
7.29710e-008,1.2626
7.30134e-008,1.2623
7.30559e-008,1.2620
7.30983e-008,1.2620
7.31407e-008,1.2620
7.31831e-008,1.2622
7.32256e-008,1.2624
7.32680e-008,1.2624
7.33104e-008,1.2622
7.33528e-008,1.2621
7.33952e-008,1.2621
7.34377e-008,1.2622
7.34801e-008,1.2622
7.35225e-008,1.2622
7.35649e-008,1.2621
7.36074e-008,1.2621
7.36498e-008,1.2622
7.36922e-008,1.2622
7.37346e-008,1.2623
7.37771e-008,1.2622
7.38195e-008,1.2621
7.38619e-008,1.2621
7.39044e-008,1.2621
7.39468e-008,1.2622
7.39892e-008,1.2622
7.40316e-008,1.2622
7.40741e-008,1.2622
7.41165e-008,1.2621
7.41589e-008,1.2621
7.42013e-008,1.2621
7.42438e-008,1.2622
7.42862e-008,1.2622
7.43286e-008,1.2621
7.43710e-008,1.2621
7.44134e-008,1.2621
7.44559e-008,1.2622
7.44983e-008,1.2622
7.45407e-008,1.2621
7.45831e-008,1.2621
7.46256e-008,1.2621
7.46680e-008,1.2621
7.47104e-008,1.2621
7.47528e-008,1.2621
7.47953e-008,1.2621
7.48377e-008,1.2621
7.48801e-008,1.2621
7.49226e-008,1.2621
7.49650e-008,1.2621
7.50074e-008,1.2621
7.50498e-008,1.2621
7.50923e-008,1.2621
7.51347e-008,1.2621
7.51771e-008,1.2621
7.52195e-008,1.2621
7.52620e-008,1.2621
7.53044e-008,1.2621
7.53468e-008,1.2621
7.53892e-008,1.2509
7.54317e-008,1.1103
7.54741e-008,0.8885
7.55165e-008,0.7031
7.55589e-008,0.5265
7.56013e-008,0.3940
7.56438e-008,0.3210
7.56862e-008,0.2766
7.57286e-008,0.2636
7.57710e-008,0.2597
7.58135e-008,0.2607
7.58559e-008,0.2654
7.58983e-008,0.2602
7.59407e-008,0.2528
7.59832e-008,0.2432
7.60256e-008,0.2366
7.60680e-008,0.2701
7.61105e-008,0.2962
7.61529e-008,0.2993
7.61953e-008,0.2978
7.62377e-008,0.2684
7.62802e-008,0.2255
7.63226e-008,0.2089
7.63650e-008,0.2050
7.64074e-008,0.2076
7.64499e-008,0.2151
7.64923e-008,0.2189
7.65347e-008,0.2226
7.65771e-008,0.2247
7.66195e-008,0.2228
7.66620e-008,0.2210
7.67044e-008,0.2168
7.67468e-008,0.2138
7.67892e-008,0.2131
7.68317e-008,0.2122
7.68741e-008,0.2196
7.69165e-008,0.2229
7.69589e-008,0.2173
7.70014e-008,0.2145
7.70438e-008,0.2115
7.70862e-008,0.2081
7.71287e-008,0.2119
7.71711e-008,0.2171
7.72135e-008,0.2189
7.72559e-008,0.2193
7.72984e-008,0.2179
7.73408e-008,0.2172
7.73832e-008,0.2172
7.74256e-008,0.2162
7.74681e-008,0.2158
7.75105e-008,0.2153
7.75529e-008,0.2155
7.75953e-008,0.2164
7.76378e-008,0.2164
7.76802e-008,0.2177
7.77226e-008,0.2180
7.77650e-008,0.2158
7.78074e-008,0.2153
7.78499e-008,0.2160
7.78923e-008,0.2159
7.79347e-008,0.2169
7.79771e-008,0.2177
7.80196e-008,0.2171
7.80620e-008,0.2165
7.81044e-008,0.2160
7.81468e-008,0.2161
7.81893e-008,0.2165
7.82317e-008,0.2164
7.82741e-008,0.2163
7.83166e-008,0.2163
7.83590e-008,0.2165
7.84014e-008,0.2168
7.84438e-008,0.2166
7.84863e-008,0.2166
7.85287e-008,0.2167
7.85711e-008,0.2161
7.86135e-008,0.2161
7.86560e-008,0.2166
7.86984e-008,0.2166
7.87408e-008,0.2166
7.87832e-008,0.2167
7.88257e-008,0.2165
7.88681e-008,0.2164
7.89105e-008,0.2164
7.89529e-008,0.2165
7.89953e-008,0.2166
7.90378e-008,0.2166
7.90802e-008,0.2165
7.91226e-008,0.2165
7.91650e-008,0.2622
7.92075e-008,0.4201
7.92499e-008,0.5929
7.92923e-008,0.8086
7.93347e-008,0.9689
7.93772e-008,1.0745
7.94196e-008,1.1422
7.94620e-008,1.1801
7.95045e-008,1.1990
7.95469e-008,1.2082
7.95893e-008,1.2074
7.96317e-008,1.2073
7.96742e-008,1.2148
7.97166e-008,1.2205
7.97590e-008,1.2359
7.98014e-008,1.2265
7.98439e-008,1.2004
7.98863e-008,1.1849
7.99287e-008,1.1728
7.99711e-008,1.1854
8.00135e-008,1.2216
8.00560e-008,1.2496
8.00984e-008,1.2657
8.01408e-008,1.2677
8.01832e-008,1.2606
8.02257e-008,1.2558
8.02681e-008,1.2545
8.03105e-008,1.2530
8.03529e-008,1.2544
8.03954e-008,1.2547
8.04378e-008,1.2574
8.04802e-008,1.2621
8.05227e-008,1.2639
8.05651e-008,1.2665
8.06075e-008,1.2631
8.06499e-008,1.2577
8.06924e-008,1.2585
8.07348e-008,1.2607
8.07772e-008,1.2646
8.08196e-008,1.2693
8.08621e-008,1.2687
8.09045e-008,1.2645
8.09469e-008,1.2610
8.09893e-008,1.2586
8.10318e-008,1.2177
8.10742e-008,1.0150
8.11166e-008,0.8174
8.11590e-008,0.6265
8.12014e-008,0.4659
8.12439e-008,0.3586
8.12863e-008,0.3011
8.13287e-008,0.2689
8.13711e-008,0.2629
8.14136e-008,0.2588
8.14560e-008,0.2603
8.14984e-008,0.2647
8.15408e-008,0.2569
8.15833e-008,0.2519
8.16257e-008,0.2383
8.16681e-008,0.2465
8.17106e-008,0.2843
8.17530e-008,0.2970
8.17954e-008,0.2997
8.18378e-008,0.2909
8.18803e-008,0.2501
8.19227e-008,0.2164
8.19651e-008,0.2068
8.20075e-008,0.2051
8.20500e-008,0.2106
8.20924e-008,0.2177
8.21348e-008,0.2201
8.21772e-008,0.2242
8.22196e-008,0.2239
8.22621e-008,0.2220
8.23045e-008,0.2200
8.23469e-008,0.2154
8.23893e-008,0.2141
8.24318e-008,0.2123
8.24742e-008,0.2144
8.25166e-008,0.2223
8.25590e-008,0.2209
8.26015e-008,0.2159
8.26439e-008,0.2141
8.26863e-008,0.2098
8.27288e-008,0.2089
8.27712e-008,0.2145
8.28136e-008,0.2182
8.28560e-008,0.2193
8.28985e-008,0.2272
8.29409e-008,0.3501
8.29833e-008,0.5246
8.30257e-008,0.7279
8.30682e-008,0.9101
8.31106e-008,1.0385
8.31530e-008,1.1184
8.31954e-008,1.1684
8.32379e-008,1.1921
8.32803e-008,1.2074
8.33227e-008,1.2102
8.33651e-008,1.2067
8.34075e-008,1.2108
8.34500e-008,1.2164
8.34924e-008,1.2303
8.35348e-008,1.2338
8.35772e-008,1.2108
8.36197e-008,1.1923
8.36621e-008,1.1762
8.37045e-008,1.1765
8.37469e-008,1.2061
8.37894e-008,1.2400
8.38318e-008,1.2377
8.38742e-008,1.0575
8.39167e-008,0.8177
8.39591e-008,0.6192
8.40015e-008,0.4583
8.40439e-008,0.3506
8.40864e-008,0.2944
8.41288e-008,0.2599
8.41712e-008,0.2545
8.42136e-008,0.2569
8.42561e-008,0.2635
8.42985e-008,0.2706
8.43409e-008,0.2614
8.43833e-008,0.2477
8.44257e-008,0.2339
8.44682e-008,0.2366
8.45106e-008,0.2815
8.45530e-008,0.3091
8.45954e-008,0.3107
8.46379e-008,0.2976
8.46803e-008,0.2535
8.47227e-008,0.2099
8.47651e-008,0.2001
8.48076e-008,0.2039
8.48500e-008,0.2113
8.48924e-008,0.2185
8.49349e-008,0.2199
8.49773e-008,0.2234
8.50197e-008,0.2256
8.50621e-008,0.2238
8.51046e-008,0.2210
8.51470e-008,0.2151
8.51894e-008,0.2118
8.52318e-008,0.2116
8.52743e-008,0.2136
8.53167e-008,0.2229
8.53591e-008,0.2241
8.54015e-008,0.2169
8.54440e-008,0.2127
8.54864e-008,0.2087
8.55288e-008,0.2074
8.55712e-008,0.2138
8.56136e-008,0.2194
8.56561e-008,0.2203
8.56985e-008,0.2193
8.57409e-008,0.2172
8.57833e-008,0.2170
8.58258e-008,0.2174
8.58682e-008,0.2165
8.59106e-008,0.2157
8.59530e-008,0.2150
8.59955e-008,0.2155
8.60379e-008,0.2167
8.60803e-008,0.2172
8.61228e-008,0.2185
8.61652e-008,0.2179
8.62076e-008,0.2154
8.62500e-008,0.2151
8.62925e-008,0.2159
8.63349e-008,0.2164
8.63773e-008,0.2176
8.64197e-008,0.2180
8.64622e-008,0.2170
8.65046e-008,0.2163
8.65470e-008,0.2159
8.65894e-008,0.2164
8.66319e-008,0.2168
8.66743e-008,0.2166
8.67167e-008,0.2164
8.67591e-008,0.2164
8.68015e-008,0.2167
8.68440e-008,0.2170
8.68864e-008,0.2168
8.69288e-008,0.2168
8.69712e-008,0.2166
8.70137e-008,0.2161
8.70561e-008,0.2163
8.70985e-008,0.2168
8.71409e-008,0.2168
8.71834e-008,0.2168
8.72258e-008,0.2168
8.72682e-008,0.2165
8.73107e-008,0.2165
8.73531e-008,0.2165
8.73955e-008,0.2167
8.74379e-008,0.2168
8.74804e-008,0.2167
8.75228e-008,0.2166
8.75652e-008,0.2166
8.76076e-008,0.2167
8.76501e-008,0.2168
8.76925e-008,0.2166
8.77349e-008,0.2166
8.77773e-008,0.2166
8.78197e-008,0.2166
8.78622e-008,0.2167
8.79046e-008,0.2168
8.79470e-008,0.2167
8.79894e-008,0.2166
8.80319e-008,0.2166
8.80743e-008,0.2166
8.81167e-008,0.2167
8.81591e-008,0.2167
8.82016e-008,0.2167
8.82440e-008,0.2167
8.82864e-008,0.2167
8.83289e-008,0.2166
8.83713e-008,0.2167
8.84137e-008,0.2167
8.84561e-008,0.2167
8.84986e-008,0.2167
8.85410e-008,0.2167
8.85834e-008,0.2167
8.86258e-008,0.2167
8.86683e-008,0.2167
8.87107e-008,0.2167
8.87531e-008,0.2167
8.87955e-008,0.2167
8.88380e-008,0.2167
8.88804e-008,0.2167
8.89228e-008,0.2167
8.89652e-008,0.2167
8.90076e-008,0.2167
8.90501e-008,0.2167
8.90925e-008,0.2167
8.91349e-008,0.2167
8.91773e-008,0.2167
8.92198e-008,0.2167
8.92622e-008,0.2167
8.93046e-008,0.2167
8.93470e-008,0.2167
8.93895e-008,0.2167
8.94319e-008,0.2167
8.94743e-008,0.2542
8.95168e-008,0.4076
8.95592e-008,0.5795
8.96016e-008,0.7952
8.96440e-008,0.9591
8.96865e-008,1.0691
8.97289e-008,1.1385
8.97713e-008,1.1783
8.98137e-008,1.1977
8.98562e-008,1.2083
8.98986e-008,1.2080
8.99410e-008,1.2072
8.99834e-008,1.2145
9.00258e-008,1.2198
9.00683e-008,1.2353
9.01107e-008,1.2283
9.01531e-008,1.2022
9.01955e-008,1.1864
9.02380e-008,1.1734
9.02804e-008,1.1838
9.03228e-008,1.2191
9.03652e-008,1.2477
9.04077e-008,1.2044
9.04501e-008,0.9742
9.04925e-008,0.7568
9.05350e-008,0.5609
9.05774e-008,0.4177
9.06198e-008,0.3285
9.06622e-008,0.2815
9.07047e-008,0.2555
9.07471e-008,0.2557
9.07895e-008,0.2595
9.08319e-008,0.2655
9.08744e-008,0.2699
9.09168e-008,0.2562
9.09592e-008,0.2442
9.10016e-008,0.2306
9.10441e-008,0.2482
9.10865e-008,0.2952
9.11289e-008,0.3111
9.11713e-008,0.3090
