.HEADER
..NAMES
Time,V U1.Y21
.DATA
9.84173e-008,1.2351
9.84632e-008,1.2317
9.85091e-008,1.2280
9.85550e-008,1.2261
9.86010e-008,1.2269
9.86469e-008,1.2295
9.86928e-008,1.2324
9.87388e-008,1.2339
9.87847e-008,1.2334
9.88306e-008,1.2317
9.88765e-008,1.2297
9.89224e-008,1.2287
9.89684e-008,1.2289
9.90143e-008,1.2298
9.90602e-008,1.2308
9.91062e-008,1.2312
9.91521e-008,1.2310
9.91980e-008,1.2306
9.92439e-008,1.2305
9.92898e-008,1.2307
9.93358e-008,1.2311
9.93817e-008,1.2310
9.94276e-008,1.2304
9.94736e-008,1.2295
9.95195e-008,1.2290
9.95654e-008,1.2292
9.96113e-008,1.2302
9.96572e-008,1.2315
9.97032e-008,1.2321
9.97491e-008,1.2318
9.97950e-008,1.1907
9.98410e-008,1.0427
9.98869e-008,0.9191
9.99328e-008,0.7724
9.99787e-008,0.6220
1.000246e-007,0.4774
1.000706e-007,0.3731
1.001165e-007,0.3088
1.001624e-007,0.2778
1.002083e-007,0.2589
1.002543e-007,0.2500
1.003002e-007,0.2445
1.003461e-007,0.2431
1.003921e-007,0.2487
1.004380e-007,0.2582
1.004839e-007,0.2619
1.005298e-007,0.2721
1.005757e-007,0.2788
1.006217e-007,0.2947
1.006676e-007,0.3189
1.007135e-007,0.3443
1.007595e-007,0.3550
1.008054e-007,0.3588
1.008513e-007,0.3439
1.008972e-007,0.3234
1.009431e-007,0.3071
1.009891e-007,0.3002
1.010350e-007,0.3013
1.010809e-007,0.3079
1.011269e-007,0.3117
1.011728e-007,0.3016
1.012187e-007,0.2799
1.012646e-007,0.2544
1.013105e-007,0.2317
1.013565e-007,0.2192
1.014024e-007,0.2228
1.014483e-007,0.2372
1.014943e-007,0.2522
1.015402e-007,0.2634
1.015861e-007,0.2668
1.016320e-007,0.2632
1.016779e-007,0.2550
1.017239e-007,0.2473
1.017698e-007,0.2410
1.018157e-007,0.2381
1.018617e-007,0.2374
1.019076e-007,0.2383
1.019535e-007,0.2402
1.019994e-007,0.2430
1.020453e-007,0.2463
1.020913e-007,0.2478
1.021372e-007,0.2465
1.021831e-007,0.2421
1.022291e-007,0.2358
1.022750e-007,0.2311
1.023209e-007,0.2314
1.023668e-007,0.2365
1.024127e-007,0.2441
1.024587e-007,0.2505
1.025046e-007,0.2523
1.025505e-007,0.2491
1.025965e-007,0.2432
1.026424e-007,0.2380
1.026883e-007,0.2358
1.027342e-007,0.2377
1.027801e-007,0.2422
1.028261e-007,0.2469
1.028720e-007,0.2493
1.029179e-007,0.2488
1.029639e-007,0.2459
1.030098e-007,0.2421
1.030557e-007,0.2396
1.031016e-007,0.2392
1.031475e-007,0.2406
1.031935e-007,0.2427
1.032394e-007,0.2443
1.032853e-007,0.2451
1.033313e-007,0.2453
1.033772e-007,0.2454
1.034231e-007,0.2454
1.034690e-007,0.2450
1.035149e-007,0.2453
1.035609e-007,0.3227
1.036068e-007,0.4906
1.036527e-007,0.6295
1.036987e-007,0.8143
1.037446e-007,0.9801
1.037905e-007,1.0896
1.038364e-007,1.1579
1.038823e-007,1.1918
1.039283e-007,1.2059
1.039742e-007,1.2153
1.040201e-007,1.2213
1.040660e-007,1.2243
1.041120e-007,1.2277
1.041579e-007,1.2208
1.042038e-007,1.2140
1.042498e-007,1.2068
1.042957e-007,1.1944
1.043416e-007,1.1867
1.043875e-007,1.1693
1.044334e-007,1.1402
1.044794e-007,1.1169
1.045253e-007,1.1050
1.045712e-007,1.1076
1.046172e-007,1.1357
1.046631e-007,1.1665
1.047090e-007,1.1832
1.047549e-007,1.1830
1.048008e-007,1.1666
1.048468e-007,1.1475
1.048927e-007,1.1444
1.049386e-007,1.1673
1.049846e-007,1.2037
1.050305e-007,1.2395
1.050764e-007,1.2617
1.051223e-007,1.2619
1.051682e-007,1.2415
1.052142e-007,1.2177
1.052601e-007,1.2017
1.053060e-007,1.1974
1.053520e-007,1.2047
1.053979e-007,1.2182
1.054438e-007,1.2295
1.054897e-007,1.2355
1.055356e-007,1.2377
1.055816e-007,1.2367
1.056275e-007,1.2357
1.056734e-007,1.2346
1.057194e-007,1.2326
1.057653e-007,1.2292
1.058112e-007,1.2256
1.058571e-007,1.2248
1.059030e-007,1.2280
1.059490e-007,1.2353
1.059949e-007,1.2437
1.060408e-007,1.2477
1.060868e-007,1.2439
1.061327e-007,1.2342
1.061786e-007,1.2227
1.062245e-007,1.2160
1.062704e-007,1.2183
1.063164e-007,1.2278
1.063623e-007,1.2384
1.064082e-007,1.2445
1.064542e-007,1.2428
1.065001e-007,1.2347
1.065460e-007,1.2257
1.065919e-007,1.2207
1.066378e-007,1.2216
1.066838e-007,1.2270
1.067297e-007,1.2334
1.067756e-007,1.2374
1.068216e-007,1.2375
1.068675e-007,1.2348
1.069134e-007,1.2313
1.069593e-007,1.2288
1.070052e-007,1.2281
1.070512e-007,1.2288
1.070971e-007,1.2294
1.071430e-007,1.2296
1.071890e-007,1.2295
1.072349e-007,1.2299
1.072808e-007,1.2127
1.073267e-007,1.0942
1.073726e-007,0.9593
1.074186e-007,0.8245
1.074645e-007,0.6704
1.075104e-007,0.5134
1.075564e-007,0.3945
1.076023e-007,0.3193
1.076482e-007,0.2840
1.076941e-007,0.2664
1.077400e-007,0.2590
1.077860e-007,0.2517
1.078319e-007,0.2457
1.078778e-007,0.2438
1.079237e-007,0.2515
1.079697e-007,0.2557
1.080156e-007,0.2676
1.080615e-007,0.2779
1.081075e-007,0.2923
1.081534e-007,0.3136
1.081993e-007,0.3394
1.082452e-007,0.3519
1.082911e-007,0.3582
1.083371e-007,0.3489
1.083830e-007,0.3294
1.084289e-007,0.3116
1.084749e-007,0.3018
1.085208e-007,0.3002
1.085667e-007,0.3055
1.086126e-007,0.3118
1.086585e-007,0.3073
1.087045e-007,0.2887
1.087504e-007,0.2637
1.087963e-007,0.2382
1.088423e-007,0.2206
1.088882e-007,0.2181
1.089341e-007,0.2308
1.089800e-007,0.2474
1.090259e-007,0.2621
1.090719e-007,0.2688
1.091178e-007,0.2672
1.091637e-007,0.2772
1.092097e-007,0.4157
1.092556e-007,0.5561
1.093015e-007,0.7217
1.093474e-007,0.8994
1.093933e-007,1.0422
1.094393e-007,1.1234
1.094852e-007,1.1780
1.095311e-007,1.2014
1.095771e-007,1.2178
1.096230e-007,1.2239
1.096689e-007,1.2250
1.097148e-007,1.2213
1.097607e-007,1.2135
1.098067e-007,1.2008
1.098526e-007,1.2006
1.098985e-007,1.1954
1.099445e-007,1.1959
1.099904e-007,1.1881
1.100363e-007,1.1640
1.100822e-007,1.1277
1.101281e-007,1.1056
1.101741e-007,1.0923
1.102200e-007,1.1102
1.102659e-007,1.1472
1.103119e-007,1.1785
1.103578e-007,1.1914
1.104037e-007,1.1831
1.104496e-007,1.1596
1.104955e-007,1.1412
1.105415e-007,1.1479
1.105874e-007,1.1789
1.106333e-007,1.2184
1.106793e-007,1.2517
1.107252e-007,1.2655
1.107711e-007,1.2546
1.108170e-007,1.2298
1.108629e-007,1.2091
1.109089e-007,1.1984
1.109548e-007,1.2007
1.110007e-007,1.2113
1.110467e-007,1.1814
1.110926e-007,1.0414
1.111385e-007,0.9213
1.111844e-007,0.7705
1.112303e-007,0.6170
1.112763e-007,0.4741
1.113222e-007,0.3722
1.113681e-007,0.3081
1.114141e-007,0.2731
1.114600e-007,0.2508
1.115059e-007,0.2418
1.115518e-007,0.2420
1.115977e-007,0.2508
1.116437e-007,0.2656
1.116896e-007,0.2768
1.117355e-007,0.2739
1.117814e-007,0.2718
1.118274e-007,0.2667
1.118733e-007,0.2786
1.119192e-007,0.3086
1.119652e-007,0.3455
1.120111e-007,0.3675
1.120570e-007,0.3753
1.121029e-007,0.3549
1.121488e-007,0.3235
1.121948e-007,0.2977
1.122407e-007,0.2876
1.122866e-007,0.2930
1.123326e-007,0.3077
1.123785e-007,0.3184
1.124244e-007,0.3104
1.124703e-007,0.2859
1.125162e-007,0.2555
1.125622e-007,0.2288
1.126081e-007,0.2155
1.126540e-007,0.2208
1.127000e-007,0.2373
1.127459e-007,0.2532
1.127918e-007,0.2637
1.128377e-007,0.2660
1.128836e-007,0.2622
1.129296e-007,0.3115
1.129755e-007,0.4755
1.130214e-007,0.6080
1.130674e-007,0.7889
1.131133e-007,0.9540
1.131592e-007,1.0685
1.132051e-007,1.1402
1.132510e-007,1.1839
1.132970e-007,1.2081
1.133429e-007,1.2260
1.133888e-007,1.2328
1.134348e-007,1.2289
1.134807e-007,1.2200
1.135266e-007,1.2044
1.135725e-007,1.1942
1.136184e-007,1.1956
1.136644e-007,1.1947
1.137103e-007,1.1985
1.137562e-007,1.1861
1.138022e-007,1.1541
1.138481e-007,1.1188
1.138940e-007,1.0975
1.139399e-007,1.0925
1.139858e-007,1.1214
1.140318e-007,1.1602
1.140777e-007,1.1864
1.141236e-007,1.1917
1.141696e-007,1.1754
1.142155e-007,1.1508
1.142614e-007,1.1398
1.143073e-007,1.1577
1.143532e-007,1.1941
1.143992e-007,1.2329
1.144451e-007,1.2592
1.144910e-007,1.2629
1.145370e-007,1.2443
1.145829e-007,1.2201
1.146288e-007,1.2043
1.146747e-007,1.1999
1.147206e-007,1.2065
1.147666e-007,1.2178
1.148125e-007,1.2264
1.148584e-007,1.2299
1.149044e-007,1.2319
1.149503e-007,1.2334
1.149962e-007,1.2365
1.150421e-007,1.2393
1.150880e-007,1.2385
1.151340e-007,1.2331
1.151799e-007,1.2252
1.152258e-007,1.2202
1.152718e-007,1.2216
1.153177e-007,1.2300
1.153636e-007,1.2420
1.154095e-007,1.2501
1.154554e-007,1.2485
1.155014e-007,1.2384
1.155473e-007,1.2243
1.155932e-007,1.2143
1.156391e-007,1.2146
1.156851e-007,1.2240
1.157310e-007,1.2364
1.157769e-007,1.2446
1.158228e-007,1.2443
1.158688e-007,1.2363
1.159147e-007,1.2264
1.159606e-007,1.2205
1.160065e-007,1.2209
1.160525e-007,1.2263
1.160984e-007,1.2328
1.161443e-007,1.2366
1.161903e-007,1.2364
1.162362e-007,1.2335
1.162821e-007,1.2305
1.163280e-007,1.2290
1.163739e-007,1.2293
1.164199e-007,1.2303
1.164658e-007,1.2303
1.165117e-007,1.2291
1.165577e-007,1.2277
1.166036e-007,1.2275
1.166495e-007,1.2294
1.166954e-007,1.2327
1.167413e-007,1.2353
1.167873e-007,1.2352
1.168332e-007,1.2322
1.168791e-007,1.2276
1.169251e-007,1.2244
1.169710e-007,1.2244
1.170169e-007,1.2280
1.170628e-007,1.2328
1.171087e-007,1.2360
1.171547e-007,1.2359
1.172006e-007,1.2326
1.172465e-007,1.2283
1.172925e-007,1.2255
1.173384e-007,1.2257
1.173843e-007,1.2282
1.174302e-007,1.2314
1.174761e-007,1.2333
1.175221e-007,1.2331
1.175680e-007,1.2313
1.176139e-007,1.2294
1.176599e-007,1.2284
1.177058e-007,1.2287
1.177517e-007,1.2297
1.177976e-007,1.2306
1.178435e-007,1.2306
1.178895e-007,1.2301
1.179354e-007,1.2295
1.179813e-007,1.2295
1.180273e-007,1.2302
1.180732e-007,1.2311
1.181191e-007,1.2313
1.181650e-007,1.2307
1.182109e-007,1.2293
1.182569e-007,1.2282
1.183028e-007,1.2281
1.183487e-007,1.2291
1.183947e-007,1.2307
1.184406e-007,1.2320
1.184865e-007,1.2320
1.185324e-007,1.2308
1.185783e-007,1.2291
1.186243e-007,1.2280
1.186702e-007,1.2280
1.187161e-007,1.2291
1.187621e-007,1.2305
1.188080e-007,1.2314
1.188539e-007,1.2313
1.188998e-007,1.2304
1.189457e-007,1.2294
1.189917e-007,1.2288
1.190376e-007,1.2289
1.190835e-007,1.2295
1.191295e-007,1.2302
1.191754e-007,1.2304
1.192213e-007,1.2302
1.192672e-007,1.2297
1.193132e-007,1.2295
1.193591e-007,1.2295
1.194050e-007,1.2298
1.194509e-007,1.2301
1.194968e-007,1.2301
1.195428e-007,1.2297
1.195887e-007,1.2293
1.196346e-007,1.2291
1.196805e-007,1.2294
1.197265e-007,1.2299
1.197724e-007,1.2303
1.198183e-007,1.2304
1.198643e-007,1.2301
1.199102e-007,1.2294
1.199561e-007,1.2290
1.200020e-007,1.2289
1.200479e-007,1.2293
1.200939e-007,1.2299
1.201398e-007,1.2303
1.201857e-007,1.2303
1.202316e-007,1.2299
1.202776e-007,1.2294
1.203235e-007,1.2291
1.203694e-007,1.2292
1.204154e-007,1.2295
1.204613e-007,1.2298
1.205072e-007,1.2300
1.205531e-007,1.2299
1.205991e-007,1.2296
1.206450e-007,1.2294
1.206909e-007,1.2294
1.207368e-007,1.2295
1.207827e-007,1.2297
1.208287e-007,1.2297
1.208746e-007,1.2297
1.209205e-007,1.2295
1.209664e-007,1.2294
1.210124e-007,1.2294
1.210583e-007,1.2295
1.211042e-007,1.2297
1.211502e-007,1.2298
1.211961e-007,1.2297
1.212420e-007,1.2295
1.212879e-007,1.2293
1.213339e-007,1.2293
1.213798e-007,1.2294
1.214257e-007,1.2296
1.214716e-007,1.2298
1.215175e-007,1.2298
1.215635e-007,1.2296
1.216094e-007,1.2294
1.216553e-007,1.2293
1.217012e-007,1.2293
1.217472e-007,1.2294
1.217931e-007,1.2296
1.218390e-007,1.2296
1.218850e-007,1.2296
1.219309e-007,1.2295
1.219768e-007,1.2294
1.220227e-007,1.2293
1.220687e-007,1.2294
1.221146e-007,1.2295
1.221605e-007,1.2295
1.222064e-007,1.2295
1.222523e-007,1.2295
1.222983e-007,1.2294
1.223442e-007,1.2294
1.223901e-007,1.2294
1.224360e-007,1.2294
1.224820e-007,1.2295
1.225279e-007,1.2295
1.225738e-007,1.2294
1.226198e-007,1.2293
1.226657e-007,1.2293
1.227116e-007,1.2293
1.227575e-007,1.2294
1.228035e-007,1.2295
1.228494e-007,1.2295
1.228953e-007,1.2294
1.229412e-007,1.2294
1.229871e-007,1.2293
1.230331e-007,1.2293
1.230790e-007,1.2293
1.231249e-007,1.2294
1.231708e-007,1.2294
1.232168e-007,1.2294
1.232627e-007,1.2294
1.233086e-007,1.2293
1.233546e-007,1.2293
1.234005e-007,1.2293
1.234464e-007,1.2293
1.234923e-007,1.2294
1.235382e-007,1.2294
1.235842e-007,1.2294
1.236301e-007,1.2293
1.236760e-007,1.2293
1.237219e-007,1.2293
