.HEADER
..NAMES
Time,V U1.J26
4.56069e-008,0.2575
4.56493e-008,0.2707
4.56917e-008,0.2854
4.57342e-008,0.2952
4.57766e-008,0.2660
4.58190e-008,0.2272
4.58614e-008,0.2100
4.59038e-008,0.1982
4.59463e-008,0.2015
4.59887e-008,0.2123
4.60311e-008,0.2171
4.60735e-008,0.2178
4.61160e-008,0.2215
4.61584e-008,0.2177
4.62008e-008,0.2171
4.62433e-008,0.2220
4.62857e-008,0.2186
4.63281e-008,0.2089
4.63705e-008,0.2087
4.64129e-008,0.2143
4.64554e-008,0.2168
4.64978e-008,0.2185
4.65402e-008,0.2200
4.65826e-008,0.2131
4.66251e-008,0.2083
4.66675e-008,0.2100
4.67099e-008,0.2121
4.67524e-008,0.2161
4.67948e-008,0.2193
4.68372e-008,0.3023
4.68796e-008,0.4707
4.69221e-008,0.6574
4.69645e-008,0.8579
4.70069e-008,1.0039
4.70493e-008,1.0997
4.70917e-008,1.1523
4.71342e-008,1.1871
4.71766e-008,1.2042
4.72190e-008,1.2169
4.72615e-008,1.2155
4.73039e-008,1.2061
4.73463e-008,1.2040
4.73887e-008,1.2185
4.74312e-008,1.2342
4.74736e-008,1.2305
4.75160e-008,1.2182
4.75584e-008,1.1988
4.76008e-008,1.1816
4.76433e-008,1.1944
4.76857e-008,1.2261
4.77281e-008,1.2525
4.77705e-008,1.2718
4.78130e-008,1.2723
4.78554e-008,1.2645
4.78978e-008,1.2586
4.79403e-008,1.2568
4.79827e-008,1.2566
4.80251e-008,1.2595
4.80675e-008,1.2600
4.81099e-008,1.2570
4.81524e-008,1.2579
4.81948e-008,1.2642
4.82372e-008,1.2682
4.82796e-008,1.2677
4.83221e-008,1.2641
4.83645e-008,1.2604
4.84069e-008,1.2576
4.84494e-008,1.2620
4.84918e-008,1.2677
4.85342e-008,1.2695
4.85766e-008,1.2682
4.86191e-008,1.2637
4.86615e-008,1.2555
4.87039e-008,1.1631
4.87463e-008,0.9466
4.87887e-008,0.7624
4.88312e-008,0.5753
4.88736e-008,0.4276
4.89160e-008,0.3380
4.89585e-008,0.2954
4.90009e-008,0.2647
4.90433e-008,0.2571
4.90857e-008,0.2546
4.91282e-008,0.2560
4.91706e-008,0.2660
4.92130e-008,0.2721
4.92554e-008,0.2497
4.92978e-008,0.2321
4.93403e-008,0.2467
4.93827e-008,0.2684
4.94251e-008,0.2785
4.94676e-008,0.2949
4.95100e-008,0.2816
4.95524e-008,0.2395
4.95948e-008,0.2151
4.96373e-008,0.2019
4.96797e-008,0.1987
4.97221e-008,0.2089
4.97645e-008,0.2158
4.98069e-008,0.2169
4.98494e-008,0.2201
4.98918e-008,0.2201
4.99342e-008,0.2165
4.99766e-008,0.2203
5.00191e-008,0.2214
5.00615e-008,0.2118
5.01039e-008,0.2074
5.01464e-008,0.2121
5.01888e-008,0.2166
5.02312e-008,0.2176
5.02736e-008,0.2202
5.03160e-008,0.2163
5.03585e-008,0.2090
5.04009e-008,0.2090
5.04433e-008,0.2114
5.04857e-008,0.2143
5.05282e-008,0.2188
5.05706e-008,0.2183
5.06130e-008,0.2160
5.06555e-008,0.2160
5.06979e-008,0.2153
5.07403e-008,0.2138
5.07827e-008,0.2161
5.08252e-008,0.2168
5.08676e-008,0.2138
5.09100e-008,0.2132
5.09524e-008,0.2153
5.09948e-008,0.2162
5.10373e-008,0.2164
5.10797e-008,0.2165
5.11221e-008,0.2151
5.11646e-008,0.2138
5.12070e-008,0.2145
5.12494e-008,0.2151
5.12918e-008,0.2159
5.13343e-008,0.2167
5.13767e-008,0.2157
5.14191e-008,0.2146
5.14615e-008,0.2151
5.15039e-008,0.2391
5.15464e-008,0.3852
5.15888e-008,0.5587
5.16312e-008,0.7727
5.16736e-008,0.9416
5.17161e-008,1.0596
5.17585e-008,1.1286
5.18009e-008,1.1738
5.18434e-008,1.2008
5.18858e-008,1.2117
5.19282e-008,1.2157
5.19706e-008,1.2111
5.20130e-008,1.2014
5.20555e-008,1.2108
5.20979e-008,1.2282
5.21403e-008,1.2373
5.21827e-008,1.2234
5.22252e-008,1.2089
5.22676e-008,1.1856
5.23100e-008,1.1834
5.23525e-008,1.2113
5.23949e-008,1.2416
5.24373e-008,1.2646
5.24797e-008,1.2745
5.25222e-008,1.2677
5.25646e-008,1.2607
5.26070e-008,1.2576
5.26494e-008,1.2576
5.26918e-008,1.2575
5.27343e-008,1.2602
5.27767e-008,1.2581
5.28191e-008,1.2565
5.28616e-008,1.2612
5.29040e-008,1.2674
5.29464e-008,1.2690
5.29888e-008,1.2657
5.30313e-008,1.2619
5.30737e-008,1.2580
5.31161e-008,1.2592
5.31585e-008,1.2659
5.32009e-008,1.2693
5.32434e-008,1.2692
5.32858e-008,1.2662
5.33282e-008,1.2611
5.33707e-008,1.2596
5.34131e-008,1.2612
5.34555e-008,1.2627
5.34979e-008,1.2635
5.35404e-008,1.2644
5.35828e-008,1.2631
5.36252e-008,1.2620
5.36676e-008,1.2635
5.37100e-008,1.2647
5.37525e-008,1.2645
5.37949e-008,1.2634
5.38373e-008,1.2622
5.38797e-008,1.2616
5.39222e-008,1.2626
5.39646e-008,1.2643
5.40070e-008,1.2645
5.40495e-008,1.2640
5.40919e-008,1.2630
5.41343e-008,1.2619
5.41767e-008,1.2624
5.42192e-008,1.2635
5.42616e-008,1.2638
5.43040e-008,1.2488
5.43464e-008,1.0833
5.43888e-008,0.8669
5.44313e-008,0.6778
5.44737e-008,0.5068
5.45161e-008,0.3825
5.45586e-008,0.3160
5.46010e-008,0.2800
5.46434e-008,0.2563
5.46858e-008,0.2555
5.47283e-008,0.2543
5.47707e-008,0.2591
5.48131e-008,0.2736
5.48555e-008,0.2661
5.48979e-008,0.2397
5.49404e-008,0.2312
5.49828e-008,0.2573
5.50252e-008,0.2722
5.50677e-008,0.2880
5.51101e-008,0.2961
5.51525e-008,0.2645
5.51949e-008,0.2252
5.52374e-008,0.2086
5.52798e-008,0.1980
5.53222e-008,0.2026
5.53646e-008,0.2133
5.54070e-008,0.2169
5.54495e-008,0.2171
5.54919e-008,0.2211
5.55343e-008,0.2180
5.55767e-008,0.2179
5.56192e-008,0.2225
5.56616e-008,0.2182
5.57040e-008,0.2081
5.57465e-008,0.2082
5.57889e-008,0.2145
5.58313e-008,0.2174
5.58737e-008,0.2192
5.59161e-008,0.2200
5.59586e-008,0.2125
5.60010e-008,0.2079
5.60434e-008,0.2099
5.60858e-008,0.2123
5.61283e-008,0.2166
5.61707e-008,0.2195
5.62131e-008,0.3047
5.62556e-008,0.4738
5.62980e-008,0.6622
5.63404e-008,0.8616
5.63828e-008,1.0067
5.64253e-008,1.1014
5.64677e-008,1.1532
5.65101e-008,1.1875
5.65525e-008,1.2043
5.65949e-008,1.2171
5.66374e-008,1.2157
5.66798e-008,1.2060
5.67222e-008,1.2041
5.67647e-008,1.2186
5.68071e-008,1.2345
5.68495e-008,1.2303
5.68919e-008,1.2181
5.69344e-008,1.1983
5.69768e-008,1.1815
5.70192e-008,1.1948
5.70616e-008,1.2266
5.71040e-008,1.2425
5.71465e-008,1.1311
5.71889e-008,0.8908
5.72313e-008,0.6890
5.72738e-008,0.5055
5.73162e-008,0.3802
5.73586e-008,0.3130
5.74010e-008,0.2818
5.74435e-008,0.2538
5.74859e-008,0.2477
5.75283e-008,0.2482
5.75707e-008,0.2599
5.76131e-008,0.2773
5.76556e-008,0.2768
5.76980e-008,0.2440
5.77404e-008,0.2233
5.77828e-008,0.2439
5.78253e-008,0.2727
5.78677e-008,0.2924
5.79101e-008,0.3055
5.79526e-008,0.2772
5.79950e-008,0.2264
5.80374e-008,0.2023
5.80798e-008,0.2696
5.81223e-008,0.4635
5.81647e-008,0.6680
5.82071e-008,0.8824
5.82495e-008,1.0216
5.82919e-008,1.1094
5.83344e-008,1.1569
5.83768e-008,1.1944
5.84192e-008,1.2165
5.84617e-008,1.2227
5.85041e-008,1.2074
5.85465e-008,1.1937
5.85889e-008,1.1961
5.86314e-008,1.2222
5.86738e-008,1.2448
5.87162e-008,1.2413
5.87586e-008,1.2143
5.88010e-008,1.1867
5.88435e-008,1.1693
5.88859e-008,1.1884
5.89283e-008,1.2312
5.89708e-008,1.2580
5.90132e-008,1.1753
5.90556e-008,0.9320
5.90980e-008,0.7220
5.91405e-008,0.5306
5.91829e-008,0.3985
5.92253e-008,0.3250
5.92677e-008,0.2882
5.93101e-008,0.2550
5.93526e-008,0.2440
5.93950e-008,0.2475
5.94374e-008,0.2610
5.94798e-008,0.2775
5.95223e-008,0.2816
5.95647e-008,0.2474
5.96071e-008,0.2206
5.96496e-008,0.2356
5.96920e-008,0.2711
5.97344e-008,0.2922
5.97768e-008,0.3078
5.98192e-008,0.2852
5.98617e-008,0.2320
5.99041e-008,0.2027
5.99465e-008,0.2434
5.99889e-008,0.4255
6.00314e-008,0.6276
6.00738e-008,0.8494
6.01162e-008,0.9982
6.01586e-008,1.0950
6.02011e-008,1.1500
6.02435e-008,1.1889
6.02859e-008,1.2150
6.03283e-008,1.2223
6.03708e-008,1.2094
6.04132e-008,1.1955
6.04556e-008,1.1937
6.04981e-008,1.2180
6.05405e-008,1.2417
6.05829e-008,1.2451
6.06253e-008,1.2184
6.06678e-008,1.1913
6.07102e-008,1.1702
6.07526e-008,1.1826
6.07950e-008,1.2238
6.08375e-008,1.2576
6.08799e-008,1.2132
6.09223e-008,0.9811
6.09647e-008,0.7609
6.10071e-008,0.5631
6.10496e-008,0.4202
6.10920e-008,0.3352
6.11344e-008,0.2928
6.11768e-008,0.2601
6.12193e-008,0.2434
6.12617e-008,0.2469
6.13041e-008,0.2584
6.13465e-008,0.2732
6.13890e-008,0.2839
6.14314e-008,0.2546
6.14738e-008,0.2236
6.15163e-008,0.2289
6.15587e-008,0.2660
6.16011e-008,0.2884
6.16435e-008,0.3068
6.16860e-008,0.2933
6.17284e-008,0.2417
6.17708e-008,0.2057
6.18132e-008,0.1961
6.18557e-008,0.1969
6.18981e-008,0.2109
6.19405e-008,0.2187
6.19829e-008,0.2175
6.20254e-008,0.2165
6.20678e-008,0.2194
6.21102e-008,0.2183
6.21526e-008,0.2225
6.21950e-008,0.2239
6.22375e-008,0.2126
6.22799e-008,0.2034
6.23223e-008,0.2081
6.23647e-008,0.2172
6.24072e-008,0.2212
6.24496e-008,0.2225
6.24920e-008,0.2176
6.25344e-008,0.2073
6.25769e-008,0.2059
6.26193e-008,0.2106
6.26617e-008,0.2153
6.27042e-008,0.2202
6.27466e-008,0.2300
6.27890e-008,0.3540
6.28314e-008,0.5265
6.28739e-008,0.7333
6.29163e-008,0.9138
6.29587e-008,1.0441
6.30011e-008,1.1222
6.30436e-008,1.1653
6.30860e-008,1.1940
6.31284e-008,1.2081
6.31708e-008,1.2181
6.32132e-008,1.2155
6.32557e-008,1.2041
6.32981e-008,1.2073
6.33405e-008,1.2223
6.33829e-008,1.2356
6.34254e-008,1.2263
6.34678e-008,1.2142
6.35102e-008,1.1912
6.35526e-008,1.1820
6.35951e-008,1.2042
6.36375e-008,1.2355
6.36799e-008,1.2604
6.37224e-008,1.2745
6.37648e-008,1.2702
6.38072e-008,1.2625
6.38496e-008,1.2570
6.38921e-008,1.2565
6.39345e-008,1.2571
6.39769e-008,1.2609
6.40193e-008,1.2593
6.40618e-008,1.2566
6.41042e-008,1.2595
6.41466e-008,1.2658
6.41890e-008,1.2687
6.42315e-008,1.2668
6.42739e-008,1.2633
6.43163e-008,1.2591
6.43587e-008,1.2582
6.44011e-008,1.2642
6.44436e-008,1.2687
6.44860e-008,1.2695
6.45284e-008,1.2672
6.45708e-008,1.2622
6.46133e-008,1.2470
6.46557e-008,1.0979
6.46981e-008,0.8815
6.47405e-008,0.6958
6.47830e-008,0.5216
6.48254e-008,0.3907
6.48678e-008,0.3185
6.49103e-008,0.2827
6.49527e-008,0.2589
6.49951e-008,0.2575
6.50375e-008,0.2545
6.50800e-008,0.2575
6.51224e-008,0.2709
6.51648e-008,0.2668
6.52072e-008,0.2423
6.52497e-008,0.2324
6.52921e-008,0.2564
6.53345e-008,0.2711
6.53769e-008,0.2848
6.54193e-008,0.2955
6.54618e-008,0.2681
6.55042e-008,0.2284
6.55466e-008,0.2106
6.55890e-008,0.1989
6.56315e-008,0.2014
6.56739e-008,0.2120
6.57163e-008,0.2168
6.57587e-008,0.2175
6.58012e-008,0.2215
6.58436e-008,0.2184
6.58860e-008,0.2172
6.59284e-008,0.2219
6.59709e-008,0.2190
6.60133e-008,0.2091
6.60557e-008,0.2084
6.60982e-008,0.2143
6.61406e-008,0.2170
6.61830e-008,0.2185
6.62254e-008,0.2201
6.62679e-008,0.2135
6.63103e-008,0.2083
6.63527e-008,0.2099
6.63951e-008,0.2121
6.64376e-008,0.2160
6.64800e-008,0.2193
6.65224e-008,0.2960
6.65648e-008,0.4619
6.66072e-008,0.6453
6.66497e-008,0.8491
6.66921e-008,0.9976
6.67345e-008,1.0957
6.67769e-008,1.1499
6.68194e-008,1.1855
6.68618e-008,1.2037
6.69042e-008,1.2168
6.69466e-008,1.2158
6.69891e-008,1.2068
6.70315e-008,1.2038
6.70739e-008,1.2179
6.71164e-008,1.2334
6.71588e-008,1.2312
6.72012e-008,1.2189
6.72436e-008,1.2002
6.72861e-008,1.1820
6.73285e-008,1.1931
6.73709e-008,1.2244
6.74133e-008,1.2513
6.74558e-008,1.2713
6.74982e-008,1.2727
6.75406e-008,1.2650
6.75830e-008,1.2589
6.76255e-008,1.2568
6.76679e-008,1.2567
6.77103e-008,1.2594
6.77527e-008,1.2602
6.77951e-008,1.2571
6.78376e-008,1.2577
6.78800e-008,1.2639
6.79224e-008,1.2681
6.79648e-008,1.2679
6.80073e-008,1.2644
6.80497e-008,1.2607
6.80921e-008,1.2577
6.81345e-008,1.2617
6.81770e-008,1.2676
6.82194e-008,1.2695
6.82618e-008,1.2684
6.83043e-008,1.2641
6.83467e-008,1.2600
6.83891e-008,1.2602
6.84315e-008,1.2616
6.84740e-008,1.2630
6.85164e-008,1.2642
6.85588e-008,1.2643
6.86012e-008,1.2624
6.86437e-008,1.2624
6.86861e-008,1.2640
6.87285e-008,1.2647
6.87709e-008,1.2641
6.88133e-008,1.2629
6.88558e-008,1.2619
6.88982e-008,1.2619
6.89406e-008,1.2632
6.89830e-008,1.2645
6.90255e-008,1.2644
6.90679e-008,1.2637
6.91103e-008,1.2625
6.91527e-008,1.2620
6.91952e-008,1.2629
6.92376e-008,1.2636
6.92800e-008,1.2637
6.93225e-008,1.2638
6.93649e-008,1.2634
6.94073e-008,1.2627
6.94497e-008,1.2629
6.94922e-008,1.2635
6.95346e-008,1.2636
6.95770e-008,1.2634
6.96194e-008,1.2630
6.96619e-008,1.2628
6.97043e-008,1.2630
6.97467e-008,1.2635
6.97891e-008,1.2636
6.98316e-008,1.2635
6.98740e-008,1.2632
6.99164e-008,1.2629
6.99588e-008,1.2629
7.00012e-008,1.2633
7.00437e-008,1.2635
7.00861e-008,1.2634
7.01285e-008,1.2633
7.01709e-008,1.2632
7.02134e-008,1.2626
7.02558e-008,1.2108
7.02982e-008,1.0027
7.03406e-008,0.8078
7.03831e-008,0.6149
7.04255e-008,0.4572
7.04679e-008,0.3539
7.05104e-008,0.3036
7.05528e-008,0.2700
7.05952e-008,0.2553
7.06376e-008,0.2546
7.06801e-008,0.2554
7.07225e-008,0.2623
7.07649e-008,0.2749
7.08073e-008,0.2566
7.08498e-008,0.2337
7.08922e-008,0.2383
7.09346e-008,0.2647
7.09770e-008,0.2758
7.10194e-008,0.2936
7.10619e-008,0.2898
7.11043e-008,0.2492
7.11467e-008,0.2182
7.11891e-008,0.2285
7.12316e-008,0.3859
7.12740e-008,0.5854
7.13164e-008,0.8105
7.13588e-008,0.9754
7.14013e-008,1.0840
7.14437e-008,1.1460
7.14861e-008,1.1818
7.15286e-008,1.2092
7.15710e-008,1.2203
7.16134e-008,1.2150
7.16558e-008,1.2020
7.16983e-008,1.1941
7.17407e-008,1.2110
7.17831e-008,1.2336
7.18255e-008,1.2451
7.18680e-008,1.2247
7.19104e-008,1.1996
7.19528e-008,1.1743
7.19952e-008,1.1771
7.20377e-008,1.2134
7.20801e-008,1.2510
7.21225e-008,1.2376
7.21649e-008,1.0294
7.22073e-008,0.7970
7.22498e-008,0.5953
7.22922e-008,0.4405
7.23346e-008,0.3448
7.23770e-008,0.2971
7.24195e-008,0.2662
7.24619e-008,0.2447
7.25043e-008,0.2465
7.25467e-008,0.2547
7.25892e-008,0.2689
7.26316e-008,0.2843
7.26740e-008,0.2625
7.27165e-008,0.2284
7.27589e-008,0.2242
7.28013e-008,0.2594
7.28437e-008,0.2838
7.28862e-008,0.3043
7.29286e-008,0.2995
7.29710e-008,0.2517
7.30134e-008,0.2096
7.30559e-008,0.1969
7.30983e-008,0.1949
7.31407e-008,0.2078
7.31831e-008,0.2182
7.32256e-008,0.2184
7.32680e-008,0.2163
7.33104e-008,0.2193
7.33528e-008,0.2178
7.33952e-008,0.2212
7.34377e-008,0.2245
7.34801e-008,0.2154
7.35225e-008,0.2041
7.35649e-008,0.2065
7.36074e-008,0.2155
7.36498e-008,0.2205
7.36922e-008,0.2224
7.37346e-008,0.2193
7.37771e-008,0.2088
7.38195e-008,0.2053
7.38619e-008,0.2096
7.39044e-008,0.2142
7.39468e-008,0.2194
7.39892e-008,0.2203
7.40316e-008,0.2162
7.40741e-008,0.2144
7.41165e-008,0.2150
7.41589e-008,0.2145
7.42013e-008,0.2159
7.42438e-008,0.2177
7.42862e-008,0.2146
7.43286e-008,0.2119
7.43710e-008,0.2138
7.44134e-008,0.2165
7.44559e-008,0.2174
7.44983e-008,0.2172
7.45407e-008,0.2155
7.45831e-008,0.2132
7.46256e-008,0.2135
7.46680e-008,0.2151
7.47104e-008,0.2162
7.47528e-008,0.2171
7.47953e-008,0.2163
7.48377e-008,0.2144
7.48801e-008,0.2144
7.49226e-008,0.2151
7.49650e-008,0.3106
7.50074e-008,0.4840
7.50498e-008,0.6754
7.50923e-008,0.8718
7.51347e-008,1.0127
7.51771e-008,1.1032
7.52195e-008,1.1560
7.52620e-008,1.1921
7.53044e-008,1.2065
7.53468e-008,1.2163
7.53892e-008,1.2137
7.54317e-008,1.2039
7.54741e-008,1.2040
7.55165e-008,1.2210
7.55589e-008,1.2369
7.56013e-008,1.2301
7.56438e-008,1.2166
7.56862e-008,1.1954
7.57286e-008,1.1803
7.57710e-008,1.1970
7.58135e-008,1.2293
7.58559e-008,1.2548
7.58983e-008,1.2729
7.59407e-008,1.2716
7.59832e-008,1.2632
7.60256e-008,1.2584
7.60680e-008,1.2577
7.61105e-008,1.2569
7.61529e-008,1.2593
7.61953e-008,1.2593
7.62377e-008,1.2566
7.62802e-008,1.2585
7.63226e-008,1.2653
7.63650e-008,1.2688
7.64074e-008,1.2675
7.64499e-008,1.2636
7.64923e-008,1.2597
7.65347e-008,1.2576
7.65771e-008,1.2630
7.66195e-008,1.2684
7.66620e-008,1.2695
7.67044e-008,1.2679
7.67468e-008,1.2633
7.67892e-008,1.2538
7.68317e-008,1.1515
7.68741e-008,0.9336
7.69165e-008,0.7499
7.69589e-008,0.5646
7.70014e-008,0.4198
7.70438e-008,0.3341
7.70862e-008,0.2933
7.71287e-008,0.2635
7.71711e-008,0.2573
7.72135e-008,0.2544
7.72559e-008,0.2562
7.72984e-008,0.2671
7.73408e-008,0.2715
7.73832e-008,0.2485
7.74256e-008,0.2319
7.74681e-008,0.2486
7.75105e-008,0.2689
7.75529e-008,0.2796
7.75953e-008,0.2954
7.76378e-008,0.2794
7.76802e-008,0.2373
7.77226e-008,0.2142
7.77650e-008,0.2689
7.78074e-008,0.4502
7.78499e-008,0.6493
7.78923e-008,0.8694
7.79347e-008,1.0152
7.79771e-008,1.1082
7.80196e-008,1.1569
7.80620e-008,1.1915
7.81044e-008,1.2135
7.81468e-008,1.2223
7.81893e-008,1.2105
7.82317e-008,1.1976
7.82741e-008,1.1971
7.83166e-008,1.2193
7.83590e-008,1.2400
7.84014e-008,1.2408
7.84438e-008,1.2174
7.84863e-008,1.1912
7.85287e-008,1.1715
7.85711e-008,1.1861
7.86135e-008,1.2266
7.86560e-008,1.2592
7.86984e-008,1.2767
7.87408e-008,1.2748
7.87832e-008,1.2638
7.88257e-008,1.2571
7.88681e-008,1.2556
7.89105e-008,1.2584
7.89529e-008,1.2599
7.89953e-008,1.2585
7.90378e-008,1.2549
7.90802e-008,1.2569
7.91226e-008,1.2653
7.91650e-008,1.2709
7.92075e-008,1.2698
7.92499e-008,1.2633
7.92923e-008,1.2581
7.93347e-008,1.2561
7.93772e-008,1.2614
7.94196e-008,1.2696
7.94620e-008,1.2716
7.95045e-008,1.2686
7.95469e-008,1.2631
7.95893e-008,1.2588
7.96317e-008,1.2594
7.96742e-008,1.2618
7.97166e-008,1.2639
7.97590e-008,1.2645
7.98014e-008,1.2637
7.98439e-008,1.2618
7.98863e-008,1.2622
7.99287e-008,1.2645
7.99711e-008,1.2655
8.00135e-008,1.2643
8.00560e-008,1.2623
8.00984e-008,1.2612
8.01408e-008,1.2616
8.01832e-008,1.2634
8.02257e-008,1.2652
8.02681e-008,1.2648
8.03105e-008,1.2634
8.03529e-008,1.2620
8.03954e-008,1.2617
8.04378e-008,1.2628
8.04802e-008,1.2638
8.05227e-008,1.2640
8.05651e-008,1.2236
8.06075e-008,1.0200
8.06499e-008,0.8201
8.06924e-008,0.6280
8.07348e-008,0.4684
8.07772e-008,0.3601
8.08196e-008,0.3060
8.08621e-008,0.2715
8.09045e-008,0.2546
8.09469e-008,0.2548
8.09893e-008,0.2555
8.10318e-008,0.2617
8.10742e-008,0.2752
8.11166e-008,0.2585
8.11590e-008,0.2343
8.12014e-008,0.2361
8.12439e-008,0.2636
8.12863e-008,0.2752
8.13287e-008,0.2927
8.13711e-008,0.2916
8.14136e-008,0.2523
8.14560e-008,0.2193
8.14984e-008,0.2053
8.15408e-008,0.1976
8.15833e-008,0.2059
8.16257e-008,0.2149
8.16681e-008,0.2167
8.17106e-008,0.2180
8.17530e-008,0.2211
8.17954e-008,0.2171
8.18378e-008,0.2192
8.18803e-008,0.2227
8.19227e-008,0.2151
8.19651e-008,0.2069
8.20075e-008,0.2097
8.20500e-008,0.2158
8.20924e-008,0.2176
8.21348e-008,0.2199
8.21772e-008,0.2186
8.22196e-008,0.2104
8.22621e-008,0.2081
8.23045e-008,0.2106
8.23469e-008,0.2132
8.23893e-008,0.2179
8.24318e-008,0.2255
8.24742e-008,0.3450
8.25166e-008,0.5185
8.25590e-008,0.7217
8.26015e-008,0.9044
8.26439e-008,1.0368
8.26863e-008,1.1188
8.27288e-008,1.1640
8.27712e-008,1.1938
8.28136e-008,1.2074
8.28560e-008,1.2173
8.28985e-008,1.2149
8.29409e-008,1.2040
8.29833e-008,1.2070
8.30257e-008,1.2223
8.30682e-008,1.2360
8.31106e-008,1.2265
8.31530e-008,1.2143
8.31954e-008,1.1919
8.32379e-008,1.1817
8.32803e-008,1.2028
8.33227e-008,1.2343
8.33651e-008,1.2390
8.34075e-008,1.0737
8.34500e-008,0.8367
8.34924e-008,0.6354
8.35348e-008,0.4672
8.35772e-008,0.3575
8.36197e-008,0.3012
8.36621e-008,0.2729
8.37045e-008,0.2495
8.37469e-008,0.2479
8.37894e-008,0.2506
8.38318e-008,0.2632
8.38742e-008,0.2808
8.39167e-008,0.2695
8.39591e-008,0.2365
8.40015e-008,0.2241
8.40439e-008,0.2531
8.40864e-008,0.2776
8.41288e-008,0.2981
8.41712e-008,0.3029
8.42136e-008,0.2634
8.42561e-008,0.2169
8.42985e-008,0.1995
8.43409e-008,0.3118
8.43833e-008,0.5178
8.44257e-008,0.7315
8.44682e-008,0.9246
8.45106e-008,1.0486
8.45530e-008,1.1266
8.45954e-008,1.1684
8.46379e-008,1.2027
8.46803e-008,1.2185
8.47227e-008,1.2202
8.47651e-008,1.2041
8.48076e-008,1.1916
8.48500e-008,1.2015
8.48924e-008,1.2285
8.49349e-008,1.2480
8.49773e-008,1.2346
8.50197e-008,1.2076
8.50621e-008,1.1795
8.51046e-008,1.1705
8.51470e-008,1.1991
8.51894e-008,1.2414
8.52318e-008,1.2546
8.52743e-008,1.1208
8.53167e-008,0.8707
8.53591e-008,0.6680
8.54015e-008,0.4913
8.54440e-008,0.3745
8.54864e-008,0.3126
8.55288e-008,0.2794
8.55712e-008,0.2487
8.56136e-008,0.2450
8.56561e-008,0.2499
8.56985e-008,0.2651
8.57409e-008,0.2823
8.57833e-008,0.2754
8.58258e-008,0.2382
8.58682e-008,0.2191
8.59106e-008,0.2458
8.59530e-008,0.2770
8.59955e-008,0.2977
8.60379e-008,0.3067
8.60803e-008,0.2719
8.61228e-008,0.2207
8.61652e-008,0.1998
8.62076e-008,0.1942
8.62500e-008,0.2024
8.62925e-008,0.2161
8.63349e-008,0.2192
8.63773e-008,0.2162
8.64197e-008,0.2183
8.64622e-008,0.2186
8.65046e-008,0.2196
8.65470e-008,0.2245
8.65894e-008,0.2202
8.66319e-008,0.2068
8.66743e-008,0.2042
8.67167e-008,0.2124
8.67591e-008,0.2196
8.68015e-008,0.2220
8.68440e-008,0.2216
8.68864e-008,0.2126
8.69288e-008,0.2052
8.69712e-008,0.2078
8.70137e-008,0.2127
8.70561e-008,0.2177
8.70985e-008,0.2210
8.71409e-008,0.2177
8.71834e-008,0.2146
8.72258e-008,0.2149
8.72682e-008,0.2149
8.73107e-008,0.2151
8.73531e-008,0.2176
8.73955e-008,0.2161
8.74379e-008,0.2123
8.74804e-008,0.2128
8.75228e-008,0.2158
8.75652e-008,0.2174
8.76076e-008,0.2175
8.76501e-008,0.2163
8.76925e-008,0.2139
8.77349e-008,0.2131
8.77773e-008,0.2147
8.78197e-008,0.2159
8.78622e-008,0.2169
8.79046e-008,0.2169
8.79470e-008,0.2150
8.79894e-008,0.2142
8.80319e-008,0.2150
8.80743e-008,0.2621
8.81167e-008,0.4192
8.81591e-008,0.5929
8.82016e-008,0.8079
8.82440e-008,0.9672
8.82864e-008,1.0749
8.83289e-008,1.1373
8.83713e-008,1.1806
8.84137e-008,1.2035
8.84561e-008,1.2141
8.84986e-008,1.2148
8.85410e-008,1.2083
8.85834e-008,1.2016
8.86258e-008,1.2148
8.86683e-008,1.2318
8.87107e-008,1.2355
8.87531e-008,1.2210
8.87955e-008,1.2048
8.88380e-008,1.1829
8.88804e-008,1.1872
8.89228e-008,1.2177
8.89652e-008,1.2450
8.90076e-008,1.1943
8.90501e-008,0.9676
8.90925e-008,0.7549
8.91349e-008,0.5571
8.91773e-008,0.4148
8.92198e-008,0.3299
8.92622e-008,0.2899
8.93046e-008,0.2609
8.93470e-008,0.2470
8.93895e-008,0.2475
8.94319e-008,0.2562
8.94743e-008,0.2706
8.95168e-008,0.2818
8.95592e-008,0.2546
8.96016e-008,0.2266
8.96440e-008,0.2327
8.96865e-008,0.2662
8.97289e-008,0.2863
8.97713e-008,0.3048
8.98137e-008,0.2916
8.98562e-008,0.2413
8.98986e-008,0.2068
8.99410e-008,0.2246
8.99834e-008,0.3957
9.00258e-008,0.5994
9.00683e-008,0.8236
9.01107e-008,0.9829
9.01531e-008,1.0863
9.01955e-008,1.1455
9.02380e-008,1.1837
9.02804e-008,1.2122
9.03228e-008,1.2219
9.03652e-008,1.2130
9.04077e-008,1.1989
9.04501e-008,1.1923
9.04925e-008,1.2132
9.05350e-008,1.2380
9.05774e-008,1.2471
9.06198e-008,1.2228
9.06622e-008,1.1959
9.07047e-008,1.1716
9.07471e-008,1.1782
9.07895e-008,1.2176
9.08319e-008,1.2546
9.08744e-008,1.2334
9.09168e-008,1.0166
9.09592e-008,0.7870
9.10016e-008,0.5864
9.10441e-008,0.4357
9.10865e-008,0.3431
9.11289e-008,0.2962
9.11713e-008,0.2645
