.HEADER
..NAMES
Time,V U1.P26
.DATA
4.45887e-008,0.7433
4.46311e-008,0.7165
4.46735e-008,0.7367
4.47160e-008,0.8668
4.47584e-008,1.0749
4.48008e-008,1.3059
4.48432e-008,1.5064
4.48856e-008,1.6175
4.49281e-008,1.6163
4.49705e-008,1.5613
4.50129e-008,1.4902
4.50554e-008,1.4534
4.50978e-008,1.4488
4.51402e-008,1.4612
4.51826e-008,1.5043
4.52251e-008,1.5750
4.52675e-008,1.6211
4.53099e-008,1.6283
4.53523e-008,1.6073
4.53947e-008,1.5664
4.54372e-008,1.5209
4.54796e-008,1.5025
4.55220e-008,1.5072
4.55645e-008,1.5055
4.56069e-008,1.4788
4.56493e-008,1.4329
4.56917e-008,1.3933
4.57342e-008,1.3755
4.57766e-008,1.3826
4.58190e-008,1.4090
4.58614e-008,1.4539
4.59038e-008,1.4967
4.59463e-008,1.5190
4.59887e-008,1.5257
4.60311e-008,1.5193
4.60735e-008,1.4919
4.61160e-008,1.4548
4.61584e-008,1.4285
4.62008e-008,1.4235
4.62433e-008,1.4407
4.62857e-008,1.4700
4.63281e-008,1.4954
4.63705e-008,1.5087
4.64129e-008,1.5095
4.64554e-008,1.5056
4.64978e-008,1.5109
4.65402e-008,1.5246
4.65826e-008,1.5349
4.66251e-008,1.5368
4.66675e-008,1.5333
4.67099e-008,1.5232
4.67524e-008,1.5074
4.67948e-008,1.4989
4.68372e-008,1.5020
4.68796e-008,1.3985
4.69221e-008,1.2786
4.69645e-008,1.1347
4.70069e-008,0.9765
4.70493e-008,0.8480
4.70917e-008,0.7458
4.71342e-008,0.6661
4.71766e-008,0.6285
4.72190e-008,0.6137
4.72615e-008,0.5974
4.73039e-008,0.6008
4.73463e-008,0.6062
4.73887e-008,0.5843
4.74312e-008,0.5646
4.74736e-008,0.5730
4.75160e-008,0.5524
4.75584e-008,0.4898
4.76008e-008,0.3929
4.76433e-008,0.2607
4.76857e-008,0.1033
4.77281e-008,-0.0213
4.77705e-008,-0.1032
4.78130e-008,-0.1417
4.78554e-008,-0.1407
4.78978e-008,-0.1318
4.79403e-008,-0.1179
4.79827e-008,-0.0896
4.80251e-008,-0.0739
4.80675e-008,-0.0803
4.81099e-008,-0.0868
4.81524e-008,-0.0976
4.81948e-008,-0.1131
4.82372e-008,-0.1145
4.82796e-008,-0.1033
4.83221e-008,-0.0971
4.83645e-008,-0.0917
4.84069e-008,-0.0828
4.84494e-008,-0.0648
4.84918e-008,-0.0328
4.85342e-008,0.0053
4.85766e-008,0.0374
4.86191e-008,0.0635
4.86615e-008,0.0794
4.87039e-008,0.0636
4.87463e-008,0.0516
4.87887e-008,0.1181
4.88312e-008,0.2629
4.88736e-008,0.4235
4.89160e-008,0.5815
4.89585e-008,0.7149
4.90009e-008,0.8130
4.90433e-008,0.8862
4.90857e-008,0.9128
4.91282e-008,0.9161
4.91706e-008,0.9144
4.92130e-008,0.9180
4.92554e-008,0.9212
4.92978e-008,0.9384
4.93403e-008,0.9474
4.93827e-008,0.9315
4.94251e-008,0.9252
4.94676e-008,0.9702
4.95100e-008,1.0718
4.95524e-008,1.2137
4.95948e-008,1.3678
4.96373e-008,1.4900
4.96797e-008,1.5601
4.97221e-008,1.5797
4.97645e-008,1.5671
4.98069e-008,1.5492
4.98494e-008,1.5377
4.98918e-008,1.5263
4.99342e-008,1.5278
4.99766e-008,1.5502
5.00191e-008,1.5796
5.00615e-008,1.6018
5.01039e-008,1.6144
5.01464e-008,1.6110
5.01888e-008,1.5970
5.02312e-008,1.5871
5.02736e-008,1.5851
5.03160e-008,1.5809
5.03585e-008,1.5621
5.04009e-008,1.5251
5.04433e-008,1.4807
5.04857e-008,1.4460
5.05282e-008,1.4262
5.05706e-008,1.4715
5.06130e-008,1.4589
5.06555e-008,1.3533
5.06979e-008,1.2276
5.07403e-008,1.0495
5.07827e-008,0.8731
5.08252e-008,0.7337
5.08676e-008,0.6293
5.09100e-008,0.5600
5.09524e-008,0.5452
5.09948e-008,0.5382
5.10373e-008,0.5431
5.10797e-008,0.5570
5.11221e-008,0.5545
5.11646e-008,0.5260
5.12070e-008,0.5281
5.12494e-008,0.5456
5.12918e-008,0.5302
5.13343e-008,0.4718
5.13767e-008,0.3637
5.14191e-008,0.2011
5.14615e-008,0.0304
5.15039e-008,-0.0849
5.15464e-008,0.0561
5.15888e-008,0.2920
5.16312e-008,0.5217
5.16736e-008,0.6993
5.17161e-008,0.7951
5.17585e-008,0.8461
5.18009e-008,0.8286
5.18434e-008,0.7694
5.18858e-008,0.6990
5.19282e-008,0.6687
5.19706e-008,0.6526
5.20130e-008,0.6716
5.20555e-008,0.7112
5.20979e-008,0.7345
5.21403e-008,0.7103
5.21827e-008,0.7429
5.22252e-008,0.8827
5.22676e-008,1.1023
5.23100e-008,1.3397
5.23525e-008,1.5416
5.23949e-008,1.6407
5.24373e-008,1.6352
5.24797e-008,1.5765
5.25222e-008,1.5077
5.25646e-008,1.4734
5.26070e-008,1.4591
5.26494e-008,1.4551
5.26918e-008,1.4877
5.27343e-008,1.5546
5.27767e-008,1.6051
5.28191e-008,1.6257
5.28616e-008,1.6168
5.29040e-008,1.5803
5.29464e-008,1.5342
5.29888e-008,1.5132
5.30313e-008,1.5122
5.30737e-008,1.5041
5.31161e-008,1.4689
5.31585e-008,1.4173
5.32009e-008,1.3771
5.32434e-008,1.3643
5.32858e-008,1.3765
5.33282e-008,1.4073
5.33707e-008,1.4733
5.34131e-008,1.4730
5.34555e-008,1.3331
5.34979e-008,1.1841
5.35404e-008,0.9929
5.35828e-008,0.7931
5.36252e-008,0.6373
5.36676e-008,0.5410
5.37100e-008,0.5025
5.37525e-008,0.5313
5.37949e-008,0.5640
5.38373e-008,0.5846
5.38797e-008,0.5965
5.39222e-008,0.5858
5.39646e-008,0.5498
5.40070e-008,0.5551
5.40495e-008,0.5792
5.40919e-008,0.5453
5.41343e-008,0.4519
5.41767e-008,0.3136
5.42192e-008,0.1358
5.42616e-008,-0.0394
5.43040e-008,-0.1456
5.43464e-008,-0.1920
5.43888e-008,-0.1817
5.44313e-008,-0.1415
5.44737e-008,-0.1026
5.45161e-008,-0.0619
5.45586e-008,-0.0306
5.46010e-008,-0.0448
5.46434e-008,-0.0845
5.46858e-008,-0.1161
5.47283e-008,-0.1401
5.47707e-008,-0.1488
5.48131e-008,-0.1292
5.48555e-008,-0.1057
5.48979e-008,-0.0964
5.49404e-008,-0.0896
5.49828e-008,-0.0741
5.50252e-008,-0.0419
5.50677e-008,0.0029
5.51101e-008,0.0460
5.51525e-008,0.0780
5.51949e-008,0.1011
5.52374e-008,0.1045
5.52798e-008,0.0864
5.53222e-008,0.0638
5.53646e-008,0.0408
5.54070e-008,0.0152
5.54495e-008,0.0030
5.54919e-008,0.0129
5.55343e-008,0.0346
5.55767e-008,0.0583
5.56192e-008,0.0749
5.56616e-008,0.0761
5.57040e-008,0.0664
5.57465e-008,0.0532
5.57889e-008,0.0404
5.58313e-008,0.0326
5.58737e-008,0.0248
5.59161e-008,0.0098
5.59586e-008,-0.0074
5.60010e-008,-0.0201
5.60434e-008,-0.0310
5.60858e-008,-0.0389
5.61283e-008,-0.0393
5.61707e-008,-0.0334
5.62131e-008,-0.0241
5.62556e-008,-0.0120
5.62980e-008,-0.0012
5.63404e-008,0.0031
5.63828e-008,-0.0012
5.64253e-008,-0.0136
5.64677e-008,-0.0280
5.65101e-008,-0.0361
5.65525e-008,-0.0370
5.65949e-008,-0.0326
5.66374e-008,-0.0241
5.66798e-008,-0.0157
5.67222e-008,-0.0101
5.67647e-008,-0.0047
5.68071e-008,0.0017
5.68495e-008,0.0068
5.68919e-008,0.0103
5.69344e-008,0.0127
5.69768e-008,0.0141
5.70192e-008,0.0146
5.70616e-008,0.0133
5.71040e-008,0.0093
5.71465e-008,0.0043
5.71889e-008,0.0001
5.72313e-008,-0.0019
5.72738e-008,0.0004
5.73162e-008,0.0069
5.73586e-008,0.0138
5.74010e-008,0.0180
5.74435e-008,0.0188
5.74859e-008,0.0163
5.75283e-008,0.0117
5.75707e-008,0.0071
5.76131e-008,0.0032
5.76556e-008,-0.0001
5.76980e-008,-0.0025
5.77404e-008,-0.0040
5.77828e-008,-0.0043
5.78253e-008,-0.0039
5.78677e-008,-0.0038
5.79101e-008,-0.0042
5.79526e-008,-0.0040
5.79950e-008,-0.0028
5.80374e-008,-0.0012
5.80798e-008,0.0005
5.81223e-008,0.0012
5.81647e-008,-0.0001
5.82071e-008,-0.0029
5.82495e-008,-0.0060
5.82919e-008,-0.0081
5.83344e-008,-0.0084
5.83768e-008,-0.0071
5.84192e-008,-0.0050
5.84617e-008,-0.0025
5.85041e-008,-0.0002
5.85465e-008,0.0015
5.85889e-008,0.0025
5.86314e-008,0.0028
5.86738e-008,0.0022
5.87162e-008,0.0014
5.87586e-008,0.0010
5.88010e-008,0.0011
5.88435e-008,0.0013
5.88859e-008,0.0012
5.89283e-008,0.0008
5.89708e-008,0.0002
5.90132e-008,-0.0032
5.90556e-008,0.0278
5.90980e-008,0.1158
5.91405e-008,0.2722
5.91829e-008,0.4358
5.92253e-008,0.5782
5.92677e-008,0.6896
5.93101e-008,0.7627
5.93526e-008,0.8101
5.93950e-008,0.8269
5.94374e-008,0.8342
5.94798e-008,0.8372
5.95223e-008,0.8498
5.95647e-008,0.8625
5.96071e-008,0.8788
5.96496e-008,0.8905
5.96920e-008,0.8986
5.97344e-008,0.9213
5.97768e-008,0.9895
5.98192e-008,1.1055
5.98617e-008,1.2459
5.99041e-008,1.3805
5.99465e-008,1.4815
5.99889e-008,1.5352
6.00314e-008,1.5474
6.00738e-008,1.5409
6.01162e-008,1.5323
6.01586e-008,1.5307
6.02011e-008,1.5349
6.02435e-008,1.5468
6.02859e-008,1.5673
6.03283e-008,1.5899
6.03708e-008,1.6024
6.04132e-008,1.6034
6.04556e-008,1.5946
6.04981e-008,1.5813
6.05405e-008,1.5704
6.05829e-008,1.5650
6.06253e-008,1.5564
6.06678e-008,1.5357
6.07102e-008,1.5039
6.07526e-008,1.4701
6.07950e-008,1.4457
6.08375e-008,1.4354
6.08799e-008,1.4392
6.09223e-008,1.4528
6.09647e-008,1.4701
6.10071e-008,1.4831
6.10496e-008,1.4893
6.10920e-008,1.4890
6.11344e-008,1.4818
6.11768e-008,1.4683
6.12193e-008,1.4546
6.12617e-008,1.4469
6.13041e-008,1.4479
6.13465e-008,1.4557
6.13890e-008,1.4657
6.14314e-008,1.4732
6.14738e-008,1.4774
6.15163e-008,1.4810
6.15587e-008,1.4879
6.16011e-008,1.4992
6.16435e-008,1.5107
6.16860e-008,1.5181
6.17284e-008,1.5200
6.17708e-008,1.5174
6.18132e-008,1.5311
6.18557e-008,1.4729
6.18981e-008,1.3268
6.19405e-008,1.1894
6.19829e-008,1.0228
6.20254e-008,0.8666
6.20678e-008,0.7556
6.21102e-008,0.6873
6.21526e-008,0.6483
6.21950e-008,0.6440
6.22375e-008,0.6298
6.22799e-008,0.6174
6.23223e-008,0.6138
6.23647e-008,0.6031
6.24072e-008,0.5770
6.24496e-008,0.5777
6.24920e-008,0.5749
6.25344e-008,0.5234
6.25769e-008,0.4348
6.26193e-008,0.3155
6.26617e-008,0.1649
6.27042e-008,0.0202
6.27466e-008,-0.0731
6.27890e-008,0.0538
6.28314e-008,0.2914
6.28739e-008,0.5009
6.29163e-008,0.6779
6.29587e-008,0.7668
6.30011e-008,0.8052
6.30436e-008,0.7861
6.30860e-008,0.7389
6.31284e-008,0.6861
6.31708e-008,0.6745
6.32132e-008,0.6724
6.32557e-008,0.6911
6.32981e-008,0.7204
6.33405e-008,0.7421
6.33829e-008,0.7224
6.34254e-008,0.7523
6.34678e-008,0.8853
6.35102e-008,1.0902
6.35526e-008,1.3143
6.35951e-008,1.5083
6.36375e-008,1.6137
6.36799e-008,1.6152
6.37224e-008,1.5683
6.37648e-008,1.5068
6.38072e-008,1.4762
6.38496e-008,1.4701
6.38921e-008,1.4735
6.39345e-008,1.5035
6.39769e-008,1.5616
6.40193e-008,1.6018
6.40618e-008,1.6125
6.41042e-008,1.6011
6.41466e-008,1.5699
6.41890e-008,1.5312
6.42315e-008,1.5150
6.42739e-008,1.5168
6.43163e-008,1.5108
6.43587e-008,1.4807
6.44011e-008,1.4334
6.44436e-008,1.3936
6.44860e-008,1.3770
6.45284e-008,1.3851
6.45708e-008,1.4111
6.46133e-008,1.4662
6.46557e-008,1.4889
6.46981e-008,1.3635
6.47405e-008,1.2172
6.47830e-008,1.0278
6.48254e-008,0.8232
6.48678e-008,0.6631
6.49103e-008,0.5621
6.49527e-008,0.5177
6.49951e-008,0.5382
6.50375e-008,0.5697
6.50800e-008,0.5844
6.51224e-008,0.5939
6.51648e-008,0.5868
6.52072e-008,0.5520
6.52497e-008,0.5479
6.52921e-008,0.5755
6.53345e-008,0.5536
6.53769e-008,0.4720
6.54193e-008,0.3444
6.54618e-008,0.1750
6.55042e-008,-0.0065
6.55466e-008,-0.1258
6.55890e-008,-0.0690
6.56315e-008,0.1835
6.56739e-008,0.4210
6.57163e-008,0.6488
6.57587e-008,0.7739
6.58012e-008,0.8283
6.58436e-008,0.8109
6.58860e-008,0.7400
6.59284e-008,0.6583
6.59709e-008,0.6276
6.60133e-008,0.6301
6.60557e-008,0.6571
6.60982e-008,0.7011
6.61406e-008,0.7378
6.61830e-008,0.7217
6.62254e-008,0.7200
6.62679e-008,0.8280
6.63103e-008,1.0247
6.63527e-008,1.2587
6.63951e-008,1.4705
6.64376e-008,1.6082
6.64800e-008,1.6137
6.65224e-008,1.3912
6.65648e-008,1.0283
6.66072e-008,0.8091
6.66497e-008,0.6672
6.66921e-008,0.6112
6.67345e-008,0.6276
6.67769e-008,0.6993
6.68194e-008,0.7792
6.68618e-008,0.8269
6.69042e-008,0.7903
6.69466e-008,0.7171
6.69891e-008,0.6560
6.70315e-008,0.6118
6.70739e-008,0.5963
6.71164e-008,0.6317
6.71588e-008,0.6062
6.72012e-008,0.4276
6.72436e-008,0.1882
6.72861e-008,-0.0240
6.73285e-008,-0.1733
6.73709e-008,-0.2288
6.74133e-008,-0.1746
6.74558e-008,-0.0352
6.74982e-008,0.2155
6.75406e-008,0.3655
6.75830e-008,0.4807
6.76255e-008,0.5306
6.76679e-008,0.5328
6.77103e-008,0.5130
6.77527e-008,0.5220
6.77951e-008,0.5720
6.78376e-008,0.6505
6.78800e-008,0.7259
6.79224e-008,0.7618
6.79648e-008,0.7618
6.80073e-008,0.7466
6.80497e-008,0.7314
6.80921e-008,0.7623
6.81345e-008,0.8902
6.81770e-008,1.0536
6.82194e-008,1.2061
6.82618e-008,1.3253
6.83043e-008,1.4002
6.83467e-008,1.4039
6.83891e-008,1.3973
6.84315e-008,1.4061
6.84740e-008,1.4361
6.85164e-008,1.4900
6.85588e-008,1.5462
6.86012e-008,1.5886
6.86437e-008,1.6160
6.86861e-008,1.6097
6.87285e-008,1.5692
6.87709e-008,1.5327
6.88133e-008,1.5157
6.88558e-008,1.5137
6.88982e-008,1.5291
6.89406e-008,1.5521
6.89830e-008,1.5503
6.90255e-008,1.5229
6.90679e-008,1.4864
6.91103e-008,1.4576
6.91527e-008,1.4445
6.91952e-008,1.4523
6.92376e-008,1.4727
6.92800e-008,1.4976
6.93225e-008,1.5169
6.93649e-008,1.5156
6.94073e-008,1.4981
6.94497e-008,1.4776
6.94922e-008,1.4551
6.95346e-008,1.4386
6.95770e-008,1.4426
6.96194e-008,1.4619
6.96619e-008,1.4829
6.97043e-008,1.4981
6.97467e-008,1.5015
6.97891e-008,1.4928
6.98316e-008,1.4826
6.98740e-008,1.4784
6.99164e-008,1.4841
6.99588e-008,1.4981
7.00012e-008,1.5108
7.00437e-008,1.5161
7.00861e-008,1.5156
7.01285e-008,1.5094
7.01709e-008,1.4977
7.02134e-008,1.4883
7.02558e-008,1.4872
7.02982e-008,1.4927
7.03406e-008,1.5030
7.03831e-008,1.5153
7.04255e-008,1.5232
7.04679e-008,1.5227
7.05104e-008,1.5144
7.05528e-008,1.5023
7.05952e-008,1.4933
7.06376e-008,1.4914
7.06801e-008,1.4944
7.07225e-008,1.4997
7.07649e-008,1.5043
7.08073e-008,1.5040
7.08498e-008,1.4995
7.08922e-008,1.4950
7.09346e-008,1.4918
7.09770e-008,1.4904
7.10194e-008,1.4923
7.10619e-008,1.4966
7.11043e-008,1.5010
7.11467e-008,1.5031
7.11891e-008,1.5250
7.12316e-008,1.4714
7.12740e-008,1.3244
7.13164e-008,1.1820
7.13588e-008,1.0097
7.14013e-008,0.8497
7.14437e-008,0.7355
7.14861e-008,0.6632
7.15286e-008,0.6214
7.15710e-008,0.6188
7.16134e-008,0.6078
7.16558e-008,0.5989
7.16983e-008,0.5984
7.17407e-008,0.5899
7.17831e-008,0.5650
7.18255e-008,0.5689
7.18680e-008,0.5720
7.19104e-008,0.5258
7.19528e-008,0.4381
7.19952e-008,0.3155
7.20377e-008,0.1598
7.20801e-008,0.0114
7.21225e-008,-0.0828
7.21649e-008,0.0506
7.22073e-008,0.2930
7.22498e-008,0.5071
7.22922e-008,0.6842
7.23346e-008,0.7726
7.23770e-008,0.8110
7.24195e-008,0.7900
7.24619e-008,0.7391
7.25043e-008,0.6826
7.25467e-008,0.6692
7.25892e-008,0.6666
7.26316e-008,0.6866
7.26740e-008,0.7175
7.27165e-008,0.7390
7.27589e-008,0.7175
7.28013e-008,0.7476
7.28437e-008,0.8835
7.28862e-008,1.0929
7.29286e-008,1.3200
7.29710e-008,1.5145
7.30134e-008,1.6174
7.30559e-008,1.6158
7.30983e-008,1.5661
7.31407e-008,1.5033
7.31831e-008,1.4728
7.32256e-008,1.4670
7.32680e-008,1.4708
7.33104e-008,1.5027
7.33528e-008,1.5632
7.33952e-008,1.6050
7.34377e-008,1.6160
7.34801e-008,1.6032
7.35225e-008,1.5701
7.35649e-008,1.5298
7.36074e-008,1.5131
7.36498e-008,1.5151
7.36922e-008,1.5089
7.37346e-008,1.4778
7.37771e-008,1.4296
7.38195e-008,1.3900
7.38619e-008,1.3746
7.39044e-008,1.3843
7.39468e-008,1.4116
7.39892e-008,1.4681
7.40316e-008,1.4877
7.40741e-008,1.3595
7.41165e-008,1.2125
7.41589e-008,1.0223
7.42013e-008,0.8178
7.42438e-008,0.6581
7.42862e-008,0.5580
7.43286e-008,0.5153
7.43710e-008,0.5380
7.44134e-008,0.5703
7.44559e-008,0.5857
7.44983e-008,0.5951
7.45407e-008,0.5872
7.45831e-008,0.5519
7.46256e-008,0.5491
7.46680e-008,0.5764
7.47104e-008,0.5525
7.47528e-008,0.4689
7.47953e-008,0.3395
7.48377e-008,0.1691
7.48801e-008,-0.0115
7.49226e-008,-0.1286
7.49650e-008,-0.0658
7.50074e-008,0.1888
7.50498e-008,0.4260
7.50923e-008,0.6525
7.51347e-008,0.7762
7.51771e-008,0.8293
7.52195e-008,0.8098
7.52620e-008,0.7378
7.53044e-008,0.6559
7.53468e-008,0.6265
7.53892e-008,0.6298
7.54317e-008,0.6581
7.54741e-008,0.7022
7.55165e-008,0.7386
7.55589e-008,0.7214
7.56013e-008,0.7213
7.56438e-008,0.8319
7.56862e-008,1.0300
7.57286e-008,1.2639
7.57710e-008,1.4745
7.58135e-008,1.6098
7.58559e-008,1.6245
7.58983e-008,1.5751
7.59407e-008,1.5002
7.59832e-008,1.4505
7.60256e-008,1.4365
7.60680e-008,1.4415
7.61105e-008,1.4771
7.61529e-008,1.5515
7.61953e-008,1.6153
7.62377e-008,1.6364
7.62802e-008,1.6234
7.63226e-008,1.5842
7.63650e-008,1.5326
7.64074e-008,1.5024
7.64499e-008,1.5025
7.64923e-008,1.5032
7.65347e-008,1.4817
7.65771e-008,1.4377
7.66195e-008,1.3965
7.66620e-008,1.3756
7.67044e-008,1.3801
7.67468e-008,1.4034
7.67892e-008,1.4455
7.68317e-008,1.4913
7.68741e-008,1.5190
7.69165e-008,1.5295
7.69589e-008,1.5281
7.70014e-008,1.5048
7.70438e-008,1.4650
7.70862e-008,1.4314
7.71287e-008,1.4189
7.71711e-008,1.4311
7.72135e-008,1.4604
7.72559e-008,1.4900
7.72984e-008,1.5080
7.73408e-008,1.5126
7.73832e-008,1.5091
7.74256e-008,1.5120
7.74681e-008,1.5245
7.75105e-008,1.5351
7.75529e-008,1.5368
7.75953e-008,1.5330
7.76378e-008,1.5243
7.76802e-008,1.5097
7.77226e-008,1.4948
7.77650e-008,1.5125
7.78074e-008,1.4285
7.78499e-008,1.3020
7.78923e-008,1.1689
7.79347e-008,1.0120
7.79771e-008,0.8751
7.80196e-008,0.7675
7.80620e-008,0.6831
7.81044e-008,0.6321
7.81468e-008,0.6173
7.81893e-008,0.5987
7.82317e-008,0.5981
7.82741e-008,0.6049
7.83166e-008,0.5903
7.83590e-008,0.5651
7.84014e-008,0.5717
7.84438e-008,0.5627
7.84863e-008,0.5092
7.85287e-008,0.4197
7.85711e-008,0.2952
7.86135e-008,0.1386
7.86560e-008,0.0025
7.86984e-008,-0.0556
7.87408e-008,0.1302
7.87832e-008,0.3518
7.88257e-008,0.5641
7.88681e-008,0.7070
7.89105e-008,0.7852
7.89529e-008,0.8208
7.89953e-008,0.7966
7.90378e-008,0.7433
7.90802e-008,0.6948
7.91226e-008,0.6787
7.91650e-008,0.6711
7.92075e-008,0.6928
7.92499e-008,0.7271
7.92923e-008,0.7355
7.93347e-008,0.7176
7.93772e-008,0.7805
7.94196e-008,0.9416
7.94620e-008,1.1632
7.95045e-008,1.3846
7.95469e-008,1.5603
7.95893e-008,1.6287
7.96317e-008,1.5263
7.96742e-008,1.1834
7.97166e-008,0.9103
7.97590e-008,0.7453
7.98014e-008,0.6483
7.98439e-008,0.6188
7.98863e-008,0.6488
7.99287e-008,0.7249
7.99711e-008,0.7942
8.00135e-008,0.8094
8.00560e-008,0.7574
8.00984e-008,0.7054
8.01408e-008,0.6551
8.01832e-008,0.6193
8.02257e-008,0.6301
8.02681e-008,0.6416
8.03105e-008,0.5127
8.03529e-008,0.2808
8.03954e-008,0.0504
8.04378e-008,-0.1253
8.04802e-008,-0.2236
8.05227e-008,-0.2063
8.05651e-008,-0.1304
8.06075e-008,-0.0523
8.06499e-008,0.0063
8.06924e-008,0.0197
8.07348e-008,0.0055
8.07772e-008,-0.0278
8.08196e-008,-0.0968
8.08621e-008,-0.1614
8.09045e-008,-0.1650
8.09469e-008,-0.1323
8.09893e-008,-0.0901
8.10318e-008,-0.0444
8.10742e-008,-0.0204
8.11166e-008,-0.0342
8.11590e-008,-0.0417
8.12014e-008,-0.0152
8.12439e-008,0.0353
8.12863e-008,0.0856
8.13287e-008,0.1159
8.13711e-008,0.1196
8.14136e-008,0.1048
8.14560e-008,0.0723
8.14984e-008,0.0251
8.15408e-008,0.0077
8.15833e-008,0.0854
8.16257e-008,0.2324
8.16681e-008,0.4374
8.17106e-008,0.6417
8.17530e-008,0.7973
8.17954e-008,0.8794
8.18378e-008,0.9055
8.18803e-008,0.8913
8.19227e-008,0.8688
8.19651e-008,0.8631
8.20075e-008,0.8793
8.20500e-008,0.8996
8.20924e-008,0.9161
8.21348e-008,0.9123
8.21772e-008,0.8995
8.22196e-008,0.9073
8.22621e-008,0.9619
8.23045e-008,1.0760
8.23469e-008,1.2323
8.23893e-008,1.3950
8.24318e-008,1.4765
8.24742e-008,1.3085
8.25166e-008,1.0339
8.25590e-008,0.8232
8.26015e-008,0.6460
8.26439e-008,0.5605
8.26863e-008,0.5382
8.27288e-008,0.5720
8.27712e-008,0.6534
8.28136e-008,0.7350
8.28560e-008,0.7475
8.28985e-008,0.7412
8.29409e-008,0.7204
8.29833e-008,0.6820
8.30257e-008,0.6612
8.30682e-008,0.6925
8.31106e-008,0.6513
8.31530e-008,0.4854
8.31954e-008,0.2581
8.32379e-008,0.0277
8.32803e-008,-0.1581
8.33227e-008,-0.2327
8.33651e-008,-0.2033
8.34075e-008,-0.1464
8.34500e-008,-0.0793
8.34924e-008,-0.0390
8.35348e-008,-0.0252
8.35772e-008,-0.0194
8.36197e-008,-0.0457
8.36621e-008,-0.1066
8.37045e-008,-0.1413
8.37469e-008,-0.1411
8.37894e-008,-0.1247
8.38318e-008,-0.0863
8.38742e-008,-0.0413
8.39167e-008,-0.0280
8.39591e-008,-0.0303
8.40015e-008,-0.0154
8.40439e-008,0.0227
8.40864e-008,0.0732
8.41288e-008,0.1150
8.41712e-008,0.1330
8.42136e-008,0.1289
8.42561e-008,0.1096
8.42985e-008,0.0707
8.43409e-008,0.0365
8.43833e-008,0.0850
8.44257e-008,0.1980
8.44682e-008,0.3870
8.45106e-008,0.5834
8.45530e-008,0.7529
8.45954e-008,0.8662
8.46379e-008,0.9214
8.46803e-008,0.9291
8.47227e-008,0.9032
8.47651e-008,0.8836
8.48076e-008,0.8803
8.48500e-008,0.8918
8.48924e-008,0.9093
8.49349e-008,0.9149
8.49773e-008,0.9024
8.50197e-008,0.9004
8.50621e-008,0.9391
8.51046e-008,1.0378
8.51470e-008,1.1853
8.51894e-008,1.3522
8.52318e-008,1.4876
8.52743e-008,1.5693
8.53167e-008,1.5911
8.53591e-008,1.5713
8.54015e-008,1.5368
8.54440e-008,1.5098
8.54864e-008,1.5003
8.55288e-008,1.5132
8.55712e-008,1.5486
8.56136e-008,1.5903
8.56561e-008,1.6222
8.56985e-008,1.6339
8.57409e-008,1.6248
8.57833e-008,1.6049
8.58258e-008,1.5888
8.58682e-008,1.5794
8.59106e-008,1.5707
8.59530e-008,1.5521
8.59955e-008,1.5191
8.60379e-008,1.4773
8.60803e-008,1.4407
8.61228e-008,1.4187
8.61652e-008,1.4153
8.62076e-008,1.4299
8.62500e-008,1.4552
8.62925e-008,1.4812
8.63349e-008,1.5006
8.63773e-008,1.5076
8.64197e-008,1.4991
8.64622e-008,1.4784
8.65046e-008,1.4537
8.65470e-008,1.4352
8.65894e-008,1.4301
8.66319e-008,1.4384
8.66743e-008,1.4527
8.67167e-008,1.4659
8.67591e-008,1.4744
8.68015e-008,1.4796
8.68440e-008,1.4862
8.68864e-008,1.4970
8.69288e-008,1.5096
8.69712e-008,1.5202
8.70137e-008,1.5261
8.70561e-008,1.5255
8.70985e-008,1.5190
8.71409e-008,1.5089
8.71834e-008,1.4980
8.72258e-008,1.4898
8.72682e-008,1.4878
8.73107e-008,1.4932
8.73531e-008,1.5046
8.73955e-008,1.5179
8.74379e-008,1.5271
8.74804e-008,1.5286
8.75228e-008,1.5231
8.75652e-008,1.5141
8.76076e-008,1.5057
8.76501e-008,1.5004
8.76925e-008,1.4977
8.77349e-008,1.4958
8.77773e-008,1.4936
8.78197e-008,1.4913
8.78622e-008,1.4895
8.79046e-008,1.4889
8.79470e-008,1.4896
8.79894e-008,1.4917
8.80319e-008,1.4951
8.80743e-008,1.5246
8.81167e-008,1.4446
8.81591e-008,1.3053
8.82016e-008,1.1537
8.82440e-008,0.9708
8.82864e-008,0.8102
8.83289e-008,0.6975
8.83713e-008,0.6307
8.84137e-008,0.6040
8.84561e-008,0.6120
8.84986e-008,0.6057
8.85410e-008,0.6042
8.85834e-008,0.6039
8.86258e-008,0.5864
8.86683e-008,0.5610
8.87107e-008,0.5685
8.87531e-008,0.5606
8.87955e-008,0.5046
8.88380e-008,0.4107
8.88804e-008,0.2817
8.89228e-008,0.1206
8.89652e-008,-0.0192
8.90076e-008,-0.1067
8.90501e-008,-0.1481
8.90925e-008,-0.1416
8.91349e-008,-0.1197
8.91773e-008,-0.1011
8.92198e-008,-0.0774
8.92622e-008,-0.0659
8.93046e-008,-0.0829
8.93470e-008,-0.1013
8.93895e-008,-0.1138
8.94319e-008,-0.1259
8.94743e-008,-0.1256
8.95168e-008,-0.1089
8.95592e-008,-0.0967
8.96016e-008,-0.0894
8.96440e-008,-0.0799
