.HEADER
..NAMES
Time,V U1.T24
.DATA
4.52251e-008,0.2231
4.52675e-008,0.2197
4.53099e-008,0.2145
4.53523e-008,0.2105
4.53947e-008,0.2133
4.54372e-008,0.3432
4.54796e-008,0.5352
4.55220e-008,0.7479
4.55645e-008,0.9478
4.56069e-008,1.0741
4.56493e-008,1.1421
4.56917e-008,1.1826
4.57342e-008,1.1911
4.57766e-008,1.2075
4.58190e-008,1.2065
4.58614e-008,1.1919
4.59038e-008,1.1820
4.59463e-008,1.1785
4.59887e-008,1.1813
4.60311e-008,1.2037
4.60735e-008,1.2273
4.61160e-008,1.2337
4.61584e-008,1.2225
4.62008e-008,1.1984
4.62433e-008,1.1789
4.62857e-008,1.1795
4.63281e-008,1.1849
4.63705e-008,1.0364
4.64129e-008,0.8087
4.64554e-008,0.6096
4.64978e-008,0.4206
4.65402e-008,0.3141
4.65826e-008,0.2757
4.66251e-008,0.2517
4.66675e-008,0.2638
4.67099e-008,0.2608
4.67524e-008,0.2631
4.67948e-008,0.2880
4.68372e-008,0.3021
4.68796e-008,0.2998
4.69221e-008,0.2987
4.69645e-008,0.2712
4.70069e-008,0.2401
4.70493e-008,0.2376
4.70917e-008,0.2572
4.71342e-008,0.2855
4.71766e-008,0.3045
4.72190e-008,0.2977
4.72615e-008,0.2640
4.73039e-008,0.3399
4.73463e-008,0.5251
4.73887e-008,0.7384
4.74312e-008,0.9686
4.74736e-008,1.1030
4.75160e-008,1.1664
4.75584e-008,1.2008
4.76008e-008,1.1987
4.76433e-008,1.2097
4.76857e-008,1.2143
4.77281e-008,1.1973
4.77705e-008,1.1805
4.78130e-008,1.1744
4.78554e-008,1.1700
4.78978e-008,1.1926
4.79403e-008,1.2237
4.79827e-008,1.2392
4.80251e-008,1.2324
4.80675e-008,1.2038
4.81099e-008,1.1753
4.81524e-008,1.1695
4.81948e-008,1.1931
4.82372e-008,1.2318
4.82796e-008,1.2652
4.83221e-008,1.2746
4.83645e-008,1.2647
4.84069e-008,1.2541
4.84494e-008,1.2486
4.84918e-008,1.2498
4.85342e-008,1.2571
4.85766e-008,1.2599
4.86191e-008,1.2580
4.86615e-008,1.2581
4.87039e-008,1.2596
4.87463e-008,1.2641
4.87887e-008,1.2700
4.88312e-008,1.2717
4.88736e-008,1.2694
4.89160e-008,1.2637
4.89585e-008,1.2573
4.90009e-008,1.2567
4.90433e-008,1.2609
4.90857e-008,1.2664
4.91282e-008,1.2708
4.91706e-008,1.2698
4.92130e-008,1.2642
4.92554e-008,1.2598
4.92978e-008,1.2586
4.93403e-008,1.2605
4.93827e-008,1.2634
4.94251e-008,1.2645
4.94676e-008,1.2638
4.95100e-008,1.2626
4.95524e-008,1.2619
4.95948e-008,1.2627
4.96373e-008,1.2639
4.96797e-008,1.2640
4.97221e-008,1.2634
4.97645e-008,1.2623
4.98069e-008,1.2613
4.98494e-008,1.2614
4.98918e-008,1.2625
4.99342e-008,1.2636
4.99766e-008,1.2643
5.00191e-008,1.2639
5.00615e-008,1.2628
5.01039e-008,1.2618
5.01464e-008,1.2617
5.01888e-008,1.2624
5.02312e-008,1.2634
5.02736e-008,1.2636
5.03160e-008,1.2632
5.03585e-008,1.2627
5.04009e-008,1.2624
5.04433e-008,1.2626
5.04857e-008,1.2630
5.05282e-008,1.2632
5.05706e-008,1.2630
5.06130e-008,1.2627
5.06555e-008,1.2625
5.06979e-008,1.2626
5.07403e-008,1.2628
5.07827e-008,1.2630
5.08252e-008,1.2631
5.08676e-008,1.2630
5.09100e-008,1.2627
5.09524e-008,1.2626
5.09948e-008,1.2614
5.10373e-008,1.1945
5.10797e-008,0.9619
5.11221e-008,0.7626
5.11646e-008,0.5540
5.12070e-008,0.3981
5.12494e-008,0.3172
5.12918e-008,0.2784
5.13343e-008,0.2617
5.13767e-008,0.2685
5.14191e-008,0.2635
5.14615e-008,0.2757
5.15039e-008,0.2984
5.15464e-008,0.2974
5.15888e-008,0.2963
5.16312e-008,0.2837
5.16736e-008,0.2535
5.17161e-008,0.2365
5.17585e-008,0.2487
5.18009e-008,0.2714
5.18434e-008,0.2936
5.18858e-008,0.3005
5.19282e-008,0.2811
5.19706e-008,0.2794
5.20130e-008,0.4364
5.20555e-008,0.6252
5.20979e-008,0.8708
5.21403e-008,1.0449
5.21827e-008,1.1386
5.22252e-008,1.1859
5.22676e-008,1.2041
5.23100e-008,1.2018
5.23525e-008,1.2157
5.23949e-008,1.2080
5.24373e-008,1.1859
5.24797e-008,1.1779
5.25222e-008,1.1700
5.25646e-008,1.1794
5.26070e-008,1.2093
5.26494e-008,1.2344
5.26918e-008,1.2374
5.27343e-008,1.2188
5.27767e-008,1.1870
5.28191e-008,1.1689
5.28616e-008,1.1791
5.29040e-008,1.1650
5.29464e-008,0.9648
5.29888e-008,0.7592
5.30313e-008,0.5437
5.30737e-008,0.3776
5.31161e-008,0.2954
5.31585e-008,0.2644
5.32009e-008,0.2514
5.32434e-008,0.2666
5.32858e-008,0.2593
5.33282e-008,0.2689
5.33707e-008,0.2949
5.34131e-008,0.3002
5.34555e-008,0.3017
5.34979e-008,0.2937
5.35404e-008,0.2611
5.35828e-008,0.2363
5.36252e-008,0.2414
5.36676e-008,0.2638
5.37100e-008,0.2923
5.37525e-008,0.3054
5.37949e-008,0.2899
5.38373e-008,0.2526
5.38797e-008,0.2172
5.39222e-008,0.1996
5.39646e-008,0.2046
5.40070e-008,0.2168
5.40495e-008,0.2230
5.40919e-008,0.2266
5.41343e-008,0.2244
5.41767e-008,0.2187
5.42192e-008,0.2198
5.42616e-008,0.2215
5.43040e-008,0.2186
5.43464e-008,0.2160
5.43888e-008,0.2115
5.44313e-008,0.2073
5.44737e-008,0.2088
5.45161e-008,0.2134
5.45586e-008,0.2196
5.46010e-008,0.2230
5.46434e-008,0.2197
5.46858e-008,0.2145
5.47283e-008,0.2103
5.47707e-008,0.2088
5.48131e-008,0.2129
5.48555e-008,0.2183
5.48979e-008,0.2200
5.49404e-008,0.2193
5.49828e-008,0.2173
5.50252e-008,0.2154
5.50677e-008,0.2154
5.51101e-008,0.2164
5.51525e-008,0.2170
5.51949e-008,0.2169
5.52374e-008,0.2159
5.52798e-008,0.2154
5.53222e-008,0.2159
5.53646e-008,0.2166
5.54070e-008,0.2176
5.54495e-008,0.2182
5.54919e-008,0.2174
5.55343e-008,0.2162
5.55767e-008,0.2154
5.56192e-008,0.2154
5.56616e-008,0.2161
5.57040e-008,0.2186
5.57465e-008,0.3338
5.57889e-008,0.5196
5.58313e-008,0.7250
5.58737e-008,0.9328
5.59161e-008,1.0666
5.59586e-008,1.1398
5.60010e-008,1.1826
5.60434e-008,1.1909
5.60858e-008,1.2061
5.61283e-008,1.2065
5.61707e-008,1.1935
5.62131e-008,1.1833
5.62556e-008,1.1797
5.62980e-008,1.1801
5.63404e-008,1.2006
5.63828e-008,1.2241
5.64253e-008,1.2328
5.64677e-008,1.2242
5.65101e-008,1.2015
5.65525e-008,1.1811
5.65949e-008,1.1788
5.66374e-008,1.2010
5.66798e-008,1.2324
5.67222e-008,1.2584
5.67647e-008,1.2669
5.68071e-008,1.2614
5.68495e-008,1.2548
5.68919e-008,1.2507
5.69344e-008,1.2515
5.69768e-008,1.2568
5.70192e-008,1.2584
5.70616e-008,1.2573
5.71040e-008,1.2588
5.71465e-008,1.2607
5.71889e-008,1.2645
5.72313e-008,1.2691
5.72738e-008,1.2699
5.73162e-008,1.2676
5.73586e-008,1.2630
5.74010e-008,1.2585
5.74435e-008,1.2586
5.74859e-008,1.2620
5.75283e-008,1.2662
5.75707e-008,1.2694
5.76131e-008,1.2681
5.76556e-008,1.2638
5.76980e-008,1.2607
5.77404e-008,1.2598
5.77828e-008,1.2610
5.78253e-008,1.2631
5.78677e-008,1.2639
5.79101e-008,1.2634
5.79526e-008,1.2626
5.79950e-008,1.2623
5.80374e-008,1.2629
5.80798e-008,1.2636
5.81223e-008,1.2636
5.81647e-008,1.2631
5.82071e-008,1.2623
5.82495e-008,1.2616
5.82919e-008,1.2618
5.83344e-008,1.2627
5.83768e-008,1.2635
5.84192e-008,1.2639
5.84617e-008,1.2636
5.85041e-008,1.2627
5.85465e-008,1.2620
5.85889e-008,1.2620
5.86314e-008,1.2626
5.86738e-008,1.2632
5.87162e-008,1.2634
5.87586e-008,1.2631
5.88010e-008,1.2627
5.88435e-008,1.2625
5.88859e-008,1.2627
5.89283e-008,1.2629
5.89708e-008,1.2630
5.90132e-008,1.2629
5.90556e-008,1.2627
5.90980e-008,1.2626
5.91405e-008,1.2626
5.91829e-008,1.2628
5.92253e-008,1.2630
5.92677e-008,1.2630
5.93101e-008,1.2629
5.93526e-008,1.2627
5.93950e-008,1.2626
5.94374e-008,1.2595
5.94798e-008,1.1708
5.95223e-008,0.9333
5.95647e-008,0.7391
5.96071e-008,0.5321
5.96496e-008,0.3840
5.96920e-008,0.3124
5.97344e-008,0.2743
5.97768e-008,0.2629
5.98192e-008,0.2677
5.98617e-008,0.2638
5.99041e-008,0.2785
5.99465e-008,0.2998
5.99889e-008,0.2966
6.00314e-008,0.2961
6.00738e-008,0.2805
6.01162e-008,0.2499
6.01586e-008,0.2367
6.02011e-008,0.2512
6.02435e-008,0.2744
6.02859e-008,0.2954
6.03283e-008,0.2997
6.03708e-008,0.2771
6.04132e-008,0.2419
6.04556e-008,0.2148
6.04981e-008,0.2047
6.05405e-008,0.2107
6.05829e-008,0.2186
6.06253e-008,0.2220
6.06678e-008,0.2253
6.07102e-008,0.2227
6.07526e-008,0.2191
6.07950e-008,0.2215
6.08375e-008,0.2211
6.08799e-008,0.2171
6.09223e-008,0.2146
6.09647e-008,0.2103
6.10071e-008,0.2079
6.10496e-008,0.2109
6.10920e-008,0.2157
6.11344e-008,0.2206
6.11768e-008,0.2216
6.12193e-008,0.2174
6.12617e-008,0.2131
6.13041e-008,0.2102
6.13465e-008,0.2103
6.13890e-008,0.2149
6.14314e-008,0.2187
6.14738e-008,0.2191
6.15163e-008,0.2183
6.15587e-008,0.2168
6.16011e-008,0.2156
6.16435e-008,0.2159
6.16860e-008,0.2166
6.17284e-008,0.2168
6.17708e-008,0.2164
6.18132e-008,0.2156
6.18557e-008,0.2156
6.18981e-008,0.2162
6.19405e-008,0.2169
6.19829e-008,0.2177
6.20254e-008,0.2178
6.20678e-008,0.2169
6.21102e-008,0.2159
6.21526e-008,0.2155
6.21950e-008,0.2157
6.22375e-008,0.2165
6.22799e-008,0.2365
6.23223e-008,0.3922
6.23647e-008,0.5744
6.24072e-008,0.8017
6.24496e-008,0.9818
6.24920e-008,1.0948
6.25344e-008,1.1558
6.25769e-008,1.1881
6.26193e-008,1.1943
6.26617e-008,1.2085
6.27042e-008,1.2037
6.27466e-008,1.1888
6.27890e-008,1.1827
6.28314e-008,1.1775
6.28739e-008,1.1850
6.29163e-008,1.2084
6.29587e-008,1.2290
6.30011e-008,1.2317
6.30436e-008,1.2182
6.30860e-008,1.1938
6.31284e-008,1.1776
6.31708e-008,1.1835
6.32132e-008,1.2106
6.32557e-008,1.2419
6.32981e-008,1.2632
6.33405e-008,1.2661
6.33829e-008,1.2589
6.34254e-008,1.2532
6.34678e-008,1.2502
6.35102e-008,1.2531
6.35526e-008,1.2579
6.35951e-008,1.2579
6.36375e-008,1.2575
6.36799e-008,1.2593
6.37224e-008,1.2615
6.37648e-008,1.2660
6.38072e-008,1.2698
6.38496e-008,1.2694
6.38921e-008,1.2663
6.39345e-008,1.2613
6.39769e-008,1.2579
6.40193e-008,1.2594
6.40618e-008,1.2632
6.41042e-008,1.2675
6.41466e-008,1.2513
6.41890e-008,1.0605
6.42315e-008,0.8290
6.42739e-008,0.6268
6.43163e-008,0.4465
6.43587e-008,0.3367
6.44011e-008,0.2922
6.44436e-008,0.2627
6.44860e-008,0.2688
6.45284e-008,0.2636
6.45708e-008,0.2685
6.46133e-008,0.2920
6.46557e-008,0.3012
6.46981e-008,0.2965
6.47405e-008,0.2914
6.47830e-008,0.2643
6.48254e-008,0.2376
6.48678e-008,0.2413
6.49103e-008,0.2628
6.49527e-008,0.2875
6.49951e-008,0.3017
6.50375e-008,0.2920
6.50800e-008,0.2585
6.51224e-008,0.2255
6.51648e-008,0.2066
6.52072e-008,0.2066
6.52497e-008,0.2161
6.52921e-008,0.2211
6.53345e-008,0.2241
6.53769e-008,0.2248
6.54193e-008,0.2199
6.54618e-008,0.2200
6.55042e-008,0.2225
6.55466e-008,0.2192
6.55890e-008,0.2159
6.56315e-008,0.2125
6.56739e-008,0.2082
6.57163e-008,0.2090
6.57587e-008,0.2134
6.58012e-008,0.2186
6.58436e-008,0.2222
6.58860e-008,0.2198
6.59284e-008,0.2149
6.59709e-008,0.2113
6.60133e-008,0.2095
6.60557e-008,0.2124
6.60982e-008,0.2176
6.61406e-008,0.2194
6.61830e-008,0.2188
6.62254e-008,0.2176
6.62679e-008,0.2160
6.63103e-008,0.2157
6.63527e-008,0.2165
6.63951e-008,0.2169
6.64376e-008,0.2168
6.64800e-008,0.2160
6.65224e-008,0.2155
6.65648e-008,0.2159
6.66072e-008,0.2166
6.66497e-008,0.2174
6.66921e-008,0.2180
6.67345e-008,0.2175
6.67769e-008,0.2163
6.68194e-008,0.2156
6.68618e-008,0.2156
6.69042e-008,0.2161
6.69466e-008,0.2171
6.69891e-008,0.3053
6.70315e-008,0.4882
6.70739e-008,0.6813
6.71164e-008,0.9033
6.71588e-008,1.0483
6.72012e-008,1.1290
6.72436e-008,1.1773
6.72861e-008,1.1901
6.73285e-008,1.2036
6.73709e-008,1.2078
6.74133e-008,1.1965
6.74558e-008,1.1839
6.74982e-008,1.1809
6.75406e-008,1.1782
6.75830e-008,1.1963
6.76255e-008,1.2206
6.76679e-008,1.2328
6.77103e-008,1.2269
6.77527e-008,1.2059
6.77951e-008,1.1836
6.78376e-008,1.1772
6.78800e-008,1.1959
6.79224e-008,1.2269
6.79648e-008,1.2550
6.80073e-008,1.2668
6.80497e-008,1.2628
6.80921e-008,1.2556
6.81345e-008,1.2512
6.81770e-008,1.2509
6.82194e-008,1.2560
6.82618e-008,1.2585
6.83043e-008,1.2574
6.83467e-008,1.2584
6.83891e-008,1.2603
6.84315e-008,1.2636
6.84740e-008,1.2685
6.85164e-008,1.2701
6.85588e-008,1.2681
6.86012e-008,1.2640
6.86437e-008,1.2590
6.86861e-008,1.2582
6.87285e-008,1.2613
6.87709e-008,1.2655
6.88133e-008,1.2657
6.88558e-008,1.1727
6.88982e-008,0.9300
6.89406e-008,0.7328
6.89830e-008,0.5256
6.90255e-008,0.3801
6.90679e-008,0.3122
6.91103e-008,0.2750
6.91527e-008,0.2639
6.91952e-008,0.2674
6.92376e-008,0.2634
6.92800e-008,0.2790
6.93225e-008,0.3009
6.93649e-008,0.2975
6.94073e-008,0.2964
6.94497e-008,0.2796
6.94922e-008,0.2482
6.95346e-008,0.2356
6.95770e-008,0.2514
6.96194e-008,0.2757
6.96619e-008,0.2970
6.97043e-008,0.3005
6.97467e-008,0.2765
6.97891e-008,0.2405
6.98316e-008,0.2136
6.98740e-008,0.2045
6.99164e-008,0.2114
6.99588e-008,0.2195
7.00012e-008,0.2225
7.00437e-008,0.2254
7.00861e-008,0.2224
7.01285e-008,0.2190
7.01709e-008,0.2218
7.02134e-008,0.2213
7.02558e-008,0.2172
7.02982e-008,0.2145
7.03406e-008,0.2101
7.03831e-008,0.2078
7.04255e-008,0.2111
7.04679e-008,0.2161
7.05104e-008,0.2210
7.05528e-008,0.2217
7.05952e-008,0.2173
7.06376e-008,0.2130
7.06801e-008,0.2100
7.07225e-008,0.2104
7.07649e-008,0.2152
7.08073e-008,0.2190
7.08498e-008,0.2192
7.08922e-008,0.2183
7.09346e-008,0.2167
7.09770e-008,0.2156
7.10194e-008,0.2161
7.10619e-008,0.2168
7.11043e-008,0.2170
7.11467e-008,0.2165
7.11891e-008,0.2157
7.12316e-008,0.2156
7.12740e-008,0.2163
7.13164e-008,0.2170
7.13588e-008,0.2178
7.14013e-008,0.2179
7.14437e-008,0.2169
7.14861e-008,0.2159
7.15286e-008,0.2156
7.15710e-008,0.2157
7.16134e-008,0.2166
7.16558e-008,0.2174
7.16983e-008,0.2175
7.17407e-008,0.2169
7.17831e-008,0.2163
7.18255e-008,0.2161
7.18680e-008,0.2164
7.19104e-008,0.2167
7.19528e-008,0.2168
7.19952e-008,0.2168
7.20377e-008,0.2165
7.20801e-008,0.2164
7.21225e-008,0.2165
7.21649e-008,0.2167
7.22073e-008,0.2168
7.22498e-008,0.2168
7.22922e-008,0.2166
7.23346e-008,0.2164
7.23770e-008,0.2164
7.24195e-008,0.2165
7.24619e-008,0.2167
7.25043e-008,0.2168
7.25467e-008,0.2168
7.25892e-008,0.2285
7.26316e-008,0.3761
7.26740e-008,0.5606
7.27165e-008,0.7843
7.27589e-008,0.9714
7.28013e-008,1.0894
7.28437e-008,1.1525
7.28862e-008,1.1871
7.29286e-008,1.1930
7.29710e-008,1.2083
7.30134e-008,1.2049
7.30559e-008,1.1901
7.30983e-008,1.1828
7.31407e-008,1.1778
7.31831e-008,1.1834
7.32256e-008,1.2065
7.32680e-008,1.2283
7.33104e-008,1.2326
7.33528e-008,1.2201
7.33952e-008,1.1956
7.34377e-008,1.1781
7.34801e-008,1.1819
7.35225e-008,1.1790
7.35649e-008,0.9963
7.36074e-008,0.7790
7.36498e-008,0.5740
7.36922e-008,0.3985
7.37346e-008,0.3048
7.37771e-008,0.2704
7.38195e-008,0.2508
7.38619e-008,0.2653
7.39044e-008,0.2596
7.39468e-008,0.2662
7.39892e-008,0.2924
7.40316e-008,0.3014
7.40741e-008,0.3002
7.41165e-008,0.2958
7.41589e-008,0.2654
7.42013e-008,0.2376
7.42438e-008,0.2402
7.42862e-008,0.2616
7.43286e-008,0.2897
7.43710e-008,0.3051
7.44134e-008,0.2934
7.44559e-008,0.2574
7.44983e-008,0.2215
7.45407e-008,0.2017
7.45831e-008,0.2042
7.46256e-008,0.2161
7.46680e-008,0.2223
7.47104e-008,0.2258
7.47528e-008,0.2251
7.47953e-008,0.2194
7.48377e-008,0.2197
7.48801e-008,0.2221
7.49226e-008,0.2192
7.49650e-008,0.2163
7.50074e-008,0.2123
7.50498e-008,0.2077
7.50923e-008,0.2086
7.51347e-008,0.2131
7.51771e-008,0.2190
7.52195e-008,0.2230
7.52620e-008,0.2204
7.53044e-008,0.2151
7.53468e-008,0.2109
7.53892e-008,0.2089
7.54317e-008,0.3189
7.54741e-008,0.5110
7.55165e-008,0.7149
7.55589e-008,0.9265
7.56013e-008,1.0616
7.56438e-008,1.1344
7.56862e-008,1.1793
7.57286e-008,1.1899
7.57710e-008,1.2059
7.58135e-008,1.2078
7.58559e-008,1.1942
7.58983e-008,1.1822
7.59407e-008,1.1793
7.59832e-008,1.1794
7.60256e-008,1.2001
7.60680e-008,1.2249
7.61105e-008,1.2342
7.61529e-008,1.2249
7.61953e-008,1.2017
7.62377e-008,1.1805
7.62802e-008,1.1776
7.63226e-008,1.2001
7.63650e-008,1.2321
7.64074e-008,1.2583
7.64499e-008,1.2669
7.64923e-008,1.2610
7.65347e-008,1.2544
7.65771e-008,1.2509
7.66195e-008,1.2517
7.66620e-008,1.2570
7.67044e-008,1.2586
7.67468e-008,1.2571
7.67892e-008,1.2584
7.68317e-008,1.2606
7.68741e-008,1.2644
7.69165e-008,1.2692
7.69589e-008,1.2702
7.70014e-008,1.2677
7.70438e-008,1.2631
7.70862e-008,1.2584
7.71287e-008,1.2584
7.71711e-008,1.2620
7.72135e-008,1.2663
7.72559e-008,1.2633
7.72984e-008,1.1476
7.73408e-008,0.9026
7.73832e-008,0.7075
7.74256e-008,0.5051
7.74681e-008,0.3679
7.75105e-008,0.3077
7.75529e-008,0.2710
7.75953e-008,0.2653
7.76378e-008,0.2663
7.76802e-008,0.2643
7.77226e-008,0.2823
7.77650e-008,0.3019
7.78074e-008,0.2970
7.78499e-008,0.2958
7.78923e-008,0.2761
7.79347e-008,0.2450
7.79771e-008,0.2365
7.80196e-008,0.2542
7.80620e-008,0.2788
7.81044e-008,0.2986
7.81468e-008,0.2991
7.81893e-008,0.2722
7.82317e-008,0.3089
7.82741e-008,0.4855
7.83166e-008,0.6810
7.83590e-008,0.9260
7.84014e-008,1.0779
7.84438e-008,1.1525
7.84863e-008,1.1943
7.85287e-008,1.2017
7.85711e-008,1.2062
7.86135e-008,1.2163
7.86560e-008,1.2032
7.86984e-008,1.1821
7.87408e-008,1.1765
7.87832e-008,1.1691
7.88257e-008,1.1860
7.88681e-008,1.2176
7.89105e-008,1.2379
7.89529e-008,1.2353
7.89953e-008,1.2109
7.90378e-008,1.1800
7.90802e-008,1.1682
7.91226e-008,1.1862
7.91650e-008,1.2229
7.92075e-008,1.2589
7.92499e-008,1.2742
7.92923e-008,1.2670
7.93347e-008,1.2558
7.93772e-008,1.2497
7.94196e-008,1.2489
7.94620e-008,1.2555
7.95045e-008,1.2598
7.95469e-008,1.2580
7.95893e-008,1.2576
7.96317e-008,1.2591
7.96742e-008,1.2628
7.97166e-008,1.2689
7.97590e-008,1.2717
7.98014e-008,1.2699
7.98439e-008,1.2651
7.98863e-008,1.2583
7.99287e-008,1.2562
7.99711e-008,1.2598
8.00135e-008,1.2651
8.00560e-008,1.2692
8.00984e-008,1.2088
8.01408e-008,0.9721
8.01832e-008,0.7655
8.02257e-008,0.5559
8.02681e-008,0.3998
8.03105e-008,0.3193
8.03529e-008,0.2816
8.03954e-008,0.2626
8.04378e-008,0.2685
8.04802e-008,0.2625
8.05227e-008,0.2745
8.05651e-008,0.2990
8.06075e-008,0.2990
8.06499e-008,0.2969
8.06924e-008,0.2842
8.07348e-008,0.2530
8.07772e-008,0.2349
8.08196e-008,0.2476
8.08621e-008,0.2714
8.09045e-008,0.2945
8.09469e-008,0.3020
8.09893e-008,0.2822
8.10318e-008,0.2461
8.10742e-008,0.2168
8.11166e-008,0.2045
8.11590e-008,0.2098
8.12014e-008,0.2188
8.12439e-008,0.2220
8.12863e-008,0.2250
8.13287e-008,0.2232
8.13711e-008,0.2189
8.14136e-008,0.2212
8.14560e-008,0.2220
8.14984e-008,0.2178
8.15408e-008,0.2150
8.15833e-008,0.2108
8.16257e-008,0.2077
8.16681e-008,0.2103
8.17106e-008,0.2152
8.17530e-008,0.2204
8.17954e-008,0.2221
8.18378e-008,0.2181
8.18803e-008,0.2135
8.19227e-008,0.2103
8.19651e-008,0.2252
8.20075e-008,0.3793
8.20500e-008,0.5675
8.20924e-008,0.7921
8.21348e-008,0.9752
8.21772e-008,1.0899
8.22196e-008,1.1515
8.22621e-008,1.1860
8.23045e-008,1.1934
8.23469e-008,1.2087
8.23893e-008,1.2044
8.24318e-008,1.1888
8.24742e-008,1.1817
8.25166e-008,1.1774
8.25590e-008,1.1844
8.26015e-008,1.2083
8.26439e-008,1.2298
8.26863e-008,1.2325
8.27288e-008,1.2186
8.27712e-008,1.1938
8.28136e-008,1.1771
8.28560e-008,1.1824
8.28985e-008,1.1784
8.29409e-008,0.9916
8.29833e-008,0.7748
8.30257e-008,0.5682
8.30682e-008,0.3946
8.31106e-008,0.3033
8.31530e-008,0.2699
8.31954e-008,0.2510
8.32379e-008,0.2655
8.32803e-008,0.2593
8.33227e-008,0.2662
8.33651e-008,0.2928
8.34075e-008,0.3013
8.34500e-008,0.3004
8.34924e-008,0.2954
8.35348e-008,0.2645
8.35772e-008,0.2370
8.36197e-008,0.2401
8.36621e-008,0.2620
8.37045e-008,0.2903
8.37469e-008,0.3053
8.37894e-008,0.2928
8.38318e-008,0.2564
8.38742e-008,0.2206
8.39167e-008,0.2012
8.39591e-008,0.2043
8.40015e-008,0.2164
8.40439e-008,0.2225
8.40864e-008,0.2259
8.41288e-008,0.2248
8.41712e-008,0.2191
8.42136e-008,0.2196
8.42561e-008,0.2220
8.42985e-008,0.2191
8.43409e-008,0.2162
8.43833e-008,0.2121
8.44257e-008,0.2075
8.44682e-008,0.2085
8.45106e-008,0.2131
8.45530e-008,0.2191
8.45954e-008,0.2230
8.46379e-008,0.2202
8.46803e-008,0.2149
8.47227e-008,0.2107
8.47651e-008,0.2101
8.48076e-008,0.3237
8.48500e-008,0.5156
8.48924e-008,0.7208
8.49349e-008,0.9301
8.49773e-008,1.0635
8.50197e-008,1.1358
8.50621e-008,1.1797
8.51046e-008,1.1900
8.51470e-008,1.2061
8.51894e-008,1.2074
8.52318e-008,1.1937
8.52743e-008,1.1822
8.53167e-008,1.1791
8.53591e-008,1.1797
8.54015e-008,1.2008
8.54440e-008,1.2252
8.54864e-008,1.2339
8.55288e-008,1.2243
8.55712e-008,1.2010
8.56136e-008,1.1802
8.56561e-008,1.1780
8.56985e-008,1.1860
8.57409e-008,1.0602
8.57833e-008,0.8290
8.58258e-008,0.6336
8.58682e-008,0.4368
8.59106e-008,0.3215
8.59530e-008,0.2793
8.59955e-008,0.2530
8.60379e-008,0.2621
8.60803e-008,0.2617
8.61228e-008,0.2615
8.61652e-008,0.2847
8.62076e-008,0.3021
8.62500e-008,0.2994
8.62925e-008,0.3000
8.63349e-008,0.2750
8.63773e-008,0.2424
8.64197e-008,0.2363
8.64622e-008,0.2545
8.65046e-008,0.2824
8.65470e-008,0.3034
8.65894e-008,0.2999
8.66319e-008,0.2682
8.66743e-008,0.2300
8.67167e-008,0.2045
8.67591e-008,0.2016
8.68015e-008,0.2131
8.68440e-008,0.2214
8.68864e-008,0.2250
8.69288e-008,0.2261
8.69712e-008,0.2205
8.70137e-008,0.2187
8.70561e-008,0.2219
8.70985e-008,0.2203
8.71409e-008,0.2170
8.71834e-008,0.2137
8.72258e-008,0.2085
8.72682e-008,0.2077
8.73107e-008,0.2117
8.73531e-008,0.2173
8.73955e-008,0.2226
8.74379e-008,0.2216
8.74804e-008,0.2164
8.75228e-008,0.2119
8.75652e-008,0.2089
8.76076e-008,0.2109
8.76501e-008,0.2167
8.76925e-008,0.2199
8.77349e-008,0.2197
8.77773e-008,0.2182
8.78197e-008,0.2161
8.78622e-008,0.2154
8.79046e-008,0.2162
8.79470e-008,0.2170
8.79894e-008,0.2171
8.80319e-008,0.2164
8.80743e-008,0.2155
8.81167e-008,0.2157
8.81591e-008,0.2164
8.82016e-008,0.2173
8.82440e-008,0.2181
8.82864e-008,0.2179
8.83289e-008,0.2167
8.83713e-008,0.2157
8.84137e-008,0.2154
8.84561e-008,0.2158
8.84986e-008,0.2169
8.85410e-008,0.2177
8.85834e-008,0.2175
8.86258e-008,0.2168
8.86683e-008,0.2161
8.87107e-008,0.2161
8.87531e-008,0.2165
8.87955e-008,0.2168
8.88380e-008,0.2169
8.88804e-008,0.2168
8.89228e-008,0.2165
8.89652e-008,0.2164
8.90076e-008,0.2166
8.90501e-008,0.2168
8.90925e-008,0.2169
8.91349e-008,0.2169
8.91773e-008,0.2166
8.92198e-008,0.2164
8.92622e-008,0.2164
8.93046e-008,0.2165
8.93470e-008,0.2168
8.93895e-008,0.2169
8.94319e-008,0.2168
8.94743e-008,0.2558
8.95168e-008,0.4231
8.95592e-008,0.6038
8.96016e-008,0.8385
8.96440e-008,1.0060
8.96865e-008,1.1073
8.97289e-008,1.1631
8.97713e-008,1.1892
8.98137e-008,1.1971
8.98562e-008,1.2091
8.98986e-008,1.2022
8.99410e-008,1.1871
8.99834e-008,1.1825
9.00258e-008,1.1769
9.00683e-008,1.1883
9.01107e-008,1.2126
9.01531e-008,1.2310
9.01955e-008,1.2310
9.02380e-008,1.2148
9.02804e-008,1.1903
9.03228e-008,1.1768
9.03652e-008,1.1869
9.04077e-008,1.2159
9.04501e-008,1.2467
9.04925e-008,1.2652
9.05350e-008,1.2654
9.05774e-008,1.2578
9.06198e-008,1.2525
9.06622e-008,1.2502
9.07047e-008,1.2542
9.07471e-008,1.2585
