.HEADER
..NAMES
Time,V U1.V24
.DATA
4.09401e-008,1.0851
4.09825e-008,1.1312
4.10250e-008,1.1640
4.10674e-008,1.1813
4.11098e-008,1.1906
4.11523e-008,1.1919
4.11947e-008,1.2004
4.12371e-008,1.2114
4.12795e-008,1.2291
4.13220e-008,1.2392
4.13644e-008,1.2195
4.14068e-008,1.1935
4.14492e-008,1.1765
4.14916e-008,1.1755
4.15341e-008,1.2025
4.15765e-008,1.2455
4.16189e-008,1.2675
4.16614e-008,1.2765
4.17038e-008,1.2699
4.17462e-008,1.2591
4.17886e-008,1.2535
4.18311e-008,1.2557
4.18735e-008,1.2577
4.19159e-008,1.2600
4.19583e-008,1.2604
4.20007e-008,1.2616
4.20432e-008,1.2636
4.20856e-008,1.2671
4.21280e-008,1.2658
4.21704e-008,1.2607
4.22129e-008,1.2585
4.22553e-008,1.2592
4.22977e-008,1.2621
4.23402e-008,1.2689
4.23826e-008,1.2716
4.24250e-008,1.2674
4.24674e-008,1.2631
4.25098e-008,1.2595
4.25523e-008,1.2586
4.25947e-008,1.2381
4.26371e-008,1.0481
4.26795e-008,0.8378
4.27220e-008,0.6508
4.27644e-008,0.4847
4.28068e-008,0.3713
4.28493e-008,0.3247
4.28917e-008,0.2981
4.29341e-008,0.2832
4.29765e-008,0.2753
4.30190e-008,0.2712
4.30614e-008,0.2686
4.31038e-008,0.2673
4.31462e-008,0.2501
4.31886e-008,0.2343
4.32311e-008,0.2547
4.32735e-008,0.2757
4.33159e-008,0.2829
4.33584e-008,0.2966
4.34008e-008,0.2821
4.34432e-008,0.2332
4.34856e-008,0.2087
4.35281e-008,0.2011
4.35705e-008,0.1983
4.36129e-008,0.2087
4.36553e-008,0.2200
4.36977e-008,0.2207
4.37402e-008,0.2199
4.37826e-008,0.2173
4.38250e-008,0.2157
4.38675e-008,0.2170
4.39099e-008,0.2161
4.39523e-008,0.2108
4.39947e-008,0.2118
4.40372e-008,0.2178
4.40796e-008,0.2177
4.41220e-008,0.2173
4.41644e-008,0.2194
4.42068e-008,0.2124
4.42493e-008,0.2061
4.42917e-008,0.2108
4.43341e-008,0.2148
4.43765e-008,0.2166
4.44190e-008,0.2195
4.44614e-008,0.2206
4.45038e-008,0.3264
4.45463e-008,0.5032
4.45887e-008,0.6959
4.46311e-008,0.8913
4.46735e-008,1.0254
4.47160e-008,1.1010
4.47584e-008,1.1436
4.48008e-008,1.1713
4.48432e-008,1.1871
4.48856e-008,1.1959
4.49281e-008,1.2016
4.49705e-008,1.2036
4.50129e-008,1.2124
4.50554e-008,1.2301
4.50978e-008,1.2285
4.51402e-008,1.2138
4.51826e-008,1.1998
4.52251e-008,1.1819
4.52675e-008,1.1847
4.53099e-008,1.2175
4.53523e-008,1.2479
