.HEADER
..NAMES
Time,V U1.W26
.DATA
9.09592e-008,1.2747
9.10016e-008,1.2715
9.10441e-008,1.2654
9.10865e-008,1.2601
9.11289e-008,1.2583
9.11713e-008,1.2553
9.12137e-008,1.2491
9.12562e-008,1.2496
9.12986e-008,1.2545
9.13410e-008,1.2612
9.13834e-008,1.2686
9.14259e-008,1.2694
9.14683e-008,1.2651
9.15107e-008,1.2624
9.15531e-008,1.2627
9.15956e-008,1.2639
9.16380e-008,1.2660
9.16804e-008,1.2687
9.17229e-008,1.2663
9.17653e-008,1.2615
9.18077e-008,1.2602
9.18501e-008,1.2609
9.18926e-008,1.2613
9.19350e-008,1.2617
9.19774e-008,1.2626
9.20198e-008,1.2621
9.20623e-008,1.2613
9.21047e-008,1.2629
9.21471e-008,1.2645
9.21895e-008,1.2647
9.22320e-008,1.2641
9.22744e-008,1.2624
9.23168e-008,1.2611
9.23592e-008,1.2614
9.24016e-008,1.2625
9.24441e-008,1.2630
9.24865e-008,1.2631
9.25289e-008,1.2630
9.25713e-008,1.2620
9.26138e-008,1.2616
9.26562e-008,1.2626
9.26986e-008,1.2632
9.27410e-008,1.2630
9.27835e-008,1.2627
9.28259e-008,1.2627
9.28683e-008,1.2624
9.29108e-008,1.2624
9.29532e-008,1.2630
9.29956e-008,1.2631
9.30380e-008,1.2626
9.30805e-008,1.2623
9.31229e-008,1.2622
9.31653e-008,1.2624
9.32077e-008,1.2627
9.32502e-008,1.2630
9.32926e-008,1.2628
9.33350e-008,1.2625
9.33774e-008,1.2625
9.34198e-008,1.2624
9.34623e-008,1.2626
9.35047e-008,1.2628
9.35471e-008,1.2627
9.35895e-008,1.2625
9.36320e-008,1.2624
9.36744e-008,1.2592
9.37168e-008,1.1751
9.37592e-008,0.9600
9.38017e-008,0.7759
9.38441e-008,0.5974
9.38865e-008,0.4282
9.39290e-008,0.3172
9.39714e-008,0.2523
9.40138e-008,0.2132
9.40562e-008,0.1933
9.40987e-008,0.2115
9.41411e-008,0.2434
9.41835e-008,0.2640
9.42259e-008,0.2797
9.42684e-008,0.2768
9.43108e-008,0.2597
9.43532e-008,0.2751
9.43956e-008,0.2938
9.44381e-008,0.2941
9.44805e-008,0.2890
9.45229e-008,0.2801
9.45653e-008,0.2437
9.46077e-008,0.2038
9.46502e-008,0.1980
9.46926e-008,0.2016
9.47350e-008,0.1987
9.47774e-008,0.2048
9.48199e-008,0.2152
9.48623e-008,0.2194
9.49047e-008,0.2207
9.49471e-008,0.2290
9.49896e-008,0.2317
9.50320e-008,0.2237
9.50744e-008,0.2172
9.51169e-008,0.2110
9.51593e-008,0.2086
9.52017e-008,0.2142
9.52441e-008,0.2176
9.52866e-008,0.2152
9.53290e-008,0.2139
9.53714e-008,0.2137
9.54138e-008,0.2102
9.54563e-008,0.2105
9.54987e-008,0.2177
9.55411e-008,0.2200
9.55835e-008,0.2170
9.56259e-008,0.2172
9.56684e-008,0.2185
9.57108e-008,0.2172
9.57532e-008,0.2163
9.57956e-008,0.2181
9.58381e-008,0.2170
9.58805e-008,0.2139
9.59229e-008,0.2139
9.59653e-008,0.2152
9.60078e-008,0.2165
9.60502e-008,0.2178
9.60926e-008,0.2177
9.61351e-008,0.2164
9.61775e-008,0.2160
9.62199e-008,0.2163
9.62623e-008,0.2161
9.63048e-008,0.2167
9.63472e-008,0.2178
9.63896e-008,0.2168
9.64320e-008,0.2155
9.64745e-008,0.2161
9.65169e-008,0.2168
9.65593e-008,0.2164
9.66017e-008,0.2163
9.66442e-008,0.2169
9.66866e-008,0.2163
9.67290e-008,0.2157
9.67714e-008,0.2164
9.68138e-008,0.2170
9.68563e-008,0.2169
9.68987e-008,0.2167
9.69411e-008,0.2164
9.69835e-008,0.2162
9.70260e-008,0.2163
9.70684e-008,0.2166
9.71108e-008,0.2166
9.71532e-008,0.2166
9.71957e-008,0.2166
9.72381e-008,0.2163
9.72805e-008,0.2163
9.73230e-008,0.2167
9.73654e-008,0.2168
9.74078e-008,0.2165
9.74502e-008,0.2165
9.74927e-008,0.2166
9.75351e-008,0.2164
9.75775e-008,0.2164
9.76199e-008,0.2167
9.76624e-008,0.2167
9.77048e-008,0.2165
9.77472e-008,0.2165
9.77896e-008,0.2165
9.78321e-008,0.2165
9.78745e-008,0.2166
9.79169e-008,0.2167
9.79593e-008,0.2166
9.80017e-008,0.2166
9.80442e-008,0.2165
9.80866e-008,0.2165
9.81290e-008,0.2166
9.81714e-008,0.2167
9.82139e-008,0.2166
9.82563e-008,0.2165
9.82987e-008,0.2166
9.83412e-008,0.2166
9.83836e-008,0.2166
9.84260e-008,0.2166
9.84684e-008,0.2167
9.85109e-008,0.2166
9.85533e-008,0.2166
9.85957e-008,0.2166
9.86381e-008,0.2167
9.86806e-008,0.2166
9.87230e-008,0.2166
9.87654e-008,0.2167
9.88078e-008,0.2166
9.88503e-008,0.2166
9.88927e-008,0.2166
9.89351e-008,0.2167
9.89775e-008,0.2167
9.90199e-008,0.2167
9.90624e-008,0.2166
9.91048e-008,0.2166
9.91472e-008,0.2167
9.91896e-008,0.2167
9.92321e-008,0.2167
9.92745e-008,0.2167
9.93169e-008,0.2167
9.93593e-008,0.2167
9.94018e-008,0.2167
9.94442e-008,0.2167
9.94866e-008,0.2167
9.95291e-008,0.2167
9.95715e-008,0.2167
9.96139e-008,0.2167
9.96563e-008,0.2167
9.96988e-008,0.2167
9.97412e-008,0.2167
9.97836e-008,0.2167
9.98260e-008,0.2167
9.98685e-008,0.2167
9.99109e-008,0.2167
9.99533e-008,0.2167
9.99957e-008,0.2167
1.000382e-007,0.2167
1.000806e-007,0.2167
1.001230e-007,0.2167
1.001654e-007,0.2167
1.002078e-007,0.2167
1.002503e-007,0.2167
1.002927e-007,0.3111
1.003351e-007,0.4829
1.003775e-007,0.6701
1.004200e-007,0.8615
1.004624e-007,1.0196
1.005048e-007,1.1222
1.005472e-007,1.1997
1.005897e-007,1.2436
1.006321e-007,1.2682
1.006745e-007,1.2554
1.007170e-007,1.2351
1.007594e-007,1.2105
1.008018e-007,1.1971
1.008442e-007,1.2045
1.008867e-007,1.2142
1.009291e-007,1.2045
1.009715e-007,1.1934
1.010139e-007,1.1852
1.010564e-007,1.1858
1.010988e-007,1.1996
1.011412e-007,1.2339
1.011836e-007,1.2501
1.012260e-007,1.1193
1.012685e-007,0.8817
1.013109e-007,0.6888
1.013533e-007,0.5167
1.013957e-007,0.3651
1.014382e-007,0.2795
1.014806e-007,0.2218
1.015230e-007,0.1870
1.015654e-007,0.1792
1.016079e-007,0.2169
1.016503e-007,0.2541
1.016927e-007,0.2822
1.017352e-007,0.2913
1.017776e-007,0.2724
1.018200e-007,0.2572
1.018624e-007,0.2823
1.019049e-007,0.3009
1.019473e-007,0.2996
1.019897e-007,0.2925
1.020321e-007,0.2723
1.020746e-007,0.2235
1.021170e-007,0.1904
1.021594e-007,0.1958
1.022018e-007,0.2017
1.022443e-007,0.2018
1.022867e-007,0.2092
1.023291e-007,0.2170
1.023715e-007,0.2190
1.024139e-007,0.2240
1.024564e-007,0.2342
1.024988e-007,0.2330
1.025412e-007,0.2226
1.025836e-007,0.2139
1.026261e-007,0.2067
1.026685e-007,0.2085
1.027109e-007,0.2172
1.027533e-007,0.2193
1.027958e-007,0.2154
1.028382e-007,0.2136
1.028806e-007,0.2120
1.029231e-007,0.2087
1.029655e-007,0.2128
1.030079e-007,0.2210
1.030503e-007,0.2208
1.030928e-007,0.2735
1.031352e-007,0.4312
1.031776e-007,0.6046
1.032200e-007,0.8074
1.032625e-007,0.9778
1.033049e-007,1.0969
1.033473e-007,1.1787
1.033897e-007,1.2286
1.034321e-007,1.2622
1.034746e-007,1.2607
1.035170e-007,1.2416
1.035594e-007,1.2207
1.036018e-007,1.2005
1.036443e-007,1.1992
1.036867e-007,1.2126
1.037291e-007,1.2076
1.037715e-007,1.1969
1.038140e-007,1.1883
1.038564e-007,1.1859
1.038988e-007,1.1928
1.039413e-007,1.2213
1.039837e-007,1.2555
1.040261e-007,1.2707
1.040685e-007,1.2748
1.041110e-007,1.2739
1.041534e-007,1.2679
1.041958e-007,1.2618
1.042382e-007,1.2587
1.042807e-007,1.2576
1.043231e-007,1.2516
1.043655e-007,1.2490
1.044079e-007,1.2529
1.044504e-007,1.2584
1.044928e-007,1.2664
1.045352e-007,1.2703
1.045776e-007,1.2672
1.046200e-007,1.2634
1.046625e-007,1.2626
1.047049e-007,1.2636
1.047473e-007,1.2651
1.047897e-007,1.2683
1.048322e-007,1.2682
1.048746e-007,1.2634
1.049170e-007,1.2598
1.049594e-007,1.2050
1.050019e-007,0.9990
1.050443e-007,0.8092
1.050867e-007,0.6296
1.051292e-007,0.4583
1.051716e-007,0.3306
1.052140e-007,0.2623
1.052564e-007,0.2208
1.052989e-007,0.1977
1.053413e-007,0.2077
1.053837e-007,0.2400
1.054261e-007,0.2588
1.054686e-007,0.2764
1.055110e-007,0.2789
1.055534e-007,0.2615
1.055958e-007,0.2715
1.056383e-007,0.2928
1.056807e-007,0.2949
1.057231e-007,0.2891
1.057655e-007,0.2831
1.058079e-007,0.2529
1.058504e-007,0.2099
1.058928e-007,0.2261
1.059352e-007,0.3992
1.059776e-007,0.5872
1.060201e-007,0.7972
1.060625e-007,0.9769
1.061049e-007,1.1067
1.061473e-007,1.1861
1.061898e-007,1.2473
1.062322e-007,1.2826
1.062746e-007,1.2757
1.063171e-007,1.2418
1.063595e-007,1.2140
1.064019e-007,1.1890
1.064443e-007,1.1925
1.064868e-007,1.2153
1.065292e-007,1.2120
1.065716e-007,1.1941
1.066140e-007,1.1826
1.066565e-007,1.1776
1.066989e-007,1.1849
1.067413e-007,1.2186
1.067837e-007,1.2608
1.068261e-007,1.2756
1.068686e-007,1.2753
1.069110e-007,1.2751
1.069534e-007,1.2686
1.069958e-007,1.2621
1.070383e-007,1.2601
1.070807e-007,1.2581
1.071231e-007,1.2490
1.071655e-007,1.2442
1.072080e-007,1.2503
1.072504e-007,1.2585
1.072928e-007,1.2682
1.073353e-007,1.2731
1.073777e-007,1.2679
1.074201e-007,1.2619
1.074625e-007,1.2614
1.075050e-007,1.2633
1.075474e-007,1.2655
1.075898e-007,1.2693
1.076322e-007,1.2693
1.076747e-007,1.2625
1.077171e-007,1.2589
1.077595e-007,1.2415
1.078019e-007,1.0687
1.078444e-007,0.8603
1.078868e-007,0.6805
1.079292e-007,0.5086
1.079716e-007,0.3576
1.080140e-007,0.2787
1.080565e-007,0.2315
1.080989e-007,0.2043
1.081413e-007,0.2003
1.081837e-007,0.2311
1.082262e-007,0.2515
1.082686e-007,0.2718
1.083110e-007,0.2810
1.083534e-007,0.2663
1.083959e-007,0.2653
1.084383e-007,0.2882
1.084807e-007,0.2953
1.085232e-007,0.2900
1.085656e-007,0.2860
1.086080e-007,0.2657
1.086504e-007,0.2207
1.086929e-007,0.2020
1.087353e-007,0.3391
1.087777e-007,0.5343
1.088201e-007,0.7357
1.088626e-007,0.9270
1.089050e-007,1.0763
1.089474e-007,1.1635
1.089898e-007,1.2324
1.090322e-007,1.2740
1.090747e-007,1.2829
1.091171e-007,1.2518
1.091595e-007,1.2231
1.092019e-007,1.1935
1.092444e-007,1.1882
1.092868e-007,1.2089
1.093292e-007,1.2162
1.093716e-007,1.1987
1.094141e-007,1.1855
1.094565e-007,1.1784
1.094989e-007,1.1805
1.095414e-007,1.2054
1.095838e-007,1.2503
1.096262e-007,1.2742
1.096686e-007,1.2752
1.097111e-007,1.2757
1.097535e-007,1.2709
1.097959e-007,1.2634
1.098383e-007,1.2602
1.098808e-007,1.2593
1.099232e-007,1.2521
1.099656e-007,1.2442
1.100080e-007,1.2478
1.100505e-007,1.2559
1.100929e-007,1.2652
1.101353e-007,1.2727
1.101777e-007,1.2700
1.102201e-007,1.2630
1.102626e-007,1.2610
1.103050e-007,1.2626
1.103474e-007,1.2646
1.103898e-007,1.2681
1.104323e-007,1.2702
1.104747e-007,1.2646
1.105171e-007,1.2592
1.105595e-007,1.2599
1.106020e-007,1.2614
1.106444e-007,1.2616
1.106868e-007,1.2623
1.107293e-007,1.2628
1.107717e-007,1.2611
1.108141e-007,1.2608
1.108565e-007,1.2640
1.108990e-007,1.2657
1.109414e-007,1.2652
1.109838e-007,1.2638
1.110262e-007,1.2615
1.110687e-007,1.2604
1.111111e-007,1.2616
1.111535e-007,1.2631
1.111959e-007,1.2634
1.112384e-007,1.2633
1.112808e-007,1.2627
1.113232e-007,1.2614
1.113656e-007,1.2616
1.114080e-007,1.2632
1.114505e-007,1.2636
1.114929e-007,1.2565
1.115353e-007,1.1493
1.115777e-007,0.9302
1.116202e-007,0.7482
1.116626e-007,0.5736
1.117050e-007,0.4085
1.117474e-007,0.3074
1.117899e-007,0.2446
1.118323e-007,0.2088
1.118747e-007,0.1927
1.119172e-007,0.2166
1.119596e-007,0.2466
1.120020e-007,0.2677
1.120444e-007,0.2811
1.120869e-007,0.2739
1.121293e-007,0.2595
1.121717e-007,0.2786
1.122141e-007,0.2951
1.122566e-007,0.2939
1.122990e-007,0.2884
1.123414e-007,0.2767
1.123838e-007,0.2369
1.124262e-007,0.2008
1.124687e-007,0.1990
1.125111e-007,0.2015
1.125535e-007,0.1992
1.125959e-007,0.2063
1.126384e-007,0.2160
1.126808e-007,0.2194
1.127232e-007,0.2217
1.127656e-007,0.2304
1.128081e-007,0.2311
1.128505e-007,0.2227
1.128929e-007,0.2163
1.129354e-007,0.2101
1.129778e-007,0.2091
1.130202e-007,0.2152
1.130626e-007,0.2176
1.131051e-007,0.2149
1.131475e-007,0.2139
1.131899e-007,0.2134
1.132323e-007,0.2099
1.132748e-007,0.2114
1.133172e-007,0.2186
1.133596e-007,0.2198
1.134020e-007,0.2639
1.134445e-007,0.4182
1.134869e-007,0.5897
1.135293e-007,0.7936
1.135717e-007,0.9650
1.136141e-007,1.0891
1.136566e-007,1.1733
1.136990e-007,1.2259
1.137414e-007,1.2609
1.137838e-007,1.2616
1.138263e-007,1.2418
1.138687e-007,1.2218
1.139111e-007,1.2011
1.139535e-007,1.1986
1.139960e-007,1.2123
1.140384e-007,1.2084
1.140808e-007,1.1972
1.141233e-007,1.1879
1.141657e-007,1.1853
1.142081e-007,1.1916
1.142505e-007,1.2185
1.142930e-007,1.2517
1.143354e-007,1.1941
1.143778e-007,0.9654
1.144202e-007,0.7617
1.144627e-007,0.5764
1.145051e-007,0.4148
1.145475e-007,0.3032
1.145899e-007,0.2411
1.146323e-007,0.1979
1.146748e-007,0.1774
1.147172e-007,0.1995
1.147596e-007,0.2429
1.148020e-007,0.2717
1.148445e-007,0.2903
1.148869e-007,0.2824
1.149293e-007,0.2574
1.149717e-007,0.2709
1.150142e-007,0.2967
1.150566e-007,0.3009
1.150990e-007,0.2951
1.151415e-007,0.2833
1.151839e-007,0.2428
1.152263e-007,0.1974
1.152687e-007,0.2222
1.153112e-007,0.4047
1.153536e-007,0.5965
1.153960e-007,0.8066
1.154384e-007,0.9818
1.154809e-007,1.1073
1.155233e-007,1.1877
1.155657e-007,1.2513
1.156081e-007,1.2859
1.156506e-007,1.2757
1.156930e-007,1.2387
1.157354e-007,1.2087
1.157778e-007,1.1859
1.158202e-007,1.1936
1.158627e-007,1.2179
1.159051e-007,1.2128
1.159475e-007,1.1931
1.159899e-007,1.1804
1.160324e-007,1.1758
1.160748e-007,1.1855
1.161172e-007,1.2217
1.161596e-007,1.2634
1.162021e-007,1.2761
1.162445e-007,1.2744
1.162869e-007,1.2738
1.163294e-007,1.2679
1.163718e-007,1.2625
1.164142e-007,1.2608
1.164566e-007,1.2578
1.164991e-007,1.2479
1.165415e-007,1.2433
1.165839e-007,1.2502
1.166263e-007,1.2594
1.166688e-007,1.2694
1.167112e-007,1.2734
1.167536e-007,1.2671
1.167960e-007,1.2610
1.168385e-007,1.2611
1.168809e-007,1.2635
1.169233e-007,1.2661
1.169657e-007,1.2697
1.170081e-007,1.2689
1.170506e-007,1.2618
1.170930e-007,1.2586
1.171354e-007,1.2607
1.171778e-007,1.2618
1.172203e-007,1.2620
1.172627e-007,1.2626
1.173051e-007,1.2621
1.173476e-007,1.2603
1.173900e-007,1.2617
1.174324e-007,1.2651
1.174748e-007,1.2659
1.175173e-007,1.2649
1.175597e-007,1.2628
1.176021e-007,1.2606
1.176445e-007,1.2606
1.176870e-007,1.2624
1.177294e-007,1.2635
1.177718e-007,1.2634
1.178142e-007,1.2631
1.178567e-007,1.2622
1.178991e-007,1.2612
1.179415e-007,1.2622
1.179839e-007,1.2637
1.180263e-007,1.2634
1.180688e-007,1.2626
1.181112e-007,1.2625
1.181536e-007,1.2624
1.181960e-007,1.2622
1.182385e-007,1.2630
1.182809e-007,1.2636
1.183233e-007,1.2629
1.183657e-007,1.2621
1.184082e-007,1.2620
1.184506e-007,1.2622
1.184930e-007,1.2627
1.185355e-007,1.2632
1.185779e-007,1.2630
1.186203e-007,1.2626
1.186627e-007,1.2624
1.187052e-007,1.2624
1.187476e-007,1.2625
1.187900e-007,1.2629
1.188324e-007,1.2630
1.188749e-007,1.2625
1.189173e-007,1.2623
1.189597e-007,1.2625
1.190021e-007,1.2626
1.190446e-007,1.2627
1.190870e-007,1.2628
1.191294e-007,1.2627
1.191718e-007,1.2624
1.192142e-007,1.2624
1.192567e-007,1.2626
1.192991e-007,1.2627
1.193415e-007,1.2627
1.193840e-007,1.2627
1.194264e-007,1.2625
1.194688e-007,1.2624
1.195112e-007,1.2625
1.195536e-007,1.2626
1.195961e-007,1.2627
1.196385e-007,1.2627
1.196809e-007,1.2626
1.197234e-007,1.2625
1.197658e-007,1.2625
1.198082e-007,1.2626
1.198506e-007,1.2626
1.198930e-007,1.2626
1.199355e-007,1.2626
1.199779e-007,1.2625
1.200203e-007,1.2625
1.200628e-007,1.2626
1.201052e-007,1.2626
1.201476e-007,1.2626
1.201900e-007,1.2625
1.202325e-007,1.2625
1.202749e-007,1.2625
1.203173e-007,1.2625
1.203597e-007,1.2626
1.204021e-007,1.2626
1.204446e-007,1.2625
1.204870e-007,1.2625
1.205294e-007,1.2625
1.205719e-007,1.2625
1.206143e-007,1.2625
1.206567e-007,1.2626
1.206991e-007,1.2625
1.207415e-007,1.2625
1.207840e-007,1.2625
1.208264e-007,1.2625
1.208688e-007,1.2625
1.209113e-007,1.2625
1.209537e-007,1.2625
1.209961e-007,1.2625
1.210385e-007,1.2625
1.210809e-007,1.2625
1.211234e-007,1.2625
1.211658e-007,1.2625
1.212082e-007,1.2625
1.212507e-007,1.2625
1.212931e-007,1.2625
1.213355e-007,1.2625
1.213779e-007,1.2625
1.214204e-007,1.2625
1.214628e-007,1.2625
1.215052e-007,1.2625
1.215476e-007,1.2625
1.215900e-007,1.2625
1.216325e-007,1.2625
1.216749e-007,1.2625
1.217173e-007,1.2625
1.217598e-007,1.2625
1.218022e-007,1.2625
1.218446e-007,1.2625
1.218870e-007,1.2625
1.219294e-007,1.2625
1.219719e-007,1.2625
1.220143e-007,1.2625
1.220567e-007,1.2625
1.220992e-007,1.2625
1.221416e-007,1.2625
1.221840e-007,1.2625
1.222264e-007,1.2625
1.222688e-007,1.2625
1.223113e-007,1.2625
1.223537e-007,1.2625
1.223961e-007,1.2625
1.224385e-007,1.2625
1.224810e-007,1.2625
1.225234e-007,1.2625
1.225658e-007,1.2624
1.226083e-007,1.2624
1.226507e-007,1.2624
1.226931e-007,1.2624
1.227355e-007,1.2624
1.227779e-007,1.2624
1.228204e-007,1.2624
1.228628e-007,1.2624
1.229052e-007,1.2624
1.229477e-007,1.2624
1.229901e-007,1.2624
1.230325e-007,1.2624
1.230749e-007,1.2624
1.231173e-007,1.2624
1.231598e-007,1.2624
1.232022e-007,1.2624
1.232446e-007,1.2624
1.232871e-007,1.2624
1.233295e-007,1.2624
1.233719e-007,1.2624
1.234143e-007,1.2624
1.234567e-007,1.2624
1.234992e-007,1.2624
1.235416e-007,1.2624
1.235840e-007,1.2624
1.236264e-007,1.2624
1.236689e-007,1.2624
1.237113e-007,1.2624
1.237537e-007,1.2624
