.HEADER
..NAMES
Time,V U1.L24&L25
.DATA
4.52696e-008,1.2369
4.53120e-008,1.2484
4.53544e-008,1.2478
4.53968e-008,1.1918
4.54393e-008,0.9975
4.54817e-008,0.8080
4.55241e-008,0.6182
4.55665e-008,0.4677
4.56089e-008,0.3553
4.56514e-008,0.3084
4.56938e-008,0.2948
4.57362e-008,0.2989
4.57786e-008,0.3226
4.58211e-008,0.3360
4.58635e-008,0.3206
4.59059e-008,0.3016
4.59484e-008,0.2960
4.59908e-008,0.2997
4.60332e-008,0.3003
4.60756e-008,0.2947
4.61180e-008,0.2684
4.61605e-008,0.2413
4.62029e-008,0.2259
4.62453e-008,0.2194
4.62877e-008,0.2202
4.63302e-008,0.2446
4.63726e-008,0.3856
4.64150e-008,0.5474
4.64575e-008,0.7439
4.64999e-008,0.9095
4.65423e-008,1.0328
4.65847e-008,1.0951
4.66272e-008,1.1317
4.66696e-008,1.1528
4.67120e-008,1.1472
4.67544e-008,1.1395
4.67968e-008,1.1448
4.68393e-008,1.1564
4.68817e-008,1.1696
4.69241e-008,1.1774
4.69666e-008,1.1823
4.70090e-008,1.1842
4.70514e-008,1.1991
4.70938e-008,1.2171
4.71363e-008,1.2335
4.71787e-008,1.2473
4.72211e-008,1.2485
4.72635e-008,1.2164
4.73059e-008,1.0410
4.73484e-008,0.8425
4.73908e-008,0.6525
4.74332e-008,0.4958
4.74757e-008,0.3723
4.75181e-008,0.3123
4.75605e-008,0.2963
4.76029e-008,0.2962
4.76454e-008,0.3173
4.76878e-008,0.3362
4.77302e-008,0.3245
4.77726e-008,0.3046
4.78150e-008,0.2958
4.78575e-008,0.2991
4.78999e-008,0.3004
4.79423e-008,0.2972
4.79847e-008,0.2747
4.80272e-008,0.2455
4.80696e-008,0.2283
4.81120e-008,0.2199
4.81545e-008,0.2197
4.81969e-008,0.2284
4.82393e-008,0.3527
4.82817e-008,0.5157
4.83242e-008,0.7039
4.83666e-008,0.8798
4.84090e-008,1.0132
4.84514e-008,1.0867
4.84938e-008,1.1255
4.85363e-008,1.1510
4.85787e-008,1.1497
4.86211e-008,1.1396
4.86636e-008,1.1433
4.87060e-008,1.1535
4.87484e-008,1.1675
4.87908e-008,1.1762
4.88333e-008,1.1818
4.88757e-008,1.1833
4.89181e-008,1.1951
4.89605e-008,1.2140
4.90029e-008,1.2301
4.90454e-008,1.2455
4.90878e-008,1.2490
4.91302e-008,1.2290
4.91727e-008,1.0819
4.92151e-008,0.8766
4.92575e-008,0.6890
4.92999e-008,0.5243
4.93424e-008,0.3922
4.93848e-008,0.3193
4.94272e-008,0.2981
4.94696e-008,0.2945
4.95120e-008,0.3119
4.95545e-008,0.3350
4.95969e-008,0.3283
4.96393e-008,0.3081
4.96817e-008,0.2963
4.97242e-008,0.2983
4.97666e-008,0.3005
4.98090e-008,0.2988
4.98515e-008,0.2807
4.98939e-008,0.2503
4.99363e-008,0.2309
4.99787e-008,0.2208
5.00211e-008,0.2193
5.00636e-008,0.2252
5.01060e-008,0.3235
5.01484e-008,0.4847
5.01908e-008,0.6622
5.02333e-008,0.8490
5.02757e-008,0.9917
5.03181e-008,1.0758
5.03606e-008,1.1187
5.04030e-008,1.1479
5.04454e-008,1.1518
5.04878e-008,1.1406
5.05303e-008,1.1418
5.05727e-008,1.1510
5.06151e-008,1.1651
5.06575e-008,1.1748
5.06999e-008,1.1809
5.07424e-008,1.1829
5.07848e-008,1.1914
5.08272e-008,1.2108
5.08697e-008,1.2267
5.09121e-008,1.2432
5.09545e-008,1.2493
5.09969e-008,1.2364
5.10394e-008,1.1184
5.10818e-008,0.9129
5.11242e-008,0.7276
5.11666e-008,0.5538
5.12090e-008,0.4139
5.12515e-008,0.3293
5.12939e-008,0.3009
5.13363e-008,0.2936
5.13788e-008,0.3069
5.14212e-008,0.3322
5.14636e-008,0.3318
5.15060e-008,0.3119
5.15485e-008,0.2973
5.15909e-008,0.2974
5.16333e-008,0.3004
5.16757e-008,0.2997
5.17181e-008,0.2861
5.17606e-008,0.2557
5.18030e-008,0.2339
5.18454e-008,0.2221
5.18878e-008,0.2190
5.19303e-008,0.2239
5.19727e-008,0.2977
5.20151e-008,0.4531
5.20576e-008,0.6201
5.21000e-008,0.8170
5.21424e-008,0.9681
5.21848e-008,1.0637
5.22273e-008,1.1111
5.22697e-008,1.1436
5.23121e-008,1.1531
5.23545e-008,1.1424
5.23969e-008,1.1406
5.24394e-008,1.1487
5.24818e-008,1.1624
5.25242e-008,1.1734
5.25667e-008,1.1799
5.26091e-008,1.1828
5.26515e-008,1.1883
5.26939e-008,1.2072
5.27364e-008,1.2235
5.27788e-008,1.2404
5.28212e-008,1.2491
5.28636e-008,1.2432
5.29060e-008,1.1531
5.29485e-008,0.9520
5.29909e-008,0.7671
5.30333e-008,0.5836
5.30758e-008,0.4380
5.31182e-008,0.3405
5.31606e-008,0.3046
5.32030e-008,0.2937
5.32455e-008,0.3027
5.32879e-008,0.3280
5.33303e-008,0.3344
5.33727e-008,0.3160
5.34151e-008,0.2990
5.34576e-008,0.2966
5.35000e-008,0.3002
5.35424e-008,0.3001
5.35848e-008,0.2907
5.36273e-008,0.2615
5.36697e-008,0.2372
5.37121e-008,0.2237
5.37546e-008,0.2190
5.37970e-008,0.2220
5.38394e-008,0.2720
5.38818e-008,0.4211
5.39242e-008,0.5828
5.39667e-008,0.7840
5.40091e-008,0.9414
5.40515e-008,1.0506
5.40939e-008,1.1033
5.41364e-008,1.1384
5.41788e-008,1.1535
5.42212e-008,1.1446
5.42637e-008,1.1398
5.43061e-008,1.1467
5.43485e-008,1.1595
5.43909e-008,1.1717
5.44334e-008,1.1788
5.44758e-008,1.1826
5.45182e-008,1.1859
5.45606e-008,1.2034
5.46030e-008,1.2204
5.46455e-008,1.2373
5.46879e-008,1.2485
5.47303e-008,1.2473
5.47728e-008,1.1881
5.48152e-008,0.9928
5.48576e-008,0.8041
5.49000e-008,0.6145
5.49425e-008,0.4645
5.49849e-008,0.3535
5.50273e-008,0.3079
5.50697e-008,0.2947
5.51121e-008,0.2993
5.51546e-008,0.3232
5.51970e-008,0.3358
5.52394e-008,0.3201
5.52818e-008,0.3013
5.53243e-008,0.2960
5.53667e-008,0.2998
5.54091e-008,0.3003
5.54516e-008,0.2944
5.54940e-008,0.2677
5.55364e-008,0.2409
5.55788e-008,0.2257
5.56212e-008,0.2193
5.56637e-008,0.2203
5.57061e-008,0.2463
5.57485e-008,0.3888
5.57909e-008,0.5505
5.58334e-008,0.7479
5.58758e-008,0.9125
5.59182e-008,1.0347
5.59607e-008,1.0959
5.60031e-008,1.1324
5.60455e-008,1.1530
5.60879e-008,1.1470
5.61304e-008,1.1394
5.61728e-008,1.1449
5.62152e-008,1.1566
5.62576e-008,1.1699
5.63000e-008,1.1776
5.63425e-008,1.1824
5.63849e-008,1.1843
5.64273e-008,1.1994
5.64698e-008,1.2174
5.65122e-008,1.2339
5.65546e-008,1.2474
5.65970e-008,1.2484
5.66395e-008,1.2141
5.66819e-008,1.0359
5.67243e-008,0.8386
5.67667e-008,0.6484
5.68091e-008,0.4925
5.68516e-008,0.3701
5.68940e-008,0.3117
5.69364e-008,0.2961
5.69789e-008,0.2965
5.70213e-008,0.3179
5.70637e-008,0.3361
5.71061e-008,0.3240
5.71486e-008,0.3042
5.71910e-008,0.2958
5.72334e-008,0.2992
5.72758e-008,0.3004
5.73182e-008,0.2970
5.73607e-008,0.2739
5.74031e-008,0.2450
5.74455e-008,0.2280
5.74879e-008,0.2198
5.75304e-008,0.2197
5.75728e-008,0.2289
5.76152e-008,0.3558
5.76577e-008,0.5188
5.77001e-008,0.7082
5.77425e-008,0.8829
5.77849e-008,1.0154
5.78274e-008,1.0877
5.78698e-008,1.1262
5.79122e-008,1.1513
5.79546e-008,1.1494
5.79970e-008,1.1395
5.80395e-008,1.1434
5.80819e-008,1.1538
5.81243e-008,1.1678
5.81668e-008,1.1763
5.82092e-008,1.1818
5.82516e-008,1.1833
5.82940e-008,1.1954
5.83365e-008,1.2143
5.83789e-008,1.2304
5.84213e-008,1.2457
5.84637e-008,1.2490
5.85061e-008,1.2281
5.85486e-008,1.0775
5.85910e-008,0.8728
5.86334e-008,0.6849
5.86759e-008,0.5211
5.87183e-008,0.3899
5.87607e-008,0.3183
5.88031e-008,0.2978
5.88456e-008,0.2946
5.88880e-008,0.3125
5.89304e-008,0.3352
5.89728e-008,0.3279
5.90152e-008,0.3076
5.90577e-008,0.2962
5.91001e-008,0.2984
5.91425e-008,0.3005
5.91849e-008,0.2986
5.92274e-008,0.2800
5.92698e-008,0.2497
5.93122e-008,0.2306
5.93547e-008,0.2207
5.93971e-008,0.2193
5.94395e-008,0.2253
5.94819e-008,0.3278
5.95243e-008,0.4892
5.95668e-008,0.6677
5.96092e-008,0.8529
5.96516e-008,0.9945
5.96941e-008,1.0771
5.97365e-008,1.1195
5.97789e-008,1.1482
5.98213e-008,1.1514
5.98638e-008,1.1405
5.99062e-008,1.1422
5.99486e-008,1.1514
5.99910e-008,1.1653
6.00335e-008,1.1749
6.00759e-008,1.1809
6.01183e-008,1.1830
6.01607e-008,1.1920
6.02031e-008,1.2113
6.02456e-008,1.2271
6.02880e-008,1.2435
6.03304e-008,1.2492
6.03728e-008,1.2356
6.04153e-008,1.1146
6.04577e-008,0.9090
6.05001e-008,0.7233
6.05425e-008,0.5506
6.05850e-008,0.4116
6.06274e-008,0.3282
6.06698e-008,0.3006
6.07123e-008,0.2936
6.07547e-008,0.3073
6.07971e-008,0.3325
6.08395e-008,0.3314
6.08820e-008,0.3115
6.09244e-008,0.2972
6.09668e-008,0.2974
6.10092e-008,0.3004
6.10517e-008,0.2995
6.10941e-008,0.2855
6.11365e-008,0.2551
6.11789e-008,0.2336
6.12213e-008,0.2219
6.12638e-008,0.2191
6.13062e-008,0.2241
6.13486e-008,0.3018
6.13910e-008,0.4578
6.14335e-008,0.6254
6.14759e-008,0.8211
6.15183e-008,0.9713
6.15607e-008,1.0652
6.16032e-008,1.1120
6.16456e-008,1.1441
6.16880e-008,1.1528
6.17305e-008,1.1421
6.17729e-008,1.1409
6.18153e-008,1.1491
6.18577e-008,1.1627
6.19002e-008,1.1734
6.19426e-008,1.1799
6.19850e-008,1.1828
6.20274e-008,1.1888
6.20699e-008,1.2078
6.21123e-008,1.2238
6.21547e-008,1.2407
6.21971e-008,1.2491
6.22396e-008,1.2426
6.22820e-008,1.1493
6.23244e-008,0.9477
6.23668e-008,0.7629
6.24092e-008,0.5804
6.24517e-008,0.4354
6.24941e-008,0.3393
6.25365e-008,0.3042
6.25789e-008,0.2936
6.26214e-008,0.3030
6.26638e-008,0.3285
6.27062e-008,0.3341
6.27486e-008,0.3155
6.27911e-008,0.2988
6.28335e-008,0.2966
6.28759e-008,0.3002
6.29184e-008,0.3000
6.29608e-008,0.2902
6.30032e-008,0.2609
6.30456e-008,0.2368
6.30881e-008,0.2235
6.31305e-008,0.2190
6.31729e-008,0.2222
6.32153e-008,0.2764
6.32578e-008,0.4259
6.33002e-008,0.5875
6.33426e-008,0.7884
6.33850e-008,0.9450
6.34274e-008,1.0523
6.34699e-008,1.1043
6.35123e-008,1.1390
6.35547e-008,1.1533
6.35971e-008,1.1443
6.36396e-008,1.1400
6.36820e-008,1.1471
6.37244e-008,1.1599
6.37668e-008,1.1718
6.38093e-008,1.1788
6.38517e-008,1.1826
6.38941e-008,1.1863
6.39365e-008,1.2040
6.39790e-008,1.2208
6.40214e-008,1.2376
6.40638e-008,1.2486
6.41063e-008,1.2470
6.41487e-008,1.1843
6.41911e-008,0.9883
6.42335e-008,0.8003
6.42760e-008,0.6110
6.43184e-008,0.4616
6.43608e-008,0.3521
6.44032e-008,0.3076
6.44457e-008,0.2945
6.44881e-008,0.2995
6.45305e-008,0.3237
6.45729e-008,0.3357
6.46153e-008,0.3196
6.46578e-008,0.3011
6.47002e-008,0.2960
6.47426e-008,0.2998
6.47850e-008,0.3002
6.48275e-008,0.2939
6.48699e-008,0.2671
6.49123e-008,0.2405
6.49547e-008,0.2254
6.49972e-008,0.2193
6.50396e-008,0.2204
6.50820e-008,0.2506
6.51245e-008,0.3936
6.51669e-008,0.5550
6.52093e-008,0.7528
6.52517e-008,0.9164
6.52942e-008,1.0368
6.53366e-008,1.0968
6.53790e-008,1.1331
6.54214e-008,1.1529
6.54639e-008,1.1465
6.55063e-008,1.1396
6.55487e-008,1.1453
6.55911e-008,1.1570
6.56336e-008,1.1700
6.56760e-008,1.1776
6.57184e-008,1.1823
6.57608e-008,1.1845
6.58032e-008,1.2001
6.58457e-008,1.2178
6.58881e-008,1.2342
6.59305e-008,1.2475
6.59729e-008,1.2483
6.60154e-008,1.2118
6.60578e-008,1.0311
6.61002e-008,0.8349
6.61426e-008,0.6445
6.61851e-008,0.4894
6.62275e-008,0.3684
6.62699e-008,0.3113
6.63124e-008,0.2959
6.63548e-008,0.2967
6.63972e-008,0.3184
6.64396e-008,0.3361
6.64821e-008,0.3236
6.65245e-008,0.3039
6.65669e-008,0.2958
6.66093e-008,0.2992
6.66518e-008,0.3003
6.66942e-008,0.2966
6.67366e-008,0.2733
6.67790e-008,0.2446
6.68214e-008,0.2277
6.68639e-008,0.2198
6.69063e-008,0.2198
6.69487e-008,0.2327
6.69911e-008,0.3605
6.70336e-008,0.5234
6.70760e-008,0.7135
6.71184e-008,0.8867
6.71608e-008,1.0180
6.72033e-008,1.0887
6.72457e-008,1.1269
6.72881e-008,1.1514
6.73306e-008,1.1489
6.73730e-008,1.1396
6.74154e-008,1.1438
6.74578e-008,1.1542
6.75003e-008,1.1679
6.75427e-008,1.1764
6.75851e-008,1.1818
6.76275e-008,1.1835
6.76700e-008,1.1961
6.77124e-008,1.2148
6.77548e-008,1.2308
6.77972e-008,1.2459
6.78397e-008,1.2489
6.78821e-008,1.2257
6.79245e-008,1.0732
6.79669e-008,0.8691
6.80093e-008,0.6808
6.80518e-008,0.5179
6.80942e-008,0.3878
6.81366e-008,0.3175
6.81790e-008,0.2975
6.82215e-008,0.2947
6.82639e-008,0.3130
6.83063e-008,0.3353
6.83487e-008,0.3275
6.83912e-008,0.3073
6.84336e-008,0.2961
6.84760e-008,0.2984
6.85185e-008,0.3004
6.85609e-008,0.2984
6.86033e-008,0.2794
6.86457e-008,0.2493
6.86882e-008,0.2303
6.87306e-008,0.2206
6.87730e-008,0.2193
6.88154e-008,0.2255
6.88579e-008,0.3305
6.89003e-008,0.4923
6.89427e-008,0.6722
6.89851e-008,0.8562
6.90275e-008,0.9969
6.90700e-008,1.0785
6.91124e-008,1.1203
6.91548e-008,1.1486
6.91972e-008,1.1512
6.92397e-008,1.1403
6.92821e-008,1.1423
6.93245e-008,1.1516
6.93669e-008,1.1656
6.94094e-008,1.1750
6.94518e-008,1.1810
6.94942e-008,1.1830
6.95367e-008,1.1924
6.95791e-008,1.2116
6.96215e-008,1.2274
6.96639e-008,1.2437
6.97064e-008,1.2492
6.97488e-008,1.2349
6.97912e-008,1.1108
6.98336e-008,0.9048
6.98761e-008,0.7187
6.99185e-008,0.5472
6.99609e-008,0.4091
7.00033e-008,0.3270
7.00458e-008,0.3002
7.00882e-008,0.2937
7.01306e-008,0.3079
7.01730e-008,0.3329
7.02154e-008,0.3310
7.02579e-008,0.3110
7.03003e-008,0.2970
7.03427e-008,0.2975
7.03851e-008,0.3004
7.04276e-008,0.2994
7.04700e-008,0.2849
7.05124e-008,0.2545
7.05548e-008,0.2332
7.05973e-008,0.2218
7.06397e-008,0.2191
7.06821e-008,0.2242
7.07246e-008,0.3043
7.07670e-008,0.4610
7.08094e-008,0.6297
7.08518e-008,0.8246
7.08943e-008,0.9739
7.09367e-008,1.0665
7.09791e-008,1.1129
7.10215e-008,1.1446
7.10640e-008,1.1527
7.11064e-008,1.1419
7.11488e-008,1.1410
7.11912e-008,1.1493
7.12337e-008,1.1629
7.12761e-008,1.1736
7.13185e-008,1.1801
7.13609e-008,1.1828
7.14033e-008,1.1891
7.14458e-008,1.2081
7.14882e-008,1.2242
7.15306e-008,1.2410
7.15730e-008,1.2492
7.16155e-008,1.2420
7.16579e-008,1.1455
7.17003e-008,0.9432
7.17427e-008,0.7585
7.17852e-008,0.5770
7.18276e-008,0.4325
7.18700e-008,0.3380
7.19125e-008,0.3038
7.19549e-008,0.2935
7.19973e-008,0.3035
7.20397e-008,0.3290
7.20822e-008,0.3339
7.21246e-008,0.3151
7.21670e-008,0.2986
7.22094e-008,0.2967
7.22519e-008,0.3002
7.22943e-008,0.3000
7.23367e-008,0.2897
7.23791e-008,0.2602
7.24215e-008,0.2364
7.24640e-008,0.2233
7.25064e-008,0.2190
7.25488e-008,0.2224
7.25912e-008,0.2789
7.26337e-008,0.4291
7.26761e-008,0.5911
7.27185e-008,0.7920
7.27609e-008,0.9480
7.28034e-008,1.0537
7.28458e-008,1.1051
7.28882e-008,1.1397
7.29307e-008,1.1533
7.29731e-008,1.1440
7.30155e-008,1.1400
7.30579e-008,1.1472
7.31004e-008,1.1602
7.31428e-008,1.1720
7.31852e-008,1.1789
7.32276e-008,1.1826
7.32701e-008,1.1865
7.33125e-008,1.2044
7.33549e-008,1.2211
7.33973e-008,1.2380
7.34398e-008,1.2487
7.34822e-008,1.2468
7.35246e-008,1.1804
7.35670e-008,0.9836
7.36094e-008,0.7964
7.36519e-008,0.6074
7.36943e-008,0.4585
7.37367e-008,0.3504
7.37791e-008,0.3072
7.38216e-008,0.2943
7.38640e-008,0.2999
7.39064e-008,0.3242
7.39488e-008,0.3356
7.39913e-008,0.3192
7.40337e-008,0.3008
7.40761e-008,0.2961
7.41186e-008,0.2998
7.41610e-008,0.3002
7.42034e-008,0.2936
7.42458e-008,0.2663
7.42883e-008,0.2400
7.43307e-008,0.2252
7.43731e-008,0.2192
7.44155e-008,0.2205
7.44580e-008,0.2528
7.45004e-008,0.3969
7.45428e-008,0.5582
7.45852e-008,0.7569
7.46276e-008,0.9195
7.46701e-008,1.0387
7.47125e-008,1.0976
7.47549e-008,1.1338
7.47973e-008,1.1530
7.48398e-008,1.1463
7.48822e-008,1.1395
7.49246e-008,1.1454
7.49670e-008,1.1573
7.50095e-008,1.1702
7.50519e-008,1.1778
7.50943e-008,1.1824
7.51368e-008,1.1846
7.51792e-008,1.2004
7.52216e-008,1.2181
7.52640e-008,1.2346
7.53065e-008,1.2477
7.53489e-008,1.2482
7.53913e-008,1.2094
7.54337e-008,1.0261
7.54762e-008,0.8310
7.55186e-008,0.6405
7.55610e-008,0.4862
7.56034e-008,0.3663
7.56459e-008,0.3107
7.56883e-008,0.2957
7.57307e-008,0.2970
7.57731e-008,0.3191
7.58155e-008,0.3361
7.58580e-008,0.3232
7.59004e-008,0.3035
7.59428e-008,0.2958
7.59852e-008,0.2993
7.60277e-008,0.3003
7.60701e-008,0.2964
7.61125e-008,0.2726
7.61549e-008,0.2441
7.61974e-008,0.2274
7.62398e-008,0.2197
7.62822e-008,0.2198
7.63247e-008,0.2337
7.63671e-008,0.3638
7.64095e-008,0.5267
7.64519e-008,0.7178
7.64944e-008,0.8899
7.65368e-008,1.0201
7.65792e-008,1.0897
7.66216e-008,1.1276
7.66641e-008,1.1517
7.67065e-008,1.1487
7.67489e-008,1.1395
7.67913e-008,1.1439
7.68338e-008,1.1545
7.68762e-008,1.1682
7.69186e-008,1.1765
7.69610e-008,1.1819
7.70034e-008,1.1836
7.70459e-008,1.1965
7.70883e-008,1.2151
7.71307e-008,1.2312
7.71731e-008,1.2461
7.72156e-008,1.2489
7.72580e-008,1.2249
7.73004e-008,1.0687
7.73428e-008,0.8653
7.73853e-008,0.6767
7.74277e-008,0.5147
7.74701e-008,0.3855
7.75126e-008,0.3166
7.75550e-008,0.2973
7.75974e-008,0.2949
7.76398e-008,0.3136
7.76823e-008,0.3355
7.77247e-008,0.3270
7.77671e-008,0.3069
7.78095e-008,0.2960
7.78520e-008,0.2985
7.78944e-008,0.3004
7.79368e-008,0.2983
7.79792e-008,0.2787
7.80216e-008,0.2487
7.80641e-008,0.2300
7.81065e-008,0.2205
7.81489e-008,0.2194
7.81913e-008,0.2256
7.82338e-008,0.3333
7.82762e-008,0.4955
7.83186e-008,0.6766
7.83610e-008,0.8595
7.84035e-008,0.9992
7.84459e-008,1.0798
7.84883e-008,1.1210
7.85308e-008,1.1490
7.85732e-008,1.1510
7.86156e-008,1.1402
7.86580e-008,1.1424
7.87005e-008,1.1518
7.87429e-008,1.1658
7.87853e-008,1.1752
7.88277e-008,1.1811
7.88702e-008,1.1830
7.89126e-008,1.1927
7.89550e-008,1.2119
7.89974e-008,1.2278
7.90399e-008,1.2440
7.90823e-008,1.2492
7.91247e-008,1.2342
7.91671e-008,1.1069
7.92095e-008,0.9006
7.92520e-008,0.7144
7.92944e-008,0.5439
7.93368e-008,0.4065
7.93792e-008,0.3259
7.94217e-008,0.2998
7.94641e-008,0.2937
7.95065e-008,0.3084
7.95489e-008,0.3333
7.95914e-008,0.3307
7.96338e-008,0.3106
7.96762e-008,0.2969
7.97187e-008,0.2976
7.97611e-008,0.3004
7.98035e-008,0.2994
7.98459e-008,0.2844
7.98884e-008,0.2538
7.99308e-008,0.2328
7.99732e-008,0.2216
8.00156e-008,0.2191
8.00581e-008,0.2243
8.01005e-008,0.3068
8.01429e-008,0.4643
8.01853e-008,0.6341
8.02277e-008,0.8280
8.02702e-008,0.9765
8.03126e-008,1.0678
8.03550e-008,1.1137
8.03974e-008,1.1451
8.04399e-008,1.1526
8.04823e-008,1.1417
8.05247e-008,1.1410
8.05671e-008,1.1495
8.06096e-008,1.1632
8.06520e-008,1.1738
8.06944e-008,1.1802
8.07369e-008,1.1828
8.07793e-008,1.1894
8.08217e-008,1.2085
8.08641e-008,1.2245
8.09066e-008,1.2414
8.09490e-008,1.2492
8.09914e-008,1.2413
8.10338e-008,1.1416
8.10763e-008,0.9387
8.11187e-008,0.7542
8.11611e-008,0.5737
8.12035e-008,0.4297
8.12460e-008,0.3366
8.12884e-008,0.3034
8.13308e-008,0.2935
8.13732e-008,0.3039
8.14156e-008,0.3295
8.14581e-008,0.3336
8.15005e-008,0.3146
8.15429e-008,0.2983
8.15853e-008,0.2968
8.16278e-008,0.3002
8.16702e-008,0.2999
8.17126e-008,0.2893
8.17550e-008,0.2595
8.17975e-008,0.2360
8.18399e-008,0.2231
8.18823e-008,0.2190
8.19248e-008,0.2226
8.19672e-008,0.2813
8.20096e-008,0.4324
8.20520e-008,0.5948
8.20945e-008,0.7955
8.21369e-008,0.9508
8.21793e-008,1.0552
8.22217e-008,1.1059
8.22642e-008,1.1402
8.23066e-008,1.1533
8.23490e-008,1.1438
8.23914e-008,1.1400
8.24338e-008,1.1474
8.24763e-008,1.1605
8.25187e-008,1.1722
8.25611e-008,1.1791
8.26035e-008,1.1826
8.26460e-008,1.1867
8.26884e-008,1.2048
8.27308e-008,1.2214
8.27732e-008,1.2383
8.28157e-008,1.2488
8.28581e-008,1.2466
8.29005e-008,1.1765
8.29430e-008,0.9790
8.29854e-008,0.7923
8.30278e-008,0.6039
8.30702e-008,0.4554
8.31127e-008,0.3488
8.31551e-008,0.3069
8.31975e-008,0.2942
8.32399e-008,0.3003
8.32824e-008,0.3248
8.33248e-008,0.3355
8.33672e-008,0.3187
8.34096e-008,0.3005
8.34521e-008,0.2961
8.34945e-008,0.2999
8.35369e-008,0.3002
8.35793e-008,0.2932
8.36217e-008,0.2656
8.36642e-008,0.2396
8.37066e-008,0.2249
8.37490e-008,0.2192
8.37914e-008,0.2205
8.38339e-008,0.2549
8.38763e-008,0.4003
8.39187e-008,0.5615
8.39611e-008,0.7607
8.40036e-008,0.9226
8.40460e-008,1.0404
8.40884e-008,1.0983
8.41309e-008,1.1344
8.41733e-008,1.1532
8.42157e-008,1.1461
8.42581e-008,1.1395
8.43006e-008,1.1456
8.43430e-008,1.1576
8.43854e-008,1.1704
8.44278e-008,1.1779
8.44703e-008,1.1824
8.45127e-008,1.1848
8.45551e-008,1.2008
8.45975e-008,1.2184
8.46400e-008,1.2350
8.46824e-008,1.2478
8.47248e-008,1.2482
8.47672e-008,1.2069
8.48096e-008,1.0212
8.48521e-008,0.8271
8.48945e-008,0.6366
8.49369e-008,0.4831
8.49793e-008,0.3643
8.50218e-008,0.3102
8.50642e-008,0.2956
8.51066e-008,0.2973
8.51490e-008,0.3197
8.51915e-008,0.3362
8.52339e-008,0.3227
8.52763e-008,0.3032
8.53188e-008,0.2958
8.53612e-008,0.2994
8.54036e-008,0.3003
8.54460e-008,0.2962
8.54885e-008,0.2719
8.55309e-008,0.2436
8.55733e-008,0.2271
8.56157e-008,0.2196
8.56582e-008,0.2199
8.57006e-008,0.2347
8.57430e-008,0.3671
8.57854e-008,0.5299
8.58278e-008,0.7221
8.58703e-008,0.8931
8.59127e-008,1.0223
8.59551e-008,1.0906
8.59975e-008,1.1282
8.60400e-008,1.1519
8.60824e-008,1.1485
8.61248e-008,1.1394
8.61672e-008,1.1440
8.62097e-008,1.1547
8.62521e-008,1.1684
8.62945e-008,1.1767
8.63370e-008,1.1820
8.63794e-008,1.1836
8.64218e-008,1.1968
8.64642e-008,1.2154
8.65067e-008,1.2315
8.65491e-008,1.2463
8.65915e-008,1.2488
8.66339e-008,1.2241
8.66764e-008,1.0642
8.67188e-008,0.8614
8.67612e-008,0.6725
8.68036e-008,0.5114
8.68461e-008,0.3831
8.68885e-008,0.3157
8.69309e-008,0.2971
8.69733e-008,0.2950
8.70157e-008,0.3142
8.70582e-008,0.3357
8.71006e-008,0.3266
8.71430e-008,0.3064
8.71854e-008,0.2960
8.72279e-008,0.2986
8.72703e-008,0.3004
8.73127e-008,0.2981
8.73551e-008,0.2780
8.73976e-008,0.2481
8.74400e-008,0.2297
8.74824e-008,0.2204
8.75249e-008,0.2194
8.75673e-008,0.2258
8.76097e-008,0.3361
8.76521e-008,0.4987
8.76946e-008,0.6811
8.77370e-008,0.8629
8.77794e-008,1.0015
8.78218e-008,1.0810
8.78643e-008,1.1218
8.79067e-008,1.1494
8.79491e-008,1.1509
8.79915e-008,1.1400
8.80339e-008,1.1425
8.80764e-008,1.1521
8.81188e-008,1.1661
8.81612e-008,1.1754
8.82036e-008,1.1812
8.82461e-008,1.1830
8.82885e-008,1.1930
8.83309e-008,1.2123
8.83733e-008,1.2281
8.84158e-008,1.2442
8.84582e-008,1.2492
8.85006e-008,1.2334
8.85431e-008,1.1029
8.85855e-008,0.8964
8.86279e-008,0.7100
8.86703e-008,0.5406
8.87128e-008,0.4040
8.87552e-008,0.3247
8.87976e-008,0.2995
8.88400e-008,0.2938
8.88825e-008,0.3090
8.89249e-008,0.3336
8.89673e-008,0.3303
8.90097e-008,0.3101
8.90522e-008,0.2967
8.90946e-008,0.2977
8.91370e-008,0.3004
8.91794e-008,0.2993
8.92218e-008,0.2838
8.92643e-008,0.2532
8.93067e-008,0.2325
8.93491e-008,0.2214
8.93915e-008,0.2191
8.94340e-008,0.2245
8.94764e-008,0.3093
8.95188e-008,0.4674
8.95612e-008,0.6386
8.96037e-008,0.8314
8.96461e-008,0.9790
8.96885e-008,1.0692
8.97310e-008,1.1145
8.97734e-008,1.1456
8.98158e-008,1.1526
8.98582e-008,1.1415
8.99007e-008,1.1411
8.99431e-008,1.1497
8.99855e-008,1.1635
9.00279e-008,1.1740
9.00704e-008,1.1803
9.01128e-008,1.1828
9.01552e-008,1.1896
9.01976e-008,1.2088
9.02401e-008,1.2248
9.02825e-008,1.2417
9.03249e-008,1.2492
9.03673e-008,1.2407
9.04097e-008,1.1378
9.04522e-008,0.9343
9.04946e-008,0.7497
9.05370e-008,0.5703
9.05794e-008,0.4269
9.06219e-008,0.3353
9.06643e-008,0.3030
9.07067e-008,0.2934
9.07491e-008,0.3044
9.07916e-008,0.3300
