.HEADER
..NAMES
Time,V U1.Y23
.DATA
9.84173e-008,0.1685
9.84632e-008,0.1803
9.85091e-008,0.1955
9.85550e-008,0.2058
9.86010e-008,0.2133
9.86469e-008,0.2157
9.86928e-008,0.2131
9.87388e-008,0.2161
9.87847e-008,0.2339
9.88306e-008,0.2553
9.88765e-008,0.2737
9.89224e-008,0.2825
9.89684e-008,0.2838
9.90143e-008,0.2736
9.90602e-008,0.2557
9.91062e-008,0.2417
9.91521e-008,0.2392
9.91980e-008,0.2463
9.92439e-008,0.2538
9.92898e-008,0.2560
9.93358e-008,0.2529
9.93817e-008,0.2429
9.94276e-008,0.2258
9.94736e-008,0.2108
9.95195e-008,0.2117
9.95654e-008,0.2254
9.96113e-008,0.2411
9.96572e-008,0.2522
9.97032e-008,0.2567
9.97491e-008,0.2559
9.97950e-008,0.2673
9.98410e-008,0.3939
9.98869e-008,0.5481
9.99328e-008,0.7345
9.99787e-008,0.9261
1.000246e-007,1.0924
1.000706e-007,1.2017
1.001165e-007,1.2621
1.001624e-007,1.2847
1.002083e-007,1.3004
1.002543e-007,1.3043
1.003002e-007,1.3012
1.003461e-007,1.2910
1.003921e-007,1.2729
1.004380e-007,1.2585
1.004839e-007,1.2463
1.005298e-007,1.2477
1.005757e-007,1.2608
1.006217e-007,1.2685
1.006676e-007,1.2532
1.007135e-007,1.2240
1.007595e-007,1.1904
1.008054e-007,1.1719
1.008513e-007,1.1748
1.008972e-007,1.1993
1.009431e-007,1.2303
1.009891e-007,1.2478
1.010350e-007,1.2432
1.010809e-007,1.2232
1.011269e-007,1.2043
1.011728e-007,1.1991
1.012187e-007,1.2090
1.012646e-007,1.2304
1.013105e-007,1.2559
1.013565e-007,1.2705
1.014024e-007,1.2628
1.014483e-007,1.2410
1.014943e-007,1.2183
1.015402e-007,1.2045
1.015861e-007,1.2053
1.016320e-007,1.2168
1.016779e-007,1.1938
1.017239e-007,1.0656
1.017698e-007,0.9231
1.018157e-007,0.7508
1.018617e-007,0.5773
1.019076e-007,0.4156
1.019535e-007,0.2934
1.019994e-007,0.2276
1.020453e-007,0.1930
1.020913e-007,0.1709
1.021372e-007,0.1591
1.021831e-007,0.1619
1.022291e-007,0.1791
1.022750e-007,0.2016
1.023209e-007,0.2191
1.023668e-007,0.2295
1.024127e-007,0.2260
1.024587e-007,0.2138
1.025046e-007,0.2109
1.025505e-007,0.2261
1.025965e-007,0.2520
1.026424e-007,0.2789
1.026883e-007,0.2951
1.027342e-007,0.2958
1.027801e-007,0.2766
1.028261e-007,0.2496
1.028720e-007,0.2314
1.029179e-007,0.2316
1.029639e-007,0.2454
1.030098e-007,0.2591
1.030557e-007,0.2641
1.031016e-007,0.2580
1.031475e-007,0.2411
1.031935e-007,0.2182
1.032394e-007,0.2049
1.032853e-007,0.2114
1.033313e-007,0.2300
1.033772e-007,0.2486
1.034231e-007,0.2593
1.034690e-007,0.2603
1.035149e-007,0.2541
1.035609e-007,0.2964
1.036068e-007,0.4462
1.036527e-007,0.6053
1.036987e-007,0.8053
1.037446e-007,0.9969
1.037905e-007,1.1379
1.038364e-007,1.2312
1.038823e-007,1.2671
1.039283e-007,1.2873
1.039742e-007,1.2998
1.040201e-007,1.3069
1.040660e-007,1.3032
1.041120e-007,1.2900
1.041579e-007,1.2695
1.042038e-007,1.2524
1.042498e-007,1.2414
1.042957e-007,1.2481
1.043416e-007,1.2650
1.043875e-007,1.2671
1.044334e-007,1.2482
1.044794e-007,1.2151
1.045253e-007,1.1828
1.045712e-007,1.1687
1.046172e-007,1.1787
1.046631e-007,1.2090
1.047090e-007,1.2395
1.047549e-007,1.2512
1.048008e-007,1.2400
1.048468e-007,1.2167
1.048927e-007,1.2000
1.049386e-007,1.1992
1.049846e-007,1.2144
1.050305e-007,1.2399
1.050764e-007,1.2651
1.051223e-007,1.2724
1.051682e-007,1.2573
1.052142e-007,1.2325
1.052601e-007,1.2108
1.053060e-007,1.2018
1.053520e-007,1.2081
1.053979e-007,1.2189
1.054438e-007,1.1562
1.054897e-007,1.0179
1.055356e-007,0.8661
1.055816e-007,0.6923
1.056275e-007,0.5159
1.056734e-007,0.3657
1.057194e-007,0.2642
1.057653e-007,0.2159
1.058112e-007,0.1850
1.058571e-007,0.1676
1.059030e-007,0.1579
1.059490e-007,0.1656
1.059949e-007,0.1862
1.060408e-007,0.2082
1.060868e-007,0.2245
1.061327e-007,0.2311
1.061786e-007,0.2232
1.062245e-007,0.2108
1.062704e-007,0.2142
1.063164e-007,0.2335
1.063623e-007,0.2617
1.064082e-007,0.2862
1.064542e-007,0.2984
1.065001e-007,0.2921
1.065460e-007,0.2678
1.065919e-007,0.2415
1.066378e-007,0.2288
1.066838e-007,0.2349
1.067297e-007,0.2509
1.067756e-007,0.2627
1.068216e-007,0.2644
1.068675e-007,0.2541
1.069134e-007,0.2334
1.069593e-007,0.2112
1.070052e-007,0.2045
1.070512e-007,0.2170
1.070971e-007,0.2372
1.071430e-007,0.2542
1.071890e-007,0.2614
1.072349e-007,0.2593
1.072808e-007,0.2571
1.073267e-007,0.3438
1.073726e-007,0.4998
1.074186e-007,0.6761
1.074645e-007,0.8728
1.075104e-007,1.0555
1.075564e-007,1.1752
1.076023e-007,1.2490
1.076482e-007,1.2738
1.076941e-007,1.2939
1.077400e-007,1.3026
1.077860e-007,1.3073
1.078319e-007,1.3007
1.078778e-007,1.2831
1.079237e-007,1.2637
1.079697e-007,1.2470
1.080156e-007,1.2417
1.080615e-007,1.2532
1.081075e-007,1.2690
1.081534e-007,1.2629
1.081993e-007,1.2386
1.082452e-007,1.2029
1.082911e-007,1.1755
1.083371e-007,1.1689
1.083830e-007,1.1875
1.084289e-007,1.2208
1.084749e-007,1.2467
1.085208e-007,1.2502
1.085667e-007,1.2328
1.086126e-007,1.2095
1.086585e-007,1.1977
1.087045e-007,1.2027
1.087504e-007,1.2224
1.087963e-007,1.2496
1.088423e-007,1.2708
1.088882e-007,1.2697
1.089341e-007,1.2494
1.089800e-007,1.2242
1.090259e-007,1.2057
1.090719e-007,1.2024
1.091178e-007,1.2127
1.091637e-007,1.2285
1.092097e-007,1.2395
1.092556e-007,1.2395
1.093015e-007,1.2323
1.093474e-007,1.2268
1.093933e-007,1.2275
1.094393e-007,1.2336
1.094852e-007,1.2390
1.095311e-007,1.2391
1.095771e-007,1.2333
1.096230e-007,1.2246
1.096689e-007,1.2190
1.097148e-007,1.2209
1.097607e-007,1.2290
1.098067e-007,1.2386
1.098526e-007,1.2442
1.098985e-007,1.2424
1.099445e-007,1.2336
1.099904e-007,1.2224
1.100363e-007,1.2157
1.100822e-007,1.2179
1.101281e-007,1.2273
1.101741e-007,1.2376
1.102200e-007,1.2426
1.102659e-007,1.2396
1.103119e-007,1.2315
1.103578e-007,1.2233
1.104037e-007,1.2202
1.104496e-007,1.2237
1.104955e-007,1.2306
1.105415e-007,1.2359
1.105874e-007,1.2367
1.106333e-007,1.2333
1.106793e-007,1.2286
1.107252e-007,1.2255
1.107711e-007,1.2256
1.108170e-007,1.2285
1.108629e-007,1.2320
1.109089e-007,1.2336
1.109548e-007,1.2321
1.110007e-007,1.2287
1.110467e-007,1.2259
1.110926e-007,1.2258
1.111385e-007,1.2286
1.111844e-007,1.2325
1.112303e-007,1.2346
1.112763e-007,1.2332
1.113222e-007,1.2294
1.113681e-007,1.2256
1.114141e-007,1.2245
1.114600e-007,1.2265
1.115059e-007,1.2304
1.115518e-007,1.2335
1.115977e-007,1.2340
1.116437e-007,1.2318
1.116896e-007,1.2283
1.117355e-007,1.2259
1.117814e-007,1.2257
1.118274e-007,1.2277
1.118733e-007,1.2305
1.119192e-007,1.2324
1.119652e-007,1.2323
1.120111e-007,1.2304
1.120570e-007,1.2279
1.121029e-007,1.2266
1.121488e-007,1.2273
1.121948e-007,1.2292
1.122407e-007,1.2310
1.122866e-007,1.2315
1.123326e-007,1.2303
1.123785e-007,1.2285
1.124244e-007,1.2273
1.124703e-007,1.2276
1.125162e-007,1.2290
1.125622e-007,1.2305
1.126081e-007,1.2310
1.126540e-007,1.2303
1.127000e-007,1.2288
1.127459e-007,1.2276
1.127918e-007,1.2274
1.128377e-007,1.2283
1.128836e-007,1.2297
1.129296e-007,1.2307
1.129755e-007,1.2307
1.130214e-007,1.2297
1.130674e-007,1.2283
1.131133e-007,1.2275
1.131592e-007,1.2277
1.132051e-007,1.2288
1.132510e-007,1.2300
1.132970e-007,1.2305
1.133429e-007,1.2301
1.133888e-007,1.2290
1.134348e-007,1.2280
1.134807e-007,1.2278
1.135266e-007,1.2284
1.135725e-007,1.2293
1.136184e-007,1.2299
1.136644e-007,1.2299
1.137103e-007,1.2292
1.137562e-007,1.2285
1.138022e-007,1.2281
1.138481e-007,1.2283
1.138940e-007,1.2289
1.139399e-007,1.2295
1.139858e-007,1.2297
1.140318e-007,1.2294
1.140777e-007,1.2288
1.141236e-007,1.2282
1.141696e-007,1.2282
1.142155e-007,1.2286
1.142614e-007,1.2292
1.143073e-007,1.2296
1.143532e-007,1.2295
1.143992e-007,1.2289
1.144451e-007,1.2284
1.144910e-007,1.2282
1.145370e-007,1.2284
1.145829e-007,1.2289
1.146288e-007,1.2293
1.146747e-007,1.2294
1.147206e-007,1.2291
1.147666e-007,1.2276
1.148125e-007,1.1607
1.148584e-007,1.0157
1.149044e-007,0.8750
1.149503e-007,0.7116
1.149962e-007,0.5413
1.150421e-007,0.3834
1.150880e-007,0.2665
1.151340e-007,0.2103
1.151799e-007,0.1814
1.152258e-007,0.1696
1.152718e-007,0.1661
1.153177e-007,0.1741
1.153636e-007,0.1888
1.154095e-007,0.2018
1.154554e-007,0.2100
1.155014e-007,0.2156
1.155473e-007,0.2143
1.155932e-007,0.2127
1.156391e-007,0.2247
1.156851e-007,0.2458
1.157310e-007,0.2664
1.157769e-007,0.2797
1.158228e-007,0.2842
1.158688e-007,0.2795
1.159147e-007,0.2637
1.159606e-007,0.2468
1.160065e-007,0.2387
1.160525e-007,0.2424
1.160984e-007,0.2509
1.161443e-007,0.2556
1.161903e-007,0.2549
1.162362e-007,0.2482
1.162821e-007,0.2339
1.163280e-007,0.2160
1.163739e-007,0.2091
1.164199e-007,0.2184
1.164658e-007,0.2343
1.165117e-007,0.2479
1.165577e-007,0.2553
1.166036e-007,0.2567
1.166495e-007,0.2560
1.166954e-007,0.3291
1.167413e-007,0.4818
1.167873e-007,0.6458
1.168332e-007,0.8394
1.168791e-007,1.0253
1.169251e-007,1.1569
1.169710e-007,1.2440
1.170169e-007,1.2756
1.170628e-007,1.2956
1.171087e-007,1.3022
1.171547e-007,1.3040
1.172006e-007,1.2962
1.172465e-007,1.2810
1.172925e-007,1.2643
1.173384e-007,1.2509
1.173843e-007,1.2449
1.174302e-007,1.2538
1.174761e-007,1.2679
1.175221e-007,1.2620
1.175680e-007,1.2383
1.176139e-007,1.2044
1.176599e-007,1.1777
1.177058e-007,1.1706
1.177517e-007,1.1864
1.177976e-007,1.2170
1.178435e-007,1.2424
1.178895e-007,1.2476
1.179354e-007,1.2330
1.179813e-007,1.2114
1.180273e-007,1.1995
1.180732e-007,1.2029
1.181191e-007,1.2198
1.181650e-007,1.2446
1.182109e-007,1.2663
1.182569e-007,1.2686
1.183028e-007,1.2513
1.183487e-007,1.2278
1.183947e-007,1.2090
1.184406e-007,1.2032
1.184865e-007,1.2108
1.185324e-007,1.2247
1.185783e-007,1.2360
1.186243e-007,1.2379
1.186702e-007,1.2327
1.187161e-007,1.2281
1.187621e-007,1.2286
1.188080e-007,1.2334
1.188539e-007,1.2377
1.188998e-007,1.2373
1.189457e-007,1.2322
1.189917e-007,1.2246
1.190376e-007,1.2195
1.190835e-007,1.2211
1.191295e-007,1.2284
1.191754e-007,1.2371
1.192213e-007,1.2426
1.192672e-007,1.2415
1.193132e-007,1.2338
1.193591e-007,1.2234
1.194050e-007,1.2165
1.194509e-007,1.2177
1.194968e-007,1.2259
1.195428e-007,1.2358
1.195887e-007,1.2410
1.196346e-007,1.2391
1.196805e-007,1.2320
1.197265e-007,1.2243
1.197724e-007,1.2208
1.198183e-007,1.2233
1.198643e-007,1.2293
1.199102e-007,1.2343
1.199561e-007,1.2355
1.200020e-007,1.2330
1.200479e-007,1.2290
1.200939e-007,1.2261
1.201398e-007,1.2257
1.201857e-007,1.2279
1.202316e-007,1.2309
1.202776e-007,1.2325
1.203235e-007,1.2316
1.203694e-007,1.2287
1.204154e-007,1.2262
1.204613e-007,1.2259
1.205072e-007,1.2282
1.205531e-007,1.2317
1.205991e-007,1.2338
1.206450e-007,1.2327
1.206909e-007,1.2293
1.207368e-007,1.2258
1.207827e-007,1.2245
1.208287e-007,1.2262
1.208746e-007,1.2297
1.209205e-007,1.2327
1.209664e-007,1.2334
1.210124e-007,1.2315
1.210583e-007,1.2284
1.211042e-007,1.2261
1.211502e-007,1.2257
1.211961e-007,1.2273
1.212420e-007,1.2297
1.212879e-007,1.2316
1.213339e-007,1.2318
1.213798e-007,1.2303
1.214257e-007,1.2281
1.214716e-007,1.2267
1.215175e-007,1.2270
1.215635e-007,1.2287
1.216094e-007,1.2304
1.216553e-007,1.2309
1.217012e-007,1.2300
1.217472e-007,1.2284
1.217931e-007,1.2273
1.218390e-007,1.2275
1.218850e-007,1.2287
1.219309e-007,1.2300
1.219768e-007,1.2305
1.220227e-007,1.2299
1.220687e-007,1.2287
1.221146e-007,1.2276
1.221605e-007,1.2273
1.222064e-007,1.2281
1.222523e-007,1.2293
1.222983e-007,1.2302
1.223442e-007,1.2303
1.223901e-007,1.2295
1.224360e-007,1.2283
1.224820e-007,1.2274
1.225279e-007,1.2275
1.225738e-007,1.2284
1.226198e-007,1.2296
1.226657e-007,1.2301
1.227116e-007,1.2298
1.227575e-007,1.2288
1.228035e-007,1.2279
1.228494e-007,1.2277
1.228953e-007,1.2281
1.229412e-007,1.2289
1.229871e-007,1.2295
1.230331e-007,1.2295
1.230790e-007,1.2290
1.231249e-007,1.2284
1.231708e-007,1.2280
1.232168e-007,1.2281
1.232627e-007,1.2286
1.233086e-007,1.2291
1.233546e-007,1.2294
1.234005e-007,1.2291
1.234464e-007,1.2286
1.234923e-007,1.2281
1.235382e-007,1.2280
1.235842e-007,1.2284
1.236301e-007,1.2289
1.236760e-007,1.2293
1.237219e-007,1.2292
