.HEADER
..NAMES
Time,V U1.Y25
.DATA
9.06622e-008,1.2618
9.07047e-008,1.2621
9.07471e-008,1.2622
9.07895e-008,1.2620
9.08319e-008,1.2617
9.08744e-008,1.2612
9.09168e-008,1.2610
9.09592e-008,1.2612
9.10016e-008,1.2616
9.10441e-008,1.2620
9.10865e-008,1.2622
9.11289e-008,1.2621
9.11713e-008,1.2617
9.12137e-008,1.2614
9.12562e-008,1.2614
9.12986e-008,1.2614
9.13410e-008,1.2566
9.13834e-008,1.1568
9.14259e-008,0.9300
9.14683e-008,0.7493
9.15107e-008,0.5628
9.15531e-008,0.4238
9.15956e-008,0.3466
9.16380e-008,0.3154
9.16804e-008,0.2968
9.17229e-008,0.2811
9.17653e-008,0.2753
9.18077e-008,0.2602
9.18501e-008,0.2433
9.18926e-008,0.2371
9.19350e-008,0.2500
9.19774e-008,0.2744
9.20198e-008,0.3103
9.20623e-008,0.3422
9.21047e-008,0.3373
9.21471e-008,0.3106
9.21895e-008,0.2688
9.22320e-008,0.2256
9.22744e-008,0.1891
9.23168e-008,0.2532
9.23592e-008,0.4681
9.24016e-008,0.6687
9.24441e-008,0.8897
9.24865e-008,1.0285
9.25289e-008,1.1075
9.25713e-008,1.1410
9.26138e-008,1.1617
9.26562e-008,1.1827
9.26986e-008,1.1914
9.27410e-008,1.2119
9.27835e-008,1.2329
9.28259e-008,1.2459
9.28683e-008,1.2355
9.29108e-008,1.2070
9.29532e-008,1.1642
9.29956e-008,1.1231
9.30380e-008,1.1216
9.30805e-008,1.1489
9.31229e-008,1.1986
9.31653e-008,1.2469
9.32077e-008,1.2834
9.32502e-008,1.1974
9.32926e-008,0.9248
9.33350e-008,0.7103
9.33774e-008,0.5187
9.34198e-008,0.3966
9.34623e-008,0.3323
9.35047e-008,0.3119
9.35471e-008,0.3003
9.35895e-008,0.2833
9.36320e-008,0.2773
9.36744e-008,0.2573
9.37168e-008,0.2325
9.37592e-008,0.2218
9.38017e-008,0.2392
9.38441e-008,0.2759
9.38865e-008,0.3231
9.39290e-008,0.3647
9.39714e-008,0.3567
9.40138e-008,0.3164
9.40562e-008,0.2615
9.40987e-008,0.2125
9.41411e-008,0.1759
9.41835e-008,0.1757
9.42259e-008,0.1996
9.42684e-008,0.2133
9.43108e-008,0.2204
9.43532e-008,0.2229
9.43956e-008,0.2209
9.44381e-008,0.2146
9.44805e-008,0.2116
9.45229e-008,0.2118
9.45653e-008,0.2134
9.46077e-008,0.2197
9.46502e-008,0.2275
9.46926e-008,0.2310
9.47350e-008,0.2262
9.47774e-008,0.2172
9.48199e-008,0.2065
9.48623e-008,0.1991
9.49047e-008,0.2009
9.49471e-008,0.2087
9.49896e-008,0.2173
9.50320e-008,0.2230
9.50744e-008,0.2253
9.51169e-008,0.2221
9.51593e-008,0.2174
9.52017e-008,0.2157
9.52441e-008,0.2156
9.52866e-008,0.2157
9.53290e-008,0.2165
9.53714e-008,0.2182
9.54138e-008,0.2190
9.54563e-008,0.2190
9.54987e-008,0.2183
9.55411e-008,0.2164
9.55835e-008,0.2144
9.56259e-008,0.2138
9.56684e-008,0.2151
9.57108e-008,0.2171
9.57532e-008,0.2191
9.57956e-008,0.2200
9.58381e-008,0.2193
9.58805e-008,0.2176
9.59229e-008,0.2163
9.59653e-008,0.2158
9.60078e-008,0.2159
9.60502e-008,0.2273
9.60926e-008,0.3641
9.61351e-008,0.5395
9.61775e-008,0.7448
9.62199e-008,0.9218
9.62623e-008,1.0423
9.63048e-008,1.1129
9.63472e-008,1.1452
9.63896e-008,1.1720
9.64320e-008,1.1845
9.64745e-008,1.2001
9.65169e-008,1.2157
9.65593e-008,1.2286
9.66017e-008,1.2333
9.66442e-008,1.2204
9.66866e-008,1.1966
9.67290e-008,1.1590
9.67714e-008,1.1395
9.68138e-008,1.1441
9.68563e-008,1.1713
9.68987e-008,1.2126
9.69411e-008,1.2538
9.69835e-008,1.2519
9.70260e-008,1.0416
9.70684e-008,0.7976
9.71108e-008,0.5985
9.71532e-008,0.4438
9.71957e-008,0.3530
9.72381e-008,0.3142
9.72805e-008,0.3046
9.73230e-008,0.2872
9.73654e-008,0.2800
9.74078e-008,0.2674
9.74502e-008,0.2448
9.74927e-008,0.2282
9.75351e-008,0.2307
9.75775e-008,0.2595
9.76199e-008,0.2986
9.76624e-008,0.3474
9.77048e-008,0.3622
9.77472e-008,0.3348
9.77896e-008,0.2873
9.78321e-008,0.2349
9.78745e-008,0.1911
9.79169e-008,0.1717
9.79593e-008,0.1891
9.80017e-008,0.2075
9.80442e-008,0.2172
9.80866e-008,0.2223
9.81290e-008,0.2226
9.81714e-008,0.2177
9.82139e-008,0.2129
9.82563e-008,0.2124
9.82987e-008,0.2127
9.83412e-008,0.2165
9.83836e-008,0.2238
9.84260e-008,0.2297
9.84684e-008,0.2287
9.85109e-008,0.2216
9.85533e-008,0.2120
9.85957e-008,0.2022
9.86381e-008,0.1998
9.86806e-008,0.2050
9.87230e-008,0.2135
9.87654e-008,0.2206
9.88078e-008,0.2248
9.88503e-008,0.2242
9.88927e-008,0.3140
9.89351e-008,0.4842
9.89775e-008,0.6707
9.90199e-008,0.8712
9.90624e-008,1.0089
9.91048e-008,1.0959
9.91472e-008,1.1387
9.91896e-008,1.1668
9.92321e-008,1.1843
9.92745e-008,1.1952
9.93169e-008,1.2087
9.93593e-008,1.2213
9.94018e-008,1.2309
9.94442e-008,1.2250
9.94866e-008,1.2074
9.95291e-008,1.1740
9.95715e-008,1.1459
9.96139e-008,1.1420
9.96563e-008,1.1591
9.96988e-008,1.1979
9.97412e-008,1.2396
9.97836e-008,1.2615
9.98260e-008,1.1197
9.98685e-008,0.8590
9.99109e-008,0.6598
9.99533e-008,0.4821
9.99957e-008,0.3738
1.000382e-007,0.3228
1.000806e-007,0.3075
1.001230e-007,0.2922
1.001654e-007,0.2804
1.002078e-007,0.2728
1.002503e-007,0.2525
1.002927e-007,0.2324
1.003351e-007,0.2272
1.003775e-007,0.2495
1.004200e-007,0.2849
1.004624e-007,0.3332
1.005048e-007,0.3629
1.005472e-007,0.3455
1.005897e-007,0.3037
1.006321e-007,0.2500
1.006745e-007,0.2033
1.007170e-007,0.1730
1.007594e-007,0.2734
1.008018e-007,0.5029
1.008442e-007,0.7063
1.008867e-007,0.9158
1.009291e-007,1.0421
1.009715e-007,1.1124
1.010139e-007,1.1412
1.010564e-007,1.1631
1.010988e-007,1.1825
1.011412e-007,1.1935
1.011836e-007,1.2163
1.012260e-007,1.2384
1.012685e-007,1.2493
1.013109e-007,1.2331
1.013533e-007,1.2004
1.013957e-007,1.1535
1.014382e-007,1.1169
1.014806e-007,1.1229
1.015230e-007,1.1565
1.015654e-007,1.2088
1.016079e-007,1.2558
1.016503e-007,1.2905
1.016927e-007,1.2896
1.017352e-007,1.2729
1.017776e-007,1.2608
1.018200e-007,1.2529
1.018624e-007,1.2521
1.019049e-007,1.2555
1.019473e-007,1.2621
1.019897e-007,1.2647
1.020321e-007,1.2654
1.020746e-007,1.2637
1.021170e-007,1.2578
1.021594e-007,1.2512
1.022018e-007,1.2485
1.022443e-007,1.2532
1.022867e-007,1.2616
1.023291e-007,1.2723
1.023715e-007,1.2785
1.024139e-007,1.2766
1.024564e-007,1.2692
1.024988e-007,1.2611
1.025412e-007,1.2555
1.025836e-007,1.2522
1.026261e-007,1.1872
1.026685e-007,0.9721
1.027109e-007,0.7883
1.027533e-007,0.5975
1.027958e-007,0.4478
1.028382e-007,0.3571
1.028806e-007,0.3179
1.029231e-007,0.2990
1.029655e-007,0.2810
1.030079e-007,0.2765
1.030503e-007,0.2646
1.030928e-007,0.2486
1.031352e-007,0.2406
1.031776e-007,0.2481
1.032200e-007,0.2691
1.032625e-007,0.3002
1.033049e-007,0.3357
1.033473e-007,0.3385
1.033897e-007,0.3169
1.034321e-007,0.2786
1.034746e-007,0.2356
1.035170e-007,0.1957
1.035594e-007,0.2234
1.036018e-007,0.4278
1.036443e-007,0.6317
1.036867e-007,0.8573
1.037291e-007,1.0087
1.037715e-007,1.0984
1.038140e-007,1.1390
1.038564e-007,1.1583
1.038988e-007,1.1809
1.039413e-007,1.1889
1.039837e-007,1.2079
1.040261e-007,1.2288
1.040685e-007,1.2440
1.041110e-007,1.2392
1.041534e-007,1.2133
1.041958e-007,1.1741
1.042382e-007,1.1283
1.042807e-007,1.1196
1.043231e-007,1.1421
1.043655e-007,1.1890
1.044079e-007,1.2386
1.044504e-007,1.2808
1.044928e-007,1.2939
1.045352e-007,1.2795
1.045776e-007,1.2658
1.046200e-007,1.2549
1.046625e-007,1.2517
1.047049e-007,1.2534
1.047473e-007,1.2596
1.047897e-007,1.2636
1.048322e-007,1.2646
1.048746e-007,1.2646
1.049170e-007,1.2603
1.049594e-007,1.2540
1.050019e-007,1.2493
1.050443e-007,1.2512
1.050867e-007,1.2580
1.051292e-007,1.2679
1.051716e-007,1.2766
1.052140e-007,1.2777
1.052564e-007,1.2724
1.052989e-007,1.2640
1.053413e-007,1.2574
1.053837e-007,1.2536
1.054261e-007,1.2554
1.054686e-007,1.2597
1.055110e-007,1.2625
1.055534e-007,1.2634
1.055958e-007,1.2633
1.056383e-007,1.2625
1.056807e-007,1.2611
1.057231e-007,1.2602
1.057655e-007,1.2599
1.058079e-007,1.2603
1.058504e-007,1.2618
1.058928e-007,1.2636
1.059352e-007,1.2647
1.059776e-007,1.2640
1.060201e-007,1.2623
1.060625e-007,1.2602
1.061049e-007,1.2589
1.061473e-007,1.2592
1.061898e-007,1.2607
1.062322e-007,1.2622
1.062746e-007,1.2630
1.063171e-007,1.2630
1.063595e-007,1.2435
1.064019e-007,1.0615
1.064443e-007,0.8473
1.064868e-007,0.6626
1.065292e-007,0.4961
1.065716e-007,0.3820
1.066140e-007,0.3267
1.066565e-007,0.3081
1.066989e-007,0.2885
1.067413e-007,0.2800
1.067837e-007,0.2696
1.068261e-007,0.2514
1.068686e-007,0.2388
1.069110e-007,0.2397
1.069534e-007,0.2602
1.069958e-007,0.2886
1.070383e-007,0.3284
1.070807e-007,0.3447
1.071231e-007,0.3274
1.071655e-007,0.2931
1.072080e-007,0.2495
1.072504e-007,0.2073
1.072928e-007,0.1851
1.073353e-007,0.3384
1.073777e-007,0.5585
1.074201e-007,0.7714
1.074625e-007,0.9575
1.075050e-007,1.0698
1.075474e-007,1.1290
1.075898e-007,1.1493
1.076322e-007,1.1722
1.076747e-007,1.1852
1.077171e-007,1.1999
1.077595e-007,1.2214
1.078019e-007,1.2398
1.078444e-007,1.2451
1.078868e-007,1.2244
1.079292e-007,1.1910
1.079716e-007,1.1425
1.080140e-007,1.1176
1.080565e-007,1.1306
1.080989e-007,1.1689
1.081413e-007,1.2204
1.081837e-007,1.2661
1.082262e-007,1.2743
1.082686e-007,1.0870
1.083110e-007,0.8200
1.083534e-007,0.6225
1.083959e-007,0.4591
1.084383e-007,0.3619
1.084807e-007,0.3191
1.085232e-007,0.3085
1.085656e-007,0.2918
1.086080e-007,0.2813
1.086504e-007,0.2700
1.086929e-007,0.2459
1.087353e-007,0.2255
1.087777e-007,0.2251
1.088201e-007,0.2543
1.088626e-007,0.2946
1.089050e-007,0.3455
1.089474e-007,0.3676
1.089898e-007,0.3414
1.090322e-007,0.2934
1.090747e-007,0.2389
1.091171e-007,0.1941
1.091595e-007,0.1703
1.092019e-007,0.2993
1.092444e-007,0.5313
1.092868e-007,0.7361
1.093292e-007,0.9338
1.093716e-007,1.0525
1.094141e-007,1.1174
1.094565e-007,1.1424
1.094989e-007,1.1651
1.095414e-007,1.1828
1.095838e-007,1.1961
1.096262e-007,1.2200
1.096686e-007,1.2415
1.097111e-007,1.2494
1.097535e-007,1.2290
1.097959e-007,1.1943
1.098383e-007,1.1458
1.098808e-007,1.1146
1.099232e-007,1.1260
1.099656e-007,1.1631
1.100080e-007,1.2155
1.100505e-007,1.2611
1.100929e-007,1.2922
1.101353e-007,1.2869
1.101777e-007,1.2705
1.102201e-007,1.2592
1.102626e-007,1.2524
1.103050e-007,1.2522
1.103474e-007,1.2563
1.103898e-007,1.2627
1.104323e-007,1.2648
1.104747e-007,1.2653
1.105171e-007,1.2629
1.105595e-007,1.2565
1.106020e-007,1.2501
1.106444e-007,1.2486
1.106868e-007,1.2542
1.107293e-007,1.2630
1.107717e-007,1.2735
1.108141e-007,1.2785
1.108565e-007,1.2756
1.108990e-007,1.2678
1.109414e-007,1.2600
1.109838e-007,1.2549
1.110262e-007,1.2538
1.110687e-007,1.2577
1.111111e-007,1.2615
1.111535e-007,1.2631
1.111959e-007,1.2634
1.112384e-007,1.2630
1.112808e-007,1.2617
1.113232e-007,1.2603
1.113656e-007,1.2598
1.114080e-007,1.2599
1.114505e-007,1.2610
1.114929e-007,1.2628
1.115353e-007,1.2645
1.115777e-007,1.2645
1.116202e-007,1.2631
1.116626e-007,1.2611
1.117050e-007,1.2593
1.117474e-007,1.2588
1.117899e-007,1.2599
1.118323e-007,1.2615
1.118747e-007,1.2626
1.119172e-007,1.2630
1.119596e-007,1.2627
1.120020e-007,1.2618
1.120444e-007,1.2612
1.120869e-007,1.2611
1.121293e-007,1.2612
1.121717e-007,1.2613
1.122141e-007,1.2617
1.122566e-007,1.2620
1.122990e-007,1.2621
1.123414e-007,1.2620
1.123838e-007,1.2617
1.124262e-007,1.2612
1.124687e-007,1.2609
1.125111e-007,1.2610
1.125535e-007,1.2614
1.125959e-007,1.2618
1.126384e-007,1.2621
1.126808e-007,1.2620
1.127232e-007,1.2617
1.127656e-007,1.2614
1.128081e-007,1.2613
1.128505e-007,1.2613
1.128929e-007,1.2607
1.129354e-007,1.2033
1.129778e-007,0.9854
1.130202e-007,0.7947
1.130626e-007,0.6043
1.131051e-007,0.4533
1.131475e-007,0.3597
1.131899e-007,0.3195
1.132323e-007,0.3018
1.132748e-007,0.2830
1.133172e-007,0.2778
1.133596e-007,0.2647
1.134020e-007,0.2468
1.134445e-007,0.2375
1.134869e-007,0.2450
1.135293e-007,0.2678
1.135717e-007,0.2999
1.136141e-007,0.3372
1.136566e-007,0.3414
1.136990e-007,0.3187
1.137414e-007,0.2797
1.137838e-007,0.2363
1.138263e-007,0.1961
1.138687e-007,0.2107
1.139111e-007,0.4108
1.139535e-007,0.6181
1.139960e-007,0.8422
1.140384e-007,0.9992
1.140808e-007,1.0933
1.141233e-007,1.1373
1.141657e-007,1.1557
1.142081e-007,1.1789
1.142505e-007,1.1876
1.142930e-007,1.2064
1.143354e-007,1.2278
1.143778e-007,1.2437
1.144202e-007,1.2407
1.144627e-007,1.2152
1.145051e-007,1.1770
1.145475e-007,1.1298
1.145899e-007,1.1184
1.146323e-007,1.1395
1.146748e-007,1.1852
1.147172e-007,1.2352
1.147596e-007,1.2782
1.148020e-007,1.2941
1.148445e-007,1.2803
1.148869e-007,1.2664
1.149293e-007,1.2553
1.149717e-007,1.2516
1.150142e-007,1.2530
1.150566e-007,1.2591
1.150990e-007,1.2634
1.151415e-007,1.2645
1.151839e-007,1.2646
1.152263e-007,1.2605
1.152687e-007,1.2542
1.153112e-007,1.2492
1.153536e-007,1.2507
1.153960e-007,1.2573
1.154384e-007,1.2671
1.154809e-007,1.2761
1.155233e-007,1.2778
1.155657e-007,1.2727
1.156081e-007,1.2644
1.156506e-007,1.2576
1.156930e-007,1.2536
1.157354e-007,1.2549
1.157778e-007,1.2593
1.158202e-007,1.2622
1.158627e-007,1.2633
1.159051e-007,1.2632
1.159475e-007,1.2625
1.159899e-007,1.2610
1.160324e-007,1.2601
1.160748e-007,1.2598
1.161172e-007,1.2602
1.161596e-007,1.2615
1.162021e-007,1.2634
1.162445e-007,1.2645
1.162869e-007,1.2639
1.163294e-007,1.2623
1.163718e-007,1.2602
1.164142e-007,1.2589
1.164566e-007,1.2590
1.164991e-007,1.2604
1.165415e-007,1.2620
1.165839e-007,1.2628
1.166263e-007,1.2629
1.166688e-007,1.2477
1.167112e-007,1.0796
1.167536e-007,0.8603
1.167960e-007,0.6774
1.168385e-007,0.5070
1.168809e-007,0.3884
1.169233e-007,0.3293
1.169657e-007,0.3093
1.170081e-007,0.2898
1.170506e-007,0.2801
1.170930e-007,0.2706
1.171354e-007,0.2527
1.171778e-007,0.2392
1.172203e-007,0.2387
1.172627e-007,0.2582
1.173051e-007,0.2859
1.173476e-007,0.3255
1.173900e-007,0.3449
1.174324e-007,0.3292
1.174748e-007,0.2962
1.175173e-007,0.2527
1.175597e-007,0.2102
1.176021e-007,0.1829
1.176445e-007,0.1890
1.176870e-007,0.2019
1.177294e-007,0.2105
1.177718e-007,0.2185
1.178142e-007,0.2222
1.178567e-007,0.2191
1.178991e-007,0.2144
1.179415e-007,0.2137
1.179839e-007,0.2136
1.180263e-007,0.2157
1.180688e-007,0.2211
1.181112e-007,0.2260
1.181536e-007,0.2264
1.181960e-007,0.2218
1.182385e-007,0.2150
1.182809e-007,0.2065
1.183233e-007,0.2027
1.183657e-007,0.2051
1.184082e-007,0.2110
1.184506e-007,0.2171
1.184930e-007,0.2220
1.185355e-007,0.2233
1.185779e-007,0.3064
1.186203e-007,0.4761
1.186627e-007,0.6586
1.187052e-007,0.8619
1.187476e-007,1.0019
1.187900e-007,1.0912
1.188324e-007,1.1360
1.188749e-007,1.1646
1.189173e-007,1.1834
1.189597e-007,1.1942
1.190021e-007,1.2084
1.190446e-007,1.2213
1.190870e-007,1.2310
1.191294e-007,1.2253
1.191718e-007,1.2078
1.192142e-007,1.1751
1.192567e-007,1.1460
1.192991e-007,1.1415
1.193415e-007,1.1578
1.193840e-007,1.1959
1.194264e-007,1.2372
1.194688e-007,1.2730
1.195112e-007,1.2823
1.195536e-007,1.2768
1.195961e-007,1.2668
1.196385e-007,1.2572
1.196809e-007,1.2541
1.197234e-007,1.2552
1.197658e-007,1.2593
1.198082e-007,1.2614
1.198506e-007,1.2630
1.198930e-007,1.2628
1.199355e-007,1.2599
1.199779e-007,1.2557
1.200203e-007,1.2528
1.200628e-007,1.2543
1.201052e-007,1.2591
1.201476e-007,1.2671
1.201900e-007,1.2731
1.202325e-007,1.2742
1.202749e-007,1.2704
1.203173e-007,1.2642
1.203597e-007,1.2585
1.204021e-007,1.2555
1.204446e-007,1.2568
1.204870e-007,1.2595
1.205294e-007,1.2617
1.205719e-007,1.2628
1.206143e-007,1.2628
1.206567e-007,1.2621
1.206991e-007,1.2612
1.207415e-007,1.2607
1.207840e-007,1.2604
1.208264e-007,1.2607
1.208688e-007,1.2617
1.209113e-007,1.2631
1.209537e-007,1.2637
1.209961e-007,1.2633
1.210385e-007,1.2621
1.210809e-007,1.2605
1.211234e-007,1.2596
1.211658e-007,1.2597
1.212082e-007,1.2607
1.212507e-007,1.2618
1.212931e-007,1.2626
1.213355e-007,1.2626
1.213779e-007,1.2621
1.214204e-007,1.2616
1.214628e-007,1.2613
1.215052e-007,1.2612
1.215476e-007,1.2613
1.215900e-007,1.2615
1.216325e-007,1.2617
1.216749e-007,1.2619
1.217173e-007,1.2619
1.217598e-007,1.2618
1.218022e-007,1.2615
1.218446e-007,1.2612
1.218870e-007,1.2611
1.219294e-007,1.2613
1.219719e-007,1.2616
1.220143e-007,1.2619
1.220567e-007,1.2620
1.220992e-007,1.2618
1.221416e-007,1.2616
1.221840e-007,1.2614
1.222264e-007,1.2614
1.222688e-007,1.2614
1.223113e-007,1.2615
1.223537e-007,1.2616
1.223961e-007,1.2616
1.224385e-007,1.2616
1.224810e-007,1.2616
1.225234e-007,1.2616
1.225658e-007,1.2615
1.226083e-007,1.2615
1.226507e-007,1.2615
1.226931e-007,1.2615
1.227355e-007,1.2616
1.227779e-007,1.2616
1.228204e-007,1.2616
1.228628e-007,1.2616
1.229052e-007,1.2615
1.229477e-007,1.2615
1.229901e-007,1.2615
1.230325e-007,1.2615
1.230749e-007,1.2615
1.231173e-007,1.2616
1.231598e-007,1.2616
1.232022e-007,1.2615
1.232446e-007,1.2615
1.232871e-007,1.2615
1.233295e-007,1.2615
1.233719e-007,1.2615
1.234143e-007,1.2615
1.234567e-007,1.2615
1.234992e-007,1.2615
1.235416e-007,1.2615
1.235840e-007,1.2615
1.236264e-007,1.2615
1.236689e-007,1.2615
1.237113e-007,1.2615
1.237537e-007,1.2615
