.HEADER
..NAMES
Time,V U1.K25
.DATA
3.32188e-008,0.6783
3.32612e-008,0.7125
3.33036e-008,0.7231
3.33461e-008,0.7744
3.33885e-008,0.9050
3.34309e-008,1.0546
3.34733e-008,1.2216
3.35158e-008,1.3844
3.35582e-008,1.4594
3.36006e-008,1.4737
3.36430e-008,1.4803
3.36854e-008,1.4821
3.37279e-008,1.4815
3.37703e-008,1.5033
3.38127e-008,1.5307
3.38552e-008,1.5484
3.38976e-008,1.5631
3.39400e-008,1.5725
3.39824e-008,1.5658
3.40249e-008,1.5453
3.40673e-008,1.5361
3.41097e-008,1.5385
3.41521e-008,1.5224
3.41945e-008,1.4964
3.42370e-008,1.4684
3.42794e-008,1.4331
3.43218e-008,1.4154
3.43643e-008,1.4292
3.44067e-008,1.4525
3.44491e-008,1.4725
3.44915e-008,1.4929
3.45340e-008,1.5004
3.45764e-008,1.4928
3.46188e-008,1.5020
3.46612e-008,1.4192
3.47036e-008,1.2590
3.47461e-008,1.1102
3.47885e-008,0.9599
3.48309e-008,0.8021
3.48733e-008,0.6852
3.49158e-008,0.6178
3.49582e-008,0.5801
3.50006e-008,0.5673
3.50431e-008,0.5810
3.50855e-008,0.5916
3.51279e-008,0.5850
3.51703e-008,0.5749
3.52128e-008,0.5794
3.52552e-008,0.5377
3.52976e-008,0.4532
3.53400e-008,0.3475
3.53824e-008,0.1983
3.54249e-008,0.0463
3.54673e-008,-0.0484
3.55097e-008,-0.1041
3.55522e-008,-0.1372
3.55946e-008,-0.1377
3.56370e-008,-0.1215
3.56794e-008,-0.1105
3.57219e-008,-0.0995
3.57643e-008,-0.0928
3.58067e-008,-0.1009
3.58491e-008,-0.1120
3.58915e-008,-0.1121
3.59340e-008,-0.1021
3.59764e-008,-0.1010
3.60188e-008,-0.0977
3.60613e-008,-0.0797
3.61037e-008,-0.0562
3.61461e-008,-0.0230
3.61885e-008,0.0214
3.62310e-008,0.0551
3.62734e-008,0.0705
3.63158e-008,0.0790
3.63582e-008,0.0788
3.64006e-008,0.0678
3.64431e-008,0.0573
3.64855e-008,0.0487
3.65279e-008,0.0404
3.65703e-008,0.0392
3.66128e-008,0.0458
3.66552e-008,0.0516
3.66976e-008,0.0500
3.67401e-008,0.0473
3.67825e-008,0.0461
3.68249e-008,0.0419
3.68673e-008,0.0354
3.69097e-008,0.0260
3.69522e-008,0.0095
3.69946e-008,-0.0096
3.70370e-008,-0.0227
3.70794e-008,-0.0309
3.71219e-008,-0.0355
3.71643e-008,-0.0336
3.72067e-008,-0.0283
3.72492e-008,-0.0234
3.72916e-008,-0.0180
3.73340e-008,-0.0140
3.73764e-008,-0.0148
3.74189e-008,-0.0191
3.74613e-008,-0.0225
3.75037e-008,0.0292
3.75461e-008,0.1404
3.75885e-008,0.3054
3.76310e-008,0.4545
3.76734e-008,0.5832
3.77158e-008,0.6866
3.77583e-008,0.7615
3.78007e-008,0.8119
3.78431e-008,0.8380
3.78855e-008,0.8539
3.79280e-008,0.8624
3.79704e-008,0.8790
3.80128e-008,0.8898
3.80552e-008,0.8950
3.80976e-008,0.9133
3.81401e-008,0.9778
3.81825e-008,1.0928
3.82249e-008,1.2365
3.82673e-008,1.3746
3.83098e-008,1.4730
3.83522e-008,1.4978
3.83946e-008,1.3378
3.84371e-008,1.0809
3.84795e-008,0.9167
3.85219e-008,0.7831
3.85643e-008,0.6824
3.86067e-008,0.6422
3.86492e-008,0.6503
3.86916e-008,0.6686
3.87340e-008,0.6862
3.87764e-008,0.7015
3.88189e-008,0.6924
3.88613e-008,0.6808
3.89037e-008,0.6850
3.89462e-008,0.6834
3.89886e-008,0.5664
3.90310e-008,0.3648
3.90734e-008,0.1551
3.91159e-008,-0.0408
3.91583e-008,-0.1544
3.92007e-008,-0.1547
3.92431e-008,-0.1309
3.92855e-008,-0.1152
3.93280e-008,-0.0862
3.93704e-008,-0.0610
3.94128e-008,-0.0640
3.94553e-008,-0.0762
3.94977e-008,-0.0913
3.95401e-008,-0.1065
3.95825e-008,-0.1020
3.96250e-008,-0.0794
3.96674e-008,-0.0639
3.97098e-008,-0.0740
3.97522e-008,-0.0697
3.97946e-008,-0.0278
3.98371e-008,0.0249
3.98795e-008,0.0778
3.99219e-008,0.1199
3.99644e-008,0.1242
4.00068e-008,0.1019
4.00492e-008,0.0809
4.00916e-008,0.0582
4.01341e-008,0.0328
4.01765e-008,0.0220
4.02189e-008,0.0237
4.02613e-008,0.0406
4.03037e-008,0.1249
4.03462e-008,0.2466
4.03886e-008,0.4171
4.04310e-008,0.5612
4.04734e-008,0.6940
4.05159e-008,0.7977
4.05583e-008,0.8639
4.06007e-008,0.8898
4.06432e-008,0.8842
4.06856e-008,0.8645
4.07280e-008,0.8509
4.07704e-008,0.8618
4.08128e-008,0.8723
4.08553e-008,0.8855
4.08977e-008,0.9222
4.09401e-008,0.9957
4.09825e-008,1.1125
4.10250e-008,1.2547
4.10674e-008,1.3824
4.11098e-008,1.4713
4.11523e-008,1.5155
4.11947e-008,1.4226
4.12371e-008,1.1685
4.12795e-008,0.9893
4.13220e-008,0.8498
4.13644e-008,0.7460
4.14068e-008,0.6885
4.14492e-008,0.6961
4.14916e-008,0.7145
4.15341e-008,0.7252
4.15765e-008,0.7334
4.16189e-008,0.7236
4.16614e-008,0.6989
4.17038e-008,0.6834
4.17462e-008,0.6855
4.17886e-008,0.6037
4.18311e-008,0.4230
4.18735e-008,0.2301
4.19159e-008,0.0416
4.19583e-008,-0.1034
4.20007e-008,-0.1391
4.20432e-008,-0.1260
4.20856e-008,-0.1169
4.21280e-008,-0.0956
4.21704e-008,-0.0662
4.22129e-008,-0.0635
4.22553e-008,-0.0756
4.22977e-008,-0.0861
4.23402e-008,-0.0969
4.23826e-008,-0.0958
4.24250e-008,-0.0746
4.24674e-008,-0.0508
4.25098e-008,-0.0529
4.25523e-008,-0.0581
4.25947e-008,-0.0300
4.26371e-008,0.0118
4.26795e-008,0.0528
4.27220e-008,0.0939
4.27644e-008,0.1101
4.28068e-008,0.0972
4.28493e-008,0.0811
4.28917e-008,0.0648
4.29341e-008,0.0406
4.29765e-008,0.0253
4.30190e-008,0.0249
4.30614e-008,0.0296
4.31038e-008,0.0391
4.31462e-008,0.0492
4.31886e-008,0.0477
4.32311e-008,0.0333
4.32735e-008,0.0228
4.33159e-008,0.0240
4.33584e-008,0.0225
4.34008e-008,0.0128
4.34432e-008,-0.0020
4.34856e-008,-0.0225
4.35281e-008,-0.0412
4.35705e-008,-0.0463
4.36129e-008,-0.0429
4.36553e-008,-0.0380
4.36977e-008,-0.0274
4.37402e-008,-0.0144
4.37826e-008,-0.0076
4.38250e-008,-0.0062
4.38675e-008,-0.0091
4.39099e-008,-0.0168
4.39523e-008,-0.0234
4.39947e-008,-0.0218
4.40372e-008,-0.0148
4.40796e-008,-0.0102
4.41220e-008,-0.0087
4.41644e-008,-0.0072
4.42068e-008,-0.0046
4.42493e-008,0.0014
4.42917e-008,0.0109
4.43341e-008,0.0180
4.43765e-008,0.0201
4.44190e-008,0.0204
4.44614e-008,0.0183
4.45038e-008,0.0125
4.45463e-008,0.0065
4.45887e-008,0.0026
4.46311e-008,0.0010
