.HEADER
..NAMES
Time,V U1.J20
.DATA
9.82795e-008,1.2579
9.83254e-008,1.2626
9.83714e-008,1.2664
9.84173e-008,1.2763
9.84632e-008,1.2801
9.85091e-008,1.2830
9.85550e-008,1.2821
9.86010e-008,1.2753
9.86469e-008,1.2559
9.86928e-008,1.2264
9.87388e-008,1.1869
9.87847e-008,1.1489
9.88306e-008,1.1225
9.88765e-008,1.1191
9.89224e-008,1.1366
9.89684e-008,1.1647
9.90143e-008,1.1871
9.90602e-008,1.1935
9.91062e-008,1.1814
9.91521e-008,1.1608
9.91980e-008,1.1468
9.92439e-008,1.1518
9.92898e-008,1.1769
9.93358e-008,1.2124
9.93817e-008,1.2431
9.94276e-008,1.2561
9.94736e-008,1.2482
9.95195e-008,1.2278
9.95654e-008,1.2064
9.96113e-008,1.1934
9.96572e-008,1.1932
9.97032e-008,1.2030
9.97491e-008,1.2062
9.97950e-008,1.1265
9.98410e-008,0.9895
9.98869e-008,0.8417
9.99328e-008,0.6850
9.99787e-008,0.5092
1.000246e-007,0.3708
1.000706e-007,0.2826
1.001165e-007,0.2275
1.001624e-007,0.2026
1.002083e-007,0.2024
1.002543e-007,0.2090
1.003002e-007,0.2112
1.003461e-007,0.2102
1.003921e-007,0.2028
1.004380e-007,0.1942
1.004839e-007,0.1932
1.005298e-007,0.2100
1.005757e-007,0.2443
1.006217e-007,0.2898
1.006676e-007,0.3314
1.007135e-007,0.3565
1.007595e-007,0.3562
1.008054e-007,0.3361
1.008513e-007,0.3083
1.008972e-007,0.2878
1.009431e-007,0.2821
1.009891e-007,0.2915
1.010350e-007,0.3067
1.010809e-007,0.3158
1.011269e-007,0.3095
1.011728e-007,0.2881
1.012187e-007,0.2593
1.012646e-007,0.2344
1.013105e-007,0.2222
1.013565e-007,0.2251
1.014024e-007,0.2381
1.014483e-007,0.2546
1.014943e-007,0.2686
1.015402e-007,0.2757
1.015861e-007,0.2745
1.016320e-007,0.2664
1.016779e-007,0.2538
1.017239e-007,0.2405
1.017698e-007,0.2305
1.018157e-007,0.2269
1.018617e-007,0.2304
1.019076e-007,0.2389
1.019535e-007,0.2483
1.019994e-007,0.2538
1.020453e-007,0.2525
1.020913e-007,0.2451
1.021372e-007,0.2354
1.021831e-007,0.2285
1.022291e-007,0.2279
1.022750e-007,0.2337
1.023209e-007,0.2428
1.023668e-007,0.2506
1.024127e-007,0.2536
1.024587e-007,0.2511
1.025046e-007,0.2451
1.025505e-007,0.2390
1.025965e-007,0.2356
1.026424e-007,0.2359
1.026883e-007,0.2390
1.027342e-007,0.2429
1.027801e-007,0.2458
1.028261e-007,0.2468
1.028720e-007,0.2459
1.029179e-007,0.2439
1.029639e-007,0.2416
1.030098e-007,0.2398
1.030557e-007,0.2389
1.031016e-007,0.2394
1.031475e-007,0.2411
1.031935e-007,0.2437
1.032394e-007,0.2463
1.032853e-007,0.2476
1.033313e-007,0.2470
1.033772e-007,0.2446
1.034231e-007,0.2415
1.034690e-007,0.2391
1.035149e-007,0.2570
1.035609e-007,0.3911
1.036068e-007,0.5533
1.036527e-007,0.7357
1.036987e-007,0.9184
1.037446e-007,1.0856
1.037905e-007,1.1724
1.038364e-007,1.2224
1.038823e-007,1.2478
1.039283e-007,1.2601
1.039742e-007,1.2615
1.040201e-007,1.2726
1.040660e-007,1.2799
1.041120e-007,1.2837
1.041579e-007,1.2838
1.042038e-007,1.2803
1.042498e-007,1.2661
1.042957e-007,1.2408
1.043416e-007,1.2049
1.043875e-007,1.1653
1.044334e-007,1.1323
1.044794e-007,1.1180
1.045253e-007,1.1271
1.045712e-007,1.1522
1.046172e-007,1.1788
1.046631e-007,1.1928
1.047090e-007,1.1882
1.047549e-007,1.1694
1.048008e-007,1.1505
1.048468e-007,1.1461
1.048927e-007,1.1633
1.049386e-007,1.1961
1.049846e-007,1.2311
1.050305e-007,1.2530
1.050764e-007,1.2539
1.051223e-007,1.2373
1.051682e-007,1.2150
1.052142e-007,1.1974
1.052601e-007,1.1917
1.053060e-007,1.1979
1.053520e-007,1.2105
1.053979e-007,1.1833
1.054438e-007,1.0568
1.054897e-007,0.9183
1.055356e-007,0.7601
1.055816e-007,0.5935
1.056275e-007,0.4302
1.056734e-007,0.3208
1.057194e-007,0.2484
1.057653e-007,0.2124
1.058112e-007,0.2000
1.058571e-007,0.2073
1.059030e-007,0.2103
1.059490e-007,0.2118
1.059949e-007,0.2061
1.060408e-007,0.1980
1.060868e-007,0.1912
1.061327e-007,0.1997
1.061786e-007,0.2258
1.062245e-007,0.2681
1.062704e-007,0.3130
1.063164e-007,0.3476
1.063623e-007,0.3592
1.064082e-007,0.3473
1.064542e-007,0.3211
1.065001e-007,0.2959
1.065460e-007,0.2827
1.065919e-007,0.2858
1.066378e-007,0.2996
1.066838e-007,0.3131
1.067297e-007,0.3146
1.067756e-007,0.2997
1.068216e-007,0.2731
1.068675e-007,0.2450
1.069134e-007,0.2261
1.069593e-007,0.2221
1.070052e-007,0.2311
1.070512e-007,0.2467
1.070971e-007,0.2626
1.071430e-007,0.2734
1.071890e-007,0.2761
1.072349e-007,0.2710
1.072808e-007,0.2601
1.073267e-007,0.2466
1.073726e-007,0.2345
1.074186e-007,0.2277
1.074645e-007,0.2280
1.075104e-007,0.2346
1.075564e-007,0.2441
1.076023e-007,0.2519
1.076482e-007,0.2540
1.076941e-007,0.2491
1.077400e-007,0.2399
1.077860e-007,0.2311
1.078319e-007,0.2273
1.078778e-007,0.2303
1.079237e-007,0.2384
1.079697e-007,0.2474
1.080156e-007,0.2529
1.080615e-007,0.2528
1.081075e-007,0.2481
1.081534e-007,0.2416
1.081993e-007,0.2368
1.082452e-007,0.2354
1.082911e-007,0.2373
1.083371e-007,0.2411
1.083830e-007,0.2446
1.084289e-007,0.2466
1.084749e-007,0.2465
1.085208e-007,0.2449
1.085667e-007,0.2427
1.086126e-007,0.2406
1.086585e-007,0.2392
1.087045e-007,0.2390
1.087504e-007,0.2401
1.087963e-007,0.2424
1.088423e-007,0.2452
1.088882e-007,0.2472
1.089341e-007,0.2475
1.089800e-007,0.2459
1.090259e-007,0.2429
1.090719e-007,0.2401
1.091178e-007,0.2410
1.091637e-007,0.3184
1.092097e-007,0.4769
1.092556e-007,0.6449
1.093015e-007,0.8279
1.093474e-007,1.0124
1.093933e-007,1.1383
1.094393e-007,1.2007
1.094852e-007,1.2385
1.095311e-007,1.2554
1.095771e-007,1.2607
1.096230e-007,1.2665
1.096689e-007,1.2776
1.097148e-007,1.2819
1.097607e-007,1.2843
1.098067e-007,1.2827
1.098526e-007,1.2746
1.098985e-007,1.2541
1.099445e-007,1.2237
1.099904e-007,1.1841
1.100363e-007,1.1468
1.100822e-007,1.1218
1.101281e-007,1.1201
1.101741e-007,1.1388
1.102200e-007,1.1669
1.102659e-007,1.1881
1.103119e-007,1.1929
1.103578e-007,1.1794
1.104037e-007,1.1587
1.104496e-007,1.1457
1.104955e-007,1.1525
1.105415e-007,1.1790
1.105874e-007,1.2149
1.106333e-007,1.2448
1.106793e-007,1.2562
1.107252e-007,1.2468
1.107711e-007,1.2258
1.108170e-007,1.2048
1.108629e-007,1.1928
1.109089e-007,1.1937
1.109548e-007,1.2041
1.110007e-007,1.2055
1.110467e-007,1.1219
1.110926e-007,0.9841
1.111385e-007,0.8350
1.111844e-007,0.6782
1.112303e-007,0.5026
1.112763e-007,0.3668
1.113222e-007,0.2798
1.113681e-007,0.2264
1.114141e-007,0.2023
1.114600e-007,0.2031
1.115059e-007,0.2095
1.115518e-007,0.2114
1.115977e-007,0.2098
1.116437e-007,0.2021
1.116896e-007,0.1935
1.117355e-007,0.1932
1.117814e-007,0.2111
1.118274e-007,0.2463
1.118733e-007,0.2920
1.119192e-007,0.3330
1.119652e-007,0.3569
1.120111e-007,0.3554
1.120570e-007,0.3347
1.121029e-007,0.3070
1.121488e-007,0.2872
1.121948e-007,0.2825
1.122407e-007,0.2923
1.122866e-007,0.3074
1.123326e-007,0.3159
1.123785e-007,0.3087
1.124244e-007,0.2869
1.124703e-007,0.2580
1.125162e-007,0.2336
1.125622e-007,0.2222
1.126081e-007,0.2255
1.126540e-007,0.2387
1.127000e-007,0.2553
1.127459e-007,0.2691
1.127918e-007,0.2758
1.128377e-007,0.2743
1.128836e-007,0.2780
1.129296e-007,0.3803
1.129755e-007,0.5295
1.130214e-007,0.7027
1.130674e-007,0.8849
1.131133e-007,1.0662
1.131592e-007,1.1701
1.132051e-007,1.2303
1.132510e-007,1.2615
1.132970e-007,1.2710
1.133429e-007,1.2628
1.133888e-007,1.2618
1.134348e-007,1.2630
1.134807e-007,1.2668
1.135266e-007,1.2742
1.135725e-007,1.2811
1.136184e-007,1.2768
1.136644e-007,1.2556
1.137103e-007,1.2180
1.137562e-007,1.1710
1.138022e-007,1.1293
1.138481e-007,1.1078
1.138940e-007,1.1147
1.139399e-007,1.1429
1.139858e-007,1.1764
1.140318e-007,1.1971
1.140777e-007,1.1961
1.141236e-007,1.1762
1.141696e-007,1.1525
1.142155e-007,1.1417
1.142614e-007,1.1540
1.143073e-007,1.1856
1.143532e-007,1.2237
1.143992e-007,1.2516
1.144451e-007,1.2585
1.144910e-007,1.2451
1.145370e-007,1.2223
1.145829e-007,1.2012
1.146288e-007,1.1906
1.146747e-007,1.1929
1.147206e-007,1.2039
1.147666e-007,1.1901
1.148125e-007,1.0760
1.148584e-007,0.9401
1.149044e-007,0.7852
1.149503e-007,0.6216
1.149962e-007,0.4510
1.150421e-007,0.3329
1.150880e-007,0.2533
1.151340e-007,0.2118
1.151799e-007,0.1964
1.152258e-007,0.2048
1.152718e-007,0.2108
1.153177e-007,0.2141
1.153636e-007,0.2098
1.154095e-007,0.2009
1.154554e-007,0.1914
1.155014e-007,0.1958
1.155473e-007,0.2188
1.155932e-007,0.2595
1.156391e-007,0.3059
1.156851e-007,0.3441
1.157310e-007,0.3604
1.157769e-007,0.3517
1.158228e-007,0.3264
1.158688e-007,0.2992
1.159147e-007,0.2828
1.159606e-007,0.2830
1.160065e-007,0.2959
1.160525e-007,0.3106
1.160984e-007,0.3153
1.161443e-007,0.3034
1.161903e-007,0.2783
1.162362e-007,0.2495
1.162821e-007,0.2281
1.163280e-007,0.2211
1.163739e-007,0.2281
1.164199e-007,0.2431
1.164658e-007,0.2598
1.165117e-007,0.2722
1.165577e-007,0.2766
1.166036e-007,0.2728
1.166495e-007,0.2971
1.166954e-007,0.4326
1.167413e-007,0.5814
1.167873e-007,0.7633
1.168332e-007,0.9501
1.168791e-007,1.1087
1.169251e-007,1.1942
1.169710e-007,1.2453
1.170169e-007,1.2668
1.170628e-007,1.2698
1.171087e-007,1.2614
1.171547e-007,1.2627
1.172006e-007,1.2630
1.172465e-007,1.2686
1.172925e-007,1.2762
1.173384e-007,1.2811
1.173843e-007,1.2711
1.174302e-007,1.2449
1.174761e-007,1.2023
1.175221e-007,1.1557
1.175680e-007,1.1189
1.176139e-007,1.1069
1.176599e-007,1.1223
1.177058e-007,1.1545
1.177517e-007,1.1852
1.177976e-007,1.1992
1.178435e-007,1.1908
1.178895e-007,1.1678
1.179354e-007,1.1467
1.179813e-007,1.1433
1.180273e-007,1.1631
1.180732e-007,1.1986
1.181191e-007,1.2348
1.181650e-007,1.2563
1.182109e-007,1.2555
1.182569e-007,1.2377
1.183028e-007,1.2144
1.183487e-007,1.1962
1.183947e-007,1.1901
1.184406e-007,1.1960
1.184865e-007,1.2070
1.185324e-007,1.1572
1.185783e-007,1.0277
1.186243e-007,0.8897
1.186702e-007,0.7324
1.187161e-007,0.5597
1.187621e-007,0.4033
1.188080e-007,0.3013
1.188539e-007,0.2345
1.188998e-007,0.2038
1.189457e-007,0.1978
1.189917e-007,0.2075
1.190376e-007,0.2119
1.190835e-007,0.2138
1.191295e-007,0.2069
1.191754e-007,0.1973
1.192213e-007,0.1908
1.192672e-007,0.2017
1.193132e-007,0.2310
1.193591e-007,0.2757
1.194050e-007,0.3205
1.194509e-007,0.3526
1.194968e-007,0.3598
1.195428e-007,0.3442
1.195887e-007,0.3163
1.196346e-007,0.2919
1.196805e-007,0.2809
1.197265e-007,0.2864
1.197724e-007,0.3012
1.198183e-007,0.3138
1.198643e-007,0.3128
1.199102e-007,0.2958
1.199561e-007,0.2681
1.200020e-007,0.2408
1.200479e-007,0.2239
1.200939e-007,0.2222
1.201398e-007,0.2326
1.201857e-007,0.2489
1.202316e-007,0.2647
1.202776e-007,0.2746
1.203235e-007,0.2761
1.203694e-007,0.2698
1.204154e-007,0.2580
1.204613e-007,0.2440
1.205072e-007,0.2322
1.205531e-007,0.2264
1.205991e-007,0.2280
1.206450e-007,0.2357
1.206909e-007,0.2457
1.207368e-007,0.2530
1.207827e-007,0.2539
1.208287e-007,0.2479
1.208746e-007,0.2381
1.209205e-007,0.2297
1.209664e-007,0.2269
1.210124e-007,0.2310
1.210583e-007,0.2398
1.211042e-007,0.2486
1.211502e-007,0.2533
1.211961e-007,0.2524
1.212420e-007,0.2471
1.212879e-007,0.2406
1.213339e-007,0.2361
1.213798e-007,0.2352
1.214257e-007,0.2376
1.214716e-007,0.2415
1.215175e-007,0.2449
1.215635e-007,0.2466
1.216094e-007,0.2463
1.216553e-007,0.2446
1.217012e-007,0.2423
1.217472e-007,0.2402
1.217931e-007,0.2388
1.218390e-007,0.2388
1.218850e-007,0.2402
1.219309e-007,0.2428
1.219768e-007,0.2455
1.220227e-007,0.2474
1.220687e-007,0.2474
1.221146e-007,0.2454
1.221605e-007,0.2423
1.222064e-007,0.2395
1.222523e-007,0.2384
1.222983e-007,0.2395
1.223442e-007,0.2421
1.223901e-007,0.2449
1.224360e-007,0.2465
1.224820e-007,0.2462
1.225279e-007,0.2445
1.225738e-007,0.2422
1.226198e-007,0.2406
1.226657e-007,0.2403
1.227116e-007,0.2413
1.227575e-007,0.2428
1.228035e-007,0.2442
1.228494e-007,0.2448
1.228953e-007,0.2446
1.229412e-007,0.2439
1.229871e-007,0.2431
1.230331e-007,0.2424
1.230790e-007,0.2420
1.231249e-007,0.2420
1.231708e-007,0.2423
1.232168e-007,0.2429
1.232627e-007,0.2436
1.233086e-007,0.2441
1.233546e-007,0.2442
1.234005e-007,0.2438
1.234464e-007,0.2430
1.234923e-007,0.2423
1.235382e-007,0.2419
1.235842e-007,0.2422
1.236301e-007,0.2429
1.236760e-007,0.2437
1.237219e-007,0.2443
