.HEADER
..NAMES
Time,V U1.R21&P21
.DATA
7.25560e-008,1.3228
7.25900e-008,1.2991
7.26240e-008,1.1739
7.26580e-008,0.9989
7.26920e-008,0.8324
7.27260e-008,0.6695
7.27600e-008,0.5276
7.27940e-008,0.3940
7.28280e-008,0.2845
7.28620e-008,0.2206
7.28960e-008,0.2059
7.29300e-008,0.1946
7.29640e-008,0.1869
7.29980e-008,0.1801
7.30320e-008,0.1899
7.30660e-008,0.1940
7.31000e-008,0.1835
7.31340e-008,0.1656
7.31680e-008,0.1579
7.32020e-008,0.1433
7.32360e-008,0.1119
7.32700e-008,0.0789
7.33040e-008,0.0579
7.33380e-008,0.0542
7.33720e-008,0.0625
7.34060e-008,0.0833
7.34400e-008,0.1224
7.34740e-008,0.1865
7.35080e-008,0.2567
7.35420e-008,0.3250
7.35760e-008,0.3900
7.36100e-008,0.4536
7.36440e-008,0.5342
7.36780e-008,0.6331
7.37120e-008,0.7465
7.37460e-008,0.8693
7.37800e-008,0.9890
7.38140e-008,1.0846
7.38480e-008,1.1582
7.38820e-008,1.2164
7.39160e-008,1.2493
7.39500e-008,1.2620
7.39840e-008,1.2557
7.40180e-008,1.2411
7.40520e-008,1.2298
7.40860e-008,1.2194
7.41200e-008,1.2114
7.41540e-008,1.2110
7.41880e-008,1.2148
7.42220e-008,1.2254
7.42560e-008,1.2473
7.42900e-008,1.2704
7.43240e-008,1.2896
7.43580e-008,1.3074
7.43920e-008,1.3178
7.44260e-008,1.3226
7.44600e-008,1.3052
7.44940e-008,1.1959
7.45280e-008,1.0252
7.45620e-008,0.8577
7.45960e-008,0.6908
7.46300e-008,0.5485
7.46640e-008,0.4120
7.46980e-008,0.2986
7.47320e-008,0.2256
7.47660e-008,0.2068
7.48000e-008,0.1963
7.48340e-008,0.1881
7.48680e-008,0.1799
7.49020e-008,0.1880
7.49360e-008,0.1945
7.49700e-008,0.1857
7.50040e-008,0.1680
7.50380e-008,0.1585
7.50720e-008,0.1469
7.51060e-008,0.1170
7.51400e-008,0.0833
7.51740e-008,0.0598
7.52080e-008,0.0540
7.52420e-008,0.0605
7.52760e-008,0.0795
7.53100e-008,0.1149
7.53440e-008,0.1761
7.53780e-008,0.2468
7.54120e-008,0.3126
7.54460e-008,0.3795
7.54800e-008,0.4447
7.55140e-008,0.5189
7.55480e-008,0.6185
7.55820e-008,0.7289
7.56160e-008,0.8504
7.56500e-008,0.9728
7.56840e-008,1.0717
7.57180e-008,1.1480
7.57520e-008,1.2097
7.57860e-008,1.2456
7.58200e-008,1.2617
7.58540e-008,1.2574
7.58880e-008,1.2432
7.59220e-008,1.2313
7.59560e-008,1.2209
7.59900e-008,1.2121
7.60240e-008,1.2108
7.60580e-008,1.2140
7.60920e-008,1.2231
7.61260e-008,1.2436
7.61600e-008,1.2674
7.61940e-008,1.2868
7.62280e-008,1.3052
7.62620e-008,1.3167
7.62960e-008,1.3222
7.63300e-008,1.3095
7.63640e-008,1.2170
7.63980e-008,1.0518
7.64320e-008,0.8820
7.64660e-008,0.7129
7.65000e-008,0.5694
7.65340e-008,0.4304
7.65680e-008,0.3132
7.66020e-008,0.2317
7.66360e-008,0.2078
7.66700e-008,0.1981
7.67040e-008,0.1892
7.67380e-008,0.1803
7.67720e-008,0.1861
7.68060e-008,0.1945
7.68400e-008,0.1877
7.68740e-008,0.1707
7.69080e-008,0.1591
7.69420e-008,0.1500
7.69760e-008,0.1220
7.70100e-008,0.0879
7.70440e-008,0.0622
7.70780e-008,0.0540
7.71120e-008,0.0588
7.71460e-008,0.0760
7.71800e-008,0.1080
7.72140e-008,0.1659
7.72480e-008,0.2364
7.72820e-008,0.3006
7.73160e-008,0.3696
7.73500e-008,0.4359
7.73840e-008,0.5045
7.74180e-008,0.6043
7.74520e-008,0.7111
7.74860e-008,0.8316
7.75200e-008,0.9555
7.75540e-008,1.0581
7.75880e-008,1.1376
7.76220e-008,1.2024
7.76560e-008,1.2415
7.76900e-008,1.2609
7.77240e-008,1.2588
7.77580e-008,1.2454
7.77920e-008,1.2328
7.78260e-008,1.2223
7.78600e-008,1.2130
7.78940e-008,1.2107
7.79280e-008,1.2133
7.79620e-008,1.2211
7.79960e-008,1.2400
7.80300e-008,1.2642
7.80640e-008,1.2841
7.80980e-008,1.3028
7.81320e-008,1.3155
7.81660e-008,1.3217
7.82000e-008,1.3139
7.82340e-008,1.2384
7.82680e-008,1.0785
7.83020e-008,0.9059
7.83360e-008,0.7358
7.83700e-008,0.5903
7.84040e-008,0.4495
7.84380e-008,0.3284
7.84720e-008,0.2393
7.85060e-008,0.2090
7.85400e-008,0.2000
7.85740e-008,0.1901
7.86080e-008,0.1813
7.86420e-008,0.1844
7.86760e-008,0.1943
7.87100e-008,0.1895
7.87440e-008,0.1735
7.87780e-008,0.1598
7.88120e-008,0.1526
7.88460e-008,0.1269
7.88800e-008,0.0927
7.89140e-008,0.0649
7.89480e-008,0.0543
7.89820e-008,0.0573
7.90160e-008,0.0727
7.90500e-008,0.1018
7.90840e-008,0.1560
7.91180e-008,0.2259
7.91520e-008,0.2896
7.91860e-008,0.3606
7.92200e-008,0.4270
7.92540e-008,0.4920
7.92880e-008,0.5902
7.93220e-008,0.6939
7.93560e-008,0.8132
7.93900e-008,0.9378
7.94240e-008,1.0441
7.94580e-008,1.1272
7.94920e-008,1.1944
7.95260e-008,1.2371
7.95600e-008,1.2596
7.95940e-008,1.2600
7.96280e-008,1.2476
7.96620e-008,1.2344
7.96960e-008,1.2238
7.97300e-008,1.2141
7.97640e-008,1.2107
7.97980e-008,1.2127
7.98320e-008,1.2194
7.98660e-008,1.2366
7.99000e-008,1.2609
7.99340e-008,1.2813
7.99680e-008,1.3002
8.00020e-008,1.3142
8.00360e-008,1.3211
8.00700e-008,1.3177
8.01040e-008,1.2592
8.01380e-008,1.1051
8.01720e-008,0.9296
8.02060e-008,0.7599
8.02400e-008,0.6112
8.02740e-008,0.4693
8.03080e-008,0.3446
8.03420e-008,0.2490
8.03760e-008,0.2110
8.04100e-008,0.2018
8.04440e-008,0.1911
8.04780e-008,0.1826
8.05120e-008,0.1828
8.05460e-008,0.1936
8.05800e-008,0.1910
8.06140e-008,0.1763
8.06480e-008,0.1608
8.06820e-008,0.1547
8.07160e-008,0.1315
8.07500e-008,0.0976
8.07840e-008,0.0681
8.08180e-008,0.0548
8.08520e-008,0.0562
8.08860e-008,0.0697
8.09200e-008,0.0963
8.09540e-008,0.1465
8.09880e-008,0.2156
8.10220e-008,0.2810
8.10560e-008,0.3520
8.10900e-008,0.4177
8.11240e-008,0.4811
8.11580e-008,0.5760
8.11920e-008,0.6771
8.12260e-008,0.7956
8.12600e-008,0.9200
8.12940e-008,1.0299
8.13280e-008,1.1166
8.13620e-008,1.1856
8.13960e-008,1.2323
8.14300e-008,1.2577
8.14640e-008,1.2609
8.14980e-008,1.2499
8.15320e-008,1.2360
8.15660e-008,1.2254
8.16000e-008,1.2154
8.16340e-008,1.2107
8.16680e-008,1.2122
8.17020e-008,1.2179
8.17360e-008,1.2333
8.17700e-008,1.2575
8.18040e-008,1.2785
8.18380e-008,1.2976
8.18720e-008,1.3127
8.19060e-008,1.3204
8.19400e-008,1.3212
8.19740e-008,1.2779
8.20080e-008,1.1313
8.20420e-008,0.9536
8.20760e-008,0.7854
8.21100e-008,0.6319
8.21440e-008,0.4899
8.21780e-008,0.3619
8.22120e-008,0.2606
8.22460e-008,0.2136
8.22800e-008,0.2036
8.23140e-008,0.1921
8.23480e-008,0.1842
8.23820e-008,0.1815
8.24160e-008,0.1925
8.24500e-008,0.1923
8.24840e-008,0.1790
8.25180e-008,0.1622
8.25520e-008,0.1563
8.25860e-008,0.1361
8.26200e-008,0.1027
8.26540e-008,0.0717
8.26880e-008,0.0556
8.27220e-008,0.0553
8.27560e-008,0.0669
8.27900e-008,0.0912
8.28240e-008,0.1374
8.28580e-008,0.2053
8.28920e-008,0.2730
8.29260e-008,0.3433
8.29600e-008,0.4080
8.29940e-008,0.4712
8.30280e-008,0.5615
8.30620e-008,0.6609
8.30960e-008,0.7782
8.31300e-008,0.9023
8.31640e-008,1.0158
8.31980e-008,1.1059
8.32320e-008,1.1762
8.32660e-008,1.2271
8.33000e-008,1.2552
8.33340e-008,1.2616
8.33680e-008,1.2522
8.34020e-008,1.2377
8.34360e-008,1.2270
8.34700e-008,1.2168
8.35040e-008,1.2109
8.35380e-008,1.2117
8.35720e-008,1.2166
8.36060e-008,1.2303
8.36400e-008,1.2539
8.36740e-008,1.2757
8.37080e-008,1.2948
8.37420e-008,1.3110
8.37760e-008,1.3196
8.38100e-008,1.3227
8.38440e-008,1.2916
8.38780e-008,1.1556
8.39120e-008,0.9784
8.39460e-008,0.8117
8.39800e-008,0.6528
8.40140e-008,0.5110
8.40480e-008,0.3798
8.40820e-008,0.2736
8.41160e-008,0.2173
8.41500e-008,0.2051
8.41840e-008,0.1934
8.42180e-008,0.1858
8.42520e-008,0.1806
8.42860e-008,0.1912
8.43200e-008,0.1933
8.43540e-008,0.1816
8.43880e-008,0.1640
8.44220e-008,0.1574
8.44560e-008,0.1402
8.44900e-008,0.1079
8.45240e-008,0.0756
8.45580e-008,0.0568
8.45920e-008,0.0547
8.46260e-008,0.0644
8.46600e-008,0.0867
8.46940e-008,0.1288
8.47280e-008,0.1949
8.47620e-008,0.2643
8.47960e-008,0.3337
8.48300e-008,0.3982
8.48640e-008,0.4614
8.48980e-008,0.5467
8.49320e-008,0.6454
8.49660e-008,0.7608
8.50000e-008,0.8843
8.50340e-008,1.0014
8.50680e-008,1.0944
8.51020e-008,1.1663
8.51360e-008,1.2214
8.51700e-008,1.2521
8.52040e-008,1.2620
8.52380e-008,1.2542
8.52720e-008,1.2395
8.53060e-008,1.2286
8.53400e-008,1.2183
8.53740e-008,1.2111
8.54080e-008,1.2113
8.54420e-008,1.2156
8.54760e-008,1.2275
8.55100e-008,1.2503
8.55440e-008,1.2729
8.55780e-008,1.2920
8.56120e-008,1.3092
8.56460e-008,1.3187
8.56800e-008,1.3230
8.57140e-008,1.3007
8.57480e-008,1.1786
8.57820e-008,1.0042
8.58160e-008,0.8376
8.58500e-008,0.6738
8.58840e-008,0.5319
8.59180e-008,0.3978
8.59520e-008,0.2873
8.59860e-008,0.2216
8.60200e-008,0.2062
8.60540e-008,0.1950
8.60880e-008,0.1872
8.61220e-008,0.1800
8.61560e-008,0.1895
8.61900e-008,0.1941
8.62240e-008,0.1840
8.62580e-008,0.1661
8.62920e-008,0.1581
8.63260e-008,0.1441
8.63600e-008,0.1130
8.63940e-008,0.0798
8.64280e-008,0.0583
8.64620e-008,0.0542
8.64960e-008,0.0622
8.65300e-008,0.0826
8.65640e-008,0.1208
8.65980e-008,0.1844
8.66320e-008,0.2549
8.66660e-008,0.3228
8.67000e-008,0.3880
8.67340e-008,0.4519
8.67680e-008,0.5312
8.68020e-008,0.6303
8.68360e-008,0.7432
8.68700e-008,0.8657
8.69040e-008,0.9860
8.69380e-008,1.0822
8.69720e-008,1.1563
8.70060e-008,1.2152
8.70400e-008,1.2487
8.70740e-008,1.2621
8.71080e-008,1.2562
8.71420e-008,1.2416
8.71760e-008,1.2302
8.72100e-008,1.2198
8.72440e-008,1.2116
8.72780e-008,1.2110
8.73120e-008,1.2146
8.73460e-008,1.2250
8.73800e-008,1.2466
8.74140e-008,1.2699
8.74480e-008,1.2891
8.74820e-008,1.3071
8.75160e-008,1.3177
8.75500e-008,1.3226
8.75840e-008,1.3061
8.76180e-008,1.2002
8.76520e-008,1.0306
8.76860e-008,0.8629
8.77200e-008,0.6953
8.77540e-008,0.5529
8.77880e-008,0.4158
8.78220e-008,0.3017
8.78560e-008,0.2269
8.78900e-008,0.2071
8.79240e-008,0.1967
8.79580e-008,0.1884
8.79920e-008,0.1800
8.80260e-008,0.1877
8.80600e-008,0.1945
8.80940e-008,0.1862
8.81280e-008,0.1686
8.81620e-008,0.1587
8.81960e-008,0.1476
8.82300e-008,0.1181
8.82640e-008,0.0842
8.82980e-008,0.0603
8.83320e-008,0.0541
8.83660e-008,0.0602
8.84000e-008,0.0788
8.84340e-008,0.1135
8.84680e-008,0.1741
8.85020e-008,0.2448
8.85360e-008,0.3102
8.85700e-008,0.3775
8.86040e-008,0.4430
8.86380e-008,0.5160
8.86720e-008,0.6158
8.87060e-008,0.7254
8.87400e-008,0.8468
8.87740e-008,0.9695
8.88080e-008,1.0692
8.88420e-008,1.1460
8.88760e-008,1.2084
8.89100e-008,1.2449
8.89440e-008,1.2616
8.89780e-008,1.2577
8.90120e-008,1.2437
8.90460e-008,1.2317
8.90800e-008,1.2212
8.91140e-008,1.2123
8.91480e-008,1.2108
8.91820e-008,1.2139
8.92160e-008,1.2227
8.92500e-008,1.2430
8.92840e-008,1.2668
8.93180e-008,1.2864
8.93520e-008,1.3048
8.93860e-008,1.3166
8.94200e-008,1.3221
8.94540e-008,1.3104
8.94880e-008,1.2211
8.95220e-008,1.0572
8.95560e-008,0.8868
8.95900e-008,0.7174
8.96240e-008,0.5737
8.96580e-008,0.4342
8.96920e-008,0.3163
8.97260e-008,0.2331
8.97600e-008,0.2080
8.97940e-008,0.1986
8.98280e-008,0.1894
8.98620e-008,0.1805
8.98960e-008,0.1859
8.99300e-008,0.1946
8.99640e-008,0.1882
8.99980e-008,0.1713
9.00320e-008,0.1593
9.00660e-008,0.1506
9.01000e-008,0.1230
9.01340e-008,0.0888
9.01680e-008,0.0627
9.02020e-008,0.0541
9.02360e-008,0.0585
9.02700e-008,0.0754
9.03040e-008,0.1068
9.03380e-008,0.1640
9.03720e-008,0.2344
9.04060e-008,0.2984
9.04400e-008,0.3678
9.04740e-008,0.4342
9.05080e-008,0.5019
9.05420e-008,0.6016
9.05760e-008,0.7078
9.06100e-008,0.8280
9.06440e-008,0.9521
9.06780e-008,1.0554
9.07120e-008,1.1356
9.07460e-008,1.2010
9.07800e-008,1.2407
9.08140e-008,1.2607
9.08480e-008,1.2591
9.08820e-008,1.2459
9.09160e-008,1.2332
9.09500e-008,1.2227
9.09840e-008,1.2132
9.10180e-008,1.2107
9.10520e-008,1.2132
9.10860e-008,1.2208
9.11200e-008,1.2394
9.11540e-008,1.2636
9.11880e-008,1.2836
9.12220e-008,1.3024
9.12560e-008,1.3153
9.12900e-008,1.3216
9.13240e-008,1.3147
9.13580e-008,1.2427
9.13920e-008,1.0839
9.14260e-008,0.9108
9.14600e-008,0.7407
9.14940e-008,0.5947
9.15280e-008,0.4535
9.15620e-008,0.3317
9.15960e-008,0.2412
9.16300e-008,0.2094
9.16640e-008,0.2005
9.16980e-008,0.1904
9.17320e-008,0.1816
9.17660e-008,0.1841
9.18000e-008,0.1942
9.18340e-008,0.1899
9.18680e-008,0.1741
9.19020e-008,0.1601
9.19360e-008,0.1531
9.19700e-008,0.1279
9.20040e-008,0.0937
9.20380e-008,0.0656
9.20720e-008,0.0544
9.21060e-008,0.0572
9.21400e-008,0.0721
9.21740e-008,0.1007
9.22080e-008,0.1541
9.22420e-008,0.2238
9.22760e-008,0.2878
9.23100e-008,0.3589
9.23440e-008,0.4253
9.23780e-008,0.4898
9.24120e-008,0.5875
9.24460e-008,0.6906
9.24800e-008,0.8099
9.25140e-008,0.9344
9.25480e-008,1.0414
9.25820e-008,1.1251
9.26160e-008,1.1928
9.26500e-008,1.2363
9.26840e-008,1.2593
9.27180e-008,1.2602
9.27520e-008,1.2481
9.27860e-008,1.2347
9.28200e-008,1.2242
9.28540e-008,1.2144
9.28880e-008,1.2107
9.29220e-008,1.2126
9.29560e-008,1.2191
9.29900e-008,1.2360
9.30240e-008,1.2603
9.30580e-008,1.2808
9.30920e-008,1.2998
9.31260e-008,1.3140
9.31600e-008,1.3210
9.31940e-008,1.3185
9.32280e-008,1.2633
9.32620e-008,1.1105
9.32960e-008,0.9344
9.33300e-008,0.7650
9.33640e-008,0.6154
9.33980e-008,0.4735
9.34320e-008,0.3481
9.34660e-008,0.2512
9.35000e-008,0.2115
9.35340e-008,0.2022
9.35680e-008,0.1913
9.36020e-008,0.1830
9.36360e-008,0.1826
9.36700e-008,0.1934
9.37040e-008,0.1914
9.37380e-008,0.1769
9.37720e-008,0.1611
9.38060e-008,0.1551
9.38400e-008,0.1325
9.38740e-008,0.0987
9.39080e-008,0.0689
9.39420e-008,0.0550
9.39760e-008,0.0561
9.40100e-008,0.0692
9.40440e-008,0.0953
9.40780e-008,0.1447
9.41120e-008,0.2137
9.41460e-008,0.2795
9.41800e-008,0.3504
9.42140e-008,0.4159
9.42480e-008,0.4791
9.42820e-008,0.5732
9.43160e-008,0.6740
9.43500e-008,0.7923
9.43840e-008,0.9166
9.44180e-008,1.0272
9.44520e-008,1.1146
9.44860e-008,1.1838
9.45200e-008,1.2314
9.45540e-008,1.2573
9.45880e-008,1.2611
9.46220e-008,1.2504
9.46560e-008,1.2364
9.46900e-008,1.2258
9.47240e-008,1.2157
9.47580e-008,1.2108
9.47920e-008,1.2121
9.48260e-008,1.2177
9.48600e-008,1.2327
9.48940e-008,1.2568
9.49280e-008,1.2780
9.49620e-008,1.2971
9.49960e-008,1.3124
9.50300e-008,1.3203
9.50640e-008,1.3216
9.50980e-008,1.2810
9.51320e-008,1.1363
9.51660e-008,0.9585
9.52000e-008,0.7908
9.52340e-008,0.6363
9.52680e-008,0.4943
9.53020e-008,0.3656
9.53360e-008,0.2632
9.53700e-008,0.2144
9.54040e-008,0.2039
9.54380e-008,0.1924
9.54720e-008,0.1846
9.55060e-008,0.1814
9.55400e-008,0.1923
9.55740e-008,0.1926
9.56080e-008,0.1796
9.56420e-008,0.1626
9.56760e-008,0.1566
9.57100e-008,0.1370
9.57440e-008,0.1038
9.57780e-008,0.0725
9.58120e-008,0.0559
9.58460e-008,0.0552
9.58800e-008,0.0665
9.59140e-008,0.0904
9.59480e-008,0.1357
9.59820e-008,0.2033
9.60160e-008,0.2714
9.60500e-008,0.3415
9.60840e-008,0.4061
9.61180e-008,0.4694
9.61520e-008,0.5588
9.61860e-008,0.6579
9.62200e-008,0.7749
9.62540e-008,0.8989
9.62880e-008,1.0131
9.63220e-008,1.1037
9.63560e-008,1.1743
9.63900e-008,1.2260
9.64240e-008,1.2547
9.64580e-008,1.2618
9.64920e-008,1.2526
9.65260e-008,1.2381
9.65600e-008,1.2274
9.65940e-008,1.2172
9.66280e-008,1.2110
9.66620e-008,1.2117
9.66960e-008,1.2164
9.67300e-008,1.2298
9.67640e-008,1.2533
9.67980e-008,1.2752
9.68320e-008,1.2943
9.68660e-008,1.3107
9.69000e-008,1.3195
9.69340e-008,1.3228
9.69680e-008,1.2940
9.70020e-008,1.1603
9.70360e-008,0.9836
9.70700e-008,0.8169
9.71040e-008,0.6571
9.71380e-008,0.5153
9.71720e-008,0.3835
9.72060e-008,0.2764
9.72400e-008,0.2181
9.72740e-008,0.2053
9.73080e-008,0.1938
9.73420e-008,0.1861
9.73760e-008,0.1805
9.74100e-008,0.1909
9.74440e-008,0.1936
9.74780e-008,0.1821
9.75120e-008,0.1644
9.75460e-008,0.1576
9.75800e-008,0.1411
9.76140e-008,0.1089
9.76480e-008,0.0765
9.76820e-008,0.0571
9.77160e-008,0.0546
9.77500e-008,0.0640
9.77840e-008,0.0859
9.78180e-008,0.1272
9.78520e-008,0.1928
9.78860e-008,0.2625
9.79200e-008,0.3318
9.79540e-008,0.3962
9.79880e-008,0.4596
9.80220e-008,0.5438
9.80560e-008,0.6425
9.80900e-008,0.7574
9.81240e-008,0.8807
9.81580e-008,0.9985
9.81920e-008,1.0922
9.82260e-008,1.1644
9.82600e-008,1.2202
9.82940e-008,1.2515
9.83280e-008,1.2621
9.83620e-008,1.2547
9.83960e-008,1.2400
9.84300e-008,1.2290
9.84640e-008,1.2186
9.84980e-008,1.2113
9.85320e-008,1.2113
9.85660e-008,1.2154
9.86000e-008,1.2270
9.86340e-008,1.2496
9.86680e-008,1.2723
9.87020e-008,1.2915
9.87360e-008,1.3088
9.87700e-008,1.3186
9.88040e-008,1.3230
9.88380e-008,1.3020
9.88720e-008,1.1830
9.89060e-008,1.0095
9.89400e-008,0.8429
9.89740e-008,0.6782
9.90080e-008,0.5362
9.90420e-008,0.4015
9.90760e-008,0.2903
9.91100e-008,0.2227
9.91440e-008,0.2065
9.91780e-008,0.1954
9.92120e-008,0.1875
9.92460e-008,0.1800
9.92800e-008,0.1892
9.93140e-008,0.1943
9.93480e-008,0.1845
9.93820e-008,0.1667
9.94160e-008,0.1583
9.94500e-008,0.1449
9.94840e-008,0.1141
9.95180e-008,0.0807
9.95520e-008,0.0588
9.95860e-008,0.0543
9.96200e-008,0.0618
9.96540e-008,0.0819
9.96880e-008,0.1194
9.97220e-008,0.1824
9.97560e-008,0.2529
9.97900e-008,0.3204
9.98240e-008,0.3859
9.98580e-008,0.4502
9.98920e-008,0.5283
9.99260e-008,0.6276
9.99600e-008,0.7398
9.99940e-008,0.8621
1.000280e-007,0.9829
1.000620e-007,1.0798
1.000960e-007,1.1543
1.001300e-007,1.2139
1.001640e-007,1.2480
1.001980e-007,1.2620
1.002320e-007,1.2565
1.002660e-007,1.2420
1.003000e-007,1.2305
1.003340e-007,1.2201
1.003680e-007,1.2118
1.004020e-007,1.2110
1.004360e-007,1.2145
1.004700e-007,1.2245
1.005040e-007,1.2459
1.005380e-007,1.2694
1.005720e-007,1.2887
1.006060e-007,1.3067
1.006400e-007,1.3175
1.006740e-007,1.3225
1.007080e-007,1.3070
1.007420e-007,1.2044
1.007760e-007,1.0360
1.008100e-007,0.8677
1.008440e-007,0.6998
1.008780e-007,0.5571
1.009120e-007,0.4195
1.009460e-007,0.3047
1.009800e-007,0.2281
1.010140e-007,0.2073
1.010480e-007,0.1971
1.010820e-007,0.1887
1.011160e-007,0.1801
1.011500e-007,0.1874
1.011840e-007,0.1946
1.012180e-007,0.1867
1.012520e-007,0.1692
1.012860e-007,0.1589
1.013200e-007,0.1483
1.013540e-007,0.1191
1.013880e-007,0.0852
1.014220e-007,0.0608
1.014560e-007,0.0541
1.014900e-007,0.0599
1.015240e-007,0.0782
1.015580e-007,0.1122
1.015920e-007,0.1721
1.016260e-007,0.2428
1.016600e-007,0.3078
1.016940e-007,0.3756
1.017280e-007,0.4413
1.017620e-007,0.5131
1.017960e-007,0.6131
1.018300e-007,0.7220
1.018640e-007,0.8431
1.018980e-007,0.9662
1.019320e-007,1.0665
1.019660e-007,1.1440
1.020000e-007,1.2070
1.020340e-007,1.2441
1.020680e-007,1.2615
1.021020e-007,1.2581
1.021360e-007,1.2442
1.021700e-007,1.2321
1.022040e-007,1.2216
1.022380e-007,1.2125
1.022720e-007,1.2109
1.023060e-007,1.2138
1.023400e-007,1.2224
1.023740e-007,1.2423
1.024080e-007,1.2663
1.024420e-007,1.2859
1.024760e-007,1.3044
1.025100e-007,1.3164
1.025440e-007,1.3221
1.025780e-007,1.3114
1.026120e-007,1.2257
1.026460e-007,1.0626
1.026800e-007,0.8918
1.027140e-007,0.7221
1.027480e-007,0.5780
1.027820e-007,0.4382
1.028160e-007,0.3194
1.028500e-007,0.2347
1.028840e-007,0.2083
1.029180e-007,0.1990
1.029520e-007,0.1897
1.029860e-007,0.1807
1.030200e-007,0.1855
1.030540e-007,0.1946
1.030880e-007,0.1886
1.031220e-007,0.1719
1.031560e-007,0.1595
1.031900e-007,0.1512
1.032240e-007,0.1241
1.032580e-007,0.0899
1.032920e-007,0.0633
1.033260e-007,0.0542
1.033600e-007,0.0583
1.033940e-007,0.0747
1.034280e-007,0.1056
1.034620e-007,0.1620
1.034960e-007,0.2321
1.035300e-007,0.2962
1.035640e-007,0.3660
1.035980e-007,0.4325
1.036320e-007,0.4995
1.036660e-007,0.5989
1.037000e-007,0.7044
1.037340e-007,0.8245
1.037680e-007,0.9487
1.038020e-007,1.0527
1.038360e-007,1.1336
1.038700e-007,1.1994
1.039040e-007,1.2399
1.039380e-007,1.2606
1.039720e-007,1.2594
1.040060e-007,1.2463
1.040400e-007,1.2336
1.040740e-007,1.2230
1.041080e-007,1.2135
1.041420e-007,1.2108
1.041760e-007,1.2131
1.042100e-007,1.2205
1.042440e-007,1.2388
1.042780e-007,1.2630
1.043120e-007,1.2831
1.043460e-007,1.3019
1.043800e-007,1.3151
1.044140e-007,1.3215
1.044480e-007,1.3155
1.044820e-007,1.2470
1.045160e-007,1.0893
1.045500e-007,0.9156
1.045840e-007,0.7456
1.046180e-007,0.5989
1.046520e-007,0.4575
1.046860e-007,0.3350
1.047200e-007,0.2431
1.047540e-007,0.2099
1.047880e-007,0.2008
1.048220e-007,0.1906
1.048560e-007,0.1819
1.048900e-007,0.1838
1.049240e-007,0.1941
1.049580e-007,0.1903
1.049920e-007,0.1747
1.050260e-007,0.1603
1.050600e-007,0.1536
1.050940e-007,0.1289
1.051280e-007,0.0947
1.051620e-007,0.0663
1.051960e-007,0.0545
1.052300e-007,0.0570
1.052640e-007,0.0716
1.052980e-007,0.0996
1.053320e-007,0.1522
1.053660e-007,0.2218
1.054000e-007,0.2861
1.054340e-007,0.3573
1.054680e-007,0.4235
1.055020e-007,0.4876
1.055360e-007,0.5847
1.055700e-007,0.6873
1.056040e-007,0.8064
1.056380e-007,0.9309
1.056720e-007,1.0386
1.057060e-007,1.1231
1.057400e-007,1.1911
1.057740e-007,1.2354
1.058080e-007,1.2590
1.058420e-007,1.2605
1.058760e-007,1.2486
1.059100e-007,1.2351
1.059440e-007,1.2246
1.059780e-007,1.2147
1.060120e-007,1.2108
1.060460e-007,1.2126
1.060800e-007,1.2189
1.061140e-007,1.2354
1.061480e-007,1.2597
1.061820e-007,1.2803
1.062160e-007,1.2993
1.062500e-007,1.3137
1.062840e-007,1.3209
1.063180e-007,1.3194
1.063520e-007,1.2672
1.063860e-007,1.1158
1.064200e-007,0.9393
1.064540e-007,0.7701
1.064880e-007,0.6196
1.065220e-007,0.4777
1.065560e-007,0.3516
1.065900e-007,0.2536
1.066240e-007,0.2120
1.066580e-007,0.2027
1.066920e-007,0.1916
1.067260e-007,0.1833
1.067600e-007,0.1823
1.067940e-007,0.1933
1.068280e-007,0.1917
1.068620e-007,0.1775
1.068960e-007,0.1614
1.069300e-007,0.1555
1.069640e-007,0.1335
1.069980e-007,0.0998
1.070320e-007,0.0696
1.070660e-007,0.0552
1.071000e-007,0.0559
1.071340e-007,0.0687
1.071680e-007,0.0943
1.072020e-007,0.1429
1.072360e-007,0.2116
1.072700e-007,0.2780
1.073040e-007,0.3488
1.073380e-007,0.4140
1.073720e-007,0.4772
1.074060e-007,0.5704
1.074400e-007,0.6708
1.074740e-007,0.7889
1.075080e-007,0.9132
1.075420e-007,1.0245
1.075760e-007,1.1126
1.076100e-007,1.1820
1.076440e-007,1.2304
1.076780e-007,1.2569
1.077120e-007,1.2613
1.077460e-007,1.2509
1.077800e-007,1.2368
1.078140e-007,1.2261
1.078480e-007,1.2161
1.078820e-007,1.2109
1.079160e-007,1.2121
1.079500e-007,1.2175
1.079840e-007,1.2322
1.080180e-007,1.2562
1.080520e-007,1.2775
1.080860e-007,1.2966
1.081200e-007,1.3121
1.081540e-007,1.3202
1.081880e-007,1.3220
1.082220e-007,1.2841
1.082560e-007,1.1413
1.082900e-007,0.9635
1.083240e-007,0.7961
1.083580e-007,0.6405
1.083920e-007,0.4986
1.084260e-007,0.3692
1.084600e-007,0.2658
1.084940e-007,0.2151
1.085280e-007,0.2043
1.085620e-007,0.1927
1.085960e-007,0.1849
1.086300e-007,0.1812
1.086640e-007,0.1921
1.086980e-007,0.1928
1.087320e-007,0.1801
1.087660e-007,0.1629
1.088000e-007,0.1568
1.088340e-007,0.1378
1.088680e-007,0.1049
1.089020e-007,0.0733
1.089360e-007,0.0561
1.089700e-007,0.0551
1.090040e-007,0.0660
1.090380e-007,0.0895
