.HEADER
..NAMES
Time,V U1.J23
.DATA
9.08744e-008,1.2370
9.09168e-008,1.2384
9.09592e-008,1.2372
9.10016e-008,1.2275
9.10441e-008,1.2149
9.10865e-008,1.1986
9.11289e-008,1.1793
9.11713e-008,1.1760
9.12137e-008,1.1842
9.12562e-008,1.2068
9.12986e-008,1.2382
9.13410e-008,1.2558
9.13834e-008,1.2580
9.14259e-008,1.2507
9.14683e-008,1.2459
9.15107e-008,1.2513
9.15531e-008,1.2607
9.15956e-008,1.2683
9.16380e-008,1.2680
9.16804e-008,1.2617
9.17229e-008,1.2578
9.17653e-008,1.2575
9.18077e-008,1.2589
9.18501e-008,1.2598
9.18926e-008,1.2606
9.19350e-008,1.2620
9.19774e-008,1.2640
9.20198e-008,1.2670
9.20623e-008,1.2685
9.21047e-008,1.2679
9.21471e-008,1.2662
9.21895e-008,1.2639
9.22320e-008,1.2619
9.22744e-008,1.2126
9.23168e-008,0.9885
9.23592e-008,0.7885
9.24016e-008,0.6045
9.24441e-008,0.4677
9.24865e-008,0.3928
9.25289e-008,0.3435
9.25713e-008,0.3186
9.26138e-008,0.2894
9.26562e-008,0.2616
9.26986e-008,0.2515
9.27410e-008,0.2370
9.27835e-008,0.2315
9.28259e-008,0.2364
9.28683e-008,0.2460
9.29108e-008,0.2577
9.29532e-008,0.2700
9.29956e-008,0.2908
9.30380e-008,0.2986
9.30805e-008,0.2903
9.31229e-008,0.2721
9.31653e-008,0.2418
9.32077e-008,0.2206
9.32502e-008,0.2166
9.32926e-008,0.2200
9.33350e-008,0.2241
9.33774e-008,0.2220
9.34198e-008,0.2167
9.34623e-008,0.2121
9.35047e-008,0.2105
9.35471e-008,0.2140
9.35895e-008,0.2172
9.36320e-008,0.2184
9.36744e-008,0.2193
9.37168e-008,0.2197
9.37592e-008,0.2188
9.38017e-008,0.2167
9.38441e-008,0.2149
9.38865e-008,0.2126
9.39290e-008,0.2107
9.39714e-008,0.2109
9.40138e-008,0.2119
9.40562e-008,0.2137
9.40987e-008,0.2159
9.41411e-008,0.2169
9.41835e-008,0.2164
9.42259e-008,0.2152
9.42684e-008,0.2146
9.43108e-008,0.2151
9.43532e-008,0.2160
9.43956e-008,0.2168
9.44381e-008,0.2167
9.44805e-008,0.2158
9.45229e-008,0.2150
9.45653e-008,0.2149
9.46077e-008,0.2150
9.46502e-008,0.2151
9.46926e-008,0.2152
9.47350e-008,0.2153
9.47774e-008,0.2155
9.48199e-008,0.2158
9.48623e-008,0.2159
9.49047e-008,0.2158
9.49471e-008,0.2156
9.49896e-008,0.2155
9.50320e-008,0.2154
9.50744e-008,0.2154
9.51169e-008,0.2155
9.51593e-008,0.2156
9.52017e-008,0.2156
9.52441e-008,0.2155
9.52866e-008,0.2154
9.53290e-008,0.2153
9.53714e-008,0.2153
9.54138e-008,0.2155
9.54563e-008,0.2156
9.54987e-008,0.2156
9.55411e-008,0.2156
9.55835e-008,0.2155
9.56259e-008,0.2155
9.56684e-008,0.2155
9.57108e-008,0.2155
9.57532e-008,0.2155
9.57956e-008,0.2155
9.58381e-008,0.2155
9.58805e-008,0.2155
9.59229e-008,0.2155
9.59653e-008,0.2155
9.60078e-008,0.2169
9.60502e-008,0.3306
9.60926e-008,0.5174
9.61351e-008,0.7126
9.61775e-008,0.9005
9.62199e-008,1.0070
9.62623e-008,1.0730
9.63048e-008,1.1133
9.63472e-008,1.1445
9.63896e-008,1.1867
9.64320e-008,1.2071
9.64745e-008,1.2249
9.65169e-008,1.2336
9.65593e-008,1.2349
9.66017e-008,1.2339
9.66442e-008,1.2250
9.66866e-008,1.2157
9.67290e-008,1.1991
9.67714e-008,1.1851
9.68138e-008,1.1832
9.68563e-008,1.1905
9.68987e-008,1.2132
9.69411e-008,1.2230
9.69835e-008,1.0702
9.70260e-008,0.8137
9.70684e-008,0.6222
9.71108e-008,0.4649
9.71532e-008,0.3916
9.71957e-008,0.3571
9.72381e-008,0.3276
9.72805e-008,0.3031
9.73230e-008,0.2614
9.73654e-008,0.2454
9.74078e-008,0.2359
9.74502e-008,0.2275
9.74927e-008,0.2308
9.75351e-008,0.2397
9.75775e-008,0.2540
9.76199e-008,0.2677
9.76624e-008,0.2888
9.77048e-008,0.3058
9.77472e-008,0.3001
9.77896e-008,0.2819
9.78321e-008,0.2503
9.78745e-008,0.2198
9.79169e-008,0.3156
9.79593e-008,0.5348
9.80017e-008,0.7393
9.80442e-008,0.9359
9.80866e-008,1.0267
9.81290e-008,1.0724
9.81714e-008,1.1096
9.82139e-008,1.1412
9.82563e-008,1.1934
9.82987e-008,1.2160
9.83412e-008,1.2292
9.83836e-008,1.2380
9.84260e-008,1.2383
9.84684e-008,1.2361
9.85109e-008,1.2246
9.85533e-008,1.2123
9.85957e-008,1.1939
9.86381e-008,1.1770
9.86806e-008,1.1771
9.87230e-008,1.1876
9.87654e-008,1.2137
9.88078e-008,1.2437
9.88503e-008,1.2574
9.88927e-008,1.2571
9.89351e-008,1.2490
9.89775e-008,1.2463
9.90199e-008,1.2533
9.90624e-008,1.2628
9.91048e-008,1.2691
9.91472e-008,1.2668
9.91896e-008,1.2606
9.92321e-008,1.2575
9.92745e-008,1.2578
9.93169e-008,1.2592
9.93593e-008,1.2600
9.94018e-008,1.2609
9.94442e-008,1.2624
9.94866e-008,1.2647
9.95291e-008,1.2676
9.95715e-008,1.2686
9.96139e-008,1.2676
9.96563e-008,1.2658
9.96988e-008,1.2635
9.97412e-008,1.2590
9.97836e-008,1.1720
9.98260e-008,0.9360
9.98685e-008,0.7510
9.99109e-008,0.5696
9.99533e-008,0.4460
9.99957e-008,0.3817
1.000382e-007,0.3358
1.000806e-007,0.3145
1.001230e-007,0.2816
1.001654e-007,0.2588
1.002078e-007,0.2487
1.002503e-007,0.2345
1.002927e-007,0.2321
1.003351e-007,0.2381
1.003775e-007,0.2487
1.004200e-007,0.2598
1.004624e-007,0.2742
1.005048e-007,0.2944
1.005472e-007,0.2977
1.005897e-007,0.2875
1.006321e-007,0.2662
1.006745e-007,0.2356
1.007170e-007,0.2704
1.007594e-007,0.4686
1.008018e-007,0.6676
1.008442e-007,0.8876
1.008867e-007,1.0090
1.009291e-007,1.0641
1.009715e-007,1.1039
1.010139e-007,1.1299
1.010564e-007,1.1784
1.010988e-007,1.2100
1.011412e-007,1.2239
1.011836e-007,1.2367
1.012260e-007,1.2389
1.012685e-007,1.2377
1.013109e-007,1.2287
1.013533e-007,1.2164
1.013957e-007,1.2013
1.014382e-007,1.1812
1.014806e-007,1.1760
1.015230e-007,1.1826
1.015654e-007,1.2033
1.016079e-007,1.2344
1.016503e-007,1.1843
1.016927e-007,0.9309
1.017352e-007,0.7108
1.017776e-007,0.5233
1.018200e-007,0.4172
1.018624e-007,0.3762
1.019049e-007,0.3435
1.019473e-007,0.3193
1.019897e-007,0.2786
1.020321e-007,0.2474
1.020746e-007,0.2405
1.021170e-007,0.2299
1.021594e-007,0.2280
1.022018e-007,0.2346
1.022443e-007,0.2469
1.022867e-007,0.2618
1.023291e-007,0.2783
1.023715e-007,0.3012
1.024139e-007,0.3055
1.024564e-007,0.2916
1.024988e-007,0.2662
1.025412e-007,0.2313
1.025836e-007,0.2363
1.026261e-007,0.4253
1.026685e-007,0.6371
1.027109e-007,0.8564
1.027533e-007,0.9921
1.027958e-007,1.0506
1.028382e-007,1.0928
1.028806e-007,1.1226
1.029231e-007,1.1700
1.029655e-007,1.2089
1.030079e-007,1.2222
1.030503e-007,1.2349
1.030928e-007,1.2384
1.031352e-007,1.2379
1.031776e-007,1.2310
1.032200e-007,1.2180
1.032625e-007,1.2040
1.033049e-007,1.1832
1.033473e-007,1.1752
1.033897e-007,1.1810
1.034321e-007,1.1989
1.034746e-007,1.2304
1.035170e-007,1.2528
1.035594e-007,1.2585
1.036018e-007,1.2530
1.036443e-007,1.2461
1.036867e-007,1.2491
1.037291e-007,1.2582
1.037715e-007,1.2668
1.038140e-007,1.2689
1.038564e-007,1.2633
1.038988e-007,1.2583
1.039413e-007,1.2573
1.039837e-007,1.2585
1.040261e-007,1.2597
1.040685e-007,1.2603
1.041110e-007,1.2615
1.041534e-007,1.2633
1.041958e-007,1.2662
1.042382e-007,1.2684
1.042807e-007,1.2681
1.043231e-007,1.2667
1.043655e-007,1.2645
1.044079e-007,1.2625
1.044504e-007,1.2616
1.044928e-007,1.2621
1.045352e-007,1.2634
1.045776e-007,1.2642
1.046200e-007,1.2639
1.046625e-007,1.2627
1.047049e-007,1.2616
1.047473e-007,1.2617
1.047897e-007,1.2629
1.048322e-007,1.2640
1.048746e-007,1.2643
1.049170e-007,1.2639
1.049594e-007,1.2634
1.050019e-007,1.2633
1.050443e-007,1.2634
1.050867e-007,1.2633
1.051292e-007,1.2630
1.051716e-007,1.2628
1.052140e-007,1.2628
1.052564e-007,1.2631
1.052989e-007,1.2634
1.053413e-007,1.2635
1.053837e-007,1.2496
1.054261e-007,1.0820
1.054686e-007,0.8486
1.055110e-007,0.6686
1.055534e-007,0.5092
1.055958e-007,0.4154
1.056383e-007,0.3610
1.056807e-007,0.3260
1.057231e-007,0.3030
1.057655e-007,0.2679
1.058079e-007,0.2536
1.058504e-007,0.2413
1.058928e-007,0.2315
1.059352e-007,0.2341
1.059776e-007,0.2418
1.060201e-007,0.2537
1.060625e-007,0.2646
1.061049e-007,0.2838
1.061473e-007,0.2989
1.061898e-007,0.2945
1.062322e-007,0.2801
1.062746e-007,0.2527
1.063171e-007,0.2255
1.063595e-007,0.2167
1.064019e-007,0.2185
1.064443e-007,0.2232
1.064868e-007,0.2234
1.065292e-007,0.2183
1.065716e-007,0.2133
1.066140e-007,0.2102
1.066565e-007,0.2124
1.066989e-007,0.2165
1.067413e-007,0.2182
1.067837e-007,0.2190
1.068261e-007,0.2196
1.068686e-007,0.2192
1.069110e-007,0.2174
1.069534e-007,0.2155
1.069958e-007,0.2135
1.070383e-007,0.2111
1.070807e-007,0.2105
1.071231e-007,0.2114
1.071655e-007,0.2129
1.072080e-007,0.2152
1.072504e-007,0.2167
1.072928e-007,0.3026
1.073353e-007,0.4841
1.073777e-007,0.6682
1.074201e-007,0.8717
1.074625e-007,0.9919
1.075050e-007,1.0629
1.075474e-007,1.1090
1.075898e-007,1.1367
1.076322e-007,1.1802
1.076747e-007,1.2033
1.077171e-007,1.2213
1.077595e-007,1.2324
1.078019e-007,1.2342
1.078444e-007,1.2345
1.078868e-007,1.2267
1.079292e-007,1.2178
1.079716e-007,1.2029
1.080140e-007,1.1868
1.080565e-007,1.1830
1.080989e-007,1.1879
1.081413e-007,1.2079
1.081837e-007,1.2257
1.082262e-007,1.1109
1.082686e-007,0.8520
1.083110e-007,0.6567
1.083534e-007,0.4849
1.083959e-007,0.3984
1.084383e-007,0.3631
1.084807e-007,0.3313
1.085232e-007,0.3093
1.085656e-007,0.2673
1.086080e-007,0.2465
1.086504e-007,0.2381
1.086929e-007,0.2279
1.087353e-007,0.2295
1.087777e-007,0.2376
1.088201e-007,0.2513
1.088626e-007,0.2650
1.089050e-007,0.2844
1.089474e-007,0.3043
1.089898e-007,0.3021
1.090322e-007,0.2858
1.090747e-007,0.2565
1.091171e-007,0.2236
1.091595e-007,0.2117
1.092019e-007,0.2163
1.092444e-007,0.2248
1.092868e-007,0.2268
1.093292e-007,0.2197
1.093716e-007,0.2118
1.094141e-007,0.2075
1.094565e-007,0.2103
1.094989e-007,0.2168
1.095414e-007,0.2197
1.095838e-007,0.2198
1.096262e-007,0.2197
1.096686e-007,0.2195
1.097111e-007,0.2180
1.097535e-007,0.2159
1.097959e-007,0.2136
1.098383e-007,0.2109
1.098808e-007,0.2098
1.099232e-007,0.2110
1.099656e-007,0.2128
1.100080e-007,0.2152
1.100505e-007,0.2171
1.100929e-007,0.2171
1.101353e-007,0.2158
1.101777e-007,0.2144
1.102201e-007,0.2144
1.102626e-007,0.2155
1.103050e-007,0.2168
1.103474e-007,0.2173
1.103898e-007,0.2165
1.104323e-007,0.2151
1.104747e-007,0.2146
1.105171e-007,0.2147
1.105595e-007,0.2151
1.106020e-007,0.2153
1.106444e-007,0.2153
1.106868e-007,0.2154
1.107293e-007,0.2156
1.107717e-007,0.2159
1.108141e-007,0.2160
1.108565e-007,0.2157
1.108990e-007,0.2155
1.109414e-007,0.2154
1.109838e-007,0.2153
1.110262e-007,0.2155
1.110687e-007,0.2156
1.111111e-007,0.2157
1.111535e-007,0.2156
1.111959e-007,0.2155
1.112384e-007,0.2153
1.112808e-007,0.2153
1.113232e-007,0.2154
1.113656e-007,0.2156
1.114080e-007,0.2157
1.114505e-007,0.2156
1.114929e-007,0.2155
1.115353e-007,0.2155
1.115777e-007,0.2155
1.116202e-007,0.2155
1.116626e-007,0.2155
1.117050e-007,0.2155
1.117474e-007,0.2155
1.117899e-007,0.2155
1.118323e-007,0.2156
1.118747e-007,0.2156
1.119172e-007,0.2156
1.119596e-007,0.2155
1.120020e-007,0.2155
1.120444e-007,0.2155
1.120869e-007,0.2156
1.121293e-007,0.2156
1.121717e-007,0.2156
1.122141e-007,0.2156
1.122566e-007,0.2156
1.122990e-007,0.2155
1.123414e-007,0.2155
1.123838e-007,0.2156
1.124262e-007,0.2156
1.124687e-007,0.2156
1.125111e-007,0.2156
1.125535e-007,0.2156
1.125959e-007,0.2156
1.126384e-007,0.2156
1.126808e-007,0.2156
1.127232e-007,0.2156
1.127656e-007,0.2156
1.128081e-007,0.2156
1.128505e-007,0.2156
1.128929e-007,0.2272
1.129354e-007,0.3744
1.129778e-007,0.5583
1.130202e-007,0.7672
1.130626e-007,0.9325
1.131051e-007,1.0252
1.131475e-007,1.0853
1.131899e-007,1.1187
1.132323e-007,1.1560
1.132748e-007,1.1932
1.133172e-007,1.2113
1.133596e-007,1.2282
1.134020e-007,1.2341
1.134445e-007,1.2353
1.134869e-007,1.2323
1.135293e-007,1.2229
1.135717e-007,1.2127
1.136141e-007,1.1947
1.136566e-007,1.1837
1.136990e-007,1.1839
1.137414e-007,1.1945
1.137838e-007,1.2200
1.138263e-007,1.2143
1.138687e-007,1.0074
1.139111e-007,0.7669
1.139535e-007,0.5761
1.139960e-007,0.4410
1.140384e-007,0.3828
1.140808e-007,0.3481
1.141233e-007,0.3233
1.141657e-007,0.2928
1.142081e-007,0.2549
1.142505e-007,0.2439
1.142930e-007,0.2330
1.143354e-007,0.2274
1.143778e-007,0.2325
1.144202e-007,0.2428
1.144627e-007,0.2575
1.145051e-007,0.2717
1.145475e-007,0.2946
1.145899e-007,0.3063
1.146323e-007,0.2967
1.146748e-007,0.2757
1.147172e-007,0.2417
1.147596e-007,0.2159
1.148020e-007,0.2127
1.148445e-007,0.2200
1.148869e-007,0.2271
1.149293e-007,0.2247
1.149717e-007,0.2163
1.150142e-007,0.2095
1.150566e-007,0.2079
1.150990e-007,0.2133
1.151415e-007,0.2187
1.151839e-007,0.2201
1.152263e-007,0.2199
1.152687e-007,0.2198
1.153112e-007,0.2192
1.153536e-007,0.2173
1.153960e-007,0.2152
1.154384e-007,0.2126
1.154809e-007,0.2102
1.155233e-007,0.2103
1.155657e-007,0.2118
1.156081e-007,0.2139
1.156506e-007,0.2163
1.156930e-007,0.2174
1.157354e-007,0.2168
1.157778e-007,0.2153
1.158202e-007,0.2144
1.158627e-007,0.2149
1.159051e-007,0.2162
1.159475e-007,0.2173
1.159899e-007,0.2173
1.160324e-007,0.2160
1.160748e-007,0.2149
1.161172e-007,0.2147
1.161596e-007,0.2150
1.162021e-007,0.2153
1.162445e-007,0.2154
1.162869e-007,0.2155
1.163294e-007,0.2156
1.163718e-007,0.2159
1.164142e-007,0.2161
1.164566e-007,0.2160
1.164991e-007,0.2157
1.165415e-007,0.2155
1.165839e-007,0.2154
1.166263e-007,0.2155
1.166688e-007,0.2156
1.167112e-007,0.2157
1.167536e-007,0.2157
1.167960e-007,0.2156
1.168385e-007,0.2155
1.168809e-007,0.2154
1.169233e-007,0.2154
1.169657e-007,0.2156
1.170081e-007,0.2158
1.170506e-007,0.2158
1.170930e-007,0.2157
1.171354e-007,0.2156
1.171778e-007,0.2156
1.172203e-007,0.2156
1.172627e-007,0.2156
1.173051e-007,0.2156
1.173476e-007,0.2156
1.173900e-007,0.2156
1.174324e-007,0.2156
1.174748e-007,0.2157
1.175173e-007,0.2157
1.175597e-007,0.2156
1.176021e-007,0.2156
1.176445e-007,0.2156
1.176870e-007,0.2156
1.177294e-007,0.2156
1.177718e-007,0.2157
1.178142e-007,0.2157
1.178567e-007,0.2157
1.178991e-007,0.2156
1.179415e-007,0.2156
1.179839e-007,0.2156
1.180263e-007,0.2156
1.180688e-007,0.2156
1.181112e-007,0.2157
1.181536e-007,0.2157
1.181960e-007,0.2156
1.182385e-007,0.2156
1.182809e-007,0.2156
1.183233e-007,0.2157
1.183657e-007,0.2157
1.184082e-007,0.2157
1.184506e-007,0.2156
1.184930e-007,0.2157
1.185355e-007,0.2763
1.185779e-007,0.4539
1.186203e-007,0.6329
1.186627e-007,0.8470
1.187052e-007,0.9783
1.187476e-007,1.0521
1.187900e-007,1.1018
1.188324e-007,1.1299
1.188749e-007,1.1746
1.189173e-007,1.2017
1.189597e-007,1.2190
1.190021e-007,1.2321
1.190446e-007,1.2346
1.190870e-007,1.2353
1.191294e-007,1.2286
1.191718e-007,1.2194
1.192142e-007,1.2059
1.192567e-007,1.1885
1.192991e-007,1.1830
1.193415e-007,1.1865
1.193840e-007,1.2039
1.194264e-007,1.2276
1.194688e-007,1.1499
1.195112e-007,0.8952
1.195536e-007,0.6906
1.195961e-007,0.5079
1.196385e-007,0.4082
1.196809e-007,0.3692
1.197234e-007,0.3365
1.197658e-007,0.3148
1.198082e-007,0.2743
1.198506e-007,0.2480
1.198930e-007,0.2404
1.199355e-007,0.2292
1.199779e-007,0.2288
1.200203e-007,0.2360
1.200628e-007,0.2489
1.201052e-007,0.2630
1.201476e-007,0.2804
1.201900e-007,0.3025
1.202325e-007,0.3042
1.202749e-007,0.2896
1.203173e-007,0.2628
1.203597e-007,0.2284
1.204021e-007,0.2124
1.204446e-007,0.2152
1.204870e-007,0.2237
1.205294e-007,0.2275
1.205719e-007,0.2214
1.206143e-007,0.2132
1.206567e-007,0.2080
1.206991e-007,0.2095
1.207415e-007,0.2161
1.207840e-007,0.2197
1.208264e-007,0.2201
1.208688e-007,0.2199
1.209113e-007,0.2197
1.209537e-007,0.2185
1.209961e-007,0.2164
1.210385e-007,0.2143
1.210809e-007,0.2115
1.211234e-007,0.2100
1.211658e-007,0.2109
1.212082e-007,0.2126
1.212507e-007,0.2150
1.212931e-007,0.2171
1.213355e-007,0.2174
1.213779e-007,0.2162
1.214204e-007,0.2148
1.214628e-007,0.2145
1.215052e-007,0.2155
1.215476e-007,0.2168
1.215900e-007,0.2175
1.216325e-007,0.2169
1.216749e-007,0.2155
1.217173e-007,0.2147
1.217598e-007,0.2148
1.218022e-007,0.2152
1.218446e-007,0.2154
1.218870e-007,0.2155
1.219294e-007,0.2155
1.219719e-007,0.2157
1.220143e-007,0.2160
1.220567e-007,0.2161
1.220992e-007,0.2159
1.221416e-007,0.2157
1.221840e-007,0.2155
1.222264e-007,0.2155
1.222688e-007,0.2156
1.223113e-007,0.2157
1.223537e-007,0.2158
1.223961e-007,0.2157
1.224385e-007,0.2156
1.224810e-007,0.2155
1.225234e-007,0.2154
1.225658e-007,0.2155
1.226083e-007,0.2157
1.226507e-007,0.2158
1.226931e-007,0.2158
1.227355e-007,0.2157
1.227779e-007,0.2156
1.228204e-007,0.2156
1.228628e-007,0.2157
1.229052e-007,0.2157
1.229477e-007,0.2156
1.229901e-007,0.2156
1.230325e-007,0.2156
1.230749e-007,0.2157
1.231173e-007,0.2157
1.231598e-007,0.2157
1.232022e-007,0.2157
1.232446e-007,0.2156
1.232871e-007,0.2156
1.233295e-007,0.2157
1.233719e-007,0.2157
1.234143e-007,0.2157
1.234567e-007,0.2157
1.234992e-007,0.2157
1.235416e-007,0.2157
1.235840e-007,0.2157
1.236264e-007,0.2157
1.236689e-007,0.2157
1.237113e-007,0.2157
1.237537e-007,0.2157
