.HEADER
..NAMES
Time,V U1.R21&P21
.DATA
0.0e+000,-0.6934
3.40e-011,-0.6934
6.80e-011,-0.6934
1.020e-010,-0.6934
1.360e-010,-0.6934
1.700e-010,-0.6934
2.040e-010,-0.6934
2.380e-010,-0.6934
2.720e-010,-0.6934
3.060e-010,-0.6934
3.400e-010,-0.6934
3.740e-010,-0.6934
4.080e-010,-0.6934
4.420e-010,-0.6934
4.760e-010,-0.6934
5.100e-010,-0.6934
5.440e-010,-0.6934
5.780e-010,-0.6934
6.120e-010,-0.6934
6.460e-010,-0.6934
6.800e-010,-0.6934
7.140e-010,-0.6934
7.480e-010,-0.6934
7.820e-010,-0.6934
8.160e-010,-0.6934
8.500e-010,-0.6934
8.840e-010,-0.6934
9.180e-010,-0.6934
9.520e-010,-0.6934
9.860e-010,-0.6934
1.0200e-009,-0.6934
1.0540e-009,-0.6934
1.0880e-009,-0.6934
1.1220e-009,-0.6934
1.1560e-009,-0.6934
1.1900e-009,-0.6934
1.2240e-009,-0.6934
1.2580e-009,-0.6934
1.2920e-009,-0.6934
1.3260e-009,-0.6506
1.3600e-009,-0.4461
1.3940e-009,-0.1041
1.4280e-009,0.2456
1.4620e-009,0.5865
1.4960e-009,0.8542
1.5300e-009,1.0805
1.5640e-009,1.2508
1.5980e-009,1.3404
1.6320e-009,1.3389
1.6660e-009,1.3206
1.7000e-009,1.3039
1.7340e-009,1.2803
1.7680e-009,1.2265
1.8020e-009,1.1627
1.8360e-009,1.1298
1.8700e-009,1.1208
1.9040e-009,1.1032
1.9380e-009,1.0954
1.9720e-009,1.1326
2.0060e-009,1.1853
2.0400e-009,1.2374
2.0740e-009,1.2783
2.1080e-009,1.2980
2.1420e-009,1.2927
2.1760e-009,1.2553
2.2100e-009,1.1667
2.2440e-009,1.0630
2.2780e-009,0.9734
2.3120e-009,0.8123
2.3460e-009,0.6287
2.3800e-009,0.4499
2.4140e-009,0.2190
2.4480e-009,-0.0308
2.4820e-009,-0.3217
2.5160e-009,-0.6191
2.5500e-009,-0.8381
2.5840e-009,-0.9637
2.6180e-009,-1.0443
2.6520e-009,-1.0746
2.6860e-009,-1.0779
2.7200e-009,-1.0457
2.7540e-009,-1.0124
2.7880e-009,-1.0099
2.8220e-009,-1.0334
2.8560e-009,-1.0448
2.8900e-009,-1.0609
2.9240e-009,-1.0895
2.9580e-009,-1.1230
2.9920e-009,-1.1533
3.0260e-009,-1.1737
3.0600e-009,-1.1778
3.0940e-009,-1.1772
3.1280e-009,-1.1626
3.1620e-009,-1.1212
3.1960e-009,-1.0631
3.2300e-009,-0.9382
3.2640e-009,-0.7096
3.2980e-009,-0.4532
3.3320e-009,-0.1728
3.3660e-009,0.1002
3.4000e-009,0.3661
3.4340e-009,0.6016
3.4680e-009,0.7907
3.5020e-009,0.8928
3.5360e-009,0.9536
3.5700e-009,1.0112
3.6040e-009,1.0540
3.6380e-009,1.0744
3.6720e-009,1.0684
3.7060e-009,1.0611
3.7400e-009,1.0625
3.7740e-009,1.0575
3.8080e-009,1.0438
3.8420e-009,1.0643
3.8760e-009,1.1064
3.9100e-009,1.1570
3.9440e-009,1.2052
3.9780e-009,1.2390
4.0120e-009,1.2489
4.0460e-009,1.2382
4.0800e-009,1.1891
4.1140e-009,1.1127
4.1480e-009,1.0185
4.1820e-009,0.8265
4.2160e-009,0.5902
4.2500e-009,0.3688
4.2840e-009,0.1183
4.3180e-009,-0.1164
4.3520e-009,-0.3661
4.3860e-009,-0.6072
4.4200e-009,-0.7914
4.4540e-009,-0.9037
4.4880e-009,-0.9927
4.5220e-009,-1.0498
4.5560e-009,-1.0794
4.5900e-009,-1.0625
4.6240e-009,-1.0313
4.6580e-009,-1.0172
4.6920e-009,-1.0259
4.7260e-009,-1.0298
4.7600e-009,-1.0456
4.7940e-009,-1.0849
4.8280e-009,-1.1320
4.8620e-009,-1.1731
4.8960e-009,-1.2017
4.9300e-009,-1.2100
4.9640e-009,-1.2056
4.9980e-009,-1.1848
5.0320e-009,-1.1343
5.0660e-009,-1.0695
5.1000e-009,-0.9606
5.1340e-009,-0.7439
5.1680e-009,-0.4959
5.2020e-009,-0.2412
5.2360e-009,0.0225
5.2700e-009,0.2841
5.3040e-009,0.5347
5.3380e-009,0.7539
5.3720e-009,0.8880
5.4060e-009,0.9619
5.4400e-009,1.0235
5.4740e-009,1.0570
5.5080e-009,1.0687
5.5420e-009,1.0523
5.5760e-009,1.0407
5.6100e-009,1.0471
5.6440e-009,1.0576
5.6780e-009,1.0547
5.7120e-009,1.0762
5.7460e-009,1.1132
5.7800e-009,1.1549
5.8140e-009,1.1928
5.8480e-009,1.2203
5.8820e-009,1.2306
5.9160e-009,1.2276
5.9500e-009,1.1923
5.9840e-009,1.1260
6.0180e-009,1.0387
6.0520e-009,0.8641
6.0860e-009,0.6302
6.1200e-009,0.3996
6.1540e-009,0.1428
6.1880e-009,-0.0964
6.2220e-009,-0.3487
6.2560e-009,-0.5891
6.2900e-009,-0.7790
6.3240e-009,-0.8911
6.3580e-009,-0.9738
6.3920e-009,-1.0329
6.4260e-009,-1.0694
6.4600e-009,-1.0650
6.4940e-009,-1.0414
6.5280e-009,-1.0282
6.5620e-009,-1.0357
6.5960e-009,-1.0369
6.6300e-009,-1.0416
6.6640e-009,-1.0726
6.6980e-009,-1.1166
6.7320e-009,-1.1608
6.7660e-009,-1.1972
6.8000e-009,-1.2147
6.8340e-009,-1.2150
6.8680e-009,-1.1980
6.9020e-009,-1.1474
6.9360e-009,-1.0803
6.9700e-009,-0.9814
7.0040e-009,-0.7713
7.0380e-009,-0.5242
7.0720e-009,-0.2833
7.1060e-009,-0.0188
7.1400e-009,0.2369
7.1740e-009,0.4897
7.2080e-009,0.7183
7.2420e-009,0.8691
7.2760e-009,0.9514
7.3100e-009,1.0201
7.3440e-009,1.0566
7.3780e-009,1.0731
7.4120e-009,1.0560
7.4460e-009,1.0399
7.4800e-009,1.0414
7.5140e-009,1.0518
7.5480e-009,1.0495
7.5820e-009,1.0693
7.6160e-009,1.1078
7.6500e-009,1.1517
7.6840e-009,1.1911
7.7180e-009,1.2189
7.7520e-009,1.2287
7.7860e-009,1.2249
7.8200e-009,1.1937
7.8540e-009,1.1307
7.8880e-009,1.0490
7.9220e-009,0.8946
7.9560e-009,0.6688
7.9900e-009,0.4349
8.0240e-009,0.1794
8.0580e-009,-0.0638
8.0920e-009,-0.3187
8.1260e-009,-0.5626
8.1600e-009,-0.7634
8.1940e-009,-0.8814
8.2280e-009,-0.9622
8.2620e-009,-1.0252
8.2960e-009,-1.0643
8.3300e-009,-1.0671
8.3640e-009,-1.0457
8.3980e-009,-1.0305
8.4320e-009,-1.0373
8.4660e-009,-1.0409
8.5000e-009,-1.0415
8.5340e-009,-1.0688
8.5680e-009,-1.1104
8.6020e-009,-1.1541
8.6360e-009,-1.1916
8.6700e-009,-1.2123
8.7040e-009,-1.2151
8.7380e-009,-1.2032
8.7720e-009,-1.1581
8.8060e-009,-1.0932
8.8400e-009,-1.0046
8.8740e-009,-0.8042
8.9080e-009,-0.5579
8.9420e-009,-0.3220
8.9760e-009,-0.0538
9.0100e-009,0.1977
9.0440e-009,0.4512
9.0780e-009,0.6842
9.1120e-009,0.8487
9.1460e-009,0.9387
9.1800e-009,1.0115
9.2140e-009,1.0522
9.2480e-009,1.0745
9.2820e-009,1.0598
9.3160e-009,1.0414
9.3500e-009,1.0391
9.3840e-009,1.0491
9.4180e-009,1.0480
9.4520e-009,1.0634
9.4860e-009,1.1008
9.5200e-009,1.1452
9.5540e-009,1.1860
9.5880e-009,1.2159
9.6220e-009,1.2281
9.6560e-009,1.2256
9.6900e-009,1.1996
9.7240e-009,1.1393
9.7580e-009,1.0608
9.7920e-009,0.9241
9.8260e-009,0.7033
9.8600e-009,0.4667
9.8940e-009,0.2173
9.9280e-009,-0.0285
9.9620e-009,-0.2825
9.9960e-009,-0.5290
1.00300e-008,-0.7416
1.00640e-008,-0.8696
1.00980e-008,-0.9518
1.01320e-008,-1.0196
1.01660e-008,-1.0603
1.02000e-008,-1.0693
1.02340e-008,-1.0491
1.02680e-008,-1.0316
1.03020e-008,-1.0366
1.03360e-008,-1.0428
1.03700e-008,-1.0410
1.04040e-008,-1.0651
1.04380e-008,-1.1047
1.04720e-008,-1.1482
1.05060e-008,-1.1868
1.05400e-008,-1.2104
1.05740e-008,-1.2151
1.06080e-008,-1.2069
1.06420e-008,-1.1669
1.06760e-008,-1.1035
1.07100e-008,-1.0206
1.07440e-008,-0.8361
1.07780e-008,-0.5944
1.08120e-008,-0.3601
1.08460e-008,-0.0906
1.08800e-008,0.1590
1.09140e-008,0.4151
1.09480e-008,0.6519
1.09820e-008,0.8296
1.10160e-008,0.9275
1.10500e-008,1.0013
1.10840e-008,1.0465
1.11180e-008,1.0734
1.11520e-008,1.0626
1.11860e-008,1.0432
1.12200e-008,1.0381
1.12540e-008,1.0476
1.12880e-008,1.0482
1.13220e-008,1.0585
1.13560e-008,1.0939
1.13900e-008,1.1380
1.14240e-008,1.1800
1.14580e-008,1.2121
1.14920e-008,1.2272
1.15260e-008,1.2264
1.15600e-008,1.2054
1.15940e-008,1.1486
1.16280e-008,1.0739
1.16620e-008,0.9557
1.16960e-008,0.7390
1.17300e-008,0.4977
1.17640e-008,0.2563
1.17980e-008,0.0056
1.18320e-008,-0.2456
1.18660e-008,-0.4935
1.19000e-008,-0.7158
1.19340e-008,-0.8551
1.19680e-008,-0.9402
1.20020e-008,-1.0129
1.20360e-008,-1.0556
1.20700e-008,-1.0713
1.21040e-008,-1.0530
1.21380e-008,-1.0333
1.21720e-008,-1.0354
1.22060e-008,-1.0433
1.22400e-008,-1.0403
1.22740e-008,-1.0608
1.23080e-008,-1.0988
1.23420e-008,-1.1425
1.23760e-008,-1.1822
1.24100e-008,-1.2086
1.24440e-008,-1.2154
1.24780e-008,-1.2097
1.25120e-008,-1.1749
1.25460e-008,-1.1133
1.25800e-008,-1.0331
1.26140e-008,-0.8667
1.26480e-008,-0.6320
1.26820e-008,-0.3958
1.27160e-008,-0.1286
1.27500e-008,0.1205
1.27840e-008,0.3788
1.28180e-008,0.6194
1.28520e-008,0.8098
1.28860e-008,0.9166
1.29200e-008,0.9907
1.29540e-008,1.0410
1.29880e-008,1.0712
1.30220e-008,1.0653
1.30560e-008,1.0453
1.30900e-008,1.0373
1.31240e-008,1.0458
1.31580e-008,1.0488
1.31920e-008,1.0545
1.32260e-008,1.0878
1.32600e-008,1.1311
1.32940e-008,1.1739
1.33280e-008,1.2077
1.33620e-008,1.2257
1.33960e-008,1.2267
1.34300e-008,1.2104
1.34640e-008,1.1581
1.34980e-008,1.0869
1.35320e-008,0.9835
1.35660e-008,0.7733
1.36000e-008,0.5298
1.36340e-008,0.2958
1.36680e-008,0.0398
1.37020e-008,-0.2078
1.37360e-008,-0.4573
1.37700e-008,-0.6867
1.38040e-008,-0.8386
1.38380e-008,-0.9284
1.38720e-008,-1.0050
1.39060e-008,-1.0504
1.39400e-008,-1.0725
1.39740e-008,-1.0567
1.40080e-008,-1.0356
1.40420e-008,-1.0343
1.40760e-008,-1.0433
1.41100e-008,-1.0402
1.41440e-008,-1.0567
1.41780e-008,-1.0928
1.42120e-008,-1.1364
1.42460e-008,-1.1772
1.42800e-008,-1.2064
1.43140e-008,-1.2155
1.43480e-008,-1.2120
1.43820e-008,-1.1824
1.44160e-008,-1.1232
1.44500e-008,-1.0464
1.44840e-008,-0.8979
1.45180e-008,-0.6692
1.45520e-008,-0.4305
1.45860e-008,-0.1677
1.46200e-008,0.0825
1.46540e-008,0.3416
1.46880e-008,0.5861
1.47220e-008,0.7884
1.47560e-008,0.9050
1.47900e-008,0.9796
1.48240e-008,1.0356
1.48580e-008,1.0679
1.48920e-008,1.0678
1.49260e-008,1.0476
1.49600e-008,1.0369
1.49940e-008,1.0439
1.50280e-008,1.0493
1.50620e-008,1.0512
1.50960e-008,1.0818
1.51300e-008,1.1243
1.51640e-008,1.1677
1.51980e-008,1.2032
1.52320e-008,1.2240
1.52660e-008,1.2268
1.53000e-008,1.2146
1.53340e-008,1.1673
1.53680e-008,1.0984
1.54020e-008,1.0061
1.54360e-008,0.8053
1.54700e-008,0.5635
1.55040e-008,0.3337
1.55380e-008,0.0740
1.55720e-008,-0.1706
1.56060e-008,-0.4217
1.56400e-008,-0.6563
1.56740e-008,-0.8211
1.57080e-008,-0.9171
1.57420e-008,-0.9960
1.57760e-008,-1.0448
1.58100e-008,-1.0727
1.58440e-008,-1.0603
1.58780e-008,-1.0383
1.59120e-008,-1.0333
1.59460e-008,-1.0429
1.59800e-008,-1.0408
1.60140e-008,-1.0529
1.60480e-008,-1.0869
1.60820e-008,-1.1303
1.61160e-008,-1.1719
1.61500e-008,-1.2036
1.61840e-008,-1.2155
1.62180e-008,-1.2138
1.62520e-008,-1.1894
1.62860e-008,-1.1331
1.63200e-008,-1.0598
1.63540e-008,-0.9301
1.63880e-008,-0.7069
1.64220e-008,-0.4646
1.64560e-008,-0.2083
1.64900e-008,0.0451
1.65240e-008,0.3037
1.65580e-008,0.5509
1.65920e-008,0.7640
1.66260e-008,0.8918
1.66600e-008,0.9681
1.66940e-008,1.0298
1.67280e-008,1.0638
1.67620e-008,1.0698
1.67960e-008,1.0502
1.68300e-008,1.0371
1.68640e-008,1.0421
1.68980e-008,1.0495
1.69320e-008,1.0487
1.69660e-008,1.0761
1.70000e-008,1.1175
1.70340e-008,1.1614
1.70680e-008,1.1985
1.71020e-008,1.2219
1.71360e-008,1.2268
1.71700e-008,1.2179
1.72040e-008,1.1760
1.72380e-008,1.1087
1.72720e-008,1.0212
1.73060e-008,0.8356
1.73400e-008,0.5983
1.73740e-008,0.3694
1.74080e-008,0.1089
1.74420e-008,-0.1337
1.74760e-008,-0.3869
1.75100e-008,-0.6249
1.75440e-008,-0.8028
1.75780e-008,-0.9060
1.76120e-008,-0.9859
1.76460e-008,-1.0390
1.76800e-008,-1.0717
1.77140e-008,-1.0637
1.77480e-008,-1.0414
1.77820e-008,-1.0327
1.78160e-008,-1.0420
1.78500e-008,-1.0418
1.78840e-008,-1.0494
1.79180e-008,-1.0812
1.79520e-008,-1.1241
1.79860e-008,-1.1663
1.80200e-008,-1.2003
1.80540e-008,-1.2151
1.80880e-008,-1.2150
1.81220e-008,-1.1955
1.81560e-008,-1.1427
1.81900e-008,-1.0737
1.82240e-008,-0.9621
1.82580e-008,-0.7447
1.82920e-008,-0.4982
1.83260e-008,-0.2506
1.83600e-008,0.0084
1.83940e-008,0.2648
1.84280e-008,0.5144
1.84620e-008,0.7364
1.84960e-008,0.8770
1.85300e-008,0.9565
1.85640e-008,1.0233
1.85980e-008,1.0590
1.86320e-008,1.0713
1.86660e-008,1.0528
1.87000e-008,1.0377
1.87340e-008,1.0403
1.87680e-008,1.0492
1.88020e-008,1.0471
1.88360e-008,1.0706
1.88700e-008,1.1108
1.89040e-008,1.1550
1.89380e-008,1.1935
1.89720e-008,1.2194
1.90060e-008,1.2267
1.90400e-008,1.2205
1.90740e-008,1.1842
1.91080e-008,1.1187
1.91420e-008,1.0338
1.91760e-008,0.8651
1.92100e-008,0.6344
1.92440e-008,0.4029
1.92780e-008,0.1447
1.93120e-008,-0.0973
1.93460e-008,-0.3519
1.93800e-008,-0.5931
1.94140e-008,-0.7838
1.94480e-008,-0.8948
1.94820e-008,-0.9749
1.95160e-008,-1.0331
1.95500e-008,-1.0694
1.95840e-008,-1.0669
1.96180e-008,-1.0448
1.96520e-008,-1.0325
1.96860e-008,-1.0409
1.97200e-008,-1.0429
1.97540e-008,-1.0464
1.97880e-008,-1.0758
1.98220e-008,-1.1178
1.98560e-008,-1.1606
1.98900e-008,-1.1965
1.99240e-008,-1.2144
1.99580e-008,-1.2158
1.99920e-008,-1.2008
2.00260e-008,-1.1521
2.00600e-008,-1.0859
2.00940e-008,-0.9888
2.01280e-008,-0.7799
2.01620e-008,-0.5324
2.01960e-008,-0.2929
2.02300e-008,-0.0281
2.02640e-008,0.2254
2.02980e-008,0.4772
2.03320e-008,0.7062
2.03660e-008,0.8602
2.04000e-008,0.9451
2.04340e-008,1.0160
2.04680e-008,1.0540
2.05020e-008,1.0722
2.05360e-008,1.0557
2.05700e-008,1.0387
2.06040e-008,1.0387
2.06380e-008,1.0485
2.06720e-008,1.0464
2.07060e-008,1.0655
2.07400e-008,1.1042
2.07740e-008,1.1484
2.08080e-008,1.1883
2.08420e-008,1.2165
2.08760e-008,1.2264
2.09100e-008,1.2224
2.09440e-008,1.1918
2.09780e-008,1.1289
2.10120e-008,1.0473
2.10460e-008,0.8957
2.10800e-008,0.6704
2.11140e-008,0.4361
2.11480e-008,0.1818
2.11820e-008,-0.0614
2.12160e-008,-0.3160
2.12500e-008,-0.5603
2.12840e-008,-0.7632
2.13180e-008,-0.8826
2.13520e-008,-0.9633
2.13860e-008,-1.0268
2.14200e-008,-1.0658
2.14540e-008,-1.0696
2.14880e-008,-1.0483
2.15220e-008,-1.0329
2.15560e-008,-1.0396
2.15900e-008,-1.0439
2.16240e-008,-1.0440
2.16580e-008,-1.0706
2.16920e-008,-1.1115
2.17260e-008,-1.1548
2.17600e-008,-1.1922
2.17940e-008,-1.2133
2.18280e-008,-1.2164
2.18620e-008,-1.2053
2.18960e-008,-1.1611
2.19300e-008,-1.0968
2.19640e-008,-1.0098
2.19980e-008,-0.8129
2.20320e-008,-0.5677
2.20660e-008,-0.3330
2.21000e-008,-0.0645
2.21340e-008,0.1864
2.21680e-008,0.4406
2.22020e-008,0.6749
2.22360e-008,0.8424
2.22700e-008,0.9342
2.23040e-008,1.0074
2.23380e-008,1.0490
2.23720e-008,1.0724
2.24060e-008,1.0586
2.24400e-008,1.0401
2.24740e-008,1.0374
2.25080e-008,1.0473
2.25420e-008,1.0465
2.25760e-008,1.0608
2.26100e-008,1.0977
2.26440e-008,1.1419
2.26780e-008,1.1829
2.27120e-008,1.2132
2.27460e-008,1.2259
2.27800e-008,1.2237
2.28140e-008,1.1987
2.28480e-008,1.1391
2.28820e-008,1.0611
2.29160e-008,0.9277
2.29500e-008,0.7071
2.29840e-008,0.4690
2.30180e-008,0.2207
2.30520e-008,-0.0260
2.30860e-008,-0.2793
2.31200e-008,-0.5256
2.31540e-008,-0.7395
2.31880e-008,-0.8691
2.32220e-008,-0.9514
2.32560e-008,-1.0201
2.32900e-008,-1.0613
2.33240e-008,-1.0717
2.33580e-008,-1.0519
2.33920e-008,-1.0338
2.34260e-008,-1.0382
2.34600e-008,-1.0446
2.34940e-008,-1.0424
2.35280e-008,-1.0658
2.35620e-008,-1.1051
2.35960e-008,-1.1487
2.36300e-008,-1.1876
2.36640e-008,-1.2117
2.36980e-008,-1.2167
2.37320e-008,-1.2088
2.37660e-008,-1.1696
2.38000e-008,-1.1064
2.38340e-008,-1.0240
2.38680e-008,-0.8436
2.39020e-008,-0.6041
2.39360e-008,-0.3704
2.39700e-008,-0.1014
2.40040e-008,0.1479
2.40380e-008,0.4047
2.40720e-008,0.6427
2.41060e-008,0.8235
2.41400e-008,0.9236
2.41740e-008,0.9978
2.42080e-008,1.0440
2.42420e-008,1.0715
2.42760e-008,1.0617
2.43100e-008,1.0421
2.43440e-008,1.0365
2.43780e-008,1.0459
2.44120e-008,1.0470
2.44460e-008,1.0565
2.44800e-008,1.0915
2.45140e-008,1.1353
2.45480e-008,1.1773
2.45820e-008,1.2095
2.46160e-008,1.2251
2.46500e-008,1.2246
2.46840e-008,1.2047
2.47180e-008,1.1491
2.47520e-008,1.0754
2.47860e-008,0.9601
2.48200e-008,0.7440
2.48540e-008,0.5012
2.48880e-008,0.2610
2.49220e-008,0.0090
2.49560e-008,-0.2414
2.49900e-008,-0.4895
2.50240e-008,-0.7126
2.50580e-008,-0.8539
2.50920e-008,-0.9393
2.51260e-008,-1.0127
2.51600e-008,-1.0560
2.51940e-008,-1.0731
2.52280e-008,-1.0553
2.52620e-008,-1.0354
2.52960e-008,-1.0367
2.53300e-008,-1.0448
2.53640e-008,-1.0415
2.53980e-008,-1.0611
2.54320e-008,-1.0988
2.54660e-008,-1.1425
2.55000e-008,-1.1825
2.55340e-008,-1.2096
2.55680e-008,-1.2168
2.56020e-008,-1.2116
2.56360e-008,-1.1776
2.56700e-008,-1.1162
2.57040e-008,-1.0365
2.57380e-008,-0.8737
2.57720e-008,-0.6410
2.58060e-008,-0.4048
2.58400e-008,-0.1389
2.58740e-008,0.1100
2.59080e-008,0.3687
2.59420e-008,0.6105
2.59760e-008,0.8038
2.60100e-008,0.9129
2.60440e-008,0.9873
2.60780e-008,1.0388
2.61120e-008,1.0694
2.61460e-008,1.0646
2.61800e-008,1.0445
2.62140e-008,1.0359
2.62480e-008,1.0442
2.62820e-008,1.0478
2.63160e-008,1.0527
2.63500e-008,1.0855
2.63840e-008,1.1287
2.64180e-008,1.1715
2.64520e-008,1.2055
2.64860e-008,1.2240
2.65200e-008,1.2252
2.65540e-008,1.2099
2.65880e-008,1.1587
2.66220e-008,1.0881
2.66560e-008,0.9873
2.66900e-008,0.7783
2.67240e-008,0.5344
2.67580e-008,0.3010
2.67920e-008,0.0438
2.68260e-008,-0.2033
2.68600e-008,-0.4528
2.68940e-008,-0.6830
2.69280e-008,-0.8369
2.69620e-008,-0.9275
2.69960e-008,-1.0045
2.70300e-008,-1.0503
2.70640e-008,-1.0737
2.70980e-008,-1.0587
2.71320e-008,-1.0374
2.71660e-008,-1.0354
2.72000e-008,-1.0445
2.72340e-008,-1.0414
2.72680e-008,-1.0569
2.73020e-008,-1.0926
2.73360e-008,-1.1363
2.73700e-008,-1.1772
2.74040e-008,-1.2071
2.74380e-008,-1.2168
2.74720e-008,-1.2136
2.75060e-008,-1.1849
2.75400e-008,-1.1261
2.75740e-008,-1.0498
2.76080e-008,-0.9052
2.76420e-008,-0.6781
2.76760e-008,-0.4392
2.77100e-008,-0.1780
2.77440e-008,0.0724
2.77780e-008,0.3316
2.78120e-008,0.5769
2.78460e-008,0.7819
2.78800e-008,0.9010
2.79140e-008,0.9762
2.79480e-008,1.0335
2.79820e-008,1.0662
2.80160e-008,1.0673
2.80500e-008,1.0471
2.80840e-008,1.0359
2.81180e-008,1.0425
2.81520e-008,1.0484
2.81860e-008,1.0497
2.82200e-008,1.0798
2.82540e-008,1.1220
2.82880e-008,1.1654
2.83220e-008,1.2012
2.83560e-008,1.2224
2.83900e-008,1.2256
2.84240e-008,1.2142
2.84580e-008,1.1680
2.84920e-008,1.0998
2.85260e-008,1.0085
2.85600e-008,0.8104
2.85940e-008,0.5686
2.86280e-008,0.3390
2.86620e-008,0.0786
2.86960e-008,-0.1656
2.87300e-008,-0.4170
2.87640e-008,-0.6520
2.87980e-008,-0.8191
2.88320e-008,-0.9160
2.88660e-008,-0.9951
2.89000e-008,-1.0446
2.89340e-008,-1.0735
2.89680e-008,-1.0620
2.90020e-008,-1.0399
2.90360e-008,-1.0342
2.90700e-008,-1.0437
2.91040e-008,-1.0419
2.91380e-008,-1.0530
2.91720e-008,-1.0866
2.92060e-008,-1.1300
2.92400e-008,-1.1718
2.92740e-008,-1.2040
2.93080e-008,-1.2165
2.93420e-008,-1.2151
2.93760e-008,-1.1916
2.94100e-008,-1.1358
2.94440e-008,-1.0632
2.94780e-008,-0.9374
2.95120e-008,-0.7156
2.95460e-008,-0.4728
2.95800e-008,-0.2186
2.96140e-008,0.0357
2.96480e-008,0.2939
2.96820e-008,0.5418
2.97160e-008,0.7571
2.97500e-008,0.8878
2.97840e-008,0.9648
2.98180e-008,1.0277
2.98520e-008,1.0621
2.98860e-008,1.0693
2.99200e-008,1.0498
2.99540e-008,1.0362
2.99880e-008,1.0408
3.00220e-008,1.0486
3.00560e-008,1.0475
3.00900e-008,1.0742
3.01240e-008,1.1153
3.01580e-008,1.1592
3.01920e-008,1.1966
3.02260e-008,1.2204
3.02600e-008,1.2257
3.02940e-008,1.2175
3.03280e-008,1.1768
3.03620e-008,1.1099
3.03960e-008,1.0228
3.04300e-008,0.8404
3.04640e-008,0.6042
3.04980e-008,0.3746
3.05320e-008,0.1141
3.05660e-008,-0.1285
3.06000e-008,-0.3819
3.06340e-008,-0.6203
3.06680e-008,-0.8004
3.07020e-008,-0.9049
3.07360e-008,-0.9847
3.07700e-008,-1.0386
3.08040e-008,-1.0722
3.08380e-008,-1.0652
3.08720e-008,-1.0429
3.09060e-008,-1.0335
3.09400e-008,-1.0427
3.09740e-008,-1.0428
3.10080e-008,-1.0495
3.10420e-008,-1.0809
3.10760e-008,-1.1236
3.11100e-008,-1.1660
3.11440e-008,-1.2005
3.11780e-008,-1.2159
3.12120e-008,-1.2161
3.12460e-008,-1.1975
3.12800e-008,-1.1454
3.13140e-008,-1.0769
3.13480e-008,-0.9685
3.13820e-008,-0.7528
3.14160e-008,-0.5062
3.14500e-008,-0.2609
3.14840e-008,-0.0008
3.15180e-008,0.2549
3.15520e-008,0.5052
3.15860e-008,0.7290
3.16200e-008,0.8726
3.16540e-008,0.9532
3.16880e-008,1.0212
3.17220e-008,1.0573
3.17560e-008,1.0708
3.17900e-008,1.0526
3.18240e-008,1.0371
3.18580e-008,1.0392
3.18920e-008,1.0484
3.19260e-008,1.0462
3.19600e-008,1.0689
3.19940e-008,1.1087
3.20280e-008,1.1529
3.20620e-008,1.1917
3.20960e-008,1.2180
3.21300e-008,1.2257
3.21640e-008,1.2200
3.21980e-008,1.1850
3.22320e-008,1.1201
3.22660e-008,1.0360
3.23000e-008,0.8704
3.23340e-008,0.6405
3.23680e-008,0.4081
3.24020e-008,0.1503
3.24360e-008,-0.0919
3.24700e-008,-0.3465
3.25040e-008,-0.5884
3.25380e-008,-0.7812
3.25720e-008,-0.8935
3.26060e-008,-0.9734
3.26400e-008,-1.0325
3.26740e-008,-1.0695
3.27080e-008,-1.0682
3.27420e-008,-1.0462
3.27760e-008,-1.0333
3.28100e-008,-1.0414
3.28440e-008,-1.0438
3.28780e-008,-1.0465
3.29120e-008,-1.0754
3.29460e-008,-1.1172
3.29800e-008,-1.1602
3.30140e-008,-1.1965
3.30480e-008,-1.2150
3.30820e-008,-1.2168
3.31160e-008,-1.2026
3.31500e-008,-1.1546
3.31840e-008,-1.0886
3.32180e-008,-0.9943
3.32520e-008,-0.7874
3.32860e-008,-0.5405
3.33200e-008,-0.3024
3.33540e-008,-0.0369
3.33880e-008,0.2159
3.34220e-008,0.4682
3.34560e-008,0.6987
3.34900e-008,0.8557
3.35240e-008,0.9421
3.35580e-008,1.0137
3.35920e-008,1.0524
3.36260e-008,1.0717
3.36600e-008,1.0556
3.36940e-008,1.0383
3.37280e-008,1.0377
3.37620e-008,1.0476
3.37960e-008,1.0458
3.38300e-008,1.0639
3.38640e-008,1.1022
3.38980e-008,1.1465
3.39320e-008,1.1865
3.39660e-008,1.2151
3.40000e-008,1.2255
3.40340e-008,1.2219
3.40680e-008,1.1925
3.41020e-008,1.1304
3.41360e-008,1.0493
3.41700e-008,0.9012
3.42040e-008,0.6768
3.42380e-008,0.4416
3.42720e-008,0.1881
3.43060e-008,-0.0558
3.43400e-008,-0.3103
3.43740e-008,-0.5549
3.44080e-008,-0.7598
3.44420e-008,-0.8809
3.44760e-008,-0.9617
3.45100e-008,-1.0262
3.45440e-008,-1.0656
3.45780e-008,-1.0707
3.46120e-008,-1.0497
3.46460e-008,-1.0337
3.46800e-008,-1.0400
3.47140e-008,-1.0447
3.47480e-008,-1.0442
3.47820e-008,-1.0702
3.48160e-008,-1.1108
3.48500e-008,-1.1542
3.48840e-008,-1.1920
3.49180e-008,-1.2137
3.49520e-008,-1.2172
3.49860e-008,-1.2067
3.50200e-008,-1.1635
3.50540e-008,-1.0992
3.50880e-008,-1.0134
3.51220e-008,-0.8198
3.51560e-008,-0.5758
