.HEADER
..NAMES
Time,V U1.T22
.DATA
4.22051e-008,1.2335
4.22510e-008,1.2435
4.22969e-008,1.2459
4.23429e-008,1.2392
4.23888e-008,1.2303
4.24347e-008,1.2244
4.24806e-008,1.2233
4.25266e-008,1.2269
4.25725e-008,1.2304
4.26184e-008,1.2316
4.26643e-008,1.2311
4.27103e-008,1.2299
4.27562e-008,1.2304
4.28021e-008,1.2323
4.28480e-008,1.2336
4.28940e-008,1.2332
4.29399e-008,1.2301
4.29858e-008,1.2261
4.30317e-008,1.2239
4.30777e-008,1.2250
4.31236e-008,1.2293
4.31695e-008,1.2346
4.32154e-008,1.2373
4.32613e-008,1.2363
4.33073e-008,1.2317
4.33532e-008,1.2263
4.33991e-008,1.2234
4.34450e-008,1.2242
4.34910e-008,1.2281
4.35369e-008,1.1792
4.35828e-008,1.0281
4.36287e-008,0.9064
4.36747e-008,0.7512
4.37206e-008,0.5963
4.37665e-008,0.4561
4.38124e-008,0.3530
4.38584e-008,0.3005
4.39043e-008,0.2705
4.39502e-008,0.2558
4.39961e-008,0.2468
4.40421e-008,0.2423
4.40880e-008,0.2484
4.41339e-008,0.2559
4.41798e-008,0.2493
4.42258e-008,0.2395
4.42717e-008,0.2218
4.43176e-008,0.2033
4.43635e-008,0.2129
4.44095e-008,0.2348
4.44554e-008,0.2618
4.45013e-008,0.2879
4.45472e-008,0.2946
4.45932e-008,0.2856
4.46391e-008,0.2712
4.46850e-008,0.2540
4.47309e-008,0.2495
4.47769e-008,0.2557
4.48228e-008,0.2695
4.48687e-008,0.2829
4.49146e-008,0.2815
4.49606e-008,0.2705
4.50065e-008,0.2517
4.50524e-008,0.2337
4.50983e-008,0.2259
4.51443e-008,0.2237
4.51902e-008,0.2263
4.52361e-008,0.2326
4.52821e-008,0.2382
4.53280e-008,0.2445
4.53739e-008,0.2508
4.54198e-008,0.2533
4.54658e-008,0.2532
4.55117e-008,0.2488
4.55576e-008,0.2402
4.56035e-008,0.2318
4.56495e-008,0.2259
4.56954e-008,0.2274
4.57413e-008,0.2362
4.57872e-008,0.2470
4.58332e-008,0.2552
4.58791e-008,0.2552
4.59250e-008,0.2477
4.59709e-008,0.2382
4.60169e-008,0.2309
4.60628e-008,0.2296
4.61087e-008,0.2337
4.61546e-008,0.2390
4.62006e-008,0.2438
4.62465e-008,0.2458
4.62924e-008,0.2452
4.63383e-008,0.2436
4.63843e-008,0.2414
4.64302e-008,0.2399
4.64761e-008,0.2392
4.65220e-008,0.2389
4.65680e-008,0.2390
4.66139e-008,0.2394
4.66598e-008,0.2404
4.67057e-008,0.2425
4.67517e-008,0.2447
4.67976e-008,0.2458
4.68435e-008,0.2447
4.68894e-008,0.2413
4.69354e-008,0.2376
4.69813e-008,0.2359
4.70272e-008,0.2369
4.70731e-008,0.2405
4.71190e-008,0.2442
4.71650e-008,0.2462
4.72109e-008,0.2456
4.72568e-008,0.2431
4.73027e-008,0.2403
4.73487e-008,0.2386
4.73946e-008,0.2386
4.74405e-008,0.2399
4.74864e-008,0.2416
4.75324e-008,0.2427
4.75783e-008,0.2431
4.76242e-008,0.2428
4.76701e-008,0.2424
4.77161e-008,0.2422
4.77620e-008,0.2419
4.78079e-008,0.2415
4.78538e-008,0.2410
4.78998e-008,0.2404
4.79457e-008,0.2404
4.79916e-008,0.2411
4.80375e-008,0.2423
4.80835e-008,0.2434
4.81294e-008,0.2438
4.81753e-008,0.2432
4.82212e-008,0.2418
4.82672e-008,0.2405
4.83131e-008,0.2400
4.83590e-008,0.2405
4.84049e-008,0.2417
