.HEADER
..NAMES
Time,V U1.W24&W25
.DATA
1.60387e-008,1.1975
1.60812e-008,1.1937
1.61236e-008,1.1861
1.61660e-008,1.1854
1.62084e-008,1.2018
1.62508e-008,1.2286
1.62933e-008,1.2428
1.63357e-008,1.2357
1.63781e-008,1.1004
1.64206e-008,0.8785
1.64630e-008,0.6786
1.65054e-008,0.5073
1.65478e-008,0.3790
1.65903e-008,0.2976
1.66327e-008,0.2621
1.66751e-008,0.2687
1.67175e-008,0.2880
1.67599e-008,0.3204
1.68024e-008,0.3386
1.68448e-008,0.3234
1.68872e-008,0.2964
1.69297e-008,0.2775
1.69721e-008,0.2786
1.70145e-008,0.2865
1.70569e-008,0.2931
1.70993e-008,0.2924
1.71418e-008,0.2771
1.71842e-008,0.2432
1.72266e-008,0.2177
1.72691e-008,0.2158
1.73115e-008,0.3112
1.73539e-008,0.4867
1.73963e-008,0.6678
1.74388e-008,0.8615
1.74812e-008,1.0089
1.75236e-008,1.1067
1.75660e-008,1.1579
1.76084e-008,1.1669
1.76509e-008,1.1660
1.76933e-008,1.1454
1.77357e-008,1.1320
1.77782e-008,1.1417
1.78206e-008,1.1610
1.78630e-008,1.1866
1.79054e-008,1.1967
1.79478e-008,1.1952
1.79903e-008,1.1872
1.80327e-008,1.1847
1.80751e-008,1.1972
1.81176e-008,1.2241
1.81600e-008,1.2413
1.82024e-008,1.2411
1.82448e-008,1.1370
1.82873e-008,0.9194
1.83297e-008,0.7204
1.83721e-008,0.5372
1.84145e-008,0.3995
1.84569e-008,0.3111
1.84994e-008,0.2651
1.85418e-008,0.2665
1.85842e-008,0.2828
1.86267e-008,0.3139
1.86691e-008,0.3380
1.87115e-008,0.3278
1.87539e-008,0.3020
1.87963e-008,0.2793
1.88388e-008,0.2777
1.88812e-008,0.2847
1.89236e-008,0.2924
1.89661e-008,0.2931
1.90085e-008,0.2820
1.90509e-008,0.2502
1.90933e-008,0.2210
1.91358e-008,0.2146
1.91782e-008,0.2837
1.92206e-008,0.4522
1.92630e-008,0.6269
1.93054e-008,0.8286
1.93479e-008,0.9846
1.93903e-008,1.0899
1.94327e-008,1.1518
1.94752e-008,1.1659
1.95176e-008,1.1678
1.95600e-008,1.1501
1.96024e-008,1.1327
1.96448e-008,1.1390
1.96873e-008,1.1561
1.97297e-008,1.1825
1.97721e-008,1.1958
1.98146e-008,1.1964
1.98570e-008,1.1886
1.98994e-008,1.1845
1.99418e-008,1.1931
1.99843e-008,1.2189
2.00267e-008,1.2393
2.00691e-008,1.2446
2.01115e-008,1.1723
2.01539e-008,0.9627
2.01964e-008,0.7618
2.02388e-008,0.5676
2.02812e-008,0.4223
2.03237e-008,0.3254
2.03661e-008,0.2700
2.04085e-008,0.2642
2.04509e-008,0.2784
2.04933e-008,0.3074
2.05358e-008,0.3357
2.05782e-008,0.3317
2.06206e-008,0.3077
2.06630e-008,0.2821
2.07055e-008,0.2770
2.07479e-008,0.2830
2.07903e-008,0.2915
2.08328e-008,0.2934
2.08752e-008,0.2860
2.09176e-008,0.2573
2.09600e-008,0.2251
2.10024e-008,0.2131
2.10449e-008,0.2548
2.10873e-008,0.4169
2.11297e-008,0.5907
2.11722e-008,0.7941
2.12146e-008,0.9579
2.12570e-008,1.0730
2.12994e-008,1.1440
2.13419e-008,1.1649
2.13843e-008,1.1685
2.14267e-008,1.1546
2.14691e-008,1.1344
2.15115e-008,1.1366
2.15540e-008,1.1519
2.15964e-008,1.1777
2.16388e-008,1.1945
2.16813e-008,1.1972
2.17237e-008,1.1902
2.17661e-008,1.1847
2.18085e-008,1.1897
2.18509e-008,1.2134
2.18934e-008,1.2367
2.19358e-008,1.2452
2.19782e-008,1.2047
2.20207e-008,1.0078
2.20631e-008,0.7996
2.21055e-008,0.6001
2.21479e-008,0.4478
2.21904e-008,0.3409
2.22328e-008,0.2762
2.22752e-008,0.2626
2.23176e-008,0.2747
2.23600e-008,0.3010
2.24025e-008,0.3319
2.24449e-008,0.3349
2.24873e-008,0.3131
2.25298e-008,0.2859
2.25722e-008,0.2766
2.26146e-008,0.2814
2.26570e-008,0.2902
2.26994e-008,0.2935
2.27419e-008,0.2890
2.27843e-008,0.2642
2.28267e-008,0.2301
2.28692e-008,0.2136
2.29116e-008,0.2300
2.29540e-008,0.3804
2.29964e-008,0.5569
2.30389e-008,0.7561
2.30813e-008,0.9284
2.31237e-008,1.0547
2.31661e-008,1.1350
2.32085e-008,1.1637
2.32510e-008,1.1685
2.32934e-008,1.1590
2.33358e-008,1.1370
2.33783e-008,1.1344
2.34207e-008,1.1482
2.34631e-008,1.1724
2.35055e-008,1.1927
2.35479e-008,1.1975
2.35904e-008,1.1919
2.36328e-008,1.1852
2.36752e-008,1.1873
2.37177e-008,1.2079
2.37601e-008,1.2333
2.38025e-008,1.2442
2.38449e-008,1.2243
2.38874e-008,1.0540
2.39298e-008,0.8365
2.39722e-008,0.6362
2.40146e-008,0.4752
2.40570e-008,0.3582
2.40995e-008,0.2847
2.41419e-008,0.2617
2.41843e-008,0.2716
2.42268e-008,0.2947
