.HEADER
..NAMES
Time,V U1.H23
.DATA
9.09592e-008,0.5341
9.10016e-008,0.7497
9.10441e-008,0.9481
9.10865e-008,1.0661
9.11289e-008,1.1265
9.11713e-008,1.1558
9.12137e-008,1.1766
9.12562e-008,1.1878
9.12986e-008,1.1973
9.13410e-008,1.1962
9.13834e-008,1.1962
9.14259e-008,1.2118
9.14683e-008,1.2398
9.15107e-008,1.2555
9.15531e-008,1.2440
9.15956e-008,1.2228
9.16380e-008,1.1892
9.16804e-008,1.1686
9.17229e-008,1.1863
9.17653e-008,1.2304
9.18077e-008,1.2624
9.18501e-008,1.2820
9.18926e-008,1.2824
9.19350e-008,1.2672
9.19774e-008,1.2556
9.20198e-008,1.2530
9.20623e-008,1.2561
9.21047e-008,1.2605
9.21471e-008,1.2626
9.21895e-008,1.2601
9.22320e-008,1.2612
9.22744e-008,1.2659
9.23168e-008,1.2695
9.23592e-008,1.2680
9.24016e-008,1.2641
9.24441e-008,1.2593
9.24865e-008,1.2549
9.25289e-008,1.2580
9.25713e-008,1.2674
9.26138e-008,1.2728
9.26562e-008,1.2710
9.26986e-008,1.2673
9.27410e-008,1.2616
9.27835e-008,1.2579
9.28259e-008,1.2594
9.28683e-008,1.2627
9.29108e-008,1.2649
9.29532e-008,1.2655
9.29956e-008,1.2641
9.30380e-008,1.2627
9.30805e-008,1.2634
9.31229e-008,1.2644
9.31653e-008,1.2643
9.32077e-008,1.2637
9.32502e-008,1.2630
9.32926e-008,1.2619
9.33350e-008,1.2621
9.33774e-008,1.2642
9.34198e-008,1.2657
9.34623e-008,1.2649
9.35047e-008,1.2635
9.35471e-008,1.2626
9.35895e-008,1.2619
9.36320e-008,1.2626
9.36744e-008,1.2640
9.37168e-008,1.2646
9.37592e-008,1.2643
9.38017e-008,1.2637
9.38441e-008,1.2630
9.38865e-008,1.2630
9.39290e-008,1.2636
9.39714e-008,1.2637
9.40138e-008,1.2637
9.40562e-008,1.2635
9.40987e-008,1.2632
9.41411e-008,1.2631
9.41835e-008,1.2635
9.42259e-008,1.2640
9.42684e-008,1.2639
9.43108e-008,1.2634
9.43532e-008,1.2632
9.43956e-008,1.2631
9.44381e-008,1.2633
9.44805e-008,1.2637
9.45229e-008,1.2638
9.45653e-008,1.2637
9.46077e-008,1.2634
9.46502e-008,1.2632
9.46926e-008,1.2633
9.47350e-008,1.2635
9.47774e-008,1.2636
9.48199e-008,1.2635
9.48623e-008,1.2635
9.49047e-008,1.2634
9.49471e-008,1.2633
9.49896e-008,1.2634
9.50320e-008,1.2636
9.50744e-008,1.2636
9.51169e-008,1.2634
9.51593e-008,1.2633
9.52017e-008,1.2633
9.52441e-008,1.2634
9.52866e-008,1.2635
9.53290e-008,1.2635
9.53714e-008,1.2635
9.54138e-008,1.2634
9.54563e-008,1.2633
9.54987e-008,1.2633
9.55411e-008,1.2634
9.55835e-008,1.2634
9.56259e-008,1.2634
9.56684e-008,1.2634
9.57108e-008,1.2634
9.57532e-008,1.2633
9.57956e-008,1.2634
9.58381e-008,1.2634
9.58805e-008,1.2634
9.59229e-008,1.2634
9.59653e-008,1.2633
9.60078e-008,1.2633
9.60502e-008,1.2634
9.60926e-008,1.2634
9.61351e-008,1.2634
9.61775e-008,1.2634
9.62199e-008,1.2633
9.62623e-008,1.2633
9.63048e-008,1.2633
9.63472e-008,1.2634
9.63896e-008,1.2634
9.64320e-008,1.2634
9.64745e-008,1.2626
9.65169e-008,1.2037
9.65593e-008,0.9806
9.66017e-008,0.7892
9.66442e-008,0.5995
9.66866e-008,0.4470
9.67290e-008,0.3512
9.67714e-008,0.3176
9.68138e-008,0.2944
9.68563e-008,0.2830
9.68987e-008,0.2773
9.69411e-008,0.2734
9.69835e-008,0.2699
9.70260e-008,0.2663
9.70684e-008,0.2463
9.71108e-008,0.2215
9.71532e-008,0.2269
9.71957e-008,0.2563
9.72381e-008,0.2697
9.72805e-008,0.2896
9.73230e-008,0.2973
9.73654e-008,0.2647
9.74078e-008,0.2187
9.74502e-008,0.2314
9.74927e-008,0.3986
9.75351e-008,0.5915
9.75775e-008,0.8244
9.76199e-008,0.9926
9.76624e-008,1.0915
9.77048e-008,1.1363
9.77472e-008,1.1620
9.77896e-008,1.1790
9.78321e-008,1.1921
9.78745e-008,1.1977
9.79169e-008,1.1954
9.79593e-008,1.1982
9.80017e-008,1.2191
9.80442e-008,1.2466
9.80866e-008,1.2548
9.81290e-008,1.2375
9.81714e-008,1.2138
9.82139e-008,1.1788
9.82563e-008,1.1692
9.82987e-008,1.1981
9.83412e-008,1.2427
9.83836e-008,1.2310
9.84260e-008,1.0221
9.84684e-008,0.7938
9.85109e-008,0.5864
9.85533e-008,0.4292
9.85957e-008,0.3378
9.86381e-008,0.3087
9.86806e-008,0.2946
9.87230e-008,0.2804
9.87654e-008,0.2732
9.88078e-008,0.2717
9.88503e-008,0.2739
9.88927e-008,0.2734
9.89351e-008,0.2525
9.89775e-008,0.2198
9.90199e-008,0.2140
9.90624e-008,0.2449
9.91048e-008,0.2699
9.91472e-008,0.2975
9.91896e-008,0.3089
9.92321e-008,0.2759
9.92745e-008,0.2193
9.93169e-008,0.2038
9.93593e-008,0.3516
9.94018e-008,0.5570
9.94442e-008,0.7856
9.94866e-008,0.9712
9.95291e-008,1.0787
9.95715e-008,1.1291
9.96139e-008,1.1554
9.96563e-008,1.1771
9.96988e-008,1.1906
9.97412e-008,1.1982
9.97836e-008,1.1953
9.98260e-008,1.1948
9.98685e-008,1.2122
9.99109e-008,1.2425
9.99533e-008,1.2585
9.99957e-008,1.2440
1.000382e-007,1.2192
1.000806e-007,1.1827
1.001230e-007,1.1658
1.001654e-007,1.1887
1.002078e-007,1.2363
1.002503e-007,1.2474
1.002927e-007,1.0745
1.003351e-007,0.8317
1.003775e-007,0.6253
1.004200e-007,0.4537
1.004624e-007,0.3501
1.005048e-007,0.3120
1.005472e-007,0.2987
1.005897e-007,0.2818
1.006321e-007,0.2745
1.006745e-007,0.2711
1.007170e-007,0.2733
1.007594e-007,0.2751
1.008018e-007,0.2592
1.008442e-007,0.2251
1.008867e-007,0.2109
1.009291e-007,0.2379
1.009715e-007,0.2654
1.010139e-007,0.2924
1.010564e-007,0.3106
1.010988e-007,0.2864
1.011412e-007,0.2286
1.011836e-007,0.1979
1.012260e-007,0.1904
1.012685e-007,0.1933
1.013109e-007,0.2094
1.013533e-007,0.2235
1.013957e-007,0.2242
1.014382e-007,0.2196
1.014806e-007,0.2167
1.015230e-007,0.2154
1.015654e-007,0.2185
1.016079e-007,0.2183
1.016503e-007,0.2119
1.016927e-007,0.2072
1.017352e-007,0.2115
1.017776e-007,0.2176
1.018200e-007,0.2206
1.018624e-007,0.2242
1.019049e-007,0.2215
1.019473e-007,0.2100
1.019897e-007,0.2038
1.020321e-007,0.2091
1.020746e-007,0.2141
1.021170e-007,0.2181
1.021594e-007,0.3135
1.022018e-007,0.4882
1.022443e-007,0.6677
1.022867e-007,0.8696
1.023291e-007,1.0091
1.023715e-007,1.0950
1.024139e-007,1.1398
1.024564e-007,1.1681
1.024988e-007,1.1789
1.025412e-007,1.1919
1.025836e-007,1.1989
1.026261e-007,1.2028
1.026685e-007,1.2107
1.027109e-007,1.2306
1.027533e-007,1.2458
1.027958e-007,1.2385
1.028382e-007,1.2243
1.028806e-007,1.2057
1.029231e-007,1.1849
1.029655e-007,1.1876
1.030079e-007,1.2188
1.030503e-007,1.2486
1.030928e-007,1.2680
1.031352e-007,1.2780
1.031776e-007,1.2709
1.032200e-007,1.2611
1.032625e-007,1.2558
1.033049e-007,1.2559
1.033473e-007,1.2577
1.033897e-007,1.2617
1.034321e-007,1.2615
1.034746e-007,1.2614
1.035170e-007,1.2641
1.035594e-007,1.2676
1.036018e-007,1.2666
1.036443e-007,1.2637
1.036867e-007,1.2618
1.037291e-007,1.2586
1.037715e-007,1.2581
1.038140e-007,1.2640
1.038564e-007,1.2698
1.038988e-007,1.2696
1.039413e-007,1.2675
1.039837e-007,1.2596
1.040261e-007,1.1583
1.040685e-007,0.9275
1.041110e-007,0.7495
1.041534e-007,0.5648
1.041958e-007,0.4226
1.042382e-007,0.3421
1.042807e-007,0.3128
1.043231e-007,0.2896
1.043655e-007,0.2830
1.044079e-007,0.2771
1.044504e-007,0.2726
1.044928e-007,0.2695
1.045352e-007,0.2631
1.045776e-007,0.2389
1.046200e-007,0.2193
1.046625e-007,0.2352
1.047049e-007,0.2617
1.047473e-007,0.2734
1.047897e-007,0.2932
1.048322e-007,0.2931
1.048746e-007,0.2524
1.049170e-007,0.2138
1.049594e-007,0.2050
1.050019e-007,0.1967
1.050443e-007,0.2010
1.050867e-007,0.2145
1.051292e-007,0.2218
1.051716e-007,0.2201
1.052140e-007,0.2200
1.052564e-007,0.2169
1.052989e-007,0.2166
1.053413e-007,0.2177
1.053837e-007,0.2144
1.054261e-007,0.2090
1.054686e-007,0.2114
1.055110e-007,0.2173
1.055534e-007,0.2184
1.055958e-007,0.2197
1.056383e-007,0.2219
1.056807e-007,0.2154
1.057231e-007,0.2069
1.057655e-007,0.2088
1.058079e-007,0.2136
1.058504e-007,0.2150
1.058928e-007,0.2563
1.059352e-007,0.4189
1.059776e-007,0.5879
1.060201e-007,0.8027
1.060625e-007,0.9619
1.061049e-007,1.0693
1.061473e-007,1.1238
1.061898e-007,1.1576
1.062322e-007,1.1749
1.062746e-007,1.1883
1.063171e-007,1.1974
1.063595e-007,1.2016
1.064019e-007,1.2053
1.064443e-007,1.2210
1.064868e-007,1.2421
1.065292e-007,1.2449
1.065716e-007,1.2295
1.066140e-007,1.2152
1.066565e-007,1.1907
1.066989e-007,1.1821
1.067413e-007,1.2040
1.067837e-007,1.2394
1.068261e-007,1.2040
1.068686e-007,0.9837
1.069110e-007,0.7722
1.069534e-007,0.5698
1.069958e-007,0.4197
1.070383e-007,0.3339
1.070807e-007,0.3069
1.071231e-007,0.2911
1.071655e-007,0.2805
1.072080e-007,0.2739
1.072504e-007,0.2718
1.072928e-007,0.2732
1.073353e-007,0.2707
1.073777e-007,0.2473
1.074201e-007,0.2180
1.074625e-007,0.2201
1.075050e-007,0.2511
1.075474e-007,0.2718
1.075898e-007,0.2981
1.076322e-007,0.3055
1.076747e-007,0.2684
1.077171e-007,0.2158
1.077595e-007,0.1980
1.078019e-007,0.1913
1.078444e-007,0.1974
1.078868e-007,0.2135
1.079292e-007,0.2242
1.079716e-007,0.2224
1.080140e-007,0.2196
1.080565e-007,0.2164
1.080989e-007,0.2162
1.081413e-007,0.2187
1.081837e-007,0.2163
1.082262e-007,0.2096
1.082686e-007,0.2087
1.083110e-007,0.2147
1.083534e-007,0.2186
1.083959e-007,0.2209
1.084383e-007,0.2240
1.084807e-007,0.2182
1.085232e-007,0.2073
1.085656e-007,0.2056
1.086080e-007,0.2116
1.086504e-007,0.2151
1.086929e-007,0.2283
1.087353e-007,0.3658
1.087777e-007,0.5401
1.088201e-007,0.7402
1.088626e-007,0.9193
1.089050e-007,1.0432
1.089474e-007,1.1120
1.089898e-007,1.1496
1.090322e-007,1.1728
1.090747e-007,1.1839
1.091171e-007,1.1950
1.091595e-007,1.2007
1.092019e-007,1.2038
1.092444e-007,1.2157
1.092868e-007,1.2372
1.093292e-007,1.2466
1.093716e-007,1.2335
1.094141e-007,1.2205
1.094565e-007,1.1977
1.094989e-007,1.1823
1.095414e-007,1.1949
1.095838e-007,1.2305
1.096262e-007,1.2330
1.096686e-007,1.0584
1.097111e-007,0.8274
1.097535e-007,0.6286
1.097959e-007,0.4586
1.098383e-007,0.3524
1.098808e-007,0.3112
1.099232e-007,0.2962
1.099656e-007,0.2816
1.100080e-007,0.2763
1.100505e-007,0.2723
1.100929e-007,0.2727
1.101353e-007,0.2729
1.101777e-007,0.2564
1.102201e-007,0.2248
1.102626e-007,0.2150
1.103050e-007,0.2425
1.103474e-007,0.2661
1.103898e-007,0.2903
1.104323e-007,0.3075
1.104747e-007,0.2836
1.105171e-007,0.2286
1.105595e-007,0.2028
1.106020e-007,0.3212
1.106444e-007,0.5236
1.106868e-007,0.7415
1.107293e-007,0.9447
1.107717e-007,1.0639
1.108141e-007,1.1240
1.108565e-007,1.1524
1.108990e-007,1.1749
1.109414e-007,1.1876
1.109838e-007,1.1977
1.110262e-007,1.1958
1.110687e-007,1.1948
1.111111e-007,1.2091
1.111535e-007,1.2379
1.111959e-007,1.2568
1.112384e-007,1.2474
1.112808e-007,1.2242
1.113232e-007,1.1894
1.113656e-007,1.1669
1.114080e-007,1.1832
1.114505e-007,1.2283
1.114929e-007,1.2632
1.115353e-007,1.2827
1.115777e-007,1.2831
1.116202e-007,1.2672
1.116626e-007,1.2550
1.117050e-007,1.2522
1.117474e-007,1.2562
1.117899e-007,1.2607
1.118323e-007,1.2627
1.118747e-007,1.2600
1.119172e-007,1.2606
1.119596e-007,1.2653
1.120020e-007,1.2697
1.120444e-007,1.2687
1.120869e-007,1.2644
1.121293e-007,1.2591
1.121717e-007,1.2545
1.122141e-007,1.2573
1.122566e-007,1.2669
1.122990e-007,1.2731
1.123414e-007,1.2715
1.123838e-007,1.2674
1.124262e-007,1.2541
1.124687e-007,1.1315
1.125111e-007,0.9023
1.125535e-007,0.7282
1.125959e-007,0.5477
1.126384e-007,0.4106
1.126808e-007,0.3367
1.127232e-007,0.3092
1.127656e-007,0.2874
1.128081e-007,0.2828
1.128505e-007,0.2772
1.128929e-007,0.2726
1.129354e-007,0.2689
1.129778e-007,0.2601
1.130202e-007,0.2352
1.130626e-007,0.2197
1.131051e-007,0.2400
1.131475e-007,0.2637
1.131899e-007,0.2754
1.132323e-007,0.2943
1.132748e-007,0.2896
1.133172e-007,0.2462
1.133596e-007,0.2125
1.134020e-007,0.2820
1.134445e-007,0.4677
1.134869e-007,0.6628
1.135293e-007,0.8905
1.135717e-007,1.0322
1.136141e-007,1.1109
1.136566e-007,1.1468
1.136990e-007,1.1701
1.137414e-007,1.1824
1.137838e-007,1.1954
1.138263e-007,1.1967
1.138687e-007,1.1952
1.139111e-007,1.2044
1.139535e-007,1.2299
1.139960e-007,1.2522
1.140384e-007,1.2501
1.140808e-007,1.2303
1.141233e-007,1.2019
1.141657e-007,1.1717
1.142081e-007,1.1760
1.142505e-007,1.2142
1.142930e-007,1.2496
1.143354e-007,1.1752
1.143778e-007,0.9356
1.144202e-007,0.7271
1.144627e-007,0.5258
1.145051e-007,0.3904
1.145475e-007,0.3227
1.145899e-007,0.3051
1.146323e-007,0.2880
1.146748e-007,0.2786
1.147172e-007,0.2719
1.147596e-007,0.2725
1.148020e-007,0.2748
1.148445e-007,0.2691
1.148869e-007,0.2410
1.149293e-007,0.2132
1.149717e-007,0.2226
1.150142e-007,0.2550
1.150566e-007,0.2786
1.150990e-007,0.3052
1.151415e-007,0.3031
1.151839e-007,0.2563
1.152263e-007,0.2074
1.152687e-007,0.2409
1.153112e-007,0.4235
1.153536e-007,0.6241
1.153960e-007,0.8616
1.154384e-007,1.0152
1.154809e-007,1.1017
1.155233e-007,1.1388
1.155657e-007,1.1636
1.156081e-007,1.1807
1.156506e-007,1.1952
1.156930e-007,1.1979
1.157354e-007,1.1943
1.157778e-007,1.1986
1.158202e-007,1.2223
1.158627e-007,1.2507
1.159051e-007,1.2564
1.159475e-007,1.2362
1.159899e-007,1.2079
1.160324e-007,1.1730
1.160748e-007,1.1694
1.161172e-007,1.2043
1.161596e-007,1.2492
1.162021e-007,1.2139
1.162445e-007,0.9858
1.162869e-007,0.7653
1.163294e-007,0.5578
1.163718e-007,0.4108
1.164142e-007,0.3306
1.164566e-007,0.3082
1.164991e-007,0.2925
1.165415e-007,0.2797
1.165839e-007,0.2721
1.166263e-007,0.2716
1.166688e-007,0.2746
1.167112e-007,0.2728
1.167536e-007,0.2484
1.167960e-007,0.2163
1.168385e-007,0.2165
1.168809e-007,0.2491
1.169233e-007,0.2735
1.169657e-007,0.3017
1.170081e-007,0.3080
1.170506e-007,0.2682
1.170930e-007,0.2132
1.171354e-007,0.2161
1.171778e-007,0.3822
1.172203e-007,0.5856
1.172627e-007,0.8204
1.173051e-007,0.9912
1.173476e-007,1.0896
1.173900e-007,1.1334
1.174324e-007,1.1586
1.174748e-007,1.1787
1.175173e-007,1.1930
1.175597e-007,1.1986
1.176021e-007,1.1949
1.176445e-007,1.1960
1.176870e-007,1.2163
1.177294e-007,1.2463
1.177718e-007,1.2582
1.178142e-007,1.2410
1.178567e-007,1.2149
1.178991e-007,1.1780
1.179415e-007,1.1667
1.179839e-007,1.1952
1.180263e-007,1.2425
1.180688e-007,1.2391
1.181112e-007,1.0378
1.181536e-007,0.8037
1.181960e-007,0.5958
1.182385e-007,0.4350
1.182809e-007,0.3410
1.183233e-007,0.3102
1.183657e-007,0.2964
1.184082e-007,0.2808
1.184506e-007,0.2733
1.184930e-007,0.2713
1.185355e-007,0.2739
1.185779e-007,0.2746
1.186203e-007,0.2550
1.186627e-007,0.2211
1.187052e-007,0.2126
1.187476e-007,0.2428
1.187900e-007,0.2687
1.188324e-007,0.2966
1.188749e-007,0.3102
1.189173e-007,0.2793
1.189597e-007,0.2215
1.190021e-007,0.2024
1.190446e-007,0.3415
1.190870e-007,0.5474
1.191294e-007,0.7732
1.191718e-007,0.9642
1.192142e-007,1.0746
1.192567e-007,1.1274
1.192991e-007,1.1541
1.193415e-007,1.1765
1.193840e-007,1.1900
1.194264e-007,1.1985
1.194688e-007,1.1956
1.195112e-007,1.1945
1.195536e-007,1.2109
1.195961e-007,1.2412
1.196385e-007,1.2583
1.196809e-007,1.2455
1.197234e-007,1.2210
1.197658e-007,1.1845
1.198082e-007,1.1657
1.198506e-007,1.1870
1.198930e-007,1.2341
1.199355e-007,1.2490
1.199779e-007,1.0882
1.200203e-007,0.8427
1.200628e-007,0.6369
1.201052e-007,0.4614
1.201476e-007,0.3540
1.201900e-007,0.3131
1.202325e-007,0.2997
1.202749e-007,0.2824
1.203173e-007,0.2750
1.203597e-007,0.2711
1.204021e-007,0.2733
1.204446e-007,0.2753
1.204870e-007,0.2609
1.205294e-007,0.2270
1.205719e-007,0.2107
1.206143e-007,0.2361
1.206567e-007,0.2643
1.206991e-007,0.2909
1.207415e-007,0.3106
1.207840e-007,0.2890
1.208264e-007,0.2316
1.208688e-007,0.1987
1.209113e-007,0.1907
1.209537e-007,0.1928
1.209961e-007,0.2086
1.210385e-007,0.2232
1.210809e-007,0.2246
1.211234e-007,0.2198
1.211658e-007,0.2169
1.212082e-007,0.2154
1.212507e-007,0.2184
1.212931e-007,0.2185
1.213355e-007,0.2124
1.213779e-007,0.2072
1.214204e-007,0.2112
1.214628e-007,0.2174
1.215052e-007,0.2205
1.215476e-007,0.2241
1.215900e-007,0.2220
1.216325e-007,0.2107
1.216749e-007,0.2039
1.217173e-007,0.2087
1.217598e-007,0.2140
1.218022e-007,0.2179
1.218446e-007,0.2215
1.218870e-007,0.2203
1.219294e-007,0.2161
1.219719e-007,0.2141
1.220143e-007,0.2141
1.220567e-007,0.2154
1.220992e-007,0.2171
1.221416e-007,0.2162
1.221840e-007,0.2144
1.222264e-007,0.2148
1.222688e-007,0.2162
1.223113e-007,0.2166
1.223537e-007,0.2172
1.223961e-007,0.2175
1.224385e-007,0.2152
1.224810e-007,0.2130
1.225234e-007,0.2143
1.225658e-007,0.2165
1.226083e-007,0.2170
1.226507e-007,0.2172
1.226931e-007,0.2169
1.227355e-007,0.2154
1.227779e-007,0.2147
1.228204e-007,0.2152
1.228628e-007,0.2158
1.229052e-007,0.2164
1.229477e-007,0.2164
1.229901e-007,0.2157
1.230325e-007,0.2155
1.230749e-007,0.2159
1.231173e-007,0.2160
1.231598e-007,0.2161
1.232022e-007,0.2163
1.232446e-007,0.2160
1.232871e-007,0.2152
1.233295e-007,0.2154
1.233719e-007,0.2162
1.234143e-007,0.2163
1.234567e-007,0.2161
1.234992e-007,0.2161
1.235416e-007,0.2158
1.235840e-007,0.2155
1.236264e-007,0.2157
1.236689e-007,0.2160
1.237113e-007,0.2161
1.237537e-007,0.2161
