.HEADER
..NAMES
Time,V U1.J24
4.56069e-008,0.2118
4.56493e-008,0.2153
4.56917e-008,0.2162
4.57342e-008,0.2193
4.57766e-008,0.2187
4.58190e-008,0.2170
4.58614e-008,0.2253
4.59038e-008,0.3625
4.59463e-008,0.5428
4.59887e-008,0.7492
4.60311e-008,0.9277
4.60735e-008,1.0405
4.61160e-008,1.1111
4.61584e-008,1.1508
4.62008e-008,1.1699
4.62433e-008,1.1874
4.62857e-008,1.1955
4.63281e-008,1.1994
4.63705e-008,1.2096
4.64129e-008,1.2159
4.64554e-008,1.2216
4.64978e-008,1.2081
4.65402e-008,1.1889
4.65826e-008,1.1729
4.66251e-008,1.1703
4.66675e-008,1.2007
4.67099e-008,1.2322
4.67524e-008,1.2546
4.67948e-008,1.2364
4.68372e-008,1.0173
4.68796e-008,0.7782
4.69221e-008,0.5983
4.69645e-008,0.4462
4.70069e-008,0.3612
4.70493e-008,0.3178
4.70917e-008,0.2896
4.71342e-008,0.2853
4.71766e-008,0.2790
4.72190e-008,0.2734
4.72615e-008,0.2710
4.73039e-008,0.2627
4.73463e-008,0.2494
4.73887e-008,0.2445
4.74312e-008,0.2814
4.74736e-008,0.3116
4.75160e-008,0.3151
4.75584e-008,0.3031
4.76008e-008,0.2514
4.76433e-008,0.2148
4.76857e-008,0.2119
4.77281e-008,0.2113
4.77705e-008,0.3607
4.78130e-008,0.5674
4.78554e-008,0.7565
4.78978e-008,0.9409
4.79403e-008,1.0479
4.79827e-008,1.1101
4.80251e-008,1.1535
4.80675e-008,1.1682
4.81099e-008,1.1833
4.81524e-008,1.1929
4.81948e-008,1.2030
4.82372e-008,1.2132
4.82796e-008,1.2174
4.83221e-008,1.2220
4.83645e-008,1.1985
4.84069e-008,1.1769
4.84494e-008,1.1712
4.84918e-008,1.1703
4.85342e-008,1.2052
4.85766e-008,1.2391
4.86191e-008,1.2537
4.86615e-008,1.2639
4.87039e-008,1.2542
4.87463e-008,1.2482
4.87887e-008,1.2513
4.88312e-008,1.2508
4.88736e-008,1.2563
4.89160e-008,1.2613
4.89585e-008,1.2611
4.90009e-008,1.2633
4.90433e-008,1.2649
4.90857e-008,1.2633
4.91282e-008,1.2602
4.91706e-008,1.2565
4.92130e-008,1.2587
4.92554e-008,1.2625
4.92978e-008,1.2708
4.93403e-008,1.2735
4.93827e-008,1.2682
4.94251e-008,1.2623
4.94676e-008,1.2581
4.95100e-008,1.2588
4.95524e-008,1.2627
4.95948e-008,1.2641
4.96373e-008,1.2646
4.96797e-008,1.2649
4.97221e-008,1.2632
4.97645e-008,1.2633
4.98069e-008,1.2633
4.98494e-008,1.2628
4.98918e-008,1.2629
4.99342e-008,1.2615
4.99766e-008,1.2623
5.00191e-008,1.2641
5.00615e-008,1.2657
5.01039e-008,1.2699
5.01464e-008,1.2679
5.01888e-008,1.2616
5.02312e-008,1.2593
5.02736e-008,1.2601
5.03160e-008,1.2611
5.03585e-008,1.2647
5.04009e-008,1.2646
5.04433e-008,1.2627
5.04857e-008,1.2625
5.05282e-008,1.2572
5.05706e-008,1.1540
5.06130e-008,0.9204
5.06555e-008,0.7416
5.06979e-008,0.5556
5.07403e-008,0.4170
5.07827e-008,0.3491
5.08252e-008,0.3057
5.08676e-008,0.2925
5.09100e-008,0.2829
5.09524e-008,0.2739
5.09948e-008,0.2717
5.10373e-008,0.2679
5.10797e-008,0.2606
5.11221e-008,0.2480
5.11646e-008,0.2591
5.12070e-008,0.2899
5.12494e-008,0.3022
5.12918e-008,0.3077
5.13343e-008,0.2849
5.13767e-008,0.2393
5.14191e-008,0.2209
5.14615e-008,0.2118
5.15039e-008,0.2791
5.15464e-008,0.4884
5.15888e-008,0.6729
5.16312e-008,0.8845
5.16736e-008,1.0194
5.17161e-008,1.0887
5.17585e-008,1.1399
5.18009e-008,1.1626
5.18434e-008,1.1803
5.18858e-008,1.1901
5.19282e-008,1.1974
5.19706e-008,1.2085
5.20130e-008,1.2150
5.20555e-008,1.2234
5.20979e-008,1.2131
5.21403e-008,1.1846
5.21827e-008,1.1721
5.22252e-008,1.1647
5.22676e-008,1.1852
5.23100e-008,1.2289
5.23525e-008,1.2504
5.23949e-008,1.2603
5.24373e-008,1.1642
5.24797e-008,0.8974
5.25222e-008,0.7070
5.25646e-008,0.5289
5.26070e-008,0.4029
5.26494e-008,0.3435
5.26918e-008,0.3041
5.27343e-008,0.2884
5.27767e-008,0.2826
5.28191e-008,0.2766
5.28616e-008,0.2715
5.29040e-008,0.2649
5.29464e-008,0.2581
5.29888e-008,0.2454
5.30313e-008,0.2583
5.30737e-008,0.2997
5.31161e-008,0.3128
5.31585e-008,0.3116
5.32009e-008,0.2836
5.32434e-008,0.2297
5.32858e-008,0.2133
5.33282e-008,0.2121
5.33707e-008,0.2140
5.34131e-008,0.2250
5.34555e-008,0.2247
5.34979e-008,0.2230
5.35404e-008,0.2234
5.35828e-008,0.2179
5.36252e-008,0.2167
5.36676e-008,0.2169
5.37100e-008,0.2138
5.37525e-008,0.2129
5.37949e-008,0.2164
5.38373e-008,0.2251
5.38797e-008,0.2265
5.39222e-008,0.2181
5.39646e-008,0.2086
5.40070e-008,0.2029
5.40495e-008,0.2075
5.40919e-008,0.2168
5.41343e-008,0.2211
5.41767e-008,0.2214
5.42192e-008,0.2173
5.42616e-008,0.2152
5.43040e-008,0.2322
5.43464e-008,0.3825
5.43888e-008,0.5606
5.44313e-008,0.7727
5.44737e-008,0.9417
5.45161e-008,1.0507
5.45586e-008,1.1174
5.46010e-008,1.1534
5.46434e-008,1.1758
5.46858e-008,1.1878
5.47283e-008,1.1930
5.47707e-008,1.1947
5.48131e-008,1.1995
5.48555e-008,1.2142
5.48979e-008,1.2238
5.49404e-008,1.2097
5.49828e-008,1.1937
5.50252e-008,1.1733
5.50677e-008,1.1700
5.51101e-008,1.2036
5.51525e-008,1.2353
5.51949e-008,1.2578
5.52374e-008,1.2659
5.52798e-008,1.2560
5.53222e-008,1.2514
5.53646e-008,1.2509
5.54070e-008,1.2523
5.54495e-008,1.2573
5.54919e-008,1.2597
5.55343e-008,1.2599
5.55767e-008,1.2603
5.56192e-008,1.2643
5.56616e-008,1.2655
5.57040e-008,1.2648
5.57465e-008,1.2680
5.57889e-008,1.2623
5.58313e-008,1.2602
5.58737e-008,1.2666
5.59161e-008,1.2666
5.59586e-008,1.2660
5.60010e-008,1.2650
5.60434e-008,1.2597
5.60858e-008,1.2591
5.61283e-008,1.2615
5.61707e-008,1.2625
5.62131e-008,1.2641
5.62556e-008,1.2641
5.62980e-008,1.2624
5.63404e-008,1.2619
5.63828e-008,1.2637
5.64253e-008,1.2638
5.64677e-008,1.2631
5.65101e-008,1.2646
5.65525e-008,1.2631
5.65949e-008,1.2616
5.66374e-008,1.2628
5.66798e-008,1.2597
5.67222e-008,1.2604
5.67647e-008,1.2621
5.68071e-008,1.2635
5.68495e-008,1.2660
5.68919e-008,1.2651
5.69344e-008,1.2625
5.69768e-008,1.2625
5.70192e-008,1.2628
5.70616e-008,1.2628
5.71040e-008,1.2638
5.71465e-008,1.2636
5.71889e-008,1.2636
5.72313e-008,1.2635
5.72738e-008,1.2635
5.73162e-008,1.2628
5.73586e-008,1.2630
5.74010e-008,1.2633
5.74435e-008,1.2616
5.74859e-008,1.2626
5.75283e-008,1.2636
5.75707e-008,1.2648
5.76131e-008,1.2700
5.76556e-008,1.2671
5.76980e-008,1.2614
5.77404e-008,1.2604
5.77828e-008,1.2593
5.78253e-008,1.2607
5.78677e-008,1.2646
5.79101e-008,1.2642
5.79526e-008,1.2625
5.79950e-008,1.2628
5.80374e-008,1.2623
5.80798e-008,1.2623
5.81223e-008,1.2630
5.81647e-008,1.2629
5.82071e-008,1.2619
5.82495e-008,1.2630
5.82919e-008,1.2638
5.83344e-008,1.2630
5.83768e-008,1.2648
5.84192e-008,1.2640
5.84617e-008,1.2615
5.85041e-008,1.2620
5.85465e-008,1.2592
5.85889e-008,1.2599
5.86314e-008,1.2627
5.86738e-008,1.2645
5.87162e-008,1.2655
5.87586e-008,1.2648
5.88010e-008,1.2619
5.88435e-008,1.2620
5.88859e-008,1.2628
5.89283e-008,1.2629
5.89708e-008,1.2637
5.90132e-008,1.2634
5.90556e-008,1.2635
5.90980e-008,1.2633
5.91405e-008,1.2634
5.91829e-008,1.2629
5.92253e-008,1.2626
5.92677e-008,1.2632
5.93101e-008,1.2616
5.93526e-008,1.2622
5.93950e-008,1.2638
5.94374e-008,1.2644
5.94798e-008,1.2691
5.95223e-008,1.2682
5.95647e-008,1.2621
5.96071e-008,1.2601
5.96496e-008,1.2599
5.96920e-008,1.2600
5.97344e-008,1.2640
5.97768e-008,1.2642
5.98192e-008,1.2624
5.98617e-008,1.2628
5.99041e-008,1.2622
5.99465e-008,1.2622
5.99889e-008,1.2627
6.00314e-008,1.2629
6.00738e-008,1.2619
6.01162e-008,1.2625
6.01586e-008,1.2639
6.02011e-008,1.2629
6.02435e-008,1.2642
6.02859e-008,1.2643
6.03283e-008,1.2617
6.03708e-008,1.2615
6.04132e-008,1.2592
6.04556e-008,1.2592
6.04981e-008,1.2626
6.05405e-008,1.2643
6.05829e-008,1.2648
6.06253e-008,1.2652
6.06678e-008,1.2622
6.07102e-008,1.2619
6.07526e-008,1.2625
6.07950e-008,1.2626
6.08375e-008,1.2636
6.08799e-008,1.2635
6.09223e-008,1.2635
6.09647e-008,1.2631
6.10071e-008,1.2633
6.10496e-008,1.2630
6.10920e-008,1.2624
6.11344e-008,1.2631
6.11768e-008,1.2618
6.12193e-008,1.2617
6.12617e-008,1.2636
6.13041e-008,1.2638
6.13465e-008,1.2685
6.13890e-008,1.2692
6.14314e-008,1.2629
6.14738e-008,1.2598
6.15163e-008,1.2604
6.15587e-008,1.2594
6.16011e-008,1.2631
6.16435e-008,1.2642
6.16860e-008,1.2627
6.17284e-008,1.2627
6.17708e-008,1.2605
6.18132e-008,1.1879
6.18557e-008,0.9587
6.18981e-008,0.7728
6.19405e-008,0.5835
6.19829e-008,0.4359
6.20254e-008,0.3573
6.20678e-008,0.3113
6.21102e-008,0.2931
6.21526e-008,0.2844
6.21950e-008,0.2752
6.22375e-008,0.2712
6.22799e-008,0.2681
6.23223e-008,0.2618
6.23647e-008,0.2497
6.24072e-008,0.2541
6.24496e-008,0.2850
6.24920e-008,0.3010
6.25344e-008,0.3074
6.25769e-008,0.2916
6.26193e-008,0.2455
6.26617e-008,0.2221
6.27042e-008,0.2131
6.27466e-008,0.2102
6.27890e-008,0.2200
6.28314e-008,0.2236
6.28739e-008,0.2241
6.29163e-008,0.2241
6.29587e-008,0.2182
6.30011e-008,0.2168
6.30436e-008,0.2171
6.30860e-008,0.2141
6.31284e-008,0.2132
6.31708e-008,0.2152
6.32132e-008,0.2231
6.32557e-008,0.2259
6.32981e-008,0.2189
6.33405e-008,0.2109
6.33829e-008,0.2047
6.34254e-008,0.2061
6.34678e-008,0.2144
6.35102e-008,0.2193
6.35526e-008,0.2206
6.35951e-008,0.2183
6.36375e-008,0.2161
6.36799e-008,0.2358
6.37224e-008,0.3866
6.37648e-008,0.5637
6.38072e-008,0.7770
6.38496e-008,0.9446
6.38921e-008,1.0523
6.39345e-008,1.1179
6.39769e-008,1.1533
6.40193e-008,1.1761
6.40618e-008,1.1880
6.41042e-008,1.1932
6.41466e-008,1.1945
6.41890e-008,1.1989
6.42315e-008,1.2139
6.42739e-008,1.2233
6.43163e-008,1.2093
6.43587e-008,1.1937
6.44011e-008,1.1728
6.44436e-008,1.1702
6.44860e-008,1.2039
6.45284e-008,1.2353
6.45708e-008,1.2580
6.46133e-008,1.2656
6.46557e-008,1.2556
6.46981e-008,1.2511
6.47405e-008,1.2506
6.47830e-008,1.2522
6.48254e-008,1.2572
6.48678e-008,1.2596
6.49103e-008,1.2596
6.49527e-008,1.2601
6.49951e-008,1.2641
6.50375e-008,1.2653
6.50800e-008,1.2648
6.51224e-008,1.2679
6.51648e-008,1.2619
6.52072e-008,1.2600
6.52497e-008,1.2665
6.52921e-008,1.2663
6.53345e-008,1.2659
6.53769e-008,1.2648
6.54193e-008,1.2594
6.54618e-008,1.2589
6.55042e-008,1.2613
6.55466e-008,1.2623
6.55890e-008,1.2639
6.56315e-008,1.2639
6.56739e-008,1.2622
6.57163e-008,1.2617
6.57587e-008,1.2635
6.58012e-008,1.2636
6.58436e-008,1.2629
6.58860e-008,1.2644
6.59284e-008,1.2628
6.59709e-008,1.2615
6.60133e-008,1.2626
6.60557e-008,1.2595
6.60982e-008,1.2603
6.61406e-008,1.2620
6.61830e-008,1.2633
6.62254e-008,1.2659
6.62679e-008,1.2649
6.63103e-008,1.2624
6.63527e-008,1.2624
6.63951e-008,1.2626
6.64376e-008,1.2627
6.64800e-008,1.2498
6.65224e-008,1.0834
6.65648e-008,0.8589
6.66072e-008,0.6787
6.66497e-008,0.5065
6.66921e-008,0.3882
6.67345e-008,0.3308
6.67769e-008,0.2974
6.68194e-008,0.2863
6.68618e-008,0.2791
6.69042e-008,0.2742
6.69466e-008,0.2744
6.69891e-008,0.2768
6.70315e-008,0.2626
6.70739e-008,0.2450
6.71164e-008,0.2651
6.71588e-008,0.2895
6.72012e-008,0.3006
6.72436e-008,0.3076
6.72861e-008,0.2713
6.73285e-008,0.2297
6.73709e-008,0.2178
6.74133e-008,0.2084
6.74558e-008,0.3413
6.74982e-008,0.5528
6.75406e-008,0.7449
6.75830e-008,0.9340
6.76255e-008,1.0463
6.76679e-008,1.1086
6.77103e-008,1.1518
6.77527e-008,1.1709
6.77951e-008,1.1851
6.78376e-008,1.1899
6.78800e-008,1.1977
6.79224e-008,1.2006
6.79648e-008,1.2094
6.80073e-008,1.2250
6.80497e-008,1.2076
6.80921e-008,1.1844
6.81345e-008,1.1737
6.81770e-008,1.1644
6.82194e-008,1.1985
6.82618e-008,1.2387
6.83043e-008,1.2551
6.83467e-008,1.2665
6.83891e-008,1.2562
6.84315e-008,1.2483
6.84740e-008,1.2508
6.85164e-008,1.2521
6.85588e-008,1.2559
6.86012e-008,1.2596
6.86437e-008,1.2607
6.86861e-008,1.2597
6.87285e-008,1.2629
6.87709e-008,1.2658
6.88133e-008,1.2631
6.88558e-008,1.2658
6.88982e-008,1.2659
6.89406e-008,1.2612
6.89830e-008,1.2659
6.90255e-008,1.2684
6.90679e-008,1.2640
6.91103e-008,1.2644
6.91527e-008,1.2600
6.91952e-008,1.2578
6.92376e-008,1.2621
6.92800e-008,1.2626
6.93225e-008,1.2632
6.93649e-008,1.2639
6.94073e-008,1.2626
6.94497e-008,1.2615
6.94922e-008,1.2628
6.95346e-008,1.2640
6.95770e-008,1.2625
6.96194e-008,1.2638
6.96619e-008,1.2641
6.97043e-008,1.2617
6.97467e-008,1.2626
6.97891e-008,1.2600
6.98316e-008,1.2587
6.98740e-008,1.2616
6.99164e-008,1.2632
6.99588e-008,1.2647
7.00012e-008,1.2662
7.00437e-008,1.2628
7.00861e-008,1.2621
7.01285e-008,1.2625
7.01709e-008,1.2621
7.02134e-008,1.2598
7.02558e-008,1.1682
7.02982e-008,0.9358
7.03406e-008,0.7544
7.03831e-008,0.5674
7.04255e-008,0.4241
7.04679e-008,0.3506
7.05104e-008,0.3078
7.05528e-008,0.2904
7.05952e-008,0.2805
7.06376e-008,0.2759
7.06801e-008,0.2739
7.07225e-008,0.2773
7.07649e-008,0.2712
7.08073e-008,0.2488
7.08498e-008,0.2527
7.08922e-008,0.2835
7.09346e-008,0.2955
7.09770e-008,0.3084
7.10194e-008,0.2900
7.10619e-008,0.2419
7.11043e-008,0.2215
7.11467e-008,0.2106
7.11891e-008,0.2093
7.12316e-008,0.2200
7.12740e-008,0.2235
7.13164e-008,0.2231
7.13588e-008,0.2227
7.14013e-008,0.2190
7.14437e-008,0.2169
7.14861e-008,0.2188
7.15286e-008,0.2170
7.15710e-008,0.2118
7.16134e-008,0.2134
7.16558e-008,0.2153
7.16983e-008,0.2146
7.17407e-008,0.2173
7.17831e-008,0.2138
7.18255e-008,0.2081
7.18680e-008,0.2130
7.19104e-008,0.2149
7.19528e-008,0.2167
7.19952e-008,0.2194
7.20377e-008,0.2174
7.20801e-008,0.2168
7.21225e-008,0.2506
7.21649e-008,0.4116
7.22073e-008,0.5858
7.22498e-008,0.8047
7.22922e-008,0.9636
7.23346e-008,1.0611
7.23770e-008,1.1238
7.24195e-008,1.1542
7.24619e-008,1.1756
7.25043e-008,1.1902
7.25467e-008,1.1960
7.25892e-008,1.2022
7.26316e-008,1.2112
7.26740e-008,1.2182
7.27165e-008,1.2190
7.27589e-008,1.2028
7.28013e-008,1.1846
7.28437e-008,1.1692
7.28862e-008,1.1754
7.29286e-008,1.2096
7.29710e-008,1.2382
7.30134e-008,1.2590
7.30559e-008,1.2626
7.30983e-008,1.2531
7.31407e-008,1.2506
7.31831e-008,1.2494
7.32256e-008,1.2515
7.32680e-008,1.2589
7.33104e-008,1.2600
7.33528e-008,1.2605
7.33952e-008,1.2639
7.34377e-008,1.2639
7.34801e-008,1.2627
7.35225e-008,1.2590
7.35649e-008,1.2562
7.36074e-008,1.2584
7.36498e-008,1.2637
7.36922e-008,1.2709
7.37346e-008,1.2729
7.37771e-008,1.2675
7.38195e-008,1.2613
7.38619e-008,1.2576
7.39044e-008,1.2595
7.39468e-008,1.2624
7.39892e-008,1.2641
7.40316e-008,1.2650
7.40741e-008,1.2638
7.41165e-008,1.2630
7.41589e-008,1.2632
7.42013e-008,1.2627
7.42438e-008,1.2630
7.42862e-008,1.2624
7.43286e-008,1.2609
7.43710e-008,1.2627
7.44134e-008,1.2639
7.44559e-008,1.2669
7.44983e-008,1.2707
7.45407e-008,1.2645
7.45831e-008,1.2594
7.46256e-008,1.2595
7.46680e-008,1.2593
7.47104e-008,1.2623
7.47528e-008,1.2651
7.47953e-008,1.2640
7.48377e-008,1.2622
7.48801e-008,1.2621
7.49226e-008,1.2410
7.49650e-008,1.0502
7.50074e-008,0.8351
7.50498e-008,0.6518
7.50923e-008,0.4858
7.51347e-008,0.3795
7.51771e-008,0.3258
7.52195e-008,0.2958
7.52620e-008,0.2883
7.53044e-008,0.2789
7.53468e-008,0.2714
7.53892e-008,0.2710
7.54317e-008,0.2651
7.54741e-008,0.2545
7.55165e-008,0.2475
7.55589e-008,0.2735
7.56013e-008,0.2980
7.56438e-008,0.3055
7.56862e-008,0.3026
7.57286e-008,0.2625
7.57710e-008,0.2272
7.58135e-008,0.2169
7.58559e-008,0.2092
7.58983e-008,0.2161
7.59407e-008,0.2236
7.59832e-008,0.2235
7.60256e-008,0.2250
7.60680e-008,0.2203
7.61105e-008,0.2166
7.61529e-008,0.2176
7.61953e-008,0.2153
7.62377e-008,0.2133
7.62802e-008,0.2140
7.63226e-008,0.2195
7.63650e-008,0.2260
7.64074e-008,0.2218
7.64499e-008,0.2143
7.64923e-008,0.2062
7.65347e-008,0.2040
7.65771e-008,0.2115
7.66195e-008,0.2182
7.66620e-008,0.2208
7.67044e-008,0.2191
7.67468e-008,0.2168
7.67892e-008,0.2162
7.68317e-008,0.3204
7.68741e-008,0.5011
7.69165e-008,0.6929
7.69589e-008,0.8896
7.70014e-008,1.0191
7.70438e-008,1.0971
7.70862e-008,1.1447
7.71287e-008,1.1668
7.71711e-008,1.1855
7.72135e-008,1.1918
7.72559e-008,1.1954
7.72984e-008,1.1968
7.73408e-008,1.2068
7.73832e-008,1.2228
7.74256e-008,1.2164
7.74681e-008,1.1992
7.75105e-008,1.1810
7.75529e-008,1.1656
7.75953e-008,1.1897
7.76378e-008,1.2258
7.76802e-008,1.2498
7.77226e-008,1.2506
7.77650e-008,1.0829
7.78074e-008,0.8239
7.78499e-008,0.6441
7.78923e-008,0.4776
7.79347e-008,0.3737
7.79771e-008,0.3267
7.80196e-008,0.2931
7.80620e-008,0.2836
7.81044e-008,0.2782
7.81468e-008,0.2761
7.81893e-008,0.2747
7.82317e-008,0.2745
7.82741e-008,0.2612
7.83166e-008,0.2414
7.83590e-008,0.2663
7.84014e-008,0.3016
7.84438e-008,0.3095
7.84863e-008,0.3114
7.85287e-008,0.2678
7.85711e-008,0.2190
7.86135e-008,0.2118
7.86560e-008,0.2082
7.86984e-008,0.2167
7.87408e-008,0.2259
7.87832e-008,0.2231
7.88257e-008,0.2225
7.88681e-008,0.2211
7.89105e-008,0.2180
7.89529e-008,0.2172
7.89953e-008,0.2186
7.90378e-008,0.2149
7.90802e-008,0.2111
7.91226e-008,0.2165
7.91650e-008,0.2174
7.92075e-008,0.2153
7.92499e-008,0.2156
7.92923e-008,0.2095
7.93347e-008,0.2074
7.93772e-008,0.2155
7.94196e-008,0.2171
7.94620e-008,0.2193
7.95045e-008,0.2196
7.95469e-008,0.2157
7.95893e-008,0.2163
7.96317e-008,0.2162
7.96742e-008,0.2155
7.97166e-008,0.2166
7.97590e-008,0.2173
7.98014e-008,0.2158
7.98439e-008,0.2156
7.98863e-008,0.2172
7.99287e-008,0.2159
7.99711e-008,0.2155
8.00135e-008,0.2167
8.00560e-008,0.2159
8.00984e-008,0.2210
8.01408e-008,0.2237
8.01832e-008,0.2178
8.02257e-008,0.2143
8.02681e-008,0.2137
8.03105e-008,0.2119
8.03529e-008,0.2164
8.03954e-008,0.2179
8.04378e-008,0.2162
8.04802e-008,0.2168
8.05227e-008,0.2161
8.05651e-008,0.2644
8.06075e-008,0.4332
8.06499e-008,0.6067
8.06924e-008,0.8237
8.07348e-008,0.9770
8.07772e-008,1.0707
8.08196e-008,1.1284
8.08621e-008,1.1573
8.09045e-008,1.1810
8.09469e-008,1.1901
8.09893e-008,1.1950
8.10318e-008,1.1957
8.10742e-008,1.2007
8.11166e-008,1.2178
8.11590e-008,1.2214
8.12014e-008,1.2046
8.12439e-008,1.1904
8.12863e-008,1.1692
8.13287e-008,1.1766
8.13711e-008,1.2136
8.14136e-008,1.2408
8.14560e-008,1.2621
8.14984e-008,1.2640
8.15408e-008,1.2541
8.15833e-008,1.2509
8.16257e-008,1.2508
8.16681e-008,1.2537
8.17106e-008,1.2583
8.17530e-008,1.2602
8.17954e-008,1.2595
8.18378e-008,1.2608
8.18803e-008,1.2650
8.19227e-008,1.2651
8.19651e-008,1.2666
8.20075e-008,1.2678
8.20500e-008,1.2607
8.20924e-008,1.2610
8.21348e-008,1.2678
8.21772e-008,1.2660
8.22196e-008,1.2663
8.22621e-008,1.2637
8.23045e-008,1.2587
8.23469e-008,1.2600
8.23893e-008,1.2617
8.24318e-008,1.2628
8.24742e-008,1.2642
8.25166e-008,1.2637
8.25590e-008,1.2620
8.26015e-008,1.2621
8.26439e-008,1.2640
8.26863e-008,1.2635
8.27288e-008,1.2634
8.27712e-008,1.2645
8.28136e-008,1.2623
8.28560e-008,1.2618
8.28985e-008,1.2613
8.29409e-008,1.2592
8.29833e-008,1.2613
8.30257e-008,1.2626
8.30682e-008,1.2636
8.31106e-008,1.2663
8.31530e-008,1.2643
8.31954e-008,1.2626
8.32379e-008,1.2626
8.32803e-008,1.2624
8.33227e-008,1.2631
8.33651e-008,1.2323
8.34075e-008,1.0238
8.34500e-008,0.8183
8.34924e-008,0.6326
8.35348e-008,0.4720
8.35772e-008,0.3713
8.36197e-008,0.3209
8.36621e-008,0.2943
8.37045e-008,0.2838
8.37469e-008,0.2782
8.37894e-008,0.2736
8.38318e-008,0.2752
8.38742e-008,0.2760
8.39167e-008,0.2567
8.39591e-008,0.2462
8.40015e-008,0.2733
8.40439e-008,0.2921
8.40864e-008,0.3041
8.41288e-008,0.3030
8.41712e-008,0.2591
8.42136e-008,0.2255
8.42561e-008,0.2151
8.42985e-008,0.2076
8.43409e-008,0.2163
8.43833e-008,0.2236
8.44257e-008,0.2229
8.44682e-008,0.2236
8.45106e-008,0.2206
8.45530e-008,0.2173
8.45954e-008,0.2180
8.46379e-008,0.2186
8.46803e-008,0.2136
8.47227e-008,0.2120
8.47651e-008,0.2164
8.48076e-008,0.2149
8.48500e-008,0.2162
8.48924e-008,0.2157
8.49349e-008,0.2095
8.49773e-008,0.2111
8.50197e-008,0.2150
8.50621e-008,0.2155
8.51046e-008,0.2187
8.51470e-008,0.2188
8.51894e-008,0.2168
8.52318e-008,0.2171
8.52743e-008,0.2155
8.53167e-008,0.2153
8.53591e-008,0.2170
8.54015e-008,0.2169
8.54440e-008,0.2155
8.54864e-008,0.2162
8.55288e-008,0.2168
8.55712e-008,0.2151
8.56136e-008,0.2164
8.56561e-008,0.2167
8.56985e-008,0.2168
8.57409e-008,0.2227
8.57833e-008,0.2206
8.58258e-008,0.2154
8.58682e-008,0.2146
8.59106e-008,0.2125
8.59530e-008,0.2136
8.59955e-008,0.2177
8.60379e-008,0.2172
8.60803e-008,0.2159
8.61228e-008,0.2167
8.61652e-008,0.2158
8.62076e-008,0.2156
8.62500e-008,0.2164
8.62925e-008,0.2161
8.63349e-008,0.2153
8.63773e-008,0.2166
8.64197e-008,0.2170
8.64622e-008,0.2161
8.65046e-008,0.2181
8.65470e-008,0.2174
8.65894e-008,0.2150
8.66319e-008,0.2153
8.66743e-008,0.2122
8.67167e-008,0.2132
8.67591e-008,0.2161
8.68015e-008,0.2179
8.68440e-008,0.2191
8.68864e-008,0.2180
8.69288e-008,0.2150
8.69712e-008,0.2151
8.70137e-008,0.2159
8.70561e-008,0.2161
8.70985e-008,0.2169
8.71409e-008,0.2167
8.71834e-008,0.2168
8.72258e-008,0.2166
8.72682e-008,0.2168
8.73107e-008,0.2163
8.73531e-008,0.2161
8.73955e-008,0.2165
8.74379e-008,0.2149
8.74804e-008,0.2158
8.75228e-008,0.2172
8.75652e-008,0.2180
8.76076e-008,0.2228
8.76501e-008,0.2213
8.76925e-008,0.2154
8.77349e-008,0.2137
8.77773e-008,0.2133
8.78197e-008,0.2138
8.78622e-008,0.2178
8.79046e-008,0.2178
8.79470e-008,0.2161
8.79894e-008,0.2165
8.80319e-008,0.2159
8.80743e-008,0.2952
8.81167e-008,0.4728
8.81591e-008,0.6530
8.82016e-008,0.8615
8.82440e-008,1.0023
8.82864e-008,1.0858
8.83289e-008,1.1383
8.83713e-008,1.1622
8.84137e-008,1.1837
8.84561e-008,1.1913
8.84986e-008,1.1961
8.85410e-008,1.1971
8.85834e-008,1.2036
8.86258e-008,1.2207
8.86683e-008,1.2187
8.87107e-008,1.2016
8.87531e-008,1.1859
8.87955e-008,1.1667
8.88380e-008,1.1840
8.88804e-008,1.2211
8.89228e-008,1.2457
8.89652e-008,1.2570
8.90076e-008,1.1273
8.90501e-008,0.8623
8.90925e-008,0.6776
8.91349e-008,0.5021
8.91773e-008,0.3864
8.92198e-008,0.3344
8.92622e-008,0.2981
8.93046e-008,0.2852
8.93470e-008,0.2784
8.93895e-008,0.2766
8.94319e-008,0.2751
8.94743e-008,0.2757
8.95168e-008,0.2658
8.95592e-008,0.2427
8.96016e-008,0.2588
8.96440e-008,0.2985
8.96865e-008,0.3083
8.97289e-008,0.3136
8.97713e-008,0.2785
8.98137e-008,0.2245
8.98562e-008,0.2123
8.98986e-008,0.2086
8.99410e-008,0.2801
8.99834e-008,0.4878
9.00258e-008,0.6668
9.00683e-008,0.8757
9.01107e-008,1.0131
9.01531e-008,1.0870
9.01955e-008,1.1384
9.02380e-008,1.1637
9.02804e-008,1.1818
9.03228e-008,1.1874
9.03652e-008,1.1958
9.04077e-008,1.2011
9.04501e-008,1.2053
9.04925e-008,1.2216
9.05350e-008,1.2148
9.05774e-008,1.1876
9.06198e-008,1.1802
9.06622e-008,1.1674
9.07047e-008,1.1847
9.07471e-008,1.2283
9.07895e-008,1.2483
9.08319e-008,1.2610
9.08744e-008,1.1706
9.09168e-008,0.9054
9.09592e-008,0.7130
9.10016e-008,0.5344
9.10441e-008,0.4059
9.10865e-008,0.3429
9.11289e-008,0.3050
9.11713e-008,0.2873
