.HEADER
..NAMES
Time,V U1.P25&R25
.DATA
9.04925e-008,0.7742
9.05350e-008,0.5730
9.05774e-008,0.4448
9.06198e-008,0.3780
9.06622e-008,0.3339
9.07047e-008,0.3398
9.07471e-008,0.3530
9.07895e-008,0.3386
9.08319e-008,0.3178
9.08744e-008,0.3010
9.09168e-008,0.2826
9.09592e-008,0.2776
9.10016e-008,0.2804
9.10441e-008,0.2934
9.10865e-008,0.3140
9.11289e-008,0.3206
9.11713e-008,0.3150
9.12137e-008,0.2940
9.12562e-008,0.2588
9.12986e-008,0.2278
9.13410e-008,0.2300
9.13834e-008,0.3867
9.14259e-008,0.5758
9.14683e-008,0.7865
9.15107e-008,0.9450
9.15531e-008,1.0310
9.15956e-008,1.0847
9.16380e-008,1.0904
9.16804e-008,1.0973
9.17229e-008,1.1204
9.17653e-008,1.1336
9.18077e-008,1.1493
9.18501e-008,1.1780
9.18926e-008,1.1939
9.19350e-008,1.1940
9.19774e-008,1.1795
9.20198e-008,1.1630
9.20623e-008,1.1637
9.21047e-008,1.1643
9.21471e-008,1.1708
9.21895e-008,1.2003
9.22320e-008,1.2323
9.22744e-008,1.2261
9.23168e-008,1.0432
9.23592e-008,0.8126
9.24016e-008,0.6073
9.24441e-008,0.4649
9.24865e-008,0.3891
9.25289e-008,0.3388
9.25713e-008,0.3354
9.26138e-008,0.3519
9.26562e-008,0.3434
9.26986e-008,0.3210
9.27410e-008,0.3049
9.27835e-008,0.2855
9.28259e-008,0.2774
9.28683e-008,0.2797
9.29108e-008,0.2894
9.29532e-008,0.3108
9.29956e-008,0.3205
9.30380e-008,0.3169
9.30805e-008,0.2998
9.31229e-008,0.2657
9.31653e-008,0.2333
9.32077e-008,0.2193
9.32502e-008,0.3489
9.32926e-008,0.5394
9.33350e-008,0.7444
9.33774e-008,0.9195
9.34198e-008,1.0173
9.34623e-008,1.0777
9.35047e-008,1.0923
9.35471e-008,1.0937
9.35895e-008,1.1160
9.36320e-008,1.1320
9.36744e-008,1.1446
9.37168e-008,1.1726
9.37592e-008,1.1925
9.38017e-008,1.1948
9.38441e-008,1.1835
9.38865e-008,1.1649
9.39290e-008,1.1629
9.39714e-008,1.1647
9.40138e-008,1.1675
9.40562e-008,1.1936
9.40987e-008,1.2265
9.41411e-008,1.2374
9.41835e-008,1.0890
9.42259e-008,0.8525
9.42684e-008,0.6450
9.43108e-008,0.4879
9.43532e-008,0.4010
9.43956e-008,0.3472
9.44381e-008,0.3315
9.44805e-008,0.3500
9.45229e-008,0.3475
9.45653e-008,0.3246
9.46077e-008,0.3084
9.46502e-008,0.2889
9.46926e-008,0.2777
9.47350e-008,0.2792
9.47774e-008,0.2860
9.48199e-008,0.3070
9.48623e-008,0.3199
9.49047e-008,0.3184
9.49471e-008,0.3048
9.49896e-008,0.2728
9.50320e-008,0.2391
9.50744e-008,0.2190
9.51169e-008,0.3160
9.51593e-008,0.5038
9.52017e-008,0.7008
9.52441e-008,0.8913
9.52866e-008,1.0029
9.53290e-008,1.0674
9.53714e-008,1.0934
9.54138e-008,1.0911
9.54563e-008,1.1113
9.54987e-008,1.1302
9.55411e-008,1.1408
9.55835e-008,1.1669
9.56259e-008,1.1903
9.56684e-008,1.1951
9.57108e-008,1.1871
9.57532e-008,1.1676
9.57956e-008,1.1621
9.58381e-008,1.1650
9.58805e-008,1.1654
9.59229e-008,1.1872
9.59653e-008,1.2204
9.60078e-008,1.2407
9.60502e-008,1.1293
9.60926e-008,0.8951
9.61351e-008,0.6869
9.61775e-008,0.5131
9.62199e-008,0.4130
9.62623e-008,0.3576
9.63048e-008,0.3298
9.63472e-008,0.3475
9.63896e-008,0.3507
9.64320e-008,0.3287
9.64745e-008,0.3116
9.65169e-008,0.2926
9.65593e-008,0.2786
9.66017e-008,0.2787
9.66442e-008,0.2834
9.66866e-008,0.3027
9.67290e-008,0.3187
9.67714e-008,0.3195
9.68138e-008,0.3089
9.68563e-008,0.2799
9.68987e-008,0.2451
9.69411e-008,0.2214
9.69835e-008,0.2873
9.70260e-008,0.4670
9.70684e-008,0.6573
9.71108e-008,0.8608
9.71532e-008,0.9875
9.71957e-008,1.0558
9.72381e-008,1.0924
9.72805e-008,1.0897
9.73230e-008,1.1064
9.73654e-008,1.1279
9.74078e-008,1.1378
9.74502e-008,1.1611
9.74927e-008,1.1873
9.75351e-008,1.1951
9.75775e-008,1.1901
9.76199e-008,1.1710
9.76624e-008,1.1618
9.77048e-008,1.1649
9.77472e-008,1.1643
9.77896e-008,1.1811
9.78321e-008,1.2141
9.78745e-008,1.2408
9.79169e-008,1.1664
9.79593e-008,0.9408
9.80017e-008,0.7301
9.80442e-008,0.5400
9.80866e-008,0.4263
9.81290e-008,0.3674
9.81714e-008,0.3307
9.82139e-008,0.3442
9.82563e-008,0.3527
9.82987e-008,0.3332
9.83412e-008,0.3145
9.83836e-008,0.2965
9.84260e-008,0.2802
9.84684e-008,0.2781
9.85109e-008,0.2816
9.85533e-008,0.2983
9.85957e-008,0.3169
9.86381e-008,0.3202
9.86806e-008,0.3122
9.87230e-008,0.2868
9.87654e-008,0.2514
9.88078e-008,0.2232
9.88503e-008,0.2584
9.88927e-008,0.4292
9.89351e-008,0.6170
9.89775e-008,0.8278
9.90199e-008,0.9694
9.90624e-008,1.0443
9.91048e-008,1.0895
9.91472e-008,1.0893
9.91896e-008,1.1018
9.92321e-008,1.1247
9.92745e-008,1.1355
9.93169e-008,1.1553
9.93593e-008,1.1833
9.94018e-008,1.1947
9.94442e-008,1.1924
9.94866e-008,1.1749
9.95291e-008,1.1620
9.95715e-008,1.1645
9.96139e-008,1.1640
9.96563e-008,1.1757
9.96988e-008,1.2076
9.97412e-008,1.2380
9.97836e-008,1.2003
9.98260e-008,0.9886
9.98685e-008,0.7699
9.99109e-008,0.5694
9.99533e-008,0.4427
9.99957e-008,0.3769
1.000382e-007,0.3334
1.000806e-007,0.3403
1.001230e-007,0.3531
1.001654e-007,0.3380
1.002078e-007,0.3174
1.002503e-007,0.3006
1.002927e-007,0.2823
1.003351e-007,0.2776
1.003775e-007,0.2805
1.004200e-007,0.2939
1.004624e-007,0.3144
1.005048e-007,0.3206
1.005472e-007,0.3147
1.005897e-007,0.2933
1.006321e-007,0.2580
1.006745e-007,0.2272
1.007170e-007,0.2316
1.007594e-007,0.3908
1.008018e-007,0.5796
1.008442e-007,0.7906
1.008867e-007,0.9476
1.009291e-007,1.0323
1.009715e-007,1.0852
1.010139e-007,1.0903
1.010564e-007,1.0977
1.010988e-007,1.1209
1.011412e-007,1.1338
1.011836e-007,1.1498
1.012260e-007,1.1785
1.012685e-007,1.1940
1.013109e-007,1.1938
1.013533e-007,1.1790
1.013957e-007,1.1629
1.014382e-007,1.1638
1.014806e-007,1.1642
1.015230e-007,1.1712
1.015654e-007,1.2010
1.016079e-007,1.2329
1.016503e-007,1.2245
1.016927e-007,1.0378
1.017352e-007,0.8083
1.017776e-007,0.6033
1.018200e-007,0.4625
1.018624e-007,0.3878
1.019049e-007,0.3380
1.019473e-007,0.3359
1.019897e-007,0.3521
1.020321e-007,0.3429
1.020746e-007,0.3206
1.021170e-007,0.3045
1.021594e-007,0.2852
1.022018e-007,0.2774
1.022443e-007,0.2797
1.022867e-007,0.2898
1.023291e-007,0.3112
1.023715e-007,0.3206
1.024139e-007,0.3167
1.024564e-007,0.2992
1.024988e-007,0.2649
1.025412e-007,0.2327
1.025836e-007,0.2193
1.026261e-007,0.3525
1.026685e-007,0.5431
1.027109e-007,0.7490
1.027533e-007,0.9224
1.027958e-007,1.0188
1.028382e-007,1.0785
1.028806e-007,1.0921
1.029231e-007,1.0940
1.029655e-007,1.1165
1.030079e-007,1.1322
1.030503e-007,1.1450
1.030928e-007,1.1732
1.031352e-007,1.1927
1.031776e-007,1.1947
1.032200e-007,1.1831
1.032625e-007,1.1647
1.033049e-007,1.1629
1.033473e-007,1.1646
1.033897e-007,1.1678
1.034321e-007,1.1943
1.034746e-007,1.2271
1.035170e-007,1.2371
1.035594e-007,1.0842
1.036018e-007,0.8479
1.036443e-007,0.6406
1.036867e-007,0.4851
1.037291e-007,0.3997
1.037715e-007,0.3460
1.038140e-007,0.3318
1.038564e-007,0.3502
1.038988e-007,0.3471
1.039413e-007,0.3242
1.039837e-007,0.3080
1.040261e-007,0.2885
1.040685e-007,0.2776
1.041110e-007,0.2792
1.041534e-007,0.2863
1.041958e-007,0.3074
1.042382e-007,0.3201
1.042807e-007,0.3182
1.043231e-007,0.3043
1.043655e-007,0.2720
1.044079e-007,0.2384
1.044504e-007,0.2187
1.044928e-007,0.3189
1.045352e-007,0.5076
1.045776e-007,0.7055
1.046200e-007,0.8945
1.046625e-007,1.0044
1.047049e-007,1.0685
1.047473e-007,1.0934
1.047897e-007,1.0913
1.048322e-007,1.1117
1.048746e-007,1.1304
1.049170e-007,1.1411
1.049594e-007,1.1675
1.050019e-007,1.1906
1.050443e-007,1.1951
1.050867e-007,1.1868
1.051292e-007,1.1673
1.051716e-007,1.1622
1.052140e-007,1.1649
1.052564e-007,1.1655
1.052989e-007,1.1878
1.053413e-007,1.2211
1.053837e-007,1.2407
1.054261e-007,1.1251
1.054686e-007,0.8901
1.055110e-007,0.6820
1.055534e-007,0.5101
1.055958e-007,0.4116
1.056383e-007,0.3563
1.056807e-007,0.3297
1.057231e-007,0.3478
1.057655e-007,0.3504
1.058079e-007,0.3281
1.058504e-007,0.3112
1.058928e-007,0.2922
1.059352e-007,0.2785
1.059776e-007,0.2787
1.060201e-007,0.2836
1.060625e-007,0.3032
1.061049e-007,0.3190
1.061473e-007,0.3193
1.061898e-007,0.3085
1.062322e-007,0.2791
1.062746e-007,0.2444
1.063171e-007,0.2211
1.063595e-007,0.2900
1.064019e-007,0.4708
1.064443e-007,0.6620
1.064868e-007,0.8642
1.065292e-007,0.9892
1.065716e-007,1.0569
1.066140e-007,1.0926
1.066565e-007,1.0898
1.066989e-007,1.1069
1.067413e-007,1.1281
1.067837e-007,1.1381
1.068261e-007,1.1617
1.068686e-007,1.1877
1.069110e-007,1.1951
1.069534e-007,1.1898
1.069958e-007,1.1706
1.070383e-007,1.1618
1.070807e-007,1.1649
1.071231e-007,1.1643
1.071655e-007,1.1817
1.072080e-007,1.2148
1.072504e-007,1.2410
1.072928e-007,1.1624
1.073353e-007,0.9355
1.073777e-007,0.7252
1.074201e-007,0.5368
1.074625e-007,0.4247
1.075050e-007,0.3664
1.075474e-007,0.3304
1.075898e-007,0.3446
1.076322e-007,0.3526
1.076747e-007,0.3326
1.077171e-007,0.3141
1.077595e-007,0.2961
1.078019e-007,0.2800
1.078444e-007,0.2782
1.078868e-007,0.2817
1.079292e-007,0.2988
1.079716e-007,0.3172
1.080140e-007,0.3202
1.080565e-007,0.3118
1.080989e-007,0.2861
1.081413e-007,0.2507
1.081837e-007,0.2228
1.082262e-007,0.2612
1.082686e-007,0.4331
1.083110e-007,0.6212
1.083534e-007,0.8315
1.083959e-007,0.9716
1.084383e-007,1.0455
1.084807e-007,1.0898
1.085232e-007,1.0894
1.085656e-007,1.1022
1.086080e-007,1.1251
1.086504e-007,1.1357
1.086929e-007,1.1559
1.087353e-007,1.1838
1.087777e-007,1.1948
1.088201e-007,1.1921
1.088626e-007,1.1745
1.089050e-007,1.1619
1.089474e-007,1.1646
1.089898e-007,1.1639
1.090322e-007,1.1762
1.090747e-007,1.2083
1.091171e-007,1.2385
1.091595e-007,1.1970
1.092019e-007,0.9832
1.092444e-007,0.7655
1.092868e-007,0.5659
1.093292e-007,0.4406
1.093716e-007,0.3758
1.094141e-007,0.3329
1.094565e-007,0.3407
1.094989e-007,0.3532
1.095414e-007,0.3375
1.095838e-007,0.3171
1.096262e-007,0.3001
1.096686e-007,0.2821
1.097111e-007,0.2777
1.097535e-007,0.2805
1.097959e-007,0.2943
1.098383e-007,0.3147
1.098808e-007,0.3206
1.099232e-007,0.3145
1.099656e-007,0.2926
1.100080e-007,0.2573
1.100505e-007,0.2266
1.100929e-007,0.2333
1.101353e-007,0.3947
1.101777e-007,0.5835
1.102201e-007,0.7948
1.102626e-007,0.9502
1.103050e-007,1.0337
1.103474e-007,1.0857
1.103898e-007,1.0901
1.104323e-007,1.0980
1.104747e-007,1.1213
1.105171e-007,1.1339
1.105595e-007,1.1503
1.106020e-007,1.1791
1.106444e-007,1.1941
1.106868e-007,1.1937
1.107293e-007,1.1786
1.107717e-007,1.1628
1.108141e-007,1.1639
1.108565e-007,1.1641
1.108990e-007,1.1716
1.109414e-007,1.2017
1.109838e-007,1.2335
1.110262e-007,1.2228
1.110687e-007,1.0325
1.111111e-007,0.8039
1.111535e-007,0.5992
1.111959e-007,0.4600
1.112384e-007,0.3865
1.112808e-007,0.3372
1.113232e-007,0.3363
1.113656e-007,0.3523
1.114080e-007,0.3423
1.114505e-007,0.3202
1.114929e-007,0.3040
1.115353e-007,0.2848
1.115777e-007,0.2774
1.116202e-007,0.2798
1.116626e-007,0.2902
1.117050e-007,0.3116
1.117474e-007,0.3207
1.117899e-007,0.3165
1.118323e-007,0.2986
1.118747e-007,0.2642
1.119172e-007,0.2320
1.119596e-007,0.2193
1.120020e-007,0.3561
1.120444e-007,0.5469
1.120869e-007,0.7536
1.121293e-007,0.9253
1.121717e-007,1.0203
1.122141e-007,1.0794
1.122566e-007,1.0919
1.122990e-007,1.0944
1.123414e-007,1.1169
1.123838e-007,1.1323
1.124262e-007,1.1455
1.124687e-007,1.1738
1.125111e-007,1.1929
1.125535e-007,1.1947
1.125959e-007,1.1827
1.126384e-007,1.1644
1.126808e-007,1.1630
1.127232e-007,1.1645
1.127656e-007,1.1680
1.128081e-007,1.1950
1.128505e-007,1.2278
1.128929e-007,1.2364
1.129354e-007,1.0791
1.129778e-007,0.8431
1.130202e-007,0.6361
1.130626e-007,0.4823
1.131051e-007,0.3984
1.131475e-007,0.3447
1.131899e-007,0.3321
1.132323e-007,0.3505
1.132748e-007,0.3466
1.133172e-007,0.3237
1.133596e-007,0.3076
1.134020e-007,0.2882
1.134445e-007,0.2776
1.134869e-007,0.2792
1.135293e-007,0.2867
1.135717e-007,0.3079
1.136141e-007,0.3202
1.136566e-007,0.3180
1.136990e-007,0.3037
1.137414e-007,0.2712
1.137838e-007,0.2377
1.138263e-007,0.2184
1.138687e-007,0.3219
1.139111e-007,0.5111
1.139535e-007,0.7101
1.139960e-007,0.8976
1.140384e-007,1.0059
1.140808e-007,1.0696
1.141233e-007,1.0934
1.141657e-007,1.0916
1.142081e-007,1.1122
1.142505e-007,1.1306
1.142930e-007,1.1415
1.143354e-007,1.1681
1.143778e-007,1.1909
1.144202e-007,1.1950
1.144627e-007,1.1864
1.145051e-007,1.1670
1.145475e-007,1.1623
1.145899e-007,1.1649
1.146323e-007,1.1656
1.146748e-007,1.1884
1.147172e-007,1.2218
1.147596e-007,1.2401
1.148020e-007,1.1204
1.148445e-007,0.8851
1.148869e-007,0.6770
1.149293e-007,0.5071
1.149717e-007,0.4102
1.150142e-007,0.3551
1.150566e-007,0.3298
1.150990e-007,0.3481
1.151415e-007,0.3501
1.151839e-007,0.3276
1.152263e-007,0.3108
1.152687e-007,0.2918
1.153112e-007,0.2784
1.153536e-007,0.2788
1.153960e-007,0.2839
1.154384e-007,0.3037
1.154809e-007,0.3192
1.155233e-007,0.3192
1.155657e-007,0.3080
1.156081e-007,0.2783
1.156506e-007,0.2437
1.156930e-007,0.2209
1.157354e-007,0.2926
1.157778e-007,0.4745
1.158202e-007,0.6664
1.158627e-007,0.8675
1.159051e-007,0.9910
1.159475e-007,1.0580
1.159899e-007,1.0928
1.160324e-007,1.0899
1.160748e-007,1.1073
1.161172e-007,1.1283
1.161596e-007,1.1384
1.162021e-007,1.1623
1.162445e-007,1.1881
1.162869e-007,1.1951
1.163294e-007,1.1895
1.163718e-007,1.1703
1.164142e-007,1.1618
1.164566e-007,1.1649
1.164991e-007,1.1643
1.165415e-007,1.1823
1.165839e-007,1.2155
1.166263e-007,1.2408
1.166688e-007,1.1582
1.167112e-007,0.9303
1.167536e-007,0.7203
1.167960e-007,0.5337
1.168385e-007,0.4230
1.168809e-007,0.3652
1.169233e-007,0.3302
1.169657e-007,0.3450
1.170081e-007,0.3525
1.170506e-007,0.3320
1.170930e-007,0.3138
1.171354e-007,0.2957
1.171778e-007,0.2798
1.172203e-007,0.2782
1.172627e-007,0.2819
1.173051e-007,0.2993
1.173476e-007,0.3175
1.173900e-007,0.3201
1.174324e-007,0.3115
1.174748e-007,0.2853
1.175173e-007,0.2500
1.175597e-007,0.2228
1.176021e-007,0.2638
1.176445e-007,0.4367
1.176870e-007,0.6252
1.177294e-007,0.8351
1.177718e-007,0.9738
1.178142e-007,1.0466
1.178567e-007,1.0902
1.178991e-007,1.0894
1.179415e-007,1.1027
1.179839e-007,1.1254
1.180263e-007,1.1359
1.180688e-007,1.1565
1.181112e-007,1.1843
1.181536e-007,1.1949
1.181960e-007,1.1919
1.182385e-007,1.1741
1.182809e-007,1.1619
1.183233e-007,1.1646
1.183657e-007,1.1639
1.184082e-007,1.1767
1.184506e-007,1.2090
1.184930e-007,1.2386
1.185355e-007,1.1933
1.185779e-007,0.9778
1.186203e-007,0.7611
1.186627e-007,0.5624
1.187052e-007,0.4386
1.187476e-007,0.3746
1.187900e-007,0.3325
1.188324e-007,0.3412
1.188749e-007,0.3532
1.189173e-007,0.3369
1.189597e-007,0.3167
1.190021e-007,0.2997
1.190446e-007,0.2818
1.190870e-007,0.2777
1.191294e-007,0.2806
1.191718e-007,0.2948
1.192142e-007,0.3151
1.192567e-007,0.3206
1.192991e-007,0.3142
1.193415e-007,0.2919
1.193840e-007,0.2565
1.194264e-007,0.2262
1.194688e-007,0.2351
1.195112e-007,0.3984
1.195536e-007,0.5872
1.195961e-007,0.7989
1.196385e-007,0.9527
1.196809e-007,1.0349
1.197234e-007,1.0862
1.197658e-007,1.0901
1.198082e-007,1.0985
1.198506e-007,1.1216
1.198930e-007,1.1341
1.199355e-007,1.1509
1.199779e-007,1.1797
1.200203e-007,1.1943
1.200628e-007,1.1936
1.201052e-007,1.1782
1.201476e-007,1.1627
1.201900e-007,1.1639
1.202325e-007,1.1640
1.202749e-007,1.1720
1.203173e-007,1.2023
1.203597e-007,1.2340
1.204021e-007,1.2205
1.204446e-007,1.0268
1.204870e-007,0.7995
1.205294e-007,0.5951
1.205719e-007,0.4576
1.206143e-007,0.3851
1.206567e-007,0.3365
1.206991e-007,0.3368
1.207415e-007,0.3525
1.207840e-007,0.3418
1.208264e-007,0.3198
1.208688e-007,0.3036
1.209113e-007,0.2845
1.209537e-007,0.2774
1.209961e-007,0.2798
1.210385e-007,0.2906
1.210809e-007,0.3121
1.211234e-007,0.3207
1.211658e-007,0.3162
1.212082e-007,0.2979
1.212507e-007,0.2634
1.212931e-007,0.2314
1.213355e-007,0.2197
1.213779e-007,0.3597
1.214204e-007,0.5504
1.214628e-007,0.7581
1.215052e-007,0.9282
1.215476e-007,1.0217
1.215900e-007,1.0801
1.216325e-007,1.0918
1.216749e-007,1.0948
1.217173e-007,1.1173
1.217598e-007,1.1325
1.218022e-007,1.1459
1.218446e-007,1.1744
1.218870e-007,1.1931
1.219294e-007,1.1946
1.219719e-007,1.1823
1.220143e-007,1.1643
1.220567e-007,1.1631
1.220992e-007,1.1644
1.221416e-007,1.1683
1.221840e-007,1.1956
1.222264e-007,1.2284
1.222688e-007,1.2357
1.223113e-007,1.0742
1.223537e-007,0.8388
1.223961e-007,0.6319
1.224385e-007,0.4796
1.224810e-007,0.3970
1.225234e-007,0.3437
1.225658e-007,0.3325
1.226083e-007,0.3507
1.226507e-007,0.3462
1.226931e-007,0.3233
1.227355e-007,0.3072
1.227779e-007,0.2878
1.228204e-007,0.2775
1.228628e-007,0.2793
1.229052e-007,0.2870
1.229477e-007,0.3084
1.229901e-007,0.3203
1.230325e-007,0.3178
1.230749e-007,0.3032
1.231173e-007,0.2704
1.231598e-007,0.2371
1.232022e-007,0.2187
1.232446e-007,0.3268
1.232871e-007,0.5163
1.233295e-007,0.7159
1.233719e-007,0.9011
1.234143e-007,1.0077
1.234567e-007,1.0712
1.234992e-007,1.0932
1.235416e-007,1.0918
1.235840e-007,1.1128
1.236264e-007,1.1309
1.236689e-007,1.1421
1.237113e-007,1.1688
1.237537e-007,1.1911
