.HEADER
..NAMES
Time,V U1.H24&G25
.DATA
3.30087e-008,1.1796
3.30512e-008,1.1832
3.30936e-008,1.2117
3.31360e-008,1.2403
3.31784e-008,1.2446
3.32209e-008,1.1659
3.32633e-008,0.9037
3.33057e-008,0.6942
3.33481e-008,0.5178
3.33905e-008,0.3979
3.34330e-008,0.3378
3.34754e-008,0.3119
3.35178e-008,0.2941
3.35603e-008,0.2849
3.36027e-008,0.2761
3.36451e-008,0.2699
3.36875e-008,0.2717
3.37300e-008,0.2817
3.37724e-008,0.2954
3.38148e-008,0.2911
3.38572e-008,0.3006
3.38996e-008,0.3123
3.39421e-008,0.2984
3.39845e-008,0.2842
3.40269e-008,0.2572
3.40694e-008,0.2231
3.41118e-008,0.2130
3.41542e-008,0.2560
3.41966e-008,0.4611
3.42391e-008,0.6487
3.42815e-008,0.8440
3.43239e-008,0.9859
3.43663e-008,1.0627
3.44087e-008,1.1078
3.44512e-008,1.1432
3.44936e-008,1.1636
3.45360e-008,1.1839
3.45784e-008,1.1983
3.46209e-008,1.1991
3.46633e-008,1.1949
3.47057e-008,1.1851
3.47482e-008,1.1861
3.47906e-008,1.1775
3.48330e-008,1.1713
3.48754e-008,1.1787
3.49178e-008,1.1814
3.49603e-008,1.2043
3.50027e-008,1.2369
3.50451e-008,1.2452
3.50875e-008,1.2009
3.51300e-008,0.9590
3.51724e-008,0.7270
3.52148e-008,0.5477
3.52573e-008,0.4189
3.52997e-008,0.3442
3.53421e-008,0.3158
3.53845e-008,0.2958
3.54270e-008,0.2876
3.54694e-008,0.2778
3.55118e-008,0.2702
3.55542e-008,0.2711
3.55966e-008,0.2784
3.56391e-008,0.2945
3.56815e-008,0.2918
3.57239e-008,0.2971
3.57664e-008,0.3121
3.58088e-008,0.3020
3.58512e-008,0.2869
3.58936e-008,0.2643
3.59361e-008,0.2283
3.59785e-008,0.2130
3.60209e-008,0.2309
3.60633e-008,0.4164
3.61057e-008,0.6160
3.61482e-008,0.8051
3.61906e-008,0.9626
3.62330e-008,1.0527
3.62754e-008,1.0996
3.63179e-008,1.1392
3.63603e-008,1.1589
3.64027e-008,1.1803
3.64452e-008,1.1968
3.64876e-008,1.1993
3.65300e-008,1.1964
3.65724e-008,1.1861
3.66148e-008,1.1862
3.66573e-008,1.1799
3.66997e-008,1.1710
3.67421e-008,1.1773
3.67845e-008,1.1806
3.68270e-008,1.1973
3.68694e-008,1.2323
3.69118e-008,1.2449
3.69543e-008,1.2220
3.69967e-008,1.0152
3.70391e-008,0.7618
3.70815e-008,0.5814
3.71240e-008,0.4412
3.71664e-008,0.3523
3.72088e-008,0.3205
3.72512e-008,0.2983
3.72936e-008,0.2900
3.73361e-008,0.2792
3.73785e-008,0.2711
3.74209e-008,0.2708
3.74634e-008,0.2759
3.75058e-008,0.2924
3.75482e-008,0.2930
3.75906e-008,0.2943
3.76331e-008,0.3106
3.76755e-008,0.3056
3.77179e-008,0.2892
3.77603e-008,0.2707
3.78027e-008,0.2345
3.78452e-008,0.2139
3.78876e-008,0.2218
3.79300e-008,0.3731
3.79725e-008,0.5827
3.80149e-008,0.7638
3.80573e-008,0.9377
3.80997e-008,1.0404
3.81422e-008,1.0905
3.81846e-008,1.1336
3.82270e-008,1.1544
3.82694e-008,1.1767
3.83118e-008,1.1946
3.83543e-008,1.1994
3.83967e-008,1.1975
3.84391e-008,1.1880
3.84815e-008,1.1859
3.85240e-008,1.1821
3.85664e-008,1.1716
3.86088e-008,1.1756
3.86513e-008,1.1803
3.86937e-008,1.1914
3.87361e-008,1.2265
3.87785e-008,1.2441
3.88210e-008,1.2335
3.88634e-008,1.0675
3.89058e-008,0.8012
3.89482e-008,0.6170
3.89906e-008,0.4645
3.90331e-008,0.3629
3.90755e-008,0.3263
3.91179e-008,0.3019
3.91604e-008,0.2918
3.92028e-008,0.2806
3.92452e-008,0.2725
3.92876e-008,0.2705
3.93301e-008,0.2741
3.93725e-008,0.2895
3.94149e-008,0.2943
3.94573e-008,0.2923
3.94997e-008,0.3080
3.95422e-008,0.3088
3.95846e-008,0.2918
3.96270e-008,0.2761
3.96695e-008,0.2415
3.97119e-008,0.2157
3.97543e-008,0.2191
3.97967e-008,0.3333
3.98392e-008,0.5470
3.98816e-008,0.7227
3.99240e-008,0.9108
3.99664e-008,1.0260
4.00088e-008,1.0807
4.00513e-008,1.1260
4.00937e-008,1.1502
4.01361e-008,1.1729
4.01785e-008,1.1916
