.HEADER
..NAMES
Time,V U1.R21&P21
.DATA
7.28620e-008,1.0645
7.28960e-008,1.1406
7.29300e-008,1.2024
7.29640e-008,1.2356
7.29980e-008,1.2512
7.30320e-008,1.2466
7.30660e-008,1.2324
7.31000e-008,1.2197
7.31340e-008,1.2119
7.31680e-008,1.2031
7.32020e-008,1.2038
7.32360e-008,1.2096
7.32700e-008,1.2207
7.33040e-008,1.2405
7.33380e-008,1.2666
7.33720e-008,1.2870
7.34060e-008,1.3052
7.34400e-008,1.3183
7.34740e-008,1.3223
7.35080e-008,1.3140
7.35420e-008,1.2449
7.35760e-008,1.0879
7.36100e-008,0.9139
7.36440e-008,0.7442
7.36780e-008,0.5971
7.37120e-008,0.4568
7.37460e-008,0.3338
7.37800e-008,0.2421
7.38140e-008,0.2109
7.38480e-008,0.2029
7.38820e-008,0.1935
7.39160e-008,0.1858
7.39500e-008,0.1894
7.39840e-008,0.2032
7.40180e-008,0.2061
7.40520e-008,0.1899
7.40860e-008,0.1736
7.41200e-008,0.1676
7.41540e-008,0.1431
7.41880e-008,0.1071
7.42220e-008,0.0742
7.42560e-008,0.0574
7.42900e-008,0.0569
7.43240e-008,0.0715
7.43580e-008,0.0978
7.43920e-008,0.1486
7.44260e-008,0.2170
7.44600e-008,0.2825
7.44940e-008,0.3568
7.45280e-008,0.4266
7.45620e-008,0.4923
7.45960e-008,0.5942
7.46300e-008,0.7011
7.46640e-008,0.8210
7.46980e-008,0.9453
7.47320e-008,1.0509
7.47660e-008,1.1309
7.48000e-008,1.1947
7.48340e-008,1.2319
7.48680e-008,1.2505
7.49020e-008,1.2479
7.49360e-008,1.2349
7.49700e-008,1.2210
7.50040e-008,1.2129
7.50380e-008,1.2042
7.50720e-008,1.2030
7.51060e-008,1.2086
7.51400e-008,1.2187
7.51740e-008,1.2370
7.52080e-008,1.2629
7.52420e-008,1.2844
7.52760e-008,1.3025
7.53100e-008,1.3171
7.53440e-008,1.3220
7.53780e-008,1.3182
7.54120e-008,1.2654
7.54460e-008,1.1145
7.54800e-008,0.9374
7.55140e-008,0.7693
7.55480e-008,0.6177
7.55820e-008,0.4769
7.56160e-008,0.3510
7.56500e-008,0.2522
7.56840e-008,0.2129
7.57180e-008,0.2048
7.57520e-008,0.1942
7.57860e-008,0.1874
7.58200e-008,0.1877
7.58540e-008,0.2016
7.58880e-008,0.2069
7.59220e-008,0.1931
7.59560e-008,0.1749
7.59900e-008,0.1693
7.60240e-008,0.1476
7.60580e-008,0.1128
7.60920e-008,0.0781
7.61260e-008,0.0588
7.61600e-008,0.0559
7.61940e-008,0.0686
7.62280e-008,0.0928
7.62620e-008,0.1395
7.62960e-008,0.2069
7.63300e-008,0.2745
7.63640e-008,0.3479
7.63980e-008,0.4165
7.64320e-008,0.4818
7.64660e-008,0.5790
7.65000e-008,0.6842
7.65340e-008,0.8036
7.65680e-008,0.9277
7.66020e-008,1.0375
7.66360e-008,1.1213
7.66700e-008,1.1863
7.67040e-008,1.2279
7.67380e-008,1.2491
7.67720e-008,1.2491
7.68060e-008,1.2374
7.68400e-008,1.2225
7.68740e-008,1.2140
7.69080e-008,1.2056
7.69420e-008,1.2023
7.69760e-008,1.2076
7.70100e-008,1.2167
7.70440e-008,1.2336
7.70780e-008,1.2591
7.71120e-008,1.2817
7.71460e-008,1.2997
7.71800e-008,1.3157
7.72140e-008,1.3216
7.72480e-008,1.3213
7.72820e-008,1.2819
7.73160e-008,1.1398
7.73500e-008,0.9617
7.73840e-008,0.7954
7.74180e-008,0.6386
7.74520e-008,0.4977
7.74860e-008,0.3690
7.75200e-008,0.2643
7.75540e-008,0.2160
7.75880e-008,0.2064
7.76220e-008,0.1950
7.76560e-008,0.1889
7.76900e-008,0.1861
7.77240e-008,0.1997
7.77580e-008,0.2073
7.77920e-008,0.1961
7.78260e-008,0.1766
7.78600e-008,0.1706
7.78940e-008,0.1519
7.79280e-008,0.1184
7.79620e-008,0.0824
7.79960e-008,0.0605
7.80300e-008,0.0554
7.80640e-008,0.0660
7.80980e-008,0.0883
7.81320e-008,0.1308
7.81660e-008,0.1966
7.82000e-008,0.2658
7.82340e-008,0.3384
7.82680e-008,0.4063
7.83020e-008,0.4716
7.83360e-008,0.5635
7.83700e-008,0.6678
7.84040e-008,0.7861
7.84380e-008,0.9100
7.84720e-008,1.0240
7.85060e-008,1.1111
7.85400e-008,1.1772
7.85740e-008,1.2236
7.86080e-008,1.2471
7.86420e-008,1.2501
7.86760e-008,1.2397
7.87100e-008,1.2242
7.87440e-008,1.2152
7.87780e-008,1.2071
7.88120e-008,1.2019
7.88460e-008,1.2068
7.88800e-008,1.2150
7.89140e-008,1.2305
7.89480e-008,1.2552
7.89820e-008,1.2789
7.90160e-008,1.2970
7.90500e-008,1.3140
7.90840e-008,1.3211
7.91180e-008,1.3224
7.91520e-008,1.2937
7.91860e-008,1.1634
7.92200e-008,0.9871
7.92540e-008,0.8215
7.92880e-008,0.6595
7.93220e-008,0.5183
7.93560e-008,0.3868
7.93900e-008,0.2774
7.94240e-008,0.2197
7.94580e-008,0.2075
7.94920e-008,0.1962
7.95260e-008,0.1904
7.95600e-008,0.1849
7.95940e-008,0.1976
7.96280e-008,0.2072
7.96620e-008,0.1989
7.96960e-008,0.1789
7.97300e-008,0.1713
7.97640e-008,0.1559
7.97980e-008,0.1239
7.98320e-008,0.0871
7.98660e-008,0.0626
7.99000e-008,0.0551
7.99340e-008,0.0635
7.99680e-008,0.0842
8.00020e-008,0.1227
8.00360e-008,0.1863
8.00700e-008,0.2563
8.01040e-008,0.3273
8.01380e-008,0.3957
8.01720e-008,0.4616
8.02060e-008,0.5475
8.02400e-008,0.6518
8.02740e-008,0.7685
8.03080e-008,0.8914
8.03420e-008,1.0095
8.03760e-008,1.1000
8.04100e-008,1.1677
8.04440e-008,1.2190
8.04780e-008,1.2446
8.05120e-008,1.2508
8.05460e-008,1.2418
8.05800e-008,1.2262
8.06140e-008,1.2164
8.06480e-008,1.2084
8.06820e-008,1.2016
8.07160e-008,1.2059
8.07500e-008,1.2133
8.07840e-008,1.2276
8.08180e-008,1.2512
8.08520e-008,1.2759
8.08860e-008,1.2942
8.09200e-008,1.3120
8.09540e-008,1.3205
8.09880e-008,1.3227
8.10220e-008,1.3005
8.10560e-008,1.1854
8.10900e-008,1.0132
8.11240e-008,0.8469
8.11580e-008,0.6807
8.11920e-008,0.5390
8.12260e-008,0.4045
8.12600e-008,0.2914
8.12940e-008,0.2241
8.13280e-008,0.2082
8.13620e-008,0.1977
8.13960e-008,0.1915
8.14300e-008,0.1842
8.14640e-008,0.1954
8.14980e-008,0.2066
8.15320e-008,0.2013
8.15660e-008,0.1815
8.16000e-008,0.1718
8.16340e-008,0.1596
8.16680e-008,0.1292
8.17020e-008,0.0920
8.17360e-008,0.0651
8.17700e-008,0.0552
8.18040e-008,0.0613
8.18380e-008,0.0805
8.18720e-008,0.1152
8.19060e-008,0.1760
8.19400e-008,0.2461
8.19740e-008,0.3141
8.20080e-008,0.3844
8.20420e-008,0.4525
8.20760e-008,0.5312
8.21100e-008,0.6363
8.21440e-008,0.7506
8.21780e-008,0.8725
8.22120e-008,0.9937
8.22460e-008,1.0880
8.22800e-008,1.1580
8.23140e-008,1.2137
8.23480e-008,1.2416
8.23820e-008,1.2512
8.24160e-008,1.2437
8.24500e-008,1.2282
8.24840e-008,1.2175
8.25180e-008,1.2097
8.25520e-008,1.2018
8.25860e-008,1.2051
8.26200e-008,1.2118
8.26540e-008,1.2249
8.26880e-008,1.2473
8.27220e-008,1.2727
8.27560e-008,1.2916
8.27900e-008,1.3098
8.28240e-008,1.3198
8.28580e-008,1.3226
8.28920e-008,1.3053
8.29260e-008,1.2065
8.29600e-008,1.0399
8.29940e-008,0.8709
8.30280e-008,0.7025
8.30620e-008,0.5596
8.30960e-008,0.4224
8.31300e-008,0.3057
8.31640e-008,0.2291
8.31980e-008,0.2088
8.32320e-008,0.1994
8.32660e-008,0.1924
8.33000e-008,0.1842
8.33340e-008,0.1931
8.33680e-008,0.2057
8.34020e-008,0.2035
8.34360e-008,0.1844
8.34700e-008,0.1723
8.35040e-008,0.1629
8.35380e-008,0.1344
8.35720e-008,0.0972
8.36060e-008,0.0680
8.36400e-008,0.0556
8.36740e-008,0.0594
8.37080e-008,0.0770
8.37420e-008,0.1084
8.37760e-008,0.1660
8.38100e-008,0.2355
8.38440e-008,0.3014
8.38780e-008,0.3738
8.39120e-008,0.4434
8.39460e-008,0.5155
8.39800e-008,0.6211
8.40140e-008,0.7325
8.40480e-008,0.8534
8.40820e-008,0.9767
8.41160e-008,1.0750
8.41500e-008,1.1482
8.41840e-008,1.2077
8.42180e-008,1.2383
8.42520e-008,1.2513
8.42860e-008,1.2453
8.43200e-008,1.2305
8.43540e-008,1.2187
8.43880e-008,1.2109
8.44220e-008,1.2023
8.44560e-008,1.2043
8.44900e-008,1.2105
8.45240e-008,1.2225
8.45580e-008,1.2434
8.45920e-008,1.2694
8.46260e-008,1.2890
8.46600e-008,1.3073
8.46940e-008,1.3190
8.47280e-008,1.3224
8.47620e-008,1.3102
8.47960e-008,1.2278
8.48300e-008,1.0664
8.48640e-008,0.8948
8.48980e-008,0.7252
8.49320e-008,0.5804
8.49660e-008,0.4412
8.50000e-008,0.3207
8.50340e-008,0.2355
8.50680e-008,0.2097
8.51020e-008,0.2013
8.51360e-008,0.1930
8.51700e-008,0.1848
8.52040e-008,0.1909
8.52380e-008,0.2044
8.52720e-008,0.2051
8.53060e-008,0.1874
8.53400e-008,0.1729
8.53740e-008,0.1657
8.54080e-008,0.1393
8.54420e-008,0.1026
8.54760e-008,0.0712
8.55100e-008,0.0564
8.55440e-008,0.0578
8.55780e-008,0.0738
8.56120e-008,0.1022
8.56460e-008,0.1562
8.56800e-008,0.2250
8.57140e-008,0.2897
8.57480e-008,0.3640
8.57820e-008,0.4342
8.58160e-008,0.5018
8.58500e-008,0.6060
8.58840e-008,0.7149
8.59180e-008,0.8351
8.59520e-008,0.9593
8.59860e-008,1.0617
8.60200e-008,1.1385
8.60540e-008,1.2008
8.60880e-008,1.2348
8.61220e-008,1.2510
8.61560e-008,1.2468
8.61900e-008,1.2328
8.62240e-008,1.2199
8.62580e-008,1.2120
8.62920e-008,1.2032
8.63260e-008,1.2036
8.63600e-008,1.2093
8.63940e-008,1.2203
8.64280e-008,1.2397
8.64620e-008,1.2658
8.64960e-008,1.2864
8.65300e-008,1.3046
8.65640e-008,1.3180
8.65980e-008,1.3222
8.66320e-008,1.3147
8.66660e-008,1.2490
8.67000e-008,1.0931
8.67340e-008,0.9184
8.67680e-008,0.7489
8.68020e-008,0.6010
8.68360e-008,0.4606
8.68700e-008,0.3371
8.69040e-008,0.2439
8.69380e-008,0.2111
8.69720e-008,0.2032
8.70060e-008,0.1936
8.70400e-008,0.1861
8.70740e-008,0.1890
8.71080e-008,0.2029
8.71420e-008,0.2063
8.71760e-008,0.1905
8.72100e-008,0.1738
8.72440e-008,0.1679
8.72780e-008,0.1440
8.73120e-008,0.1082
8.73460e-008,0.0748
8.73800e-008,0.0575
8.74140e-008,0.0566
8.74480e-008,0.0708
8.74820e-008,0.0967
8.75160e-008,0.1467
8.75500e-008,0.2150
8.75840e-008,0.2809
8.76180e-008,0.3550
8.76520e-008,0.4245
8.76860e-008,0.4899
8.77200e-008,0.5910
8.77540e-008,0.6975
8.77880e-008,0.8174
8.78220e-008,0.9416
8.78560e-008,1.0481
8.78900e-008,1.1289
8.79240e-008,1.1930
8.79580e-008,1.2310
8.79920e-008,1.2502
8.80260e-008,1.2481
8.80600e-008,1.2353
8.80940e-008,1.2213
8.81280e-008,1.2131
8.81620e-008,1.2044
8.81960e-008,1.2028
8.82300e-008,1.2083
8.82640e-008,1.2182
8.82980e-008,1.2362
8.83320e-008,1.2621
8.83660e-008,1.2838
8.84000e-008,1.3019
8.84340e-008,1.3168
8.84680e-008,1.3219
8.85020e-008,1.3191
8.85360e-008,1.2690
8.85700e-008,1.1197
8.86040e-008,0.9420
8.86380e-008,0.7743
8.86720e-008,0.6217
8.87060e-008,0.4809
8.87400e-008,0.3544
8.87740e-008,0.2544
8.88080e-008,0.2133
8.88420e-008,0.2051
8.88760e-008,0.1943
8.89100e-008,0.1876
8.89440e-008,0.1873
8.89780e-008,0.2012
8.90120e-008,0.2070
8.90460e-008,0.1936
8.90800e-008,0.1752
8.91140e-008,0.1696
8.91480e-008,0.1485
8.91820e-008,0.1138
8.92160e-008,0.0789
8.92500e-008,0.0590
8.92840e-008,0.0557
8.93180e-008,0.0680
8.93520e-008,0.0918
8.93860e-008,0.1376
8.94200e-008,0.2048
8.94540e-008,0.2728
8.94880e-008,0.3460
8.95220e-008,0.4144
8.95560e-008,0.4797
8.95900e-008,0.5758
8.96240e-008,0.6807
8.96580e-008,0.8000
8.96920e-008,0.9241
8.97260e-008,1.0348
8.97600e-008,1.1192
8.97940e-008,1.1845
8.98280e-008,1.2270
8.98620e-008,1.2487
8.98960e-008,1.2493
8.99300e-008,1.2378
8.99640e-008,1.2228
8.99980e-008,1.2142
9.00320e-008,1.2058
9.00660e-008,1.2022
9.01000e-008,1.2074
9.01340e-008,1.2163
9.01680e-008,1.2329
9.02020e-008,1.2583
9.02360e-008,1.2810
9.02700e-008,1.2991
9.03040e-008,1.3153
9.03380e-008,1.3215
9.03720e-008,1.3215
9.04060e-008,1.2846
9.04400e-008,1.1446
9.04740e-008,0.9666
9.05080e-008,0.8005
9.05420e-008,0.6426
9.05760e-008,0.5016
9.06100e-008,0.3724
9.06440e-008,0.2667
9.06780e-008,0.2166
9.07120e-008,0.2066
9.07460e-008,0.1952
9.07800e-008,0.1892
9.08140e-008,0.1858
9.08480e-008,0.1992
9.08820e-008,0.2072
9.09160e-008,0.1966
9.09500e-008,0.1770
9.09840e-008,0.1707
9.10180e-008,0.1527
9.10520e-008,0.1194
9.10860e-008,0.0833
9.11200e-008,0.0609
9.11540e-008,0.0552
9.11880e-008,0.0654
9.12220e-008,0.0874
9.12560e-008,0.1291
9.12900e-008,0.1945
9.13240e-008,0.2639
9.13580e-008,0.3363
9.13920e-008,0.4041
9.14260e-008,0.4695
9.14600e-008,0.5602
9.14940e-008,0.6643
9.15280e-008,0.7824
9.15620e-008,0.9061
9.15960e-008,1.0210
9.16300e-008,1.1088
9.16640e-008,1.1753
9.16980e-008,1.2227
9.17320e-008,1.2466
9.17660e-008,1.2502
9.18000e-008,1.2401
9.18340e-008,1.2245
9.18680e-008,1.2154
9.19020e-008,1.2073
9.19360e-008,1.2017
9.19700e-008,1.2065
9.20040e-008,1.2146
9.20380e-008,1.2298
9.20720e-008,1.2543
9.21060e-008,1.2782
9.21400e-008,1.2963
9.21740e-008,1.3136
9.22080e-008,1.3210
9.22420e-008,1.3226
9.22760e-008,1.2953
9.23100e-008,1.1680
9.23440e-008,0.9921
9.23780e-008,0.8265
9.24120e-008,0.6635
9.24460e-008,0.5223
9.24800e-008,0.3902
9.25140e-008,0.2800
9.25480e-008,0.2204
9.25820e-008,0.2076
9.26160e-008,0.1965
9.26500e-008,0.1905
9.26840e-008,0.1847
9.27180e-008,0.1971
9.27520e-008,0.2071
9.27860e-008,0.1993
9.28200e-008,0.1793
9.28540e-008,0.1714
9.28880e-008,0.1567
9.29220e-008,0.1249
9.29560e-008,0.0880
9.29900e-008,0.0630
9.30240e-008,0.0550
9.30580e-008,0.0630
9.30920e-008,0.0834
9.31260e-008,0.1211
9.31600e-008,0.1842
9.31940e-008,0.2543
9.32280e-008,0.3248
9.32620e-008,0.3934
9.32960e-008,0.4597
9.33300e-008,0.5441
9.33640e-008,0.6485
9.33980e-008,0.7648
9.34320e-008,0.8875
9.34660e-008,1.0064
9.35000e-008,1.0977
9.35340e-008,1.1658
9.35680e-008,1.2179
9.36020e-008,1.2440
9.36360e-008,1.2508
9.36700e-008,1.2422
9.37040e-008,1.2265
9.37380e-008,1.2165
9.37720e-008,1.2086
9.38060e-008,1.2016
9.38400e-008,1.2057
9.38740e-008,1.2130
9.39080e-008,1.2270
9.39420e-008,1.2504
9.39760e-008,1.2752
9.40100e-008,1.2936
9.40440e-008,1.3115
9.40780e-008,1.3204
9.41120e-008,1.3226
9.41460e-008,1.3014
9.41800e-008,1.1896
9.42140e-008,1.0185
9.42480e-008,0.8516
9.42820e-008,0.6849
9.43160e-008,0.5429
9.43500e-008,0.4079
9.43840e-008,0.2941
9.44180e-008,0.2250
9.44520e-008,0.2083
9.44860e-008,0.1980
9.45200e-008,0.1916
9.45540e-008,0.1841
9.45880e-008,0.1949
9.46220e-008,0.2064
9.46560e-008,0.2017
9.46900e-008,0.1820
9.47240e-008,0.1719
9.47580e-008,0.1603
9.47920e-008,0.1302
9.48260e-008,0.0930
9.48600e-008,0.0656
9.48940e-008,0.0552
9.49280e-008,0.0609
9.49620e-008,0.0797
9.49960e-008,0.1138
9.50300e-008,0.1740
9.50640e-008,0.2439
9.50980e-008,0.3115
9.51320e-008,0.3821
9.51660e-008,0.4505
9.52000e-008,0.5277
9.52340e-008,0.6330
9.52680e-008,0.7468
9.53020e-008,0.8685
9.53360e-008,0.9903
9.53700e-008,1.0854
9.54040e-008,1.1559
9.54380e-008,1.2125
9.54720e-008,1.2409
9.55060e-008,1.2512
9.55400e-008,1.2440
9.55740e-008,1.2286
9.56080e-008,1.2177
9.56420e-008,1.2099
9.56760e-008,1.2018
9.57100e-008,1.2049
9.57440e-008,1.2115
9.57780e-008,1.2244
9.58120e-008,1.2464
9.58460e-008,1.2720
9.58800e-008,1.2910
9.59140e-008,1.3092
9.59480e-008,1.3196
9.59820e-008,1.3225
9.60160e-008,1.3064
9.60500e-008,1.2108
9.60840e-008,1.0451
9.61180e-008,0.8756
9.61520e-008,0.7068
9.61860e-008,0.5636
9.62200e-008,0.4260
9.62540e-008,0.3084
9.62880e-008,0.2302
9.63220e-008,0.2089
9.63560e-008,0.1998
9.63900e-008,0.1925
9.64240e-008,0.1842
9.64580e-008,0.1926
9.64920e-008,0.2054
9.65260e-008,0.2038
9.65600e-008,0.1849
9.65940e-008,0.1723
9.66280e-008,0.1635
9.66620e-008,0.1353
9.66960e-008,0.0982
9.67300e-008,0.0685
9.67640e-008,0.0557
9.67980e-008,0.0590
9.68320e-008,0.0763
9.68660e-008,0.1070
9.69000e-008,0.1639
9.69340e-008,0.2334
9.69680e-008,0.2988
9.70020e-008,0.3717
9.70360e-008,0.4415
9.70700e-008,0.5126
9.71040e-008,0.6179
9.71380e-008,0.7288
9.71720e-008,0.8495
9.72060e-008,0.9732
9.72400e-008,1.0723
9.72740e-008,1.1462
9.73080e-008,1.2064
9.73420e-008,1.2376
9.73760e-008,1.2512
9.74100e-008,1.2456
9.74440e-008,1.2309
9.74780e-008,1.2188
9.75120e-008,1.2111
9.75460e-008,1.2024
9.75800e-008,1.2041
9.76140e-008,1.2102
9.76480e-008,1.2220
9.76820e-008,1.2426
9.77160e-008,1.2686
9.77500e-008,1.2884
9.77840e-008,1.3067
9.78180e-008,1.3188
9.78520e-008,1.3223
9.78860e-008,1.3111
9.79200e-008,1.2320
9.79540e-008,1.0717
9.79880e-008,0.8995
9.80220e-008,0.7297
9.80560e-008,0.5844
9.80900e-008,0.4449
9.81240e-008,0.3238
9.81580e-008,0.2369
9.81920e-008,0.2099
9.82260e-008,0.2016
9.82600e-008,0.1931
9.82940e-008,0.1850
9.83280e-008,0.1905
9.83620e-008,0.2040
9.83960e-008,0.2053
9.84300e-008,0.1880
9.84640e-008,0.1730
9.84980e-008,0.1661
9.85320e-008,0.1402
9.85660e-008,0.1037
9.86000e-008,0.0718
9.86340e-008,0.0566
9.86680e-008,0.0575
9.87020e-008,0.0732
9.87360e-008,0.1010
9.87700e-008,0.1542
9.88040e-008,0.2229
9.88380e-008,0.2877
9.88720e-008,0.3621
9.89060e-008,0.4322
9.89400e-008,0.4991
9.89740e-008,0.6029
9.90080e-008,0.7112
9.90420e-008,0.8314
9.90760e-008,0.9556
9.91100e-008,1.0589
9.91440e-008,1.1365
9.91780e-008,1.1993
9.92120e-008,1.2340
9.92460e-008,1.2508
9.92800e-008,1.2470
9.93140e-008,1.2332
9.93480e-008,1.2201
9.93820e-008,1.2122
9.94160e-008,1.2034
9.94500e-008,1.2034
9.94840e-008,1.2091
9.95180e-008,1.2198
9.95520e-008,1.2390
9.95860e-008,1.2650
9.96200e-008,1.2858
9.96540e-008,1.3040
9.96880e-008,1.3177
9.97220e-008,1.3221
9.97560e-008,1.3158
9.97900e-008,1.2532
9.98240e-008,1.0985
9.98580e-008,0.9230
9.98920e-008,0.7538
9.99260e-008,0.6051
9.99600e-008,0.4645
9.99940e-008,0.3403
1.000280e-007,0.2457
1.000620e-007,0.2114
1.000960e-007,0.2036
1.001300e-007,0.1937
1.001640e-007,0.1863
1.001980e-007,0.1885
1.002320e-007,0.2025
1.002660e-007,0.2064
1.003000e-007,0.1911
1.003340e-007,0.1740
1.003680e-007,0.1683
1.004020e-007,0.1449
1.004360e-007,0.1093
1.004700e-007,0.0756
1.005040e-007,0.0577
1.005380e-007,0.0563
1.005720e-007,0.0702
1.006060e-007,0.0956
1.006400e-007,0.1448
1.006740e-007,0.2129
1.007080e-007,0.2794
1.007420e-007,0.3533
1.007760e-007,0.4224
1.008100e-007,0.4877
1.008440e-007,0.5878
1.008780e-007,0.6940
1.009120e-007,0.8138
1.009460e-007,0.9380
1.009800e-007,1.0453
1.010140e-007,1.1270
1.010480e-007,1.1914
1.010820e-007,1.2302
1.011160e-007,1.2499
1.011500e-007,1.2483
1.011840e-007,1.2358
1.012180e-007,1.2215
1.012520e-007,1.2133
1.012860e-007,1.2047
1.013200e-007,1.2027
1.013540e-007,1.2081
1.013880e-007,1.2178
1.014220e-007,1.2355
1.014560e-007,1.2613
1.014900e-007,1.2832
1.015240e-007,1.3012
1.015580e-007,1.3165
1.015920e-007,1.3218
1.016260e-007,1.3196
1.016600e-007,1.2724
1.016940e-007,1.1247
1.017280e-007,0.9468
1.017620e-007,0.7795
1.017960e-007,0.6259
1.018300e-007,0.4850
1.018640e-007,0.3579
1.018980e-007,0.2567
1.019320e-007,0.2139
1.019660e-007,0.2054
1.020000e-007,0.1944
1.020340e-007,0.1879
1.020680e-007,0.1869
1.021020e-007,0.2008
1.021360e-007,0.2070
1.021700e-007,0.1942
1.022040e-007,0.1754
1.022380e-007,0.1698
1.022720e-007,0.1493
1.023060e-007,0.1149
1.023400e-007,0.0797
1.023740e-007,0.0593
1.024080e-007,0.0556
1.024420e-007,0.0674
1.024760e-007,0.0908
1.025100e-007,0.1359
1.025440e-007,0.2027
1.025780e-007,0.2710
1.026120e-007,0.3440
1.026460e-007,0.4122
1.026800e-007,0.4775
1.027140e-007,0.5726
1.027480e-007,0.6773
1.027820e-007,0.7963
1.028160e-007,0.9205
1.028500e-007,1.0320
1.028840e-007,1.1171
1.029180e-007,1.1826
1.029520e-007,1.2261
1.029860e-007,1.2483
1.030200e-007,1.2494
1.030540e-007,1.2382
1.030880e-007,1.2231
1.031220e-007,1.2144
1.031560e-007,1.2061
1.031900e-007,1.2020
1.032240e-007,1.2072
1.032580e-007,1.2159
1.032920e-007,1.2322
1.033260e-007,1.2574
1.033600e-007,1.2805
1.033940e-007,1.2985
1.034280e-007,1.3150
1.034620e-007,1.3213
1.034960e-007,1.3220
1.035300e-007,1.2872
1.035640e-007,1.1494
1.035980e-007,0.9716
1.036320e-007,0.8056
1.036660e-007,0.6466
1.037000e-007,0.5057
1.037340e-007,0.3759
1.037680e-007,0.2692
1.038020e-007,0.2172
1.038360e-007,0.2067
1.038700e-007,0.1954
1.039040e-007,0.1894
1.039380e-007,0.1855
1.039720e-007,0.1988
1.040060e-007,0.2072
1.040400e-007,0.1971
1.040740e-007,0.1774
1.041080e-007,0.1708
1.041420e-007,0.1535
1.041760e-007,0.1205
1.042100e-007,0.0842
1.042440e-007,0.0612
1.042780e-007,0.0551
1.043120e-007,0.0648
1.043460e-007,0.0864
1.043800e-007,0.1274
1.044140e-007,0.1924
1.044480e-007,0.2621
1.044820e-007,0.3343
1.045160e-007,0.4020
1.045500e-007,0.4674
1.045840e-007,0.5569
1.046180e-007,0.6610
1.046520e-007,0.7788
1.046860e-007,0.9023
1.047200e-007,1.0181
1.047540e-007,1.1066
1.047880e-007,1.1734
1.048220e-007,1.2217
1.048560e-007,1.2461
1.048900e-007,1.2503
1.049240e-007,1.2405
1.049580e-007,1.2249
1.049920e-007,1.2156
1.050260e-007,1.2075
1.050600e-007,1.2016
1.050940e-007,1.2063
1.051280e-007,1.2142
1.051620e-007,1.2292
1.051960e-007,1.2535
1.052300e-007,1.2776
1.052640e-007,1.2957
1.052980e-007,1.3131
1.053320e-007,1.3208
1.053660e-007,1.3226
1.054000e-007,1.2967
1.054340e-007,1.1723
1.054680e-007,0.9973
1.055020e-007,0.8318
1.055360e-007,0.6677
1.055700e-007,0.5264
1.056040e-007,0.3936
1.056380e-007,0.2828
1.056720e-007,0.2213
1.057060e-007,0.2077
1.057400e-007,0.1967
1.057740e-007,0.1908
1.058080e-007,0.1845
1.058420e-007,0.1967
1.058760e-007,0.2069
1.059100e-007,0.1998
1.059440e-007,0.1798
1.059780e-007,0.1715
1.060120e-007,0.1574
1.060460e-007,0.1260
1.060800e-007,0.0889
1.061140e-007,0.0635
1.061480e-007,0.0550
1.061820e-007,0.0625
1.062160e-007,0.0826
1.062500e-007,0.1196
1.062840e-007,0.1821
1.063180e-007,0.2521
1.063520e-007,0.3221
1.063860e-007,0.3912
1.064200e-007,0.4577
1.064540e-007,0.5408
1.064880e-007,0.6453
1.065220e-007,0.7611
1.065560e-007,0.8837
1.065900e-007,1.0032
1.066240e-007,1.0952
1.066580e-007,1.1637
1.066920e-007,1.2168
1.067260e-007,1.2433
1.067600e-007,1.2509
1.067940e-007,1.2425
1.068280e-007,1.2268
1.068620e-007,1.2167
1.068960e-007,1.2089
1.069300e-007,1.2015
1.069640e-007,1.2055
1.069980e-007,1.2126
1.070320e-007,1.2264
1.070660e-007,1.2495
1.071000e-007,1.2745
1.071340e-007,1.2930
1.071680e-007,1.3110
1.072020e-007,1.3202
1.072360e-007,1.3225
1.072700e-007,1.3023
1.073040e-007,1.1936
1.073380e-007,1.0237
1.073720e-007,0.8563
1.074060e-007,0.6891
1.074400e-007,0.5469
1.074740e-007,0.4113
1.075080e-007,0.2968
1.075420e-007,0.2259
1.075760e-007,0.2083
1.076100e-007,0.1983
1.076440e-007,0.1918
1.076780e-007,0.1840
1.077120e-007,0.1944
1.077460e-007,0.2062
1.077800e-007,0.2022
1.078140e-007,0.1825
1.078480e-007,0.1719
1.078820e-007,0.1609
1.079160e-007,0.1312
1.079500e-007,0.0939
1.079840e-007,0.0661
1.080180e-007,0.0552
1.080520e-007,0.0604
1.080860e-007,0.0790
1.081200e-007,0.1123
1.081540e-007,0.1719
1.081880e-007,0.2418
1.082220e-007,0.3089
1.082560e-007,0.3799
1.082900e-007,0.4487
1.083240e-007,0.5245
1.083580e-007,0.6299
1.083920e-007,0.7431
1.084260e-007,0.8645
1.084600e-007,0.9869
1.084940e-007,1.0828
1.085280e-007,1.1539
1.085620e-007,1.2113
1.085960e-007,1.2402
1.086300e-007,1.2511
1.086640e-007,1.2442
1.086980e-007,1.2290
1.087320e-007,1.2178
1.087660e-007,1.2101
1.088000e-007,1.2018
1.088340e-007,1.2047
1.088680e-007,1.2112
1.089020e-007,1.2238
1.089360e-007,1.2456
1.089700e-007,1.2713
1.090040e-007,1.2904
1.090380e-007,1.3087
1.090720e-007,1.3194
1.091060e-007,1.3224
1.091400e-007,1.3073
1.091740e-007,1.2149
1.092080e-007,1.0503
1.092420e-007,0.8803
1.092760e-007,0.7113
1.093100e-007,0.5677
1.093440e-007,0.4297
