.HEADER
..NAMES
Time,V U1.V26
.DATA
8.96016e-008,1.4664
8.96440e-008,1.4628
8.96865e-008,1.4645
8.97289e-008,1.4764
8.97713e-008,1.4950
8.98137e-008,1.5148
8.98562e-008,1.5303
8.98986e-008,1.5365
8.99410e-008,1.5508
8.99834e-008,1.4714
9.00258e-008,1.3145
9.00683e-008,1.1683
9.01107e-008,1.0131
9.01531e-008,0.8462
9.01955e-008,0.7332
9.02380e-008,0.6595
9.02804e-008,0.6074
9.03228e-008,0.5745
9.03652e-008,0.5721
9.04077e-008,0.5687
9.04501e-008,0.5737
9.04925e-008,0.5852
9.05350e-008,0.5801
9.05774e-008,0.5806
9.06198e-008,0.5805
9.06622e-008,0.5316
9.07047e-008,0.4327
9.07471e-008,0.3128
9.07895e-008,0.1671
9.08319e-008,0.0149
9.08744e-008,-0.0793
9.09168e-008,0.0735
9.09592e-008,0.2972
9.10016e-008,0.4869
9.10441e-008,0.6515
9.10865e-008,0.7715
9.11289e-008,0.8227
9.11713e-008,0.8507
9.12137e-008,0.8407
9.12562e-008,0.7955
9.12986e-008,0.7296
9.13410e-008,0.6934
9.13834e-008,0.6741
9.14259e-008,0.6838
9.14683e-008,0.7122
9.15107e-008,0.7055
9.15531e-008,0.7279
9.15956e-008,0.8519
9.16380e-008,1.0519
9.16804e-008,1.2716
9.17229e-008,1.4854
9.17653e-008,1.6203
9.18077e-008,1.6266
9.18501e-008,1.5844
9.18926e-008,1.5559
9.19350e-008,1.5311
9.19774e-008,1.5124
9.20198e-008,1.5125
9.20623e-008,1.5315
9.21047e-008,1.5589
9.21471e-008,1.5974
9.21895e-008,1.6275
9.22320e-008,1.6280
9.22744e-008,1.6063
9.23168e-008,1.5690
9.23592e-008,1.5410
9.24016e-008,1.5416
9.24441e-008,1.5421
9.24865e-008,1.5105
9.25289e-008,1.4591
9.25713e-008,1.4095
9.26138e-008,1.3664
9.26562e-008,1.3526
9.26986e-008,1.3803
9.27410e-008,1.4207
9.27835e-008,1.4512
9.28259e-008,1.4742
9.28683e-008,1.4915
9.29108e-008,1.4948
9.29532e-008,1.4857
9.29956e-008,1.4707
9.30380e-008,1.4504
9.30805e-008,1.4355
9.31229e-008,1.4355
9.31653e-008,1.4502
9.32077e-008,1.4726
9.32502e-008,1.4879
9.32926e-008,1.4877
9.33350e-008,1.4833
9.33774e-008,1.4897
9.34198e-008,1.5060
9.34623e-008,1.5263
9.35047e-008,1.5466
9.35471e-008,1.5551
9.35895e-008,1.5461
9.36320e-008,1.5300
9.36744e-008,1.5272
9.37168e-008,1.5123
9.37592e-008,1.3921
9.38017e-008,1.2622
9.38441e-008,1.1257
9.38865e-008,0.9642
9.39290e-008,0.8281
9.39714e-008,0.7286
9.40138e-008,0.6507
9.40562e-008,0.5831
9.40987e-008,0.5535
9.41411e-008,0.5487
9.41835e-008,0.5576
9.42259e-008,0.5775
9.42684e-008,0.5822
9.43108e-008,0.5687
9.43532e-008,0.5686
9.43956e-008,0.5467
9.44381e-008,0.4782
9.44805e-008,0.3845
9.45229e-008,0.2671
9.45653e-008,0.1143
9.46077e-008,-0.0186
9.46502e-008,0.0118
9.46926e-008,0.2206
9.47350e-008,0.4067
9.47774e-008,0.5823
9.48199e-008,0.7258
9.48623e-008,0.8045
9.49047e-008,0.8526
9.49471e-008,0.8654
9.49896e-008,0.8465
9.50320e-008,0.7738
9.50744e-008,0.7174
9.51169e-008,0.6801
9.51593e-008,0.6737
9.52017e-008,0.7009
9.52441e-008,0.7140
9.52866e-008,0.7090
9.53290e-008,0.7868
9.53714e-008,0.9581
9.54138e-008,1.1705
9.54563e-008,1.3931
9.54987e-008,1.5770
9.55411e-008,1.6281
9.55835e-008,1.4236
9.56259e-008,1.0924
9.56684e-008,0.8941
9.57108e-008,0.7518
9.57532e-008,0.6330
9.57956e-008,0.5839
9.58381e-008,0.5852
9.58805e-008,0.6275
9.59229e-008,0.6990
9.59653e-008,0.7771
9.60078e-008,0.7945
9.60502e-008,0.7637
9.60926e-008,0.7150
9.61351e-008,0.6734
9.61775e-008,0.6721
9.62199e-008,0.6565
9.62623e-008,0.5074
9.63048e-008,0.2634
9.63472e-008,0.0253
9.63896e-008,-0.1667
9.64320e-008,-0.2670
9.64745e-008,-0.2269
9.65169e-008,-0.0830
9.65593e-008,0.1668
9.66017e-008,0.3367
9.66442e-008,0.4745
9.66866e-008,0.5702
9.67290e-008,0.6100
9.67714e-008,0.6241
9.68138e-008,0.6188
9.68563e-008,0.6126
9.68987e-008,0.6108
9.69411e-008,0.6519
9.69835e-008,0.7029
9.70260e-008,0.7330
9.70684e-008,0.7423
9.71108e-008,0.7448
9.71532e-008,0.7618
9.71957e-008,0.8699
9.72381e-008,1.0461
9.72805e-008,1.2278
9.73230e-008,1.3687
9.73654e-008,1.4507
9.74078e-008,1.4574
9.74502e-008,1.3215
9.74927e-008,1.0365
9.75351e-008,0.8542
9.75775e-008,0.7452
9.76199e-008,0.6587
9.76624e-008,0.6120
9.77048e-008,0.6122
9.77472e-008,0.6252
9.77896e-008,0.6351
9.78321e-008,0.6497
9.78745e-008,0.6464
9.79169e-008,0.6351
9.79593e-008,0.6408
9.80017e-008,0.6488
9.80442e-008,0.6565
9.80866e-008,0.6504
9.81290e-008,0.5345
9.81714e-008,0.3221
9.82139e-008,0.1128
9.82563e-008,-0.0527
9.82987e-008,-0.1700
9.83412e-008,-0.1916
9.83836e-008,-0.1451
9.84260e-008,-0.1213
9.84684e-008,-0.1140
9.85109e-008,-0.0946
9.85533e-008,-0.0795
9.85957e-008,-0.0853
9.86381e-008,-0.1001
9.86806e-008,-0.1131
9.87230e-008,-0.1227
9.87654e-008,-0.1160
9.88078e-008,-0.0982
9.88503e-008,-0.0822
9.88927e-008,-0.0721
9.89351e-008,-0.0787
9.89775e-008,-0.0858
9.90199e-008,-0.0554
9.90624e-008,0.0057
9.91048e-008,0.0597
9.91472e-008,0.0986
9.91896e-008,0.1245
9.92321e-008,0.1185
9.92745e-008,0.0898
9.93169e-008,0.0662
9.93593e-008,0.0632
9.94018e-008,0.1331
9.94442e-008,0.2793
9.94866e-008,0.4574
9.95291e-008,0.6295
9.95715e-008,0.7693
9.96139e-008,0.8814
9.96563e-008,0.9497
9.96988e-008,0.9850
9.97412e-008,0.9881
9.97836e-008,0.9786
9.98260e-008,0.9669
9.98685e-008,0.9624
9.99109e-008,0.9534
9.99533e-008,0.9378
9.99957e-008,0.9204
1.000382e-007,0.9090
1.000806e-007,0.9416
1.001230e-007,1.0444
1.001654e-007,1.1950
1.002078e-007,1.3539
1.002503e-007,1.4893
1.002927e-007,1.5711
1.003351e-007,1.5934
1.003775e-007,1.5826
1.004200e-007,1.5663
1.004624e-007,1.5511
1.005048e-007,1.5440
1.005472e-007,1.5506
1.005897e-007,1.5697
1.006321e-007,1.5954
1.006745e-007,1.6175
1.007170e-007,1.6263
1.007594e-007,1.6201
1.008018e-007,1.6079
1.008442e-007,1.5982
1.008867e-007,1.5967
1.009291e-007,1.6002
1.009715e-007,1.5912
1.010139e-007,1.5584
1.010564e-007,1.5101
1.010988e-007,1.4619
1.011412e-007,1.4251
1.011836e-007,1.4434
1.012260e-007,1.4713
1.012685e-007,1.3865
1.013109e-007,1.2683
1.013533e-007,1.1270
1.013957e-007,0.9419
1.014382e-007,0.7770
1.014806e-007,0.6453
1.015230e-007,0.5432
1.015654e-007,0.4653
1.016079e-007,0.4442
1.016503e-007,0.4557
1.016927e-007,0.4804
1.017352e-007,0.5122
1.017776e-007,0.5178
1.018200e-007,0.5048
1.018624e-007,0.5204
1.019049e-007,0.5322
1.019473e-007,0.4990
1.019897e-007,0.4274
1.020321e-007,0.3111
1.020746e-007,0.1375
1.021170e-007,-0.0266
1.021594e-007,0.0274
1.022018e-007,0.2302
1.022443e-007,0.4211
1.022867e-007,0.6019
1.023291e-007,0.7543
1.023715e-007,0.8410
1.024139e-007,0.8955
1.024564e-007,0.9004
1.024988e-007,0.8592
1.025412e-007,0.7702
1.025836e-007,0.7045
1.026261e-007,0.6636
1.026685e-007,0.6664
1.027109e-007,0.7042
1.027533e-007,0.7086
1.027958e-007,0.7036
1.028382e-007,0.7893
1.028806e-007,0.9691
1.029231e-007,1.1888
1.029655e-007,1.4233
1.030079e-007,1.6074
1.030503e-007,1.6565
1.030928e-007,1.6199
1.031352e-007,1.5851
1.031776e-007,1.5555
1.032200e-007,1.5251
1.032625e-007,1.5059
1.033049e-007,1.5101
1.033473e-007,1.5314
1.033897e-007,1.5729
1.034321e-007,1.6197
1.034746e-007,1.6406
1.035170e-007,1.6313
1.035594e-007,1.5932
1.036018e-007,1.5509
1.036443e-007,1.5390
1.036867e-007,1.5434
1.037291e-007,1.5220
1.037715e-007,1.4736
1.038140e-007,1.4216
1.038564e-007,1.3717
1.038988e-007,1.3427
1.039413e-007,1.3583
1.039837e-007,1.4095
1.040261e-007,1.4550
1.040685e-007,1.3578
1.041110e-007,1.2209
1.041534e-007,1.0607
1.041958e-007,0.8687
1.042382e-007,0.6972
1.042807e-007,0.5686
1.043231e-007,0.4769
1.043655e-007,0.4187
1.044079e-007,0.4233
1.044504e-007,0.4663
1.044928e-007,0.5092
1.045352e-007,0.5379
1.045776e-007,0.5399
1.046200e-007,0.5274
1.046625e-007,0.5482
1.047049e-007,0.5613
1.047473e-007,0.5187
1.047897e-007,0.4209
1.048322e-007,0.2728
1.048746e-007,0.0773
1.049170e-007,-0.0909
1.049594e-007,-0.1715
1.050019e-007,-0.1997
1.050443e-007,-0.1976
1.050867e-007,-0.1674
1.051292e-007,-0.1270
1.051716e-007,-0.0955
1.052140e-007,-0.0736
1.052564e-007,-0.0632
1.052989e-007,-0.0776
1.053413e-007,-0.1044
1.053837e-007,-0.1246
1.054261e-007,-0.1309
1.054686e-007,-0.1197
1.055110e-007,-0.1056
1.055534e-007,-0.1054
1.055958e-007,-0.1098
1.056383e-007,-0.0998
1.056807e-007,-0.0726
1.057231e-007,-0.0286
1.057655e-007,0.0302
1.058079e-007,0.0800
1.058504e-007,0.1042
1.058928e-007,0.0903
1.059352e-007,0.0706
1.059776e-007,0.1222
1.060201e-007,0.2634
1.060625e-007,0.4107
1.061049e-007,0.5594
1.061473e-007,0.6971
1.061898e-007,0.8224
1.062322e-007,0.9241
1.062746e-007,0.9943
1.063171e-007,1.0185
1.063595e-007,1.0051
1.064019e-007,0.9807
1.064443e-007,0.9620
1.064868e-007,0.9631
1.065292e-007,0.9716
1.065716e-007,0.9617
1.066140e-007,0.9391
1.066565e-007,0.9539
1.066989e-007,1.0299
1.067413e-007,1.1548
1.067837e-007,1.3100
1.068261e-007,1.4571
1.068686e-007,1.5497
1.069110e-007,1.5848
1.069534e-007,1.5932
1.069958e-007,1.5907
1.070383e-007,1.5775
1.070807e-007,1.5614
1.071231e-007,1.5516
1.071655e-007,1.5528
1.072080e-007,1.5696
1.072504e-007,1.5965
1.072928e-007,1.6191
1.073353e-007,1.6255
1.073777e-007,1.6140
1.074201e-007,1.5968
1.074625e-007,1.5920
1.075050e-007,1.5982
1.075474e-007,1.5950
1.075898e-007,1.5712
1.076322e-007,1.5311
1.076747e-007,1.4828
1.077171e-007,1.4407
1.077595e-007,1.4201
1.078019e-007,1.4211
1.078444e-007,1.4310
1.078868e-007,1.4435
1.079292e-007,1.4583
1.079716e-007,1.4717
1.080140e-007,1.4793
1.080565e-007,1.4788
1.080989e-007,1.4697
1.081413e-007,1.4551
1.081837e-007,1.4429
1.082262e-007,1.4403
1.082686e-007,1.4481
1.083110e-007,1.4594
1.083534e-007,1.4645
1.083959e-007,1.4624
1.084383e-007,1.4610
1.084807e-007,1.4667
1.085232e-007,1.4804
1.085656e-007,1.4997
1.086080e-007,1.5181
1.086504e-007,1.5283
1.086929e-007,1.5294
1.087353e-007,1.5260
1.087777e-007,1.5202
1.088201e-007,1.5125
1.088626e-007,1.5051
1.089050e-007,1.5007
1.089474e-007,1.5009
1.089898e-007,1.5059
1.090322e-007,1.5140
1.090747e-007,1.5210
1.091171e-007,1.5227
1.091595e-007,1.5183
1.092019e-007,1.5115
1.092444e-007,1.5075
1.092868e-007,1.5075
1.093292e-007,1.5089
1.093716e-007,1.5086
1.094141e-007,1.5048
1.094565e-007,1.4978
1.094989e-007,1.4903
1.095414e-007,1.4856
1.095838e-007,1.4843
1.096262e-007,1.5108
1.096686e-007,1.4717
1.097111e-007,1.3365
1.097535e-007,1.2000
1.097959e-007,1.0478
1.098383e-007,0.8686
1.098808e-007,0.7311
1.099232e-007,0.6314
1.099656e-007,0.5606
1.100080e-007,0.5178
1.100505e-007,0.5206
1.100929e-007,0.5321
1.101353e-007,0.5485
1.101777e-007,0.5654
1.102201e-007,0.5589
1.102626e-007,0.5533
1.103050e-007,0.5614
1.103474e-007,0.5349
1.103898e-007,0.4573
1.104323e-007,0.3504
1.104747e-007,0.2087
1.105171e-007,0.0435
1.105595e-007,-0.0761
1.106020e-007,-0.1337
1.106444e-007,-0.1639
1.106868e-007,-0.1667
1.107293e-007,-0.1450
1.107717e-007,-0.1204
1.108141e-007,-0.1050
1.108565e-007,-0.0917
1.108990e-007,-0.0874
1.109414e-007,-0.0987
1.109838e-007,-0.1104
1.110262e-007,-0.1174
1.110687e-007,-0.1174
1.111111e-007,-0.1079
1.111535e-007,-0.1015
1.111959e-007,-0.1035
1.112384e-007,-0.0982
1.112808e-007,-0.0779
1.113232e-007,-0.0493
1.113656e-007,-0.0094
1.114080e-007,0.0378
1.114505e-007,0.0710
1.114929e-007,0.0853
1.115353e-007,0.0904
1.115777e-007,0.0869
1.116202e-007,0.0735
1.116626e-007,0.0586
1.117050e-007,0.0487
1.117474e-007,0.0414
1.117899e-007,0.0398
1.118323e-007,0.0456
1.118747e-007,0.0528
1.119172e-007,0.0569
1.119596e-007,0.0557
1.120020e-007,0.0499
1.120444e-007,0.0450
1.120869e-007,0.0442
1.121293e-007,0.0427
1.121717e-007,0.0368
1.122141e-007,0.0270
1.122566e-007,0.0109
1.122990e-007,-0.0093
1.123414e-007,-0.0256
1.123838e-007,-0.0348
1.124262e-007,-0.0394
1.124687e-007,-0.0392
1.125111e-007,-0.0335
1.125535e-007,-0.0261
1.125959e-007,-0.0204
1.126384e-007,-0.0164
1.126808e-007,-0.0155
1.127232e-007,-0.0186
1.127656e-007,-0.0231
1.128081e-007,-0.0259
1.128505e-007,-0.0256
1.128929e-007,-0.0225
1.129354e-007,-0.0192
1.129778e-007,-0.0176
1.130202e-007,-0.0168
1.130626e-007,-0.0153
1.131051e-007,-0.0123
1.131475e-007,-0.0064
1.131899e-007,0.0019
1.132323e-007,0.0095
1.132748e-007,0.0147
1.133172e-007,0.0180
1.133596e-007,0.0189
1.134020e-007,0.0142
1.134445e-007,0.0553
1.134869e-007,0.1542
1.135293e-007,0.3206
1.135717e-007,0.4744
1.136141e-007,0.6125
1.136566e-007,0.7336
1.136990e-007,0.8228
1.137414e-007,0.8867
1.137838e-007,0.9190
1.138263e-007,0.9261
1.138687e-007,0.9146
1.139111e-007,0.9043
1.139535e-007,0.8982
1.139960e-007,0.9033
1.140384e-007,0.9086
1.140808e-007,0.9128
1.141233e-007,0.9346
1.141657e-007,1.0040
1.142081e-007,1.1187
1.142505e-007,1.2579
1.142930e-007,1.3953
1.143354e-007,1.4996
1.143778e-007,1.5532
1.144202e-007,1.5667
1.144627e-007,1.5679
1.145051e-007,1.5645
1.145475e-007,1.5594
1.145899e-007,1.5584
1.146323e-007,1.5655
1.146748e-007,1.5796
1.147172e-007,1.5972
1.147596e-007,1.6128
1.148020e-007,1.6185
1.148445e-007,1.6122
1.148869e-007,1.5991
1.149293e-007,1.5884
1.149717e-007,1.5850
1.150142e-007,1.5799
1.150566e-007,1.5608
1.150990e-007,1.5277
1.151415e-007,1.4887
1.151839e-007,1.4531
1.152263e-007,1.4307
1.152687e-007,1.4275
1.153112e-007,1.4373
1.153536e-007,1.4498
1.153960e-007,1.4612
1.154384e-007,1.4704
1.154809e-007,1.4746
1.155233e-007,1.4721
1.155657e-007,1.4647
1.156081e-007,1.4550
1.156506e-007,1.4467
1.156930e-007,1.4443
1.157354e-007,1.4491
1.157778e-007,1.4578
1.158202e-007,1.4647
1.158627e-007,1.4665
1.159051e-007,1.4668
1.159475e-007,1.4714
1.159899e-007,1.4824
1.160324e-007,1.4975
1.160748e-007,1.5131
1.161172e-007,1.5239
1.161596e-007,1.5266
1.162021e-007,1.5231
1.162445e-007,1.5174
1.162869e-007,1.5113
1.163294e-007,1.5059
1.163718e-007,1.5031
1.164142e-007,1.5042
1.164566e-007,1.5082
1.164991e-007,1.5138
1.165415e-007,1.5187
1.165839e-007,1.5202
1.166263e-007,1.5175
1.166688e-007,1.5122
1.167112e-007,1.5078
1.167536e-007,1.5064
1.167960e-007,1.5068
1.168385e-007,1.5065
1.168809e-007,1.5037
1.169233e-007,1.4984
1.169657e-007,1.4921
1.170081e-007,1.4872
1.170506e-007,1.4855
1.170930e-007,1.4864
1.171354e-007,1.4888
1.171778e-007,1.4919
1.172203e-007,1.4950
1.172627e-007,1.4970
1.173051e-007,1.4969
1.173476e-007,1.4949
1.173900e-007,1.4918
1.174324e-007,1.4889
1.174748e-007,1.4877
1.175173e-007,1.4890
1.175597e-007,1.4919
1.176021e-007,1.4945
1.176445e-007,1.4957
1.176870e-007,1.4955
1.177294e-007,1.4950
1.177718e-007,1.4954
1.178142e-007,1.4969
1.178567e-007,1.4993
1.178991e-007,1.5016
1.179415e-007,1.5028
1.179839e-007,1.5028
1.180263e-007,1.5021
1.180688e-007,1.5007
1.181112e-007,1.4990
1.181536e-007,1.4977
1.181960e-007,1.4974
1.182385e-007,1.4983
1.182809e-007,1.4999
1.183233e-007,1.5016
1.183657e-007,1.5025
1.184082e-007,1.5020
1.184506e-007,1.5005
1.184930e-007,1.4990
1.185355e-007,1.4981
1.185779e-007,1.4981
1.186203e-007,1.4985
1.186627e-007,1.4988
1.187052e-007,1.4985
1.187476e-007,1.4978
1.187900e-007,1.4968
1.188324e-007,1.4962
1.188749e-007,1.4959
1.189173e-007,1.4960
1.189597e-007,1.4965
1.190021e-007,1.4974
1.190446e-007,1.4982
1.190870e-007,1.4985
1.191294e-007,1.4983
1.191718e-007,1.4975
1.192142e-007,1.4966
1.192567e-007,1.4960
1.192991e-007,1.4960
1.193415e-007,1.4967
1.193840e-007,1.4975
1.194264e-007,1.4981
1.194688e-007,1.4983
1.195112e-007,1.4981
1.195536e-007,1.4978
1.195961e-007,1.4977
1.196385e-007,1.4979
1.196809e-007,1.4982
1.197234e-007,1.4986
1.197658e-007,1.4988
1.198082e-007,1.4989
1.198506e-007,1.4988
1.198930e-007,1.4984
1.199355e-007,1.5184
1.199779e-007,1.4828
1.200203e-007,1.3455
1.200628e-007,1.2070
1.201052e-007,1.0567
1.201476e-007,0.8799
1.201900e-007,0.7440
1.202325e-007,0.6473
1.202749e-007,0.5805
1.203173e-007,0.5360
1.203597e-007,0.5343
1.204021e-007,0.5413
1.204446e-007,0.5540
1.204870e-007,0.5700
1.205294e-007,0.5662
1.205719e-007,0.5602
1.206143e-007,0.5671
1.206567e-007,0.5396
1.206991e-007,0.4601
1.207415e-007,0.3525
1.207840e-007,0.2139
1.208264e-007,0.0512
1.208688e-007,-0.0692
1.209113e-007,-0.1267
1.209537e-007,-0.1572
1.209961e-007,-0.1621
1.210385e-007,-0.1427
1.210809e-007,-0.1200
1.211234e-007,-0.1070
1.211658e-007,-0.0958
1.212082e-007,-0.0909
1.212507e-007,-0.1004
1.212931e-007,-0.1102
1.213355e-007,-0.1155
1.213779e-007,-0.1154
1.214204e-007,-0.1068
1.214628e-007,-0.1007
1.215052e-007,-0.1026
1.215476e-007,-0.0973
1.215900e-007,-0.0766
1.216325e-007,-0.0481
1.216749e-007,-0.0095
1.217173e-007,0.0366
1.217598e-007,0.0695
1.218022e-007,0.0832
1.218446e-007,0.0879
1.218870e-007,0.0848
1.219294e-007,0.0723
1.219719e-007,0.0582
1.220143e-007,0.0496
1.220567e-007,0.0434
1.220992e-007,0.0417
1.221416e-007,0.0467
1.221840e-007,0.0529
1.222264e-007,0.0561
1.222688e-007,0.0547
1.223113e-007,0.0492
1.223537e-007,0.0447
1.223961e-007,0.0441
1.224385e-007,0.0425
1.224810e-007,0.0365
1.225234e-007,0.0266
1.225658e-007,0.0110
1.226083e-007,-0.0089
1.226507e-007,-0.0251
1.226931e-007,-0.0340
1.227355e-007,-0.0383
1.227779e-007,-0.0381
1.228204e-007,-0.0326
1.228628e-007,-0.0256
1.229052e-007,-0.0206
1.229477e-007,-0.0172
1.229901e-007,-0.0165
1.230325e-007,-0.0192
1.230749e-007,-0.0232
1.231173e-007,-0.0255
1.231598e-007,-0.0250
1.232022e-007,-0.0220
1.232446e-007,-0.0189
1.232871e-007,-0.0175
1.233295e-007,-0.0167
1.233719e-007,-0.0152
1.234143e-007,-0.0122
1.234567e-007,-0.0063
1.234992e-007,0.0019
1.235416e-007,0.0094
1.235840e-007,0.0145
1.236264e-007,0.0176
1.236689e-007,0.0184
1.237113e-007,0.0163
1.237537e-007,0.0130
