.HEADER
..NAMES
Time,V U1.M26
4.56069e-008,0.2166
4.56493e-008,0.2166
4.56917e-008,0.2167
4.57342e-008,0.2167
4.57766e-008,0.2166
4.58190e-008,0.2167
4.58614e-008,0.2167
4.59038e-008,0.2898
4.59463e-008,0.4559
4.59887e-008,0.6369
4.60311e-008,0.8530
4.60735e-008,1.0092
4.61160e-008,1.1057
4.61584e-008,1.1598
4.62008e-008,1.1733
4.62433e-008,1.1680
4.62857e-008,1.1675
4.63281e-008,1.1695
4.63705e-008,1.1793
4.64129e-008,1.2057
4.64554e-008,1.2120
4.64978e-008,1.1956
4.65402e-008,1.1854
4.65826e-008,1.1744
4.66251e-008,1.1785
4.66675e-008,1.2060
4.67099e-008,1.2396
4.67524e-008,1.2614
4.67948e-008,1.2752
4.68372e-008,1.2708
4.68796e-008,1.2631
4.69221e-008,1.2568
4.69645e-008,1.2487
4.70069e-008,1.2473
4.70493e-008,1.2531
4.70917e-008,1.2584
4.71342e-008,1.2644
4.71766e-008,1.2712
4.72190e-008,1.2679
4.72615e-008,1.2616
4.73039e-008,1.2601
4.73463e-008,1.2595
4.73887e-008,1.2624
4.74312e-008,1.2665
4.74736e-008,1.2674
4.75160e-008,1.2658
4.75584e-008,1.2637
4.76008e-008,1.2600
4.76433e-008,1.2594
4.76857e-008,1.2602
4.77281e-008,1.2574
4.77705e-008,1.1820
4.78130e-008,0.9702
4.78554e-008,0.7820
4.78978e-008,0.5822
4.79403e-008,0.4203
4.79827e-008,0.3310
4.80251e-008,0.2873
4.80675e-008,0.2833
4.81099e-008,0.3020
4.81524e-008,0.3064
4.81948e-008,0.2999
4.82372e-008,0.2935
4.82796e-008,0.2662
4.83221e-008,0.2544
4.83645e-008,0.2857
4.84069e-008,0.2968
4.84494e-008,0.2969
4.84918e-008,0.2947
4.85342e-008,0.2675
4.85766e-008,0.2252
4.86191e-008,0.2055
4.86615e-008,0.1962
4.87039e-008,0.2458
4.87463e-008,0.4356
4.87887e-008,0.6263
4.88312e-008,0.8551
4.88736e-008,1.0218
4.89160e-008,1.1091
4.89585e-008,1.1584
4.90009e-008,1.1706
4.90433e-008,1.1571
4.90857e-008,1.1566
4.91282e-008,1.1726
4.91706e-008,1.1792
4.92130e-008,1.2032
4.92554e-008,1.2180
4.92978e-008,1.1915
4.93403e-008,1.1768
4.93827e-008,1.1700
4.94251e-008,1.1744
4.94676e-008,1.2033
4.95100e-008,1.2427
4.95524e-008,1.2631
4.95948e-008,1.2765
4.96373e-008,1.2080
4.96797e-008,0.9601
4.97221e-008,0.7501
4.97645e-008,0.5505
4.98069e-008,0.3926
4.98494e-008,0.3184
4.98918e-008,0.2874
4.99342e-008,0.2870
4.99766e-008,0.3115
5.00191e-008,0.3159
5.00615e-008,0.2964
5.01039e-008,0.2888
5.01464e-008,0.2635
5.01888e-008,0.2500
5.02312e-008,0.2914
5.02736e-008,0.3087
5.03160e-008,0.3020
5.03585e-008,0.2949
5.04009e-008,0.2641
5.04433e-008,0.2173
5.04857e-008,0.1997
5.05282e-008,0.1941
5.05706e-008,0.1989
5.06130e-008,0.2149
5.06555e-008,0.2209
5.06979e-008,0.2281
5.07403e-008,0.2344
5.07827e-008,0.2237
5.08252e-008,0.2128
5.08676e-008,0.2121
5.09100e-008,0.2065
5.09524e-008,0.2083
5.09948e-008,0.2213
5.10373e-008,0.2211
5.10797e-008,0.2162
5.11221e-008,0.2155
5.11646e-008,0.2116
5.12070e-008,0.2098
5.12494e-008,0.2137
5.12918e-008,0.2156
5.13343e-008,0.2189
5.13767e-008,0.2213
5.14191e-008,0.2183
5.14615e-008,0.2185
5.15039e-008,0.2263
5.15464e-008,0.3483
5.15888e-008,0.5217
5.16312e-008,0.7310
5.16736e-008,0.9240
5.17161e-008,1.0561
5.17585e-008,1.1394
5.18009e-008,1.1694
5.18434e-008,1.1728
5.18858e-008,1.1666
5.19282e-008,1.1672
5.19706e-008,1.1704
5.20130e-008,1.1896
5.20555e-008,1.2133
5.20979e-008,1.2054
5.21403e-008,1.1927
5.21827e-008,1.1790
5.22252e-008,1.1733
5.22676e-008,1.1871
5.23100e-008,1.2197
5.23525e-008,1.2493
5.23949e-008,1.2691
5.24373e-008,1.2757
5.24797e-008,1.2674
5.25222e-008,1.2614
5.25646e-008,1.2528
5.26070e-008,1.2465
5.26494e-008,1.2491
5.26918e-008,1.2552
5.27343e-008,1.2607
5.27767e-008,1.2678
5.28191e-008,1.2710
5.28616e-008,1.2650
5.29040e-008,1.2608
5.29464e-008,1.2593
5.29888e-008,1.2601
5.30313e-008,1.2643
5.30737e-008,1.2671
5.31161e-008,1.2668
5.31585e-008,1.2653
5.32009e-008,1.2621
5.32434e-008,1.2592
5.32858e-008,1.2598
5.33282e-008,1.2598
5.33707e-008,1.2482
5.34131e-008,1.1048
5.34555e-008,0.8877
5.34979e-008,0.6989
5.35404e-008,0.5090
5.35828e-008,0.3757
5.36252e-008,0.3062
5.36676e-008,0.2813
5.37100e-008,0.2893
5.37525e-008,0.3067
5.37949e-008,0.3033
5.38373e-008,0.2988
5.38797e-008,0.2847
5.39222e-008,0.2546
5.39646e-008,0.2662
5.40070e-008,0.2936
5.40495e-008,0.2968
5.40919e-008,0.2971
5.41343e-008,0.2876
5.41767e-008,0.2489
5.42192e-008,0.2141
5.42616e-008,0.2013
5.43040e-008,0.1950
5.43464e-008,0.2045
5.43888e-008,0.2136
5.44313e-008,0.2210
5.44737e-008,0.2311
5.45161e-008,0.2302
5.45586e-008,0.2199
5.46010e-008,0.2156
5.46434e-008,0.2111
5.46858e-008,0.2052
5.47283e-008,0.2133
5.47707e-008,0.2206
5.48131e-008,0.2179
5.48555e-008,0.2170
5.48979e-008,0.2151
5.49404e-008,0.2111
5.49828e-008,0.2114
5.50252e-008,0.2140
5.50677e-008,0.2162
5.51101e-008,0.2199
5.51525e-008,0.2194
5.51949e-008,0.2183
5.52374e-008,0.2196
5.52798e-008,0.2919
5.53222e-008,0.4553
5.53646e-008,0.6391
5.54070e-008,0.8552
5.54495e-008,1.0106
5.54919e-008,1.1093
5.55343e-008,1.1628
5.55767e-008,1.1739
5.56192e-008,1.1678
5.56616e-008,1.1667
5.57040e-008,1.1685
5.57465e-008,1.1796
5.57889e-008,1.2061
5.58313e-008,1.2120
5.58737e-008,1.1965
5.59161e-008,1.1851
5.59586e-008,1.1737
5.60010e-008,1.1789
5.60434e-008,1.2060
5.60858e-008,1.2391
5.61283e-008,1.2618
5.61707e-008,1.2661
5.62131e-008,1.1389
5.62556e-008,0.8901
5.62980e-008,0.6915
5.63404e-008,0.4941
5.63828e-008,0.3604
5.64253e-008,0.3026
5.64677e-008,0.2797
5.65101e-008,0.2916
5.65525e-008,0.3179
5.65949e-008,0.3117
5.66374e-008,0.2968
5.66798e-008,0.2840
5.67222e-008,0.2529
5.67647e-008,0.2583
5.68071e-008,0.2997
5.68495e-008,0.3070
5.68919e-008,0.3015
5.69344e-008,0.2897
5.69768e-008,0.2495
5.70192e-008,0.2091
5.70616e-008,0.1973
5.71040e-008,0.1927
5.71465e-008,0.2038
5.71889e-008,0.2168
5.72313e-008,0.2222
5.72738e-008,0.2318
5.73162e-008,0.2332
5.73586e-008,0.2198
5.74010e-008,0.2125
5.74435e-008,0.2105
5.74859e-008,0.2047
5.75283e-008,0.2122
5.75707e-008,0.2228
5.76131e-008,0.2195
5.76556e-008,0.2163
5.76980e-008,0.2145
5.77404e-008,0.2104
5.77828e-008,0.2108
5.78253e-008,0.2143
5.78677e-008,0.2161
5.79101e-008,0.2202
5.79526e-008,0.2206
5.79950e-008,0.2180
5.80374e-008,0.2193
5.80798e-008,0.2557
5.81223e-008,0.4036
5.81647e-008,0.5761
5.82071e-008,0.7995
5.82495e-008,0.9727
5.82919e-008,1.0858
5.83344e-008,1.1533
5.83768e-008,1.1722
5.84192e-008,1.1697
5.84617e-008,1.1662
5.85041e-008,1.1683
5.85465e-008,1.1744
5.85889e-008,1.1983
5.86314e-008,1.2146
5.86738e-008,1.2004
5.87162e-008,1.1892
5.87586e-008,1.1756
5.88010e-008,1.1752
5.88435e-008,1.1960
5.88859e-008,1.2304
5.89283e-008,1.2562
5.89708e-008,1.2726
5.90132e-008,1.2043
5.90556e-008,0.9614
5.90980e-008,0.7503
5.91405e-008,0.5469
5.91829e-008,0.3908
5.92253e-008,0.3147
5.92677e-008,0.2821
5.93101e-008,0.2850
5.93526e-008,0.3110
5.93950e-008,0.3164
5.94374e-008,0.2995
5.94798e-008,0.2899
5.95223e-008,0.2621
5.95647e-008,0.2493
5.96071e-008,0.2900
5.96496e-008,0.3078
5.96920e-008,0.3034
5.97344e-008,0.2955
5.97768e-008,0.2640
5.98192e-008,0.2178
5.98617e-008,0.1992
5.99041e-008,0.1932
5.99465e-008,0.1989
5.99889e-008,0.2143
6.00314e-008,0.2204
6.00738e-008,0.2288
6.01162e-008,0.2348
6.01586e-008,0.2241
6.02011e-008,0.2134
6.02435e-008,0.2116
6.02859e-008,0.2059
6.03283e-008,0.2084
6.03708e-008,0.2212
6.04132e-008,0.2213
6.04556e-008,0.2168
6.04981e-008,0.2154
6.05405e-008,0.2115
6.05829e-008,0.2100
6.06253e-008,0.2135
6.06678e-008,0.2155
6.07102e-008,0.2190
6.07526e-008,0.2212
6.07950e-008,0.2184
6.08375e-008,0.2188
6.08799e-008,0.2187
6.09223e-008,0.2142
6.09647e-008,0.2133
6.10071e-008,0.2156
6.10496e-008,0.2156
6.10920e-008,0.2174
6.11344e-008,0.2197
6.11768e-008,0.2177
6.12193e-008,0.2163
6.12617e-008,0.2161
6.13041e-008,0.2157
6.13465e-008,0.2166
6.13890e-008,0.2171
6.14314e-008,0.2167
6.14738e-008,0.2175
6.15163e-008,0.2174
6.15587e-008,0.2162
6.16011e-008,0.2167
6.16435e-008,0.2168
6.16860e-008,0.2157
6.17284e-008,0.2163
6.17708e-008,0.2171
6.18132e-008,0.2224
6.18557e-008,0.3401
6.18981e-008,0.5142
6.19405e-008,0.7150
6.19829e-008,0.9122
6.20254e-008,1.0472
6.20678e-008,1.1314
6.21102e-008,1.1675
6.21526e-008,1.1736
6.21950e-008,1.1673
6.22375e-008,1.1685
6.22799e-008,1.1704
6.23223e-008,1.1872
6.23647e-008,1.2123
6.24072e-008,1.2059
6.24496e-008,1.1923
6.24920e-008,1.1809
6.25344e-008,1.1737
6.25769e-008,1.1855
6.26193e-008,1.2184
6.26617e-008,1.2479
6.27042e-008,1.2672
6.27466e-008,1.2527
6.27890e-008,1.0647
6.28314e-008,0.8245
6.28739e-008,0.6264
6.29163e-008,0.4445
6.29587e-008,0.3372
6.30011e-008,0.2904
6.30436e-008,0.2798
6.30860e-008,0.2999
6.31284e-008,0.3196
6.31708e-008,0.3054
6.32132e-008,0.2944
6.32557e-008,0.2756
6.32981e-008,0.2471
6.33405e-008,0.2726
6.33829e-008,0.3059
6.34254e-008,0.3055
6.34678e-008,0.2995
6.35102e-008,0.2804
6.35526e-008,0.2342
6.35951e-008,0.2033
6.36375e-008,0.1956
6.36799e-008,0.1942
6.37224e-008,0.2092
6.37648e-008,0.2186
6.38072e-008,0.2247
6.38496e-008,0.2342
6.38921e-008,0.2299
6.39345e-008,0.2162
6.39769e-008,0.2123
6.40193e-008,0.2087
6.40618e-008,0.2052
6.41042e-008,0.2168
6.41466e-008,0.2230
6.41890e-008,0.2180
6.42315e-008,0.2161
6.42739e-008,0.2133
6.43163e-008,0.2099
6.43587e-008,0.2121
6.44011e-008,0.2150
6.44436e-008,0.2173
6.44860e-008,0.2212
6.45284e-008,0.2196
6.45708e-008,0.2182
6.46133e-008,0.2195
6.46557e-008,0.2161
6.46981e-008,0.2130
6.47405e-008,0.2149
6.47830e-008,0.2158
6.48254e-008,0.2163
6.48678e-008,0.2193
6.49103e-008,0.2188
6.49527e-008,0.2166
6.49951e-008,0.2163
6.50375e-008,0.2158
6.50800e-008,0.2161
6.51224e-008,0.2172
6.51648e-008,0.2168
6.52072e-008,0.2171
6.52497e-008,0.2178
6.52921e-008,0.2166
6.53345e-008,0.2163
6.53769e-008,0.2170
6.54193e-008,0.2161
6.54618e-008,0.2159
6.55042e-008,0.2170
6.55466e-008,0.2171
6.55890e-008,0.2840
6.56315e-008,0.4476
6.56739e-008,0.6247
6.57163e-008,0.8426
6.57587e-008,1.0025
6.58012e-008,1.1012
6.58436e-008,1.1582
6.58860e-008,1.1734
6.59284e-008,1.1683
6.59709e-008,1.1676
6.60133e-008,1.1698
6.60557e-008,1.1782
6.60982e-008,1.2042
6.61406e-008,1.2127
6.61830e-008,1.1961
6.62254e-008,1.1863
6.62679e-008,1.1750
6.63103e-008,1.1779
6.63527e-008,1.2043
6.63951e-008,1.2381
6.64376e-008,1.2603
6.64800e-008,1.2685
6.65224e-008,1.1559
6.65648e-008,0.9075
6.66072e-008,0.7077
6.66497e-008,0.5080
6.66921e-008,0.3679
6.67345e-008,0.3063
6.67769e-008,0.2804
6.68194e-008,0.2894
6.68618e-008,0.3167
6.69042e-008,0.3130
6.69466e-008,0.2972
6.69891e-008,0.2861
6.70315e-008,0.2555
6.70739e-008,0.2556
6.71164e-008,0.2977
6.71588e-008,0.3075
6.72012e-008,0.3019
6.72436e-008,0.2916
6.72861e-008,0.2535
6.73285e-008,0.2112
6.73709e-008,0.1981
6.74133e-008,0.1929
6.74558e-008,0.2025
6.74982e-008,0.2164
6.75406e-008,0.2217
6.75830e-008,0.2310
6.76255e-008,0.2340
6.76679e-008,0.2210
6.77103e-008,0.2127
6.77527e-008,0.2111
6.77951e-008,0.2050
6.78376e-008,0.2112
6.78800e-008,0.2227
6.79224e-008,0.2201
6.79648e-008,0.2165
6.80073e-008,0.2149
6.80497e-008,0.2108
6.80921e-008,0.2107
6.81345e-008,0.2143
6.81770e-008,0.2160
6.82194e-008,0.2200
6.82618e-008,0.2209
6.83043e-008,0.2181
6.83467e-008,0.2193
6.83891e-008,0.2180
6.84315e-008,0.2136
6.84740e-008,0.2139
6.85164e-008,0.2159
6.85588e-008,0.2158
6.86012e-008,0.2182
6.86437e-008,0.2196
6.86861e-008,0.2172
6.87285e-008,0.2163
6.87709e-008,0.2161
6.88133e-008,0.2158
6.88558e-008,0.2169
6.88982e-008,0.2171
6.89406e-008,0.2168
6.89830e-008,0.2177
6.90255e-008,0.2172
6.90679e-008,0.2162
6.91103e-008,0.2169
6.91527e-008,0.2166
6.91952e-008,0.2158
6.92376e-008,0.2166
6.92800e-008,0.2172
6.93225e-008,0.2170
6.93649e-008,0.2173
6.94073e-008,0.2170
6.94497e-008,0.2164
6.94922e-008,0.2165
6.95346e-008,0.2166
6.95770e-008,0.2167
6.96194e-008,0.2171
6.96619e-008,0.2168
6.97043e-008,0.2167
6.97467e-008,0.2171
6.97891e-008,0.2168
6.98316e-008,0.2165
6.98740e-008,0.2169
6.99164e-008,0.2167
6.99588e-008,0.2166
7.00012e-008,0.2169
7.00437e-008,0.2169
7.00861e-008,0.2168
7.01285e-008,0.2168
7.01709e-008,0.2167
7.02134e-008,0.2167
7.02558e-008,0.2288
7.02982e-008,0.3604
7.03406e-008,0.5340
7.03831e-008,0.7431
7.04255e-008,0.9324
7.04679e-008,1.0598
7.05104e-008,1.1388
7.05528e-008,1.1689
7.05952e-008,1.1729
7.06376e-008,1.1674
7.06801e-008,1.1687
7.07225e-008,1.1712
7.07649e-008,1.1907
7.08073e-008,1.2138
7.08498e-008,1.2037
7.08922e-008,1.1916
7.09346e-008,1.1793
7.09770e-008,1.1738
7.10194e-008,1.1887
7.10619e-008,1.2227
7.11043e-008,1.2508
7.11467e-008,1.2694
7.11891e-008,1.2449
7.12316e-008,1.0337
7.12740e-008,0.8021
7.13164e-008,0.6020
7.13588e-008,0.4272
7.14013e-008,0.3298
7.14437e-008,0.2868
7.14861e-008,0.2810
7.15286e-008,0.3033
7.15710e-008,0.3192
7.16134e-008,0.3033
7.16558e-008,0.2935
7.16983e-008,0.2718
7.17407e-008,0.2466
7.17831e-008,0.2784
7.18255e-008,0.3071
7.18680e-008,0.3050
7.19104e-008,0.2987
7.19528e-008,0.2759
7.19952e-008,0.2288
7.20377e-008,0.2019
7.20801e-008,0.1949
7.21225e-008,0.1990
7.21649e-008,0.3474
7.22073e-008,0.5483
7.22498e-008,0.7549
7.22922e-008,0.9574
7.23346e-008,1.0748
7.23770e-008,1.1366
7.24195e-008,1.1656
7.24619e-008,1.1634
7.25043e-008,1.1535
7.25467e-008,1.1696
7.25892e-008,1.1778
7.26316e-008,1.1901
7.26740e-008,1.2160
7.27165e-008,1.2023
7.27589e-008,1.1802
7.28013e-008,1.1736
7.28437e-008,1.1717
7.28862e-008,1.1883
7.29286e-008,1.2278
7.29710e-008,1.2557
7.30134e-008,1.2709
7.30559e-008,1.2782
7.30983e-008,1.2642
7.31407e-008,1.2558
7.31831e-008,1.2519
7.32256e-008,1.2455
7.32680e-008,1.2489
7.33104e-008,1.2595
7.33528e-008,1.2632
7.33952e-008,1.2674
7.34377e-008,1.2715
7.34801e-008,1.2635
7.35225e-008,1.2589
7.35649e-008,1.2603
7.36074e-008,1.2607
7.36498e-008,1.2651
7.36922e-008,1.2688
7.37346e-008,1.2665
7.37771e-008,1.2644
7.38195e-008,1.2623
7.38619e-008,1.2580
7.39044e-008,1.2592
7.39468e-008,1.2609
7.39892e-008,1.2523
7.40316e-008,1.1357
7.40741e-008,0.9172
7.41165e-008,0.7292
7.41589e-008,0.5343
7.42013e-008,0.3901
7.42438e-008,0.3144
7.42862e-008,0.2829
7.43286e-008,0.2877
7.43710e-008,0.3060
7.44134e-008,0.3050
7.44559e-008,0.2995
7.44983e-008,0.2880
7.45407e-008,0.2581
7.45831e-008,0.2612
7.46256e-008,0.2912
7.46680e-008,0.2971
7.47104e-008,0.2975
7.47528e-008,0.2909
7.47953e-008,0.2560
7.48377e-008,0.2177
7.48801e-008,0.2026
7.49226e-008,0.1951
7.49650e-008,0.2026
7.50074e-008,0.2127
7.50498e-008,0.2199
7.50923e-008,0.2301
7.51347e-008,0.2314
7.51771e-008,0.2214
7.52195e-008,0.2159
7.52620e-008,0.2122
7.53044e-008,0.2055
7.53468e-008,0.2116
7.53892e-008,0.2204
7.54317e-008,0.2185
7.54741e-008,0.2171
7.55165e-008,0.2157
7.55589e-008,0.2117
7.56013e-008,0.2111
7.56438e-008,0.2137
7.56862e-008,0.2159
7.57286e-008,0.2196
7.57710e-008,0.2198
7.58135e-008,0.2183
7.58559e-008,0.2196
7.58983e-008,0.2742
7.59407e-008,0.4298
7.59832e-008,0.6050
7.60256e-008,0.8271
7.60680e-008,0.9916
7.61105e-008,1.0966
7.61529e-008,1.1581
7.61953e-008,1.1734
7.62377e-008,1.1689
7.62802e-008,1.1667
7.63226e-008,1.1686
7.63650e-008,1.1767
7.64074e-008,1.2021
7.64499e-008,1.2136
7.64923e-008,1.1983
7.65347e-008,1.1875
7.65771e-008,1.1747
7.66195e-008,1.1769
7.66620e-008,1.2010
7.67044e-008,1.2348
7.67468e-008,1.2589
7.67892e-008,1.2747
7.68317e-008,1.2724
7.68741e-008,1.2644
7.69165e-008,1.2581
7.69589e-008,1.2493
7.70014e-008,1.2467
7.70438e-008,1.2520
7.70862e-008,1.2577
7.71287e-008,1.2637
7.71711e-008,1.2707
7.72135e-008,1.2689
7.72559e-008,1.2624
7.72984e-008,1.2602
7.73408e-008,1.2592
7.73832e-008,1.2619
7.74256e-008,1.2660
7.74681e-008,1.2673
7.75105e-008,1.2662
7.75529e-008,1.2642
7.75953e-008,1.2604
7.76378e-008,1.2593
7.76802e-008,1.2601
7.77226e-008,1.2596
7.77650e-008,1.2611
7.78074e-008,1.2634
7.78499e-008,1.2640
7.78923e-008,1.2641
7.79347e-008,1.2638
7.79771e-008,1.2618
7.80196e-008,1.2604
7.80620e-008,1.2610
7.81044e-008,1.2616
7.81468e-008,1.2628
7.81893e-008,1.2632
7.82317e-008,1.2626
7.82741e-008,1.2623
7.83166e-008,1.2620
7.83590e-008,1.2615
7.84014e-008,1.2619
7.84438e-008,1.2624
7.84863e-008,1.2621
7.85287e-008,1.2625
7.85711e-008,1.2628
7.86135e-008,1.2625
7.86560e-008,1.2623
7.86984e-008,1.2621
7.87408e-008,1.2617
7.87832e-008,1.2619
7.88257e-008,1.2623
7.88681e-008,1.2624
7.89105e-008,1.2626
7.89529e-008,1.2624
7.89953e-008,1.2621
7.90378e-008,1.2622
7.90802e-008,1.2622
7.91226e-008,1.2621
7.91650e-008,1.2622
7.92075e-008,1.2623
7.92499e-008,1.2622
7.92923e-008,1.2623
7.93347e-008,1.2623
7.93772e-008,1.2622
7.94196e-008,1.2621
7.94620e-008,1.2621
7.95045e-008,1.2621
7.95469e-008,1.2623
7.95893e-008,1.2623
7.96317e-008,1.2622
7.96742e-008,1.2622
7.97166e-008,1.2621
7.97590e-008,1.2621
7.98014e-008,1.2622
7.98439e-008,1.2622
7.98863e-008,1.2622
7.99287e-008,1.2622
7.99711e-008,1.2622
8.00135e-008,1.2622
8.00560e-008,1.2622
8.00984e-008,1.2622
8.01408e-008,1.2621
8.01832e-008,1.2622
8.02257e-008,1.2621
8.02681e-008,1.2622
8.03105e-008,1.2622
8.03529e-008,1.2622
8.03954e-008,1.2621
8.04378e-008,1.2622
8.04802e-008,1.2621
8.05227e-008,1.2621
8.05651e-008,1.2430
8.06075e-008,1.0665
8.06499e-008,0.8556
8.06924e-008,0.6632
8.07348e-008,0.4800
8.07772e-008,0.3607
8.08196e-008,0.3003
8.08621e-008,0.2825
8.09045e-008,0.2932
8.09469e-008,0.3069
8.09893e-008,0.3009
8.10318e-008,0.2973
8.10742e-008,0.2798
8.11166e-008,0.2522
8.11590e-008,0.2728
8.12014e-008,0.2958
8.12439e-008,0.2966
8.12863e-008,0.2969
8.13287e-008,0.2828
8.13711e-008,0.2408
8.14136e-008,0.2106
8.14560e-008,0.1996
8.14984e-008,0.1957
8.15408e-008,0.2069
8.15833e-008,0.2149
8.16257e-008,0.2226
8.16681e-008,0.2319
8.17106e-008,0.2282
8.17530e-008,0.2183
8.17954e-008,0.2153
8.18378e-008,0.2098
8.18803e-008,0.2055
8.19227e-008,0.2154
8.19651e-008,0.2205
8.20075e-008,0.2173
8.20500e-008,0.2168
8.20924e-008,0.2144
8.21348e-008,0.2106
8.21772e-008,0.2118
8.22196e-008,0.2143
8.22621e-008,0.2169
8.23045e-008,0.2202
8.23469e-008,0.2188
8.23893e-008,0.2183
8.24318e-008,0.2194
8.24742e-008,0.3138
8.25166e-008,0.4836
8.25590e-008,0.6776
8.26015e-008,0.8845
8.26439e-008,1.0298
8.26863e-008,1.1229
8.27288e-008,1.1664
8.27712e-008,1.1739
8.28136e-008,1.1673
8.28560e-008,1.1669
8.28985e-008,1.1688
8.29409e-008,1.1834
8.29833e-008,1.2096
8.30257e-008,1.2093
8.30682e-008,1.1947
8.31106e-008,1.1826
8.31530e-008,1.1732
8.31954e-008,1.1819
8.32379e-008,1.2118
8.32803e-008,1.2434
8.33227e-008,1.2648
8.33651e-008,1.2759
8.34075e-008,1.2692
8.34500e-008,1.2627
8.34924e-008,1.2550
8.35348e-008,1.2473
8.35772e-008,1.2478
8.36197e-008,1.2538
8.36621e-008,1.2593
8.37045e-008,1.2660
8.37469e-008,1.2712
8.37894e-008,1.2665
8.38318e-008,1.2612
8.38742e-008,1.2596
8.39167e-008,1.2594
8.39591e-008,1.2632
8.40015e-008,1.2666
8.40439e-008,1.2670
8.40864e-008,1.2656
8.41288e-008,1.2630
8.41712e-008,1.2594
8.42136e-008,1.2595
8.42561e-008,1.2599
8.42985e-008,1.2597
8.43409e-008,1.2618
8.43833e-008,1.2637
8.44257e-008,1.2639
8.44682e-008,1.2640
8.45106e-008,1.2632
8.45530e-008,1.2610
8.45954e-008,1.2604
8.46379e-008,1.2610
8.46803e-008,1.2618
8.47227e-008,1.2630
8.47651e-008,1.2630
8.48076e-008,1.2623
8.48500e-008,1.2621
8.48924e-008,1.2618
8.49349e-008,1.2614
8.49773e-008,1.2621
8.50197e-008,1.2622
8.50621e-008,1.2621
8.51046e-008,1.2626
8.51470e-008,1.2626
8.51894e-008,1.2623
8.52318e-008,1.2621
8.52743e-008,1.2618
8.53167e-008,1.2616
8.53591e-008,1.2620
8.54015e-008,1.2622
8.54440e-008,1.2624
8.54864e-008,1.2625
8.55288e-008,1.2621
8.55712e-008,1.2620
8.56136e-008,1.2621
8.56561e-008,1.2620
8.56985e-008,1.2620
8.57409e-008,1.2622
8.57833e-008,1.2622
8.58258e-008,1.2621
8.58682e-008,1.2622
8.59106e-008,1.2622
8.59530e-008,1.2621
8.59955e-008,1.2621
8.60379e-008,1.2620
8.60803e-008,1.2621
8.61228e-008,1.2622
8.61652e-008,1.2600
8.62076e-008,1.1840
8.62500e-008,0.9696
8.62925e-008,0.7810
8.63349e-008,0.5815
8.63773e-008,0.4198
8.64197e-008,0.3323
8.64622e-008,0.2893
8.65046e-008,0.2844
8.65470e-008,0.3022
8.65894e-008,0.3057
8.66319e-008,0.2988
8.66743e-008,0.2932
8.67167e-008,0.2663
8.67591e-008,0.2543
8.68015e-008,0.2862
8.68440e-008,0.2970
8.68864e-008,0.2965
8.69288e-008,0.2946
8.69712e-008,0.2672
8.70137e-008,0.2247
8.70561e-008,0.2052
8.70985e-008,0.1961
8.71409e-008,0.2445
8.71834e-008,0.4339
8.72258e-008,0.6242
8.72682e-008,0.8525
8.73107e-008,1.0199
8.73531e-008,1.1078
8.73955e-008,1.1578
8.74379e-008,1.1705
8.74804e-008,1.1572
8.75228e-008,1.1564
8.75652e-008,1.1725
8.76076e-008,1.1788
8.76501e-008,1.2026
8.76925e-008,1.2179
8.77349e-008,1.1914
8.77773e-008,1.1767
8.78197e-008,1.1700
8.78622e-008,1.1742
8.79046e-008,1.2028
8.79470e-008,1.2422
8.79894e-008,1.2627
8.80319e-008,1.2768
8.80743e-008,1.2101
8.81167e-008,0.9628
8.81591e-008,0.7521
8.82016e-008,0.5524
8.82440e-008,0.3938
8.82864e-008,0.3187
8.83289e-008,0.2874
8.83713e-008,0.2866
8.84137e-008,0.3111
8.84561e-008,0.3160
8.84986e-008,0.2964
8.85410e-008,0.2889
8.85834e-008,0.2637
8.86258e-008,0.2496
8.86683e-008,0.2909
8.87107e-008,0.3086
8.87531e-008,0.3019
8.87955e-008,0.2950
8.88380e-008,0.2645
8.88804e-008,0.2175
8.89228e-008,0.1996
8.89652e-008,0.1941
8.90076e-008,0.1986
8.90501e-008,0.2147
8.90925e-008,0.2207
8.91349e-008,0.2278
8.91773e-008,0.2344
8.92198e-008,0.2238
8.92622e-008,0.2128
8.93046e-008,0.2120
8.93470e-008,0.2064
8.93895e-008,0.2081
8.94319e-008,0.2211
8.94743e-008,0.2211
8.95168e-008,0.2162
8.95592e-008,0.2154
8.96016e-008,0.2115
8.96440e-008,0.2097
8.96865e-008,0.2136
8.97289e-008,0.2154
8.97713e-008,0.2187
8.98137e-008,0.2213
8.98562e-008,0.2183
8.98986e-008,0.2184
8.99410e-008,0.2259
8.99834e-008,0.3466
9.00258e-008,0.5199
9.00683e-008,0.7285
9.01107e-008,0.9221
9.01531e-008,1.0549
9.01955e-008,1.1387
9.02380e-008,1.1691
9.02804e-008,1.1727
9.03228e-008,1.1666
9.03652e-008,1.1671
9.04077e-008,1.1702
9.04501e-008,1.1893
9.04925e-008,1.2130
9.05350e-008,1.2055
9.05774e-008,1.1927
9.06198e-008,1.1791
9.06622e-008,1.1731
9.07047e-008,1.1868
9.07471e-008,1.2193
9.07895e-008,1.2489
9.08319e-008,1.2688
9.08744e-008,1.2495
9.09168e-008,1.0480
9.09592e-008,0.8119
9.10016e-008,0.6120
9.10441e-008,0.4340
9.10865e-008,0.3325
9.11289e-008,0.2877
9.11713e-008,0.2805
