.HEADER
..NAMES
Time,V U1.L24&L25
.DATA
9.06622e-008,0.3039
9.07047e-008,0.2935
9.07471e-008,0.3034
9.07895e-008,0.3288
9.08319e-008,0.3339
9.08744e-008,0.3152
9.09168e-008,0.2986
9.09592e-008,0.2966
9.10016e-008,0.3002
9.10441e-008,0.2999
9.10865e-008,0.2898
9.11289e-008,0.2604
9.11713e-008,0.2365
9.12137e-008,0.2233
9.12562e-008,0.2190
9.12986e-008,0.2223
9.13410e-008,0.2782
9.13834e-008,0.4283
9.14259e-008,0.5902
9.14683e-008,0.7911
9.15107e-008,0.9472
9.15531e-008,1.0534
9.15956e-008,1.1049
9.16380e-008,1.1395
9.16804e-008,1.1533
9.17229e-008,1.1441
9.17653e-008,1.1400
9.18077e-008,1.1472
9.18501e-008,1.1601
9.18926e-008,1.1719
9.19350e-008,1.1789
9.19774e-008,1.1826
9.20198e-008,1.1864
9.20623e-008,1.2043
9.21047e-008,1.2210
9.21471e-008,1.2379
9.21895e-008,1.2486
9.22320e-008,1.2469
9.22744e-008,1.1813
9.23168e-008,0.9847
9.23592e-008,0.7973
9.24016e-008,0.6082
9.24441e-008,0.4592
9.24865e-008,0.3508
9.25289e-008,0.3073
9.25713e-008,0.2944
9.26138e-008,0.2998
9.26562e-008,0.3241
9.26986e-008,0.3356
9.27410e-008,0.3193
9.27835e-008,0.3008
9.28259e-008,0.2961
9.28683e-008,0.2998
9.29108e-008,0.3002
9.29532e-008,0.2936
9.29956e-008,0.2665
9.30380e-008,0.2401
9.30805e-008,0.2252
9.31229e-008,0.2192
9.31653e-008,0.2204
9.32077e-008,0.2522
9.32502e-008,0.3961
9.32926e-008,0.5574
9.33350e-008,0.7559
9.33774e-008,0.9187
9.34198e-008,1.0382
9.34623e-008,1.0974
9.35047e-008,1.1336
9.35471e-008,1.1530
9.35895e-008,1.1463
9.36320e-008,1.1395
9.36744e-008,1.1454
9.37168e-008,1.1572
9.37592e-008,1.1701
9.38017e-008,1.1777
9.38441e-008,1.1824
9.38865e-008,1.1846
9.39290e-008,1.2003
9.39714e-008,1.2180
9.40138e-008,1.2345
9.40562e-008,1.2476
9.40987e-008,1.2483
9.41411e-008,1.2099
9.41835e-008,1.0273
9.42259e-008,0.8319
9.42684e-008,0.6414
9.43108e-008,0.4870
9.43532e-008,0.3668
9.43956e-008,0.3108
9.44381e-008,0.2958
9.44805e-008,0.2969
9.45229e-008,0.3189
9.45653e-008,0.3361
9.46077e-008,0.3233
9.46502e-008,0.3036
9.46926e-008,0.2958
9.47350e-008,0.2992
9.47774e-008,0.3003
9.48199e-008,0.2964
9.48623e-008,0.2727
9.49047e-008,0.2442
9.49471e-008,0.2275
9.49896e-008,0.2197
9.50320e-008,0.2198
9.50744e-008,0.2334
9.51169e-008,0.3630
9.51593e-008,0.5258
9.52017e-008,0.7167
9.52441e-008,0.8891
9.52866e-008,1.0196
9.53290e-008,1.0895
9.53714e-008,1.1274
9.54138e-008,1.1516
9.54563e-008,1.1487
9.54987e-008,1.1395
9.55411e-008,1.1438
9.55835e-008,1.1544
9.56259e-008,1.1681
9.56684e-008,1.1765
9.57108e-008,1.1819
9.57532e-008,1.1835
9.57956e-008,1.1964
9.58381e-008,1.2150
9.58805e-008,1.2311
9.59229e-008,1.2461
9.59653e-008,1.2489
9.60078e-008,1.2251
9.60502e-008,1.0698
9.60926e-008,0.8662
9.61351e-008,0.6776
9.61775e-008,0.5154
9.62199e-008,0.3860
9.62623e-008,0.3168
9.63048e-008,0.2973
9.63472e-008,0.2948
9.63896e-008,0.3135
9.64320e-008,0.3354
9.64745e-008,0.3271
9.65169e-008,0.3069
9.65593e-008,0.2960
9.66017e-008,0.2984
9.66442e-008,0.3004
9.66866e-008,0.2983
9.67290e-008,0.2788
9.67714e-008,0.2488
9.68138e-008,0.2300
9.68563e-008,0.2205
9.68987e-008,0.2193
9.69411e-008,0.2256
9.69835e-008,0.3326
9.70260e-008,0.4947
9.70684e-008,0.6756
9.71108e-008,0.8587
9.71532e-008,0.9986
9.71957e-008,1.0794
9.72381e-008,1.1208
9.72805e-008,1.1489
9.73230e-008,1.1510
9.73654e-008,1.1402
9.74078e-008,1.1424
9.74502e-008,1.1518
9.74927e-008,1.1657
9.75351e-008,1.1752
9.75775e-008,1.1811
9.76199e-008,1.1830
9.76624e-008,1.1926
9.77048e-008,1.2118
9.77472e-008,1.2277
9.77896e-008,1.2439
9.78321e-008,1.2492
9.78745e-008,1.2343
9.79169e-008,1.1078
9.79593e-008,0.9016
9.80017e-008,0.7154
9.80442e-008,0.5447
9.80866e-008,0.4071
9.81290e-008,0.3261
9.81714e-008,0.2999
9.82139e-008,0.2937
9.82563e-008,0.3083
9.82987e-008,0.3331
9.83412e-008,0.3307
9.83836e-008,0.3107
9.84260e-008,0.2969
9.84684e-008,0.2975
9.85109e-008,0.3004
9.85533e-008,0.2994
9.85957e-008,0.2845
9.86381e-008,0.2540
9.86806e-008,0.2329
9.87230e-008,0.2216
9.87654e-008,0.2191
9.88078e-008,0.2243
9.88503e-008,0.3062
9.88927e-008,0.4635
9.89351e-008,0.6329
9.89775e-008,0.8271
9.90199e-008,0.9758
9.90624e-008,1.0675
9.91048e-008,1.1135
9.91472e-008,1.1450
9.91896e-008,1.1526
9.92321e-008,1.1417
9.92745e-008,1.1410
9.93169e-008,1.1494
9.93593e-008,1.1631
9.94018e-008,1.1737
9.94442e-008,1.1801
9.94866e-008,1.1828
9.95291e-008,1.1893
9.95715e-008,1.2084
9.96139e-008,1.2244
9.96563e-008,1.2413
9.96988e-008,1.2492
9.97412e-008,1.2415
9.97836e-008,1.1425
9.98260e-008,0.9398
9.98685e-008,0.7552
9.99109e-008,0.5745
9.99533e-008,0.4304
9.99957e-008,0.3369
1.000382e-007,0.3035
1.000806e-007,0.2934
1.001230e-007,0.3038
1.001654e-007,0.3294
1.002078e-007,0.3337
1.002503e-007,0.3147
1.002927e-007,0.2984
1.003351e-007,0.2967
1.003775e-007,0.3002
1.004200e-007,0.2999
1.004624e-007,0.2894
1.005048e-007,0.2597
1.005472e-007,0.2361
1.005897e-007,0.2231
1.006321e-007,0.2190
1.006745e-007,0.2226
1.007170e-007,0.2807
1.007594e-007,0.4316
1.008018e-007,0.5939
1.008442e-007,0.7946
1.008867e-007,0.9501
1.009291e-007,1.0548
1.009715e-007,1.1057
1.010139e-007,1.1401
1.010564e-007,1.1533
1.010988e-007,1.1439
1.011412e-007,1.1400
1.011836e-007,1.1473
1.012260e-007,1.1604
1.012685e-007,1.1721
1.013109e-007,1.1790
1.013533e-007,1.1826
1.013957e-007,1.1866
1.014382e-007,1.2047
1.014806e-007,1.2213
1.015230e-007,1.2382
1.015654e-007,1.2487
1.016079e-007,1.2466
1.016503e-007,1.1774
1.016927e-007,0.9801
1.017352e-007,0.7933
1.017776e-007,0.6048
1.018200e-007,0.4561
1.018624e-007,0.3492
1.019049e-007,0.3069
1.019473e-007,0.2942
1.019897e-007,0.3002
1.020321e-007,0.3247
1.020746e-007,0.3355
1.021170e-007,0.3188
1.021594e-007,0.3005
1.022018e-007,0.2961
1.022443e-007,0.2999
1.022867e-007,0.3002
1.023291e-007,0.2933
1.023715e-007,0.2658
1.024139e-007,0.2397
1.024564e-007,0.2250
1.024988e-007,0.2192
1.025412e-007,0.2205
1.025836e-007,0.2544
1.026261e-007,0.3995
1.026685e-007,0.5607
1.027109e-007,0.7597
1.027533e-007,0.9218
1.027958e-007,1.0400
1.028382e-007,1.0981
1.028806e-007,1.1342
1.029231e-007,1.1531
1.029655e-007,1.1461
1.030079e-007,1.1395
1.030503e-007,1.1455
1.030928e-007,1.1575
1.031352e-007,1.1704
1.031776e-007,1.1778
1.032200e-007,1.1824
1.032625e-007,1.1847
1.033049e-007,1.2007
1.033473e-007,1.2183
1.033897e-007,1.2349
1.034321e-007,1.2478
1.034746e-007,1.2482
1.035170e-007,1.2075
1.035594e-007,1.0224
1.036018e-007,0.8281
1.036443e-007,0.6376
1.036867e-007,0.4838
1.037291e-007,0.3648
1.037715e-007,0.3103
1.038140e-007,0.2956
1.038564e-007,0.2972
1.038988e-007,0.3195
1.039413e-007,0.3361
1.039837e-007,0.3228
1.040261e-007,0.3032
1.040685e-007,0.2958
1.041110e-007,0.2993
1.041534e-007,0.3003
1.041958e-007,0.2962
1.042382e-007,0.2720
1.042807e-007,0.2437
1.043231e-007,0.2272
1.043655e-007,0.2196
1.044079e-007,0.2198
1.044504e-007,0.2344
1.044928e-007,0.3662
1.045352e-007,0.5291
1.045776e-007,0.7210
1.046200e-007,0.8923
1.046625e-007,1.0217
1.047049e-007,1.0904
1.047473e-007,1.1281
1.047897e-007,1.1519
1.048322e-007,1.1485
1.048746e-007,1.1394
1.049170e-007,1.1439
1.049594e-007,1.1547
1.050019e-007,1.1683
1.050443e-007,1.1766
1.050867e-007,1.1819
1.051292e-007,1.1836
1.051716e-007,1.1967
1.052140e-007,1.2153
1.052564e-007,1.2314
1.052989e-007,1.2462
1.053413e-007,1.2488
1.053837e-007,1.2242
1.054261e-007,1.0653
1.054686e-007,0.8623
1.055110e-007,0.6735
1.055534e-007,0.5122
1.055958e-007,0.3837
1.056383e-007,0.3159
1.056807e-007,0.2971
1.057231e-007,0.2950
1.057655e-007,0.3141
1.058079e-007,0.3356
1.058504e-007,0.3267
1.058928e-007,0.3065
1.059352e-007,0.2960
1.059776e-007,0.2986
1.060201e-007,0.3004
1.060625e-007,0.2982
1.061049e-007,0.2782
1.061473e-007,0.2482
1.061898e-007,0.2297
1.062322e-007,0.2204
1.062746e-007,0.2194
1.063171e-007,0.2257
1.063595e-007,0.3354
1.064019e-007,0.4979
1.064443e-007,0.6800
1.064868e-007,0.8621
1.065292e-007,1.0009
1.065716e-007,1.0807
1.066140e-007,1.1216
1.066565e-007,1.1493
1.066989e-007,1.1509
1.067413e-007,1.1400
1.067837e-007,1.1425
1.068261e-007,1.1520
1.068686e-007,1.1660
1.069110e-007,1.1753
1.069534e-007,1.1812
1.069958e-007,1.1830
1.070383e-007,1.1929
1.070807e-007,1.2122
1.071231e-007,1.2280
1.071655e-007,1.2442
1.072080e-007,1.2492
1.072504e-007,1.2336
1.072928e-007,1.1039
1.073353e-007,0.8974
1.073777e-007,0.7110
1.074201e-007,0.5413
1.074625e-007,0.4046
1.075050e-007,0.3249
1.075474e-007,0.2995
1.075898e-007,0.2938
1.076322e-007,0.3088
1.076747e-007,0.3335
1.077171e-007,0.3304
1.077595e-007,0.3102
1.078019e-007,0.2967
1.078444e-007,0.2977
1.078868e-007,0.3004
1.079292e-007,0.2993
1.079716e-007,0.2839
1.080140e-007,0.2533
1.080565e-007,0.2325
1.080989e-007,0.2215
1.081413e-007,0.2191
1.081837e-007,0.2244
1.082262e-007,0.3087
1.082686e-007,0.4667
1.083110e-007,0.6375
1.083534e-007,0.8306
1.083959e-007,0.9784
1.084383e-007,1.0688
1.084807e-007,1.1143
1.085232e-007,1.1454
1.085656e-007,1.1526
1.086080e-007,1.1415
1.086504e-007,1.1411
1.086929e-007,1.1496
1.087353e-007,1.1635
1.087777e-007,1.1739
1.088201e-007,1.1802
1.088626e-007,1.1828
1.089050e-007,1.1896
1.089474e-007,1.2088
1.089898e-007,1.2248
1.090322e-007,1.2416
1.090747e-007,1.2492
1.091171e-007,1.2409
1.091595e-007,1.1387
1.092019e-007,0.9353
1.092444e-007,0.7507
1.092868e-007,0.5711
1.093292e-007,0.4276
1.093716e-007,0.3356
1.094141e-007,0.3031
1.094565e-007,0.2934
1.094989e-007,0.3043
1.095414e-007,0.3299
1.095838e-007,0.3334
1.096262e-007,0.3142
1.096686e-007,0.2982
1.097111e-007,0.2968
1.097535e-007,0.3003
1.097959e-007,0.2999
1.098383e-007,0.2889
1.098808e-007,0.2590
1.099232e-007,0.2357
1.099656e-007,0.2229
1.100080e-007,0.2190
1.100505e-007,0.2228
1.100929e-007,0.2832
1.101353e-007,0.4348
1.101777e-007,0.5978
1.102201e-007,0.7982
1.102626e-007,0.9530
1.103050e-007,1.0562
1.103474e-007,1.1065
1.103898e-007,1.1407
1.104323e-007,1.1533
1.104747e-007,1.1436
1.105171e-007,1.1400
1.105595e-007,1.1475
1.106020e-007,1.1607
1.106444e-007,1.1724
1.106868e-007,1.1792
1.107293e-007,1.1826
1.107717e-007,1.1868
1.108141e-007,1.2050
1.108565e-007,1.2216
1.108990e-007,1.2386
1.109414e-007,1.2488
1.109838e-007,1.2464
1.110262e-007,1.1735
1.110687e-007,0.9755
1.111111e-007,0.7891
1.111535e-007,0.6012
1.111959e-007,0.4531
1.112384e-007,0.3476
1.112808e-007,0.3066
1.113232e-007,0.2941
1.113656e-007,0.3005
1.114080e-007,0.3252
1.114505e-007,0.3354
1.114929e-007,0.3183
1.115353e-007,0.3002
1.115777e-007,0.2961
1.116202e-007,0.2999
1.116626e-007,0.3002
1.117050e-007,0.2929
1.117474e-007,0.2650
1.117899e-007,0.2392
1.118323e-007,0.2247
1.118747e-007,0.2191
1.119172e-007,0.2206
1.119596e-007,0.2566
1.120020e-007,0.4027
1.120444e-007,0.5640
1.120869e-007,0.7636
1.121293e-007,0.9249
1.121717e-007,1.0418
1.122141e-007,1.0989
1.122566e-007,1.1349
1.122990e-007,1.1532
1.123414e-007,1.1459
1.123838e-007,1.1395
1.124262e-007,1.1456
1.124687e-007,1.1578
1.125111e-007,1.1706
1.125535e-007,1.1780
1.125959e-007,1.1824
1.126384e-007,1.1848
1.126808e-007,1.2011
1.127232e-007,1.2186
1.127656e-007,1.2353
1.128081e-007,1.2479
1.128505e-007,1.2481
1.128929e-007,1.2047
1.129354e-007,1.0173
1.129778e-007,0.8240
1.130202e-007,0.6336
1.130626e-007,0.4806
1.131051e-007,0.3627
1.131475e-007,0.3098
1.131899e-007,0.2954
1.132323e-007,0.2975
1.132748e-007,0.3201
1.133172e-007,0.3361
1.133596e-007,0.3224
1.134020e-007,0.3029
1.134445e-007,0.2958
1.134869e-007,0.2994
1.135293e-007,0.3003
1.135717e-007,0.2959
1.136141e-007,0.2713
1.136566e-007,0.2432
1.136990e-007,0.2269
1.137414e-007,0.2195
1.137838e-007,0.2199
1.138263e-007,0.2354
1.138687e-007,0.3696
1.139111e-007,0.5323
1.139535e-007,0.7253
1.139960e-007,0.8954
1.140384e-007,1.0239
1.140808e-007,1.0913
1.141233e-007,1.1288
1.141657e-007,1.1521
1.142081e-007,1.1483
1.142505e-007,1.1394
1.142930e-007,1.1440
1.143354e-007,1.1549
1.143778e-007,1.1686
1.144202e-007,1.1768
1.144627e-007,1.1820
1.145051e-007,1.1836
1.145475e-007,1.1971
1.145899e-007,1.2156
1.146323e-007,1.2318
1.146748e-007,1.2464
1.147172e-007,1.2487
1.147596e-007,1.2231
1.148020e-007,1.0605
1.148445e-007,0.8583
1.148869e-007,0.6693
1.149293e-007,0.5089
1.149717e-007,0.3814
1.150142e-007,0.3151
1.150566e-007,0.2969
1.150990e-007,0.2952
1.151415e-007,0.3147
1.151839e-007,0.3357
1.152263e-007,0.3263
1.152687e-007,0.3061
1.153112e-007,0.2959
1.153536e-007,0.2987
1.153960e-007,0.3004
1.154384e-007,0.2980
1.154809e-007,0.2775
1.155233e-007,0.2476
1.155657e-007,0.2294
1.156081e-007,0.2203
1.156506e-007,0.2194
1.156930e-007,0.2259
1.157354e-007,0.3383
1.157778e-007,0.5009
1.158202e-007,0.6844
1.158627e-007,0.8653
1.159051e-007,1.0032
1.159475e-007,1.0819
1.159899e-007,1.1224
1.160324e-007,1.1496
1.160748e-007,1.1507
1.161172e-007,1.1399
1.161596e-007,1.1425
1.162021e-007,1.1522
1.162445e-007,1.1663
1.162869e-007,1.1755
1.163294e-007,1.1813
1.163718e-007,1.1830
1.164142e-007,1.1932
1.164566e-007,1.2125
1.164991e-007,1.2284
1.165415e-007,1.2444
1.165839e-007,1.2491
1.166263e-007,1.2325
1.166688e-007,1.0996
1.167112e-007,0.8933
1.167536e-007,0.7067
1.167960e-007,0.5380
1.168385e-007,0.4021
1.168809e-007,0.3238
1.169233e-007,0.2992
1.169657e-007,0.2939
1.170081e-007,0.3094
1.170506e-007,0.3338
1.170930e-007,0.3300
1.171354e-007,0.3098
1.171778e-007,0.2966
1.172203e-007,0.2978
1.172627e-007,0.3004
1.173051e-007,0.2992
1.173476e-007,0.2833
1.173900e-007,0.2527
1.174324e-007,0.2322
1.174748e-007,0.2213
1.175173e-007,0.2191
1.175597e-007,0.2246
1.176021e-007,0.3110
1.176445e-007,0.4697
1.176870e-007,0.6420
1.177294e-007,0.8339
1.177718e-007,0.9808
1.178142e-007,1.0701
1.178567e-007,1.1152
1.178991e-007,1.1459
1.179415e-007,1.1525
1.179839e-007,1.1413
1.180263e-007,1.1411
1.180688e-007,1.1498
1.181112e-007,1.1638
1.181536e-007,1.1741
1.181960e-007,1.1804
1.182385e-007,1.1828
1.182809e-007,1.1898
1.183233e-007,1.2091
1.183657e-007,1.2251
1.184082e-007,1.2419
1.184506e-007,1.2492
1.184930e-007,1.2397
1.185355e-007,1.1347
1.185779e-007,0.9309
1.186203e-007,0.7462
1.186627e-007,0.5677
1.187052e-007,0.4248
1.187476e-007,0.3343
1.187900e-007,0.3026
1.188324e-007,0.2935
1.188749e-007,0.3047
1.189173e-007,0.3303
1.189597e-007,0.3331
1.190021e-007,0.3137
1.190446e-007,0.2980
1.190870e-007,0.2969
1.191294e-007,0.3003
1.191718e-007,0.2999
1.192142e-007,0.2883
1.192567e-007,0.2583
1.192991e-007,0.2353
1.193415e-007,0.2227
1.193840e-007,0.2190
1.194264e-007,0.2229
1.194688e-007,0.2855
1.195112e-007,0.4379
1.195536e-007,0.6017
1.195961e-007,0.8016
1.196385e-007,0.9557
1.196809e-007,1.0576
1.197234e-007,1.1073
1.197658e-007,1.1413
1.198082e-007,1.1534
1.198506e-007,1.1434
1.198930e-007,1.1401
1.199355e-007,1.1476
1.199779e-007,1.1610
1.200203e-007,1.1726
1.200628e-007,1.1793
1.201052e-007,1.1827
1.201476e-007,1.1870
1.201900e-007,1.2054
1.202325e-007,1.2220
1.202749e-007,1.2389
1.203173e-007,1.2489
1.203597e-007,1.2455
1.204021e-007,1.1695
1.204446e-007,0.9708
1.204870e-007,0.7849
1.205294e-007,0.5977
1.205719e-007,0.4500
1.206143e-007,0.3460
1.206567e-007,0.3061
1.206991e-007,0.2940
1.207415e-007,0.3010
1.207840e-007,0.3257
1.208264e-007,0.3352
1.208688e-007,0.3178
1.209113e-007,0.3000
1.209537e-007,0.2962
1.209961e-007,0.3000
1.210385e-007,0.3002
1.210809e-007,0.2925
1.211234e-007,0.2643
1.211658e-007,0.2388
1.212082e-007,0.2245
1.212507e-007,0.2191
1.212931e-007,0.2210
1.213355e-007,0.2589
1.213779e-007,0.4058
1.214204e-007,0.5671
1.214628e-007,0.7674
1.215052e-007,0.9279
1.215476e-007,1.0435
1.215900e-007,1.0997
1.216325e-007,1.1356
1.216749e-007,1.1534
1.217173e-007,1.1457
1.217598e-007,1.1395
1.218022e-007,1.1457
1.218446e-007,1.1581
1.218870e-007,1.1709
1.219294e-007,1.1782
1.219719e-007,1.1825
1.220143e-007,1.1850
1.220567e-007,1.2015
1.220992e-007,1.2189
1.221416e-007,1.2356
1.221840e-007,1.2480
1.222264e-007,1.2480
1.222688e-007,1.2018
1.223113e-007,1.0126
1.223537e-007,0.8202
1.223961e-007,0.6299
1.224385e-007,0.4775
1.224810e-007,0.3608
1.225234e-007,0.3094
1.225658e-007,0.2953
1.226083e-007,0.2978
1.226507e-007,0.3207
1.226931e-007,0.3361
1.227355e-007,0.3219
1.227779e-007,0.3026
1.228204e-007,0.2958
1.228628e-007,0.2995
1.229052e-007,0.3003
1.229477e-007,0.2957
1.229901e-007,0.2706
1.230325e-007,0.2427
1.230749e-007,0.2267
1.231173e-007,0.2195
1.231598e-007,0.2199
1.232022e-007,0.2393
1.232446e-007,0.3745
1.232871e-007,0.5368
1.233295e-007,0.7304
1.233719e-007,0.8992
1.234143e-007,1.0262
1.234567e-007,1.0922
1.234992e-007,1.1294
1.235416e-007,1.1521
1.235840e-007,1.1479
1.236264e-007,1.1395
1.236689e-007,1.1444
1.237113e-007,1.1553
1.237537e-007,1.1688
