.HEADER
..NAMES
Time,V U1.H24&G25
.DATA
4.36553e-008,-0.8943
4.36977e-008,-0.8774
4.37402e-008,-0.8593
4.37826e-008,-0.8799
4.38250e-008,-0.8966
4.38675e-008,-0.9469
4.39099e-008,-1.0132
4.39523e-008,-1.0317
4.39947e-008,-0.9523
4.40372e-008,-0.5063
4.40796e-008,-0.0868
4.41220e-008,0.2852
4.41644e-008,0.5602
4.42068e-008,0.7153
4.42493e-008,0.7908
4.42917e-008,0.8480
4.43341e-008,0.8762
4.43765e-008,0.9062
4.44190e-008,0.9287
4.44614e-008,0.9287
4.45038e-008,0.9177
4.45463e-008,0.8916
4.45887e-008,0.8951
4.46311e-008,0.8814
4.46735e-008,0.8599
4.47160e-008,0.8782
4.47584e-008,0.8957
4.48008e-008,0.9404
4.48432e-008,1.0094
4.48856e-008,1.0329
4.49281e-008,0.9779
4.49705e-008,0.5587
4.50129e-008,0.1219
4.50554e-008,-0.2473
4.50978e-008,-0.5359
4.51402e-008,-0.7047
4.51826e-008,-0.7828
4.52251e-008,-0.8436
4.52675e-008,-0.8707
4.53099e-008,-0.9023
4.53523e-008,-0.9265
4.53947e-008,-0.9279
4.54372e-008,-0.9187
4.54796e-008,-0.8921
4.55220e-008,-0.8937
4.55645e-008,-0.8831
4.56069e-008,-0.8595
4.56493e-008,-0.8750
4.56917e-008,-0.8931
4.57342e-008,-0.9328
4.57766e-008,-1.0035
4.58190e-008,-1.0312
4.58614e-008,-0.9941
4.59038e-008,-0.6078
4.59463e-008,-0.1540
4.59887e-008,0.2119
4.60311e-008,0.5140
4.60735e-008,0.6966
4.61160e-008,0.7774
4.61584e-008,0.8413
4.62008e-008,0.8689
4.62433e-008,0.9013
4.62857e-008,0.9261
4.63281e-008,0.9293
4.63705e-008,0.9216
4.64129e-008,0.8949
4.64554e-008,0.8939
4.64978e-008,0.8867
4.65402e-008,0.8612
4.65826e-008,0.8730
4.66251e-008,0.8927
4.66675e-008,0.9271
4.67099e-008,0.9985
4.67524e-008,1.0318
4.67948e-008,1.0059
4.68372e-008,0.6570
4.68796e-008,0.1911
4.69221e-008,-0.1717
4.69645e-008,-0.4883
4.70069e-008,-0.6838
4.70493e-008,-0.7682
4.70917e-008,-0.8356
4.71342e-008,-0.8639
4.71766e-008,-0.8974
4.72190e-008,-0.9233
4.72615e-008,-0.9283
4.73039e-008,-0.9220
4.73463e-008,-0.8963
4.73887e-008,-0.8923
4.74312e-008,-0.8879
4.74736e-008,-0.8617
4.75160e-008,-0.8698
4.75584e-008,-0.8905
4.76008e-008,-0.9203
4.76433e-008,-0.9916
4.76857e-008,-1.0295
4.77281e-008,-1.0106
4.77705e-008,-0.7023
4.78130e-008,-0.2263
4.78554e-008,0.1353
4.78978e-008,0.4649
4.79403e-008,0.6733
4.79827e-008,0.7616
4.80251e-008,0.8315
4.80675e-008,0.8626
4.81099e-008,0.8964
4.81524e-008,0.9224
4.81948e-008,0.9295
4.82372e-008,0.9243
4.82796e-008,0.8999
4.83221e-008,0.8922
4.83645e-008,0.8909
4.84069e-008,0.8644
4.84494e-008,0.8679
4.84918e-008,0.8901
4.85342e-008,0.9158
4.85766e-008,0.9857
4.86191e-008,1.0293
4.86615e-008,1.0168
4.87039e-008,0.7472
4.87463e-008,0.2675
4.87887e-008,-0.0939
4.88312e-008,-0.4378
4.88736e-008,-0.6578
4.89160e-008,-0.7519
4.89585e-008,-0.8241
4.90009e-008,-0.8583
4.90433e-008,-0.8922
4.90857e-008,-0.9190
4.91282e-008,-0.9287
4.91706e-008,-0.9242
4.92130e-008,-0.9019
4.92554e-008,-0.8906
4.92978e-008,-0.8914
4.93403e-008,-0.8658
4.93827e-008,-0.8651
4.94251e-008,-0.8879
4.94676e-008,-0.9101
4.95100e-008,-0.9781
4.95524e-008,-1.0264
4.95948e-008,-1.0208
4.96373e-008,-0.7897
4.96797e-008,-0.3079
4.97221e-008,0.0574
4.97645e-008,0.4129
4.98069e-008,0.6439
4.98494e-008,0.7458
4.98918e-008,0.8185
4.99342e-008,0.8576
4.99766e-008,0.8909
5.00191e-008,0.9176
5.00615e-008,0.9298
5.01039e-008,0.9262
5.01464e-008,0.9059
5.01888e-008,0.8907
5.02312e-008,0.8937
5.02736e-008,0.8692
5.03160e-008,0.8637
5.03585e-008,0.8871
5.04009e-008,0.9068
5.04433e-008,0.9715
5.04857e-008,1.0251
5.05282e-008,1.0262
5.05706e-008,0.8329
5.06130e-008,0.3536
5.06555e-008,-0.0185
5.06979e-008,-0.3840
5.07403e-008,-0.6250
5.07827e-008,-0.7369
5.08252e-008,-0.8101
5.08676e-008,-0.8539
5.09100e-008,-0.8860
5.09524e-008,-0.9138
5.09948e-008,-0.9290
5.10373e-008,-0.9258
5.10797e-008,-0.9080
5.11221e-008,-0.8894
5.11646e-008,-0.8936
5.12070e-008,-0.8711
5.12494e-008,-0.8615
5.12918e-008,-0.8847
5.13343e-008,-0.9024
5.13767e-008,-0.9634
5.14191e-008,-1.0213
5.14615e-008,-1.0286
5.15039e-008,-0.8734
5.15464e-008,-0.3985
5.15888e-008,-0.0145
5.16312e-008,0.3567
5.16736e-008,0.6075
5.17161e-008,0.7318
5.17585e-008,0.8047
5.18009e-008,0.8534
5.18434e-008,0.8843
5.18858e-008,0.9122
5.19282e-008,0.9299
5.19706e-008,0.9276
5.20130e-008,0.9120
5.20555e-008,0.8901
5.20979e-008,0.8951
5.21403e-008,0.8750
5.21827e-008,0.8608
5.22252e-008,0.8833
5.22676e-008,0.9004
5.23100e-008,0.9566
5.23525e-008,1.0189
5.23949e-008,1.0320
5.24373e-008,0.9143
5.24797e-008,0.4474
5.25222e-008,0.0493
5.25646e-008,-0.3242
5.26070e-008,-0.5854
5.26494e-008,-0.7231
5.26918e-008,-0.7967
5.27343e-008,-0.8497
5.27767e-008,-0.8790
5.28191e-008,-0.9082
5.28616e-008,-0.9286
5.29040e-008,-0.9270
5.29464e-008,-0.9138
5.29888e-008,-0.8897
5.30313e-008,-0.8943
5.30737e-008,-0.8769
5.31161e-008,-0.8594
5.31585e-008,-0.8805
5.32009e-008,-0.8971
5.32434e-008,-0.9485
5.32858e-008,-1.0141
5.33282e-008,-1.0317
5.33707e-008,-0.9468
5.34131e-008,-0.4957
5.34555e-008,-0.0799
5.34979e-008,0.2927
5.35404e-008,0.5649
5.35828e-008,0.7171
5.36252e-008,0.7921
5.36676e-008,0.8486
5.37100e-008,0.8770
5.37525e-008,0.9067
5.37949e-008,0.9289
5.38373e-008,0.9286
5.38797e-008,0.9172
5.39222e-008,0.8913
5.39646e-008,0.8951
5.40070e-008,0.8808
5.40495e-008,0.8598
5.40919e-008,0.8786
5.41343e-008,0.8960
5.41767e-008,0.9419
5.42192e-008,1.0104
5.42616e-008,1.0330
5.43040e-008,0.9738
5.43464e-008,0.5476
5.43888e-008,0.1147
5.44313e-008,-0.2554
5.44737e-008,-0.5409
5.45161e-008,-0.7070
5.45586e-008,-0.7843
5.46010e-008,-0.8443
5.46434e-008,-0.8716
5.46858e-008,-0.9029
5.47283e-008,-0.9269
5.47707e-008,-0.9279
5.48131e-008,-0.9184
5.48555e-008,-0.8918
5.48979e-008,-0.8938
5.49404e-008,-0.8826
5.49828e-008,-0.8594
5.50252e-008,-0.8755
5.50677e-008,-0.8935
5.51101e-008,-0.9342
5.51525e-008,-1.0046
5.51949e-008,-1.0314
5.52374e-008,-0.9916
5.52798e-008,-0.5972
5.53222e-008,-0.1467
5.53646e-008,0.2202
5.54070e-008,0.5190
5.54495e-008,0.6989
5.54919e-008,0.7789
5.55343e-008,0.8421
5.55767e-008,0.8697
5.56192e-008,0.9018
5.56616e-008,0.9265
5.57040e-008,0.9292
5.57465e-008,0.9213
5.57889e-008,0.8944
5.58313e-008,0.8940
5.58737e-008,0.8861
5.59161e-008,0.8609
5.59586e-008,0.8735
5.60010e-008,0.8930
5.60434e-008,0.9284
5.60858e-008,0.9997
5.61283e-008,1.0320
5.61707e-008,1.0040
5.62131e-008,0.6468
5.62556e-008,0.1834
5.62980e-008,-0.1803
5.63404e-008,-0.4937
5.63828e-008,-0.6865
5.64253e-008,-0.7699
5.64677e-008,-0.8366
5.65101e-008,-0.8647
5.65525e-008,-0.8980
5.65949e-008,-0.9238
5.66374e-008,-0.9283
5.66798e-008,-0.9217
5.67222e-008,-0.8958
5.67647e-008,-0.8924
5.68071e-008,-0.8875
5.68495e-008,-0.8614
5.68919e-008,-0.8703
5.69344e-008,-0.8909
5.69768e-008,-0.9215
5.70192e-008,-0.9930
5.70616e-008,-1.0299
5.71040e-008,-1.0095
5.71465e-008,-0.6930
5.71889e-008,-0.2185
5.72313e-008,0.1437
5.72738e-008,0.4703
5.73162e-008,0.6762
5.73586e-008,0.7633
5.74010e-008,0.8327
5.74435e-008,0.8632
5.74859e-008,0.8969
5.75283e-008,0.9228
5.75707e-008,0.9295
5.76131e-008,0.9241
5.76556e-008,0.8993
5.76980e-008,0.8923
5.77404e-008,0.8904
5.77828e-008,0.8640
5.78253e-008,0.8684
5.78677e-008,0.8904
5.79101e-008,0.9168
5.79526e-008,0.9871
5.79950e-008,1.0297
5.80374e-008,1.0156
5.80798e-008,0.7384
5.81223e-008,0.2590
5.81647e-008,-0.1026
5.82071e-008,-0.4435
5.82495e-008,-0.6611
5.82919e-008,-0.7536
5.83344e-008,-0.8255
5.83768e-008,-0.8588
5.84192e-008,-0.8928
5.84617e-008,-0.9196
5.85041e-008,-0.9287
5.85465e-008,-0.9241
5.85889e-008,-0.9013
5.86314e-008,-0.8907
5.86738e-008,-0.8912
5.87162e-008,-0.8653
5.87586e-008,-0.8655
5.88010e-008,-0.8883
5.88435e-008,-0.9110
5.88859e-008,-0.9796
5.89283e-008,-1.0269
5.89708e-008,-1.0199
5.90132e-008,-0.7785
5.90556e-008,-0.2977
5.90980e-008,0.0664
5.91405e-008,0.4191
5.91829e-008,0.6473
5.92253e-008,0.7478
5.92677e-008,0.8201
5.93101e-008,0.8581
5.93526e-008,0.8916
5.93950e-008,0.9182
5.94374e-008,0.9298
5.94798e-008,0.9258
5.95223e-008,0.9051
5.95647e-008,0.8909
5.96071e-008,0.8932
5.96496e-008,0.8686
5.96920e-008,0.8642
5.97344e-008,0.8874
5.97768e-008,0.9079
5.98192e-008,0.9732
5.98617e-008,1.0255
5.99041e-008,1.0253
5.99465e-008,0.8214
5.99889e-008,0.3427
6.00314e-008,-0.0270
6.00738e-008,-0.3904
6.01162e-008,-0.6289
6.01586e-008,-0.7388
6.02011e-008,-0.8119
6.02435e-008,-0.8545
6.02859e-008,-0.8869
6.03283e-008,-0.9145
6.03708e-008,-0.9290
6.04132e-008,-0.9256
6.04556e-008,-0.9073
6.04981e-008,-0.8897
6.05405e-008,-0.8934
6.05829e-008,-0.8704
6.06253e-008,-0.8620
6.06678e-008,-0.8851
6.07102e-008,-0.9034
6.07526e-008,-0.9653
6.07950e-008,-1.0219
6.08375e-008,-1.0279
6.08799e-008,-0.8621
6.09223e-008,-0.3872
6.09647e-008,-0.0066
6.10071e-008,0.3636
6.10496e-008,0.6118
6.10920e-008,0.7336
6.11344e-008,0.8063
6.11768e-008,0.8539
6.12193e-008,0.8851
6.12617e-008,0.9128
6.13041e-008,0.9298
6.13465e-008,0.9273
6.13890e-008,0.9112
6.14314e-008,0.8902
6.14738e-008,0.8949
6.15163e-008,0.8742
6.15587e-008,0.8612
6.16011e-008,0.8838
6.16435e-008,0.9012
6.16860e-008,0.9584
6.17284e-008,1.0195
6.17708e-008,1.0315
6.18132e-008,0.9028
6.18557e-008,0.4355
6.18981e-008,0.0416
6.19405e-008,-0.3317
6.19829e-008,-0.5903
6.20254e-008,-0.7249
6.20678e-008,-0.7984
6.21102e-008,-0.8503
6.21526e-008,-0.8799
6.21950e-008,-0.9089
6.22375e-008,-0.9286
6.22799e-008,-0.9269
6.23223e-008,-0.9131
6.23647e-008,-0.8897
6.24072e-008,-0.8943
6.24496e-008,-0.8761
6.24920e-008,-0.8598
6.25344e-008,-0.8811
6.25769e-008,-0.8978
6.26193e-008,-0.9504
6.26617e-008,-1.0150
6.27042e-008,-1.0315
6.27466e-008,-0.9370
6.27890e-008,-0.4835
6.28314e-008,-0.0722
6.28739e-008,0.3006
6.29163e-008,0.5700
6.29587e-008,0.7190
6.30011e-008,0.7935
6.30436e-008,0.8492
6.30860e-008,0.8778
6.31284e-008,0.9074
6.31708e-008,0.9290
6.32132e-008,0.9284
6.32557e-008,0.9165
6.32981e-008,0.8912
6.33405e-008,0.8951
6.33829e-008,0.8800
6.34254e-008,0.8600
6.34678e-008,0.8792
6.35102e-008,0.8965
6.35526e-008,0.9437
6.35951e-008,1.0114
6.36375e-008,1.0328
6.36799e-008,0.9655
6.37224e-008,0.5348
6.37648e-008,0.1066
6.38072e-008,-0.2640
6.38496e-008,-0.5463
6.38921e-008,-0.7090
6.39345e-008,-0.7859
6.39769e-008,-0.8451
6.40193e-008,-0.8725
6.40618e-008,-0.9035
6.41042e-008,-0.9271
6.41466e-008,-0.9278
6.41890e-008,-0.9178
6.42315e-008,-0.8916
6.42739e-008,-0.8940
6.43163e-008,-0.8818
6.43587e-008,-0.8595
6.44011e-008,-0.8763
6.44436e-008,-0.8940
6.44860e-008,-0.9361
6.45284e-008,-1.0058
6.45708e-008,-1.0313
6.46133e-008,-0.9848
6.46557e-008,-0.5847
6.46981e-008,-0.1385
6.47405e-008,0.2288
6.47830e-008,0.5245
6.48254e-008,0.7011
6.48678e-008,0.7806
6.49103e-008,0.8429
6.49527e-008,0.8705
6.49951e-008,0.9023
6.50375e-008,0.9267
6.50800e-008,0.9291
6.51224e-008,0.9207
6.51648e-008,0.8940
6.52072e-008,0.8942
6.52497e-008,0.8854
6.52921e-008,0.8608
6.53345e-008,0.8741
6.53769e-008,0.8933
6.54193e-008,0.9301
6.54618e-008,1.0010
6.55042e-008,1.0319
6.55466e-008,0.9988
6.55890e-008,0.6344
6.56315e-008,0.1748
6.56739e-008,-0.1892
6.57163e-008,-0.4994
6.57587e-008,-0.6889
6.58012e-008,-0.7719
6.58436e-008,-0.8378
6.58860e-008,-0.8655
6.59284e-008,-0.8986
6.59709e-008,-0.9242
6.60133e-008,-0.9283
6.60557e-008,-0.9213
6.60982e-008,-0.8954
6.61406e-008,-0.8927
6.61830e-008,-0.8868
6.62254e-008,-0.8612
6.62679e-008,-0.8711
6.63103e-008,-0.8912
6.63527e-008,-0.9232
6.63951e-008,-0.9945
6.64376e-008,-1.0299
6.64800e-008,-1.0078
6.65224e-008,-0.6810
6.65648e-008,-0.2093
6.66072e-008,0.1527
6.66497e-008,0.4761
6.66921e-008,0.6787
6.67345e-008,0.7654
6.67769e-008,0.8340
6.68194e-008,0.8639
6.68618e-008,0.8976
6.69042e-008,0.9232
6.69466e-008,0.9294
6.69891e-008,0.9236
6.70315e-008,0.8986
6.70739e-008,0.8926
6.71164e-008,0.8899
6.71588e-008,0.8635
6.72012e-008,0.8691
6.72436e-008,0.8907
6.72861e-008,0.9182
6.73285e-008,0.9886
6.73709e-008,1.0298
6.74133e-008,1.0145
6.74558e-008,0.7266
6.74982e-008,0.2492
6.75406e-008,-0.1118
6.75830e-008,-0.4496
6.76255e-008,-0.6640
6.76679e-008,-0.7557
6.77103e-008,-0.8271
6.77527e-008,-0.8595
6.77951e-008,-0.8935
6.78376e-008,-0.9201
6.78800e-008,-0.9287
6.79224e-008,-0.9237
6.79648e-008,-0.9006
6.80073e-008,-0.8911
6.80497e-008,-0.8907
6.80921e-008,-0.8648
6.81345e-008,-0.8663
6.81770e-008,-0.8886
6.82194e-008,-0.9124
6.82618e-008,-0.9814
6.83043e-008,-1.0271
6.83467e-008,-1.0189
6.83891e-008,-0.7696
6.84315e-008,-0.2887
6.84740e-008,0.0744
6.85164e-008,0.4248
6.85588e-008,0.6508
6.86012e-008,0.7494
6.86437e-008,0.8216
6.86861e-008,0.8585
6.87285e-008,0.8922
6.87709e-008,0.9187
6.88133e-008,0.9297
6.88558e-008,0.9257
6.88982e-008,0.9044
6.89406e-008,0.8910
6.89830e-008,0.8930
6.90255e-008,0.8680
6.90679e-008,0.8646
6.91103e-008,0.8878
6.91527e-008,0.9087
6.91952e-008,0.9747
6.92376e-008,1.0260
6.92800e-008,1.0244
6.93225e-008,0.8127
6.93649e-008,0.3330
6.94073e-008,-0.0349
6.94497e-008,-0.3966
6.94922e-008,-0.6329
6.95346e-008,-0.7404
6.95770e-008,-0.8134
6.96194e-008,-0.8549
6.96619e-008,-0.8876
6.97043e-008,-0.9151
6.97467e-008,-0.9290
6.97891e-008,-0.9255
6.98316e-008,-0.9067
6.98740e-008,-0.8898
6.99164e-008,-0.8932
6.99588e-008,-0.8698
7.00012e-008,-0.8624
7.00437e-008,-0.8855
7.00861e-008,-0.9041
7.01285e-008,-0.9669
7.01709e-008,-1.0226
7.02134e-008,-1.0274
7.02558e-008,-0.8537
7.02982e-008,-0.3772
7.03406e-008,0.0008
7.03831e-008,0.3701
7.04255e-008,0.6160
7.04679e-008,0.7350
7.05104e-008,0.8077
7.05528e-008,0.8543
7.05952e-008,0.8858
7.06376e-008,0.9134
7.06801e-008,0.9299
7.07225e-008,0.9272
7.07649e-008,0.9105
7.08073e-008,0.8902
7.08498e-008,0.8948
7.08922e-008,0.8735
7.09346e-008,0.8614
7.09770e-008,0.8842
7.10194e-008,0.9017
7.10619e-008,0.9600
7.11043e-008,1.0203
7.11467e-008,1.0311
7.11891e-008,0.8947
7.12316e-008,0.4251
7.12740e-008,0.0346
7.13164e-008,-0.3388
7.13588e-008,-0.5950
7.14013e-008,-0.7265
7.14437e-008,-0.7998
7.14861e-008,-0.8508
7.15286e-008,-0.8807
7.15710e-008,-0.9095
7.16134e-008,-0.9288
7.16558e-008,-0.9268
7.16983e-008,-0.9125
7.17407e-008,-0.8896
7.17831e-008,-0.8943
7.18255e-008,-0.8755
7.18680e-008,-0.8600
7.19104e-008,-0.8816
7.19528e-008,-0.8983
7.19952e-008,-0.9521
7.20377e-008,-1.0159
7.20801e-008,-1.0316
7.21225e-008,-0.9304
7.21649e-008,-0.4728
7.22073e-008,-0.0652
7.22498e-008,0.3081
7.22922e-008,0.5749
7.23346e-008,0.7206
7.23770e-008,0.7948
7.24195e-008,0.8497
7.24619e-008,0.8786
7.25043e-008,0.9079
7.25467e-008,0.9291
7.25892e-008,0.9283
7.26316e-008,0.9160
7.26740e-008,0.8909
7.27165e-008,0.8951
7.27589e-008,0.8793
7.28013e-008,0.8600
7.28437e-008,0.8797
7.28862e-008,0.8969
7.29286e-008,0.9452
7.29710e-008,1.0124
7.30134e-008,1.0328
7.30559e-008,0.9606
7.30983e-008,0.5237
7.31407e-008,0.0993
7.31831e-008,-0.2721
7.32256e-008,-0.5514
7.32680e-008,-0.7109
7.33104e-008,-0.7873
7.33528e-008,-0.8458
7.33952e-008,-0.8733
7.34377e-008,-0.9041
7.34801e-008,-0.9274
7.35225e-008,-0.9278
7.35649e-008,-0.9174
7.36074e-008,-0.8913
7.36498e-008,-0.8941
7.36922e-008,-0.8812
7.37346e-008,-0.8594
7.37771e-008,-0.8768
7.38195e-008,-0.8943
7.38619e-008,-0.9376
7.39044e-008,-1.0070
7.39468e-008,-1.0314
7.39892e-008,-0.9817
7.40316e-008,-0.5740
7.40741e-008,-0.1311
7.41165e-008,0.2370
7.41589e-008,0.5297
7.42013e-008,0.7032
7.42438e-008,0.7820
7.42862e-008,0.8437
7.43286e-008,0.8712
7.43710e-008,0.9028
7.44134e-008,0.9270
7.44559e-008,0.9290
7.44983e-008,0.9203
7.45407e-008,0.8935
7.45831e-008,0.8943
7.46256e-008,0.8848
7.46680e-008,0.8605
7.47104e-008,0.8747
7.47528e-008,0.8936
7.47953e-008,0.9314
7.48377e-008,1.0022
7.48801e-008,1.0321
7.49226e-008,0.9973
7.49650e-008,0.6240
7.50074e-008,0.1671
7.50498e-008,-0.1976
7.50923e-008,-0.5048
7.51347e-008,-0.6914
7.51771e-008,-0.7735
7.52195e-008,-0.8388
7.52620e-008,-0.8662
7.53044e-008,-0.8992
7.53468e-008,-0.9246
7.53892e-008,-0.9283
7.54317e-008,-0.9210
7.54741e-008,-0.8949
7.55165e-008,-0.8929
7.55589e-008,-0.8864
7.56013e-008,-0.8609
7.56438e-008,-0.8717
7.56862e-008,-0.8915
7.57286e-008,-0.9245
7.57710e-008,-0.9959
7.58135e-008,-1.0302
7.58559e-008,-1.0067
7.58983e-008,-0.6711
7.59407e-008,-0.2012
7.59832e-008,0.1611
7.60256e-008,0.4816
7.60680e-008,0.6814
7.61105e-008,0.7671
7.61529e-008,0.8352
7.61953e-008,0.8645
7.62377e-008,0.8981
7.62802e-008,0.9236
7.63226e-008,0.9294
7.63650e-008,0.9234
7.64074e-008,0.8980
7.64499e-008,0.8928
7.64923e-008,0.8894
7.65347e-008,0.8631
7.65771e-008,0.8696
7.66195e-008,0.8909
7.66620e-008,0.9193
7.67044e-008,0.9901
7.67468e-008,1.0301
7.67892e-008,1.0135
7.68317e-008,0.7173
7.68741e-008,0.2405
7.69165e-008,-0.1203
7.69589e-008,-0.4553
7.70014e-008,-0.6671
7.70438e-008,-0.7575
7.70862e-008,-0.8285
7.71287e-008,-0.8601
7.71711e-008,-0.8941
7.72135e-008,-0.9206
7.72559e-008,-0.9286
7.72984e-008,-0.9236
7.73408e-008,-0.9000
7.73832e-008,-0.8912
7.74256e-008,-0.8904
7.74681e-008,-0.8643
7.75105e-008,-0.8668
7.75529e-008,-0.8889
7.75953e-008,-0.9134
7.76378e-008,-0.9829
7.76802e-008,-1.0276
7.77226e-008,-1.0180
7.77650e-008,-0.7605
7.78074e-008,-0.2795
7.78499e-008,0.0827
7.78923e-008,0.4306
7.79347e-008,0.6542
7.79771e-008,0.7510
7.80196e-008,0.8231
7.80620e-008,0.8590
7.81044e-008,0.8928
7.81468e-008,0.9192
7.81893e-008,0.9297
7.82317e-008,0.9255
7.82741e-008,0.9037
7.83166e-008,0.8911
7.83590e-008,0.8928
7.84014e-008,0.8674
7.84438e-008,0.8650
7.84863e-008,0.8881
7.85287e-008,0.9095
7.85711e-008,0.9763
7.86135e-008,1.0265
7.86560e-008,1.0235
7.86984e-008,0.8038
7.87408e-008,0.3233
7.87832e-008,-0.0429
7.88257e-008,-0.4026
7.88681e-008,-0.6367
7.89105e-008,-0.7420
7.89529e-008,-0.8150
7.89953e-008,-0.8554
7.90378e-008,-0.8883
7.90802e-008,-0.9157
7.91226e-008,-0.9290
7.91650e-008,-0.9253
7.92075e-008,-0.9060
7.92499e-008,-0.8898
7.92923e-008,-0.8931
7.93347e-008,-0.8692
7.93772e-008,-0.8627
7.94196e-008,-0.8859
7.94620e-008,-0.9048
7.95045e-008,-0.9686
7.95469e-008,-1.0233
7.95893e-008,-1.0268
7.96317e-008,-0.8452
7.96742e-008,-0.3671
7.97166e-008,0.0083
7.97590e-008,0.3762
7.98014e-008,0.6202
7.98439e-008,0.7364
7.98863e-008,0.8091
7.99287e-008,0.8547
7.99711e-008,0.8865
8.00135e-008,0.9140
8.00560e-008,0.9299
8.00984e-008,0.9270
8.01408e-008,0.9099
8.01832e-008,0.8901
8.02257e-008,0.8947
8.02681e-008,0.8728
8.03105e-008,0.8616
8.03529e-008,0.8846
8.03954e-008,0.9023
8.04378e-008,0.9616
8.04802e-008,1.0211
8.05227e-008,1.0308
8.05651e-008,0.8864
8.06075e-008,0.4146
8.06499e-008,0.0274
8.06924e-008,-0.3454
8.07348e-008,-0.5995
8.07772e-008,-0.7280
8.08196e-008,-0.8012
8.08621e-008,-0.8513
8.09045e-008,-0.8815
8.09469e-008,-0.9102
8.09893e-008,-0.9289
8.10318e-008,-0.9267
8.10742e-008,-0.9119
8.11166e-008,-0.8895
8.11590e-008,-0.8943
8.12014e-008,-0.8749
8.12439e-008,-0.8601
8.12863e-008,-0.8821
8.13287e-008,-0.8988
8.13711e-008,-0.9537
8.14136e-008,-1.0169
8.14560e-008,-1.0316
8.14984e-008,-0.9238
8.15408e-008,-0.4620
8.15833e-008,-0.0581
8.16257e-008,0.3151
8.16681e-008,0.5797
8.17106e-008,0.7222
8.17530e-008,0.7960
8.17954e-008,0.8503
8.18378e-008,0.8794
8.18803e-008,0.9085
8.19227e-008,0.9293
8.19651e-008,0.9282
8.20075e-008,0.9155
8.20500e-008,0.8907
8.20924e-008,0.8951
8.21348e-008,0.8787
8.21772e-008,0.8599
8.22196e-008,0.8802
8.22621e-008,0.8973
8.23045e-008,0.9468
8.23469e-008,1.0134
8.23893e-008,1.0329
8.24318e-008,0.9556
8.24742e-008,0.5125
8.25166e-008,0.0921
8.25590e-008,-0.2797
8.26015e-008,-0.5564
8.26439e-008,-0.7128
8.26863e-008,-0.7887
8.27288e-008,-0.8465
8.27712e-008,-0.8741
8.28136e-008,-0.9047
8.28560e-008,-0.9277
8.28985e-008,-0.9277
8.29409e-008,-0.9170
8.29833e-008,-0.8910
8.30257e-008,-0.8942
8.30682e-008,-0.8807
8.31106e-008,-0.8593
8.31530e-008,-0.8774
8.31954e-008,-0.8947
8.32379e-008,-0.9391
8.32803e-008,-1.0082
8.33227e-008,-1.0316
8.33651e-008,-0.9785
8.34075e-008,-0.5632
8.34500e-008,-0.1237
8.34924e-008,0.2451
8.35348e-008,0.5348
8.35772e-008,0.7053
8.36197e-008,0.7835
8.36621e-008,0.8444
8.37045e-008,0.8720
8.37469e-008,0.9033
8.37894e-008,0.9273
8.38318e-008,0.9290
8.38742e-008,0.9199
8.39167e-008,0.8931
8.39591e-008,0.8944
8.40015e-008,0.8843
8.40439e-008,0.8602
8.40864e-008,0.8752
8.41288e-008,0.8938
8.41712e-008,0.9328
8.42136e-008,1.0035
8.42561e-008,1.0322
8.42985e-008,0.9958
8.43409e-008,0.6136
8.43833e-008,0.1594
8.44257e-008,-0.2060
8.44682e-008,-0.5101
8.45106e-008,-0.6938
8.45530e-008,-0.7752
8.45954e-008,-0.8398
8.46379e-008,-0.8670
8.46803e-008,-0.8997
8.47227e-008,-0.9250
8.47651e-008,-0.9283
8.48076e-008,-0.9208
8.48500e-008,-0.8944
8.48924e-008,-0.8931
8.49349e-008,-0.8859
8.49773e-008,-0.8606
8.50197e-008,-0.8722
8.50621e-008,-0.8918
8.51046e-008,-0.9258
8.51470e-008,-0.9973
8.51894e-008,-1.0305
8.52318e-008,-1.0056
8.52743e-008,-0.6612
8.53167e-008,-0.1931
8.53591e-008,0.1696
8.54015e-008,0.4870
8.54440e-008,0.6841
8.54864e-008,0.7688
8.55288e-008,0.8363
8.55712e-008,0.8652
8.56136e-008,0.8986
8.56561e-008,0.9241
8.56985e-008,0.9293
8.57409e-008,0.9231
8.57833e-008,0.8974
8.58258e-008,0.8929
8.58682e-008,0.8890
8.59106e-008,0.8626
8.59530e-008,0.8700
8.59955e-008,0.8912
8.60379e-008,0.9204
8.60803e-008,0.9915
8.61228e-008,1.0304
8.61652e-008,1.0124
8.62076e-008,0.7079
8.62500e-008,0.2319
8.62925e-008,-0.1291
8.63349e-008,-0.4609
8.63773e-008,-0.6702
8.64197e-008,-0.7592
8.64622e-008,-0.8298
8.65046e-008,-0.8607
8.65470e-008,-0.8947
8.65894e-008,-0.9212
8.66319e-008,-0.9286
8.66743e-008,-0.9234
8.67167e-008,-0.8994
8.67591e-008,-0.8914
8.68015e-008,-0.8901
8.68440e-008,-0.8638
8.68864e-008,-0.8672
8.69288e-008,-0.8893
8.69712e-008,-0.9144
8.70137e-008,-0.9845
8.70561e-008,-1.0281
8.70985e-008,-1.0171
8.71409e-008,-0.7514
8.71834e-008,-0.2704
8.72258e-008,0.0915
8.72682e-008,0.4363
8.73107e-008,0.6576
8.73531e-008,0.7526
8.73955e-008,0.8246
8.74379e-008,0.8595
8.74804e-008,0.8934
