.HEADER
..NAMES
Time,V U1.L23
.DATA
9.08744e-008,1.2063
9.09168e-008,1.1812
9.09592e-008,1.1810
9.10016e-008,1.1906
9.10441e-008,1.2069
9.10865e-008,1.2000
9.11289e-008,1.1819
9.11713e-008,1.1742
9.12137e-008,1.1850
9.12562e-008,1.2177
9.12986e-008,1.2438
9.13410e-008,1.2575
9.13834e-008,1.2568
9.14259e-008,1.2449
9.14683e-008,1.2395
9.15107e-008,1.2414
9.15531e-008,1.2519
9.15956e-008,1.2624
9.16380e-008,1.2645
9.16804e-008,1.2617
9.17229e-008,1.2573
9.17653e-008,1.2593
9.18077e-008,1.2654
9.18501e-008,1.2691
9.18926e-008,1.2683
9.19350e-008,1.2639
9.19774e-008,1.2618
9.20198e-008,1.2632
9.20623e-008,1.2658
9.21047e-008,1.2669
9.21471e-008,1.2653
9.21895e-008,1.2626
9.22320e-008,1.2581
9.22744e-008,1.1805
9.23168e-008,0.9471
9.23592e-008,0.7565
9.24016e-008,0.5549
9.24441e-008,0.4015
9.24865e-008,0.3240
9.25289e-008,0.2817
9.25713e-008,0.2812
9.26138e-008,0.2661
9.26562e-008,0.2550
9.26986e-008,0.2557
9.27410e-008,0.2619
9.27835e-008,0.2859
9.28259e-008,0.2900
9.28683e-008,0.2812
9.29108e-008,0.2701
9.29532e-008,0.2746
9.29956e-008,0.2921
9.30380e-008,0.2958
9.30805e-008,0.2847
9.31229e-008,0.2573
9.31653e-008,0.2339
9.32077e-008,0.2668
9.32502e-008,0.4589
9.32926e-008,0.6617
9.33350e-008,0.8992
9.33774e-008,1.0532
9.34198e-008,1.1264
9.34623e-008,1.1661
9.35047e-008,1.1694
9.35471e-008,1.1967
9.35895e-008,1.2161
9.36320e-008,1.2215
9.36744e-008,1.2143
9.37168e-008,1.1863
9.37592e-008,1.1793
9.38017e-008,1.1865
9.38441e-008,1.2032
9.38865e-008,1.2049
9.39290e-008,1.1865
9.39714e-008,1.1753
9.40138e-008,1.1788
9.40562e-008,1.2074
9.40987e-008,1.2377
9.41411e-008,1.2546
9.41835e-008,1.2590
9.42259e-008,1.2483
9.42684e-008,1.2402
9.43108e-008,1.2400
9.43532e-008,1.2480
9.43956e-008,1.2602
9.44381e-008,1.2645
9.44805e-008,1.2629
9.45229e-008,1.2582
9.45653e-008,1.2578
9.46077e-008,1.2637
9.46502e-008,1.2684
9.46926e-008,1.2691
9.47350e-008,1.2652
9.47774e-008,1.2620
9.48199e-008,1.2626
9.48623e-008,1.2650
9.49047e-008,1.2669
9.49471e-008,1.2659
9.49896e-008,1.2635
9.50320e-008,1.2607
9.50744e-008,1.2289
9.51169e-008,1.0200
9.51593e-008,0.8076
9.52017e-008,0.6124
9.52441e-008,0.4381
9.52866e-008,0.3415
9.53290e-008,0.2885
9.53714e-008,0.2808
9.54138e-008,0.2722
9.54563e-008,0.2558
9.54987e-008,0.2560
9.55411e-008,0.2576
9.55835e-008,0.2794
9.56259e-008,0.2915
9.56684e-008,0.2840
9.57108e-008,0.2729
9.57532e-008,0.2707
9.57956e-008,0.2877
9.58381e-008,0.2963
9.58805e-008,0.2898
9.59229e-008,0.2662
9.59653e-008,0.2391
9.60078e-008,0.2349
9.60502e-008,0.3936
9.60926e-008,0.6053
9.61351e-008,0.8317
9.61775e-008,1.0187
9.62199e-008,1.1091
9.62623e-008,1.1592
9.63048e-008,1.1684
9.63472e-008,1.1872
9.63896e-008,1.2133
9.64320e-008,1.2199
9.64745e-008,1.2195
9.65169e-008,1.1938
9.65593e-008,1.1786
9.66017e-008,1.1837
9.66442e-008,1.1979
9.66866e-008,1.2077
9.67290e-008,1.1920
9.67714e-008,1.1774
9.68138e-008,1.1752
9.68563e-008,1.1972
9.68987e-008,1.2303
9.69411e-008,1.2507
9.69835e-008,1.2595
9.70260e-008,1.2521
9.70684e-008,1.2415
9.71108e-008,1.2394
9.71532e-008,1.2447
9.71957e-008,1.2571
9.72381e-008,1.2641
9.72805e-008,1.2638
9.73230e-008,1.2596
9.73654e-008,1.2571
9.74078e-008,1.2618
9.74502e-008,1.2674
9.74927e-008,1.2694
9.75351e-008,1.2666
9.75775e-008,1.2625
9.76199e-008,1.2621
9.76624e-008,1.2643
9.77048e-008,1.2666
9.77472e-008,1.2665
9.77896e-008,1.2643
9.78321e-008,1.2615
9.78745e-008,1.2595
9.79169e-008,1.2603
9.79593e-008,1.2629
9.80017e-008,1.2652
9.80442e-008,1.2654
9.80866e-008,1.2633
9.81290e-008,1.2613
9.81714e-008,1.2610
9.82139e-008,1.2624
9.82563e-008,1.2638
9.82987e-008,1.2637
9.83412e-008,1.2627
9.83836e-008,1.2619
9.84260e-008,1.2620
9.84684e-008,1.2627
9.85109e-008,1.2632
9.85533e-008,1.2633
9.85957e-008,1.2630
9.86381e-008,1.2625
9.86806e-008,1.2623
9.87230e-008,1.2626
9.87654e-008,1.2632
9.88078e-008,1.2634
9.88503e-008,1.2632
9.88927e-008,1.2626
9.89351e-008,1.2622
9.89775e-008,1.2625
9.90199e-008,1.2630
9.90624e-008,1.2632
9.91048e-008,1.2630
9.91472e-008,1.2627
9.91896e-008,1.2626
9.92321e-008,1.2627
9.92745e-008,1.2628
9.93169e-008,1.2629
9.93593e-008,1.2629
9.94018e-008,1.2628
9.94442e-008,1.2627
9.94866e-008,1.2627
9.95291e-008,1.2628
9.95715e-008,1.2629
9.96139e-008,1.2629
9.96563e-008,1.2628
9.96988e-008,1.2627
9.97412e-008,1.2559
9.97836e-008,1.1381
9.98260e-008,0.8966
9.98685e-008,0.7103
9.99109e-008,0.5121
9.99533e-008,0.3791
9.99957e-008,0.3133
1.000382e-007,0.2811
1.000806e-007,0.2806
1.001230e-007,0.2607
1.001654e-007,0.2539
1.002078e-007,0.2553
1.002503e-007,0.2676
1.002927e-007,0.2904
1.003351e-007,0.2886
1.003775e-007,0.2783
1.004200e-007,0.2683
1.004624e-007,0.2783
1.005048e-007,0.2947
1.005472e-007,0.2952
1.005897e-007,0.2799
1.006321e-007,0.2504
1.006745e-007,0.2298
1.007170e-007,0.3005
1.007594e-007,0.5062
1.008018e-007,0.7094
1.008442e-007,0.9411
1.008867e-007,1.0725
1.009291e-007,1.1364
1.009715e-007,1.1684
1.010139e-007,1.1730
1.010564e-007,1.2035
1.010988e-007,1.2177
1.011412e-007,1.2220
1.011836e-007,1.2084
1.012260e-007,1.1820
1.012685e-007,1.1803
1.013109e-007,1.1894
1.013533e-007,1.2062
1.013957e-007,1.2015
1.014382e-007,1.1828
1.014806e-007,1.1741
1.015230e-007,1.1830
1.015654e-007,1.2150
1.016079e-007,1.2378
1.016503e-007,1.1434
1.016927e-007,0.8765
1.017352e-007,0.6639
1.017776e-007,0.4636
1.018200e-007,0.3425
1.018624e-007,0.2993
1.019049e-007,0.2800
1.019473e-007,0.2841
1.019897e-007,0.2609
1.020321e-007,0.2456
1.020746e-007,0.2505
1.021170e-007,0.2695
1.021594e-007,0.3003
1.022018e-007,0.2983
1.022443e-007,0.2789
1.022867e-007,0.2633
1.023291e-007,0.2750
1.023715e-007,0.3006
1.024139e-007,0.3041
1.024564e-007,0.2839
1.024988e-007,0.2466
1.025412e-007,0.2213
1.025836e-007,0.2625
1.026261e-007,0.4654
1.026685e-007,0.6722
1.027109e-007,0.9078
1.027533e-007,1.0545
1.027958e-007,1.1215
1.028382e-007,1.1598
1.028806e-007,1.1666
1.029231e-007,1.1989
1.029655e-007,1.2193
1.030079e-007,1.2219
1.030503e-007,1.2111
1.030928e-007,1.1827
1.031352e-007,1.1789
1.031776e-007,1.1888
1.032200e-007,1.2054
1.032625e-007,1.2044
1.033049e-007,1.1844
1.033473e-007,1.1739
1.033897e-007,1.1794
1.034321e-007,1.2096
1.034746e-007,1.2393
1.035170e-007,1.1856
1.035594e-007,0.9291
1.036018e-007,0.7008
1.036443e-007,0.4972
1.036867e-007,0.3587
1.037291e-007,0.3059
1.037715e-007,0.2816
1.038140e-007,0.2847
1.038564e-007,0.2657
1.038988e-007,0.2457
1.039413e-007,0.2494
1.039837e-007,0.2644
1.040261e-007,0.2964
1.040685e-007,0.3011
1.041110e-007,0.2824
1.041534e-007,0.2647
1.041958e-007,0.2704
1.042382e-007,0.2971
1.042807e-007,0.3056
1.043231e-007,0.2898
1.043655e-007,0.2537
1.044079e-007,0.2242
1.044504e-007,0.2354
1.044928e-007,0.4207
1.045352e-007,0.6346
1.045776e-007,0.8656
1.046200e-007,1.0341
1.046625e-007,1.1112
1.047049e-007,1.1557
1.047473e-007,1.1646
1.047897e-007,1.1921
1.048322e-007,1.2178
1.048746e-007,1.2215
1.049170e-007,1.2154
1.049594e-007,1.1872
1.050019e-007,1.1777
1.050443e-007,1.1866
1.050867e-007,1.2024
1.051292e-007,1.2071
1.051716e-007,1.1880
1.052140e-007,1.1749
1.052564e-007,1.1764
1.052989e-007,1.2027
1.053413e-007,1.2351
1.053837e-007,1.2145
1.054261e-007,0.9860
1.054686e-007,0.7387
1.055110e-007,0.5356
1.055534e-007,0.3791
1.055958e-007,0.3127
1.056383e-007,0.2839
1.056807e-007,0.2839
1.057231e-007,0.2713
1.057655e-007,0.2472
1.058079e-007,0.2481
1.058504e-007,0.2597
1.058928e-007,0.2908
1.059352e-007,0.3033
1.059776e-007,0.2864
1.060201e-007,0.2673
1.060625e-007,0.2666
1.061049e-007,0.2924
1.061473e-007,0.3060
1.061898e-007,0.2948
1.062322e-007,0.2614
1.062746e-007,0.2282
1.063171e-007,0.2155
1.063595e-007,0.2126
1.064019e-007,0.2217
1.064443e-007,0.2338
1.064868e-007,0.2353
1.065292e-007,0.2282
1.065716e-007,0.2155
1.066140e-007,0.2107
1.066565e-007,0.2150
1.066989e-007,0.2205
1.067413e-007,0.2208
1.067837e-007,0.2134
1.068261e-007,0.2079
1.068686e-007,0.2091
1.069110e-007,0.2140
1.069534e-007,0.2171
1.069958e-007,0.2152
1.070383e-007,0.2122
1.070807e-007,0.2113
1.071231e-007,0.2128
1.071655e-007,0.2151
1.072080e-007,0.2173
1.072504e-007,0.2196
1.072928e-007,0.3298
1.073353e-007,0.5132
1.073777e-007,0.7106
1.074201e-007,0.9218
1.074625e-007,1.0515
1.075050e-007,1.1336
1.075474e-007,1.1663
1.075898e-007,1.1793
1.076322e-007,1.2027
1.076747e-007,1.2112
1.077171e-007,1.2210
1.077595e-007,1.2089
1.078019e-007,1.1907
1.078444e-007,1.1870
1.078868e-007,1.1916
1.079292e-007,1.2047
1.079716e-007,1.1995
1.080140e-007,1.1880
1.080565e-007,1.1808
1.080989e-007,1.1898
1.081413e-007,1.2161
1.081837e-007,1.2382
1.082262e-007,1.2540
1.082686e-007,1.2558
1.083110e-007,1.2481
1.083534e-007,1.2435
1.083959e-007,1.2429
1.084383e-007,1.2511
1.084807e-007,1.2598
1.085232e-007,1.2633
1.085656e-007,1.2624
1.086080e-007,1.2588
1.086504e-007,1.2600
1.086929e-007,1.2643
1.087353e-007,1.2677
1.087777e-007,1.2677
1.088201e-007,1.2645
1.088626e-007,1.2629
1.089050e-007,1.2636
1.089474e-007,1.2653
1.089898e-007,1.2661
1.090322e-007,1.2651
1.090747e-007,1.2632
1.091171e-007,1.2538
1.091595e-007,1.1322
1.092019e-007,0.8927
1.092444e-007,0.7088
1.092868e-007,0.5122
1.093292e-007,0.3794
1.093716e-007,0.3121
1.094141e-007,0.2796
1.094565e-007,0.2793
1.094989e-007,0.2606
1.095414e-007,0.2549
1.095838e-007,0.2558
1.096262e-007,0.2677
1.096686e-007,0.2898
1.097111e-007,0.2881
1.097535e-007,0.2783
1.097959e-007,0.2688
1.098383e-007,0.2790
1.098808e-007,0.2949
1.099232e-007,0.2949
1.099656e-007,0.2793
1.100080e-007,0.2502
1.100505e-007,0.2302
1.100929e-007,0.2188
1.101353e-007,0.2148
1.101777e-007,0.2239
1.102201e-007,0.2309
1.102626e-007,0.2315
1.103050e-007,0.2245
1.103474e-007,0.2158
1.103898e-007,0.2143
1.104323e-007,0.2164
1.104747e-007,0.2192
1.105171e-007,0.2170
1.105595e-007,0.2119
1.106020e-007,0.2103
1.106444e-007,0.2118
1.106868e-007,0.2147
1.107293e-007,0.2152
1.107717e-007,0.2135
1.108141e-007,0.2125
1.108565e-007,0.2128
1.108990e-007,0.2140
1.109414e-007,0.2153
1.109838e-007,0.2174
1.110262e-007,0.2184
1.110687e-007,0.2168
1.111111e-007,0.2145
1.111535e-007,0.2133
1.111959e-007,0.2144
1.112384e-007,0.2163
1.112808e-007,0.2170
1.113232e-007,0.2163
1.113656e-007,0.2152
1.114080e-007,0.2151
1.114505e-007,0.2157
1.114929e-007,0.2162
1.115353e-007,0.2162
1.115777e-007,0.2159
1.116202e-007,0.2157
1.116626e-007,0.2156
1.117050e-007,0.2155
1.117474e-007,0.2156
1.117899e-007,0.2160
1.118323e-007,0.2161
1.118747e-007,0.2157
1.119172e-007,0.2152
1.119596e-007,0.2554
1.120020e-007,0.4256
1.120444e-007,0.6051
1.120869e-007,0.8350
1.121293e-007,0.9993
1.121717e-007,1.0957
1.122141e-007,1.1553
1.122566e-007,1.1684
1.122990e-007,1.1942
1.123414e-007,1.2090
1.123838e-007,1.2170
1.124262e-007,1.2176
1.124687e-007,1.1964
1.125111e-007,1.1878
1.125535e-007,1.1876
1.125959e-007,1.2001
1.126384e-007,1.2048
1.126808e-007,1.1928
1.127232e-007,1.1828
1.127656e-007,1.1817
1.128081e-007,1.2034
1.128505e-007,1.2296
1.128929e-007,1.2479
1.129354e-007,1.2567
1.129778e-007,1.2510
1.130202e-007,1.2449
1.130626e-007,1.2426
1.131051e-007,1.2468
1.131475e-007,1.2566
1.131899e-007,1.2621
1.132323e-007,1.2633
1.132748e-007,1.2601
1.133172e-007,1.2587
1.133596e-007,1.2624
1.134020e-007,1.2666
1.134445e-007,1.2684
1.134869e-007,1.2661
1.135293e-007,1.2631
1.135717e-007,1.2630
1.136141e-007,1.2646
1.136566e-007,1.2663
1.136990e-007,1.2658
1.137414e-007,1.2641
1.137838e-007,1.2618
1.138263e-007,1.2248
1.138687e-007,1.0085
1.139111e-007,0.7992
1.139535e-007,0.6030
1.139960e-007,0.4324
1.140384e-007,0.3397
1.140808e-007,0.2881
1.141233e-007,0.2812
1.141657e-007,0.2709
1.142081e-007,0.2553
1.142505e-007,0.2561
1.142930e-007,0.2586
1.143354e-007,0.2809
1.143778e-007,0.2915
1.144202e-007,0.2835
1.144627e-007,0.2723
1.145051e-007,0.2712
1.145475e-007,0.2887
1.145899e-007,0.2966
1.146323e-007,0.2894
1.146748e-007,0.2648
1.147172e-007,0.2382
1.147596e-007,0.2363
1.148020e-007,0.4028
1.148445e-007,0.6137
1.148869e-007,0.8423
1.149293e-007,1.0246
1.149717e-007,1.1118
1.150142e-007,1.1606
1.150566e-007,1.1685
1.150990e-007,1.1887
1.151415e-007,1.2140
1.151839e-007,1.2203
1.152263e-007,1.2191
1.152687e-007,1.1926
1.153112e-007,1.1786
1.153536e-007,1.1842
1.153960e-007,1.1990
1.154384e-007,1.2077
1.154809e-007,1.1912
1.155233e-007,1.1770
1.155657e-007,1.1756
1.156081e-007,1.1988
1.156506e-007,1.2317
1.156930e-007,1.2514
1.157354e-007,1.2596
1.157778e-007,1.2516
1.158202e-007,1.2414
1.158627e-007,1.2396
1.159051e-007,1.2452
1.159475e-007,1.2578
1.159899e-007,1.2644
1.160324e-007,1.2638
1.160748e-007,1.2595
1.161172e-007,1.2572
1.161596e-007,1.2621
1.162021e-007,1.2677
1.162445e-007,1.2695
1.162869e-007,1.2665
1.163294e-007,1.2624
1.163718e-007,1.2622
1.164142e-007,1.2645
1.164566e-007,1.2668
1.164991e-007,1.2665
1.165415e-007,1.2642
1.165839e-007,1.2614
1.166263e-007,1.2595
1.166688e-007,1.2605
1.167112e-007,1.2631
1.167536e-007,1.2654
1.167960e-007,1.2655
1.168385e-007,1.2633
1.168809e-007,1.2614
1.169233e-007,1.2611
1.169657e-007,1.2626
1.170081e-007,1.2639
1.170506e-007,1.2638
1.170930e-007,1.2628
1.171354e-007,1.2619
1.171778e-007,1.2621
1.172203e-007,1.2628
1.172627e-007,1.2633
1.173051e-007,1.2634
1.173476e-007,1.2631
1.173900e-007,1.2626
1.174324e-007,1.2624
1.174748e-007,1.2627
1.175173e-007,1.2633
1.175597e-007,1.2529
1.176021e-007,1.1076
1.176445e-007,0.8674
1.176870e-007,0.6804
1.177294e-007,0.4883
1.177718e-007,0.3678
1.178142e-007,0.3062
1.178567e-007,0.2812
1.178991e-007,0.2786
1.179415e-007,0.2580
1.179839e-007,0.2542
1.180263e-007,0.2558
1.180688e-007,0.2716
1.181112e-007,0.2920
1.181536e-007,0.2874
1.181960e-007,0.2765
1.182385e-007,0.2681
1.182809e-007,0.2812
1.183233e-007,0.2960
1.183657e-007,0.2944
1.184082e-007,0.2763
1.184506e-007,0.2465
1.184930e-007,0.2279
1.185355e-007,0.2172
1.185779e-007,0.2156
1.186203e-007,0.2257
1.186627e-007,0.2316
1.187052e-007,0.2310
1.187476e-007,0.2229
1.187900e-007,0.2149
1.188324e-007,0.2144
1.188749e-007,0.2170
1.189173e-007,0.2195
1.189597e-007,0.2164
1.190021e-007,0.2113
1.190446e-007,0.2101
1.190870e-007,0.2121
1.191294e-007,0.2150
1.191718e-007,0.2151
1.192142e-007,0.2133
1.192567e-007,0.2124
1.192991e-007,0.2128
1.193415e-007,0.2141
1.193840e-007,0.2156
1.194264e-007,0.2177
1.194688e-007,0.2877
1.195112e-007,0.4653
1.195536e-007,0.6462
1.195961e-007,0.8730
1.196385e-007,1.0221
1.196809e-007,1.1127
1.197234e-007,1.1628
1.197658e-007,1.1730
1.198082e-007,1.1986
1.198506e-007,1.2094
1.198930e-007,1.2190
1.199355e-007,1.2145
1.199779e-007,1.1937
1.200203e-007,1.1877
1.200628e-007,1.1888
1.201052e-007,1.2025
1.201476e-007,1.2025
1.201900e-007,1.1905
1.202325e-007,1.1818
1.202749e-007,1.1847
1.203173e-007,1.2090
1.203597e-007,1.2332
1.204021e-007,1.2505
1.204446e-007,1.2567
1.204870e-007,1.2499
1.205294e-007,1.2444
1.205719e-007,1.2425
1.206143e-007,1.2484
1.206567e-007,1.2579
1.206991e-007,1.2626
1.207415e-007,1.2631
1.207840e-007,1.2594
1.208264e-007,1.2592
1.208688e-007,1.2632
1.209113e-007,1.2670
1.209537e-007,1.2681
1.209961e-007,1.2653
1.210385e-007,1.2630
1.210809e-007,1.2632
1.211234e-007,1.2649
1.211658e-007,1.2661
1.212082e-007,1.2654
1.212507e-007,1.2637
1.212931e-007,1.2614
1.213355e-007,1.2603
1.213779e-007,1.2612
1.214204e-007,1.2632
1.214628e-007,1.2650
1.215052e-007,1.2647
1.215476e-007,1.2631
1.215900e-007,1.2617
1.216325e-007,1.2616
1.216749e-007,1.2628
1.217173e-007,1.2636
1.217598e-007,1.2634
1.218022e-007,1.2627
1.218446e-007,1.2621
1.218870e-007,1.2624
1.219294e-007,1.2628
1.219719e-007,1.2631
1.220143e-007,1.2632
1.220567e-007,1.2630
1.220992e-007,1.2627
1.221416e-007,1.2625
1.221840e-007,1.2628
1.222264e-007,1.2632
1.222688e-007,1.2634
1.223113e-007,1.2631
1.223537e-007,1.2626
1.223961e-007,1.2625
1.224385e-007,1.2627
1.224810e-007,1.2631
1.225234e-007,1.2632
1.225658e-007,1.2630
1.226083e-007,1.2628
1.226507e-007,1.2627
1.226931e-007,1.2628
1.227355e-007,1.2629
1.227779e-007,1.2630
1.228204e-007,1.2630
1.228628e-007,1.2629
1.229052e-007,1.2628
1.229477e-007,1.2628
1.229901e-007,1.2628
1.230325e-007,1.2630
1.230749e-007,1.2630
1.231173e-007,1.2629
1.231598e-007,1.2628
1.232022e-007,1.2628
1.232446e-007,1.2629
1.232871e-007,1.2629
1.233295e-007,1.2629
1.233719e-007,1.2629
1.234143e-007,1.2628
1.234567e-007,1.2628
1.234992e-007,1.2628
1.235416e-007,1.2629
1.235840e-007,1.2629
1.236264e-007,1.2629
1.236689e-007,1.2628
1.237113e-007,1.2628
1.237537e-007,1.2628
