"Net Name","Pass/Fail","Operation","Driver Comp Ref Des & Pin Name","Receiver Comp Ref Des & Pin Name","Associated Clk Net Name","Associated Clk Driver Comp Ref Des & Pin Name","Associated Clk Receiver Comp Ref Des & Pin Name","Clk Launch Time (From Sim), [ns]","Clk Arrival Time (From Sim), [ns]","Clk Delay Time, [ps]","Strobe Launch Time (From Sim), [ns]","Strobe Arrival Time (From Sim), [ns]","Strobe Delay Time, [ps]","Launch Skew Time (min), [ps]","Launch Skew Time (typ), [ps]","Launch Skew Time (max), [ps]","tDQSS Skew Time (early), [ps]","tDQSS Skew Time (typ), [ps]","tDQSS Skew Time (late), [ps]","tDSS Setup Time (From Sim), [ps]","tDSH Hold Time (From Sim), [ps]","Negative tDQSS Limit, [ps]","Positive tDQSS Limit, [ps]","tDSS Limit, [ps]","tDSH Limit, [ps]","tDQSS (early) Time Margin = tDQSS(early) - tDQSS(negative limit), [ps]","tDQSS (late) Time Margin = tDQSS(positive limit) - tDQSS(late), [ps]","tDSS Time Margin = tDSS - tDSS(limit), [ps]","tDSH Time Margin = tDSH - tDSH(limit), [ps]","Stimulus Offset, [ps]","Comments"
"/Principal/BANK_502/DDR_DQS0_P","Pass","Write slot1","U1.H24&G25","U2.C7&B7","/Principal/BANK_502/DDR_CLK_P","U1.R21&P21","U2.J7&K7","59.609","60.004"," 394.4","59.559","59.850"," 290.3","-175.0"," -50.0","  75.0","-279.1","-154.1"," -29.1","N/A"," 658.2","-468.7"," 468.7"," 375.0"," 375.0"," 189.6"," 497.9","N/A"," 283.2"," 0.000"
"/Principal/BANK_502/DDR_DQS0_P","Pass","Write slot1","U1.H24&G25","U2.C7&B7","/Principal/BANK_502/DDR_CLK_P","U1.R21&P21","U2.J7&K7","61.484","61.879"," 394.4","61.434","61.725"," 290.3","-175.0"," -50.0","  75.0","-279.1","-154.1"," -29.1","N/A"," 658.0","-468.7"," 468.7"," 375.0"," 375.0"," 189.6"," 497.9","N/A"," 283.0"," 0.000"
"/Principal/BANK_502/DDR_DQS0_P","Pass","Write slot1","U1.H24&G25","U2.C7&B7","/Principal/BANK_502/DDR_CLK_P","U1.R21&P21","U2.J7&K7","63.359","63.754"," 394.4","63.309","63.600"," 290.3","-175.0"," -50.0","  75.0","-279.2","-154.2"," -29.2","N/A"," 658.4","-468.7"," 468.7"," 375.0"," 375.0"," 189.6"," 497.9","N/A"," 283.4"," 0.000"
"/Principal/BANK_502/DDR_DQS0_P","Pass","Write slot1","U1.H24&G25","U2.C7&B7","/Principal/BANK_502/DDR_CLK_P","U1.R21&P21","U2.J7&K7","65.234","65.629"," 394.4","65.184","65.475"," 290.3","-175.1"," -50.1","  74.9","-279.2","-154.2"," -29.2","N/A"," 658.2","-468.7"," 468.7"," 375.0"," 375.0"," 189.6"," 497.9","N/A"," 283.2"," 0.000"
"/Principal/BANK_502/DDR_DQS0_P","Pass","Write slot1","U1.H24&G25","U2.C7&B7","/Principal/BANK_502/DDR_CLK_P","U1.R21&P21","U2.J7&K7","67.109","67.504"," 394.4","67.059","67.350"," 290.3","-174.9"," -49.9","  75.1","-279.0","-154.0"," -29.0","N/A"," 658.4","-468.7"," 468.7"," 375.0"," 375.0"," 189.8"," 497.7","N/A"," 283.4"," 0.000"
"/Principal/BANK_502/DDR_DQS0_P","Pass","Write slot1","U1.H24&G25","U2.C7&B7","/Principal/BANK_502/DDR_CLK_P","U1.R21&P21","U2.J7&K7","68.984","69.379"," 394.4","68.934","69.225"," 290.3","-175.1"," -50.1","  74.9","-279.1","-154.1"," -29.1","N/A"," 658.2","-468.7"," 468.7"," 375.0"," 375.0"," 189.6"," 497.9","N/A"," 283.2"," 0.000"
"/Principal/BANK_502/DDR_DQS0_P","Pass","Write slot1","U1.H24&G25","U2.C7&B7","/Principal/BANK_502/DDR_CLK_P","U1.R21&P21","U2.J7&K7","70.859","71.254"," 394.4","70.809","71.100"," 290.3","-174.9"," -49.9","  75.1","-279.0","-154.0"," -29.0","N/A"," 658.2","-468.7"," 468.7"," 375.0"," 375.0"," 189.8"," 497.7","N/A"," 283.2"," 0.000"
"/Principal/BANK_502/DDR_DQS0_P","Pass","Write slot1","U1.H24&G25","U2.C7&B7","/Principal/BANK_502/DDR_CLK_P","U1.R21&P21","U2.J7&K7","72.734","73.129"," 394.4","72.684","72.974"," 290.4","-175.3"," -50.3","  74.7","-279.3","-154.3"," -29.3","N/A"," 658.2","-468.7"," 468.7"," 375.0"," 375.0"," 189.4"," 498.1","N/A"," 283.2"," 0.000"
"/Principal/BANK_502/DDR_DQS0_P","Pass","Write slot1","U1.H24&G25","U2.C7&B7","/Principal/BANK_502/DDR_CLK_P","U1.R21&P21","U2.J7&K7","74.609","75.004"," 394.4","74.559","74.850"," 290.3","-175.1"," -50.1","  74.9","-279.1","-154.1"," -29.1","N/A"," 658.0","-468.7"," 468.7"," 375.0"," 375.0"," 189.6"," 497.9","N/A"," 283.0"," 0.000"
"/Principal/BANK_502/DDR_DQS0_P","Pass","Write slot1","U1.H24&G25","U2.C7&B7","/Principal/BANK_502/DDR_CLK_P","U1.R21&P21","U2.J7&K7","76.484","76.879"," 394.4","76.434","76.725"," 290.3","-175.0"," -50.0","  75.0","-279.1","-154.1"," -29.1","N/A"," 658.4","-468.7"," 468.7"," 375.0"," 375.0"," 189.6"," 497.9","N/A"," 283.4"," 0.000"
